4096
777	1 15	1 17	1 25	1 27
778	1 15	1 17	1 29	1 31
779	1 15	1 17	1 31	1 33
780	1 15	1 17	1 36	1 38
781	1 15	1 17	1 38	1 40
782	1 15	1 17	1 40	1 42
783	1 15	1 17	1 42	1 44
784	1 15	1 17	1 44	1 46
785	1 15	1 17	1 46	1 48
786	1 15	1 17	1 48	1 50
787	1 15	1 17	1 50	1 52
788	1 15	1 17	1 54	1 56
789	1 15	1 17	1 39	1 41
790	1 15	1 17	1 41	1 43
791	1 15	1 17	1 43	1 45
792	1 15	1 17	1 45	1 47
793	1 15	1 17	1 47	1 49
794	1 15	1 17	1 49	1 51
795	1 15	1 17	1 51	1 53
796	1 15	1 17	1 53	1 55
797	1 15	1 17	1 55	1 57
798	1 15	1 17	1 57	1 59
799	1 15	1 17	1 58	1 60
800	1 15	1 17	1 60	1 62
801	1 15	1 17	1 62	1 64
802	1 15	1 17	1 64	1 66
803	1 15	1 17	1 66	1 68
804	1 15	1 17	1 68	1 70
805	1 15	1 17	1 70	1 72
806	1 15	1 17	1 2	1 4
807	1 15	1 17	1 59	1 61
808	1 15	1 17	1 61	1 63
809	1 15	1 17	1 63	1 65
810	1 15	1 17	1 65	1 67
811	1 15	1 17	1 67	1 69
812	1 15	1 17	1 69	1 71
813	1 15	1 17	1 71	1 1
814	1 15	1 17	1 5	1 7
815	1 16	1 18	1 19	1 21
816	1 16	1 18	1 21	1 23
817	1 16	1 18	1 23	1 25
818	1 16	1 18	1 27	1 29
819	1 16	1 18	1 29	1 31
820	1 16	1 18	1 31	1 33
821	1 16	1 18	1 33	1 35
822	1 16	1 18	1 35	1 37
823	1 16	1 18	1 24	1 26
824	1 16	1 18	1 26	1 28
825	1 16	1 18	1 30	1 32
826	1 16	1 18	1 32	1 34
827	1 16	1 18	1 34	1 36
828	1 16	1 18	1 36	1 38
829	1 16	1 18	1 38	1 40
830	1 16	1 18	1 37	1 39
831	1 16	1 18	1 41	1 43
832	1 16	1 18	1 43	1 45
833	1 16	1 18	1 49	1 51
834	1 16	1 18	1 51	1 53
835	1 16	1 18	1 53	1 55
836	1 16	1 18	1 55	1 57
837	1 16	1 18	1 40	1 42
838	1 16	1 18	1 42	1 44
839	1 16	1 18	1 44	1 46
840	1 16	1 18	1 46	1 48
841	1 16	1 18	1 48	1 50
842	1 16	1 18	1 50	1 52
843	1 16	1 18	1 54	1 56
844	1 16	1 18	1 56	1 58
845	1 16	1 18	1 58	1 60
846	1 16	1 18	1 57	1 59
847	1 16	1 18	1 59	1 61
848	1 16	1 18	1 63	1 65
849	1 16	1 18	1 65	1 67
850	1 16	1 18	1 67	1 69
851	1 16	1 18	1 69	1 71
852	1 16	1 18	1 1	1 3
853	1 16	1 18	1 3	1 5
854	1 16	1 18	1 60	1 62
855	1 16	1 18	1 62	1 64
856	1 16	1 18	1 64	1 66
857	1 16	1 18	1 66	1 68
858	1 16	1 18	1 68	1 70
859	1 16	1 18	1 70	1 72
860	1 17	1 19	1 18	1 20
861	1 17	1 19	1 20	1 22
862	1 17	1 19	1 22	1 24
863	1 17	1 19	1 26	1 28
864	1 17	1 19	1 28	1 30
865	1 17	1 19	1 30	1 32
866	1 17	1 19	1 32	1 34
867	1 17	1 19	1 34	1 36
868	1 17	1 19	1 36	1 38
869	1 17	1 19	1 21	1 23
870	1 17	1 19	1 25	1 27
871	1 17	1 19	1 27	1 29
872	1 17	1 19	1 29	1 31
873	1 17	1 19	1 33	1 35
874	1 17	1 19	1 35	1 37
875	1 17	1 19	1 37	1 39
876	1 17	1 19	1 39	1 41
877	1 17	1 19	1 40	1 42
878	1 17	1 19	1 42	1 44
879	1 17	1 19	1 44	1 46
880	1 17	1 19	1 46	1 48
881	1 17	1 19	1 48	1 50
882	1 17	1 19	1 50	1 52
883	1 17	1 19	1 54	1 56
884	1 17	1 19	1 56	1 58
885	1 17	1 19	1 41	1 43
886	1 17	1 19	1 43	1 45
887	1 17	1 19	1 49	1 51
888	1 17	1 19	1 51	1 53
889	1 17	1 19	1 53	1 55
890	1 17	1 19	1 55	1 57
891	1 17	1 19	1 57	1 59
892	1 17	1 19	1 59	1 61
893	1 17	1 19	1 58	1 60
894	1 17	1 19	1 60	1 62
895	1 17	1 19	1 62	1 64
896	1 17	1 19	1 64	1 66
897	1 17	1 19	1 66	1 68
898	1 17	1 19	1 68	1 70
899	1 17	1 19	1 70	1 72
900	1 17	1 19	1 72	1 2
901	1 17	1 19	1 4	1 6
902	1 17	1 19	1 65	1 67
903	1 17	1 19	1 67	1 69
904	1 17	1 19	1 69	1 71
905	1 17	1 19	1 1	1 3
906	1 17	1 19	1 3	1 5
907	1 18	1 20	1 21	1 23
908	1 18	1 20	1 23	1 25
909	1 18	1 20	1 29	1 31
910	1 18	1 20	1 31	1 33
911	1 18	1 20	1 33	1 35
912	1 18	1 20	1 35	1 37
913	1 18	1 20	1 37	1 39
914	1 18	1 20	1 22	1 24
915	1 18	1 20	1 30	1 32
916	1 18	1 20	1 34	1 36
917	1 18	1 20	1 36	1 38
918	1 18	1 20	1 38	1 40
919	1 18	1 20	1 40	1 42
920	1 18	1 20	1 41	1 43
921	1 18	1 20	1 43	1 45
922	1 18	1 20	1 45	1 47
923	1 18	1 20	1 47	1 49
924	1 18	1 20	1 49	1 51
925	1 18	1 20	1 51	1 53
926	1 18	1 20	1 53	1 55
927	1 18	1 20	1 55	1 57
928	1 18	1 20	1 57	1 59
929	1 18	1 20	1 42	1 44
930	1 18	1 20	1 44	1 46
931	1 18	1 20	1 46	1 48
932	1 18	1 20	1 50	1 52
933	1 18	1 20	1 54	1 56
934	1 18	1 20	1 56	1 58
935	1 18	1 20	1 58	1 60
936	1 18	1 20	1 60	1 62
937	1 18	1 20	1 59	1 61
938	1 18	1 20	1 61	1 63
939	1 18	1 20	1 63	1 65
940	1 18	1 20	1 65	1 67
941	1 18	1 20	1 67	1 69
942	1 18	1 20	1 69	1 71
943	1 18	1 20	1 71	1 1
944	1 18	1 20	1 3	1 5
945	1 18	1 20	1 62	1 64
946	1 18	1 20	1 64	1 66
947	1 18	1 20	1 66	1 68
948	1 18	1 20	1 68	1 70
949	1 18	1 20	1 2	1 4
950	1 18	1 20	1 4	1 6
951	1 19	1 21	1 20	1 22
952	1 19	1 21	1 22	1 24
953	1 19	1 21	1 24	1 26
954	1 19	1 21	1 28	1 30
955	1 19	1 21	1 30	1 32
956	1 19	1 21	1 32	1 34
957	1 19	1 21	1 34	1 36
958	1 19	1 21	1 36	1 38
959	1 19	1 21	1 38	1 40
960	1 19	1 21	1 25	1 27
961	1 19	1 21	1 27	1 29
962	1 19	1 21	1 33	1 35
963	1 19	1 21	1 35	1 37
964	1 19	1 21	1 37	1 39
965	1 19	1 21	1 39	1 41
966	1 19	1 21	1 41	1 43
967	1 19	1 21	1 40	1 42
968	1 19	1 21	1 42	1 44
969	1 19	1 21	1 44	1 46
970	1 19	1 21	1 46	1 48
971	1 19	1 21	1 48	1 50
972	1 19	1 21	1 50	1 52
973	1 19	1 21	1 54	1 56
974	1 19	1 21	1 47	1 49
975	1 19	1 21	1 49	1 51
976	1 19	1 21	1 51	1 53
977	1 19	1 21	1 53	1 55
978	1 19	1 21	1 55	1 57
979	1 19	1 21	1 57	1 59
980	1 19	1 21	1 59	1 61
981	1 19	1 21	1 61	1 63
982	1 19	1 21	1 60	1 62
983	1 19	1 21	1 62	1 64
984	1 19	1 21	1 64	1 66
985	1 19	1 21	1 66	1 68
986	1 19	1 21	1 68	1 70
987	1 19	1 21	1 70	1 72
988	1 19	1 21	1 4	1 6
989	1 19	1 21	1 6	1 8
990	1 19	1 21	1 63	1 65
991	1 19	1 21	1 65	1 67
992	1 19	1 21	1 67	1 69
993	1 19	1 21	1 69	1 71
994	1 19	1 21	1 71	1 1
995	1 19	1 21	1 1	1 3
996	1 19	1 21	1 3	1 5
997	1 19	1 21	1 5	1 7
998	1 19	1 21	1 9	1 11
999	1 20	1 22	1 21	1 23
1000	1 20	1 22	1 23	1 25
1001	1 20	1 22	1 25	1 27
1002	1 20	1 22	1 27	1 29
1003	1 20	1 22	1 29	1 31
1004	1 20	1 22	1 31	1 33
1005	1 20	1 22	1 33	1 35
1006	1 20	1 22	1 35	1 37
1007	1 20	1 22	1 37	1 39
1008	1 20	1 22	1 39	1 41
1009	1 20	1 22	1 26	1 28
1010	1 20	1 22	1 28	1 30
1011	1 20	1 22	1 30	1 32
1012	1 20	1 22	1 32	1 34
1013	1 20	1 22	1 34	1 36
1014	1 20	1 22	1 36	1 38
1015	1 20	1 22	1 38	1 40
1016	1 20	1 22	1 40	1 42
1017	1 20	1 22	1 42	1 44
1018	1 20	1 22	1 41	1 43
1019	1 20	1 22	1 43	1 45
1020	1 20	1 22	1 45	1 47
1021	1 20	1 22	1 47	1 49
1022	1 20	1 22	1 49	1 51
1023	1 20	1 22	1 51	1 53
1024	1 20	1 22	1 53	1 55
1025	1 20	1 22	1 55	1 57
1026	1 20	1 22	1 57	1 59
1027	1 20	1 22	1 59	1 61
1028	1 20	1 22	1 44	1 46
1029	1 20	1 22	1 46	1 48
1030	1 20	1 22	1 48	1 50
1031	1 20	1 22	1 50	1 52
1032	1 20	1 22	1 52	1 54
1033	1 20	1 22	1 54	1 56
1034	1 20	1 22	1 56	1 58
1035	1 20	1 22	1 58	1 60
1036	1 20	1 22	1 60	1 62
1037	1 20	1 22	1 62	1 64
1038	1 20	1 22	1 61	1 63
1039	1 20	1 22	1 63	1 65
1040	1 20	1 22	1 65	1 67
1041	1 20	1 22	1 67	1 69
1042	1 20	1 22	1 69	1 71
1043	1 20	1 22	1 71	1 1
1044	1 20	1 22	1 1	1 3
1045	1 20	1 22	1 3	1 5
1046	1 20	1 22	1 7	1 9
1047	1 20	1 22	1 64	1 66
1048	1 20	1 22	1 66	1 68
1049	1 20	1 22	1 68	1 70
1050	1 20	1 22	1 72	1 2
1051	1 20	1 22	1 2	1 4
1052	1 20	1 22	1 4	1 6
1053	1 21	1 23	1 22	1 24
1054	1 21	1 23	1 24	1 26
1055	1 21	1 23	1 26	1 28
1056	1 21	1 23	1 28	1 30
1057	1 21	1 23	1 30	1 32
1058	1 21	1 23	1 32	1 34
1059	1 21	1 23	1 34	1 36
1060	1 21	1 23	1 36	1 38
1061	1 21	1 23	1 38	1 40
1062	1 21	1 23	1 40	1 42
1063	1 21	1 23	1 25	1 27
1064	1 21	1 23	1 27	1 29
1065	1 21	1 23	1 29	1 31
1066	1 21	1 23	1 31	1 33
1067	1 21	1 23	1 35	1 37
1068	1 21	1 23	1 37	1 39
1069	1 21	1 23	1 39	1 41
1070	1 21	1 23	1 41	1 43
1071	1 21	1 23	1 43	1 45
1072	1 21	1 23	1 42	1 44
1073	1 21	1 23	1 44	1 46
1074	1 21	1 23	1 46	1 48
1075	1 21	1 23	1 50	1 52
1076	1 21	1 23	1 52	1 54
1077	1 21	1 23	1 54	1 56
1078	1 21	1 23	1 56	1 58
1079	1 21	1 23	1 58	1 60
1080	1 21	1 23	1 60	1 62
1081	1 21	1 23	1 45	1 47
1082	1 21	1 23	1 47	1 49
1083	1 21	1 23	1 49	1 51
1084	1 21	1 23	1 51	1 53
1085	1 21	1 23	1 53	1 55
1086	1 21	1 23	1 55	1 57
1087	1 21	1 23	1 57	1 59
1088	1 21	1 23	1 59	1 61
1089	1 21	1 23	1 61	1 63
1090	1 21	1 23	1 63	1 65
1091	1 21	1 23	1 62	1 64
1092	1 21	1 23	1 64	1 66
1093	1 21	1 23	1 66	1 68
1094	1 21	1 23	1 68	1 70
1095	1 21	1 23	1 70	1 72
1096	1 21	1 23	1 72	1 2
1097	1 21	1 23	1 4	1 6
1098	1 21	1 23	1 6	1 8
1099	1 21	1 23	1 65	1 67
1100	1 21	1 23	1 67	1 69
1101	1 21	1 23	1 69	1 71
1102	1 21	1 23	1 71	1 1
1103	1 21	1 23	1 1	1 3
1104	1 21	1 23	1 3	1 5
1105	1 21	1 23	1 5	1 7
1106	1 21	1 23	1 7	1 9
1107	1 21	1 23	1 9	1 11
1108	1 22	1 24	1 25	1 27
1109	1 22	1 24	1 27	1 29
1110	1 22	1 24	1 29	1 31
1111	1 22	1 24	1 35	1 37
1112	1 22	1 24	1 37	1 39
1113	1 22	1 24	1 39	1 41
1114	1 22	1 24	1 41	1 43
1115	1 22	1 24	1 26	1 28
1116	1 22	1 24	1 28	1 30
1117	1 22	1 24	1 32	1 34
1118	1 22	1 24	1 34	1 36
1119	1 22	1 24	1 36	1 38
1120	1 22	1 24	1 38	1 40
1121	1 22	1 24	1 40	1 42
1122	1 22	1 24	1 42	1 44
1123	1 22	1 24	1 44	1 46
1124	1 22	1 24	1 43	1 45
1125	1 22	1 24	1 45	1 47
1126	1 22	1 24	1 47	1 49
1127	1 22	1 24	1 49	1 51
1128	1 22	1 24	1 51	1 53
1129	1 22	1 24	1 55	1 57
1130	1 22	1 24	1 57	1 59
1131	1 22	1 24	1 59	1 61
1132	1 22	1 24	1 61	1 63
1133	1 22	1 24	1 46	1 48
1134	1 22	1 24	1 48	1 50
1135	1 22	1 24	1 50	1 52
1136	1 22	1 24	1 52	1 54
1137	1 22	1 24	1 54	1 56
1138	1 22	1 24	1 56	1 58
1139	1 22	1 24	1 58	1 60
1140	1 22	1 24	1 60	1 62
1141	1 22	1 24	1 63	1 65
1142	1 22	1 24	1 65	1 67
1143	1 22	1 24	1 67	1 69
1144	1 22	1 24	1 69	1 71
1145	1 22	1 24	1 71	1 1
1146	1 22	1 24	1 1	1 3
1147	1 22	1 24	1 5	1 7
1148	1 22	1 24	1 7	1 9
1149	1 22	1 24	1 9	1 11
1150	1 22	1 24	1 66	1 68
1151	1 22	1 24	1 68	1 70
1152	1 22	1 24	1 70	1 72
1153	1 22	1 24	1 72	1 2
1154	1 22	1 24	1 4	1 6
1155	1 22	1 24	1 6	1 8
1156	1 22	1 24	1 8	1 10
1157	1 22	1 24	1 10	1 12
1158	1 23	1 25	1 24	1 26
1159	1 23	1 25	1 26	1 28
1160	1 23	1 25	1 28	1 30
1161	1 23	1 25	1 30	1 32
1162	1 23	1 25	1 32	1 34
1163	1 23	1 25	1 34	1 36
1164	1 23	1 25	1 36	1 38
1165	1 23	1 25	1 38	1 40
1166	1 23	1 25	1 40	1 42
1167	1 23	1 25	1 42	1 44
1168	1 23	1 25	1 27	1 29
1169	1 23	1 25	1 29	1 31
1170	1 23	1 25	1 35	1 37
1171	1 23	1 25	1 37	1 39
1172	1 23	1 25	1 39	1 41
1173	1 23	1 25	1 43	1 45
1174	1 23	1 25	1 45	1 47
1175	1 23	1 25	1 44	1 46
1176	1 23	1 25	1 46	1 48
1177	1 23	1 25	1 50	1 52
1178	1 23	1 25	1 52	1 54
1179	1 23	1 25	1 54	1 56
1180	1 23	1 25	1 56	1 58
1181	1 23	1 25	1 58	1 60
1182	1 23	1 25	1 60	1 62
1183	1 23	1 25	1 62	1 64
1184	1 23	1 25	1 47	1 49
1185	1 23	1 25	1 49	1 51
1186	1 23	1 25	1 51	1 53
1187	1 23	1 25	1 53	1 55
1188	1 23	1 25	1 55	1 57
1189	1 23	1 25	1 57	1 59
1190	1 23	1 25	1 59	1 61
1191	1 23	1 25	1 61	1 63
1192	1 23	1 25	1 64	1 66
1193	1 23	1 25	1 66	1 68
1194	1 23	1 25	1 68	1 70
1195	1 23	1 25	1 70	1 72
1196	1 23	1 25	1 72	1 2
1197	1 23	1 25	1 2	1 4
1198	1 23	1 25	1 4	1 6
1199	1 23	1 25	1 10	1 12
1200	1 23	1 25	1 67	1 69
1201	1 23	1 25	1 69	1 71
1202	1 23	1 25	1 71	1 1
1203	1 23	1 25	1 5	1 7
1204	1 23	1 25	1 7	1 9
1205	1 23	1 25	1 13	1 15
1206	1 24	1 26	1 27	1 29
1207	1 24	1 26	1 29	1 31
1208	1 24	1 26	1 31	1 33
1209	1 24	1 26	1 35	1 37
1210	1 24	1 26	1 37	1 39
1211	1 24	1 26	1 39	1 41
1212	1 24	1 26	1 41	1 43
1213	1 24	1 26	1 43	1 45
1214	1 24	1 26	1 28	1 30
1215	1 24	1 26	1 30	1 32
1216	1 24	1 26	1 32	1 34
1217	1 24	1 26	1 38	1 40
1218	1 24	1 26	1 40	1 42
1219	1 24	1 26	1 42	1 44
1220	1 24	1 26	1 44	1 46
1221	1 24	1 26	1 46	1 48
1222	1 24	1 26	1 45	1 47
1223	1 24	1 26	1 47	1 49
1224	1 24	1 26	1 49	1 51
1225	1 24	1 26	1 51	1 53
1226	1 24	1 26	1 55	1 57
1227	1 24	1 26	1 57	1 59
1228	1 24	1 26	1 59	1 61
1229	1 24	1 26	1 61	1 63
1230	1 24	1 26	1 63	1 65
1231	1 24	1 26	1 50	1 52
1232	1 24	1 26	1 52	1 54
1233	1 24	1 26	1 54	1 56
1234	1 24	1 26	1 56	1 58
1235	1 24	1 26	1 58	1 60
1236	1 24	1 26	1 60	1 62
1237	1 24	1 26	1 62	1 64
1238	1 24	1 26	1 64	1 66
1239	1 24	1 26	1 66	1 68
1240	1 24	1 26	1 65	1 67
1241	1 24	1 26	1 69	1 71
1242	1 24	1 26	1 71	1 1
1243	1 24	1 26	1 1	1 3
1244	1 24	1 26	1 3	1 5
1245	1 24	1 26	1 5	1 7
1246	1 24	1 26	1 7	1 9
1247	1 24	1 26	1 11	1 13
1248	1 24	1 26	1 68	1 70
1249	1 24	1 26	1 70	1 72
1250	1 24	1 26	1 72	1 2
1251	1 24	1 26	1 6	1 8
1252	1 24	1 26	1 8	1 10
1253	1 25	1 27	1 26	1 28
1254	1 25	1 27	1 28	1 30
1255	1 25	1 27	1 30	1 32
1256	1 25	1 27	1 32	1 34
1257	1 25	1 27	1 34	1 36
1258	1 25	1 27	1 36	1 38
1259	1 25	1 27	1 38	1 40
1260	1 25	1 27	1 40	1 42
1261	1 25	1 27	1 42	1 44
1262	1 25	1 27	1 44	1 46
1263	1 25	1 27	1 29	1 31
1264	1 25	1 27	1 33	1 35
1265	1 25	1 27	1 37	1 39
1266	1 25	1 27	1 39	1 41
1267	1 25	1 27	1 43	1 45
1268	1 25	1 27	1 45	1 47
1269	1 25	1 27	1 47	1 49
1270	1 25	1 27	1 48	1 50
1271	1 25	1 27	1 50	1 52
1272	1 25	1 27	1 54	1 56
1273	1 25	1 27	1 56	1 58
1274	1 25	1 27	1 58	1 60
1275	1 25	1 27	1 60	1 62
1276	1 25	1 27	1 62	1 64
1277	1 25	1 27	1 64	1 66
1278	1 25	1 27	1 49	1 51
1279	1 25	1 27	1 51	1 53
1280	1 25	1 27	1 53	1 55
1281	1 25	1 27	1 55	1 57
1282	1 25	1 27	1 57	1 59
1283	1 25	1 27	1 59	1 61
1284	1 25	1 27	1 61	1 63
1285	1 25	1 27	1 63	1 65
1286	1 25	1 27	1 65	1 67
1287	1 25	1 27	1 67	1 69
1288	1 25	1 27	1 66	1 68
1289	1 25	1 27	1 70	1 72
1290	1 25	1 27	1 72	1 2
1291	1 25	1 27	1 2	1 4
1292	1 25	1 27	1 4	1 6
1293	1 25	1 27	1 6	1 8
1294	1 25	1 27	1 8	1 10
1295	1 25	1 27	1 10	1 12
1296	1 25	1 27	1 12	1 14
1297	1 25	1 27	1 69	1 71
1298	1 25	1 27	1 71	1 1
1299	1 25	1 27	1 1	1 3
1300	1 25	1 27	1 3	1 5
1301	1 25	1 27	1 5	1 7
1302	1 25	1 27	1 9	1 11
1303	1 25	1 27	1 11	1 13
1304	1 25	1 27	1 15	1 17
1305	1 26	1 28	1 27	1 29
1306	1 26	1 28	1 29	1 31
1307	1 26	1 28	1 31	1 33
1308	1 26	1 28	1 35	1 37
1309	1 26	1 28	1 37	1 39
1310	1 26	1 28	1 39	1 41
1311	1 26	1 28	1 41	1 43
1312	1 26	1 28	1 43	1 45
1313	1 26	1 28	1 45	1 47
1314	1 26	1 28	1 30	1 32
1315	1 26	1 28	1 34	1 36
1316	1 26	1 28	1 38	1 40
1317	1 26	1 28	1 40	1 42
1318	1 26	1 28	1 42	1 44
1319	1 26	1 28	1 44	1 46
1320	1 26	1 28	1 46	1 48
1321	1 26	1 28	1 47	1 49
1322	1 26	1 28	1 49	1 51
1323	1 26	1 28	1 51	1 53
1324	1 26	1 28	1 53	1 55
1325	1 26	1 28	1 55	1 57
1326	1 26	1 28	1 59	1 61
1327	1 26	1 28	1 61	1 63
1328	1 26	1 28	1 63	1 65
1329	1 26	1 28	1 65	1 67
1330	1 26	1 28	1 50	1 52
1331	1 26	1 28	1 52	1 54
1332	1 26	1 28	1 54	1 56
1333	1 26	1 28	1 56	1 58
1334	1 26	1 28	1 58	1 60
1335	1 26	1 28	1 60	1 62
1336	1 26	1 28	1 62	1 64
1337	1 26	1 28	1 64	1 66
1338	1 26	1 28	1 66	1 68
1339	1 26	1 28	1 68	1 70
1340	1 26	1 28	1 69	1 71
1341	1 26	1 28	1 71	1 1
1342	1 26	1 28	1 1	1 3
1343	1 26	1 28	1 3	1 5
1344	1 26	1 28	1 5	1 7
1345	1 26	1 28	1 7	1 9
1346	1 26	1 28	1 11	1 13
1347	1 26	1 28	1 13	1 15
1348	1 26	1 28	1 70	1 72
1349	1 26	1 28	1 72	1 2
1350	1 26	1 28	1 2	1 4
1351	1 26	1 28	1 4	1 6
1352	1 26	1 28	1 6	1 8
1353	1 26	1 28	1 14	1 16
1354	1 26	1 28	1 16	1 18
1355	1 27	1 29	1 28	1 30
1356	1 27	1 29	1 30	1 32
1357	1 27	1 29	1 32	1 34
1358	1 27	1 29	1 34	1 36
1359	1 27	1 29	1 36	1 38
1360	1 27	1 29	1 38	1 40
1361	1 27	1 29	1 40	1 42
1362	1 27	1 29	1 42	1 44
1363	1 27	1 29	1 44	1 46
1364	1 27	1 29	1 46	1 48
1365	1 27	1 29	1 31	1 33
1366	1 27	1 29	1 45	1 47
1367	1 27	1 29	1 49	1 51
1368	1 27	1 29	1 48	1 50
1369	1 27	1 29	1 50	1 52
1370	1 27	1 29	1 54	1 56
1371	1 27	1 29	1 56	1 58
1372	1 27	1 29	1 58	1 60
1373	1 27	1 29	1 60	1 62
1374	1 27	1 29	1 62	1 64
1375	1 27	1 29	1 64	1 66
1376	1 27	1 29	1 66	1 68
1377	1 27	1 29	1 51	1 53
1378	1 27	1 29	1 53	1 55
1379	1 27	1 29	1 55	1 57
1380	1 27	1 29	1 57	1 59
1381	1 27	1 29	1 59	1 61
1382	1 27	1 29	1 61	1 63
1383	1 27	1 29	1 63	1 65
1384	1 27	1 29	1 65	1 67
1385	1 27	1 29	1 67	1 69
1386	1 27	1 29	1 69	1 71
1387	1 27	1 29	1 70	1 72
1388	1 27	1 29	1 72	1 2
1389	1 27	1 29	1 4	1 6
1390	1 27	1 29	1 6	1 8
1391	1 27	1 29	1 8	1 10
1392	1 27	1 29	1 10	1 12
1393	1 27	1 29	1 12	1 14
1394	1 27	1 29	1 14	1 16
1395	1 27	1 29	1 1	1 3
1396	1 27	1 29	1 3	1 5
1397	1 27	1 29	1 5	1 7
1398	1 27	1 29	1 7	1 9
1399	1 27	1 29	1 9	1 11
1400	1 27	1 29	1 11	1 13
1401	1 27	1 29	1 13	1 15
1402	1 27	1 29	1 17	1 19
1403	1 28	1 30	1 29	1 31
1404	1 28	1 30	1 31	1 33
1405	1 28	1 30	1 33	1 35
1406	1 28	1 30	1 35	1 37
1407	1 28	1 30	1 37	1 39
1408	1 28	1 30	1 39	1 41
1409	1 28	1 30	1 41	1 43
1410	1 28	1 30	1 43	1 45
1411	1 28	1 30	1 45	1 47
1412	1 28	1 30	1 47	1 49
1413	1 28	1 30	1 36	1 38
1414	1 28	1 30	1 38	1 40
1415	1 28	1 30	1 44	1 46
1416	1 28	1 30	1 46	1 48
1417	1 28	1 30	1 48	1 50
1418	1 28	1 30	1 50	1 52
1419	1 28	1 30	1 49	1 51
1420	1 28	1 30	1 51	1 53
1421	1 28	1 30	1 53	1 55
1422	1 28	1 30	1 55	1 57
1423	1 28	1 30	1 57	1 59
1424	1 28	1 30	1 61	1 63
1425	1 28	1 30	1 63	1 65
1426	1 28	1 30	1 65	1 67
1427	1 28	1 30	1 67	1 69
1428	1 28	1 30	1 52	1 54
1429	1 28	1 30	1 54	1 56
1430	1 28	1 30	1 56	1 58
1431	1 28	1 30	1 58	1 60
1432	1 28	1 30	1 60	1 62
1433	1 28	1 30	1 62	1 64
1434	1 28	1 30	1 64	1 66
1435	1 28	1 30	1 66	1 68
1436	1 28	1 30	1 68	1 70
1437	1 28	1 30	1 70	1 72
1438	1 28	1 30	1 69	1 71
1439	1 28	1 30	1 1	1 3
1440	1 28	1 30	1 3	1 5
1441	1 28	1 30	1 5	1 7
1442	1 28	1 30	1 7	1 9
1443	1 28	1 30	1 11	1 13
1444	1 28	1 30	1 13	1 15
1445	1 28	1 30	1 15	1 17
1446	1 28	1 30	1 72	1 2
1447	1 28	1 30	1 2	1 4
1448	1 28	1 30	1 4	1 6
1449	1 28	1 30	1 6	1 8
1450	1 28	1 30	1 8	1 10
1451	1 28	1 30	1 10	1 12
1452	1 28	1 30	1 12	1 14
1453	1 28	1 30	1 14	1 16
1454	1 29	1 31	1 30	1 32
1455	1 29	1 31	1 32	1 34
1456	1 29	1 31	1 34	1 36
1457	1 29	1 31	1 36	1 38
1458	1 29	1 31	1 40	1 42
1459	1 29	1 31	1 42	1 44
1460	1 29	1 31	1 44	1 46
1461	1 29	1 31	1 46	1 48
1462	1 29	1 31	1 48	1 50
1463	1 29	1 31	1 33	1 35
1464	1 29	1 31	1 37	1 39
1465	1 29	1 31	1 39	1 41
1466	1 29	1 31	1 41	1 43
1467	1 29	1 31	1 43	1 45
1468	1 29	1 31	1 45	1 47
1469	1 29	1 31	1 49	1 51
1470	1 29	1 31	1 51	1 53
1471	1 29	1 31	1 50	1 52
1472	1 29	1 31	1 52	1 54
1473	1 29	1 31	1 54	1 56
1474	1 29	1 31	1 56	1 58
1475	1 29	1 31	1 58	1 60
1476	1 29	1 31	1 60	1 62
1477	1 29	1 31	1 62	1 64
1478	1 29	1 31	1 64	1 66
1479	1 29	1 31	1 66	1 68
1480	1 29	1 31	1 68	1 70
1481	1 29	1 31	1 53	1 55
1482	1 29	1 31	1 55	1 57
1483	1 29	1 31	1 57	1 59
1484	1 29	1 31	1 59	1 61
1485	1 29	1 31	1 61	1 63
1486	1 29	1 31	1 63	1 65
1487	1 29	1 31	1 65	1 67
1488	1 29	1 31	1 67	1 69
1489	1 29	1 31	1 69	1 71
1490	1 29	1 31	1 70	1 72
1491	1 29	1 31	1 72	1 2
1492	1 29	1 31	1 4	1 6
1493	1 29	1 31	1 6	1 8
1494	1 29	1 31	1 8	1 10
1495	1 29	1 31	1 10	1 12
1496	1 29	1 31	1 12	1 14
1497	1 29	1 31	1 16	1 18
1498	1 30	1 32	1 31	1 33
1499	1 30	1 32	1 33	1 35
1500	1 30	1 32	1 35	1 37
1501	1 30	1 32	1 37	1 39
1502	1 30	1 32	1 43	1 45
1503	1 30	1 32	1 45	1 47
1504	1 30	1 32	1 47	1 49
1505	1 30	1 32	1 49	1 51
1506	1 30	1 32	1 34	1 36
1507	1 30	1 32	1 36	1 38
1508	1 30	1 32	1 38	1 40
1509	1 30	1 32	1 40	1 42
1510	1 30	1 32	1 42	1 44
1511	1 30	1 32	1 44	1 46
1512	1 30	1 32	1 46	1 48
1513	1 30	1 32	1 48	1 50
1514	1 30	1 32	1 50	1 52
1515	1 30	1 32	1 52	1 54
1516	1 30	1 32	1 51	1 53
1517	1 30	1 32	1 53	1 55
1518	1 30	1 32	1 55	1 57
1519	1 30	1 32	1 57	1 59
1520	1 30	1 32	1 59	1 61
1521	1 30	1 32	1 61	1 63
1522	1 30	1 32	1 63	1 65
1523	1 30	1 32	1 65	1 67
1524	1 30	1 32	1 67	1 69
