      0.19055387E+00     -0.75437350E-02      0.38754240E+00         0.23125E+02    0.13641E+01
      0.38459717E+00     -0.10165912E-01      0.34930389E+00         0.26057E+02    0.14159E+01
      0.33105258E+00     -0.18062753E-01      0.46536983E-01         0.30898E+02    0.14899E+01
      0.18247366E+00     -0.11399135E-01      0.19254971E+00         0.28204E+02    0.14503E+01
      0.30007057E+00     -0.18344525E-01      0.27780339E+00         0.27302E+02    0.14362E+01
      0.37663979E+00     -0.12677790E-01      0.49089364E+00         0.50992E+02    0.17075E+01
      0.37359949E+00     -0.83153200E-02      0.42919780E+00         0.34830E+02    0.15420E+01
      0.21172630E+00     -0.11761357E-01      0.37768326E+00         0.20632E+02    0.13145E+01
      0.32215487E+00     -0.18583720E-01      0.32714222E+00         0.19929E+02    0.12995E+01
      0.11622359E+00     -0.20152100E-01      0.39714410E+00         0.28890E+02    0.14607E+01
      0.80077695E-01     -0.18123943E-01      0.20614215E+00         0.38120E+02    0.15812E+01
      0.27104019E+00     -0.85053425E-02      0.35982667E+00         0.18976E+02    0.12782E+01
      0.30643593E-01     -0.12274640E-01      0.22211637E+00         0.49183E+02    0.16918E+01
      0.30887126E+00     -0.16807703E-01      0.18485506E+00         0.26240E+02    0.14190E+01
      0.37981204E+00     -0.11425798E-01      0.19312497E+00         0.36344E+02    0.15604E+01
      0.33075257E+00     -0.20949355E-01      0.47218249E+00         0.46333E+02    0.16659E+01
      0.45603806E+00     -0.17523472E-01      0.13793471E+00         0.65918E+02    0.18190E+01
      0.45060157E+00     -0.92351700E-02      0.22884148E-01         0.43745E+02    0.16409E+01
      0.78514328E-01     -0.23544090E-01      0.42527358E+00         0.40741E+02    0.16100E+01
      0.38396043E+00     -0.18916123E-01      0.48746685E+00         0.50083E+02    0.16997E+01
      0.42949103E+00     -0.26245240E-01      0.39004414E+00         0.38025E+02    0.15801E+01
      0.17443804E+00     -0.87194800E-02      0.48587237E+00         0.37380E+02    0.15726E+01
      0.26794294E+00     -0.74526525E-02      0.29323561E+00         0.19737E+02    0.12953E+01
      0.11206157E+00     -0.18542285E-01      0.39538612E+00         0.28979E+02    0.14621E+01
      0.97579397E-01     -0.11477343E-01      0.31122376E+00         0.36809E+02    0.15660E+01
      0.35942621E+00     -0.20245663E-01      0.50686700E-01         0.31076E+02    0.14924E+01
      0.41416443E+00     -0.12296222E-01      0.32371693E+00         0.26526E+02    0.14237E+01
      0.17032659E+00     -0.19775390E-01      0.45122974E+00         0.29273E+02    0.14665E+01
      0.14557176E+00     -0.68371125E-02      0.34258022E+00         0.20655E+02    0.13150E+01
      0.31197518E+00     -0.15833995E-01      0.22809050E+00         0.25557E+02    0.14075E+01
      0.12013693E+00     -0.91284000E-02      0.38861533E+00         0.26193E+02    0.14182E+01
      0.46194535E+00     -0.83312000E-02      0.16918433E+00         0.53278E+02    0.17265E+01
      0.36776235E+00     -0.99319050E-02      0.46074538E+00         0.46796E+02    0.16702E+01
      0.11660294E+00     -0.17206783E-01      0.41756000E+00         0.33731E+02    0.15280E+01
      0.12016413E+00     -0.64626950E-02      0.27344149E+00         0.33034E+02    0.15190E+01
      0.31416683E+00     -0.20382327E-01      0.22866744E+00         0.25658E+02    0.14092E+01
      0.31445059E+00     -0.63037425E-02      0.44905282E+00         0.34221E+02    0.15343E+01
      0.13011642E+00     -0.18210968E-01      0.13194473E+00         0.38403E+02    0.15844E+01
      0.10193245E+00     -0.12447718E-01      0.39989903E+00         0.32089E+02    0.15064E+01
      0.12457685E-01     -0.18826720E-01      0.43277656E+00         0.45139E+02    0.16546E+01
      0.37554562E+00     -0.13804617E-01      0.64003440E-01         0.36434E+02    0.15615E+01
      0.37080399E+00     -0.12007235E-01      0.42758013E+00         0.34285E+02    0.15351E+01
      0.44812255E+00     -0.18380258E-01      0.16701895E+00         0.52870E+02    0.17232E+01
      0.30612544E+00     -0.12098528E-01      0.42459353E+00         0.33610E+02    0.15265E+01
      0.42067110E+00     -0.19032925E-01      0.98415537E-01         0.72968E+02    0.18631E+01
