,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,2.00,4.00,15.00,17.00,514975.88,0.36,0.00,-101.26,-1835.665,6.005
,Mixed / non conventional,2.00,4.00,17.00,19.00,-393281.97,0.36,0.00,-1.92,907.095,6.005
,Mixed / non conventional,2.00,4.00,19.00,21.00,-472321.25,0.37,0.00,23.76,745.381,6.005
,Mixed / non conventional,2.00,4.00,21.00,23.00,-44500.48,0.35,0.00,98.68,50.162,6.005
,Mixed / non conventional,2.00,4.00,6.00,8.00,2460.30,1.79,0.00,-36.53,-173.291,2.655
,Mixed / non conventional,2.00,4.00,8.00,10.00,53871.46,1.78,0.00,-261.76,-948.606,2.655
,Mixed / non conventional,2.00,4.00,10.00,12.00,-132398.36,1.78,0.00,-31.20,932.545,2.655
,Mixed / non conventional,2.00,4.00,12.00,14.00,-14038.95,1.78,0.00,1.78,49.442,2.655
,Mixed / non conventional,2.00,4.00,14.00,16.00,28352.22,1.78,0.00,-63.13,-57.057,2.655
,Mixed / non conventional,2.00,4.00,16.00,18.00,503135.72,1.78,0.00,-33.78,-632.825,2.655
,Mixed / non conventional,2.00,4.00,18.00,20.00,-557229.81,1.78,0.00,149.31,467.244,2.655
,Mixed / non conventional,2.00,4.00,20.00,22.00,-235182.13,1.78,0.00,-17.23,138.042,2.655
,Mixed / non conventional,2.00,4.00,22.00,24.00,26566.86,0.07,0.00,-82.57,-28.860,6.757
,Mixed / non conventional,2.00,4.00,24.00,26.00,1414622.75,0.04,0.00,78.94,-1152.525,6.757
,Mixed / non conventional,2.00,4.00,23.00,25.00,1566787.13,0.41,0.00,-60.20,-492.790,2.267
,Mixed / non conventional,2.00,4.00,25.00,27.00,-921122.88,0.41,0.00,37.08,220.182,2.267
,Mixed / non conventional,2.00,4.00,27.00,29.00,-988778.06,0.40,0.00,-31.55,183.833,2.267
,Mixed / non conventional,2.00,4.00,29.00,31.00,-337463.56,0.42,0.00,31.55,49.760,2.267
,Mixed / non conventional,2.00,4.00,31.00,33.00,2909770.00,0.40,0.00,-83.73,-346.009,2.267
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1364847.75,0.40,0.00,133.58,132.791,2.267
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1441561.75,0.42,0.00,-93.27,116.208,2.267
,Mixed / non conventional,2.00,4.00,37.00,39.00,-857937.63,0.41,0.00,54.69,57.947,2.267
,Mixed / non conventional,2.00,4.00,39.00,41.00,4096746.75,0.41,0.00,-75.59,-234.129,2.267
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1539463.13,0.41,0.00,93.67,75.105,2.267
,Mixed / non conventional,2.00,4.00,26.00,28.00,-1055192.13,0.08,0.00,56.25,657.468,6.718
,Mixed / non conventional,2.00,4.00,28.00,30.00,-710463.69,0.07,0.00,-33.64,347.816,6.718
,Mixed / non conventional,2.00,4.00,30.00,32.00,-91880.73,0.08,0.00,6.92,35.985,6.718
,Mixed / non conventional,2.00,4.00,32.00,34.00,2589269.75,0.08,0.00,-47.21,-823.939,6.718
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1454132.63,0.07,0.00,49.10,381.075,6.718
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1174565.38,0.08,0.00,11.97,256.505,6.718
,Mixed / non conventional,2.00,4.00,38.00,40.00,-549872.63,0.06,0.00,-0.79,101.122,6.718
,Mixed / non conventional,2.00,4.00,40.00,42.00,3966711.50,0.08,0.00,-84.11,-620.062,6.718
,Mixed / non conventional,2.00,4.00,42.00,44.00,-1800724.63,0.08,0.00,60.08,241.270,6.718
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1635230.25,0.07,0.00,-65.53,189.220,6.718
,Mixed / non conventional,2.00,4.00,43.00,45.00,-1815473.75,0.07,0.00,41.00,132.594,3.944
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1283232.38,0.08,0.00,-31.20,81.224,3.944
,Mixed / non conventional,2.00,4.00,47.00,49.00,4978183.50,0.07,0.00,-80.33,-274.870,3.944
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1650229.75,0.07,0.00,105.34,79.963,3.944
,Mixed / non conventional,2.00,4.00,51.00,53.00,-2160318.50,0.08,0.00,-131.07,92.364,3.944
,Mixed / non conventional,2.00,4.00,53.00,55.00,-1798388.13,0.07,0.00,93.45,68.183,3.944
,Mixed / non conventional,2.00,4.00,55.00,57.00,5892312.00,0.07,0.00,-28.18,-199.029,3.944
,Mixed / non conventional,2.00,4.00,57.00,59.00,-1664473.88,0.08,0.00,144.40,50.306,3.944
,Mixed / non conventional,2.00,4.00,59.00,61.00,-2465072.75,0.07,0.00,-75.81,66.923,3.944
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2156804.00,0.07,0.00,1.66,52.794,3.944
,Mixed / non conventional,2.00,4.00,46.00,48.00,-912668.00,0.05,0.00,-10.34,77.361,5.659
,Mixed / non conventional,2.00,4.00,48.00,50.00,5114367.50,0.05,0.00,23.69,-379.330,5.659
,Mixed / non conventional,2.00,4.00,50.00,52.00,-2079750.75,0.05,0.00,42.37,135.740,5.659
,Mixed / non conventional,2.00,4.00,52.00,54.00,-2008127.50,0.04,0.00,-7.98,115.949,5.659
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1297387.75,0.05,0.00,-1.60,66.583,5.659
,Mixed / non conventional,2.00,4.00,56.00,58.00,6097912.50,0.03,0.00,104.53,-279.435,5.659
,Mixed / non conventional,2.00,4.00,58.00,60.00,-2364414.25,0.03,0.00,12.76,97.134,5.659
,Mixed / non conventional,2.00,4.00,60.00,62.00,-2413234.50,0.02,0.00,19.42,89.233,5.659
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1509766.75,0.04,0.00,-17.94,50.418,5.659
,Mixed / non conventional,2.00,4.00,64.00,66.00,7028019.00,0.04,0.00,55.26,-212.720,5.659
,Mixed / non conventional,2.00,4.00,63.00,65.00,6782802.50,0.15,0.00,167.30,-192.742,5.060
,Mixed / non conventional,2.00,4.00,65.00,67.00,-1950302.75,0.17,0.00,15.39,50.298,5.060
,Mixed / non conventional,2.00,4.00,67.00,69.00,-2874932.75,0.13,0.00,-94.29,67.509,5.060
,Mixed / non conventional,2.00,4.00,69.00,71.00,-2512614.00,0.19,0.00,7.98,53.872,5.060
,Mixed / non conventional,2.00,4.00,71.00,1.00,5239.06,0.15,0.00,39.60,-2814.555,5.060
,Mixed / non conventional,2.00,4.00,1.00,3.00,4288.56,0.12,0.00,279.02,2302.430,5.060
,Mixed / non conventional,2.00,4.00,66.00,68.00,-2624825.75,0.05,0.00,9.23,84.804,6.645
,Mixed / non conventional,2.00,4.00,68.00,70.00,-2894986.25,0.09,0.00,-87.11,85.278,6.645
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1856788.25,0.03,0.00,158.07,50.010,6.645
,Mixed / non conventional,3.00,5.00,4.00,6.00,3200.03,0.22,0.00,-386.22,1542.953,4.544
,Mixed / non conventional,3.00,5.00,6.00,8.00,1953.72,0.11,0.00,-42.09,-753.617,4.544
,Mixed / non conventional,3.00,5.00,8.00,10.00,30434.94,0.12,0.00,-259.35,-1677.119,4.544
,Mixed / non conventional,3.00,5.00,10.00,12.00,-50761.36,0.11,0.00,-31.07,932.402,4.544
,Mixed / non conventional,3.00,5.00,12.00,14.00,-92099.72,0.13,0.00,-0.44,768.964,4.544
,Mixed / non conventional,3.00,5.00,14.00,16.00,23774.45,0.12,0.00,-63.05,-106.884,4.544
,Mixed / non conventional,3.00,5.00,16.00,18.00,448059.31,0.11,0.00,-31.26,-1208.618,4.544
,Mixed / non conventional,3.00,5.00,18.00,20.00,-317442.25,0.12,0.00,148.45,554.065,4.544
,Mixed / non conventional,3.00,5.00,20.00,22.00,-406693.50,0.12,0.00,-18.64,485.685,4.544
,Mixed / non conventional,3.00,5.00,22.00,24.00,-58764.49,0.12,0.00,-81.63,50.127,4.544
,Mixed / non conventional,3.00,5.00,7.00,9.00,14692.27,0.44,0.00,-150.17,-634.617,1.628
,Mixed / non conventional,3.00,5.00,9.00,11.00,-6567.24,0.43,0.00,-145.84,70.916,1.628
,Mixed / non conventional,3.00,5.00,11.00,13.00,-103063.83,0.43,0.00,71.55,445.174,1.628
,Mixed / non conventional,3.00,5.00,13.00,15.00,-23172.59,0.51,0.00,0.60,50.046,1.628
,Mixed / non conventional,3.00,5.00,15.00,17.00,385618.59,0.43,0.00,-101.69,-475.897,1.628
,Mixed / non conventional,3.00,5.00,17.00,19.00,-133266.25,0.43,0.00,-2.61,102.791,1.628
,Mixed / non conventional,3.00,5.00,19.00,21.00,-451618.19,0.44,0.00,24.76,232.229,1.628
,Mixed / non conventional,3.00,5.00,21.00,23.00,-202951.83,0.45,0.00,99.07,73.052,1.628
,Mixed / non conventional,3.00,5.00,23.00,25.00,1292422.38,0.42,0.00,-63.26,-338.332,1.628
,Mixed / non conventional,3.00,5.00,25.00,27.00,-446912.22,0.43,0.00,38.73,87.745,1.628
,Mixed / non conventional,3.00,5.00,24.00,26.00,1377554.13,0.03,0.00,81.64,-542.907,2.841
,Mixed / non conventional,3.00,5.00,26.00,28.00,-694774.00,0.04,0.00,51.15,208.101,2.841
,Mixed / non conventional,3.00,5.00,28.00,30.00,-923547.88,0.06,0.00,-34.99,215.153,2.841
,Mixed / non conventional,3.00,5.00,30.00,32.00,-270847.81,0.10,0.00,7.20,50.043,2.841
,Mixed / non conventional,3.00,5.00,32.00,34.00,2580253.25,0.05,0.00,-41.94,-384.465,2.841
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1061733.50,0.06,0.00,46.34,129.439,2.841
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1358485.38,0.06,0.00,10.14,137.222,2.841
,Mixed / non conventional,3.00,5.00,38.00,40.00,-812680.56,0.05,0.00,-1.07,68.779,2.841
,Mixed / non conventional,3.00,5.00,40.00,42.00,3978870.50,0.04,0.00,-80.35,-284.932,2.841
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1433372.38,0.03,0.00,58.55,87.624,2.841
,Mixed / non conventional,3.00,5.00,27.00,29.00,-912687.94,0.11,0.00,-30.55,171.323,2.024
,Mixed / non conventional,3.00,5.00,29.00,31.00,-613035.69,0.11,0.00,32.20,90.415,2.024
,Mixed / non conventional,3.00,5.00,31.00,33.00,2555163.75,0.12,0.00,-86.94,-301.485,2.024
,Mixed / non conventional,3.00,5.00,33.00,35.00,-811417.13,0.13,0.00,134.30,77.788,2.024
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1316655.88,0.11,0.00,-92.07,103.951,2.024
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1159662.88,0.10,0.00,55.79,76.296,2.024
,Mixed / non conventional,3.00,5.00,39.00,41.00,3746214.00,0.11,0.00,-77.50,-207.552,2.024
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1049332.50,0.12,0.00,94.13,49.416,2.024
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1687954.75,0.13,0.00,40.89,68.135,2.024
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1530300.75,0.11,0.00,-31.30,53.348,2.024
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1755211.25,0.00,0.00,-67.57,155.915,4.797
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1191479.88,0.04,0.00,-10.68,91.725,4.797
,Mixed / non conventional,3.00,5.00,48.00,50.00,5134769.50,0.00,0.00,27.19,-344.827,4.797
,Mixed / non conventional,3.00,5.00,50.00,52.00,-1757979.88,0.03,0.00,41.18,103.606,4.797
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2069896.13,0.02,0.00,-8.97,107.636,4.797
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1546010.75,0.05,0.00,-2.12,71.290,4.797
,Mixed / non conventional,3.00,5.00,56.00,58.00,6079347.50,0.04,0.00,105.65,-249.754,4.797
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2085395.13,0.02,0.00,12.55,76.658,4.797
,Mixed / non conventional,3.00,5.00,60.00,62.00,-2444781.25,0.06,0.00,19.54,80.726,4.797
,Mixed / non conventional,3.00,5.00,62.00,64.00,-1703694.75,0.10,0.00,-21.05,50.722,4.797
,Mixed / non conventional,3.00,5.00,47.00,49.00,4696793.50,0.09,0.00,-78.83,-392.661,5.582
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1271625.88,0.09,0.00,104.94,93.023,5.582
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2039515.50,0.10,0.00,-131.95,131.289,5.582
,Mixed / non conventional,3.00,5.00,53.00,55.00,-2009126.63,0.09,0.00,92.62,114.416,5.582
,Mixed / non conventional,3.00,5.00,55.00,57.00,5652239.50,0.10,0.00,-26.22,-286.100,5.582
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1387768.75,0.10,0.00,144.80,62.722,5.582
,Mixed / non conventional,3.00,5.00,59.00,61.00,-2327512.25,0.08,0.00,-76.63,94.307,5.582
,Mixed / non conventional,3.00,5.00,61.00,63.00,-2318711.50,0.09,0.00,-0.15,84.562,5.582
,Mixed / non conventional,3.00,5.00,63.00,65.00,6524510.00,0.10,0.00,172.24,-214.896,5.582
,Mixed / non conventional,3.00,5.00,65.00,67.00,-1710373.50,0.10,0.00,13.19,51.059,5.582
,Mixed / non conventional,3.00,5.00,64.00,66.00,6986273.50,0.04,0.00,59.65,-239.143,6.095
,Mixed / non conventional,3.00,5.00,66.00,68.00,-2398681.50,0.06,0.00,8.52,74.519,6.095
,Mixed / non conventional,3.00,5.00,68.00,70.00,-2893444.00,0.03,0.00,-88.03,81.845,6.095
,Mixed / non conventional,3.00,5.00,70.00,72.00,-1980809.00,0.07,0.00,157.91,51.159,6.095
,Mixed / non conventional,3.00,5.00,72.00,2.00,3956.71,0.06,0.00,-9.39,-2560.560,6.095
,Mixed / non conventional,3.00,5.00,2.00,4.00,3544.07,0.03,0.00,327.40,2292.036,6.095
,Mixed / non conventional,3.00,5.00,67.00,69.00,-2737670.25,0.00,0.00,-95.07,58.686,4.409
,Mixed / non conventional,3.00,5.00,69.00,71.00,-2614527.25,0.05,0.00,7.20,51.099,4.409
,Mixed / non conventional,3.00,5.00,71.00,1.00,6987.11,0.03,0.00,64.09,-1227.970,4.409
,Mixed / non conventional,4.00,6.00,5.00,7.00,3071.51,0.03,0.00,-349.97,1150.264,3.530
,Mixed / non conventional,4.00,6.00,7.00,9.00,5509.97,0.05,0.00,-124.10,-1650.764,3.530
,Mixed / non conventional,4.00,6.00,9.00,11.00,1718.71,0.03,0.00,-144.17,-73.560,3.530
,Mixed / non conventional,4.00,6.00,11.00,13.00,-40230.66,0.06,0.00,58.91,573.949,3.530
,Mixed / non conventional,4.00,6.00,13.00,15.00,-96498.89,0.05,0.00,-10.92,625.772,3.530
,Mixed / non conventional,4.00,6.00,15.00,17.00,296784.97,0.05,0.00,-80.47,-1036.311,3.530
,Mixed / non conventional,4.00,6.00,17.00,19.00,-23710.59,0.07,0.00,-4.19,49.675,3.530
,Mixed / non conventional,4.00,6.00,19.00,21.00,-259223.77,0.04,0.00,17.22,351.412,3.530
,Mixed / non conventional,4.00,6.00,21.00,23.00,-387393.09,0.03,0.00,91.83,359.324,3.530
,Mixed / non conventional,4.00,6.00,23.00,25.00,1019280.25,0.06,0.00,-49.53,-675.303,3.530
,Mixed / non conventional,4.00,6.00,8.00,10.00,13887.17,0.29,0.00,-257.01,-686.718,1.864
,Mixed / non conventional,4.00,6.00,10.00,12.00,-4069.12,0.34,0.00,-29.64,50.304,1.864
,Mixed / non conventional,4.00,6.00,12.00,14.00,-100331.95,0.29,0.00,-3.38,496.140,1.864
,Mixed / non conventional,4.00,6.00,14.00,16.00,-22458.58,0.29,0.00,-64.03,55.529,1.864
,Mixed / non conventional,4.00,6.00,16.00,18.00,373335.84,0.29,0.00,-28.36,-527.469,1.864
,Mixed / non conventional,4.00,6.00,18.00,20.00,-100955.95,0.31,0.00,148.52,89.147,1.864
,Mixed / non conventional,4.00,6.00,20.00,22.00,-409285.16,0.29,0.00,-19.55,240.942,1.864
,Mixed / non conventional,4.00,6.00,22.00,24.00,-247991.03,0.28,0.00,-81.03,102.193,1.864
,Mixed / non conventional,4.00,6.00,24.00,26.00,1254563.25,0.29,0.00,88.00,-375.988,1.864
,Mixed / non conventional,4.00,6.00,26.00,28.00,-324252.72,0.29,0.00,48.62,72.883,1.864
,Mixed / non conventional,4.00,6.00,25.00,27.00,-160471.41,0.22,0.00,37.95,71.371,3.206
,Mixed / non conventional,4.00,6.00,27.00,29.00,-620352.44,0.21,0.00,-35.69,209.690,3.206
,Mixed / non conventional,4.00,6.00,29.00,31.00,-866985.31,0.22,0.00,27.79,227.935,3.206
,Mixed / non conventional,4.00,6.00,31.00,33.00,2098200.50,0.21,0.00,-77.08,-437.493,3.206
,Mixed / non conventional,4.00,6.00,33.00,35.00,-399068.66,0.23,0.00,132.51,67.104,3.206
,Mixed / non conventional,4.00,6.00,35.00,37.00,-992874.81,0.21,0.00,-95.15,136.601,3.206
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1378993.50,0.21,0.00,52.71,157.196,3.206
,Mixed / non conventional,4.00,6.00,39.00,41.00,3185182.25,0.21,0.00,-70.91,-304.216,3.206
,Mixed / non conventional,4.00,6.00,41.00,43.00,-622690.88,0.23,0.00,92.50,50.323,3.206
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1369068.13,0.21,0.00,38.92,94.450,3.206
,Mixed / non conventional,4.00,6.00,28.00,30.00,-902649.81,0.15,0.00,-38.65,182.765,2.183
,Mixed / non conventional,4.00,6.00,30.00,32.00,-548288.94,0.14,0.00,5.54,87.227,2.183
,Mixed / non conventional,4.00,6.00,32.00,34.00,2384408.25,0.14,0.00,-35.42,-303.466,2.183
,Mixed / non conventional,4.00,6.00,34.00,36.00,-622122.94,0.13,0.00,44.55,64.332,2.183
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1308316.13,0.14,0.00,7.40,111.417,2.183
,Mixed / non conventional,4.00,6.00,38.00,40.00,-1100198.13,0.15,0.00,-2.16,78.077,2.183
,Mixed / non conventional,4.00,6.00,40.00,42.00,3699146.25,0.14,0.00,-75.25,-221.064,2.183
,Mixed / non conventional,4.00,6.00,42.00,44.00,-983582.44,0.16,0.00,57.50,49.963,2.183
,Mixed / non conventional,4.00,6.00,44.00,46.00,-1644980.50,0.15,0.00,-68.69,71.622,2.183
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1417698.63,0.12,0.00,-10.99,53.309,2.183
,Mixed / non conventional,4.00,6.00,45.00,47.00,-1654050.88,0.04,0.00,-34.82,175.405,5.727
,Mixed / non conventional,4.00,6.00,47.00,49.00,4032886.50,0.03,0.00,-73.06,-370.641,5.727
,Mixed / non conventional,4.00,6.00,49.00,51.00,-863169.25,0.00,0.00,104.19,69.201,5.727
,Mixed / non conventional,4.00,6.00,51.00,53.00,-1709041.00,0.05,0.00,-133.65,120.242,5.727
,Mixed / non conventional,4.00,6.00,53.00,55.00,-2034986.38,0.00,0.00,90.39,126.330,5.727
,Mixed / non conventional,4.00,6.00,55.00,57.00,4943236.50,0.00,0.00,-21.57,-272.120,5.727
,Mixed / non conventional,4.00,6.00,57.00,59.00,-1036143.25,0.00,0.00,144.33,50.817,5.727
,Mixed / non conventional,4.00,6.00,59.00,61.00,-1976086.38,0.04,0.00,-78.55,86.718,5.727
,Mixed / non conventional,4.00,6.00,61.00,63.00,-2273574.75,0.04,0.00,-2.86,89.622,5.727
