,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,12.00,4.00,4182334.00,1.63,0.00,-83.36,-69.319,0.203
,Mixed / non conventional,72.00,65.00,24.00,16.00,290877.41,0.18,0.00,-42.23,-58.229,1.250
,Mixed / non conventional,72.00,65.00,16.00,15.00,2472744.50,0.12,0.00,169.87,-46.691,1.250
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1311277.75,0.57,0.00,-140.40,46.663,1.253
,Mixed / non conventional,72.00,65.00,25.00,17.00,477363.97,0.57,0.00,-43.26,-102.015,1.253
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1225362.63,0.25,0.00,48.64,50.259,1.250
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1222824.88,0.25,0.00,-127.50,46.624,1.250
,Mixed / non conventional,72.00,65.00,26.00,18.00,496060.78,0.07,0.00,-181.73,-210.280,2.329
,Mixed / non conventional,72.00,65.00,18.00,9.00,168835.11,0.05,0.00,-2.73,-48.426,2.329
,Mixed / non conventional,72.00,65.00,30.00,29.00,-191393.59,0.00,0.00,-14.06,49.998,6.841
,Mixed / non conventional,72.00,65.00,29.00,28.00,-870265.06,0.04,0.00,102.77,210.541,6.841
,Mixed / non conventional,72.00,65.00,28.00,20.00,584401.19,0.68,0.00,-40.09,-92.214,0.758
,Mixed / non conventional,72.00,65.00,20.00,11.00,434055.97,0.72,0.00,-17.12,-45.355,0.758
,Mixed / non conventional,72.00,65.00,11.00,3.00,1638962.88,1.36,0.00,-90.26,-39.542,0.310
,Mixed / non conventional,72.00,65.00,32.00,24.00,177656.81,0.17,0.00,-155.41,-45.280,0.917
,Mixed / non conventional,72.00,65.00,34.00,33.00,-649826.81,0.28,0.00,-20.74,46.666,1.354
,Mixed / non conventional,72.00,65.00,33.00,25.00,344527.25,0.28,0.00,-22.45,-139.970,1.354
,Mixed / non conventional,72.00,65.00,36.00,35.00,-699025.75,0.36,0.00,217.01,54.175,1.221
,Mixed / non conventional,72.00,65.00,35.00,34.00,-655862.38,0.34,0.00,-343.60,46.414,1.221
,Mixed / non conventional,72.00,65.00,34.00,26.00,327206.84,0.04,0.00,96.76,-110.182,1.037
,Mixed / non conventional,72.00,65.00,26.00,17.00,222147.66,0.00,0.00,-183.29,-45.842,1.037
,Mixed / non conventional,72.00,65.00,38.00,37.00,-282453.53,0.04,0.00,21.27,48.297,2.227
,Mixed / non conventional,72.00,65.00,37.00,36.00,-475731.03,0.03,0.00,111.39,73.836,2.227
,Mixed / non conventional,72.00,65.00,36.00,28.00,267146.13,0.53,0.00,49.74,-70.758,0.692
,Mixed / non conventional,72.00,65.00,28.00,19.00,281240.13,0.52,0.00,-168.35,-44.243,0.692
,Mixed / non conventional,72.00,65.00,19.00,11.00,980347.63,0.17,0.00,109.35,-222.087,1.908
,Mixed / non conventional,72.00,65.00,11.00,2.00,-291193.97,0.19,0.00,-79.29,47.546,1.908
,Mixed / non conventional,72.00,65.00,42.00,41.00,-474585.84,0.34,0.00,-97.39,44.997,0.809
,Mixed / non conventional,72.00,65.00,41.00,33.00,237037.50,0.32,0.00,-1.47,-115.974,0.809
,Mixed / non conventional,72.00,65.00,44.00,43.00,-328829.09,0.51,0.00,207.18,45.379,0.929
,Mixed / non conventional,72.00,65.00,43.00,42.00,-446760.13,0.53,0.00,-221.12,54.641,0.929
,Mixed / non conventional,72.00,65.00,42.00,34.00,184016.98,0.25,0.00,-79.07,-76.630,0.623
,Mixed / non conventional,72.00,65.00,34.00,25.00,197457.06,0.25,0.00,-44.32,-43.413,0.623
,Mixed / non conventional,72.00,65.00,46.00,45.00,-188754.78,0.05,0.00,122.81,46.511,1.283
,Mixed / non conventional,72.00,65.00,45.00,44.00,-238541.63,0.08,0.00,11.66,51.529,1.283
,Mixed / non conventional,72.00,65.00,44.00,36.00,117669.50,0.17,0.00,32.75,-69.553,0.714
,Mixed / non conventional,72.00,65.00,36.00,27.00,148514.09,0.10,0.00,97.84,-44.087,0.714
,Mixed / non conventional,72.00,65.00,27.00,19.00,530831.56,0.12,0.00,-216.65,-174.534,1.690
,Mixed / non conventional,72.00,65.00,19.00,10.00,215300.17,0.08,0.00,-12.12,-47.396,1.690
,Mixed / non conventional,72.00,65.00,10.00,3.00,3440174.50,2.76,0.00,30.32,-34.376,0.151
,Mixed / non conventional,72.00,65.00,51.00,50.00,-235647.53,0.59,0.00,-343.60,59.682,0.613
,Mixed / non conventional,72.00,65.00,50.00,49.00,-201879.55,0.56,0.00,-52.47,43.117,0.613
,Mixed / non conventional,72.00,65.00,49.00,41.00,116927.56,3.08,0.00,49.53,-35.454,0.198
,Mixed / non conventional,72.00,65.00,53.00,52.00,-97739.02,0.07,0.00,153.22,44.117,0.751
,Mixed / non conventional,72.00,65.00,55.00,47.00,14566.48,0.07,0.00,-21.61,-44.126,0.743
,Mixed / non conventional,72.00,65.00,47.00,40.00,73627.02,0.05,0.00,122.01,-59.245,0.743
,Mixed / non conventional,72.00,65.00,40.00,32.00,76279.02,0.05,0.00,-191.78,-253.853,6.066
,Mixed / non conventional,72.00,65.00,32.00,31.00,186644.20,0.03,0.00,43.66,-50.728,6.066
,Mixed / non conventional,72.00,65.00,31.00,24.00,173681.03,0.07,0.00,-196.53,-127.991,3.161
,Mixed / non conventional,72.00,65.00,24.00,23.00,633936.69,0.08,0.00,174.66,-49.615,3.161
,Mixed / non conventional,72.00,65.00,23.00,16.00,227519.70,0.36,0.00,-213.04,-47.804,1.553
,Mixed / non conventional,72.00,65.00,16.00,7.00,810643.38,0.34,0.00,35.88,-139.061,1.553
,Mixed / non conventional,72.00,65.00,59.00,58.00,-53695.11,1.33,0.00,-465.58,38.938,0.249
,Mixed / non conventional,72.00,65.00,58.00,57.00,-74409.30,1.33,0.00,-26.07,38.581,0.249
,Mixed / non conventional,72.00,65.00,57.00,49.00,49239.79,3.64,0.00,-9.52,-36.503,0.118
,Mixed / non conventional,72.00,65.00,61.00,60.00,-11033.33,0.16,0.00,35.03,42.702,0.573
,Mixed / non conventional,72.00,65.00,63.00,56.00,1510.89,0.00,0.00,-96.56,-236.616,2.892
,Mixed / non conventional,72.00,65.00,56.00,55.00,-14305.24,0.03,0.00,3.18,48.948,2.892
,Mixed / non conventional,72.00,65.00,55.00,54.00,-43109.56,0.27,0.00,-295.22,46.565,1.166
,Mixed / non conventional,72.00,65.00,54.00,53.00,-59056.77,0.27,0.00,23.72,50.960,1.166
,Mixed / non conventional,72.00,65.00,53.00,45.00,29160.94,0.13,0.00,85.98,-42.568,0.517
,Mixed / non conventional,72.00,65.00,45.00,37.00,98174.80,0.12,0.00,-68.49,-47.021,0.517
,Mixed / non conventional,72.00,65.00,37.00,29.00,242718.78,0.32,0.00,54.38,-40.696,0.402
,Mixed / non conventional,72.00,65.00,29.00,21.00,501809.69,0.33,0.00,-107.10,-45.025,0.402
,Mixed / non conventional,72.00,65.00,68.00,67.00,4549.69,1.64,0.00,168.50,36.935,0.235
,Mixed / non conventional,72.00,65.00,67.00,66.00,2781.94,1.71,0.00,-308.24,55.592,0.235
,Mixed / non conventional,72.00,65.00,66.00,58.00,1667.34,3.75,0.00,-50.09,-34.287,0.170
,Mixed / non conventional,72.00,65.00,58.00,50.00,26631.54,3.65,0.00,16.17,-36.095,0.170
,Mixed / non conventional,72.00,65.00,50.00,42.00,91035.85,1.45,0.00,90.88,-74.744,0.466
,Mixed / non conventional,72.00,65.00,42.00,33.00,123001.39,1.45,0.00,-100.94,-41.391,0.466
,Mixed / non conventional,72.00,65.00,70.00,63.00,-879.32,0.69,0.00,160.27,-40.820,0.423
,Mixed / non conventional,72.00,65.00,4.00,5.00,-4328582.50,0.17,0.00,-41.20,-46.275,1.250
,Mixed / non conventional,72.00,65.00,14.00,15.00,4109382.00,0.32,0.00,184.24,50.345,0.858
,Mixed / non conventional,72.00,65.00,15.00,7.00,549272.88,0.37,0.00,-139.20,-44.977,0.858
,Mixed / non conventional,72.00,65.00,22.00,23.00,1625642.88,0.45,0.00,112.03,46.167,1.226
,Mixed / non conventional,72.00,65.00,23.00,31.00,219516.16,0.47,0.00,25.83,69.395,1.226
,Mixed / non conventional,72.00,65.00,31.00,30.00,129736.00,0.06,0.00,-136.37,-36.856,6.875
,Mixed / non conventional,72.00,65.00,30.00,22.00,365606.31,0.04,0.00,0.93,-602.523,6.875
,Mixed / non conventional,72.00,65.00,40.00,48.00,43725.33,0.00,0.00,-294.27,142.361,2.433
,Mixed / non conventional,72.00,65.00,48.00,47.00,-78538.84,0.05,0.00,165.36,48.706,2.433
,Mixed / non conventional,72.00,65.00,47.00,39.00,59058.46,0.18,0.00,-11.25,-50.793,0.731
,Mixed / non conventional,72.00,65.00,39.00,31.00,122992.56,0.15,0.00,-13.58,-44.859,0.731
,Mixed / non conventional,72.00,65.00,31.00,22.00,341013.97,0.75,0.00,-137.40,-44.463,0.464
,Mixed / non conventional,72.00,65.00,22.00,14.00,638592.63,0.77,0.00,-114.51,-41.938,0.464
,Mixed / non conventional,72.00,65.00,14.00,6.00,1492215.75,1.61,0.00,69.84,-38.407,0.284
,Mixed / non conventional,72.00,65.00,39.00,40.00,-105419.97,0.16,0.00,137.16,-50.446,5.083
,Mixed / non conventional,72.00,65.00,40.00,31.00,84723.11,0.14,0.00,-148.78,-255.560,5.083
,Mixed / non conventional,72.00,65.00,38.00,39.00,-219468.80,0.18,0.00,244.01,-49.063,2.634
,Mixed / non conventional,72.00,65.00,56.00,64.00,414.12,0.17,0.00,97.41,93.981,1.725
,Mixed / non conventional,72.00,65.00,64.00,63.00,-358.97,0.19,0.00,-3.70,47.921,1.725
,Mixed / non conventional,72.00,65.00,63.00,55.00,1179.22,0.03,0.00,-92.98,-91.047,1.395
,Mixed / non conventional,72.00,65.00,55.00,46.00,7852.21,0.06,0.00,-307.30,-47.088,1.395
,Mixed / non conventional,72.00,65.00,46.00,47.00,-113202.51,0.11,0.00,290.64,-47.989,1.922
,Mixed / non conventional,72.00,65.00,47.00,56.00,7917.22,0.12,0.00,14.73,80.074,1.922
,Mixed / non conventional,72.00,65.00,56.00,48.00,12394.86,0.30,0.00,-182.25,-58.022,0.935
,Mixed / non conventional,72.00,65.00,48.00,39.00,34138.84,0.30,0.00,154.31,-45.718,0.935
,Mixed / non conventional,72.00,65.00,39.00,32.00,115902.83,0.20,0.00,-56.56,-45.118,0.857
,Mixed / non conventional,72.00,65.00,32.00,23.00,215809.67,0.19,0.00,17.81,-55.948,0.857
,Mixed / non conventional,72.00,65.00,51.00,52.00,-139092.92,0.26,0.00,-184.56,-43.443,0.630
,Mixed / non conventional,72.00,65.00,52.00,44.00,41851.13,0.24,0.00,-54.54,-63.050,0.630
,Mixed / non conventional,72.00,65.00,44.00,35.00,58935.82,0.10,0.00,252.80,-44.765,0.852
,Mixed / non conventional,72.00,65.00,35.00,27.00,300675.72,0.08,0.00,-121.13,-90.266,0.852
,Mixed / non conventional,72.00,65.00,27.00,18.00,252471.41,0.49,0.00,-309.82,-44.698,0.833
,Mixed / non conventional,72.00,65.00,18.00,11.00,1668702.50,0.46,0.00,199.52,-140.030,0.833
,Mixed / non conventional,72.00,65.00,11.00,4.00,6994705.00,1.99,0.00,-92.01,-57.332,0.118
,Mixed / non conventional,72.00,65.00,70.00,69.00,2060.16,0.67,0.00,-113.52,42.902,0.604
,Mixed / non conventional,72.00,65.00,59.00,60.00,-29131.87,0.23,0.00,-365.77,-53.524,0.429
,Mixed / non conventional,72.00,65.00,60.00,52.00,6679.59,0.24,0.00,78.71,-40.908,0.429
,Mixed / non conventional,72.00,65.00,52.00,43.00,20042.92,0.33,0.00,150.63,-44.775,0.880
,Mixed / non conventional,72.00,65.00,43.00,35.00,136529.28,0.33,0.00,46.37,-89.207,0.880
,Mixed / non conventional,72.00,65.00,35.00,26.00,180120.08,0.22,0.00,-249.85,-43.172,0.626
,Mixed / non conventional,72.00,65.00,26.00,19.00,868323.56,0.24,0.00,-90.85,-89.216,0.626
,Mixed / non conventional,72.00,65.00,19.00,12.00,2177668.25,0.05,0.00,105.26,-1605.062,6.913
,Mixed / non conventional,72.00,65.00,12.00,3.00,60663.27,0.29,0.00,-74.62,-37.707,6.913
,Mixed / non conventional,72.00,65.00,61.00,62.00,-5057.85,0.24,0.00,104.75,-76.432,1.279
,Mixed / non conventional,72.00,65.00,62.00,63.00,-1484.87,0.24,0.00,228.42,-47.015,1.279
,Mixed / non conventional,72.00,65.00,63.00,54.00,451.23,0.03,0.00,-388.48,-47.782,1.882
,Mixed / non conventional,72.00,65.00,54.00,46.00,21843.84,0.04,0.00,-10.62,-138.600,1.882
,Mixed / non conventional,72.00,65.00,46.00,38.00,72494.49,0.03,0.00,34.76,-43.296,0.573
,Mixed / non conventional,72.00,65.00,38.00,30.00,187278.78,0.07,0.00,91.17,-48.935,0.573
,Mixed / non conventional,72.00,65.00,30.00,21.00,402112.41,0.15,0.00,-118.91,-40.458,0.385
,Mixed / non conventional,72.00,65.00,21.00,13.00,1114426.13,0.07,0.00,174.06,-57.194,0.385
,Mixed / non conventional,72.00,65.00,13.00,5.00,4663096.50,2.31,0.00,-154.00,-48.469,0.121
,Mixed / non conventional,72.00,65.00,68.00,69.00,3574.74,0.27,0.00,-74.97,-40.810,0.430
,Mixed / non conventional,72.00,65.00,43.00,51.00,59787.14,1.31,0.00,37.02,38.696,0.317
,Mixed / non conventional,72.00,65.00,51.00,59.00,14413.02,1.35,0.00,100.96,47.911,0.317
,Mixed / non conventional,72.00,65.00,59.00,67.00,3416.55,0.16,0.00,-103.02,151.488,1.325
,Mixed / non conventional,72.00,65.00,67.00,58.00,-956.38,0.15,0.00,-361.23,46.099,1.325
,Mixed / non conventional,72.00,65.00,58.00,49.00,16114.80,1.29,0.00,-37.27,-38.235,0.284
,Mixed / non conventional,72.00,65.00,49.00,42.00,166011.11,1.29,0.00,145.86,-66.718,0.284
,Mixed / non conventional,72.00,65.00,60.00,68.00,-16481.63,0.03,0.00,92.93,115.866,1.325
,Mixed / non conventional,72.00,65.00,68.00,59.00,34225.84,0.03,0.00,272.53,46.271,1.325
,Mixed / non conventional,72.00,65.00,59.00,50.00,4668.21,0.11,0.00,-446.13,-44.985,0.883
,Mixed / non conventional,72.00,65.00,50.00,41.00,54529.68,0.12,0.00,-5.44,-90.504,0.883
,Mixed / non conventional,72.00,65.00,53.00,61.00,3868.26,0.35,0.00,36.79,49.508,0.626
,Mixed / non conventional,72.00,65.00,61.00,69.00,-1789.05,0.37,0.00,53.74,43.235,0.626
,Mixed / non conventional,72.00,65.00,69.00,60.00,159.53,0.09,0.00,-18.69,35.132,6.918
,Mixed / non conventional,72.00,65.00,60.00,51.00,1675.92,0.04,0.00,267.10,-171.353,6.918
,Mixed / non conventional,72.00,65.00,51.00,42.00,28034.73,0.35,0.00,-253.61,-45.115,0.740
,Mixed / non conventional,72.00,65.00,42.00,35.00,262970.72,0.39,0.00,273.37,-118.880,0.740
,Mixed / non conventional,72.00,65.00,35.00,28.00,479518.56,1.10,0.00,-169.74,-37.978,0.248
,Mixed / non conventional,72.00,65.00,54.00,62.00,1988.00,0.18,0.00,161.72,47.372,0.756
,Mixed / non conventional,72.00,65.00,62.00,70.00,-686.64,0.22,0.00,67.22,44.077,0.756
,Mixed / non conventional,72.00,65.00,70.00,61.00,25.69,0.07,0.00,-168.39,13.009,6.930
,Mixed / non conventional,72.00,65.00,15.00,23.00,456407.00,0.33,0.00,39.49,44.737,0.652
,Mixed / non conventional,72.00,65.00,23.00,14.00,775309.19,0.33,0.00,-225.22,-83.205,0.652
,Mixed / non conventional,72.00,65.00,14.00,5.00,4693255.00,0.50,0.00,26.17,-59.911,0.128
,Mixed / non conventional,72.00,65.00,34.00,43.00,79426.89,0.44,0.00,294.23,43.554,0.685
,Mixed / non conventional,72.00,65.00,43.00,36.00,215741.05,0.46,0.00,-172.40,-100.362,0.685
,Mixed / non conventional,72.00,65.00,52.00,61.00,948.29,0.04,0.00,-114.27,48.049,2.409
,Mixed / non conventional,72.00,65.00,61.00,54.00,6168.83,0.04,0.00,-55.80,-292.634,2.409
,Mixed / non conventional,72.00,65.00,54.00,45.00,10538.45,0.06,0.00,114.53,-46.568,1.240
,Mixed / non conventional,72.00,65.00,45.00,36.00,56750.14,0.04,0.00,41.05,-70.088,1.240
,Mixed / non conventional,72.00,65.00,36.00,29.00,395399.31,1.37,0.00,-57.77,-38.820,0.283
,Mixed / non conventional,72.00,65.00,44.00,53.00,13639.05,0.20,0.00,-98.28,107.569,2.636
,Mixed / non conventional,72.00,65.00,53.00,62.00,569.77,0.18,0.00,136.19,48.442,2.636
,Mixed / non conventional,72.00,65.00,28.00,37.00,151530.78,0.37,0.00,-161.56,57.717,0.842
,Mixed / non conventional,72.00,65.00,37.00,46.00,48129.46,0.39,0.00,-56.72,45.311,0.842
,Mixed / non conventional,72.00,65.00,46.00,39.00,98953.30,0.49,0.00,275.36,-61.923,0.654
,Mixed / non conventional,72.00,65.00,39.00,30.00,123565.06,0.46,0.00,-152.06,-43.690,0.654
,Mixed / non conventional,72.00,65.00,30.00,23.00,237315.56,0.28,0.00,115.84,-44.905,0.874
,Mixed / non conventional,72.00,65.00,55.00,64.00,282.59,0.48,0.00,98.84,46.158,1.231
,Mixed / non conventional,72.00,65.00,20.00,29.00,376225.53,0.53,0.00,-70.52,49.194,0.537
