,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,72.00,65.00,71.00,23.00,-2249.45,3.44,0.00,-85.28,-49.232,0.164,M0,6/23/2022 12:22:01 PM
,Mixed / non conventional,72.00,65.00,71.00,24.00,-2173.50,0.62,0.00,-353.64,-49.031,0.169,M0,6/23/2022 12:22:04 PM
,Mixed / non conventional,72.00,65.00,71.00,25.00,-1063.48,0.71,0.00,-483.31,-48.403,0.342,M0,6/23/2022 12:22:07 PM
,Mixed / non conventional,72.00,65.00,71.00,26.00,-1323.58,2.16,0.00,-483.60,-48.345,0.274,M0,6/23/2022 12:22:10 PM
,Mixed / non conventional,72.00,65.00,71.00,27.00,-1565.90,0.89,0.00,-208.55,-48.422,0.232,M0,6/23/2022 12:22:13 PM
,Mixed / non conventional,72.00,65.00,71.00,28.00,-1775.29,1.08,0.00,-337.82,-48.564,0.205,M0,6/23/2022 12:22:16 PM
,Mixed / non conventional,72.00,65.00,71.00,29.00,-1925.10,1.51,0.00,-317.60,-48.618,0.189,M0,6/23/2022 12:22:19 PM
,Mixed / non conventional,72.00,65.00,71.00,30.00,-1921.67,0.90,0.00,-270.54,-48.602,0.190,M0,6/23/2022 12:22:22 PM
,Mixed / non conventional,72.00,65.00,71.00,31.00,-1820.16,0.66,0.00,-71.04,-48.608,0.200,M0,6/23/2022 12:22:25 PM
,Mixed / non conventional,72.00,65.00,71.00,32.00,-1755.62,1.94,0.00,-92.26,-48.545,0.207,M0,6/23/2022 12:22:28 PM
,Mixed / non conventional,72.00,65.00,71.00,33.00,-376.87,1.12,0.00,-420.38,-49.632,0.986,M0,6/23/2022 12:22:31 PM
,Mixed / non conventional,72.00,65.00,71.00,34.00,-615.88,1.28,0.00,-426.14,-49.100,0.597,M0,6/23/2022 12:22:34 PM
,Mixed / non conventional,72.00,65.00,71.00,35.00,-878.75,1.22,0.00,-15.39,-48.713,0.415,M0,6/23/2022 12:22:37 PM
,Mixed / non conventional,72.00,65.00,71.00,36.00,-1144.06,1.36,0.00,-371.38,-48.456,0.317,M0,6/23/2022 12:22:40 PM
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1286.75,1.85,0.00,-345.79,-48.480,0.282,M0,6/23/2022 12:22:43 PM
,Mixed / non conventional,72.00,65.00,71.00,38.00,-1329.30,0.79,0.00,-204.07,-48.429,0.272,M0,6/23/2022 12:22:46 PM
,Mixed / non conventional,72.00,65.00,71.00,39.00,-1355.17,1.90,0.00,-85.02,-48.446,0.267,M0,6/23/2022 12:22:49 PM
,Mixed / non conventional,72.00,65.00,71.00,40.00,-1392.84,1.08,0.00,32.93,-48.430,0.259,M0,6/23/2022 12:22:52 PM
,Mixed / non conventional,72.00,65.00,71.00,41.00,476.75,0.53,0.00,-449.90,49.378,0.772,M0,6/23/2022 12:22:55 PM
,Mixed / non conventional,72.00,65.00,71.00,42.00,208.53,0.41,0.00,-463.64,44.952,1.606,M0,6/23/2022 12:22:58 PM
,Mixed / non conventional,72.00,65.00,71.00,43.00,-202.85,0.48,0.00,-106.41,-43.771,1.606,M0,6/23/2022 12:23:01 PM
,Mixed / non conventional,72.00,65.00,71.00,44.00,-518.08,0.42,0.00,-369.46,-49.468,0.710,M0,6/23/2022 12:23:04 PM
,Mixed / non conventional,72.00,65.00,71.00,45.00,-742.04,0.99,0.00,-343.91,-49.031,0.491,M0,6/23/2022 12:23:07 PM
,Mixed / non conventional,72.00,65.00,71.00,46.00,-889.25,1.08,0.00,-379.09,-48.906,0.408,M0,6/23/2022 12:23:10 PM
,Mixed / non conventional,72.00,65.00,71.00,47.00,-943.72,1.20,0.00,-33.67,-48.804,0.383,M0,6/23/2022 12:23:13 PM
,Mixed / non conventional,72.00,65.00,71.00,48.00,-984.90,0.30,0.00,-240.39,-48.759,0.366,M0,6/23/2022 12:23:16 PM
,Mixed / non conventional,72.00,65.00,71.00,49.00,1297.93,1.05,0.00,-497.71,48.718,0.277,M0,6/23/2022 12:23:19 PM
,Mixed / non conventional,72.00,65.00,71.00,50.00,1019.54,0.61,0.00,-508.54,48.731,0.351,M0,6/23/2022 12:23:22 PM
,Mixed / non conventional,72.00,65.00,71.00,51.00,508.72,0.69,0.00,-125.33,49.419,0.712,M0,6/23/2022 12:23:25 PM
,Mixed / non conventional,72.00,65.00,71.00,52.00,81.01,1.07,0.00,-347.94,17.773,1.602,M0,6/23/2022 12:23:28 PM
,Mixed / non conventional,72.00,65.00,71.00,53.00,-254.18,0.49,0.00,-389.14,-50.108,1.434,M0,6/23/2022 12:23:31 PM
,Mixed / non conventional,72.00,65.00,71.00,54.00,-470.95,0.71,0.00,-364.58,-49.604,0.762,M0,6/23/2022 12:23:34 PM
,Mixed / non conventional,72.00,65.00,71.00,55.00,-607.30,1.01,0.00,16.97,-49.305,0.583,M0,6/23/2022 12:23:37 PM
,Mixed / non conventional,72.00,65.00,71.00,56.00,-643.00,0.69,0.00,-51.45,-49.208,0.545,M0,6/23/2022 12:23:40 PM
,Mixed / non conventional,72.00,65.00,71.00,57.00,2226.91,1.12,0.00,-446.18,50.001,0.158,M0,6/23/2022 12:23:43 PM
,Mixed / non conventional,72.00,65.00,71.00,58.00,1765.22,1.11,0.00,-489.23,49.268,0.194,M0,6/23/2022 12:23:46 PM
,Mixed / non conventional,72.00,65.00,71.00,59.00,1118.58,1.40,0.00,31.92,48.847,0.297,M0,6/23/2022 12:23:49 PM
,Mixed / non conventional,72.00,65.00,71.00,60.00,533.07,0.60,0.00,-301.25,49.287,0.612,M0,6/23/2022 12:23:52 PM
,Mixed / non conventional,72.00,65.00,71.00,61.00,161.29,0.85,0.00,-292.59,40.798,1.601,M0,6/23/2022 12:23:55 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-103.12,0.30,0.00,-308.66,-28.098,1.605,M0,6/23/2022 12:23:58 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-208.89,0.34,0.00,-3.72,-49.988,1.230,M0,6/23/2022 12:24:01 PM
,Mixed / non conventional,72.00,65.00,71.00,64.00,-197.06,0.67,0.00,2.68,-49.802,0.930,M0,6/23/2022 12:24:04 PM
,Mixed / non conventional,72.00,65.00,71.00,66.00,1293.95,2.24,0.00,-489.41,50.659,0.148,M0,6/23/2022 12:24:07 PM
,Mixed / non conventional,72.00,65.00,71.00,67.00,1251.46,1.58,0.00,-248.44,49.281,0.218,M0,6/23/2022 12:24:10 PM
,Mixed / non conventional,72.00,65.00,71.00,68.00,911.87,1.23,0.00,-259.92,48.977,0.368,M0,6/23/2022 12:24:13 PM
,Mixed / non conventional,72.00,65.00,71.00,69.00,625.47,0.38,0.00,-257.50,49.478,0.663,M0,6/23/2022 12:24:16 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,283.48,0.24,0.00,-118.68,38.366,1.594,M0,6/23/2022 12:24:19 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-209.58,0.69,0.00,-3.10,-49.988,1.226,M0,6/23/2022 12:24:22 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,284.84,0.63,0.00,-118.64,38.393,1.588,M0,6/23/2022 12:24:25 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-102.97,0.51,0.00,-306.96,-28.004,1.602,M0,6/23/2022 12:24:28 PM
,Mixed / non conventional,72.00,65.00,2.00,1.00,-10322949.00,0.96,0.00,-0.24,49.546,0.644,M0,6/23/2022 12:24:31 PM
,Mixed / non conventional,72.00,65.00,4.00,3.00,-32477264.00,1.08,0.00,-44.20,91.833,0.346,M0,6/23/2022 12:24:34 PM
,Mixed / non conventional,72.00,65.00,3.00,2.00,-18209664.00,1.07,0.00,16.98,49.172,0.346,M0,6/23/2022 12:24:34 PM
,Mixed / non conventional,72.00,65.00,6.00,5.00,27384208.00,2.93,0.00,-27.59,-49.626,0.202,M0,6/23/2022 12:24:37 PM
,Mixed / non conventional,72.00,65.00,8.00,7.00,6399417.00,0.66,0.00,-38.90,-49.693,0.786,M0,6/23/2022 12:24:40 PM
,Mixed / non conventional,72.00,65.00,7.00,6.00,15543503.00,0.66,0.00,22.73,-114.927,0.786,M0,6/23/2022 12:24:40 PM
,Mixed / non conventional,72.00,65.00,10.00,9.00,-5334299.00,0.63,0.00,-25.38,63.159,1.084,M0,6/23/2022 12:24:43 PM
,Mixed / non conventional,72.00,65.00,9.00,1.00,653754.25,0.62,0.00,133.43,-50.015,1.084,M0,6/23/2022 12:24:43 PM
,Mixed / non conventional,72.00,65.00,14.00,13.00,4803847.00,0.83,0.00,160.19,-103.266,1.592,M0,6/23/2022 12:24:46 PM
,Mixed / non conventional,72.00,65.00,13.00,12.00,-452009.09,0.74,0.00,1.53,9.203,1.592,M0,6/23/2022 12:24:46 PM
,Mixed / non conventional,72.00,65.00,12.00,11.00,-8719872.00,0.85,0.00,-87.89,168.299,1.592,M0,6/23/2022 12:24:46 PM
,Mixed / non conventional,72.00,65.00,11.00,10.00,-7741460.00,0.87,0.00,-122.28,141.787,1.592,M0,6/23/2022 12:24:46 PM
,Mixed / non conventional,72.00,65.00,10.00,2.00,900598.19,0.88,0.00,108.10,-106.210,1.592,M0,6/23/2022 12:24:46 PM
,Mixed / non conventional,72.00,65.00,16.00,8.00,344542.63,0.42,0.00,57.33,-50.114,1.446,M0,6/23/2022 12:24:49 PM
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2872308.25,0.27,0.00,42.74,49.880,1.024,M0,6/23/2022 12:24:52 PM
,Mixed / non conventional,72.00,65.00,17.00,9.00,675190.69,0.28,0.00,7.10,-73.436,1.024,M0,6/23/2022 12:24:52 PM
,Mixed / non conventional,72.00,65.00,20.00,19.00,-2790517.25,0.55,0.00,-217.20,85.240,1.596,M0,6/23/2022 12:24:55 PM
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2962289.00,0.54,0.00,-109.57,85.131,1.596,M0,6/23/2022 12:24:55 PM
,Mixed / non conventional,72.00,65.00,18.00,10.00,731699.38,0.56,0.00,75.19,-131.095,1.596,M0,6/23/2022 12:24:55 PM
,Mixed / non conventional,72.00,65.00,10.00,1.00,-149965.05,0.52,0.00,108.46,19.516,1.596,M0,6/23/2022 12:24:55 PM
,Mixed / non conventional,72.00,65.00,22.00,21.00,546091.25,0.41,0.00,-197.70,-18.908,1.595,M0,6/23/2022 12:24:58 PM
,Mixed / non conventional,72.00,65.00,21.00,20.00,-870940.81,0.42,0.00,178.11,28.297,1.595,M0,6/23/2022 12:24:58 PM
,Mixed / non conventional,72.00,65.00,20.00,12.00,1356639.88,0.41,0.00,-40.94,-272.153,1.595,M0,6/23/2022 12:24:58 PM
,Mixed / non conventional,72.00,65.00,12.00,4.00,3712426.75,0.42,0.00,-75.09,-484.151,1.595,M0,6/23/2022 12:24:58 PM
,Mixed / non conventional,72.00,65.00,24.00,16.00,359385.75,0.44,0.00,-19.45,-65.652,1.141,M0,6/23/2022 12:25:01 PM
,Mixed / non conventional,72.00,65.00,16.00,15.00,2900795.50,0.44,0.00,193.12,-49.983,1.141,M0,6/23/2022 12:25:01 PM
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1489058.88,0.69,0.00,-1.92,50.058,1.183,M0,6/23/2022 12:25:04 PM
,Mixed / non conventional,72.00,65.00,25.00,17.00,509980.78,0.69,0.00,-5.90,-102.957,1.183,M0,6/23/2022 12:25:04 PM
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1128055.38,0.60,0.00,134.60,58.903,1.591,M0,6/23/2022 12:25:07 PM
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1274193.50,0.60,0.00,-274.88,61.850,1.591,M0,6/23/2022 12:25:07 PM
,Mixed / non conventional,72.00,65.00,26.00,18.00,518141.81,0.59,0.00,-50.52,-150.091,1.591,M0,6/23/2022 12:25:07 PM
,Mixed / non conventional,72.00,65.00,18.00,9.00,188725.06,0.55,0.00,49.85,-36.990,1.591,M0,6/23/2022 12:25:07 PM
,Mixed / non conventional,72.00,65.00,30.00,29.00,-6920.89,3.29,0.00,-42.06,0.423,1.600,M0,6/23/2022 12:25:10 PM
,Mixed / non conventional,72.00,65.00,29.00,28.00,-600092.81,0.30,0.00,-13.11,33.956,1.600,M0,6/23/2022 12:25:10 PM
,Mixed / non conventional,72.00,65.00,28.00,20.00,599728.56,0.31,0.00,135.90,-199.800,1.600,M0,6/23/2022 12:25:10 PM
,Mixed / non conventional,72.00,65.00,20.00,11.00,468066.31,0.33,0.00,-128.34,-103.264,1.600,M0,6/23/2022 12:25:11 PM
,Mixed / non conventional,72.00,65.00,11.00,3.00,1642047.75,0.33,0.00,-29.82,-204.385,1.600,M0,6/23/2022 12:25:11 PM
,Mixed / non conventional,72.00,65.00,32.00,24.00,247227.73,0.51,0.00,-254.59,-49.623,0.722,M0,6/23/2022 12:25:14 PM
,Mixed / non conventional,72.00,65.00,34.00,33.00,-615670.56,0.37,0.00,-1.27,50.349,1.542,M0,6/23/2022 12:25:17 PM
,Mixed / non conventional,72.00,65.00,33.00,25.00,333184.13,0.38,0.00,-55.11,-154.146,1.542,M0,6/23/2022 12:25:17 PM
,Mixed / non conventional,72.00,65.00,36.00,35.00,-648936.25,0.70,0.00,348.65,53.217,1.292,M0,6/23/2022 12:25:20 PM
,Mixed / non conventional,72.00,65.00,35.00,34.00,-669364.25,0.70,0.00,-401.32,50.123,1.292,M0,6/23/2022 12:25:20 PM
,Mixed / non conventional,72.00,65.00,34.00,26.00,338706.84,0.71,0.00,-53.97,-142.156,1.292,M0,6/23/2022 12:25:20 PM
,Mixed / non conventional,72.00,65.00,26.00,17.00,225707.52,0.71,0.00,-7.67,-58.052,1.292,M0,6/23/2022 12:25:20 PM
,Mixed / non conventional,72.00,65.00,38.00,37.00,-80569.95,0.27,0.00,-139.29,9.826,1.588,M0,6/23/2022 12:25:23 PM
,Mixed / non conventional,72.00,65.00,37.00,36.00,-350661.25,0.21,0.00,-14.46,38.817,1.588,M0,6/23/2022 12:25:23 PM
,Mixed / non conventional,72.00,65.00,36.00,28.00,276668.19,0.22,0.00,33.13,-168.228,1.588,M0,6/23/2022 12:25:23 PM
,Mixed / non conventional,72.00,65.00,28.00,19.00,315266.91,0.22,0.00,-81.23,-113.856,1.588,M0,6/23/2022 12:25:23 PM
,Mixed / non conventional,72.00,65.00,19.00,11.00,996405.94,0.22,0.00,88.50,-187.946,1.588,M0,6/23/2022 12:25:23 PM
,Mixed / non conventional,72.00,65.00,11.00,2.00,-260645.75,0.24,0.00,-13.96,35.435,1.588,M0,6/23/2022 12:25:23 PM
,Mixed / non conventional,72.00,65.00,42.00,41.00,-317352.91,0.49,0.00,9.35,50.128,1.348,M0,6/23/2022 12:25:26 PM
,Mixed / non conventional,72.00,65.00,41.00,33.00,192031.88,0.48,0.00,29.72,-156.526,1.348,M0,6/23/2022 12:25:26 PM
,Mixed / non conventional,72.00,65.00,44.00,43.00,-296325.06,0.41,0.00,266.12,50.077,1.138,M0,6/23/2022 12:25:29 PM
,Mixed / non conventional,72.00,65.00,43.00,42.00,-418550.41,0.40,0.00,-356.64,62.688,1.138,M0,6/23/2022 12:25:29 PM
,Mixed / non conventional,72.00,65.00,42.00,34.00,166889.22,0.41,0.00,40.86,-127.044,1.138,M0,6/23/2022 12:25:29 PM
,Mixed / non conventional,72.00,65.00,34.00,25.00,189847.13,0.41,0.00,-56.02,-76.303,1.138,M0,6/23/2022 12:25:29 PM
,Mixed / non conventional,72.00,65.00,46.00,45.00,-114547.93,0.18,0.00,38.52,34.905,1.586,M0,6/23/2022 12:25:32 PM
,Mixed / non conventional,72.00,65.00,45.00,44.00,-192473.31,0.18,0.00,-22.44,51.417,1.586,M0,6/23/2022 12:25:32 PM
,Mixed / non conventional,72.00,65.00,44.00,36.00,111810.75,0.18,0.00,2.84,-146.770,1.586,M0,6/23/2022 12:25:32 PM
,Mixed / non conventional,72.00,65.00,36.00,27.00,165317.17,0.16,0.00,167.94,-108.984,1.586,M0,6/23/2022 12:25:32 PM
,Mixed / non conventional,72.00,65.00,27.00,19.00,557999.31,0.18,0.00,-215.83,-172.187,1.586,M0,6/23/2022 12:25:32 PM
,Mixed / non conventional,72.00,65.00,19.00,10.00,222699.23,0.15,0.00,-33.61,-46.011,1.586,M0,6/23/2022 12:25:32 PM
,Mixed / non conventional,72.00,65.00,10.00,3.00,3275761.75,0.17,0.00,93.04,-344.432,1.586,M0,6/23/2022 12:25:32 PM
,Mixed / non conventional,72.00,65.00,51.00,50.00,-185091.92,1.28,0.00,-382.47,88.667,1.159,M0,6/23/2022 12:25:35 PM
,Mixed / non conventional,72.00,65.00,50.00,49.00,-123841.52,1.28,0.00,4.67,50.029,1.159,M0,6/23/2022 12:25:35 PM
,Mixed / non conventional,72.00,65.00,49.00,41.00,81633.81,1.28,0.00,51.32,-144.735,1.159,M0,6/23/2022 12:25:35 PM
,Mixed / non conventional,72.00,65.00,53.00,52.00,-75418.24,0.46,0.00,46.73,50.057,1.104,M0,6/23/2022 12:25:38 PM
,Mixed / non conventional,72.00,65.00,55.00,47.00,11382.08,0.19,0.00,-53.55,-73.403,1.582,M0,6/23/2022 12:25:41 PM
,Mixed / non conventional,72.00,65.00,47.00,40.00,66065.83,0.19,0.00,76.21,-113.172,1.582,M0,6/23/2022 12:25:41 PM
,Mixed / non conventional,72.00,65.00,40.00,32.00,113162.12,0.18,0.00,-128.77,-98.183,1.582,M0,6/23/2022 12:25:41 PM
,Mixed / non conventional,72.00,65.00,32.00,31.00,260950.20,0.20,0.00,18.76,-18.490,1.582,M0,6/23/2022 12:25:41 PM
,Mixed / non conventional,72.00,65.00,31.00,24.00,250038.30,0.19,0.00,-271.90,-92.178,1.582,M0,6/23/2022 12:25:41 PM
,Mixed / non conventional,72.00,65.00,24.00,23.00,848187.38,0.21,0.00,268.96,-33.209,1.582,M0,6/23/2022 12:25:41 PM
,Mixed / non conventional,72.00,65.00,23.00,16.00,271079.75,0.18,0.00,-287.33,-58.022,1.582,M0,6/23/2022 12:25:42 PM
,Mixed / non conventional,72.00,65.00,16.00,7.00,891337.19,0.18,0.00,20.61,-155.761,1.582,M0,6/23/2022 12:25:42 PM
,Mixed / non conventional,72.00,65.00,59.00,58.00,-36383.65,0.82,0.00,-516.78,62.410,0.588,M0,6/23/2022 12:25:45 PM
,Mixed / non conventional,72.00,65.00,58.00,57.00,-40441.38,0.83,0.00,39.28,49.600,0.588,M0,6/23/2022 12:25:45 PM
,Mixed / non conventional,72.00,65.00,57.00,49.00,28236.87,0.82,0.00,-47.86,-103.963,0.588,M0,6/23/2022 12:25:45 PM
,Mixed / non conventional,72.00,65.00,61.00,60.00,-8282.33,0.35,0.00,-13.42,50.001,0.894,M0,6/23/2022 12:25:48 PM
,Mixed / non conventional,72.00,65.00,63.00,56.00,970.85,0.44,0.00,-49.05,-82.873,1.576,M0,6/23/2022 12:25:51 PM
,Mixed / non conventional,72.00,65.00,56.00,55.00,-4909.64,0.38,0.00,72.94,9.157,1.576,M0,6/23/2022 12:25:51 PM
,Mixed / non conventional,72.00,65.00,55.00,54.00,-22859.04,0.48,0.00,-381.42,33.391,1.576,M0,6/23/2022 12:25:51 PM
,Mixed / non conventional,72.00,65.00,54.00,53.00,-42653.66,0.43,0.00,-24.02,49.774,1.576,M0,6/23/2022 12:25:51 PM
,Mixed / non conventional,72.00,65.00,53.00,45.00,24431.41,0.43,0.00,49.25,-108.717,1.576,M0,6/23/2022 12:25:51 PM
,Mixed / non conventional,72.00,65.00,45.00,37.00,91349.27,0.45,0.00,-6.50,-133.371,1.576,M0,6/23/2022 12:25:51 PM
,Mixed / non conventional,72.00,65.00,37.00,29.00,246195.36,0.44,0.00,31.14,-161.866,1.576,M0,6/23/2022 12:25:51 PM
,Mixed / non conventional,72.00,65.00,29.00,21.00,544718.81,0.44,0.00,-55.63,-191.651,1.576,M0,6/23/2022 12:25:51 PM
,Mixed / non conventional,72.00,65.00,68.00,67.00,3092.09,0.40,0.00,13.31,68.841,0.646,M0,6/23/2022 12:25:54 PM
,Mixed / non conventional,72.00,65.00,67.00,66.00,1798.71,0.39,0.00,-238.19,98.574,0.646,M0,6/23/2022 12:25:54 PM
,Mixed / non conventional,72.00,65.00,66.00,58.00,966.41,0.39,0.00,-0.60,-75.660,0.646,M0,6/23/2022 12:25:54 PM
,Mixed / non conventional,72.00,65.00,58.00,50.00,16912.91,0.40,0.00,-13.25,-87.270,0.646,M0,6/23/2022 12:25:54 PM
,Mixed / non conventional,72.00,65.00,50.00,42.00,66395.55,0.39,0.00,46.31,-75.505,0.646,M0,6/23/2022 12:25:54 PM
,Mixed / non conventional,72.00,65.00,42.00,33.00,106690.67,0.39,0.00,37.99,-49.727,0.646,M0,6/23/2022 12:25:54 PM
,Mixed / non conventional,72.00,65.00,70.00,63.00,-583.46,0.44,0.00,115.99,-49.922,0.780,M0,6/23/2022 12:25:57 PM
,Mixed / non conventional,72.00,65.00,4.00,5.00,-6188230.00,0.45,0.00,-40.16,-50.077,0.946,M0,6/23/2022 12:26:00 PM
,Mixed / non conventional,72.00,65.00,14.00,15.00,4601957.00,0.83,0.00,227.65,61.347,0.934,M0,6/23/2022 12:26:03 PM
,Mixed / non conventional,72.00,65.00,15.00,7.00,561873.25,0.81,0.00,-171.92,-50.063,0.934,M0,6/23/2022 12:26:03 PM
,Mixed / non conventional,72.00,65.00,22.00,23.00,1816261.88,0.29,0.00,100.21,65.959,1.568,M0,6/23/2022 12:26:06 PM
,Mixed / non conventional,72.00,65.00,23.00,31.00,309682.94,0.30,0.00,3.06,125.188,1.568,M0,6/23/2022 12:26:06 PM
,Mixed / non conventional,72.00,65.00,31.00,30.00,288852.25,0.32,0.00,-202.55,-18.711,1.568,M0,6/23/2022 12:26:06 PM
,Mixed / non conventional,72.00,65.00,30.00,22.00,442821.34,0.76,0.00,99.17,-49.658,0.468,M0,6/23/2022 12:26:09 PM
,Mixed / non conventional,72.00,65.00,40.00,48.00,47292.30,0.52,0.00,-287.60,100.422,1.587,M0,6/23/2022 12:26:12 PM
,Mixed / non conventional,72.00,65.00,48.00,47.00,-32500.43,0.55,0.00,210.48,13.145,1.587,M0,6/23/2022 12:26:12 PM
,Mixed / non conventional,72.00,65.00,47.00,39.00,55592.88,0.52,0.00,-56.32,-103.868,1.587,M0,6/23/2022 12:26:12 PM
,Mixed / non conventional,72.00,65.00,39.00,31.00,159823.91,0.53,0.00,21.72,-126.636,1.587,M0,6/23/2022 12:26:12 PM
,Mixed / non conventional,72.00,65.00,31.00,22.00,430812.59,0.52,0.00,-103.23,-192.137,1.587,M0,6/23/2022 12:26:12 PM
,Mixed / non conventional,72.00,65.00,22.00,14.00,743797.69,0.52,0.00,-221.26,-167.082,1.587,M0,6/23/2022 12:26:12 PM
,Mixed / non conventional,72.00,65.00,14.00,6.00,1505517.13,0.50,0.00,79.57,-216.307,1.587,M0,6/23/2022 12:26:12 PM
,Mixed / non conventional,72.00,65.00,39.00,40.00,-67162.10,0.31,0.00,133.78,-10.007,1.583,M0,6/23/2022 12:26:15 PM
,Mixed / non conventional,72.00,65.00,40.00,31.00,124153.59,0.36,0.00,-112.17,-116.609,1.583,M0,6/23/2022 12:26:15 PM
,Mixed / non conventional,72.00,65.00,38.00,39.00,-58968.48,0.30,0.00,114.58,-7.898,1.578,M0,6/23/2022 12:26:18 PM
,Mixed / non conventional,72.00,65.00,56.00,64.00,297.05,0.25,0.00,57.49,61.520,1.575,M0,6/23/2022 12:26:21 PM
,Mixed / non conventional,72.00,65.00,64.00,63.00,-175.01,0.25,0.00,-7.84,21.321,1.575,M0,6/23/2022 12:26:21 PM
,Mixed / non conventional,72.00,65.00,63.00,55.00,847.35,0.25,0.00,24.64,-73.840,1.575,M0,6/23/2022 12:26:21 PM
,Mixed / non conventional,72.00,65.00,55.00,46.00,8951.49,0.26,0.00,-395.76,-60.585,1.575,M0,6/23/2022 12:26:21 PM
,Mixed / non conventional,72.00,65.00,46.00,47.00,-36372.96,0.21,0.00,341.36,-12.630,1.575,M0,6/23/2022 12:26:22 PM
,Mixed / non conventional,72.00,65.00,47.00,56.00,7667.51,0.30,0.00,-19.24,50.200,1.244,M0,6/23/2022 12:26:25 PM
,Mixed / non conventional,72.00,65.00,56.00,48.00,9682.73,0.28,0.00,-191.37,-60.323,1.244,M0,6/23/2022 12:26:25 PM
