,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,1.00,3.00,34.00,36.00,-1809296.00,0.08,0.00,-17.30,299.991,4.663,ERT72,6/29/2022 10:20:58 AM
,Mixed / non conventional,1.00,3.00,36.00,38.00,-970858.00,0.08,0.00,9.95,134.872,4.663,ERT72,6/29/2022 10:20:58 AM
,Mixed / non conventional,1.00,3.00,38.00,40.00,-419609.84,0.09,0.00,74.13,49.324,4.663,ERT72,6/29/2022 10:20:58 AM
,Mixed / non conventional,1.00,3.00,40.00,42.00,4157345.25,0.10,0.00,-77.08,-417.168,4.663,ERT72,6/29/2022 10:20:58 AM
,Mixed / non conventional,1.00,3.00,25.00,27.00,-1510625.50,0.15,0.00,99.46,633.282,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,27.00,29.00,-922622.88,0.15,0.00,-108.06,303.899,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,29.00,31.00,-187454.78,0.16,0.00,48.92,49.396,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,31.00,33.00,3396553.50,0.16,0.00,-59.43,-727.200,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,33.00,35.00,-2010010.00,0.15,0.00,113.48,354.407,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,35.00,37.00,-1467756.38,0.16,0.00,-108.26,215.660,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,37.00,39.00,-605157.38,0.16,0.00,90.89,74.877,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,39.00,41.00,4583899.00,0.16,0.00,-70.38,-482.100,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,41.00,43.00,-2147653.50,0.15,0.00,77.87,193.606,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,43.00,45.00,-1962188.63,0.14,0.00,-35.96,152.766,4.520,ERT72,6/29/2022 10:21:00 AM
,Mixed / non conventional,1.00,3.00,42.00,44.00,-2205927.75,0.11,0.00,-10.38,198.764,4.866,ERT72,6/29/2022 10:21:02 AM
,Mixed / non conventional,1.00,3.00,44.00,46.00,-1570128.75,0.10,0.00,-77.73,122.610,4.866,ERT72,6/29/2022 10:21:02 AM
,Mixed / non conventional,1.00,3.00,46.00,48.00,-761034.81,0.12,0.00,99.02,51.841,4.866,ERT72,6/29/2022 10:21:02 AM
,Mixed / non conventional,1.00,3.00,48.00,50.00,5534547.00,0.12,0.00,-39.95,-330.857,4.866,ERT72,6/29/2022 10:21:02 AM
,Mixed / non conventional,1.00,3.00,50.00,52.00,-2588399.00,0.11,0.00,9.17,136.530,4.866,ERT72,6/29/2022 10:21:02 AM
,Mixed / non conventional,1.00,3.00,52.00,54.00,-2112758.50,0.09,0.00,10.80,98.822,4.866,ERT72,6/29/2022 10:21:02 AM
,Mixed / non conventional,1.00,3.00,54.00,56.00,-1186108.13,0.12,0.00,64.04,49.427,4.866,ERT72,6/29/2022 10:21:02 AM
,Mixed / non conventional,1.00,3.00,56.00,58.00,6886349.50,0.12,0.00,-24.49,-256.771,4.866,ERT72,6/29/2022 10:21:03 AM
,Mixed / non conventional,1.00,3.00,58.00,60.00,-3101671.25,0.12,0.00,11.64,103.885,4.866,ERT72,6/29/2022 10:21:03 AM
,Mixed / non conventional,1.00,3.00,60.00,62.00,-2620291.75,0.12,0.00,98.10,79.130,4.866,ERT72,6/29/2022 10:21:03 AM
,Mixed / non conventional,1.00,3.00,45.00,47.00,-1098445.00,0.18,0.00,54.04,61.668,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,47.00,49.00,5568137.00,0.17,0.00,-126.49,-273.529,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,49.00,51.00,-2064783.75,0.18,0.00,116.34,89.257,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,51.00,53.00,-2537050.25,0.17,0.00,-131.38,97.023,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,53.00,55.00,-1710671.88,0.19,0.00,142.22,58.147,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,55.00,57.00,6733833.00,0.15,0.00,-59.43,-204.376,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,57.00,59.00,-1979012.25,0.18,0.00,111.82,53.848,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,59.00,61.00,-3113515.50,0.19,0.00,-66.03,76.251,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,61.00,63.00,-2236956.00,0.20,0.00,-22.84,49.477,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,63.00,65.00,7903879.50,0.16,0.00,181.26,-158.447,3.748,ERT72,6/29/2022 10:21:05 AM
,Mixed / non conventional,1.00,3.00,62.00,64.00,-1561923.63,0.30,0.00,-74.58,54.645,6.230,ERT72,6/29/2022 10:21:07 AM
,Mixed / non conventional,1.00,3.00,64.00,66.00,8263760.50,0.30,0.00,104.59,-262.389,6.230,ERT72,6/29/2022 10:21:07 AM
,Mixed / non conventional,1.00,3.00,66.00,68.00,-3545730.25,0.29,0.00,-74.41,102.509,6.230,ERT72,6/29/2022 10:21:07 AM
,Mixed / non conventional,1.00,3.00,68.00,70.00,-3115038.25,0.29,0.00,56.04,82.228,6.230,ERT72,6/29/2022 10:21:07 AM
,Mixed / non conventional,1.00,3.00,70.00,72.00,-1347717.38,0.32,0.00,134.42,32.567,6.230,ERT72,6/29/2022 10:21:07 AM
,Mixed / non conventional,1.00,3.00,72.00,2.00,4346763.50,0.38,0.00,57.70,-1759.633,6.230,ERT72,6/29/2022 10:21:07 AM
,Mixed / non conventional,1.00,3.00,65.00,67.00,-2308423.25,0.18,0.00,-63.18,55.446,4.940,ERT72,6/29/2022 10:21:09 AM
,Mixed / non conventional,1.00,3.00,67.00,69.00,-3577494.00,0.17,0.00,-29.44,78.343,4.940,ERT72,6/29/2022 10:21:09 AM
,Mixed / non conventional,1.00,3.00,69.00,71.00,-2473967.50,0.15,0.00,19.44,49.536,4.940,ERT72,6/29/2022 10:21:09 AM
,Mixed / non conventional,2.00,4.00,3.00,5.00,4579.39,0.21,0.00,-475.92,2413.377,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,5.00,7.00,2558.92,0.03,0.00,33.15,-1078.859,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,7.00,9.00,48718.14,0.05,0.00,-198.19,-2934.269,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,9.00,11.00,-89728.76,0.07,0.00,-36.36,1801.438,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,11.00,13.00,-130382.49,0.07,0.00,15.10,1189.830,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,13.00,15.00,38578.67,0.10,0.00,-11.91,-189.569,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,15.00,17.00,656584.44,0.03,0.00,-66.69,-1935.806,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,17.00,19.00,-478946.03,0.08,0.00,-52.12,913.693,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,19.00,21.00,-605379.88,0.08,0.00,15.57,790.194,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,21.00,23.00,-52295.09,0.12,0.00,122.20,48.757,4.967,ERT72,6/29/2022 10:21:12 AM
,Mixed / non conventional,2.00,4.00,6.00,8.00,3841.91,0.23,0.00,-30.99,-514.636,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,8.00,10.00,70212.48,0.23,0.00,-291.26,-2351.294,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,10.00,12.00,-177546.31,0.24,0.00,-7.17,2378.289,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,12.00,14.00,-14169.33,0.14,0.00,21.26,94.901,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,14.00,16.00,51736.27,0.23,0.00,-128.25,-198.007,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,16.00,18.00,640231.75,0.23,0.00,-15.36,-1531.444,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,18.00,20.00,-698812.81,0.24,0.00,146.63,1114.386,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,20.00,22.00,-311669.00,0.22,0.00,-0.65,347.908,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,22.00,24.00,56671.54,0.23,0.00,-53.58,-46.008,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,24.00,26.00,1772503.50,0.23,0.00,44.97,-1079.236,5.050,ERT72,6/29/2022 10:21:14 AM
,Mixed / non conventional,2.00,4.00,23.00,25.00,1902952.88,0.13,0.00,-76.62,-463.927,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,25.00,27.00,-1050704.00,0.13,0.00,90.26,194.677,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,27.00,29.00,-1163056.25,0.13,0.00,-111.98,167.608,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,29.00,31.00,-432530.16,0.12,0.00,48.57,49.435,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,31.00,33.00,3468139.50,0.13,0.00,-49.29,-319.665,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1592343.00,0.14,0.00,108.34,120.085,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1673823.88,0.13,0.00,-111.32,104.589,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,37.00,39.00,-951186.00,0.06,0.00,89.53,49.797,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,39.00,41.00,4834756.50,0.13,0.00,-63.50,-214.171,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1862260.63,0.13,0.00,75.06,70.422,1.757,ERT72,6/29/2022 10:21:17 AM
,Mixed / non conventional,2.00,4.00,26.00,28.00,-1259180.50,0.06,0.00,12.53,577.439,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,28.00,30.00,-844369.38,0.07,0.00,16.20,304.239,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,30.00,32.00,-154906.80,0.05,0.00,0.49,44.652,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,32.00,34.00,3178078.75,0.06,0.00,-20.49,-744.316,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1738623.63,0.07,0.00,-16.89,335.341,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1345544.13,0.00,0.00,11.13,216.268,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,38.00,40.00,-696764.69,0.04,0.00,74.62,94.307,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,40.00,42.00,4796954.00,0.05,0.00,-78.69,-551.880,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,42.00,44.00,-2174716.25,0.04,0.00,-10.63,214.454,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1962589.25,0.03,0.00,-77.56,167.145,4.944,ERT72,6/29/2022 10:21:19 AM
,Mixed / non conventional,2.00,4.00,43.00,45.00,-2192952.25,0.05,0.00,-36.93,133.217,3.280,ERT72,6/29/2022 10:21:21 AM
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1507224.88,0.00,0.00,54.18,79.351,3.280,ERT72,6/29/2022 10:21:21 AM
,Mixed / non conventional,2.00,4.00,47.00,49.00,6079494.50,0.04,0.00,-125.88,-279.203,3.280,ERT72,6/29/2022 10:21:22 AM
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1944728.75,0.05,0.00,116.09,78.379,3.280,ERT72,6/29/2022 10:21:22 AM
,Mixed / non conventional,2.00,4.00,51.00,53.00,-2810632.25,0.00,0.00,-131.19,99.951,3.280,ERT72,6/29/2022 10:21:22 AM
,Mixed / non conventional,2.00,4.00,53.00,55.00,-2171430.75,0.00,0.00,141.91,68.475,3.280,ERT72,6/29/2022 10:21:22 AM
,Mixed / non conventional,2.00,4.00,55.00,57.00,7459046.00,0.03,0.00,-59.09,-209.562,3.280,ERT72,6/29/2022 10:21:22 AM
,Mixed / non conventional,2.00,4.00,57.00,59.00,-1973958.13,0.04,0.00,112.55,49.623,3.280,ERT72,6/29/2022 10:21:22 AM
,Mixed / non conventional,2.00,4.00,59.00,61.00,-3425110.75,0.03,0.00,-67.37,77.342,3.280,ERT72,6/29/2022 10:21:22 AM
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2737342.00,0.07,0.00,-22.19,55.732,3.280,ERT72,6/29/2022 10:21:22 AM
,Mixed / non conventional,2.00,4.00,46.00,48.00,-1108625.25,0.09,0.00,99.02,70.764,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,48.00,50.00,6338580.50,0.09,0.00,-39.88,-354.025,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,50.00,52.00,-2626029.50,0.08,0.00,8.58,129.067,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,52.00,54.00,-2517413.25,0.09,0.00,10.81,109.458,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1591557.88,0.09,0.00,64.22,61.508,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,56.00,58.00,7854992.00,0.07,0.00,-26.00,-271.058,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,58.00,60.00,-3252803.75,0.09,0.00,13.67,100.629,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,60.00,62.00,-3056221.00,0.08,0.00,98.22,85.100,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1988843.63,0.08,0.00,-75.88,50.014,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,64.00,66.00,9392444.00,0.08,0.00,107.82,-214.077,4.262,ERT72,6/29/2022 10:21:24 AM
,Mixed / non conventional,2.00,4.00,63.00,65.00,8837519.00,0.16,0.00,179.16,-201.031,4.051,ERT72,6/29/2022 10:21:26 AM
,Mixed / non conventional,2.00,4.00,65.00,67.00,-2415699.75,0.15,0.00,-62.85,49.872,4.051,ERT72,6/29/2022 10:21:26 AM
,Mixed / non conventional,2.00,4.00,67.00,69.00,-3947774.50,0.17,0.00,-29.04,74.208,4.051,ERT72,6/29/2022 10:21:26 AM
,Mixed / non conventional,2.00,4.00,69.00,71.00,-2909751.25,0.15,0.00,17.02,49.941,4.051,ERT72,6/29/2022 10:21:26 AM
,Mixed / non conventional,2.00,4.00,71.00,1.00,7146.64,0.16,0.00,65.50,-3073.430,4.051,ERT72,6/29/2022 10:21:26 AM
,Mixed / non conventional,2.00,4.00,1.00,3.00,6149.86,0.16,0.00,320.47,2643.047,4.051,ERT72,6/29/2022 10:21:26 AM
,Mixed / non conventional,2.00,4.00,66.00,68.00,-3805614.50,0.17,0.00,-75.03,90.098,4.870,ERT72,6/29/2022 10:21:29 AM
,Mixed / non conventional,2.00,4.00,68.00,70.00,-3592183.50,0.17,0.00,55.20,77.539,4.870,ERT72,6/29/2022 10:21:29 AM
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1713914.00,0.22,0.00,135.98,33.826,4.870,ERT72,6/29/2022 10:21:29 AM
,Mixed / non conventional,3.00,5.00,4.00,6.00,4903.70,0.20,0.00,-383.93,2332.640,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,6.00,8.00,2889.99,0.10,0.00,-10.73,-1099.789,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,8.00,10.00,41516.97,0.09,0.00,-238.08,-2257.051,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,10.00,12.00,-67502.68,0.07,0.00,-38.16,1223.250,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,12.00,14.00,-135586.86,0.10,0.00,-2.86,1116.836,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,14.00,16.00,48801.75,0.08,0.00,-123.37,-216.452,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,16.00,18.00,600613.75,0.09,0.00,22.38,-1598.354,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,18.00,20.00,-398126.63,0.08,0.00,129.53,685.553,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,20.00,22.00,-579757.13,0.09,0.00,-16.41,683.059,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,22.00,24.00,-59719.82,0.15,0.00,-54.54,50.258,4.483,ERT72,6/29/2022 10:21:31 AM
,Mixed / non conventional,3.00,5.00,7.00,9.00,20225.44,0.15,0.00,-227.32,-890.430,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,9.00,11.00,-8064.09,0.19,0.00,-18.25,88.756,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,11.00,13.00,-146951.45,0.14,0.00,26.07,646.958,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,13.00,15.00,-24070.02,0.26,0.00,-13.96,52.984,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,15.00,17.00,517976.59,0.16,0.00,-85.38,-651.544,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,17.00,19.00,-150115.08,0.15,0.00,-42.98,118.015,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,19.00,21.00,-604182.81,0.14,0.00,23.56,316.659,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,21.00,23.00,-286373.34,0.17,0.00,122.66,105.064,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,23.00,25.00,1683510.63,0.15,0.00,-78.62,-449.194,1.660,ERT72,6/29/2022 10:21:33 AM
,Mixed / non conventional,3.00,5.00,25.00,27.00,-509961.47,0.16,0.00,90.84,102.051,1.660,ERT72,6/29/2022 10:21:34 AM
,Mixed / non conventional,3.00,5.00,24.00,26.00,1810321.13,0.29,0.00,48.45,-477.872,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,26.00,28.00,-842290.13,0.29,0.00,5.44,168.978,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,28.00,30.00,-1135384.38,0.30,0.00,12.37,177.162,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,30.00,32.00,-421903.53,0.31,0.00,0.55,52.212,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,32.00,34.00,3284571.00,0.29,0.00,-11.76,-327.802,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1288935.38,0.27,0.00,-20.89,105.249,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1590532.00,0.30,0.00,8.62,107.610,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,38.00,40.00,-1086908.38,0.30,0.00,73.37,61.613,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,40.00,42.00,4939628.00,0.30,0.00,-72.39,-236.927,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1741030.50,0.28,0.00,-13.04,71.287,1.903,ERT72,6/29/2022 10:21:36 AM
,Mixed / non conventional,3.00,5.00,27.00,29.00,-1130164.88,0.04,0.00,-110.08,179.809,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,29.00,31.00,-829624.25,0.10,0.00,49.42,103.708,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,31.00,33.00,3224555.50,0.00,0.00,-52.79,-322.473,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,33.00,35.00,-976484.31,0.09,0.00,109.16,79.343,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1594882.13,0.08,0.00,-110.11,106.724,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1389550.13,0.03,0.00,90.06,77.485,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,39.00,41.00,4611390.00,0.05,0.00,-65.06,-216.542,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1314200.38,0.05,0.00,75.67,52.456,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,43.00,45.00,-2074698.00,0.03,0.00,-37.54,70.980,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1870392.25,0.07,0.00,53.92,55.265,1.715,ERT72,6/29/2022 10:21:38 AM
,Mixed / non conventional,3.00,5.00,44.00,46.00,-2164960.50,0.08,0.00,-79.70,141.964,3.541,ERT72,6/29/2022 10:21:41 AM
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1538581.13,0.06,0.00,98.13,87.436,3.541,ERT72,6/29/2022 10:21:41 AM
,Mixed / non conventional,3.00,5.00,48.00,50.00,6543291.00,0.09,0.00,-35.28,-324.374,3.541,ERT72,6/29/2022 10:21:41 AM
,Mixed / non conventional,3.00,5.00,50.00,52.00,-2251785.00,0.07,0.00,7.05,97.964,3.541,ERT72,6/29/2022 10:21:41 AM
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2665263.25,0.08,0.00,9.57,102.310,3.541,ERT72,6/29/2022 10:21:41 AM
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1988466.50,0.08,0.00,63.35,67.687,3.541,ERT72,6/29/2022 10:21:41 AM
