,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,1.00,3.00,55.00,57.00,6292062.00,0.16,0.00,-42.11,-165.443,3.247
,Mixed / non conventional,1.00,3.00,57.00,59.00,-1984225.38,0.28,0.00,135.34,49.782,3.456
,Mixed / non conventional,1.00,3.00,59.00,61.00,-2666645.00,0.27,0.00,-119.36,60.217,3.456
,Mixed / non conventional,1.00,3.00,61.00,63.00,-2154247.00,0.03,0.00,88.26,49.969,3.931
,Mixed / non conventional,1.00,3.00,63.00,65.00,7277867.00,0.00,0.00,128.11,-153.007,3.931
,Mixed / non conventional,1.00,3.00,62.00,64.00,-1635366.38,0.04,0.00,-82.14,50.081,5.453
,Mixed / non conventional,1.00,3.00,64.00,66.00,7570645.50,0.08,0.00,114.57,-210.411,5.453
,Mixed / non conventional,1.00,3.00,66.00,68.00,-2916869.75,0.09,0.00,-5.51,53.997,3.989
,Mixed / non conventional,1.00,3.00,68.00,70.00,-2961493.25,0.00,0.00,-37.79,50.057,3.989
,Mixed / non conventional,1.00,3.00,70.00,72.00,-1672857.38,0.25,0.00,165.49,42.076,6.484
,Mixed / non conventional,1.00,3.00,72.00,2.00,3222620.25,0.23,0.00,46.13,-1357.891,6.484
,Mixed / non conventional,1.00,3.00,65.00,67.00,-2158065.50,0.17,0.00,-49.24,50.167,4.781
,Mixed / non conventional,1.00,3.00,67.00,69.00,-3100391.25,0.12,0.00,-61.82,65.711,4.781
,Mixed / non conventional,1.00,3.00,69.00,71.00,-2452154.00,0.17,0.00,50.09,50.243,5.055
,Mixed / non conventional,2.00,4.00,3.00,5.00,5035.18,3.80,0.00,-744.93,70.437,0.132
,Mixed / non conventional,2.00,4.00,5.00,7.00,3209.40,1.60,0.00,5.32,-35.917,0.132
,Mixed / non conventional,2.00,4.00,7.00,9.00,46671.15,0.75,0.00,-192.08,-59.968,0.106
,Mixed / non conventional,2.00,4.00,9.00,11.00,-83101.84,0.85,0.00,2.64,35.592,0.106
,Mixed / non conventional,2.00,4.00,11.00,13.00,-116736.36,0.08,0.00,-10.02,303.479,1.415
,Mixed / non conventional,2.00,4.00,13.00,15.00,33438.34,0.05,0.00,-4.80,-46.808,1.415
,Mixed / non conventional,2.00,4.00,15.00,17.00,587988.69,1.48,0.00,-97.73,-88.879,0.255
,Mixed / non conventional,2.00,4.00,17.00,19.00,-424522.63,1.50,0.00,-5.53,41.521,0.255
,Mixed / non conventional,2.00,4.00,19.00,21.00,-542876.75,0.08,0.00,11.13,741.565,5.198
,Mixed / non conventional,2.00,4.00,21.00,23.00,-34979.92,0.10,0.00,113.15,34.130,5.198
,Mixed / non conventional,2.00,4.00,6.00,8.00,3521.34,0.48,0.00,-27.71,-44.953,0.481
,Mixed / non conventional,2.00,4.00,8.00,10.00,62844.48,0.51,0.00,-236.45,-200.565,0.481
,Mixed / non conventional,2.00,4.00,10.00,12.00,-154846.92,0.07,0.00,-5.14,1401.459,3.412
,Mixed / non conventional,2.00,4.00,12.00,14.00,-10897.93,0.11,0.00,-38.93,49.316,3.412
,Mixed / non conventional,2.00,4.00,14.00,16.00,41905.76,0.10,0.00,-82.22,-48.300,1.521
,Mixed / non conventional,2.00,4.00,16.00,18.00,553132.00,0.08,0.00,-7.46,-398.460,1.521
,Mixed / non conventional,2.00,4.00,18.00,20.00,-617259.25,0.36,0.00,157.02,150.942,0.774
,Mixed / non conventional,2.00,4.00,20.00,22.00,-271522.19,0.40,0.00,-29.29,46.478,0.774
,Mixed / non conventional,2.00,4.00,22.00,24.00,48044.52,0.07,0.00,-31.07,-39.170,5.071
,Mixed / non conventional,2.00,4.00,24.00,26.00,1514369.25,0.06,0.00,42.02,-925.980,5.071
,Mixed / non conventional,2.00,4.00,23.00,25.00,1704138.25,0.72,0.00,-70.50,-106.882,0.452
,Mixed / non conventional,2.00,4.00,25.00,27.00,-954715.75,0.74,0.00,85.95,45.508,0.452
,Mixed / non conventional,2.00,4.00,27.00,29.00,-1081773.38,0.07,0.00,-111.66,169.387,1.909
,Mixed / non conventional,2.00,4.00,29.00,31.00,-392589.53,0.09,0.00,80.62,48.754,1.909
,Mixed / non conventional,2.00,4.00,31.00,33.00,3207390.75,0.14,0.00,-97.04,-124.428,0.740
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1477396.88,0.21,0.00,130.37,46.894,0.740
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1603929.38,0.34,0.00,-117.95,90.859,1.593
,Mixed / non conventional,2.00,4.00,37.00,39.00,-1019431.88,0.33,0.00,91.70,48.385,1.593
,Mixed / non conventional,2.00,4.00,39.00,41.00,4707143.50,0.28,0.00,-81.22,-151.581,1.277
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1747045.88,0.28,0.00,95.80,48.026,1.277
,Mixed / non conventional,2.00,4.00,26.00,28.00,-1110936.25,0.37,0.00,18.85,82.416,0.800
,Mixed / non conventional,2.00,4.00,28.00,30.00,-804784.81,0.38,0.00,-51.55,46.910,0.800
,Mixed / non conventional,2.00,4.00,30.00,32.00,-121023.80,0.06,0.00,39.16,35.463,5.026
,Mixed / non conventional,2.00,4.00,32.00,34.00,2838168.75,0.05,0.00,-53.19,-675.717,5.026
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1566562.25,0.33,0.00,36.00,64.892,1.062
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1393312.63,0.34,0.00,-58.13,48.096,1.062
,Mixed / non conventional,2.00,4.00,38.00,40.00,-646616.50,0.10,0.00,100.38,49.702,2.808
,Mixed / non conventional,2.00,4.00,40.00,42.00,4563589.00,0.11,0.00,-81.11,-298.165,2.808
,Mixed / non conventional,2.00,4.00,42.00,44.00,-2040080.75,0.03,0.00,12.83,57.590,1.415
,Mixed / non conventional,2.00,4.00,44.00,46.00,-2000932.13,0.15,0.00,-87.37,48.782,1.415
,Mixed / non conventional,2.00,4.00,43.00,45.00,-2134047.50,0.26,0.00,-8.98,74.328,1.881
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1628749.63,0.25,0.00,24.92,49.164,1.881
,Mixed / non conventional,2.00,4.00,47.00,49.00,6040368.00,0.15,0.00,-142.00,-174.702,2.066
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1945226.13,0.14,0.00,139.37,49.374,2.066
,Mixed / non conventional,2.00,4.00,51.00,53.00,-2677511.50,0.16,0.00,-152.72,65.331,2.251
,Mixed / non conventional,2.00,4.00,53.00,55.00,-2288979.75,0.16,0.00,104.82,49.526,2.251
,Mixed / non conventional,2.00,4.00,55.00,57.00,7421736.00,0.10,0.00,-42.32,-199.633,3.141
,Mixed / non conventional,2.00,4.00,57.00,59.00,-2079689.25,0.09,0.00,138.60,50.054,3.141
,Mixed / non conventional,2.00,4.00,59.00,61.00,-3128025.75,0.10,0.00,-123.06,61.430,2.853
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2821235.75,0.12,0.00,85.80,49.955,2.853
,Mixed / non conventional,2.00,4.00,46.00,48.00,-1215240.25,0.11,0.00,33.33,50.001,2.747
,Mixed / non conventional,2.00,4.00,48.00,50.00,6265109.50,0.11,0.00,44.36,-225.559,2.747
,Mixed / non conventional,2.00,4.00,50.00,52.00,-2490218.50,0.18,0.00,-1.57,56.112,1.954
,Mixed / non conventional,2.00,4.00,52.00,54.00,-2488193.00,0.16,0.00,-52.79,49.599,1.954
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1811768.63,0.08,0.00,115.80,50.036,3.045
,Mixed / non conventional,2.00,4.00,56.00,58.00,7816329.00,0.10,0.00,-11.42,-192.748,3.045
,Mixed / non conventional,2.00,4.00,58.00,60.00,-2972155.50,0.13,0.00,-5.91,53.905,2.498
,Mixed / non conventional,2.00,4.00,60.00,62.00,-3061545.25,0.11,0.00,76.17,49.978,2.498
,Mixed / non conventional,2.00,4.00,62.00,64.00,-2228184.00,0.05,0.00,-80.31,50.256,3.822
,Mixed / non conventional,2.00,4.00,64.00,66.00,9256855.00,0.03,0.00,116.92,-189.232,3.822
,Mixed / non conventional,2.00,4.00,63.00,65.00,8625109.00,0.05,0.00,131.45,-201.912,4.168
,Mixed / non conventional,2.00,4.00,65.00,67.00,-2369383.00,0.06,0.00,-52.53,50.340,4.168
,Mixed / non conventional,2.00,4.00,67.00,69.00,-3662303.00,0.11,0.00,-56.59,64.628,3.803
,Mixed / non conventional,2.00,4.00,69.00,71.00,-3126614.00,0.11,0.00,43.56,50.378,3.803
,Mixed / non conventional,2.00,4.00,71.00,1.00,6903.79,0.16,0.00,78.90,-73.078,0.100
,Mixed / non conventional,2.00,4.00,1.00,3.00,5683.16,0.14,0.00,312.47,60.119,0.100
,Mixed / non conventional,2.00,4.00,66.00,68.00,-3310802.50,0.09,0.00,-12.34,50.039,3.109
,Mixed / non conventional,2.00,4.00,68.00,70.00,-3649207.75,0.10,0.00,-29.37,50.286,3.109
,Mixed / non conventional,2.00,4.00,70.00,72.00,-2242189.25,0.05,0.00,160.44,44.921,4.943
,Mixed / non conventional,3.00,5.00,4.00,6.00,3735.15,5.36,0.00,-682.14,70.414,0.178
,Mixed / non conventional,3.00,5.00,6.00,8.00,2654.28,1.49,0.00,-40.63,-40.030,0.178
,Mixed / non conventional,3.00,5.00,8.00,10.00,37124.55,2.24,0.00,-260.14,-67.760,0.151
,Mixed / non conventional,3.00,5.00,10.00,12.00,-64484.70,2.21,0.00,4.15,39.232,0.151
,Mixed / non conventional,3.00,5.00,12.00,14.00,-104627.51,0.40,0.00,-36.21,247.838,1.289
,Mixed / non conventional,3.00,5.00,14.00,16.00,38425.46,0.41,0.00,-82.84,-49.011,1.289
,Mixed / non conventional,3.00,5.00,16.00,18.00,511709.31,1.51,0.00,-18.05,-94.805,0.312
,Mixed / non conventional,3.00,5.00,18.00,20.00,-371522.56,1.51,0.00,160.70,44.538,0.312
,Mixed / non conventional,3.00,5.00,20.00,22.00,-449215.78,0.03,0.00,-55.54,757.661,6.418
,Mixed / non conventional,3.00,5.00,22.00,24.00,-27221.74,0.07,0.00,-31.67,32.795,6.418
,Mixed / non conventional,3.00,5.00,7.00,9.00,17029.97,0.39,0.00,-179.62,-560.002,1.240
,Mixed / non conventional,3.00,5.00,9.00,11.00,-5978.07,0.40,0.00,-4.28,49.145,1.240
,Mixed / non conventional,3.00,5.00,11.00,13.00,-127163.62,0.06,0.00,-19.84,937.240,2.779
,Mixed / non conventional,3.00,5.00,13.00,15.00,-13604.96,0.10,0.00,-5.01,50.137,2.779
,Mixed / non conventional,3.00,5.00,15.00,17.00,431615.06,0.44,0.00,-95.05,-246.690,0.754
,Mixed / non conventional,3.00,5.00,17.00,19.00,-134532.17,0.42,0.00,-8.43,48.058,0.754
,Mixed / non conventional,3.00,5.00,19.00,21.00,-532903.19,0.56,0.00,8.02,188.191,1.118
,Mixed / non conventional,3.00,5.00,21.00,23.00,-196555.38,0.60,0.00,113.44,48.588,1.118
,Mixed / non conventional,3.00,5.00,23.00,25.00,1416889.75,0.62,0.00,-72.77,-189.568,0.832
,Mixed / non conventional,3.00,5.00,25.00,27.00,-477314.00,0.61,0.00,86.16,47.895,0.832
,Mixed / non conventional,3.00,5.00,24.00,26.00,1496063.63,0.92,0.00,47.25,-120.266,0.579
,Mixed / non conventional,3.00,5.00,26.00,28.00,-766516.50,0.93,0.00,19.55,46.830,0.579
,Mixed / non conventional,3.00,5.00,28.00,30.00,-989269.00,0.12,0.00,-53.86,218.552,2.694
,Mixed / non conventional,3.00,5.00,30.00,32.00,-284550.13,0.11,0.00,38.21,49.857,2.694
,Mixed / non conventional,3.00,5.00,32.00,34.00,2842549.00,0.34,0.00,-43.87,-142.336,0.955
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1182551.63,0.31,0.00,36.22,48.449,0.955
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1548583.88,0.20,0.00,-58.57,100.969,1.834
,Mixed / non conventional,3.00,5.00,38.00,40.00,-902407.13,0.22,0.00,99.85,49.297,1.834
,Mixed / non conventional,3.00,5.00,40.00,42.00,4579328.00,0.24,0.00,-78.93,-158.590,1.374
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1653193.00,0.24,0.00,12.73,48.875,1.374
,Mixed / non conventional,3.00,5.00,27.00,29.00,-1019923.75,0.42,0.00,-111.49,95.024,1.005
,Mixed / non conventional,3.00,5.00,29.00,31.00,-658666.25,0.40,0.00,80.52,48.216,1.005
,Mixed / non conventional,3.00,5.00,31.00,33.00,2842415.50,0.23,0.00,-96.99,-183.623,1.108
,Mixed / non conventional,3.00,5.00,33.00,35.00,-919345.56,0.25,0.00,130.09,48.255,1.108
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1494381.13,0.34,0.00,-117.77,65.391,1.122
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1324461.50,0.37,0.00,91.62,48.296,1.122
,Mixed / non conventional,3.00,5.00,39.00,41.00,4343896.00,0.24,0.00,-79.88,-203.407,1.711
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1231534.13,0.23,0.00,95.25,49.018,1.711
,Mixed / non conventional,3.00,5.00,43.00,45.00,-2006728.50,0.29,0.00,-9.22,60.044,1.500
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1893182.38,0.30,0.00,24.93,48.922,1.500
,Mixed / non conventional,3.00,5.00,44.00,46.00,-2104992.75,0.12,0.00,-88.21,79.306,2.034
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1512341.63,0.15,0.00,33.36,49.380,2.034
,Mixed / non conventional,3.00,5.00,48.00,50.00,6282873.50,0.19,0.00,44.10,-165.737,1.884
,Mixed / non conventional,3.00,5.00,50.00,52.00,-2132219.25,0.18,0.00,-0.51,49.361,1.884
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2538446.00,0.04,0.00,-53.05,67.623,2.457
,Mixed / non conventional,3.00,5.00,54.00,56.00,-2102861.25,0.07,0.00,115.15,49.676,2.457
,Mixed / non conventional,3.00,5.00,56.00,58.00,7778323.00,0.10,0.00,-12.90,-164.151,2.464
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2638457.00,0.12,0.00,-2.81,49.822,2.464
,Mixed / non conventional,3.00,5.00,60.00,62.00,-3080357.50,0.21,0.00,75.83,69.747,3.289
,Mixed / non conventional,3.00,5.00,62.00,64.00,-2478421.00,0.21,0.00,-80.06,50.598,3.289
,Mixed / non conventional,3.00,5.00,47.00,49.00,5677317.00,0.16,0.00,-138.09,-215.201,2.531
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1508736.88,0.13,0.00,136.90,50.041,2.531
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2536516.75,0.10,0.00,-152.84,56.560,1.933
,Mixed / non conventional,3.00,5.00,53.00,55.00,-2518396.50,0.11,0.00,104.01,49.679,1.933
,Mixed / non conventional,3.00,5.00,55.00,57.00,7094825.50,0.16,0.00,-39.05,-231.653,3.601
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1738564.00,0.16,0.00,140.57,50.687,3.601
,Mixed / non conventional,3.00,5.00,59.00,61.00,-2947887.75,0.34,0.00,-126.69,54.703,2.556
,Mixed / non conventional,3.00,5.00,61.00,63.00,-3003292.50,0.33,0.00,83.67,50.162,2.556
,Mixed / non conventional,3.00,5.00,63.00,65.00,8310958.00,0.08,0.00,136.22,-224.456,4.577
,Mixed / non conventional,3.00,5.00,65.00,67.00,-2089392.25,0.07,0.00,-55.32,51.144,4.577
,Mixed / non conventional,3.00,5.00,64.00,66.00,9193884.00,0.03,0.00,119.88,-170.166,3.296
,Mixed / non conventional,3.00,5.00,66.00,68.00,-3029371.25,0.06,0.00,-16.44,50.887,3.296
,Mixed / non conventional,3.00,5.00,68.00,70.00,-3649038.75,0.23,0.00,-26.70,85.480,5.048
,Mixed / non conventional,3.00,5.00,70.00,72.00,-2400686.00,0.22,0.00,157.24,51.348,5.048
,Mixed / non conventional,3.00,5.00,72.00,2.00,5358.99,3.70,0.00,-39.26,-72.366,0.127
,Mixed / non conventional,3.00,5.00,2.00,4.00,5094.48,3.38,0.00,327.75,68.750,0.127
,Mixed / non conventional,3.00,5.00,67.00,69.00,-3496867.75,0.03,0.00,-53.50,59.637,3.508
,Mixed / non conventional,3.00,5.00,69.00,71.00,-3248103.50,0.05,0.00,39.36,50.505,3.508
,Mixed / non conventional,3.00,5.00,71.00,1.00,8912.28,1.15,0.00,77.89,-45.989,0.129
,Mixed / non conventional,4.00,6.00,5.00,7.00,4832.23,1.26,0.00,-108.46,54.783,0.107
,Mixed / non conventional,4.00,6.00,7.00,9.00,7703.68,1.89,0.00,-219.70,-69.869,0.107
,Mixed / non conventional,4.00,6.00,9.00,11.00,2851.57,0.56,0.00,-2.49,-49.102,1.420
,Mixed / non conventional,4.00,6.00,11.00,13.00,-50081.80,0.65,0.00,-10.06,287.455,1.420
,Mixed / non conventional,4.00,6.00,13.00,15.00,-119635.43,1.55,0.00,4.67,43.207,0.197
,Mixed / non conventional,4.00,6.00,15.00,17.00,365113.97,1.64,0.00,-105.14,-71.004,0.197
,Mixed / non conventional,4.00,6.00,17.00,19.00,-20381.83,0.13,0.00,-10.56,50.348,4.162
,Mixed / non conventional,4.00,6.00,19.00,21.00,-308041.22,0.12,0.00,-6.97,492.366,4.162
,Mixed / non conventional,4.00,6.00,21.00,23.00,-430607.19,0.55,0.00,115.52,47.938,0.424
,Mixed / non conventional,4.00,6.00,23.00,25.00,1162373.63,0.52,0.00,-73.81,-92.431,0.424
,Mixed / non conventional,4.00,6.00,8.00,10.00,16564.14,0.22,0.00,-221.45,-896.980,2.041
,Mixed / non conventional,4.00,6.00,10.00,12.00,-3699.88,0.35,0.00,-10.34,50.089,2.041
,Mixed / non conventional,4.00,6.00,12.00,14.00,-125249.55,0.49,0.00,-58.00,826.432,2.487
,Mixed / non conventional,4.00,6.00,14.00,16.00,-15228.67,0.48,0.00,-83.54,50.242,2.487
,Mixed / non conventional,4.00,6.00,16.00,18.00,429699.78,0.38,0.00,-7.30,-288.098,0.885
,Mixed / non conventional,4.00,6.00,18.00,20.00,-118440.14,0.21,0.00,155.28,49.631,0.885
,Mixed / non conventional,4.00,6.00,20.00,22.00,-484759.16,0.62,0.00,-28.50,140.377,0.917
,Mixed / non conventional,4.00,6.00,22.00,24.00,-242207.75,0.61,0.00,-29.49,49.097,0.917
,Mixed / non conventional,4.00,6.00,24.00,26.00,1398154.00,0.66,0.00,50.84,-238.956,1.063
,Mixed / non conventional,4.00,6.00,26.00,28.00,-385113.13,0.72,0.00,17.84,49.364,1.063
,Mixed / non conventional,4.00,6.00,25.00,27.00,-184935.80,0.40,0.00,84.49,50.023,1.950
,Mixed / non conventional,4.00,6.00,27.00,29.00,-710800.38,0.38,0.00,-114.80,146.121,1.950
,Mixed / non conventional,4.00,6.00,29.00,31.00,-967086.94,0.19,0.00,80.92,48.733,0.614
,Mixed / non conventional,4.00,6.00,31.00,33.00,2441324.00,0.13,0.00,-97.16,-97.568,0.614
,Mixed / non conventional,4.00,6.00,33.00,35.00,-488022.28,0.15,0.00,128.84,50.004,1.953
,Mixed / non conventional,4.00,6.00,35.00,37.00,-1155318.88,0.15,0.00,-119.78,96.856,1.953
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1597733.63,0.56,0.00,91.39,49.295,0.868
,Mixed / non conventional,4.00,6.00,39.00,41.00,3836523.75,0.57,0.00,-80.53,-99.176,0.868
,Mixed / non conventional,4.00,6.00,41.00,43.00,-765275.00,0.15,0.00,94.25,50.348,2.610
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1671355.63,0.15,0.00,-11.15,93.867,2.610
,Mixed / non conventional,4.00,6.00,28.00,30.00,-1006583.50,0.92,0.00,-52.95,107.419,1.151
,Mixed / non conventional,4.00,6.00,30.00,32.00,-593276.75,0.91,0.00,38.44,49.746,1.151
,Mixed / non conventional,4.00,6.00,32.00,34.00,2694223.25,0.08,0.00,-40.33,-223.422,1.422
,Mixed / non conventional,4.00,6.00,34.00,36.00,-737605.69,0.10,0.00,35.20,49.698,1.422
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1528159.63,0.15,0.00,-58.73,72.357,1.214
,Mixed / non conventional,4.00,6.00,38.00,40.00,-1256406.50,0.14,0.00,99.83,49.574,1.214
,Mixed / non conventional,4.00,6.00,40.00,42.00,4395219.50,0.20,0.00,-75.69,-217.179,1.805
,Mixed / non conventional,4.00,6.00,42.00,44.00,-1189925.25,0.20,0.00,12.04,49.978,1.805
,Mixed / non conventional,4.00,6.00,44.00,46.00,-2039176.00,0.23,0.00,-89.15,63.783,1.568
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1846688.25,0.23,0.00,33.25,49.885,1.568
,Mixed / non conventional,4.00,6.00,45.00,47.00,-2076384.13,0.37,0.00,24.67,49.617,1.290
,Mixed / non conventional,4.00,6.00,47.00,49.00,5103091.50,0.37,0.00,-138.18,-105.681,1.290
,Mixed / non conventional,4.00,6.00,49.00,51.00,-1066258.63,0.06,0.00,135.21,50.761,3.401
,Mixed / non conventional,4.00,6.00,51.00,53.00,-2194716.00,0.03,0.00,-154.48,91.693,3.401
,Mixed / non conventional,4.00,6.00,53.00,55.00,-2625415.75,0.00,0.00,103.16,50.443,1.772
,Mixed / non conventional,4.00,6.00,55.00,57.00,6460459.00,0.07,0.00,-38.68,-110.071,1.772
,Mixed / non conventional,4.00,6.00,57.00,59.00,-1340797.75,0.08,0.00,141.26,51.038,4.445
,Mixed / non conventional,4.00,6.00,59.00,61.00,-2585911.00,0.09,0.00,-130.33,88.075,4.445
,Mixed / non conventional,4.00,6.00,61.00,63.00,-3050258.75,0.39,0.00,82.00,51.123,2.435
