,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,23.00,31.00,172410.84,0.19,0.00,-3.21,49.164,1.106
,Mixed / non conventional,72.00,65.00,31.00,30.00,174217.70,0.91,0.00,-73.40,-7.974,1.108
,Mixed / non conventional,72.00,65.00,30.00,22.00,276032.44,1.21,0.00,-6.27,-73.288,1.108
,Mixed / non conventional,72.00,65.00,40.00,48.00,33520.76,0.61,0.00,-209.35,49.942,1.114
,Mixed / non conventional,72.00,65.00,48.00,47.00,-51051.38,0.47,0.00,200.52,14.488,1.114
,Mixed / non conventional,72.00,65.00,47.00,39.00,45104.36,0.22,0.00,-24.44,-58.975,1.111
,Mixed / non conventional,72.00,65.00,39.00,31.00,90093.10,0.24,0.00,-4.79,-49.957,1.111
,Mixed / non conventional,72.00,65.00,31.00,22.00,262277.03,0.55,0.00,-79.80,-81.387,1.104
,Mixed / non conventional,72.00,65.00,22.00,14.00,500557.25,0.54,0.00,-132.65,-78.235,1.104
,Mixed / non conventional,72.00,65.00,14.00,6.00,1158019.88,0.59,0.00,48.02,-115.764,1.104
,Mixed / non conventional,72.00,65.00,39.00,40.00,-56491.14,0.28,0.00,33.74,-5.882,1.106
,Mixed / non conventional,72.00,65.00,40.00,31.00,67221.42,0.17,0.00,-38.50,-44.122,1.106
,Mixed / non conventional,72.00,65.00,38.00,39.00,-120936.64,0.50,0.00,107.89,-11.325,1.103
,Mixed / non conventional,72.00,65.00,56.00,64.00,341.80,0.49,0.00,95.10,49.894,1.110
,Mixed / non conventional,72.00,65.00,64.00,63.00,-283.06,0.55,0.00,16.24,24.305,1.110
,Mixed / non conventional,72.00,65.00,63.00,55.00,1005.98,0.06,0.00,-92.12,-61.449,1.104
,Mixed / non conventional,72.00,65.00,55.00,46.00,7232.70,0.19,0.00,-212.35,-34.314,1.104
,Mixed / non conventional,72.00,65.00,46.00,47.00,-78536.23,0.18,0.00,241.22,-19.108,1.103
,Mixed / non conventional,72.00,65.00,47.00,56.00,7018.77,0.22,0.00,-47.50,40.741,1.103
,Mixed / non conventional,72.00,65.00,56.00,48.00,9981.53,0.13,0.00,-153.19,-55.060,1.102
,Mixed / non conventional,72.00,65.00,48.00,39.00,27965.61,0.09,0.00,175.70,-44.131,1.102
,Mixed / non conventional,72.00,65.00,39.00,32.00,84096.76,0.22,0.00,-50.51,-42.312,1.107
,Mixed / non conventional,72.00,65.00,32.00,23.00,168644.78,0.24,0.00,49.48,-56.509,1.107
,Mixed / non conventional,72.00,65.00,51.00,52.00,-103969.47,0.89,0.00,-118.94,-56.617,1.099
,Mixed / non conventional,72.00,65.00,52.00,44.00,35577.05,0.90,0.00,23.19,-93.449,1.099
,Mixed / non conventional,72.00,65.00,44.00,35.00,53797.67,0.36,0.00,73.92,-52.931,1.104
,Mixed / non conventional,72.00,65.00,35.00,27.00,210959.47,0.36,0.00,25.02,-82.036,1.104
,Mixed / non conventional,72.00,65.00,27.00,18.00,176731.70,0.05,0.00,-274.84,-41.434,1.103
,Mixed / non conventional,72.00,65.00,18.00,11.00,1128607.50,0.06,0.00,135.14,-125.413,1.103
,Mixed / non conventional,72.00,65.00,11.00,4.00,4102211.75,0.19,0.00,-30.22,-314.977,1.103
,Mixed / non conventional,72.00,65.00,70.00,69.00,1670.79,0.44,0.00,-101.93,63.530,1.103
,Mixed / non conventional,72.00,65.00,59.00,60.00,-22712.29,0.14,0.00,-323.81,-106.301,1.092
,Mixed / non conventional,72.00,65.00,60.00,52.00,5885.22,0.16,0.00,94.08,-91.816,1.092
,Mixed / non conventional,72.00,65.00,52.00,43.00,20136.20,0.22,0.00,116.61,-55.967,1.095
,Mixed / non conventional,72.00,65.00,43.00,35.00,110511.15,0.24,0.00,-19.74,-89.839,1.095
,Mixed / non conventional,72.00,65.00,35.00,26.00,124636.77,0.40,0.00,-27.98,-52.386,1.098
,Mixed / non conventional,72.00,65.00,26.00,19.00,603415.38,0.40,0.00,-181.84,-108.720,1.098
,Mixed / non conventional,72.00,65.00,19.00,12.00,1523423.75,1.03,0.00,149.00,-178.521,1.099
,Mixed / non conventional,72.00,65.00,12.00,3.00,8890.82,4.99,0.00,-104.57,-0.879,1.099
,Mixed / non conventional,72.00,65.00,61.00,62.00,-4042.17,0.34,0.00,-19.54,-52.339,1.096
,Mixed / non conventional,72.00,65.00,62.00,63.00,-1163.79,0.35,0.00,133.45,-31.573,1.096
,Mixed / non conventional,72.00,65.00,63.00,54.00,449.35,0.96,0.00,-270.08,-27.664,1.094
,Mixed / non conventional,72.00,65.00,54.00,46.00,18381.28,1.04,0.00,-35.78,-67.806,1.094
,Mixed / non conventional,72.00,65.00,46.00,38.00,58330.88,0.16,0.00,109.00,-66.319,1.091
,Mixed / non conventional,72.00,65.00,38.00,30.00,137642.27,0.17,0.00,30.19,-68.465,1.091
,Mixed / non conventional,72.00,65.00,30.00,21.00,296966.38,0.68,0.00,-133.54,-84.844,1.093
,Mixed / non conventional,72.00,65.00,21.00,13.00,825503.31,0.73,0.00,166.15,-120.304,1.093
,Mixed / non conventional,72.00,65.00,13.00,5.00,2941013.50,0.47,0.00,-182.32,-275.941,1.091
,Mixed / non conventional,72.00,65.00,68.00,69.00,2881.26,0.94,0.00,-58.79,-83.860,1.097
,Mixed / non conventional,72.00,65.00,43.00,51.00,50298.64,0.65,0.00,2.42,111.581,1.086
,Mixed / non conventional,72.00,65.00,51.00,59.00,12398.89,0.66,0.00,110.90,141.267,1.086
,Mixed / non conventional,72.00,65.00,59.00,67.00,3234.19,0.41,0.00,-75.06,118.237,1.092
,Mixed / non conventional,72.00,65.00,67.00,58.00,-279.23,0.33,0.00,-259.42,11.097,1.092
,Mixed / non conventional,72.00,65.00,58.00,49.00,15053.97,0.47,0.00,-51.44,-136.648,1.088
,Mixed / non conventional,72.00,65.00,49.00,42.00,130303.52,0.47,0.00,105.40,-200.344,1.088
,Mixed / non conventional,72.00,65.00,60.00,68.00,-15061.48,0.80,0.00,200.52,87.365,1.093
,Mixed / non conventional,72.00,65.00,68.00,59.00,16258.19,0.79,0.00,124.59,18.136,1.093
,Mixed / non conventional,72.00,65.00,59.00,50.00,5813.12,0.31,0.00,-272.44,-69.136,1.090
,Mixed / non conventional,72.00,65.00,50.00,41.00,47070.49,0.32,0.00,-80.83,-96.419,1.090
,Mixed / non conventional,72.00,65.00,53.00,61.00,3386.80,0.92,0.00,209.64,74.855,1.082
,Mixed / non conventional,72.00,65.00,61.00,69.00,-1633.23,0.91,0.00,-50.54,68.160,1.082
,Mixed / non conventional,72.00,65.00,69.00,60.00,-117.89,0.53,0.00,-141.14,-4.087,1.089
,Mixed / non conventional,72.00,65.00,60.00,51.00,2186.94,0.47,0.00,214.39,-35.202,1.089
,Mixed / non conventional,72.00,65.00,51.00,42.00,28437.79,1.30,0.00,-170.21,-66.834,1.081
,Mixed / non conventional,72.00,65.00,42.00,35.00,202776.66,1.31,0.00,147.23,-133.875,1.081
,Mixed / non conventional,72.00,65.00,35.00,28.00,328727.13,0.34,0.00,-40.26,-113.482,1.081
,Mixed / non conventional,72.00,65.00,54.00,62.00,1706.10,0.09,0.00,136.94,58.689,1.092
,Mixed / non conventional,72.00,65.00,62.00,70.00,-613.09,0.13,0.00,73.08,56.814,1.092
,Mixed / non conventional,72.00,65.00,70.00,61.00,-61.89,0.40,0.00,-52.90,-4.975,1.100
,Mixed / non conventional,72.00,65.00,15.00,23.00,364434.66,0.11,0.00,16.47,59.701,1.089
,Mixed / non conventional,72.00,65.00,23.00,14.00,608495.50,0.12,0.00,-217.89,-109.140,1.089
,Mixed / non conventional,72.00,65.00,14.00,5.00,3008603.75,0.44,0.00,-8.69,-328.862,1.099
,Mixed / non conventional,72.00,65.00,34.00,43.00,67830.36,0.72,0.00,220.15,58.717,1.081
,Mixed / non conventional,72.00,65.00,43.00,36.00,168212.64,0.69,0.00,-66.10,-123.532,1.081
,Mixed / non conventional,72.00,65.00,52.00,61.00,1181.55,0.50,0.00,96.69,27.062,1.089
,Mixed / non conventional,72.00,65.00,61.00,54.00,5146.33,0.50,0.00,-157.05,-110.353,1.089
,Mixed / non conventional,72.00,65.00,54.00,45.00,10263.25,1.35,0.00,161.45,-39.629,1.084
,Mixed / non conventional,72.00,65.00,45.00,36.00,51831.37,1.37,0.00,-49.84,-55.936,1.084
,Mixed / non conventional,72.00,65.00,36.00,29.00,276399.66,0.34,0.00,-42.13,-104.276,1.086
,Mixed / non conventional,72.00,65.00,44.00,53.00,13723.58,1.27,0.00,-135.56,44.594,1.086
,Mixed / non conventional,72.00,65.00,53.00,62.00,655.14,1.32,0.00,189.77,22.949,1.086
,Mixed / non conventional,72.00,65.00,28.00,37.00,112049.65,0.53,0.00,-114.81,54.707,1.079
,Mixed / non conventional,72.00,65.00,37.00,46.00,42933.18,0.54,0.00,-37.93,51.810,1.079
,Mixed / non conventional,72.00,65.00,46.00,39.00,74448.30,0.24,0.00,218.97,-76.698,1.077
,Mixed / non conventional,72.00,65.00,39.00,30.00,97422.88,0.28,0.00,-77.96,-56.709,1.077
,Mixed / non conventional,72.00,65.00,30.00,23.00,174632.72,0.51,0.00,77.99,-40.822,1.080
,Mixed / non conventional,72.00,65.00,55.00,64.00,252.54,0.43,0.00,73.07,36.439,1.087
,Mixed / non conventional,72.00,65.00,20.00,29.00,253969.67,0.79,0.00,16.13,67.168,1.086
,Mixed / non conventional,72.00,65.00,29.00,38.00,124414.07,0.79,0.00,3.98,66.718,1.086
