,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,72.00,1.00,55.00,46.00,-892.23,0.54,0.00,-210.54,-2.950,0.863,MR72_mvB,7/7/2022 3:28:26 PM
,Mixed / non conventional,72.00,1.00,46.00,38.00,-10021.88,0.11,0.00,86.57,-19.077,0.863,MR72_mvB,7/7/2022 3:28:26 PM
,Mixed / non conventional,72.00,1.00,38.00,30.00,-20671.31,0.07,0.00,0.73,-37.086,0.863,MR72_mvB,7/7/2022 3:28:26 PM
,Mixed / non conventional,72.00,1.00,30.00,22.00,-23862.05,0.00,0.00,56.96,-55.557,0.863,MR72_mvB,7/7/2022 3:28:26 PM
,Mixed / non conventional,72.00,1.00,57.00,58.00,7311.43,0.94,0.00,-4.91,-5.052,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,58.00,59.00,11492.82,1.06,0.00,179.64,-9.071,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,59.00,60.00,12929.77,1.05,0.00,-104.13,-11.799,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,60.00,61.00,8975.65,0.79,0.00,276.32,-9.603,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,61.00,62.00,7681.63,1.13,0.00,-120.88,-9.793,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,62.00,63.00,5006.29,0.98,0.00,-6.25,-7.754,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,63.00,71.00,-77.78,1.03,0.00,-173.74,9.432,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,71.00,70.00,72.24,1.15,0.00,262.29,4.920,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,70.00,69.00,289.68,1.11,0.00,-113.78,6.582,0.855,MR72_mvB,7/7/2022 3:28:28 PM
,Mixed / non conventional,72.00,1.00,69.00,68.00,586.03,1.07,0.00,-40.30,6.666,0.855,MR72_mvB,7/7/2022 3:28:29 PM
,Mixed / non conventional,72.00,1.00,66.00,67.00,1589.22,0.69,0.00,54.06,-7.233,0.852,MR72_mvB,7/7/2022 3:28:31 PM
,Mixed / non conventional,72.00,1.00,67.00,68.00,1151.25,0.77,0.00,70.41,-7.840,0.852,MR72_mvB,7/7/2022 3:28:31 PM
,Mixed / non conventional,72.00,1.00,68.00,67.00,1166.90,0.97,0.00,-70.59,7.774,0.833,MR72_mvB,7/7/2022 3:28:33 PM
,Mixed / non conventional,72.00,1.00,67.00,66.00,1594.65,1.14,0.00,-54.83,7.100,0.833,MR72_mvB,7/7/2022 3:28:33 PM
,Mixed / non conventional,72.00,1.00,66.00,58.00,404.86,0.84,0.00,-32.43,5.230,0.833,MR72_mvB,7/7/2022 3:28:33 PM
,Mixed / non conventional,72.00,1.00,58.00,57.00,7190.73,1.01,0.00,4.57,4.840,0.833,MR72_mvB,7/7/2022 3:28:33 PM
,Mixed / non conventional,72.00,1.00,57.00,49.00,4523.49,0.94,0.00,-90.59,15.698,0.833,MR72_mvB,7/7/2022 3:28:33 PM
,Mixed / non conventional,72.00,1.00,49.00,41.00,13103.05,0.92,0.00,283.22,26.741,0.833,MR72_mvB,7/7/2022 3:28:33 PM
,Mixed / non conventional,72.00,1.00,41.00,33.00,26147.85,0.95,0.00,-227.66,44.625,0.833,MR72_mvB,7/7/2022 3:28:33 PM
,Mixed / non conventional,72.00,1.00,33.00,25.00,37993.38,0.98,0.00,-44.14,74.486,0.833,MR72_mvB,7/7/2022 3:28:33 PM
,Mixed / non conventional,72.00,1.00,9.00,17.00,30928.59,0.17,0.00,21.05,-266.198,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,17.00,25.00,39980.14,0.16,0.00,44.49,-127.047,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,25.00,18.00,-1157.68,0.36,0.00,-102.18,-3.062,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,18.00,26.00,25367.07,0.17,0.00,205.81,-74.263,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,26.00,34.00,23227.21,0.16,0.00,-6.48,-44.029,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,34.00,42.00,12946.66,0.11,0.00,124.03,-22.232,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,42.00,50.00,6290.33,0.11,0.00,-113.31,-13.452,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,50.00,58.00,2161.82,0.16,0.00,-30.42,-8.279,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,58.00,67.00,701.26,0.16,0.00,87.41,-12.197,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,67.00,60.00,-524.37,0.11,0.00,-13.09,-8.250,0.834,MR72_mvB,7/7/2022 3:28:35 PM
,Mixed / non conventional,72.00,1.00,2.00,10.00,2128.85,0.41,0.00,-51.49,-115.753,0.384,MR72_mvB,7/7/2022 3:28:38 PM
,Mixed / non conventional,72.00,1.00,10.00,18.00,15680.32,0.42,0.00,-89.17,-52.336,0.384,MR72_mvB,7/7/2022 3:28:38 PM
,Mixed / non conventional,72.00,1.00,18.00,9.00,41723.51,0.41,0.00,40.57,175.286,0.384,MR72_mvB,7/7/2022 3:28:38 PM
,Mixed / non conventional,72.00,1.00,9.00,10.00,147863.58,0.47,0.00,50.67,-276.746,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,10.00,3.00,-5462.06,0.50,0.00,50.30,-282.245,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,3.00,11.00,-143.49,1.27,0.00,11.32,7.631,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,11.00,19.00,-2606.46,0.64,0.00,27.64,16.182,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,19.00,27.00,3546.10,0.13,0.00,167.82,-9.595,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,27.00,35.00,4569.53,0.40,0.00,51.32,-8.377,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,35.00,43.00,3314.75,0.25,0.00,-67.39,-5.727,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,43.00,51.00,1589.58,0.40,0.00,28.35,-3.564,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,51.00,59.00,664.02,0.45,0.00,4.66,-2.817,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,59.00,67.00,191.95,0.71,0.00,-94.69,-3.179,0.831,MR72_mvB,7/7/2022 3:28:40 PM
,Mixed / non conventional,72.00,1.00,67.00,59.00,186.63,0.31,0.00,95.05,3.052,0.821,MR72_mvB,7/7/2022 3:28:42 PM
,Mixed / non conventional,72.00,1.00,59.00,68.00,471.01,0.18,0.00,-24.20,-10.794,0.821,MR72_mvB,7/7/2022 3:28:42 PM
,Mixed / non conventional,72.00,1.00,68.00,69.00,587.14,0.13,0.00,35.41,-6.410,0.821,MR72_mvB,7/7/2022 3:28:42 PM
,Mixed / non conventional,72.00,1.00,69.00,70.00,290.11,0.29,0.00,127.61,-6.326,0.821,MR72_mvB,7/7/2022 3:28:42 PM
,Mixed / non conventional,72.00,1.00,70.00,62.00,-121.29,0.22,0.00,-94.00,-6.369,0.821,MR72_mvB,7/7/2022 3:28:42 PM
,Mixed / non conventional,72.00,1.00,62.00,54.00,-1316.90,0.22,0.00,-155.58,-8.073,0.821,MR72_mvB,7/7/2022 3:28:42 PM
,Mixed / non conventional,72.00,1.00,54.00,46.00,-4837.16,0.18,0.00,-100.16,-12.924,0.821,MR72_mvB,7/7/2022 3:28:42 PM
,Mixed / non conventional,72.00,1.00,60.00,52.00,-229.80,1.10,0.00,13.82,-1.071,0.814,MR72_mvB,7/7/2022 3:28:45 PM
,Mixed / non conventional,72.00,1.00,52.00,43.00,7280.99,0.42,0.00,62.94,18.599,0.814,MR72_mvB,7/7/2022 3:28:45 PM
,Mixed / non conventional,72.00,1.00,43.00,34.00,24083.54,0.44,0.00,-129.30,45.740,0.814,MR72_mvB,7/7/2022 3:28:45 PM
,Mixed / non conventional,72.00,1.00,34.00,25.00,56011.31,0.40,0.00,-95.82,119.020,0.814,MR72_mvB,7/7/2022 3:28:45 PM
,Mixed / non conventional,72.00,1.00,25.00,26.00,274918.84,0.40,0.00,103.12,-75.831,0.814,MR72_mvB,7/7/2022 3:28:45 PM
,Mixed / non conventional,72.00,1.00,26.00,19.00,-27478.23,0.40,0.00,-27.86,-65.594,0.814,MR72_mvB,7/7/2022 3:28:45 PM
,Mixed / non conventional,72.00,1.00,19.00,10.00,33736.67,0.40,0.00,-88.33,254.774,0.814,MR72_mvB,7/7/2022 3:28:45 PM
,Mixed / non conventional,72.00,1.00,10.00,11.00,181707.84,0.25,0.00,61.26,-269.363,0.819,MR72_mvB,7/7/2022 3:28:47 PM
,Mixed / non conventional,72.00,1.00,11.00,20.00,13792.90,0.28,0.00,107.04,-90.241,0.819,MR72_mvB,7/7/2022 3:28:47 PM
,Mixed / non conventional,72.00,1.00,20.00,28.00,-15532.75,0.24,0.00,29.55,38.643,0.819,MR72_mvB,7/7/2022 3:28:47 PM
,Mixed / non conventional,72.00,1.00,4.00,12.00,-6058.08,0.98,0.00,48.12,190.187,0.807,MR72_mvB,7/7/2022 3:28:49 PM
,Mixed / non conventional,72.00,1.00,12.00,20.00,-16412.81,0.83,0.00,10.12,86.111,0.807,MR72_mvB,7/7/2022 3:28:49 PM
,Mixed / non conventional,72.00,1.00,20.00,29.00,1502.11,0.66,0.00,44.31,-4.041,0.807,MR72_mvB,7/7/2022 3:28:49 PM
,Mixed / non conventional,72.00,1.00,29.00,21.00,-23260.01,0.83,0.00,-162.68,-53.586,0.807,MR72_mvB,7/7/2022 3:28:49 PM
,Mixed / non conventional,72.00,1.00,21.00,13.00,-21278.18,0.83,0.00,70.84,-98.381,0.807,MR72_mvB,7/7/2022 3:28:49 PM
,Mixed / non conventional,72.00,1.00,13.00,4.00,-3612.45,1.81,0.00,-5.66,-52.270,0.360,MR72_mvB,7/7/2022 3:28:51 PM
,Mixed / non conventional,72.00,1.00,4.00,12.00,-5878.64,1.74,0.00,45.34,82.410,0.360,MR72_mvB,7/7/2022 3:28:51 PM
,Mixed / non conventional,72.00,1.00,12.00,3.00,3064.07,1.64,0.00,-104.24,72.285,0.360,MR72_mvB,7/7/2022 3:28:51 PM
,Mixed / non conventional,72.00,1.00,3.00,2.00,7901.88,1.69,0.00,1.34,226.729,0.360,MR72_mvB,7/7/2022 3:28:51 PM
,Mixed / non conventional,72.00,1.00,2.00,11.00,4316.66,1.68,0.00,8.26,-223.374,0.360,MR72_mvB,7/7/2022 3:28:51 PM
,Mixed / non conventional,72.00,1.00,28.00,36.00,-8406.48,0.31,0.00,3.54,14.492,0.801,MR72_mvB,7/7/2022 3:28:53 PM
,Mixed / non conventional,72.00,1.00,36.00,44.00,-4557.81,0.28,0.00,-39.45,7.704,0.801,MR72_mvB,7/7/2022 3:28:53 PM
,Mixed / non conventional,72.00,1.00,44.00,52.00,-1574.91,0.35,0.00,15.36,3.602,0.801,MR72_mvB,7/7/2022 3:28:53 PM
,Mixed / non conventional,72.00,1.00,52.00,59.00,-3214.67,0.33,0.00,98.29,12.009,0.801,MR72_mvB,7/7/2022 3:28:54 PM
,Mixed / non conventional,72.00,1.00,59.00,66.00,-303.99,0.31,0.00,-156.39,3.551,0.801,MR72_mvB,7/7/2022 3:28:54 PM
,Mixed / non conventional,72.00,1.00,66.00,58.00,400.92,0.21,0.00,-27.92,4.980,0.801,MR72_mvB,7/7/2022 3:28:54 PM
,Mixed / non conventional,72.00,1.00,58.00,59.00,11714.88,0.91,0.00,185.23,-8.639,0.799,MR72_mvB,7/7/2022 3:28:56 PM
,Mixed / non conventional,72.00,1.00,59.00,60.00,12648.88,1.06,0.00,-113.54,-10.784,0.799,MR72_mvB,7/7/2022 3:28:56 PM
,Mixed / non conventional,72.00,1.00,60.00,68.00,-19.56,1.41,0.00,87.75,0.420,0.799,MR72_mvB,7/7/2022 3:28:56 PM
,Mixed / non conventional,72.00,1.00,68.00,61.00,-455.37,1.12,0.00,195.29,-9.316,0.799,MR72_mvB,7/7/2022 3:28:56 PM
,Mixed / non conventional,72.00,1.00,46.00,37.00,-614.94,0.17,0.00,38.32,-1.186,0.785,MR72_mvB,7/7/2022 3:28:58 PM
,Mixed / non conventional,72.00,1.00,37.00,29.00,-17348.08,0.39,0.00,116.22,-28.705,0.785,MR72_mvB,7/7/2022 3:28:58 PM
,Mixed / non conventional,72.00,1.00,29.00,22.00,-38228.63,0.34,0.00,-3.64,-72.364,0.785,MR72_mvB,7/7/2022 3:28:58 PM
,Mixed / non conventional,72.00,1.00,22.00,13.00,-15834.68,0.33,0.00,-87.84,-76.643,0.785,MR72_mvB,7/7/2022 3:28:58 PM
,Mixed / non conventional,72.00,1.00,13.00,6.00,-4868.44,0.40,0.00,-21.53,-72.011,0.785,MR72_mvB,7/7/2022 3:28:58 PM
,Mixed / non conventional,72.00,1.00,6.00,14.00,-5528.22,0.42,0.00,-47.23,86.396,0.785,MR72_mvB,7/7/2022 3:28:58 PM
,Mixed / non conventional,72.00,1.00,14.00,22.00,-15392.07,0.66,0.00,157.81,61.576,0.784,MR72_mvB,7/7/2022 3:29:00 PM
,Mixed / non conventional,72.00,1.00,22.00,31.00,-17875.26,0.65,0.00,52.53,41.653,0.784,MR72_mvB,7/7/2022 3:29:00 PM
,Mixed / non conventional,72.00,1.00,31.00,40.00,-12544.98,0.70,0.00,-40.17,22.778,0.784,MR72_mvB,7/7/2022 3:29:00 PM
,Mixed / non conventional,72.00,1.00,40.00,48.00,-11365.92,0.63,0.00,-161.27,20.962,0.784,MR72_mvB,7/7/2022 3:29:00 PM
,Mixed / non conventional,72.00,1.00,5.00,13.00,-9967.70,0.32,0.00,52.56,159.314,0.595,MR72_mvB,7/7/2022 3:29:02 PM
,Mixed / non conventional,72.00,1.00,13.00,12.00,69677.04,0.20,0.00,39.00,51.878,0.595,MR72_mvB,7/7/2022 3:29:02 PM
,Mixed / non conventional,72.00,1.00,12.00,5.00,-13899.34,1.08,0.00,-90.16,-276.355,0.777,MR72_mvB,7/7/2022 3:29:04 PM
,Mixed / non conventional,72.00,1.00,5.00,14.00,-10283.23,1.08,0.00,-18.12,222.967,0.777,MR72_mvB,7/7/2022 3:29:05 PM
,Mixed / non conventional,72.00,1.00,14.00,23.00,-15828.46,1.09,0.00,191.88,67.773,0.777,MR72_mvB,7/7/2022 3:29:05 PM
,Mixed / non conventional,72.00,1.00,23.00,32.00,-15013.35,1.07,0.00,-72.85,33.015,0.777,MR72_mvB,7/7/2022 3:29:05 PM
,Mixed / non conventional,72.00,1.00,32.00,40.00,-15086.30,1.10,0.00,51.79,23.997,0.777,MR72_mvB,7/7/2022 3:29:05 PM
,Mixed / non conventional,72.00,1.00,40.00,47.00,-17903.75,1.06,0.00,-31.97,28.003,0.777,MR72_mvB,7/7/2022 3:29:05 PM
,Mixed / non conventional,72.00,1.00,47.00,38.00,-4183.55,1.17,0.00,-39.51,-8.211,0.777,MR72_mvB,7/7/2022 3:29:05 PM
,Mixed / non conventional,72.00,1.00,38.00,29.00,-6683.17,1.07,0.00,63.53,-12.263,0.777,MR72_mvB,7/7/2022 3:29:05 PM
,Mixed / non conventional,72.00,1.00,37.00,45.00,-9139.56,0.74,0.00,29.37,15.099,0.768,MR72_mvB,7/7/2022 3:29:07 PM
,Mixed / non conventional,72.00,1.00,45.00,53.00,-3609.31,0.67,0.00,-57.93,8.422,0.768,MR72_mvB,7/7/2022 3:29:07 PM
,Mixed / non conventional,72.00,1.00,53.00,61.00,-1158.95,1.06,0.00,377.24,5.785,0.768,MR72_mvB,7/7/2022 3:29:07 PM
,Mixed / non conventional,72.00,1.00,61.00,69.00,-102.68,0.46,0.00,-165.03,3.067,0.768,MR72_mvB,7/7/2022 3:29:07 PM
,Mixed / non conventional,72.00,1.00,69.00,60.00,181.00,0.75,0.00,-118.31,5.580,0.768,MR72_mvB,7/7/2022 3:29:07 PM
,Mixed / non conventional,72.00,1.00,60.00,51.00,2794.91,0.72,0.00,108.00,13.243,0.768,MR72_mvB,7/7/2022 3:29:07 PM
,Mixed / non conventional,72.00,1.00,51.00,42.00,11329.98,0.71,0.00,-36.44,25.863,0.768,MR72_mvB,7/7/2022 3:29:07 PM
,Mixed / non conventional,72.00,1.00,42.00,33.00,36213.77,0.72,0.00,-175.16,64.413,0.768,MR72_mvB,7/7/2022 3:29:07 PM
,Mixed / non conventional,72.00,1.00,33.00,34.00,221116.55,0.71,0.00,53.58,-43.830,0.768,MR72_mvB,7/7/2022 3:29:07 PM
