,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,71.00,39.00,-1952.14,0.18,0.00,458.67,-1594.367,6.098
,Mixed / non conventional,72.00,65.00,71.00,40.00,-1997.01,0.20,0.00,554.35,-1632.038,6.098
,Mixed / non conventional,72.00,65.00,71.00,41.00,645.53,0.16,0.00,181.79,528.094,6.099
,Mixed / non conventional,72.00,65.00,71.00,42.00,188.74,0.23,0.00,230.25,154.734,6.107
,Mixed / non conventional,72.00,65.00,71.00,43.00,-307.78,0.20,0.00,470.82,-252.440,6.104
,Mixed / non conventional,72.00,65.00,71.00,44.00,-701.96,0.12,0.00,335.99,-576.527,6.105
,Mixed / non conventional,72.00,65.00,71.00,45.00,-1004.17,0.07,0.00,401.71,-827.736,6.120
,Mixed / non conventional,72.00,65.00,71.00,46.00,-1263.94,0.09,0.00,217.16,-1044.615,6.127
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1434.86,0.10,0.00,496.82,-1184.529,6.110
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1554.01,0.12,0.00,295.91,-1287.382,6.120
,Mixed / non conventional,72.00,65.00,71.00,49.00,2060.10,0.26,0.00,127.78,1711.372,6.124
,Mixed / non conventional,72.00,65.00,71.00,50.00,1510.95,0.25,0.00,203.99,1262.793,6.145
,Mixed / non conventional,72.00,65.00,71.00,51.00,696.40,0.16,0.00,475.11,582.190,6.128
,Mixed / non conventional,72.00,65.00,71.00,52.00,121.78,0.18,0.00,321.37,102.051,6.121
,Mixed / non conventional,72.00,65.00,71.00,53.00,-333.86,0.19,0.00,212.58,-281.632,6.134
,Mixed / non conventional,72.00,65.00,71.00,54.00,-657.01,0.10,0.00,211.72,-558.365,6.147
,Mixed / non conventional,72.00,65.00,71.00,55.00,-947.54,0.13,0.00,484.88,-809.736,6.140
,Mixed / non conventional,72.00,65.00,71.00,56.00,-1051.05,0.08,0.00,462.16,-906.010,6.141
,Mixed / non conventional,72.00,65.00,71.00,57.00,4217.36,0.16,0.00,77.95,3673.255,6.137
,Mixed / non conventional,72.00,65.00,71.00,58.00,3015.67,0.14,0.00,128.48,2669.644,6.148
,Mixed / non conventional,72.00,65.00,71.00,59.00,1786.46,0.12,0.00,576.85,1612.940,6.146
,Mixed / non conventional,72.00,65.00,71.00,60.00,812.04,0.14,0.00,230.40,754.838,6.148
,Mixed / non conventional,72.00,65.00,71.00,61.00,265.17,0.24,0.00,326.04,257.664,6.152
,Mixed / non conventional,72.00,65.00,71.00,62.00,-132.23,0.12,0.00,326.01,-138.023,6.149
,Mixed / non conventional,72.00,65.00,71.00,63.00,-315.59,0.12,0.00,557.36,-377.772,6.154
,Mixed / non conventional,72.00,65.00,71.00,64.00,-331.92,0.08,0.00,545.45,-555.519,6.156
,Mixed / non conventional,72.00,65.00,71.00,66.00,2458.84,0.07,0.00,177.09,4012.764,6.152
,Mixed / non conventional,72.00,65.00,71.00,67.00,2193.23,0.09,0.00,476.67,2434.354,6.153
,Mixed / non conventional,72.00,65.00,71.00,68.00,1541.12,0.19,0.00,423.42,1383.685,6.154
,Mixed / non conventional,72.00,65.00,71.00,69.00,1008.21,0.12,0.00,352.19,741.603,6.162
,Mixed / non conventional,72.00,65.00,71.00,70.00,502.78,0.09,0.00,444.11,262.839,6.159
,Mixed / non conventional,72.00,65.00,71.00,63.00,-315.65,0.18,0.00,556.41,-378.278,6.161
,Mixed / non conventional,72.00,65.00,71.00,70.00,502.35,0.06,0.00,443.97,262.925,6.166
,Mixed / non conventional,72.00,65.00,71.00,62.00,-132.19,0.07,0.00,324.28,-138.271,6.162
,Mixed / non conventional,72.00,65.00,2.00,1.00,-9959614.00,0.13,0.00,-2.89,457.555,6.167
,Mixed / non conventional,72.00,65.00,4.00,3.00,-46246332.00,0.19,0.00,-74.77,2327.013,6.165
,Mixed / non conventional,72.00,65.00,3.00,2.00,-19729876.00,0.21,0.00,-30.76,948.087,6.165
,Mixed / non conventional,72.00,65.00,6.00,5.00,38893300.00,0.30,0.00,13.75,-2150.154,6.165
,Mixed / non conventional,72.00,65.00,8.00,7.00,5696282.50,0.07,0.00,-2.65,-346.995,6.164
,Mixed / non conventional,72.00,65.00,7.00,6.00,14122270.00,0.12,0.00,60.58,-819.140,6.164
,Mixed / non conventional,72.00,65.00,10.00,9.00,-4857455.00,0.12,0.00,-56.79,327.534,6.171
,Mixed / non conventional,72.00,65.00,9.00,1.00,616868.00,0.12,0.00,96.92,-268.762,6.171
,Mixed / non conventional,72.00,65.00,14.00,13.00,4812893.00,0.12,0.00,174.32,-401.464,6.177
,Mixed / non conventional,72.00,65.00,13.00,12.00,1828253.50,0.12,0.00,-32.38,-144.437,6.177
,Mixed / non conventional,72.00,65.00,12.00,11.00,-6545669.50,0.15,0.00,-50.27,489.869,6.173
,Mixed / non conventional,72.00,65.00,11.00,10.00,-6667717.50,0.14,0.00,-90.28,473.528,6.173
,Mixed / non conventional,72.00,65.00,10.00,2.00,873754.69,0.18,0.00,43.28,-399.191,6.167
,Mixed / non conventional,72.00,65.00,16.00,8.00,287676.41,0.19,0.00,42.19,-178.607,6.171
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2627953.00,0.11,0.00,6.51,275.167,6.174
,Mixed / non conventional,72.00,65.00,17.00,9.00,617570.25,0.08,0.00,16.88,-404.995,6.174
,Mixed / non conventional,72.00,65.00,20.00,19.00,-1989710.50,0.17,0.00,-125.72,234.727,6.164
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2429374.00,0.16,0.00,-95.49,269.631,6.164
,Mixed / non conventional,72.00,65.00,18.00,10.00,660136.63,0.17,0.00,80.06,-457.479,6.174
,Mixed / non conventional,72.00,65.00,10.00,1.00,-116529.38,0.18,0.00,40.55,58.657,6.174
,Mixed / non conventional,72.00,65.00,22.00,21.00,1089071.00,0.20,0.00,-112.96,-146.035,6.178
,Mixed / non conventional,72.00,65.00,21.00,20.00,12979.09,2.11,0.00,147.36,-1.633,6.178
,Mixed / non conventional,72.00,65.00,20.00,12.00,1181848.00,0.13,0.00,-0.11,-917.230,6.171
,Mixed / non conventional,72.00,65.00,12.00,4.00,5384454.00,0.19,0.00,9.44,-2716.642,6.171
,Mixed / non conventional,72.00,65.00,24.00,16.00,284955.69,0.15,0.00,-40.03,-281.727,6.176
,Mixed / non conventional,72.00,65.00,16.00,15.00,2363094.75,0.18,0.00,217.42,-220.371,6.176
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1354019.88,0.09,0.00,-154.26,237.486,6.174
,Mixed / non conventional,72.00,65.00,25.00,17.00,501340.66,0.03,0.00,-32.20,-528.059,6.174
,Mixed / non conventional,72.00,65.00,28.00,27.00,-911452.06,0.27,0.00,7.04,184.680,6.175
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1097307.75,0.26,0.00,-93.81,206.686,6.175
,Mixed / non conventional,72.00,65.00,26.00,18.00,503545.94,0.08,0.00,-192.91,-565.842,6.173
,Mixed / non conventional,72.00,65.00,18.00,9.00,170996.38,0.10,0.00,23.24,-130.016,6.173
,Mixed / non conventional,72.00,65.00,30.00,29.00,202551.53,0.16,0.00,-30.09,-47.784,6.178
,Mixed / non conventional,72.00,65.00,29.00,28.00,-308043.72,0.18,0.00,126.55,67.300,6.178
,Mixed / non conventional,72.00,65.00,28.00,20.00,528117.44,0.09,0.00,-57.87,-679.085,6.175
,Mixed / non conventional,72.00,65.00,20.00,11.00,501783.81,0.07,0.00,-51.03,-427.276,6.175
,Mixed / non conventional,72.00,65.00,11.00,3.00,1820880.50,0.21,0.00,-15.00,-875.357,6.180
,Mixed / non conventional,72.00,65.00,32.00,24.00,175779.33,0.08,0.00,-138.33,-301.943,6.181
,Mixed / non conventional,72.00,65.00,34.00,33.00,-746486.56,0.19,0.00,-45.35,244.686,6.179
,Mixed / non conventional,72.00,65.00,33.00,25.00,451313.00,0.14,0.00,62.79,-836.894,6.179
,Mixed / non conventional,72.00,65.00,36.00,35.00,-667839.56,0.07,0.00,152.38,261.617,6.174
,Mixed / non conventional,72.00,65.00,35.00,34.00,-677082.50,0.04,0.00,-335.60,242.193,6.174
,Mixed / non conventional,72.00,65.00,34.00,26.00,413764.16,0.18,0.00,171.96,-829.665,6.175
,Mixed / non conventional,72.00,65.00,26.00,17.00,236579.31,0.20,0.00,-186.24,-290.708,6.175
,Mixed / non conventional,72.00,65.00,38.00,37.00,-182589.86,0.13,0.00,-29.98,86.601,6.177
,Mixed / non conventional,72.00,65.00,37.00,36.00,-348527.91,0.11,0.00,120.15,150.043,6.177
,Mixed / non conventional,72.00,65.00,36.00,28.00,303251.78,0.08,0.00,76.02,-717.186,6.178
,Mixed / non conventional,72.00,65.00,28.00,19.00,316425.66,0.04,0.00,-184.95,-444.466,6.178
,Mixed / non conventional,72.00,65.00,19.00,11.00,901760.06,0.20,0.00,76.32,-661.667,6.179
,Mixed / non conventional,72.00,65.00,11.00,2.00,-140349.64,0.26,0.00,-46.48,74.224,6.179
,Mixed / non conventional,72.00,65.00,42.00,41.00,-522010.75,0.17,0.00,-54.45,377.944,6.178
,Mixed / non conventional,72.00,65.00,41.00,33.00,292130.09,0.17,0.00,-1.48,-1091.435,6.178
,Mixed / non conventional,72.00,65.00,44.00,43.00,-356737.66,0.11,0.00,141.65,327.487,6.182
,Mixed / non conventional,72.00,65.00,43.00,42.00,-506025.09,0.12,0.00,-247.38,411.700,6.182
,Mixed / non conventional,72.00,65.00,42.00,34.00,232004.25,0.10,0.00,-10.14,-957.947,6.173
,Mixed / non conventional,72.00,65.00,34.00,25.00,271665.56,0.07,0.00,17.10,-592.227,6.173
,Mixed / non conventional,72.00,65.00,46.00,45.00,-184364.22,0.20,0.00,197.53,218.799,6.178
,Mixed / non conventional,72.00,65.00,45.00,44.00,-243573.25,0.19,0.00,-76.69,253.415,6.178
,Mixed / non conventional,72.00,65.00,44.00,36.00,141499.09,0.20,0.00,67.33,-722.495,6.170
,Mixed / non conventional,72.00,65.00,36.00,27.00,207717.16,0.20,0.00,82.90,-532.653,6.170
,Mixed / non conventional,72.00,65.00,27.00,19.00,523550.47,0.08,0.00,-191.77,-628.742,6.173
,Mixed / non conventional,72.00,65.00,19.00,10.00,233723.72,0.11,0.00,-14.81,-187.929,6.173
,Mixed / non conventional,72.00,65.00,10.00,3.00,3292865.25,0.20,0.00,77.39,-1348.993,6.180
,Mixed / non conventional,72.00,65.00,51.00,50.00,-268802.84,0.23,0.00,-276.31,685.769,6.171
,Mixed / non conventional,72.00,65.00,50.00,49.00,-210214.41,0.21,0.00,-80.13,452.259,6.171
,Mixed / non conventional,72.00,65.00,49.00,41.00,125937.83,0.15,0.00,54.04,-1189.848,6.175
,Mixed / non conventional,72.00,65.00,53.00,52.00,-103778.90,0.12,0.00,113.27,385.965,6.184
,Mixed / non conventional,72.00,65.00,55.00,47.00,15143.37,0.16,0.00,16.86,-381.134,6.172
,Mixed / non conventional,72.00,65.00,47.00,40.00,68270.82,0.16,0.00,61.17,-456.414,6.172
,Mixed / non conventional,72.00,65.00,40.00,32.00,75807.20,0.26,0.00,-125.09,-256.804,6.175
,Mixed / non conventional,72.00,65.00,32.00,31.00,214539.36,0.25,0.00,31.49,-59.355,6.175
,Mixed / non conventional,72.00,65.00,31.00,24.00,168734.53,0.18,0.00,-170.70,-242.404,6.163
,Mixed / non conventional,72.00,65.00,24.00,23.00,629637.81,0.17,0.00,191.95,-96.065,6.163
,Mixed / non conventional,72.00,65.00,23.00,16.00,222269.98,0.54,0.00,-231.61,-185.730,6.174
,Mixed / non conventional,72.00,65.00,16.00,7.00,771143.63,0.53,0.00,41.84,-526.092,6.174
,Mixed / non conventional,72.00,65.00,59.00,58.00,-58853.78,0.41,0.00,-455.12,1061.278,6.186
,Mixed / non conventional,72.00,65.00,58.00,57.00,-78219.55,0.40,0.00,-60.49,1008.502,6.186
,Mixed / non conventional,72.00,65.00,57.00,49.00,51234.24,0.18,0.00,56.86,-1965.149,6.130
,Mixed / non conventional,72.00,65.00,61.00,60.00,-12006.91,0.41,0.00,-103.89,498.960,6.155
,Mixed / non conventional,72.00,65.00,63.00,56.00,1584.36,0.40,0.00,-87.23,-530.797,6.186
,Mixed / non conventional,72.00,65.00,56.00,55.00,-13143.60,0.37,0.00,16.97,96.209,6.186
,Mixed / non conventional,72.00,65.00,55.00,54.00,-44301.02,0.27,0.00,-276.34,252.478,6.150
,Mixed / non conventional,72.00,65.00,54.00,53.00,-61038.39,0.28,0.00,-3.04,277.901,6.150
,Mixed / non conventional,72.00,65.00,53.00,45.00,31708.43,0.35,0.00,202.77,-552.445,6.171
,Mixed / non conventional,72.00,65.00,45.00,37.00,108258.04,0.35,0.00,-130.72,-618.844,6.171
,Mixed / non conventional,72.00,65.00,37.00,29.00,246794.45,0.16,0.00,69.00,-633.927,6.158
,Mixed / non conventional,72.00,65.00,29.00,21.00,443544.88,0.16,0.00,-78.14,-609.685,6.158
,Mixed / non conventional,72.00,65.00,68.00,67.00,4930.76,0.49,0.00,49.51,1053.486,6.196
,Mixed / non conventional,72.00,65.00,67.00,66.00,3009.18,0.49,0.00,-309.77,1582.593,6.196
,Mixed / non conventional,72.00,65.00,66.00,58.00,1793.51,0.12,0.00,-42.97,-1343.235,6.176
,Mixed / non conventional,72.00,65.00,58.00,50.00,28532.71,0.14,0.00,76.95,-1408.436,6.176
,Mixed / non conventional,72.00,65.00,50.00,42.00,102353.16,0.17,0.00,29.28,-1114.648,6.183
,Mixed / non conventional,72.00,65.00,42.00,33.00,159710.88,0.18,0.00,-56.32,-712.856,6.183
,Mixed / non conventional,72.00,65.00,70.00,63.00,-951.28,0.32,0.00,109.26,-642.120,6.157
,Mixed / non conventional,72.00,65.00,4.00,5.00,6457479.50,1.16,0.00,-52.09,341.276,6.180
,Mixed / non conventional,72.00,65.00,14.00,15.00,4073810.25,0.10,0.00,207.76,358.416,6.164
,Mixed / non conventional,72.00,65.00,15.00,7.00,519907.19,0.11,0.00,-177.08,-305.731,6.164
,Mixed / non conventional,72.00,65.00,22.00,23.00,1725555.38,0.13,0.00,110.15,246.443,6.165
,Mixed / non conventional,72.00,65.00,23.00,31.00,212659.81,0.15,0.00,-21.33,338.087,6.165
,Mixed / non conventional,72.00,65.00,31.00,30.00,287746.00,0.17,0.00,-93.00,-73.404,6.174
,Mixed / non conventional,72.00,65.00,30.00,22.00,345396.00,0.16,0.00,4.47,-511.146,6.174
,Mixed / non conventional,72.00,65.00,40.00,48.00,42879.18,0.12,0.00,-266.65,353.737,6.166
,Mixed / non conventional,72.00,65.00,48.00,47.00,-65061.63,0.14,0.00,205.49,102.235,6.166
,Mixed / non conventional,72.00,65.00,47.00,39.00,57602.13,0.10,0.00,-40.11,-418.394,6.170
,Mixed / non conventional,72.00,65.00,39.00,31.00,114765.81,0.11,0.00,7.56,-353.520,6.170
,Mixed / non conventional,72.00,65.00,31.00,22.00,337374.91,0.10,0.00,-88.69,-584.396,6.164
,Mixed / non conventional,72.00,65.00,22.00,14.00,593176.00,0.11,0.00,-109.77,-517.526,6.164
,Mixed / non conventional,72.00,65.00,14.00,6.00,1370782.00,0.18,0.00,93.26,-765.581,6.169
,Mixed / non conventional,72.00,65.00,39.00,40.00,-64464.14,0.20,0.00,101.54,-37.413,6.165
,Mixed / non conventional,72.00,65.00,40.00,31.00,86341.51,0.20,0.00,-93.83,-315.873,6.165
,Mixed / non conventional,72.00,65.00,38.00,39.00,-138297.14,0.10,0.00,155.70,-72.440,6.172
,Mixed / non conventional,72.00,65.00,56.00,64.00,434.55,0.17,0.00,74.54,352.486,6.167
,Mixed / non conventional,72.00,65.00,64.00,63.00,-372.74,0.21,0.00,11.24,177.853,6.167
,Mixed / non conventional,72.00,65.00,63.00,55.00,1271.32,0.18,0.00,-69.73,-434.026,6.169
,Mixed / non conventional,72.00,65.00,55.00,46.00,9069.36,0.14,0.00,-277.39,-240.484,6.169
,Mixed / non conventional,72.00,65.00,46.00,47.00,-103196.10,0.20,0.00,295.42,-140.200,6.161
,Mixed / non conventional,72.00,65.00,47.00,56.00,8771.80,0.21,0.00,-33.57,284.319,6.161
,Mixed / non conventional,72.00,65.00,56.00,48.00,12517.63,0.16,0.00,-171.89,-386.577,6.169
,Mixed / non conventional,72.00,65.00,48.00,39.00,35775.94,0.16,0.00,165.38,-316.074,6.169
,Mixed / non conventional,72.00,65.00,39.00,32.00,104889.87,0.17,0.00,-23.03,-293.941,6.166
,Mixed / non conventional,72.00,65.00,32.00,23.00,212849.03,0.15,0.00,52.46,-397.241,6.166
,Mixed / non conventional,72.00,65.00,51.00,52.00,-157943.11,0.19,0.00,-151.95,-482.497,6.165
,Mixed / non conventional,72.00,65.00,52.00,44.00,46427.21,0.19,0.00,9.79,-684.119,6.165
,Mixed / non conventional,72.00,65.00,44.00,35.00,83753.13,0.14,0.00,221.62,-460.143,6.166
,Mixed / non conventional,72.00,65.00,35.00,27.00,364970.78,0.12,0.00,-69.11,-792.524,6.166
,Mixed / non conventional,72.00,65.00,27.00,18.00,273673.38,0.16,0.00,-285.30,-358.311,6.160
,Mixed / non conventional,72.00,65.00,18.00,11.00,1498113.88,0.16,0.00,171.87,-929.684,6.160
,Mixed / non conventional,72.00,65.00,11.00,4.00,7446734.00,0.21,0.00,66.17,-3199.314,6.170
,Mixed / non conventional,72.00,65.00,70.00,69.00,2256.21,0.08,0.00,-108.44,479.021,6.157
,Mixed / non conventional,72.00,65.00,59.00,60.00,-32566.07,0.11,0.00,-353.27,-860.040,6.163
,Mixed / non conventional,72.00,65.00,60.00,52.00,7427.82,0.13,0.00,99.26,-653.874,6.163
,Mixed / non conventional,72.00,65.00,52.00,43.00,22816.11,0.07,0.00,154.16,-357.203,6.167
,Mixed / non conventional,72.00,65.00,43.00,35.00,171789.39,0.08,0.00,77.22,-786.631,6.167
,Mixed / non conventional,72.00,65.00,35.00,26.00,248567.55,0.13,0.00,-163.16,-585.933,6.160
,Mixed / non conventional,72.00,65.00,26.00,19.00,825010.75,0.13,0.00,-97.97,-833.647,6.160
,Mixed / non conventional,72.00,65.00,19.00,12.00,1749383.38,0.20,0.00,131.08,-1148.653,6.158
,Mixed / non conventional,72.00,65.00,12.00,3.00,694560.88,0.26,0.00,-63.94,-384.596,6.158
,Mixed / non conventional,72.00,65.00,61.00,62.00,-5441.05,0.07,0.00,-4.05,-396.202,6.163
,Mixed / non conventional,72.00,65.00,62.00,63.00,-1573.78,0.07,0.00,232.24,-240.111,6.163
,Mixed / non conventional,72.00,65.00,63.00,54.00,524.54,0.14,0.00,-346.11,-181.805,6.160
,Mixed / non conventional,72.00,65.00,54.00,46.00,23699.50,0.14,0.00,-1.23,-492.189,6.160
,Mixed / non conventional,72.00,65.00,46.00,38.00,75637.20,0.11,0.00,99.85,-485.534,6.163
,Mixed / non conventional,72.00,65.00,38.00,30.00,177622.88,0.12,0.00,70.29,-498.845,6.163
,Mixed / non conventional,72.00,65.00,30.00,21.00,407007.53,0.14,0.00,-108.07,-656.091,6.167
,Mixed / non conventional,72.00,65.00,21.00,13.00,938841.06,0.14,0.00,186.07,-771.972,6.167
,Mixed / non conventional,72.00,65.00,13.00,5.00,4747097.50,0.31,0.00,-73.53,-2512.198,6.154
,Mixed / non conventional,72.00,65.00,68.00,69.00,3925.34,0.16,0.00,-84.39,-642.263,6.168
,Mixed / non conventional,72.00,65.00,43.00,51.00,66686.49,0.07,0.00,-2.70,839.051,6.158
,Mixed / non conventional,72.00,65.00,51.00,59.00,15951.55,0.09,0.00,102.53,1030.801,6.158
,Mixed / non conventional,72.00,65.00,59.00,67.00,3980.32,0.05,0.00,-104.21,819.762,6.155
,Mixed / non conventional,72.00,65.00,67.00,58.00,-1065.31,0.23,0.00,-352.69,238.516,6.155
,Mixed / non conventional,72.00,65.00,58.00,49.00,18578.68,0.08,0.00,-4.03,-954.290,6.158
,Mixed / non conventional,72.00,65.00,49.00,42.00,179683.41,0.05,0.00,111.90,-1563.301,6.158
,Mixed / non conventional,72.00,65.00,60.00,68.00,-19205.95,0.17,0.00,201.52,627.988,6.163
,Mixed / non conventional,72.00,65.00,68.00,59.00,36792.93,0.26,0.00,152.54,231.354,6.163
,Mixed / non conventional,72.00,65.00,59.00,50.00,5162.63,0.16,0.00,-379.25,-347.005,6.162
,Mixed / non conventional,72.00,65.00,50.00,41.00,63528.46,0.14,0.00,-27.49,-735.452,6.162
,Mixed / non conventional,72.00,65.00,53.00,61.00,4296.86,0.07,0.00,122.86,540.556,6.157
,Mixed / non conventional,72.00,65.00,61.00,69.00,-2035.60,0.03,0.00,9.19,483.536,6.157
,Mixed / non conventional,72.00,65.00,69.00,60.00,72.69,0.39,0.00,-116.37,14.247,6.158
,Mixed / non conventional,72.00,65.00,60.00,51.00,1883.61,0.12,0.00,251.44,-171.417,6.158
,Mixed / non conventional,72.00,65.00,51.00,42.00,32012.91,0.03,0.00,-246.56,-428.468,6.154
,Mixed / non conventional,72.00,65.00,42.00,35.00,318211.53,0.03,0.00,326.52,-1196.431,6.154
,Mixed / non conventional,72.00,65.00,35.00,28.00,496306.75,0.09,0.00,-74.09,-975.451,6.154
,Mixed / non conventional,72.00,65.00,54.00,62.00,2175.14,0.12,0.00,113.83,421.670,6.152
,Mixed / non conventional,72.00,65.00,62.00,70.00,-767.48,0.10,0.00,123.87,400.803,6.152
,Mixed / non conventional,72.00,65.00,70.00,61.00,-10.74,0.21,0.00,-119.11,-4.832,6.155
,Mixed / non conventional,72.00,65.00,15.00,23.00,436947.13,0.17,0.00,10.88,404.720,6.157
,Mixed / non conventional,72.00,65.00,23.00,14.00,751608.81,0.17,0.00,-221.46,-762.221,6.157
,Mixed / non conventional,72.00,65.00,14.00,5.00,4755728.00,0.29,0.00,111.40,-2911.504,6.153
,Mixed / non conventional,72.00,65.00,34.00,43.00,110441.73,0.11,0.00,258.26,544.404,6.158
,Mixed / non conventional,72.00,65.00,43.00,36.00,250186.33,0.11,0.00,-76.09,-1046.234,6.158
,Mixed / non conventional,72.00,65.00,52.00,61.00,1200.69,0.10,0.00,7.67,155.526,6.158
,Mixed / non conventional,72.00,65.00,61.00,54.00,6740.99,0.08,0.00,-118.43,-817.469,6.158
,Mixed / non conventional,72.00,65.00,54.00,45.00,12488.31,0.07,0.00,202.31,-273.706,6.150
,Mixed / non conventional,72.00,65.00,45.00,36.00,76326.85,0.10,0.00,-13.04,-467.549,6.150
,Mixed / non conventional,72.00,65.00,36.00,29.00,365284.63,0.18,0.00,-51.44,-781.623,6.159
,Mixed / non conventional,72.00,65.00,44.00,53.00,16212.01,0.18,0.00,-124.42,298.324,6.151
,Mixed / non conventional,72.00,65.00,53.00,62.00,727.26,0.18,0.00,118.53,144.265,6.151
,Mixed / non conventional,72.00,65.00,28.00,37.00,203003.92,0.19,0.00,-199.27,565.116,6.152
,Mixed / non conventional,72.00,65.00,37.00,46.00,57965.88,0.18,0.00,-70.86,398.836,6.152
,Mixed / non conventional,72.00,65.00,46.00,39.00,94722.39,0.16,0.00,256.87,-557.362,6.150
,Mixed / non conventional,72.00,65.00,39.00,30.00,128104.20,0.16,0.00,-85.97,-425.901,6.150
,Mixed / non conventional,72.00,65.00,30.00,23.00,198007.66,0.22,0.00,116.45,-263.890,6.155
,Mixed / non conventional,72.00,65.00,55.00,64.00,313.30,0.18,0.00,58.03,255.696,6.150
,Mixed / non conventional,72.00,65.00,20.00,29.00,406479.72,0.08,0.00,-76.70,609.281,6.153
