,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,14.00,13.00,5759642.50,0.57,0.00,122.01,-87.441,1.124
,Mixed / non conventional,72.00,65.00,13.00,12.00,739238.25,0.20,0.00,12.78,-10.629,1.124
,Mixed / non conventional,72.00,65.00,12.00,11.00,-7951243.00,0.14,0.00,-28.86,108.287,1.123
,Mixed / non conventional,72.00,65.00,11.00,10.00,-6868032.50,0.11,0.00,-99.71,88.760,1.123
,Mixed / non conventional,72.00,65.00,10.00,2.00,761011.25,0.53,0.00,105.30,-63.234,1.122
,Mixed / non conventional,72.00,65.00,16.00,8.00,286298.91,0.11,0.00,48.38,-32.601,1.132
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2689039.25,0.07,0.00,-2.80,51.231,1.123
,Mixed / non conventional,72.00,65.00,17.00,9.00,587954.00,0.06,0.00,-13.20,-70.156,1.123
,Mixed / non conventional,72.00,65.00,20.00,19.00,-2380131.00,0.37,0.00,-110.06,51.059,1.121
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2644671.75,0.43,0.00,-80.32,53.376,1.121
,Mixed / non conventional,72.00,65.00,18.00,10.00,611986.25,0.35,0.00,40.02,-77.596,1.130
,Mixed / non conventional,72.00,65.00,10.00,1.00,-144760.52,0.35,0.00,95.30,13.332,1.130
,Mixed / non conventional,72.00,65.00,22.00,21.00,1171169.50,0.36,0.00,-83.10,-28.628,1.126
,Mixed / non conventional,72.00,65.00,21.00,20.00,-233579.91,0.13,0.00,152.52,5.358,1.126
,Mixed / non conventional,72.00,65.00,20.00,12.00,1195423.00,0.14,0.00,-22.11,-169.287,1.126
,Mixed / non conventional,72.00,65.00,12.00,4.00,3187037.25,0.14,0.00,-18.87,-293.401,1.126
,Mixed / non conventional,72.00,65.00,24.00,16.00,287868.78,0.14,0.00,-34.85,-51.689,1.122
,Mixed / non conventional,72.00,65.00,16.00,15.00,2386893.75,0.17,0.00,168.61,-40.426,1.122
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1407412.88,0.45,0.00,-163.29,44.843,1.122
,Mixed / non conventional,72.00,65.00,25.00,17.00,489289.59,0.45,0.00,4.18,-93.621,1.122
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1021336.56,0.62,0.00,23.27,37.280,1.112
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1205482.38,0.59,0.00,-156.35,40.904,1.112
,Mixed / non conventional,72.00,65.00,26.00,18.00,491990.19,0.23,0.00,-155.98,-99.989,1.116
,Mixed / non conventional,72.00,65.00,18.00,9.00,136257.91,0.20,0.00,-16.46,-18.738,1.116
,Mixed / non conventional,72.00,65.00,30.00,29.00,200020.09,0.45,0.00,-43.94,-8.527,1.116
,Mixed / non conventional,72.00,65.00,29.00,28.00,-391372.72,0.60,0.00,194.17,15.452,1.116
,Mixed / non conventional,72.00,65.00,28.00,20.00,540893.44,0.60,0.00,-98.21,-125.685,1.116
,Mixed / non conventional,72.00,65.00,20.00,11.00,396528.19,0.63,0.00,-51.03,-61.016,1.116
,Mixed / non conventional,72.00,65.00,11.00,3.00,1424886.25,0.13,0.00,-4.40,-123.518,1.114
,Mixed / non conventional,72.00,65.00,32.00,24.00,179341.66,0.22,0.00,-166.10,-55.690,1.117
,Mixed / non conventional,72.00,65.00,34.00,33.00,-766189.25,0.44,0.00,-31.03,45.559,1.121
,Mixed / non conventional,72.00,65.00,33.00,25.00,443912.44,0.45,0.00,1.95,-149.327,1.121
,Mixed / non conventional,72.00,65.00,36.00,35.00,-699877.69,0.17,0.00,250.13,49.493,1.115
,Mixed / non conventional,72.00,65.00,35.00,34.00,-712723.44,0.13,0.00,-427.45,46.022,1.115
,Mixed / non conventional,72.00,65.00,34.00,26.00,409839.16,0.24,0.00,133.94,-148.890,1.119
,Mixed / non conventional,72.00,65.00,26.00,17.00,217618.33,0.25,0.00,-158.63,-48.448,1.119
,Mixed / non conventional,72.00,65.00,38.00,37.00,-190290.20,0.26,0.00,47.61,16.358,1.120
,Mixed / non conventional,72.00,65.00,37.00,36.00,-374049.34,0.35,0.00,111.36,29.185,1.120
,Mixed / non conventional,72.00,65.00,36.00,28.00,305871.69,0.05,0.00,90.22,-131.119,1.120
,Mixed / non conventional,72.00,65.00,28.00,19.00,291715.91,0.10,0.00,-209.68,-74.272,1.120
,Mixed / non conventional,72.00,65.00,19.00,11.00,845698.06,0.08,0.00,60.68,-111.982,1.115
,Mixed / non conventional,72.00,65.00,11.00,2.00,-263877.84,0.23,0.00,5.28,25.184,1.115
,Mixed / non conventional,72.00,65.00,42.00,41.00,-529614.81,0.23,0.00,-32.37,69.365,1.118
,Mixed / non conventional,72.00,65.00,41.00,33.00,290948.97,0.26,0.00,-13.54,-196.639,1.118
,Mixed / non conventional,72.00,65.00,44.00,43.00,-367104.75,0.32,0.00,220.51,60.427,1.109
,Mixed / non conventional,72.00,65.00,43.00,42.00,-521690.94,0.29,0.00,-333.07,76.106,1.109
,Mixed / non conventional,72.00,65.00,42.00,34.00,232887.98,0.61,0.00,-14.80,-172.973,1.110
,Mixed / non conventional,72.00,65.00,34.00,25.00,263415.41,0.60,0.00,-29.32,-103.295,1.110
,Mixed / non conventional,72.00,65.00,46.00,45.00,-188453.02,0.16,0.00,146.63,40.326,1.114
,Mixed / non conventional,72.00,65.00,45.00,44.00,-252255.98,0.19,0.00,-23.33,47.321,1.114
,Mixed / non conventional,72.00,65.00,44.00,36.00,143466.83,0.38,0.00,49.94,-131.615,1.109
,Mixed / non conventional,72.00,65.00,36.00,27.00,202454.75,0.39,0.00,113.34,-93.277,1.109
,Mixed / non conventional,72.00,65.00,27.00,19.00,518512.63,0.19,0.00,-233.00,-111.409,1.104
,Mixed / non conventional,72.00,65.00,19.00,10.00,166361.98,0.24,0.00,-39.14,-23.933,1.104
,Mixed / non conventional,72.00,65.00,10.00,3.00,2860545.00,0.14,0.00,95.93,-210.310,1.109
,Mixed / non conventional,72.00,65.00,51.00,50.00,-270978.06,0.55,0.00,-398.54,124.797,1.114
,Mixed / non conventional,72.00,65.00,50.00,49.00,-211007.77,0.54,0.00,-106.50,81.950,1.114
,Mixed / non conventional,72.00,65.00,49.00,41.00,126192.09,0.41,0.00,78.98,-214.005,1.108
,Mixed / non conventional,72.00,65.00,53.00,52.00,-105529.33,0.07,0.00,140.44,70.472,1.110
,Mixed / non conventional,72.00,65.00,55.00,47.00,15460.28,0.11,0.00,-39.06,-69.689,1.105
,Mixed / non conventional,72.00,65.00,47.00,40.00,69424.55,0.14,0.00,129.47,-83.125,1.105
,Mixed / non conventional,72.00,65.00,40.00,32.00,77486.22,0.05,0.00,-201.58,-46.991,1.105
,Mixed / non conventional,72.00,65.00,32.00,31.00,219436.06,0.22,0.00,19.24,-10.868,1.105
,Mixed / non conventional,72.00,65.00,31.00,24.00,171585.23,0.79,0.00,-186.19,-44.231,1.106
,Mixed / non conventional,72.00,65.00,24.00,23.00,644996.75,0.63,0.00,187.15,-17.658,1.106
,Mixed / non conventional,72.00,65.00,23.00,16.00,222678.30,0.67,0.00,-221.91,-33.097,1.098
,Mixed / non conventional,72.00,65.00,16.00,7.00,769370.31,0.70,0.00,42.82,-93.363,1.098
,Mixed / non conventional,72.00,65.00,59.00,58.00,-59547.76,0.46,0.00,-531.75,192.013,1.106
,Mixed / non conventional,72.00,65.00,58.00,57.00,-78951.97,0.47,0.00,-195.70,182.027,1.106
,Mixed / non conventional,72.00,65.00,57.00,49.00,51271.96,0.18,0.00,130.81,-354.081,1.104
,Mixed / non conventional,72.00,65.00,61.00,60.00,-12134.30,0.10,0.00,13.26,90.325,1.102
,Mixed / non conventional,72.00,65.00,63.00,56.00,1629.27,0.32,0.00,-23.17,-96.885,1.098
,Mixed / non conventional,72.00,65.00,56.00,55.00,-13958.71,0.34,0.00,-20.76,18.136,1.098
,Mixed / non conventional,72.00,65.00,55.00,54.00,-44737.90,0.22,0.00,-348.99,45.750,1.103
,Mixed / non conventional,72.00,65.00,54.00,53.00,-62215.28,0.24,0.00,22.95,50.826,1.103
,Mixed / non conventional,72.00,65.00,53.00,45.00,32036.73,0.15,0.00,116.39,-100.103,1.107
,Mixed / non conventional,72.00,65.00,45.00,37.00,109382.45,0.15,0.00,-86.40,-112.138,1.107
,Mixed / non conventional,72.00,65.00,37.00,29.00,251967.14,1.05,0.00,6.50,-116.022,1.104
,Mixed / non conventional,72.00,65.00,29.00,21.00,460514.16,1.06,0.00,-56.90,-113.476,1.104
,Mixed / non conventional,72.00,65.00,68.00,67.00,4980.04,0.88,0.00,119.43,189.836,1.105
,Mixed / non conventional,72.00,65.00,67.00,66.00,3034.75,0.89,0.00,-419.31,284.758,1.105
,Mixed / non conventional,72.00,65.00,66.00,58.00,1797.27,1.15,0.00,-30.04,-241.086,1.106
,Mixed / non conventional,72.00,65.00,58.00,50.00,28579.08,1.16,0.00,41.75,-252.670,1.106
,Mixed / non conventional,72.00,65.00,50.00,42.00,103469.65,0.28,0.00,5.22,-200.016,1.097
,Mixed / non conventional,72.00,65.00,42.00,33.00,158642.61,0.30,0.00,-46.43,-125.690,1.097
,Mixed / non conventional,72.00,65.00,70.00,63.00,-966.06,0.13,0.00,145.45,-116.232,1.097
,Mixed / non conventional,72.00,65.00,4.00,5.00,-3190221.50,0.50,0.00,-39.81,-29.946,1.098
,Mixed / non conventional,72.00,65.00,14.00,15.00,4243729.50,1.07,0.00,211.59,66.538,1.099
,Mixed / non conventional,72.00,65.00,15.00,7.00,505500.06,1.08,0.00,-128.38,-52.975,1.099
,Mixed / non conventional,72.00,65.00,22.00,23.00,1805230.00,0.14,0.00,173.54,45.903,1.098
,Mixed / non conventional,72.00,65.00,23.00,31.00,218133.45,0.14,0.00,-1.52,61.742,1.098
,Mixed / non conventional,72.00,65.00,31.00,30.00,301778.59,0.44,0.00,-154.21,-13.732,1.101
,Mixed / non conventional,72.00,65.00,30.00,22.00,355390.84,0.53,0.00,-17.72,-93.812,1.101
,Mixed / non conventional,72.00,65.00,40.00,48.00,43408.58,0.24,0.00,-316.52,63.941,1.101
,Mixed / non conventional,72.00,65.00,48.00,47.00,-66817.50,0.12,0.00,187.35,18.747,1.101
,Mixed / non conventional,72.00,65.00,47.00,39.00,58700.48,0.48,0.00,-40.25,-76.049,1.100
,Mixed / non conventional,72.00,65.00,39.00,31.00,116895.63,0.46,0.00,-13.20,-64.225,1.100
,Mixed / non conventional,72.00,65.00,31.00,22.00,349380.84,0.06,0.00,-172.01,-107.743,1.097
,Mixed / non conventional,72.00,65.00,22.00,14.00,600218.44,0.08,0.00,-88.88,-93.229,1.097
,Mixed / non conventional,72.00,65.00,14.00,6.00,1269049.13,0.57,0.00,122.95,-126.889,1.104
,Mixed / non conventional,72.00,65.00,39.00,40.00,-67886.39,0.17,0.00,169.74,-7.019,1.098
,Mixed / non conventional,72.00,65.00,40.00,31.00,87851.77,0.20,0.00,-182.77,-57.253,1.098
,Mixed / non conventional,72.00,65.00,38.00,39.00,-143104.20,0.22,0.00,264.97,-13.378,1.102
,Mixed / non conventional,72.00,65.00,56.00,64.00,444.34,0.60,0.00,42.06,63.969,1.095
,Mixed / non conventional,72.00,65.00,64.00,63.00,-381.85,0.58,0.00,-18.88,32.337,1.095
,Mixed / non conventional,72.00,65.00,63.00,55.00,1294.58,0.24,0.00,-44.32,-78.570,1.097
,Mixed / non conventional,72.00,65.00,55.00,46.00,9167.63,0.23,0.00,-357.88,-43.215,1.097
,Mixed / non conventional,72.00,65.00,46.00,47.00,-106508.47,0.61,0.00,320.07,-25.773,1.097
,Mixed / non conventional,72.00,65.00,47.00,56.00,8879.96,0.63,0.00,59.07,51.265,1.097
,Mixed / non conventional,72.00,65.00,56.00,48.00,12592.53,0.24,0.00,-246.44,-70.014,1.111
,Mixed / non conventional,72.00,65.00,48.00,39.00,35941.25,0.27,0.00,146.56,-57.168,1.111
,Mixed / non conventional,72.00,65.00,39.00,32.00,106908.92,0.09,0.00,-31.04,-53.580,1.103
,Mixed / non conventional,72.00,65.00,32.00,23.00,216917.25,0.08,0.00,20.17,-72.400,1.103
,Mixed / non conventional,72.00,65.00,51.00,52.00,-160080.09,0.66,0.00,-232.64,-87.909,1.108
,Mixed / non conventional,72.00,65.00,52.00,44.00,46498.60,0.67,0.00,-49.66,-123.169,1.108
,Mixed / non conventional,72.00,65.00,44.00,35.00,82795.09,0.80,0.00,300.51,-81.502,1.105
,Mixed / non conventional,72.00,65.00,35.00,27.00,363655.34,0.83,0.00,-136.76,-141.486,1.105
,Mixed / non conventional,72.00,65.00,27.00,18.00,249552.28,0.31,0.00,-310.58,-58.488,1.103
,Mixed / non conventional,72.00,65.00,18.00,11.00,1463625.38,0.31,0.00,139.61,-162.592,1.103
,Mixed / non conventional,72.00,65.00,11.00,4.00,5205563.00,0.13,0.00,9.53,-399.334,1.102
,Mixed / non conventional,72.00,65.00,70.00,69.00,2280.91,0.43,0.00,-95.00,86.677,1.102
,Mixed / non conventional,72.00,65.00,59.00,60.00,-32881.41,0.28,0.00,-407.11,-155.517,1.104
,Mixed / non conventional,72.00,65.00,60.00,52.00,7472.77,0.27,0.00,81.74,-117.811,1.104
,Mixed / non conventional,72.00,65.00,52.00,43.00,22550.48,0.31,0.00,173.56,-63.425,1.108
,Mixed / non conventional,72.00,65.00,43.00,35.00,171550.59,0.31,0.00,77.20,-141.123,1.108
,Mixed / non conventional,72.00,65.00,35.00,26.00,240002.42,0.05,0.00,-294.27,-101.679,1.107
,Mixed / non conventional,72.00,65.00,26.00,19.00,826931.13,0.07,0.00,-76.23,-150.177,1.107
,Mixed / non conventional,72.00,65.00,19.00,12.00,1822874.50,0.39,0.00,89.36,-215.762,1.110
,Mixed / non conventional,72.00,65.00,12.00,3.00,173460.69,0.40,0.00,-30.36,-17.315,1.110
,Mixed / non conventional,72.00,65.00,61.00,62.00,-5524.63,0.57,0.00,-22.33,-71.924,1.102
,Mixed / non conventional,72.00,65.00,62.00,63.00,-1600.02,0.58,0.00,344.14,-43.644,1.102
,Mixed / non conventional,72.00,65.00,63.00,54.00,525.68,0.48,0.00,-392.26,-32.887,1.112
,Mixed / non conventional,72.00,65.00,54.00,46.00,23772.47,0.45,0.00,-9.81,-89.113,1.112
,Mixed / non conventional,72.00,65.00,46.00,38.00,77235.93,0.63,0.00,14.59,-88.453,1.099
,Mixed / non conventional,72.00,65.00,38.00,30.00,181646.73,0.61,0.00,96.93,-91.013,1.099
,Mixed / non conventional,72.00,65.00,30.00,21.00,425019.16,0.18,0.00,-100.49,-121.761,1.096
,Mixed / non conventional,72.00,65.00,21.00,13.00,1024540.44,0.19,0.00,123.79,-149.719,1.096
,Mixed / non conventional,72.00,65.00,13.00,5.00,3562755.50,0.22,0.00,-48.43,-336.004,1.097
,Mixed / non conventional,72.00,65.00,68.00,69.00,3961.98,0.14,0.00,-137.24,-115.955,1.103
,Mixed / non conventional,72.00,65.00,43.00,51.00,67540.28,0.16,0.00,58.97,150.609,1.091
,Mixed / non conventional,72.00,65.00,51.00,59.00,16175.64,0.16,0.00,93.11,185.255,1.091
,Mixed / non conventional,72.00,65.00,59.00,67.00,4002.27,0.22,0.00,-82.54,147.295,1.100
,Mixed / non conventional,72.00,65.00,67.00,58.00,-1093.74,0.27,0.00,-447.13,43.759,1.100
,Mixed / non conventional,72.00,65.00,58.00,49.00,18736.40,0.64,0.00,-68.25,-171.578,1.098
,Mixed / non conventional,72.00,65.00,49.00,42.00,180774.86,0.64,0.00,112.92,-280.404,1.098
,Mixed / non conventional,72.00,65.00,60.00,68.00,-19323.35,0.51,0.00,206.43,112.880,1.101
,Mixed / non conventional,72.00,65.00,68.00,59.00,37634.90,0.56,0.00,201.27,42.279,1.101
,Mixed / non conventional,72.00,65.00,59.00,50.00,5143.25,0.23,0.00,-489.72,-61.429,1.095
,Mixed / non conventional,72.00,65.00,50.00,41.00,63583.73,0.23,0.00,-30.24,-130.800,1.095
,Mixed / non conventional,72.00,65.00,53.00,61.00,4344.35,0.10,0.00,48.32,97.621,1.100
,Mixed / non conventional,72.00,65.00,61.00,69.00,-2054.36,0.06,0.00,79.38,87.165,1.100
,Mixed / non conventional,72.00,65.00,69.00,60.00,80.98,0.77,0.00,-68.82,2.846,1.104
,Mixed / non conventional,72.00,65.00,60.00,51.00,1832.30,0.29,0.00,314.54,-29.892,1.104
,Mixed / non conventional,72.00,65.00,51.00,42.00,31682.17,0.58,0.00,-391.51,-75.877,1.101
,Mixed / non conventional,72.00,65.00,42.00,35.00,320596.22,0.57,0.00,409.68,-215.691,1.101
,Mixed / non conventional,72.00,65.00,35.00,28.00,507795.66,0.25,0.00,-158.82,-178.062,1.098
,Mixed / non conventional,72.00,65.00,54.00,62.00,2196.12,0.29,0.00,48.19,76.250,1.102
,Mixed / non conventional,72.00,65.00,62.00,70.00,-772.74,0.30,0.00,196.02,72.276,1.102
,Mixed / non conventional,72.00,65.00,70.00,61.00,-7.14,0.70,0.00,-172.98,-0.573,1.098
,Mixed / non conventional,72.00,65.00,15.00,23.00,437509.84,0.17,0.00,49.40,72.459,1.101
,Mixed / non conventional,72.00,65.00,23.00,14.00,766056.38,0.16,0.00,-264.69,-138.908,1.101
,Mixed / non conventional,72.00,65.00,14.00,5.00,3848545.75,0.75,0.00,83.34,-420.123,1.097
,Mixed / non conventional,72.00,65.00,34.00,43.00,108535.35,0.06,0.00,348.67,95.357,1.098
,Mixed / non conventional,72.00,65.00,43.00,36.00,253762.31,0.09,0.00,-172.63,-189.142,1.098
,Mixed / non conventional,72.00,65.00,52.00,61.00,1186.95,0.29,0.00,-91.87,27.435,1.099
,Mixed / non conventional,72.00,65.00,61.00,54.00,6816.94,0.32,0.00,-71.17,-147.512,1.099
,Mixed / non conventional,72.00,65.00,54.00,45.00,12567.13,0.95,0.00,142.30,-49.025,1.095
,Mixed / non conventional,72.00,65.00,45.00,36.00,75985.43,0.94,0.00,22.35,-82.848,1.095
,Mixed / non conventional,72.00,65.00,36.00,29.00,375528.97,0.28,0.00,-106.73,-143.609,1.101
,Mixed / non conventional,72.00,65.00,44.00,53.00,16117.91,0.09,0.00,-90.66,52.577,1.090
,Mixed / non conventional,72.00,65.00,53.00,62.00,735.45,0.09,0.00,25.69,25.862,1.090
,Mixed / non conventional,72.00,65.00,28.00,37.00,201773.81,0.87,0.00,-202.98,99.817,1.093
,Mixed / non conventional,72.00,65.00,37.00,46.00,58642.13,0.87,0.00,-62.22,71.703,1.093
,Mixed / non conventional,72.00,65.00,46.00,39.00,96555.44,0.07,0.00,278.18,-101.058,1.094
,Mixed / non conventional,72.00,65.00,39.00,30.00,130616.72,0.13,0.00,-166.43,-77.242,1.094
,Mixed / non conventional,72.00,65.00,30.00,23.00,204001.31,0.21,0.00,158.52,-47.917,1.085
,Mixed / non conventional,72.00,65.00,55.00,64.00,317.01,0.15,0.00,65.29,45.807,1.089
,Mixed / non conventional,72.00,65.00,20.00,29.00,404728.28,0.40,0.00,-104.53,107.389,1.089
