,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,46.00,39.00,75276.69,0.28,0.00,248.33,-564.381,7.836
,Mixed / non conventional,72.00,65.00,39.00,30.00,100072.80,0.27,0.00,-33.04,-423.924,7.836
,Mixed / non conventional,72.00,65.00,30.00,23.00,173864.77,0.24,0.00,54.58,-295.344,7.845
,Mixed / non conventional,72.00,65.00,55.00,64.00,265.60,0.39,0.00,17.47,276.561,7.846
,Mixed / non conventional,72.00,65.00,20.00,29.00,277203.59,0.53,0.00,-1.59,531.102,7.865
,Mixed / non conventional,72.00,65.00,29.00,38.00,128481.12,0.52,0.00,7.10,499.122,7.865
,Mixed / non conventional,72.00,65.00,38.00,47.00,35102.00,0.21,0.00,89.12,347.836,7.851
,Mixed / non conventional,72.00,65.00,47.00,54.00,25553.09,0.22,0.00,-164.02,632.147,7.851
,Mixed / non conventional,72.00,65.00,61.00,68.00,-11257.80,0.17,0.00,-43.21,1056.714,7.785
,Mixed / non conventional,72.00,65.00,12.00,21.00,802762.63,0.44,0.00,-172.80,919.169,7.835
,Mixed / non conventional,72.00,65.00,21.00,14.00,493831.81,0.43,0.00,-21.11,-463.701,7.835
,Mixed / non conventional,72.00,65.00,14.00,7.00,-50163.39,0.05,0.00,-97.60,31.837,7.824
,Mixed / non conventional,72.00,65.00,46.00,53.00,36733.35,0.51,0.00,-29.35,755.793,7.820
,Mixed / non conventional,72.00,65.00,53.00,60.00,9311.64,0.51,0.00,-16.83,996.258,7.820
,Mixed / non conventional,72.00,65.00,60.00,67.00,6742.01,0.17,0.00,253.39,1537.741,7.817
,Mixed / non conventional,72.00,65.00,4.00,13.00,2968862.50,0.22,0.00,185.87,2196.228,7.824
,Mixed / non conventional,72.00,65.00,13.00,22.00,802663.88,0.23,0.00,-42.77,973.729,7.824
,Mixed / non conventional,72.00,65.00,22.00,15.00,197026.39,0.19,0.00,62.40,-195.890,7.812
,Mixed / non conventional,72.00,65.00,15.00,6.00,1443433.25,0.16,0.00,-262.28,-1181.761,7.812
,Mixed / non conventional,72.00,65.00,30.00,37.00,203847.59,0.22,0.00,-147.90,603.771,7.816
,Mixed / non conventional,72.00,65.00,37.00,44.00,136447.94,0.22,0.00,93.79,808.281,7.816
,Mixed / non conventional,72.00,65.00,44.00,51.00,73031.35,0.22,0.00,75.91,1079.756,7.803
,Mixed / non conventional,72.00,65.00,51.00,58.00,32275.85,0.21,0.00,-246.44,1908.771,7.803
,Mixed / non conventional,72.00,65.00,15.00,24.00,387713.75,0.13,0.00,-205.38,530.739,7.814
,Mixed / non conventional,72.00,65.00,48.00,55.00,16529.16,0.05,0.00,179.95,493.116,7.804
,Mixed / non conventional,72.00,65.00,55.00,62.00,2801.06,0.10,0.00,-27.64,668.514,7.804
,Mixed / non conventional,72.00,65.00,62.00,69.00,-2152.66,0.10,0.00,-44.00,847.130,7.808
,Mixed / non conventional,72.00,65.00,31.00,38.00,136864.61,0.07,0.00,-58.99,443.785,7.825
,Mixed / non conventional,72.00,65.00,38.00,45.00,103381.78,0.09,0.00,67.17,687.194,7.825
,Mixed / non conventional,72.00,65.00,45.00,52.00,51795.02,0.22,0.00,-132.37,896.528,7.791
,Mixed / non conventional,72.00,65.00,52.00,59.00,18007.56,0.22,0.00,123.75,1402.629,7.791
,Mixed / non conventional,72.00,65.00,59.00,66.00,2384.68,0.21,0.00,-208.44,2200.993,7.799
,Mixed / non conventional,72.00,65.00,8.00,15.00,-54646.23,0.31,0.00,321.17,-36.506,7.812
,Mixed / non conventional,72.00,65.00,22.00,29.00,341084.13,0.15,0.00,-32.85,537.491,7.820
,Mixed / non conventional,72.00,65.00,43.00,50.00,105854.15,0.18,0.00,-148.31,1347.026,7.808
,Mixed / non conventional,72.00,65.00,50.00,57.00,50455.04,0.18,0.00,-196.78,2327.451,7.808
,Mixed / non conventional,72.00,65.00,21.00,28.00,557359.31,0.19,0.00,191.81,816.220,7.796
,Mixed / non conventional,72.00,65.00,6.00,13.00,671774.69,0.07,0.00,240.56,403.278,7.794
,Mixed / non conventional,72.00,65.00,13.00,20.00,1112199.00,0.12,0.00,-74.29,979.249,7.794
,Mixed / non conventional,72.00,65.00,20.00,27.00,689122.44,0.17,0.00,94.63,940.797,7.783
,Mixed / non conventional,72.00,65.00,27.00,34.00,363315.91,0.16,0.00,-221.20,832.004,7.783
,Mixed / non conventional,72.00,65.00,34.00,41.00,248863.77,0.21,0.00,-77.74,1070.656,7.798
,Mixed / non conventional,72.00,65.00,5.00,12.00,3517465.00,0.18,0.00,242.41,2008.426,7.800
,Mixed / non conventional,72.00,65.00,26.00,33.00,376274.22,0.13,0.00,-334.98,796.300,7.789
,Mixed / non conventional,72.00,65.00,18.00,25.00,607303.31,0.13,0.00,113.62,726.630,7.788
,Mixed / non conventional,72.00,65.00,10.00,17.00,972504.25,0.11,0.00,-69.61,721.769,7.789
,Mixed / non conventional,72.00,65.00,2.00,9.00,1408742.75,0.11,0.00,-7.11,692.816,7.787
,Mixed / non conventional,71.00,1.00,72.00,65.00,-2335.62,0.00,0.00,1582.86,-2330.956,7.511
,Mixed / non conventional,71.00,2.00,72.00,65.00,-2756.29,0.03,0.00,1453.72,-2734.779,7.467
,Mixed / non conventional,71.00,3.00,72.00,65.00,-3599.34,0.06,0.00,1405.91,-3547.322,7.416
,Mixed / non conventional,71.00,4.00,72.00,65.00,-5643.52,0.05,0.00,1387.97,-5576.984,7.436
,Mixed / non conventional,71.00,5.00,72.00,65.00,-5423.53,0.13,0.00,1319.05,-5648.030,7.836
,Mixed / non conventional,71.00,6.00,72.00,65.00,-3851.06,0.03,0.00,1189.60,-3204.643,6.261
,Mixed / non conventional,71.00,7.00,72.00,65.00,-3030.91,0.08,0.00,1148.18,-2439.196,6.054
,Mixed / non conventional,71.00,8.00,72.00,65.00,-2676.14,0.12,0.00,1145.43,-2138.408,6.011
,Mixed / non conventional,71.00,9.00,72.00,65.00,-2082.33,0.08,0.00,1166.73,-2249.359,8.125
,Mixed / non conventional,71.00,10.00,72.00,65.00,-2392.18,0.00,0.00,1160.23,-2475.625,7.784
,Mixed / non conventional,71.00,11.00,72.00,65.00,-2853.03,0.07,0.00,1141.63,-1927.583,5.081
,Mixed / non conventional,71.00,12.00,72.00,65.00,-3481.38,0.05,0.00,1171.10,-3896.532,8.417
,Mixed / non conventional,71.00,13.00,72.00,65.00,-3442.92,0.00,0.00,1162.98,-3636.902,7.943
,Mixed / non conventional,71.00,14.00,72.00,65.00,-3057.86,0.07,0.00,1196.58,-2988.852,7.349
,Mixed / non conventional,71.00,15.00,72.00,65.00,-2708.57,0.17,0.00,1140.02,-2274.913,6.314
,Mixed / non conventional,71.00,16.00,72.00,65.00,-2480.63,0.12,0.00,1119.71,-1804.275,5.467
,Mixed / non conventional,71.00,17.00,72.00,65.00,-1691.29,0.05,0.00,1112.97,-1879.303,8.351
,Mixed / non conventional,71.00,18.00,72.00,65.00,-1917.49,0.07,0.00,1109.80,-1989.413,7.797
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2179.70,0.05,0.00,1116.38,-2729.355,9.409
,Mixed / non conventional,71.00,20.00,72.00,65.00,-2498.10,0.07,0.00,1118.67,-3237.224,9.736
,Mixed / non conventional,71.00,21.00,72.00,65.00,-2600.92,0.03,0.00,1125.69,-2892.367,8.353
,Mixed / non conventional,71.00,22.00,72.00,65.00,-2510.82,0.00,0.00,1112.81,-2879.409,8.613
,Mixed / non conventional,71.00,23.00,72.00,65.00,-2284.18,0.09,0.00,1111.01,-2577.677,8.474
,Mixed / non conventional,71.00,24.00,72.00,65.00,-2189.91,0.06,0.00,1113.72,-2002.973,6.867
,Mixed / non conventional,71.00,25.00,72.00,65.00,-1214.42,0.07,0.00,1077.12,-1362.018,8.419
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1389.08,0.10,0.00,1078.87,-1841.870,9.951
,Mixed / non conventional,71.00,27.00,72.00,65.00,-1592.39,0.05,0.00,1078.93,-2068.021,9.744
,Mixed / non conventional,71.00,28.00,72.00,65.00,-1809.02,0.12,0.00,1079.19,-2173.749,9.013
,Mixed / non conventional,71.00,29.00,72.00,65.00,-1987.63,0.07,0.00,1078.57,-2468.426,9.313
,Mixed / non conventional,71.00,30.00,72.00,65.00,-1994.86,0.05,0.00,1069.27,-2314.579,8.699
,Mixed / non conventional,71.00,31.00,72.00,65.00,-1937.42,0.08,0.00,1071.44,-2601.272,10.063
,Mixed / non conventional,71.00,32.00,72.00,65.00,-1881.62,0.07,0.00,1068.68,-2416.240,9.621
,Mixed / non conventional,71.00,33.00,72.00,65.00,-620.11,0.06,0.00,1046.62,-706.978,8.539
,Mixed / non conventional,71.00,34.00,72.00,65.00,-788.87,0.06,0.00,1044.64,-1017.734,9.658
,Mixed / non conventional,71.00,35.00,72.00,65.00,-995.19,0.05,0.00,1044.66,-1456.908,10.955
,Mixed / non conventional,71.00,36.00,72.00,65.00,-1236.29,0.08,0.00,1050.12,-1735.923,10.502
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1409.98,0.07,0.00,1048.48,-1835.539,9.732
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1505.45,0.06,0.00,1047.90,-1862.735,9.245
,Mixed / non conventional,71.00,39.00,72.00,65.00,-1581.34,0.07,0.00,1049.28,-2106.781,9.948
,Mixed / non conventional,71.00,40.00,72.00,65.00,-1621.59,0.11,0.00,1031.44,-1179.401,5.427
,Mixed / non conventional,71.00,41.00,72.00,65.00,236.66,0.04,0.00,1007.27,246.262,7.758
,Mixed / non conventional,71.00,42.00,72.00,65.00,-55.92,0.14,0.00,1012.08,-73.528,9.794
,Mixed / non conventional,71.00,43.00,72.00,65.00,-373.27,0.04,0.00,1015.59,-520.541,10.378
,Mixed / non conventional,71.00,44.00,72.00,65.00,-629.36,0.05,0.00,1016.71,-802.154,9.475
,Mixed / non conventional,71.00,45.00,72.00,65.00,-841.27,0.06,0.00,1017.30,-1139.457,10.056
,Mixed / non conventional,71.00,46.00,72.00,65.00,-1035.04,0.08,0.00,1017.65,-1342.910,9.619
,Mixed / non conventional,71.00,47.00,72.00,65.00,-1163.77,0.05,0.00,1014.65,-1589.860,10.112
,Mixed / non conventional,71.00,48.00,72.00,65.00,-1262.13,0.04,0.00,1010.43,-1115.173,6.528
,Mixed / non conventional,71.00,49.00,72.00,65.00,1321.24,0.16,0.00,965.51,1153.570,6.436
,Mixed / non conventional,71.00,50.00,72.00,65.00,898.85,0.06,0.00,972.26,1188.472,9.722
,Mixed / non conventional,71.00,51.00,72.00,65.00,391.32,0.08,0.00,977.21,486.107,9.106
,Mixed / non conventional,71.00,52.00,72.00,65.00,10.99,0.53,0.00,982.20,15.088,10.023
,Mixed / non conventional,71.00,53.00,72.00,65.00,-310.09,0.06,0.00,983.92,-344.761,8.085
,Mixed / non conventional,71.00,54.00,72.00,65.00,-551.27,0.10,0.00,986.31,-720.136,9.449
,Mixed / non conventional,71.00,55.00,72.00,65.00,-769.65,0.04,0.00,989.44,-704.084,6.573
,Mixed / non conventional,71.00,56.00,72.00,65.00,-851.48,0.21,0.00,990.65,-797.885,6.676
,Mixed / non conventional,71.00,57.00,72.00,65.00,2953.48,0.06,0.00,911.69,3702.476,8.834
,Mixed / non conventional,71.00,58.00,72.00,65.00,2061.47,0.12,0.00,938.45,2503.260,8.433
,Mixed / non conventional,71.00,59.00,72.00,65.00,1228.87,0.07,0.00,947.68,1554.461,8.610
,Mixed / non conventional,71.00,60.00,72.00,65.00,558.57,0.14,0.00,956.72,848.916,10.052
,Mixed / non conventional,71.00,61.00,72.00,65.00,165.71,0.08,0.00,961.49,229.245,8.759
,Mixed / non conventional,71.00,62.00,72.00,65.00,-125.92,0.04,0.00,963.68,-175.770,8.223
,Mixed / non conventional,71.00,63.00,72.00,65.00,-258.49,0.12,0.00,963.05,-371.995,7.398
,Mixed / non conventional,71.00,64.00,72.00,65.00,-263.97,0.04,0.00,959.81,-546.581,7.616
,Mixed / non conventional,71.00,66.00,72.00,65.00,1734.01,0.07,0.00,894.24,3998.756,8.694
,Mixed / non conventional,71.00,67.00,72.00,65.00,1553.52,0.03,0.00,906.33,2501.303,8.926
,Mixed / non conventional,71.00,68.00,72.00,65.00,1099.85,0.07,0.00,918.26,1366.945,8.519
,Mixed / non conventional,71.00,69.00,72.00,65.00,726.45,0.03,0.00,919.53,837.132,9.654
,Mixed / non conventional,71.00,70.00,72.00,65.00,364.56,0.13,0.00,920.52,312.485,10.098
,Mixed / non conventional,71.00,63.00,72.00,65.00,-258.76,0.16,0.00,924.60,-369.274,7.337
,Mixed / non conventional,71.00,70.00,72.00,65.00,364.19,0.09,0.00,910.27,311.578,10.079
,Mixed / non conventional,71.00,62.00,72.00,65.00,-126.26,0.10,0.00,913.13,-175.694,8.197
