,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,46.00,39.00,63271.22,0.37,0.00,159.93,-50.682,0.837
,Mixed / non conventional,72.00,65.00,39.00,30.00,135094.81,0.38,0.00,-52.33,-61.142,0.837
,Mixed / non conventional,72.00,65.00,30.00,23.00,207048.25,0.60,0.00,2.91,-50.341,1.123
,Mixed / non conventional,72.00,65.00,55.00,64.00,209.67,0.15,0.00,85.52,31.168,1.120
,Mixed / non conventional,72.00,65.00,20.00,29.00,336397.78,0.00,0.00,-66.18,55.752,0.680
,Mixed / non conventional,72.00,65.00,29.00,38.00,150397.39,0.03,0.00,-63.04,50.540,0.680
,Mixed / non conventional,72.00,65.00,38.00,47.00,37681.65,0.07,0.00,176.37,50.917,1.071
,Mixed / non conventional,72.00,65.00,47.00,54.00,22706.96,0.08,0.00,-204.52,76.599,1.071
,Mixed / non conventional,72.00,65.00,61.00,68.00,-13330.08,0.35,0.00,90.54,49.381,0.307
,Mixed / non conventional,72.00,65.00,12.00,21.00,936752.44,0.12,0.00,-133.83,97.135,0.710
,Mixed / non conventional,72.00,65.00,21.00,14.00,592398.88,0.14,0.00,-3.67,-50.375,0.710
,Mixed / non conventional,72.00,65.00,14.00,7.00,-108167.76,0.15,0.00,89.79,9.823,1.120
,Mixed / non conventional,72.00,65.00,46.00,53.00,39679.61,0.28,0.00,35.42,50.065,0.480
,Mixed / non conventional,72.00,65.00,53.00,60.00,10709.24,0.28,0.00,33.73,70.263,0.480
,Mixed / non conventional,72.00,65.00,60.00,67.00,8494.81,1.56,0.00,231.42,48.380,0.195
,Mixed / non conventional,72.00,65.00,4.00,13.00,2849393.50,0.89,0.00,85.58,86.669,0.322
,Mixed / non conventional,72.00,65.00,13.00,22.00,986909.00,0.86,0.00,-82.23,49.227,0.322
,Mixed / non conventional,72.00,65.00,22.00,15.00,186626.66,0.38,0.00,68.20,-26.651,1.122
,Mixed / non conventional,72.00,65.00,15.00,6.00,1679409.88,0.33,0.00,-42.62,-197.485,1.122
,Mixed / non conventional,72.00,65.00,30.00,37.00,236699.86,0.58,0.00,-60.72,50.186,0.560
,Mixed / non conventional,72.00,65.00,37.00,44.00,159512.84,0.57,0.00,73.54,67.640,0.560
,Mixed / non conventional,72.00,65.00,44.00,51.00,86989.45,1.12,0.00,180.58,49.187,0.298
,Mixed / non conventional,72.00,65.00,51.00,58.00,39941.73,1.12,0.00,-318.94,90.339,0.298
,Mixed / non conventional,72.00,65.00,15.00,24.00,497216.16,0.08,0.00,-204.77,50.100,0.575
,Mixed / non conventional,72.00,65.00,48.00,55.00,12042.15,0.08,0.00,156.96,50.882,1.105
,Mixed / non conventional,72.00,65.00,55.00,62.00,2658.06,0.06,0.00,9.49,89.849,1.105
,Mixed / non conventional,72.00,65.00,62.00,69.00,-2483.49,0.47,0.00,-122.86,49.721,0.397
,Mixed / non conventional,72.00,65.00,31.00,38.00,142355.81,0.65,0.00,-102.32,50.596,0.858
,Mixed / non conventional,72.00,65.00,38.00,45.00,110401.52,0.66,0.00,75.42,80.439,0.858
,Mixed / non conventional,72.00,65.00,45.00,52.00,60217.07,1.03,0.00,21.88,49.604,0.371
,Mixed / non conventional,72.00,65.00,52.00,59.00,21792.61,1.04,0.00,252.14,80.783,0.371
,Mixed / non conventional,72.00,65.00,59.00,66.00,3185.66,0.55,0.00,-389.13,47.073,0.125
,Mixed / non conventional,72.00,65.00,8.00,15.00,-151177.66,0.32,0.00,51.65,-14.446,1.117
,Mixed / non conventional,72.00,65.00,22.00,29.00,422156.72,0.23,0.00,-15.48,50.243,0.591
,Mixed / non conventional,72.00,65.00,43.00,50.00,135038.95,0.78,0.00,-306.32,48.520,0.220
,Mixed / non conventional,72.00,65.00,50.00,57.00,60836.36,0.77,0.00,-61.63,79.237,0.220
,Mixed / non conventional,72.00,65.00,21.00,28.00,687323.13,0.10,0.00,172.03,49.531,0.384
,Mixed / non conventional,72.00,65.00,6.00,13.00,665983.50,0.29,0.00,56.91,50.386,0.982
,Mixed / non conventional,72.00,65.00,13.00,20.00,1341608.13,0.32,0.00,-31.01,148.868,0.982
,Mixed / non conventional,72.00,65.00,20.00,27.00,863975.25,0.32,0.00,70.14,53.718,0.354
,Mixed / non conventional,72.00,65.00,27.00,34.00,474629.84,0.32,0.00,-161.59,49.501,0.354
,Mixed / non conventional,72.00,65.00,34.00,41.00,324423.56,0.43,0.00,-58.61,48.930,0.273
,Mixed / non conventional,72.00,65.00,5.00,12.00,4022203.25,0.55,0.00,78.18,47.779,0.162
,Mixed / non conventional,72.00,65.00,26.00,33.00,509590.06,0.44,0.00,-121.33,49.321,0.356
,Mixed / non conventional,72.00,65.00,18.00,25.00,790985.94,0.25,0.00,39.22,49.582,0.408
,Mixed / non conventional,72.00,65.00,10.00,17.00,1205385.13,0.09,0.00,-68.48,49.671,0.432
,Mixed / non conventional,72.00,65.00,2.00,9.00,1746412.38,1.02,0.00,-111.10,49.756,0.451
,Mixed / non conventional,71.00,1.00,72.00,65.00,-2281.46,7.77,0.00,657.55,-37.523,0.124
,Mixed / non conventional,71.00,2.00,72.00,65.00,-2887.76,2.27,0.00,576.16,-42.298,0.110
,Mixed / non conventional,71.00,3.00,72.00,65.00,-3823.58,0.84,0.00,543.51,-68.399,0.135
,Mixed / non conventional,71.00,4.00,72.00,65.00,-6189.81,2.41,0.00,513.15,-94.277,0.115
,Mixed / non conventional,71.00,5.00,72.00,65.00,-6299.71,1.38,0.00,497.13,-92.802,0.111
,Mixed / non conventional,71.00,6.00,72.00,65.00,-4320.62,1.00,0.00,484.22,-84.498,0.147
,Mixed / non conventional,71.00,7.00,72.00,65.00,-3492.70,3.83,0.00,485.78,-45.824,0.099
,Mixed / non conventional,71.00,8.00,72.00,65.00,-2809.66,1.86,0.00,474.67,-41.564,0.111
,Mixed / non conventional,71.00,9.00,72.00,65.00,-1971.35,0.76,0.00,461.70,-35.120,0.134
,Mixed / non conventional,71.00,10.00,72.00,65.00,-2394.49,0.78,0.00,451.21,-40.597,0.128
,Mixed / non conventional,71.00,11.00,72.00,65.00,-3090.26,3.04,0.00,451.45,-41.081,0.100
,Mixed / non conventional,71.00,12.00,72.00,65.00,-3867.48,1.81,0.00,416.69,-80.546,0.157
,Mixed / non conventional,71.00,13.00,72.00,65.00,-3808.05,1.63,0.00,403.55,-83.414,0.165
,Mixed / non conventional,71.00,14.00,72.00,65.00,-3304.89,2.38,0.00,395.52,-71.425,0.162
,Mixed / non conventional,71.00,15.00,72.00,65.00,-2860.50,2.83,0.00,407.40,-54.131,0.142
,Mixed / non conventional,71.00,16.00,72.00,65.00,-2586.55,1.91,0.00,409.92,-37.415,0.109
,Mixed / non conventional,71.00,17.00,72.00,65.00,-1441.65,1.23,0.00,408.42,-37.110,0.193
,Mixed / non conventional,71.00,18.00,72.00,65.00,-1810.07,1.00,0.00,403.08,-36.802,0.153
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2248.99,0.85,0.00,384.63,-51.753,0.173
,Mixed / non conventional,71.00,20.00,72.00,65.00,-2592.25,0.27,0.00,378.87,-66.965,0.194
,Mixed / non conventional,71.00,21.00,72.00,65.00,-2808.44,0.96,0.00,372.69,-56.855,0.152
,Mixed / non conventional,71.00,22.00,72.00,65.00,-2614.18,0.66,0.00,366.83,-68.421,0.197
,Mixed / non conventional,71.00,23.00,72.00,65.00,-2346.46,0.48,0.00,370.26,-52.818,0.169
,Mixed / non conventional,71.00,24.00,72.00,65.00,-2163.31,1.46,0.00,366.64,-44.505,0.154
,Mixed / non conventional,71.00,25.00,72.00,65.00,-831.27,0.27,0.00,380.79,-39.825,0.360
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1149.21,1.12,0.00,374.15,-36.763,0.240
,Mixed / non conventional,71.00,27.00,72.00,65.00,-1423.37,1.82,0.00,369.97,-36.913,0.195
,Mixed / non conventional,71.00,28.00,72.00,65.00,-1767.15,2.73,0.00,364.04,-39.011,0.166
,Mixed / non conventional,71.00,29.00,72.00,65.00,-1996.47,4.74,0.00,356.78,-47.927,0.180
,Mixed / non conventional,71.00,30.00,72.00,65.00,-1993.93,1.00,0.00,349.54,-50.586,0.190
,Mixed / non conventional,71.00,31.00,72.00,65.00,-1833.48,1.86,0.00,350.67,-45.757,0.187
,Mixed / non conventional,71.00,32.00,72.00,65.00,-1713.65,1.84,0.00,349.53,-45.570,0.199
,Mixed / non conventional,71.00,33.00,72.00,65.00,-73.66,0.25,0.00,368.88,-50.338,5.118
,Mixed / non conventional,71.00,34.00,72.00,65.00,-346.64,0.40,0.00,364.31,-45.201,0.976
,Mixed / non conventional,71.00,35.00,72.00,65.00,-639.84,0.26,0.00,357.87,-40.264,0.471
,Mixed / non conventional,71.00,36.00,72.00,65.00,-997.24,1.77,0.00,348.81,-36.353,0.273
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1271.18,2.70,0.00,341.84,-34.217,0.201
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1367.57,0.38,0.00,336.66,-36.954,0.202
,Mixed / non conventional,71.00,39.00,72.00,65.00,-1377.04,0.91,0.00,338.33,-37.714,0.204
,Mixed / non conventional,71.00,40.00,72.00,65.00,-1363.46,1.47,0.00,342.76,-39.262,0.215
,Mixed / non conventional,71.00,41.00,72.00,65.00,970.04,1.42,0.00,360.46,40.804,0.314
,Mixed / non conventional,71.00,42.00,72.00,65.00,524.87,0.57,0.00,354.82,43.141,0.612
,Mixed / non conventional,71.00,43.00,72.00,65.00,69.37,0.46,0.00,347.05,49.868,5.350
,Mixed / non conventional,71.00,44.00,72.00,65.00,-296.97,0.28,0.00,343.71,-45.748,1.145
,Mixed / non conventional,71.00,45.00,72.00,65.00,-606.56,0.93,0.00,336.12,-40.133,0.491
,Mixed / non conventional,71.00,46.00,72.00,65.00,-859.14,0.79,0.00,327.14,-36.382,0.314
,Mixed / non conventional,71.00,47.00,72.00,65.00,-948.02,1.80,0.00,325.93,-36.442,0.285
,Mixed / non conventional,71.00,48.00,72.00,65.00,-1015.70,1.65,0.00,321.01,-35.574,0.259
,Mixed / non conventional,71.00,49.00,72.00,65.00,2351.70,0.50,0.00,353.24,36.916,0.116
,Mixed / non conventional,71.00,50.00,72.00,65.00,1739.48,1.60,0.00,353.97,41.313,0.175
,Mixed / non conventional,71.00,51.00,72.00,65.00,901.92,0.75,0.00,341.41,40.108,0.326
,Mixed / non conventional,71.00,52.00,72.00,65.00,361.19,0.10,0.00,335.70,44.587,0.902
,Mixed / non conventional,71.00,53.00,72.00,65.00,-69.40,0.03,0.00,330.34,-51.508,5.397
,Mixed / non conventional,71.00,54.00,72.00,65.00,-384.24,0.20,0.00,324.04,-43.478,0.818
,Mixed / non conventional,71.00,55.00,72.00,65.00,-623.36,0.57,0.00,320.83,-39.860,0.459
,Mixed / non conventional,71.00,56.00,72.00,65.00,-673.48,0.53,0.00,315.67,-36.992,0.391
,Mixed / non conventional,71.00,57.00,72.00,65.00,4191.52,0.61,0.00,373.77,98.203,0.165
,Mixed / non conventional,71.00,58.00,72.00,65.00,3034.19,1.15,0.00,353.75,70.195,0.161
,Mixed / non conventional,71.00,59.00,72.00,65.00,1863.97,0.87,0.00,331.13,47.197,0.172
,Mixed / non conventional,71.00,60.00,72.00,65.00,907.44,1.15,0.00,329.70,38.315,0.279
,Mixed / non conventional,71.00,61.00,72.00,65.00,370.69,0.35,0.00,323.12,44.444,0.759
,Mixed / non conventional,71.00,62.00,72.00,65.00,-19.57,0.12,0.00,317.03,-30.357,9.138
,Mixed / non conventional,71.00,63.00,72.00,65.00,-212.49,0.44,0.00,314.50,-43.840,1.061
,Mixed / non conventional,71.00,64.00,72.00,65.00,-206.85,0.10,0.00,309.55,-42.107,0.749
,Mixed / non conventional,71.00,66.00,72.00,65.00,2373.05,1.98,0.00,355.78,101.131,0.161
,Mixed / non conventional,71.00,67.00,72.00,65.00,2191.03,2.33,0.00,324.11,65.728,0.166
,Mixed / non conventional,71.00,68.00,72.00,65.00,1547.84,1.94,0.00,322.11,37.844,0.168
,Mixed / non conventional,71.00,69.00,72.00,65.00,1032.03,0.88,0.00,318.40,39.214,0.318
,Mixed / non conventional,71.00,70.00,72.00,65.00,525.29,0.36,0.00,311.38,45.109,1.012
,Mixed / non conventional,71.00,63.00,72.00,65.00,-212.81,0.45,0.00,303.30,-44.625,1.078
,Mixed / non conventional,71.00,70.00,72.00,65.00,525.42,0.20,0.00,308.95,45.150,1.012
,Mixed / non conventional,71.00,62.00,72.00,65.00,-20.27,0.11,0.00,304.53,-31.311,9.099
