,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1454.22,0.24,0.00,34.76,-51.131,0.260,MA72B65Rec,7/5/2022 6:12:37 PM
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1592.02,0.54,0.00,-118.83,-51.169,0.237,MA72B65Rec,7/5/2022 6:12:39 PM
,Mixed / non conventional,72.00,65.00,71.00,49.00,1506.61,1.85,0.00,-370.87,51.138,0.250,MA72B65Rec,7/5/2022 6:12:41 PM
,Mixed / non conventional,72.00,65.00,71.00,50.00,1156.56,0.70,0.00,-357.27,50.874,0.323,MA72B65Rec,7/5/2022 6:12:43 PM
,Mixed / non conventional,72.00,65.00,71.00,51.00,551.35,0.32,0.00,-146.68,50.613,0.673,MA72B65Rec,7/5/2022 6:12:45 PM
,Mixed / non conventional,72.00,65.00,71.00,52.00,23.05,1.10,0.00,-227.72,3.226,1.022,MA72B65Rec,7/5/2022 6:12:47 PM
,Mixed / non conventional,72.00,65.00,71.00,53.00,-402.93,0.26,0.00,-306.75,-50.753,0.916,MA72B65Rec,7/5/2022 6:12:49 PM
,Mixed / non conventional,72.00,65.00,71.00,54.00,-714.88,0.42,0.00,-247.48,-51.049,0.517,MA72B65Rec,7/5/2022 6:12:51 PM
,Mixed / non conventional,72.00,65.00,71.00,55.00,-966.06,0.68,0.00,-5.74,-51.109,0.380,MA72B65Rec,7/5/2022 6:12:53 PM
,Mixed / non conventional,72.00,65.00,71.00,56.00,-1043.69,0.45,0.00,85.70,-51.045,0.348,MA72B65Rec,7/5/2022 6:12:55 PM
,Mixed / non conventional,72.00,65.00,71.00,57.00,2572.27,0.36,0.00,-380.97,52.562,0.144,MA72B65Rec,7/5/2022 6:12:57 PM
,Mixed / non conventional,72.00,65.00,71.00,58.00,2038.48,0.58,0.00,-360.90,51.742,0.176,MA72B65Rec,7/5/2022 6:12:59 PM
,Mixed / non conventional,72.00,65.00,71.00,59.00,1350.87,0.71,0.00,-23.33,51.109,0.258,MA72B65Rec,7/5/2022 6:13:01 PM
,Mixed / non conventional,72.00,65.00,71.00,60.00,669.01,1.70,0.00,-145.71,50.753,0.502,MA72B65Rec,7/5/2022 6:13:03 PM
,Mixed / non conventional,72.00,65.00,71.00,61.00,201.45,0.32,0.00,-17.88,32.179,1.011,MA72B65Rec,7/5/2022 6:13:05 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-161.72,0.22,0.00,-128.04,-27.531,1.003,MA72B65Rec,7/5/2022 6:13:08 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-357.57,0.30,0.00,47.75,-50.941,0.732,MA72B65Rec,7/5/2022 6:13:10 PM
,Mixed / non conventional,72.00,65.00,71.00,64.00,-338.76,0.96,0.00,81.24,-51.061,0.554,MA72B65Rec,7/5/2022 6:13:12 PM
,Mixed / non conventional,72.00,65.00,71.00,66.00,1479.63,0.53,0.00,-368.61,53.096,0.135,MA72B65Rec,7/5/2022 6:13:14 PM
,Mixed / non conventional,72.00,65.00,71.00,67.00,1507.35,2.10,0.00,-76.03,51.802,0.191,MA72B65Rec,7/5/2022 6:13:16 PM
,Mixed / non conventional,72.00,65.00,71.00,68.00,1115.17,1.29,0.00,-189.92,51.049,0.314,MA72B65Rec,7/5/2022 6:13:18 PM
,Mixed / non conventional,72.00,65.00,71.00,69.00,796.92,1.12,0.00,-130.22,50.842,0.534,MA72B65Rec,7/5/2022 6:13:20 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,414.07,0.51,0.00,118.11,34.646,0.986,MA72B65Rec,7/5/2022 6:13:22 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-356.95,0.84,0.00,48.18,-50.976,0.734,MA72B65Rec,7/5/2022 6:13:24 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,411.15,0.17,0.00,118.24,34.239,0.981,MA72B65Rec,7/5/2022 6:13:26 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-160.78,0.77,0.00,-127.82,-26.663,0.977,MA72B65Rec,7/5/2022 6:13:28 PM
,Mixed / non conventional,72.00,65.00,2.00,1.00,-13587630.00,1.05,0.00,3.46,51.278,0.507,MA72B65Rec,7/5/2022 6:13:30 PM
,Mixed / non conventional,72.00,65.00,4.00,3.00,-37637588.00,1.64,0.00,-79.80,91.106,0.297,MA72B65Rec,7/5/2022 6:13:32 PM
,Mixed / non conventional,72.00,65.00,3.00,2.00,-22295924.00,1.65,0.00,9.81,51.541,0.297,MA72B65Rec,7/5/2022 6:13:32 PM
,Mixed / non conventional,72.00,65.00,6.00,5.00,29428118.00,0.99,0.00,-22.50,-51.888,0.197,MA72B65Rec,7/5/2022 6:13:34 PM
,Mixed / non conventional,72.00,65.00,8.00,7.00,7505612.00,0.55,0.00,-33.00,-50.766,0.684,MA72B65Rec,7/5/2022 6:13:36 PM
,Mixed / non conventional,72.00,65.00,7.00,6.00,18220428.00,0.56,0.00,37.81,-117.345,0.684,MA72B65Rec,7/5/2022 6:13:36 PM
,Mixed / non conventional,72.00,65.00,10.00,9.00,-6922935.50,1.08,0.00,-6.01,63.792,0.843,MA72B65Rec,7/5/2022 6:13:39 PM
,Mixed / non conventional,72.00,65.00,9.00,1.00,853013.56,1.09,0.00,141.36,-50.788,0.843,MA72B65Rec,7/5/2022 6:13:39 PM
,Mixed / non conventional,72.00,65.00,14.00,13.00,5679081.50,1.54,0.00,163.40,-72.270,0.942,MA72B65Rec,7/5/2022 6:13:41 PM
,Mixed / non conventional,72.00,65.00,13.00,12.00,-448974.63,1.01,0.00,7.00,5.411,0.942,MA72B65Rec,7/5/2022 6:13:41 PM
,Mixed / non conventional,72.00,65.00,12.00,11.00,-9307057.00,1.52,0.00,-56.51,106.340,0.942,MA72B65Rec,7/5/2022 6:13:41 PM
,Mixed / non conventional,72.00,65.00,11.00,10.00,-9375981.00,1.56,0.00,-137.22,101.658,0.942,MA72B65Rec,7/5/2022 6:13:41 PM
,Mixed / non conventional,72.00,65.00,10.00,2.00,1192979.13,1.55,0.00,132.51,-83.287,0.942,MA72B65Rec,7/5/2022 6:13:41 PM
,Mixed / non conventional,72.00,65.00,16.00,8.00,420868.94,0.48,0.00,97.45,-39.631,0.936,MA72B65Rec,7/5/2022 6:13:43 PM
,Mixed / non conventional,72.00,65.00,18.00,17.00,-3805649.00,0.44,0.00,97.77,51.157,0.793,MA72B65Rec,7/5/2022 6:13:45 PM
,Mixed / non conventional,72.00,65.00,17.00,9.00,947361.75,0.45,0.00,91.66,-79.758,0.793,MA72B65Rec,7/5/2022 6:13:45 PM
,Mixed / non conventional,72.00,65.00,20.00,19.00,-3160909.50,0.53,0.00,-124.87,55.796,0.922,MA72B65Rec,7/5/2022 6:13:47 PM
,Mixed / non conventional,72.00,65.00,19.00,18.00,-3806584.50,0.50,0.00,-290.12,63.216,0.922,MA72B65Rec,7/5/2022 6:13:47 PM
,Mixed / non conventional,72.00,65.00,18.00,10.00,1000969.88,0.48,0.00,195.88,-103.634,0.922,MA72B65Rec,7/5/2022 6:13:47 PM
,Mixed / non conventional,72.00,65.00,10.00,1.00,-189968.19,0.55,0.00,135.73,14.286,0.922,MA72B65Rec,7/5/2022 6:13:47 PM
,Mixed / non conventional,72.00,65.00,22.00,21.00,488825.38,1.44,0.00,-173.96,-9.894,0.932,MA72B65Rec,7/5/2022 6:13:49 PM
,Mixed / non conventional,72.00,65.00,21.00,20.00,-1030825.56,1.44,0.00,187.70,19.579,0.932,MA72B65Rec,7/5/2022 6:13:49 PM
,Mixed / non conventional,72.00,65.00,20.00,12.00,1592327.88,1.36,0.00,-24.53,-186.739,0.932,MA72B65Rec,7/5/2022 6:13:49 PM
,Mixed / non conventional,72.00,65.00,12.00,4.00,4575772.00,1.30,0.00,7.64,-348.851,0.932,MA72B65Rec,7/5/2022 6:13:49 PM
,Mixed / non conventional,72.00,65.00,24.00,16.00,423139.28,0.07,0.00,-64.79,-61.763,0.912,MA72B65Rec,7/5/2022 6:13:51 PM
,Mixed / non conventional,72.00,65.00,16.00,15.00,3439429.75,0.09,0.00,185.39,-47.354,0.912,MA72B65Rec,7/5/2022 6:13:51 PM
,Mixed / non conventional,72.00,65.00,26.00,25.00,-2052934.13,1.63,0.00,44.98,51.141,0.877,MA72B65Rec,7/5/2022 6:13:54 PM
,Mixed / non conventional,72.00,65.00,25.00,17.00,698194.06,1.63,0.00,-83.15,-104.449,0.877,MA72B65Rec,7/5/2022 6:13:54 PM
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1307860.13,1.76,0.00,48.76,38.833,0.905,MA72B65Rec,7/5/2022 6:13:56 PM
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1556984.25,1.74,0.00,-405.30,42.976,0.905,MA72B65Rec,7/5/2022 6:13:56 PM
,Mixed / non conventional,72.00,65.00,26.00,18.00,686241.88,1.76,0.00,-135.89,-113.036,0.905,MA72B65Rec,7/5/2022 6:13:56 PM
,Mixed / non conventional,72.00,65.00,18.00,9.00,291200.31,1.80,0.00,189.56,-32.455,0.905,MA72B65Rec,7/5/2022 6:13:56 PM
,Mixed / non conventional,72.00,65.00,30.00,29.00,-199341.78,0.79,0.00,-14.49,6.772,0.890,MA72B65Rec,7/5/2022 6:13:58 PM
,Mixed / non conventional,72.00,65.00,29.00,28.00,-770136.06,0.94,0.00,192.60,24.230,0.890,MA72B65Rec,7/5/2022 6:13:58 PM
,Mixed / non conventional,72.00,65.00,28.00,20.00,792188.69,0.89,0.00,-76.85,-146.744,0.890,MA72B65Rec,7/5/2022 6:13:58 PM
,Mixed / non conventional,72.00,65.00,20.00,11.00,666204.19,0.84,0.00,-81.57,-81.722,0.890,MA72B65Rec,7/5/2022 6:13:58 PM
,Mixed / non conventional,72.00,65.00,11.00,3.00,2149503.50,0.84,0.00,-14.01,-148.762,0.890,MA72B65Rec,7/5/2022 6:13:58 PM
,Mixed / non conventional,72.00,65.00,32.00,24.00,324393.59,0.44,0.00,-236.07,-51.443,0.571,MA72B65Rec,7/5/2022 6:14:00 PM
,Mixed / non conventional,72.00,65.00,34.00,33.00,-865106.81,0.37,0.00,3.93,40.833,0.890,MA72B65Rec,7/5/2022 6:14:02 PM
,Mixed / non conventional,72.00,65.00,33.00,25.00,457435.53,0.37,0.00,-12.81,-122.146,0.890,MA72B65Rec,7/5/2022 6:14:02 PM
,Mixed / non conventional,72.00,65.00,36.00,35.00,-805874.38,0.07,0.00,190.87,45.186,0.884,MA72B65Rec,7/5/2022 6:14:04 PM
,Mixed / non conventional,72.00,65.00,35.00,34.00,-813740.81,0.05,0.00,-531.89,41.663,0.884,MA72B65Rec,7/5/2022 6:14:04 PM
,Mixed / non conventional,72.00,65.00,34.00,26.00,462694.31,0.12,0.00,-53.60,-132.777,0.884,MA72B65Rec,7/5/2022 6:14:04 PM
,Mixed / non conventional,72.00,65.00,26.00,17.00,304873.47,0.11,0.00,-37.56,-53.614,0.884,MA72B65Rec,7/5/2022 6:14:04 PM
,Mixed / non conventional,72.00,65.00,38.00,37.00,-218479.39,1.03,0.00,-32.35,14.724,0.878,MA72B65Rec,7/5/2022 6:14:06 PM
,Mixed / non conventional,72.00,65.00,37.00,36.00,-485191.69,1.02,0.00,277.89,29.680,0.878,MA72B65Rec,7/5/2022 6:14:06 PM
,Mixed / non conventional,72.00,65.00,36.00,28.00,374325.84,1.01,0.00,-38.24,-125.776,0.878,MA72B65Rec,7/5/2022 6:14:06 PM
,Mixed / non conventional,72.00,65.00,28.00,19.00,454343.03,0.99,0.00,-202.15,-90.671,0.878,MA72B65Rec,7/5/2022 6:14:07 PM
,Mixed / non conventional,72.00,65.00,19.00,11.00,1284260.50,0.99,0.00,44.25,-133.862,0.878,MA72B65Rec,7/5/2022 6:14:07 PM
,Mixed / non conventional,72.00,65.00,11.00,2.00,-227793.73,1.16,0.00,-4.83,17.113,0.878,MA72B65Rec,7/5/2022 6:14:07 PM
,Mixed / non conventional,72.00,65.00,42.00,41.00,-392012.63,0.71,0.00,35.49,40.474,0.881,MA72B65Rec,7/5/2022 6:14:09 PM
,Mixed / non conventional,72.00,65.00,41.00,33.00,239781.36,0.72,0.00,0.02,-127.751,0.881,MA72B65Rec,7/5/2022 6:14:09 PM
,Mixed / non conventional,72.00,65.00,44.00,43.00,-352911.94,0.52,0.00,271.54,45.558,0.869,MA72B65Rec,7/5/2022 6:14:11 PM
,Mixed / non conventional,72.00,65.00,43.00,42.00,-491182.38,0.53,0.00,-445.59,56.196,0.869,MA72B65Rec,7/5/2022 6:14:11 PM
,Mixed / non conventional,72.00,65.00,42.00,34.00,218399.95,0.53,0.00,32.05,-127.000,0.869,MA72B65Rec,7/5/2022 6:14:11 PM
,Mixed / non conventional,72.00,65.00,34.00,25.00,259459.56,0.54,0.00,-8.44,-79.658,0.869,MA72B65Rec,7/5/2022 6:14:11 PM
,Mixed / non conventional,72.00,65.00,46.00,45.00,-191659.09,0.11,0.00,116.47,32.125,0.872,MA72B65Rec,7/5/2022 6:14:13 PM
,Mixed / non conventional,72.00,65.00,45.00,44.00,-264253.72,0.05,0.00,-11.30,38.830,0.872,MA72B65Rec,7/5/2022 6:14:13 PM
,Mixed / non conventional,72.00,65.00,44.00,36.00,152983.86,0.07,0.00,198.62,-110.460,0.872,MA72B65Rec,7/5/2022 6:14:13 PM
,Mixed / non conventional,72.00,65.00,36.00,27.00,238266.41,0.08,0.00,10.69,-86.400,0.872,MA72B65Rec,7/5/2022 6:14:13 PM
,Mixed / non conventional,72.00,65.00,27.00,19.00,748914.38,0.11,0.00,-250.58,-127.118,0.872,MA72B65Rec,7/5/2022 6:14:13 PM
,Mixed / non conventional,72.00,65.00,19.00,10.00,337912.50,0.16,0.00,-93.41,-38.402,0.872,MA72B65Rec,7/5/2022 6:14:13 PM
,Mixed / non conventional,72.00,65.00,10.00,3.00,4114372.75,0.15,0.00,124.30,-237.960,0.872,MA72B65Rec,7/5/2022 6:14:13 PM
,Mixed / non conventional,72.00,65.00,51.00,50.00,-214513.91,0.10,0.00,-212.35,76.996,0.868,MA72B65Rec,7/5/2022 6:14:15 PM
,Mixed / non conventional,72.00,65.00,50.00,49.00,-158209.81,0.10,0.00,-19.37,47.888,0.868,MA72B65Rec,7/5/2022 6:14:15 PM
,Mixed / non conventional,72.00,65.00,49.00,41.00,108463.73,0.09,0.00,-14.42,-144.086,0.868,MA72B65Rec,7/5/2022 6:14:15 PM
,Mixed / non conventional,72.00,65.00,53.00,52.00,-97676.52,0.67,0.00,80.93,50.492,0.860,MA72B65Rec,7/5/2022 6:14:17 PM
,Mixed / non conventional,72.00,65.00,55.00,47.00,17315.06,0.14,0.00,46.35,-60.752,0.860,MA72B65Rec,7/5/2022 6:14:20 PM
,Mixed / non conventional,72.00,65.00,47.00,40.00,95543.91,0.12,0.00,93.25,-89.045,0.860,MA72B65Rec,7/5/2022 6:14:20 PM
,Mixed / non conventional,72.00,65.00,40.00,32.00,141472.92,0.14,0.00,-149.89,-66.781,0.860,MA72B65Rec,7/5/2022 6:14:20 PM
,Mixed / non conventional,72.00,65.00,32.00,31.00,294513.63,0.16,0.00,8.49,-11.354,0.860,MA72B65Rec,7/5/2022 6:14:20 PM
,Mixed / non conventional,72.00,65.00,31.00,24.00,330827.25,0.14,0.00,-242.90,-66.354,0.860,MA72B65Rec,7/5/2022 6:14:20 PM
,Mixed / non conventional,72.00,65.00,24.00,23.00,784576.81,0.19,0.00,194.47,-16.713,0.860,MA72B65Rec,7/5/2022 6:14:20 PM
,Mixed / non conventional,72.00,65.00,23.00,16.00,350038.81,0.10,0.00,-258.64,-40.762,0.860,MA72B65Rec,7/5/2022 6:14:20 PM
,Mixed / non conventional,72.00,65.00,16.00,7.00,1053002.38,0.12,0.00,66.37,-100.113,0.860,MA72B65Rec,7/5/2022 6:14:20 PM
,Mixed / non conventional,72.00,65.00,59.00,58.00,-40981.57,0.97,0.00,-338.36,57.586,0.482,MA72B65Rec,7/5/2022 6:14:22 PM
,Mixed / non conventional,72.00,65.00,58.00,57.00,-51382.87,0.96,0.00,-21.61,51.624,0.482,MA72B65Rec,7/5/2022 6:14:22 PM
,Mixed / non conventional,72.00,65.00,57.00,49.00,35313.90,0.96,0.00,10.53,-106.508,0.482,MA72B65Rec,7/5/2022 6:14:22 PM
,Mixed / non conventional,72.00,65.00,61.00,60.00,-10390.92,0.38,0.00,-136.00,51.119,0.729,MA72B65Rec,7/5/2022 6:14:24 PM
,Mixed / non conventional,72.00,65.00,63.00,56.00,1540.92,0.84,0.00,44.95,-71.384,0.855,MA72B65Rec,7/5/2022 6:14:26 PM
,Mixed / non conventional,72.00,65.00,56.00,55.00,-11779.48,0.74,0.00,-98.99,11.923,0.855,MA72B65Rec,7/5/2022 6:14:26 PM
,Mixed / non conventional,72.00,65.00,55.00,54.00,-41542.96,0.87,0.00,-236.92,32.933,0.855,MA72B65Rec,7/5/2022 6:14:26 PM
,Mixed / non conventional,72.00,65.00,54.00,53.00,-61146.30,0.86,0.00,-59.69,38.724,0.855,MA72B65Rec,7/5/2022 6:14:26 PM
,Mixed / non conventional,72.00,65.00,53.00,45.00,34570.27,0.85,0.00,66.65,-83.486,0.855,MA72B65Rec,7/5/2022 6:14:26 PM
,Mixed / non conventional,72.00,65.00,45.00,37.00,123876.36,0.86,0.00,-91.09,-98.154,0.855,MA72B65Rec,7/5/2022 6:14:26 PM
,Mixed / non conventional,72.00,65.00,37.00,29.00,322522.31,0.85,0.00,47.42,-115.079,0.855,MA72B65Rec,7/5/2022 6:14:26 PM
,Mixed / non conventional,72.00,65.00,29.00,21.00,699620.63,0.85,0.00,-72.50,-133.587,0.855,MA72B65Rec,7/5/2022 6:14:26 PM
,Mixed / non conventional,72.00,65.00,68.00,67.00,3907.37,0.09,0.00,116.10,71.155,0.528,MA72B65Rec,7/5/2022 6:14:28 PM
,Mixed / non conventional,72.00,65.00,67.00,66.00,1995.33,0.09,0.00,-294.40,89.443,0.528,MA72B65Rec,7/5/2022 6:14:28 PM
,Mixed / non conventional,72.00,65.00,66.00,58.00,1177.95,0.10,0.00,8.22,-75.432,0.528,MA72B65Rec,7/5/2022 6:14:29 PM
,Mixed / non conventional,72.00,65.00,58.00,50.00,21148.39,0.10,0.00,8.65,-89.259,0.528,MA72B65Rec,7/5/2022 6:14:29 PM
,Mixed / non conventional,72.00,65.00,50.00,42.00,88009.33,0.09,0.00,-69.29,-81.865,0.528,MA72B65Rec,7/5/2022 6:14:29 PM
,Mixed / non conventional,72.00,65.00,42.00,33.00,135132.36,0.10,0.00,34.97,-51.518,0.528,MA72B65Rec,7/5/2022 6:14:29 PM
,Mixed / non conventional,72.00,65.00,70.00,63.00,-934.49,1.34,0.00,-72.11,-51.538,0.503,MA72B65Rec,7/5/2022 6:14:31 PM
,Mixed / non conventional,72.00,65.00,4.00,5.00,-1313454.25,2.20,0.00,-50.39,-9.510,0.847,MA72B65Rec,7/5/2022 6:14:33 PM
,Mixed / non conventional,72.00,65.00,14.00,15.00,4977689.50,0.06,0.00,233.08,56.991,0.802,MA72B65Rec,7/5/2022 6:14:35 PM
,Mixed / non conventional,72.00,65.00,15.00,7.00,671273.88,0.08,0.00,-120.13,-51.369,0.802,MA72B65Rec,7/5/2022 6:14:35 PM
,Mixed / non conventional,72.00,65.00,22.00,23.00,2104570.25,0.35,0.00,122.02,40.801,0.837,MA72B65Rec,7/5/2022 6:14:37 PM
,Mixed / non conventional,72.00,65.00,23.00,31.00,373617.09,0.30,0.00,48.28,80.629,0.837,MA72B65Rec,7/5/2022 6:14:37 PM
,Mixed / non conventional,72.00,65.00,31.00,30.00,170337.95,0.29,0.00,-257.33,-5.891,0.837,MA72B65Rec,7/5/2022 6:14:37 PM
,Mixed / non conventional,72.00,65.00,30.00,22.00,554045.19,0.41,0.00,86.29,-52.123,0.392,MA72B65Rec,7/5/2022 6:14:39 PM
,Mixed / non conventional,72.00,65.00,40.00,48.00,63021.22,0.42,0.00,-246.81,69.178,0.820,MA72B65Rec,7/5/2022 6:14:41 PM
,Mixed / non conventional,72.00,65.00,48.00,47.00,-79513.91,0.44,0.00,152.68,16.625,0.820,MA72B65Rec,7/5/2022 6:14:41 PM
