,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,72.00,65.00,71.00,23.00,-2569.30,2.43,0.00,127.60,-59.439,0.174,MA72B65Rec,6/22/2022 5:49:47 PM
,Mixed / non conventional,72.00,65.00,71.00,24.00,-2404.40,2.22,0.00,-14.21,-55.652,0.174,MA72B65Rec,6/22/2022 5:49:49 PM
,Mixed / non conventional,72.00,65.00,71.00,25.00,-995.05,0.34,0.00,-152.73,-46.006,0.347,MA72B65Rec,6/22/2022 5:49:51 PM
,Mixed / non conventional,72.00,65.00,71.00,26.00,-1312.13,0.37,0.00,-149.17,-46.384,0.265,MA72B65Rec,6/22/2022 5:49:53 PM
,Mixed / non conventional,72.00,65.00,71.00,27.00,-1613.58,1.70,0.00,181.50,-46.855,0.218,MA72B65Rec,6/22/2022 5:49:55 PM
,Mixed / non conventional,72.00,65.00,71.00,28.00,-1922.06,0.43,0.00,155.51,-48.095,0.188,MA72B65Rec,6/22/2022 5:49:57 PM
,Mixed / non conventional,72.00,65.00,71.00,29.00,-2086.12,0.63,0.00,21.47,-49.221,0.177,MA72B65Rec,6/22/2022 5:49:59 PM
,Mixed / non conventional,72.00,65.00,71.00,30.00,-2110.90,2.00,0.00,-4.09,-49.538,0.176,MA72B65Rec,6/22/2022 5:50:01 PM
,Mixed / non conventional,72.00,65.00,71.00,31.00,-2100.29,1.28,0.00,178.60,-49.087,0.175,MA72B65Rec,6/22/2022 5:50:03 PM
,Mixed / non conventional,72.00,65.00,71.00,32.00,-2015.42,1.42,0.00,140.97,-48.581,0.181,MA72B65Rec,6/22/2022 5:50:05 PM
,Mixed / non conventional,72.00,65.00,71.00,33.00,-175.30,0.24,0.00,-69.73,-49.631,2.120,MA72B65Rec,6/22/2022 5:50:07 PM
,Mixed / non conventional,72.00,65.00,71.00,34.00,-468.75,0.86,0.00,-110.58,-48.152,0.769,MA72B65Rec,6/22/2022 5:50:09 PM
,Mixed / non conventional,72.00,65.00,71.00,35.00,-799.54,0.42,0.00,322.11,-46.830,0.438,MA72B65Rec,6/22/2022 5:50:11 PM
,Mixed / non conventional,72.00,65.00,71.00,36.00,-1141.53,0.65,0.00,125.26,-46.575,0.305,MA72B65Rec,6/22/2022 5:50:13 PM
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1384.13,0.47,0.00,-39.46,-46.747,0.252,MA72B65Rec,6/22/2022 5:50:15 PM
,Mixed / non conventional,72.00,65.00,71.00,38.00,-1504.90,2.37,0.00,50.01,-46.766,0.232,MA72B65Rec,6/22/2022 5:50:17 PM
,Mixed / non conventional,72.00,65.00,71.00,39.00,-1558.93,0.84,0.00,227.61,-46.912,0.225,MA72B65Rec,6/22/2022 5:50:20 PM
,Mixed / non conventional,72.00,65.00,71.00,40.00,-1601.19,0.49,0.00,330.62,-46.992,0.219,MA72B65Rec,6/22/2022 5:50:22 PM
,Mixed / non conventional,72.00,65.00,71.00,41.00,831.71,0.76,0.00,-81.46,46.276,0.415,MA72B65Rec,6/22/2022 5:50:24 PM
,Mixed / non conventional,72.00,65.00,71.00,42.00,520.36,0.17,0.00,-107.83,47.278,0.677,MA72B65Rec,6/22/2022 5:50:26 PM
,Mixed / non conventional,72.00,65.00,71.00,43.00,21.37,0.58,0.00,326.69,14.266,4.967,MA72B65Rec,6/22/2022 5:50:28 PM
,Mixed / non conventional,72.00,65.00,71.00,44.00,-405.24,0.22,0.00,64.76,-48.893,0.897,MA72B65Rec,6/22/2022 5:50:30 PM
,Mixed / non conventional,72.00,65.00,71.00,45.00,-721.89,0.41,0.00,84.73,-47.265,0.486,MA72B65Rec,6/22/2022 5:50:32 PM
,Mixed / non conventional,72.00,65.00,71.00,46.00,-992.34,0.45,0.00,-128.25,-46.706,0.349,MA72B65Rec,6/22/2022 5:50:34 PM
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1098.02,0.78,0.00,253.31,-46.572,0.314,MA72B65Rec,6/22/2022 5:50:36 PM
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1205.66,1.11,0.00,38.24,-46.454,0.285,MA72B65Rec,6/22/2022 5:50:38 PM
,Mixed / non conventional,72.00,65.00,71.00,49.00,1785.44,0.96,0.00,-100.03,48.041,0.198,MA72B65Rec,6/22/2022 5:50:40 PM
,Mixed / non conventional,72.00,65.00,71.00,50.00,1458.17,0.58,0.00,-48.31,46.849,0.236,MA72B65Rec,6/22/2022 5:50:42 PM
,Mixed / non conventional,72.00,65.00,71.00,51.00,864.06,0.26,0.00,227.58,46.283,0.393,MA72B65Rec,6/22/2022 5:50:44 PM
,Mixed / non conventional,72.00,65.00,71.00,52.00,326.37,0.16,0.00,25.94,48.267,1.080,MA72B65Rec,6/22/2022 5:50:46 PM
,Mixed / non conventional,72.00,65.00,71.00,53.00,-143.05,0.08,0.00,9.00,-50.012,2.542,MA72B65Rec,6/22/2022 5:50:48 PM
,Mixed / non conventional,72.00,65.00,71.00,54.00,-470.70,0.71,0.00,-31.88,-48.184,0.740,MA72B65Rec,6/22/2022 5:50:50 PM
,Mixed / non conventional,72.00,65.00,71.00,55.00,-722.09,0.41,0.00,266.15,-46.954,0.467,MA72B65Rec,6/22/2022 5:50:52 PM
,Mixed / non conventional,72.00,65.00,71.00,56.00,-808.41,0.48,0.00,234.45,-46.543,0.410,MA72B65Rec,6/22/2022 5:50:55 PM
,Mixed / non conventional,72.00,65.00,71.00,57.00,3213.77,1.09,0.00,-42.58,76.624,0.168,MA72B65Rec,6/22/2022 5:50:57 PM
,Mixed / non conventional,72.00,65.00,71.00,58.00,2491.04,1.63,0.00,-74.21,59.907,0.167,MA72B65Rec,6/22/2022 5:50:59 PM
,Mixed / non conventional,72.00,65.00,71.00,59.00,1593.57,2.01,0.00,344.27,47.488,0.203,MA72B65Rec,6/22/2022 5:51:01 PM
,Mixed / non conventional,72.00,65.00,71.00,60.00,830.94,0.67,0.00,19.49,46.187,0.368,MA72B65Rec,6/22/2022 5:51:03 PM
,Mixed / non conventional,72.00,65.00,71.00,61.00,344.72,0.41,0.00,233.32,47.640,0.875,MA72B65Rec,6/22/2022 5:51:05 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-56.99,0.09,0.00,265.26,-48.429,5.005,MA72B65Rec,6/22/2022 5:51:07 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-255.17,0.12,0.00,265.37,-48.934,0.986,MA72B65Rec,6/22/2022 5:51:09 PM
,Mixed / non conventional,72.00,65.00,71.00,64.00,-259.39,0.27,0.00,295.56,-47.672,0.676,MA72B65Rec,6/22/2022 5:51:11 PM
,Mixed / non conventional,72.00,65.00,71.00,66.00,1869.34,0.69,0.00,-64.81,87.571,0.177,MA72B65Rec,6/22/2022 5:51:13 PM
,Mixed / non conventional,72.00,65.00,71.00,67.00,1786.30,2.47,0.00,228.23,55.026,0.171,MA72B65Rec,6/22/2022 5:51:15 PM
,Mixed / non conventional,72.00,65.00,71.00,68.00,1308.68,0.52,0.00,167.91,46.744,0.245,MA72B65Rec,6/22/2022 5:51:17 PM
,Mixed / non conventional,72.00,65.00,71.00,69.00,940.29,0.63,0.00,81.13,46.311,0.413,MA72B65Rec,6/22/2022 5:51:19 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,484.90,0.11,0.00,291.06,48.330,1.174,MA72B65Rec,6/22/2022 5:51:21 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-255.07,0.25,0.00,262.92,-48.114,0.970,MA72B65Rec,6/22/2022 5:51:23 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,486.35,0.27,0.00,290.39,48.553,1.176,MA72B65Rec,6/22/2022 5:51:25 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-57.03,0.17,0.00,262.32,-48.550,5.014,MA72B65Rec,6/22/2022 5:51:27 PM
,Mixed / non conventional,72.00,65.00,2.00,1.00,-11583071.00,0.47,0.00,-1.14,48.016,0.556,MA72B65Rec,6/22/2022 5:51:29 PM
,Mixed / non conventional,72.00,65.00,4.00,3.00,-43119604.00,0.22,0.00,-29.73,105.118,0.299,MA72B65Rec,6/22/2022 5:51:32 PM
,Mixed / non conventional,72.00,65.00,3.00,2.00,-20150192.00,0.29,0.00,21.94,46.912,0.299,MA72B65Rec,6/22/2022 5:51:32 PM
,Mixed / non conventional,72.00,65.00,6.00,5.00,40687500.00,1.95,0.00,-20.19,-64.415,0.177,MA72B65Rec,6/22/2022 5:51:34 PM
,Mixed / non conventional,72.00,65.00,8.00,7.00,8723109.00,0.66,0.00,-29.63,-46.788,0.543,MA72B65Rec,6/22/2022 5:51:36 PM
,Mixed / non conventional,72.00,65.00,7.00,6.00,19785088.00,0.67,0.00,19.85,-101.047,0.543,MA72B65Rec,6/22/2022 5:51:36 PM
,Mixed / non conventional,72.00,65.00,10.00,9.00,-5927906.00,0.73,0.00,9.58,61.137,0.944,MA72B65Rec,6/22/2022 5:51:38 PM
,Mixed / non conventional,72.00,65.00,9.00,1.00,716850.44,0.71,0.00,62.38,-47.770,0.944,MA72B65Rec,6/22/2022 5:51:38 PM
,Mixed / non conventional,72.00,65.00,14.00,13.00,4748619.00,0.33,0.00,201.42,-190.965,2.978,MA72B65Rec,6/22/2022 5:51:40 PM
,Mixed / non conventional,72.00,65.00,13.00,12.00,-1317645.63,0.37,0.00,-23.53,50.187,2.978,MA72B65Rec,6/22/2022 5:51:40 PM
,Mixed / non conventional,72.00,65.00,12.00,11.00,-9972278.00,0.32,0.00,-72.24,360.070,2.978,MA72B65Rec,6/22/2022 5:51:40 PM
,Mixed / non conventional,72.00,65.00,11.00,10.00,-9027896.00,0.32,0.00,-83.15,309.329,2.978,MA72B65Rec,6/22/2022 5:51:40 PM
,Mixed / non conventional,72.00,65.00,10.00,2.00,1003425.94,0.32,0.00,73.11,-221.381,2.978,MA72B65Rec,6/22/2022 5:51:40 PM
,Mixed / non conventional,72.00,65.00,16.00,8.00,400586.28,0.05,0.00,75.96,-49.093,1.218,MA72B65Rec,6/22/2022 5:51:42 PM
,Mixed / non conventional,72.00,65.00,18.00,17.00,-3301035.50,0.60,0.00,35.49,48.171,0.860,MA72B65Rec,6/22/2022 5:51:44 PM
,Mixed / non conventional,72.00,65.00,17.00,9.00,766085.94,0.60,0.00,61.23,-70.017,0.860,MA72B65Rec,6/22/2022 5:51:44 PM
,Mixed / non conventional,72.00,65.00,20.00,19.00,-3363592.75,0.18,0.00,-104.96,222.308,3.453,MA72B65Rec,6/22/2022 5:51:46 PM
,Mixed / non conventional,72.00,65.00,19.00,18.00,-3520668.50,0.18,0.00,-135.50,218.917,3.453,MA72B65Rec,6/22/2022 5:51:46 PM
,Mixed / non conventional,72.00,65.00,18.00,10.00,825185.50,0.18,0.00,89.31,-319.888,3.453,MA72B65Rec,6/22/2022 5:51:46 PM
,Mixed / non conventional,72.00,65.00,10.00,1.00,-178287.86,0.17,0.00,72.14,50.202,3.453,MA72B65Rec,6/22/2022 5:51:46 PM
,Mixed / non conventional,72.00,65.00,22.00,21.00,294797.56,0.06,0.00,-123.07,-32.150,5.024,MA72B65Rec,6/22/2022 5:51:49 PM
,Mixed / non conventional,72.00,65.00,21.00,20.00,-1353803.38,0.04,0.00,143.83,138.542,5.024,MA72B65Rec,6/22/2022 5:51:49 PM
,Mixed / non conventional,72.00,65.00,20.00,12.00,1509327.50,0.10,0.00,3.01,-953.701,5.024,MA72B65Rec,6/22/2022 5:51:49 PM
,Mixed / non conventional,72.00,65.00,12.00,4.00,4973693.50,0.07,0.00,-72.90,-2043.064,5.024,MA72B65Rec,6/22/2022 5:51:49 PM
,Mixed / non conventional,72.00,65.00,24.00,16.00,370452.38,0.36,0.00,-74.42,-48.925,0.825,MA72B65Rec,6/22/2022 5:51:51 PM
,Mixed / non conventional,72.00,65.00,16.00,15.00,3914149.75,0.33,0.00,167.13,-48.759,0.825,MA72B65Rec,6/22/2022 5:51:51 PM
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1775947.38,0.25,0.00,-0.88,48.461,0.961,MA72B65Rec,6/22/2022 5:51:53 PM
,Mixed / non conventional,72.00,65.00,25.00,17.00,586311.75,0.25,0.00,-4.70,-96.078,0.961,MA72B65Rec,6/22/2022 5:51:53 PM
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1397491.75,0.12,0.00,27.66,87.799,1.915,MA72B65Rec,6/22/2022 5:51:55 PM
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1537719.50,0.12,0.00,-326.78,89.808,1.915,MA72B65Rec,6/22/2022 5:51:55 PM
,Mixed / non conventional,72.00,65.00,26.00,18.00,589377.56,0.11,0.00,-39.87,-205.415,1.915,MA72B65Rec,6/22/2022 5:51:55 PM
,Mixed / non conventional,72.00,65.00,18.00,9.00,210393.41,0.12,0.00,97.20,-49.616,1.915,MA72B65Rec,6/22/2022 5:51:55 PM
,Mixed / non conventional,72.00,65.00,30.00,29.00,-232584.95,0.09,0.00,22.14,44.715,5.034,MA72B65Rec,6/22/2022 5:51:57 PM
,Mixed / non conventional,72.00,65.00,29.00,28.00,-912655.50,0.09,0.00,133.78,162.495,5.034,MA72B65Rec,6/22/2022 5:51:57 PM
,Mixed / non conventional,72.00,65.00,28.00,20.00,685183.31,0.09,0.00,-99.99,-718.266,5.034,MA72B65Rec,6/22/2022 5:51:57 PM
,Mixed / non conventional,72.00,65.00,20.00,11.00,499557.66,0.10,0.00,-68.37,-346.787,5.034,MA72B65Rec,6/22/2022 5:51:57 PM
,Mixed / non conventional,72.00,65.00,11.00,3.00,1826939.00,0.10,0.00,-30.77,-715.526,5.034,MA72B65Rec,6/22/2022 5:51:57 PM
,Mixed / non conventional,72.00,65.00,32.00,24.00,255277.00,0.10,0.00,-159.25,-48.387,0.682,MA72B65Rec,6/22/2022 5:51:59 PM
,Mixed / non conventional,72.00,65.00,34.00,33.00,-760737.63,0.30,0.00,37.04,48.842,1.210,MA72B65Rec,6/22/2022 5:52:01 PM
,Mixed / non conventional,72.00,65.00,33.00,25.00,391760.47,0.30,0.00,-74.61,-142.294,1.210,MA72B65Rec,6/22/2022 5:52:01 PM
,Mixed / non conventional,72.00,65.00,36.00,35.00,-832115.31,0.44,0.00,209.04,54.257,1.028,MA72B65Rec,6/22/2022 5:52:03 PM
,Mixed / non conventional,72.00,65.00,35.00,34.00,-816230.25,0.44,0.00,-433.16,48.597,1.028,MA72B65Rec,6/22/2022 5:52:04 PM
,Mixed / non conventional,72.00,65.00,34.00,26.00,394637.56,0.43,0.00,-36.48,-131.693,1.028,MA72B65Rec,6/22/2022 5:52:04 PM
,Mixed / non conventional,72.00,65.00,26.00,17.00,250413.89,0.45,0.00,-5.06,-51.210,1.028,MA72B65Rec,6/22/2022 5:52:04 PM
,Mixed / non conventional,72.00,65.00,38.00,37.00,-255871.23,0.47,0.00,-94.69,49.984,2.544,MA72B65Rec,6/22/2022 5:52:06 PM
,Mixed / non conventional,72.00,65.00,37.00,36.00,-512414.22,0.45,0.00,157.54,90.857,2.544,MA72B65Rec,6/22/2022 5:52:06 PM
,Mixed / non conventional,72.00,65.00,36.00,28.00,316233.91,0.45,0.00,39.13,-308.000,2.544,MA72B65Rec,6/22/2022 5:52:06 PM
,Mixed / non conventional,72.00,65.00,28.00,19.00,341289.53,0.45,0.00,-202.70,-197.426,2.544,MA72B65Rec,6/22/2022 5:52:06 PM
,Mixed / non conventional,72.00,65.00,19.00,11.00,1114528.38,0.45,0.00,39.62,-336.737,2.544,MA72B65Rec,6/22/2022 5:52:06 PM
,Mixed / non conventional,72.00,65.00,11.00,2.00,-342970.28,0.47,0.00,-10.00,74.686,2.544,MA72B65Rec,6/22/2022 5:52:06 PM
,Mixed / non conventional,72.00,65.00,42.00,41.00,-384114.16,0.33,0.00,23.87,48.944,1.087,MA72B65Rec,6/22/2022 5:52:08 PM
,Mixed / non conventional,72.00,65.00,41.00,33.00,230116.39,0.31,0.00,16.87,-151.307,1.087,MA72B65Rec,6/22/2022 5:52:08 PM
,Mixed / non conventional,72.00,65.00,44.00,43.00,-387545.84,0.16,0.00,261.48,48.216,0.838,MA72B65Rec,6/22/2022 5:52:10 PM
,Mixed / non conventional,72.00,65.00,43.00,42.00,-514264.59,0.16,0.00,-432.89,56.704,0.838,MA72B65Rec,6/22/2022 5:52:10 PM
,Mixed / non conventional,72.00,65.00,42.00,34.00,199743.45,0.16,0.00,3.51,-111.942,0.838,MA72B65Rec,6/22/2022 5:52:10 PM
,Mixed / non conventional,72.00,65.00,34.00,25.00,217031.88,0.15,0.00,-36.90,-64.217,0.838,MA72B65Rec,6/22/2022 5:52:10 PM
,Mixed / non conventional,72.00,65.00,46.00,45.00,-201039.33,0.35,0.00,209.87,65.477,1.695,MA72B65Rec,6/22/2022 5:52:12 PM
,Mixed / non conventional,72.00,65.00,45.00,44.00,-274352.16,0.35,0.00,-23.54,78.334,1.695,MA72B65Rec,6/22/2022 5:52:12 PM
,Mixed / non conventional,72.00,65.00,44.00,36.00,132070.89,0.34,0.00,56.20,-185.295,1.695,MA72B65Rec,6/22/2022 5:52:12 PM
,Mixed / non conventional,72.00,65.00,36.00,27.00,180856.38,0.35,0.00,66.49,-127.433,1.695,MA72B65Rec,6/22/2022 5:52:12 PM
,Mixed / non conventional,72.00,65.00,27.00,19.00,634358.31,0.34,0.00,-231.22,-209.221,1.695,MA72B65Rec,6/22/2022 5:52:12 PM
,Mixed / non conventional,72.00,65.00,19.00,10.00,223244.66,0.35,0.00,-45.20,-49.298,1.695,MA72B65Rec,6/22/2022 5:52:12 PM
,Mixed / non conventional,72.00,65.00,10.00,3.00,3682097.50,0.34,0.00,53.27,-413.800,1.695,MA72B65Rec,6/22/2022 5:52:12 PM
,Mixed / non conventional,72.00,65.00,51.00,50.00,-235643.64,0.37,0.00,-281.47,87.984,0.903,MA72B65Rec,6/22/2022 5:52:15 PM
,Mixed / non conventional,72.00,65.00,50.00,49.00,-153522.84,0.37,0.00,-54.63,48.339,0.903,MA72B65Rec,6/22/2022 5:52:15 PM
,Mixed / non conventional,72.00,65.00,49.00,41.00,102960.63,0.37,0.00,17.86,-142.280,0.903,MA72B65Rec,6/22/2022 5:52:15 PM
,Mixed / non conventional,72.00,65.00,53.00,52.00,-105840.23,0.36,0.00,17.07,47.764,0.750,MA72B65Rec,6/22/2022 5:52:17 PM
,Mixed / non conventional,72.00,65.00,55.00,47.00,13520.57,0.03,0.00,-11.10,-190.828,3.461,MA72B65Rec,6/22/2022 5:52:19 PM
,Mixed / non conventional,72.00,65.00,47.00,40.00,76454.34,0.03,0.00,84.69,-286.628,3.461,MA72B65Rec,6/22/2022 5:52:19 PM
,Mixed / non conventional,72.00,65.00,40.00,32.00,108990.66,0.00,0.00,-197.60,-206.957,3.461,MA72B65Rec,6/22/2022 5:52:19 PM
,Mixed / non conventional,72.00,65.00,32.00,31.00,323455.34,0.00,0.00,37.31,-50.160,3.461,MA72B65Rec,6/22/2022 5:52:19 PM
,Mixed / non conventional,72.00,65.00,31.00,24.00,251907.31,0.04,0.00,-196.15,-203.244,3.461,MA72B65Rec,6/22/2022 5:52:19 PM
,Mixed / non conventional,72.00,65.00,24.00,23.00,1045612.56,0.00,0.00,162.07,-89.596,3.461,MA72B65Rec,6/22/2022 5:52:19 PM
,Mixed / non conventional,72.00,65.00,23.00,16.00,257597.03,0.03,0.00,-233.78,-120.667,3.461,MA72B65Rec,6/22/2022 5:52:19 PM
,Mixed / non conventional,72.00,65.00,16.00,7.00,1175665.88,0.03,0.00,50.03,-449.630,3.461,MA72B65Rec,6/22/2022 5:52:19 PM
,Mixed / non conventional,72.00,65.00,59.00,58.00,-44825.34,0.93,0.00,-423.35,59.414,0.455,MA72B65Rec,6/22/2022 5:52:21 PM
,Mixed / non conventional,72.00,65.00,58.00,57.00,-50393.36,0.91,0.00,29.29,47.758,0.455,MA72B65Rec,6/22/2022 5:52:21 PM
,Mixed / non conventional,72.00,65.00,57.00,49.00,35915.43,0.91,0.00,-55.61,-102.178,0.455,MA72B65Rec,6/22/2022 5:52:21 PM
,Mixed / non conventional,72.00,65.00,61.00,60.00,-11182.38,0.39,0.00,-213.39,47.306,0.627,MA72B65Rec,6/22/2022 5:52:23 PM
,Mixed / non conventional,72.00,65.00,63.00,56.00,1273.68,0.13,0.00,-21.82,-256.169,3.714,MA72B65Rec,6/22/2022 5:52:25 PM
,Mixed / non conventional,72.00,65.00,56.00,55.00,-11377.41,0.09,0.00,26.18,49.996,3.714,MA72B65Rec,6/22/2022 5:52:25 PM
,Mixed / non conventional,72.00,65.00,55.00,54.00,-42090.32,0.14,0.00,-300.50,144.862,3.714,MA72B65Rec,6/22/2022 5:52:25 PM
,Mixed / non conventional,72.00,65.00,54.00,53.00,-64037.62,0.14,0.00,39.44,176.070,3.714,MA72B65Rec,6/22/2022 5:52:25 PM
,Mixed / non conventional,72.00,65.00,53.00,45.00,29254.21,0.15,0.00,78.80,-306.721,3.714,MA72B65Rec,6/22/2022 5:52:25 PM
,Mixed / non conventional,72.00,65.00,45.00,37.00,107155.40,0.13,0.00,-124.99,-368.617,3.714,MA72B65Rec,6/22/2022 5:52:26 PM
,Mixed / non conventional,72.00,65.00,37.00,29.00,282637.78,0.14,0.00,62.40,-437.835,3.714,MA72B65Rec,6/22/2022 5:52:26 PM
,Mixed / non conventional,72.00,65.00,29.00,21.00,615865.44,0.14,0.00,-108.11,-510.540,3.714,MA72B65Rec,6/22/2022 5:52:26 PM
,Mixed / non conventional,72.00,65.00,68.00,67.00,4336.87,0.22,0.00,59.04,78.023,0.522,MA72B65Rec,6/22/2022 5:52:28 PM
,Mixed / non conventional,72.00,65.00,67.00,66.00,2320.12,0.20,0.00,-294.81,102.745,0.522,MA72B65Rec,6/22/2022 5:52:28 PM
,Mixed / non conventional,72.00,65.00,66.00,58.00,1335.49,0.20,0.00,-10.59,-84.488,0.522,MA72B65Rec,6/22/2022 5:52:28 PM
,Mixed / non conventional,72.00,65.00,58.00,50.00,21525.18,0.20,0.00,28.72,-89.752,0.522,MA72B65Rec,6/22/2022 5:52:28 PM
,Mixed / non conventional,72.00,65.00,50.00,42.00,82396.84,0.21,0.00,-59.88,-75.718,0.522,MA72B65Rec,6/22/2022 5:52:28 PM
,Mixed / non conventional,72.00,65.00,42.00,33.00,126491.27,0.19,0.00,40.90,-47.641,0.522,MA72B65Rec,6/22/2022 5:52:28 PM
,Mixed / non conventional,72.00,65.00,70.00,63.00,-811.70,0.18,0.00,-29.70,-46.963,0.528,MA72B65Rec,6/22/2022 5:52:30 PM
,Mixed / non conventional,72.00,65.00,4.00,5.00,-18108242.00,1.20,0.00,-26.55,-49.357,0.319,MA72B65Rec,6/22/2022 5:52:32 PM
,Mixed / non conventional,72.00,65.00,14.00,15.00,4946749.00,0.70,0.00,195.18,49.392,0.700,MA72B65Rec,6/22/2022 5:52:34 PM
,Mixed / non conventional,72.00,65.00,15.00,7.00,707084.63,0.72,0.00,-118.37,-47.188,0.700,MA72B65Rec,6/22/2022 5:52:34 PM
,Mixed / non conventional,72.00,65.00,22.00,23.00,2050364.88,0.05,0.00,110.21,240.713,5.068,MA72B65Rec,6/22/2022 5:52:36 PM
,Mixed / non conventional,72.00,65.00,23.00,31.00,329017.41,0.04,0.00,35.28,429.974,5.068,MA72B65Rec,6/22/2022 5:52:36 PM
,Mixed / non conventional,72.00,65.00,31.00,30.00,236912.86,0.05,0.00,-179.36,-49.612,5.068,MA72B65Rec,6/22/2022 5:52:36 PM
,Mixed / non conventional,72.00,65.00,30.00,22.00,484989.09,0.72,0.00,36.84,-47.774,0.411,MA72B65Rec,6/22/2022 5:52:38 PM
,Mixed / non conventional,72.00,65.00,40.00,48.00,49165.25,0.11,0.00,-295.72,194.046,2.950,MA72B65Rec,6/22/2022 5:52:40 PM
,Mixed / non conventional,72.00,65.00,48.00,47.00,-66368.70,0.11,0.00,210.06,49.894,2.950,MA72B65Rec,6/22/2022 5:52:40 PM
,Mixed / non conventional,72.00,65.00,47.00,39.00,62570.38,0.12,0.00,-29.85,-217.290,2.950,MA72B65Rec,6/22/2022 5:52:40 PM
