index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
1.0,-132.5784105,1 72,1 65,1 71,1 1,,,,7.525910034924181,-997.7731899962474,0,,,-132.5784105,
2.0,-169.9672866,1 72,1 65,1 71,1 2,,,,7.525488105557298,-1279.0867936421482,0,,,-169.9672866,
3.0,-231.3576298,1 72,1 65,1 71,1 3,,,,7.525046680883054,-1740.9769642234603,0,,,-231.3576298,
4.0,-308.5539685,1 72,1 65,1 71,1 4,,,,7.5245845407124206,-2321.740421350567,0,,,-308.5539685,
5.0,-411.0587117,1 72,1 65,1 71,1 5,,,,7.524100367846867,-3092.8470039086296,0,,,-411.0587117,
6.0,-592.0687468,1 72,1 65,1 71,1 6,,,,7.523592738670759,-4454.484124218376,0,,,-592.0687468,
7.0,-919.5156548,1 72,1 65,1 71,1 7,,,,7.523060112661563,-6917.571545593759,0,,,-919.5156548,
8.0,-1685.546529,1 72,1 65,1 71,1 8,,,,7.522500820673164,-12679.525147685303,0,,,-1685.546529,
9.0,-113.1976828,1 72,1 65,1 71,1 9,,,,7.521913051825442,-851.4631276897163,0,,,-113.1976828,
10.0,-150.0688577,1 72,1 65,1 71,1 10,,,,7.5212948388072975,-1128.7121248847168,0,,,-150.0688577,
11.0,-206.0189211,1 72,1 65,1 71,1 11,,,,7.520644041369752,-1549.39497138014,0,,,-206.0189211,
12.0,-278.4084243,1 72,1 65,1 71,1 12,,,,7.51995832774975,-2093.6197488304706,0,,,-278.4084243,
13.0,-370.3050435,1 72,1 65,1 71,1 13,,,,7.51923515372265,-2784.410700685995,0,,,-370.3050435,
14.0,-516.8798392,1 72,1 65,1 71,1 14,,,,7.518471738930912,-3886.146463448354,0,,,-516.8798392,
15.0,-739.0107653,1 72,1 65,1 71,1 15,,,,7.51766504007633,-5555.635394535863,0,,,-739.0107653,
16.0,-932.3595822,1 72,1 65,1 71,1 16,,,,7.51681172049155,-7008.371435193564,0,,,-932.3595822,
17.0,-70.92416276,1 72,1 65,1 71,1 17,,,,7.515908115520665,-533.0594904743925,0,,,-70.92416276,
18.0,-109.1401012,1 72,1 65,1 71,1 18,,,,7.514950193035715,-820.1824245808775,0,,,-109.1401012,
19.0,-161.5340087,1 72,1 65,1 71,1 19,,,,7.513933508291611,-1213.7558006995985,0,,,-161.5340087,
20.0,-225.4312174,1 72,1 65,1 71,1 20,,,,7.512853152171809,-1693.6316322415184,0,,,-225.4312174,
21.0,-305.1474989,1 72,1 65,1 71,1 21,,,,7.511703691694722,-2292.177593998541,0,,,-305.1474989,
22.0,-405.8130862,1 72,1 65,1 71,1 22,,,,7.510479101428526,-3047.850702991313,0,,,-405.8130862,
23.0,-535.2192541,1 72,1 65,1 71,1 23,,,,7.509172684190236,-4019.053802940393,0,,,-535.2192541,
24.0,-637.6377542,1 72,1 65,1 71,1 24,,,,7.507776979070689,-4787.242051969095,0,,,-637.6377542,
25.0,-9.850857067,1 72,1 65,1 71,1 25,,,,7.506283654414926,-73.94332738399986,0,,,-9.850857067,
26.0,-47.27599074,1 72,1 65,1 71,1 26,,,,7.504683382876283,-354.791342115491,0,,,-47.27599074,
27.0,-99.57023848,1 72,1 65,1 71,1 27,,,,7.502965695025903,-747.0720835609882,0,,,-99.57023848,
28.0,-157.1507469,1 72,1 65,1 71,1 28,,,,7.501118807202419,-1178.8064231374972,0,,,-157.1507469,
29.0,-223.0761411,1 72,1 65,1 71,1 29,,,,7.499129418283731,-1672.8768522402224,0,,,-223.0761411,
30.0,-296.4106724,1 72,1 65,1 71,1 30,,,,7.496982468793824,-2222.1856145461898,0,,,-296.4106724,
31.0,-376.7172786,1 72,1 65,1 71,1 31,,,,7.494660854142906,-2823.368241002667,0,,,-376.7172786,
32.0,-439.1805892,1 72,1 65,1 71,1 32,,,,7.492145081731756,-3290.404691366835,0,,,-439.1805892,
33.0,67.28162816,1 72,1 65,1 71,1 33,,,,7.489412858987701,503.899891115133,0,,,67.28162816,
34.0,28.66247649,1 72,1 65,1 71,1 34,,,,7.486438595944928,214.5798702501001,0,,,28.66247649,
35.0,-24.13020375,1 72,1 65,1 71,1 35,,,,7.48319280146925,-180.5709669999863,0,,,-24.13020375,
36.0,-82.99554924,1 72,1 65,1 71,1 36,,,,7.47964134628904,-620.7769416534719,0,,,-82.99554924,
37.0,-142.2822836,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1063.6660073392102,0,,,-142.2822836,
38.0,-196.1454564,1 72,1 65,1 71,1 38,,,,7.471456103615104,-1465.4921674161503,0,,,-196.1454564,
39.0,-256.3544105,1 72,1 65,1 71,1 39,,,,7.466721597728649,-1914.127013553346,0,,,-256.3544105,
40.0,-304.176764,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2269.6078864129427,0,,,-304.176764,
41.0,160.4485474,1 72,1 65,1 71,1 41,,,,7.455645723351854,1196.247526240827,0,,,160.4485474,
42.0,113.8050969,1 72,1 65,1 71,1 42,,,,7.449137219852086,847.7497831266633,0,,,113.8050969,
43.0,53.17681062,1 72,1 65,1 71,1 43,,,,7.441842003676811,395.7334228934831,0,,,53.17681062,
44.0,-11.54317909,1 72,1 65,1 71,1 44,,,,7.433627687367397,-85.8076956836644,0,,,-11.54317909,
45.0,-71.0699663,1 72,1 65,1 71,1 45,,,,7.424332748089664,-527.6470782067188,0,,,-71.0699663,
46.0,-123.9443393,1 72,1 65,1 71,1 46,,,,7.413758459586104,-918.8933940031853,0,,,-123.9443393,
47.0,-165.2801501,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1223.3471591741895,0,,,-165.2801501,
48.0,-199.2576079,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1472.0598545095695,0,,,-199.2576079,
49.0,282.7537206,1 72,1 65,1 71,1 49,,,,7.371558532546507,2084.335601698201,0,,,282.7537206,
50.0,219.954173,1 72,1 65,1 71,1 50,,,,7.352663657337813,1617.249054096894,0,,,219.954173,
51.0,140.4149966,1 72,1 65,1 71,1 51,,,,7.330382858376184,1029.2956841355901,0,,,140.4149966,
52.0,61.05888231,1 72,1 65,1 71,1 52,,,,7.303851772876419,445.9650258097461,0,,,61.05888231,
53.0,-3.151464494,1 72,1 65,1 71,1 53,,,,7.271909898664698,-22.91716584920893,0,,,-3.151464494,
54.0,-58.50540211,1 72,1 65,1 71,1 54,,,,7.232969132683476,-423.1677675568647,0,,,-58.50540211,
55.0,-98.76209018,1 72,1 65,1 71,1 55,,,,7.184808310900424,-709.5866863271611,0,,,-98.76209018,
56.0,-125.9016024,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-896.9534343496587,0,,,-125.9016024,
57.0,457.2287014,1 72,1 65,1 71,1 57,,,,7.0465629613229,3221.890832139008,0,,,457.2287014,
58.0,349.9486608,1 72,1 65,1 71,1 58,,,,6.944573234251121,2430.2441031537046,0,,,349.9486608,
59.0,231.0405349,1 72,1 65,1 71,1 59,,,,6.806784082777885,1572.6430354338086,0,,,231.0405349,
60.0,126.7282477,1 72,1 65,1 71,1 60,,,,6.613879270715354,838.1653304771107,0,,,126.7282477,
61.0,54.44334552,1 72,1 65,1 71,1 61,,,,6.331148553799277,344.6889082529424,0,,,54.44334552,
62.0,-4.540880662,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-26.747994991063422,0,,,-4.540880662,
63.0,-40.22164296,1 72,1 65,1 71,1 63,,,,5.140787978601479,-206.77093860836882,0,,,-40.22164296,
64.0,-65.82894192,1 72,1 65,1 71,1 64,,,,3.677962131031953,-242.11635550766186,0,,,-65.82894192,
65.0,463.2959601,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1746.584621625588,0,,,463.2959601,
66.0,305.1934861,1 72,1 65,1 71,1 67,,,,5.543987035746694,1691.9887303327387,0,,,305.1934861,
67.0,182.0415738,1 72,1 65,1 71,1 68,,,,6.854383971468639,1247.7828455956455,0,,,182.0415738,
68.0,97.26623868,1 72,1 65,1 71,1 69,,,,8.377580409572781,814.8557356783983,0,,,97.26623868,
69.0,35.21370319,1 72,1 65,1 71,1 70,,,,11.780972450961722,414.85166717773285,0,,,35.21370319,
