date,time,sec,weight (kg)
16/5/2022,14:03,0,"19,97"
16/5/2022,14:08,300,"19,98"
16/5/2022,14:13,600,"19,98"
16/5/2022,14:18,900,"19,98"
16/5/2022,14:23,1200,"19,98"
16/5/2022,14:28,1500,"19,98"
16/5/2022,14:33,1800,"19,98"
16/5/2022,14:38,2100,"19,98"
16/5/2022,14:43,2400,"19,97"
16/5/2022,14:48,2700,"19,97"
16/5/2022,14:53,3000,"19,97"
16/5/2022,14:58,3300,"19,98"
16/5/2022,15:03,3600,"19,98"
16/5/2022,15:08,3900,"19,98"
16/5/2022,15:13,4200,"19,98"
16/5/2022,15:18,4500,"19,98"
16/5/2022,15:23,4800,"19,98"
16/5/2022,15:28,5100,"19,98"
16/5/2022,15:33,5400,"19,98"
16/5/2022,15:38,5700,"19,98"
16/5/2022,15:43,6000,"19,98"
16/5/2022,15:48,6300,"19,98"
16/5/2022,15:53,6600,"19,98"
16/5/2022,15:58,6900,"19,98"
16/5/2022,16:03,7200,"19,98"
16/5/2022,16:08,7500,"19,98"
16/5/2022,16:13,7800,"19,98"
16/5/2022,16:18,8100,"19,98"
16/5/2022,16:23,8400,"19,98"
16/5/2022,16:28,8700,"19,98"
16/5/2022,16:33,9000,"19,98"
16/5/2022,16:38,9300,"19,98"
16/5/2022,16:43,9600,"19,98"
16/5/2022,16:48,9900,"19,98"
16/5/2022,16:53,10200,"19,98"
16/5/2022,16:58,10500,"19,97"
16/5/2022,17:03,10800,"19,97"
16/5/2022,17:08,11100,"19,97"
16/5/2022,17:13,11400,"19,97"
16/5/2022,17:18,11700,"19,97"
16/5/2022,17:23,12000,"19,97"
16/5/2022,17:28,12300,"19,97"
16/5/2022,17:33,12600,"19,97"
16/5/2022,17:38,12900,"19,97"
16/5/2022,17:43,13200,"19,97"
16/5/2022,17:48,13500,"19,97"
16/5/2022,17:53,13800,"19,97"
16/5/2022,17:58,14100,"19,97"
16/5/2022,18:03,14400,"19,97"
16/5/2022,18:08,14700,"19,97"
16/5/2022,18:13,15000,"19,97"
