date,time,sec,weight (kg)
21/4/2022,18:20,0,"19,54"
21/4/2022,18:25,300,"19,54"
21/4/2022,18:30,600,"19,54"
21/4/2022,18:35,900,"19,54"
21/4/2022,18:40,1200,"19,54"
21/4/2022,18:45,1500,"19,54"
21/4/2022,18:50,1800,"19,54"
21/4/2022,18:55,2100,"19,54"
21/4/2022,19:00,2400,"19,54"
21/4/2022,19:05,2700,"19,54"
21/4/2022,19:10,3000,"19,54"
21/4/2022,19:15,3300,"19,54"
21/4/2022,19:20,3600,"19,54"
21/4/2022,19:25,3900,"19,54"
21/4/2022,19:30,4200,"19,54"
21/4/2022,19:35,4500,"19,54"
21/4/2022,19:40,4800,"19,54"
21/4/2022,19:45,5100,"19,54"
21/4/2022,19:50,5400,"19,54"
21/4/2022,19:55,5700,"19,54"
21/4/2022,20:00,6000,"19,54"
21/4/2022,20:05,6300,"19,54"
21/4/2022,20:10,6600,"19,54"
21/4/2022,20:15,6900,"19,54"
21/4/2022,20:20,7200,"19,54"
21/4/2022,20:25,7500,"19,54"
21/4/2022,20:30,7800,"19,54"
21/4/2022,20:35,8100,"19,54"
21/4/2022,20:40,8400,"19,54"
21/4/2022,20:45,8700,"19,54"
21/4/2022,20:50,9000,"19,54"
21/4/2022,20:55,9300,"19,54"
21/4/2022,21:00,9600,"19,54"
21/4/2022,21:05,9900,"19,54"
21/4/2022,21:10,10200,"19,54"
21/4/2022,21:15,10500,"19,54"
21/4/2022,21:20,10800,"19,54"
21/4/2022,21:25,11100,"19,54"
21/4/2022,21:30,11400,"19,54"
21/4/2022,21:35,11700,"19,54"
21/4/2022,21:40,12000,"19,54"
21/4/2022,21:45,12300,"19,54"
21/4/2022,21:50,12600,"19,54"
21/4/2022,21:55,12900,"19,54"
21/4/2022,22:00,13200,"19,54"
21/4/2022,22:05,13500,"19,54"
21/4/2022,22:10,13800,"19,54"
21/4/2022,22:15,14100,"19,54"
21/4/2022,22:20,14400,"19,54"
21/4/2022,22:25,14700,"19,54"
21/4/2022,22:30,15000,"19,54"
21/4/2022,22:35,15300,"19,54"
21/4/2022,22:40,15600,"19,54"
21/4/2022,22:45,15900,"19,54"
21/4/2022,22:50,16200,"19,54"
21/4/2022,22:55,16500,"19,53"
21/4/2022,23:00,16800,"19,54"
21/4/2022,23:05,17100,"19,54"
21/4/2022,23:10,17400,"19,54"
21/4/2022,23:15,17700,"19,54"
