date,time,sec,weight (kg)
2/5/2022,12:41,0,"19,56"
2/5/2022,12:46,300,"19,56"
2/5/2022,12:51,600,"19,56"
2/5/2022,12:56,900,"19,56"
2/5/2022,13:01,1200,"19,56"
2/5/2022,13:06,1500,"19,56"
2/5/2022,13:11,1800,"19,56"
2/5/2022,13:16,2100,"19,56"
2/5/2022,13:21,2400,"19,56"
2/5/2022,13:26,2700,"19,56"
2/5/2022,13:31,3000,"19,55"
2/5/2022,13:36,3300,"19,55"
2/5/2022,13:41,3600,"19,55"
2/5/2022,13:46,3900,"19,55"
2/5/2022,13:51,4200,"19,55"
2/5/2022,13:56,4500,"19,55"
2/5/2022,14:01,4800,"19,55"
2/5/2022,14:06,5100,"19,55"
2/5/2022,14:11,5400,"19,55"
2/5/2022,14:16,5700,"19,55"
2/5/2022,14:21,6000,"19,55"
2/5/2022,14:26,6300,"19,55"
2/5/2022,14:31,6600,"19,55"
2/5/2022,14:36,6900,"19,55"
2/5/2022,14:41,7200,"19,55"
2/5/2022,14:46,7500,"19,55"
2/5/2022,14:51,7800,"19,55"
2/5/2022,14:56,8100,"19,55"
2/5/2022,15:01,8400,"19,55"
2/5/2022,15:06,8700,"19,55"
2/5/2022,15:11,9000,"19,55"
2/5/2022,15:16,9300,"19,55"
2/5/2022,15:21,9600,"19,55"
2/5/2022,15:26,9900,"19,55"
2/5/2022,15:31,10200,"19,55"
2/5/2022,15:36,10500,"19,55"
2/5/2022,15:41,10800,"19,55"
2/5/2022,15:46,11100,"19,55"
2/5/2022,15:51,11400,"19,55"
2/5/2022,15:56,11700,"19,55"
2/5/2022,16:01,12000,"19,55"
2/5/2022,16:06,12300,"19,55"
2/5/2022,16:11,12600,"19,55"
2/5/2022,16:16,12900,"19,55"
2/5/2022,16:21,13200,"19,55"
2/5/2022,16:26,13500,"19,55"
2/5/2022,16:31,13800,"19,55"
2/5/2022,16:36,14100,"19,55"
2/5/2022,16:41,14400,"19,55"
2/5/2022,16:46,14700,"19,55"
2/5/2022,16:51,15000,"19,55"
2/5/2022,16:56,15300,"19,55"
2/5/2022,17:01,15600,"19,55"
2/5/2022,17:06,15900,"19,55"
2/5/2022,17:11,16200,"19,55"
2/5/2022,17:16,16500,"19,55"
2/5/2022,17:21,16800,"19,55"
2/5/2022,17:26,17100,"19,55"
2/5/2022,17:31,17400,"19,55"
2/5/2022,17:36,17700,"19,55"
2/5/2022,17:41,18000,"19,55"
2/5/2022,17:46,18300,"19,55"
2/5/2022,17:51,18600,"19,55"
2/5/2022,17:56,18900,"19,55"
2/5/2022,18:01,19200,"19,55"
2/5/2022,18:06,19500,"19,54"
2/5/2022,18:11,19800,"19,54"
2/5/2022,18:16,20100,"19,54"
2/5/2022,18:21,20400,"19,54"
2/5/2022,18:26,20700,"19,54"
2/5/2022,18:31,21000,"19,54"
2/5/2022,18:36,21300,"19,54"
2/5/2022,18:41,21600,"19,54"
2/5/2022,18:46,21900,"19,54"
2/5/2022,18:51,22200,"19,54"
2/5/2022,18:56,22500,"19,54"
2/5/2022,19:01,22800,"19,54"
2/5/2022,19:06,23100,"19,54"
2/5/2022,19:11,23400,"19,54"
2/5/2022,19:16,23700,"19,54"
2/5/2022,19:21,24000,"19,54"
2/5/2022,19:26,24300,"19,54"
2/5/2022,19:31,24600,"19,54"
2/5/2022,19:36,24900,"19,54"
2/5/2022,19:41,25200,"19,54"
2/5/2022,19:46,25500,"19,54"
2/5/2022,19:51,25800,"19,54"
2/5/2022,19:56,26100,"19,54"
2/5/2022,20:01,26400,"19,54"
2/5/2022,20:06,26700,"19,54"
2/5/2022,20:11,27000,"19,54"
2/5/2022,20:16,27300,"19,54"
2/5/2022,20:21,27600,"19,54"
2/5/2022,20:26,27900,"19,54"
2/5/2022,20:31,28200,"19,54"
2/5/2022,20:36,28500,"19,54"
2/5/2022,20:41,28800,"19,54"
2/5/2022,20:46,29100,"19,54"
2/5/2022,20:51,29400,"19,54"
2/5/2022,20:56,29700,"19,54"
2/5/2022,21:01,30000,"19,54"
2/5/2022,21:06,30300,"19,54"
2/5/2022,21:11,30600,"19,54"
2/5/2022,21:16,30900,"19,54"
2/5/2022,21:21,31200,"19,54"
2/5/2022,21:26,31500,"19,54"
2/5/2022,21:31,31800,"19,54"
2/5/2022,21:36,32100,"19,54"
2/5/2022,21:41,32400,"19,54"
2/5/2022,21:46,32700,"19,54"
2/5/2022,21:51,33000,"19,54"
2/5/2022,21:56,33300,"19,54"
2/5/2022,22:01,33600,"19,54"
2/5/2022,22:06,33900,"19,54"
2/5/2022,22:11,34200,"19,54"
2/5/2022,22:16,34500,"19,54"
2/5/2022,22:21,34800,"19,54"
2/5/2022,22:26,35100,"19,54"
2/5/2022,22:31,35400,"19,54"
2/5/2022,22:36,35700,"19,53"
2/5/2022,22:41,36000,"19,53"
2/5/2022,22:46,36300,"19,53"
2/5/2022,22:51,36600,"19,53"
2/5/2022,22:56,36900,"19,53"
2/5/2022,23:01,37200,"19,53"
2/5/2022,23:06,37500,"19,53"
2/5/2022,23:11,37800,"19,53"
2/5/2022,23:16,38100,"19,53"
2/5/2022,23:21,38400,"19,53"
2/5/2022,23:26,38700,"19,53"
2/5/2022,23:31,39000,"19,53"
