date,time,sec,weight (kg)
13/5/2022,23:13,19800,"20,09"
13/5/2022,23:18,20100,"20,09"
13/5/2022,23:23,20400,"20,09"
13/5/2022,23:28,20700,"20,09"
13/5/2022,23:33,21000,"20,09"
13/5/2022,23:38,21300,"20,09"
13/5/2022,23:43,21600,"20,08"
13/5/2022,23:48,21900,"20,09"
13/5/2022,23:53,22200,"20,08"
13/5/2022,23:58,22500,"20,08"
14/5/2022,00:03,22800,"20,08"
14/5/2022,00:08,23100,"20,08"
14/5/2022,00:13,23400,"20,08"
14/5/2022,00:18,23700,"20,08"
14/5/2022,00:23,24000,"20,08"
14/5/2022,00:28,24300,"20,08"
14/5/2022,00:33,24600,"20,08"
14/5/2022,00:38,24900,"20,08"
14/5/2022,00:43,25200,"20,08"
14/5/2022,00:48,25500,"20,08"
14/5/2022,00:53,25800,"20,08"
14/5/2022,00:58,26100,"20,08"
14/5/2022,01:03,26400,"20,08"
14/5/2022,01:08,26700,"20,08"
14/5/2022,01:13,27000,"20,08"
14/5/2022,01:18,27300,"20,08"
14/5/2022,01:23,27600,"20,08"
14/5/2022,01:28,27900,"20,08"
14/5/2022,01:33,28200,"20,08"
14/5/2022,01:38,28500,"20,08"
14/5/2022,01:43,28800,"20,08"
14/5/2022,01:48,29100,"20,08"
14/5/2022,01:53,29400,"20,08"
14/5/2022,01:58,29700,"20,08"
14/5/2022,02:03,30000,"20,08"
14/5/2022,02:08,30300,"20,08"
14/5/2022,02:13,30600,"20,08"
14/5/2022,02:18,30900,"20,08"
14/5/2022,02:23,31200,"20,08"
14/5/2022,02:28,31500,"20,08"
14/5/2022,02:33,31800,"20,08"
14/5/2022,02:38,32100,"20,08"
14/5/2022,02:43,32400,"20,08"
14/5/2022,02:48,32700,"20,08"
14/5/2022,02:53,33000,"20,08"
14/5/2022,02:58,33300,"20,08"
14/5/2022,03:03,33600,"20,08"
14/5/2022,03:08,33900,"20,08"
14/5/2022,03:13,34200,"20,08"
14/5/2022,03:18,34500,"20,08"
14/5/2022,03:23,34800,"20,08"
14/5/2022,03:28,35100,"20,08"
14/5/2022,03:33,35400,"20,08"
14/5/2022,03:38,35700,"20,08"
14/5/2022,03:43,36000,"20,08"
14/5/2022,03:48,36300,"20,08"
14/5/2022,03:53,36600,"20,08"
14/5/2022,03:58,36900,"20,08"
14/5/2022,04:03,37200,"20,08"
14/5/2022,04:08,37500,"20,08"
14/5/2022,04:13,37800,"20,08"
14/5/2022,04:18,38100,"20,08"
14/5/2022,04:23,38400,"20,08"
14/5/2022,04:28,38700,"20,08"
14/5/2022,04:33,39000,"20,08"
14/5/2022,04:38,39300,"20,08"
14/5/2022,04:43,39600,"20,08"
14/5/2022,04:48,39900,"20,08"
14/5/2022,04:53,40200,"20,08"
14/5/2022,04:58,40500,"20,08"
14/5/2022,05:03,40800,"20,08"
14/5/2022,05:08,41100,"20,08"
14/5/2022,05:13,41400,"20,08"
14/5/2022,05:18,41700,"20,08"
14/5/2022,05:23,42000,"20,08"
14/5/2022,05:28,42300,"20,08"
14/5/2022,05:33,42600,"20,08"
14/5/2022,05:38,42900,"20,08"
14/5/2022,05:43,43200,"20,08"
14/5/2022,05:48,43500,"20,08"
14/5/2022,05:53,43800,"20,08"
14/5/2022,05:58,44100,"20,08"
14/5/2022,06:03,44400,"20,08"
14/5/2022,06:08,44700,"20,08"
14/5/2022,06:13,45000,"20,08"
14/5/2022,06:18,45300,"20,08"
14/5/2022,06:23,45600,"20,08"
14/5/2022,06:28,45900,"20,08"
14/5/2022,06:33,46200,"20,08"
14/5/2022,06:38,46500,"20,08"
14/5/2022,06:43,46800,"20,08"
14/5/2022,06:48,47100,"20,08"
14/5/2022,06:53,47400,"20,08"
