date,time,sec,weight (kg)
16/6/2022,09:01,47700,"19,65"
16/6/2022,09:06,48000,"19,65"
16/6/2022,09:11,48300,"19,65"
16/6/2022,09:16,48600,"19,65"
16/6/2022,09:21,48900,"19,65"
16/6/2022,09:26,49200,"19,65"
16/6/2022,09:31,49500,"19,65"
16/6/2022,09:36,49800,"19,65"
16/6/2022,09:41,50100,"19,65"
16/6/2022,09:46,50400,"19,65"
16/6/2022,09:51,50700,"19,65"
16/6/2022,09:56,51000,"19,65"
16/6/2022,10:01,51300,"19,65"
16/6/2022,10:06,51600,"19,65"
16/6/2022,10:11,51900,"19,65"
16/6/2022,10:16,52200,"19,65"
16/6/2022,10:21,52500,"19,65"
16/6/2022,10:26,52800,"19,65"
16/6/2022,10:31,53100,"19,65"
16/6/2022,10:36,53400,"19,64"
16/6/2022,10:41,53700,"19,64"
16/6/2022,10:46,54000,"19,64"
16/6/2022,10:51,54300,"19,63"
16/6/2022,10:56,54600,"19,63"
16/6/2022,11:01,54900,"19,63"
16/6/2022,11:06,55200,"19,63"
16/6/2022,11:11,55500,"19,63"
16/6/2022,11:16,55800,"19,63"
16/6/2022,11:21,56100,"19,63"
16/6/2022,11:26,56400,"19,63"
16/6/2022,11:31,56700,"19,63"
16/6/2022,11:36,57000,"19,63"
16/6/2022,11:41,57300,"19,63"
16/6/2022,11:46,57600,"19,63"
16/6/2022,11:51,57900,"19,63"
16/6/2022,11:56,58200,"19,63"
16/6/2022,12:01,58500,"19,63"
16/6/2022,12:06,58800,"19,63"
16/6/2022,12:11,59100,"19,63"
16/6/2022,12:16,59400,"19,63"
16/6/2022,12:21,59700,"19,63"
16/6/2022,12:26,60000,"19,63"
16/6/2022,12:31,60300,"19,63"
16/6/2022,12:36,60600,"19,63"
16/6/2022,12:41,60900,"19,63"
16/6/2022,12:46,61200,"19,63"
16/6/2022,12:51,61500,"19,63"
16/6/2022,12:56,61800,"19,63"
16/6/2022,13:01,62100,"19,63"
16/6/2022,13:06,62400,"19,63"
16/6/2022,13:11,62700,"19,63"
16/6/2022,13:16,63000,"19,62"
16/6/2022,13:21,63300,"19,62"
16/6/2022,13:26,63600,"19,62"
16/6/2022,13:31,63900,"19,62"
16/6/2022,13:36,64200,"19,62"
16/6/2022,13:41,64499,"19,62"
16/6/2022,13:46,64799,"19,62"
16/6/2022,13:51,65100,"19,62"
16/6/2022,13:56,65399,"19,62"
