3406
777	1 16	1 18	1 63	1 65
778	1 16	1 18	1 65	1 67
779	1 16	1 18	1 67	1 69
780	1 16	1 18	1 69	1 71
781	1 16	1 18	1 1	1 3
782	1 16	1 18	1 3	1 5
783	1 16	1 18	1 60	1 62
784	1 16	1 18	1 62	1 64
785	1 16	1 18	1 64	1 66
786	1 16	1 18	1 66	1 68
787	1 16	1 18	1 68	1 70
788	1 16	1 18	1 70	1 72
789	1 16	1 18	1 72	1 2
790	1 16	1 18	1 2	1 4
791	1 16	1 18	1 4	1 6
792	1 16	1 18	1 6	1 8
793	1 17	1 19	1 18	1 20
794	1 17	1 19	1 20	1 22
795	1 17	1 19	1 22	1 24
796	1 17	1 19	1 26	1 28
797	1 17	1 19	1 30	1 32
798	1 17	1 19	1 34	1 36
799	1 17	1 19	1 36	1 38
800	1 17	1 19	1 21	1 23
801	1 17	1 19	1 25	1 27
802	1 17	1 19	1 29	1 31
803	1 17	1 19	1 33	1 35
804	1 17	1 19	1 35	1 37
805	1 17	1 19	1 37	1 39
806	1 17	1 19	1 42	1 44
807	1 17	1 19	1 44	1 46
808	1 17	1 19	1 46	1 48
809	1 17	1 19	1 50	1 52
810	1 17	1 19	1 52	1 54
811	1 17	1 19	1 54	1 56
812	1 17	1 19	1 56	1 58
813	1 17	1 19	1 41	1 43
814	1 17	1 19	1 43	1 45
815	1 17	1 19	1 45	1 47
816	1 17	1 19	1 49	1 51
817	1 17	1 19	1 51	1 53
818	1 17	1 19	1 53	1 55
819	1 17	1 19	1 55	1 57
820	1 17	1 19	1 57	1 59
821	1 17	1 19	1 59	1 61
822	1 17	1 19	1 58	1 60
823	1 17	1 19	1 60	1 62
824	1 17	1 19	1 62	1 64
825	1 17	1 19	1 64	1 66
826	1 17	1 19	1 66	1 68
827	1 17	1 19	1 68	1 70
828	1 17	1 19	1 70	1 72
829	1 17	1 19	1 2	1 4
830	1 17	1 19	1 4	1 6
831	1 17	1 19	1 61	1 63
832	1 17	1 19	1 63	1 65
833	1 17	1 19	1 65	1 67
834	1 17	1 19	1 67	1 69
835	1 17	1 19	1 69	1 71
836	1 17	1 19	1 1	1 3
837	1 17	1 19	1 3	1 5
838	1 17	1 19	1 7	1 9
839	1 18	1 20	1 19	1 21
840	1 18	1 20	1 21	1 23
841	1 18	1 20	1 25	1 27
842	1 18	1 20	1 27	1 29
843	1 18	1 20	1 29	1 31
844	1 18	1 20	1 33	1 35
845	1 18	1 20	1 35	1 37
846	1 18	1 20	1 37	1 39
847	1 18	1 20	1 22	1 24
848	1 18	1 20	1 30	1 32
849	1 18	1 20	1 34	1 36
850	1 18	1 20	1 36	1 38
851	1 18	1 20	1 38	1 40
852	1 18	1 20	1 41	1 43
853	1 18	1 20	1 43	1 45
854	1 18	1 20	1 45	1 47
855	1 18	1 20	1 49	1 51
856	1 18	1 20	1 51	1 53
857	1 18	1 20	1 53	1 55
858	1 18	1 20	1 55	1 57
859	1 18	1 20	1 57	1 59
860	1 18	1 20	1 42	1 44
861	1 18	1 20	1 44	1 46
862	1 18	1 20	1 46	1 48
863	1 18	1 20	1 50	1 52
864	1 18	1 20	1 52	1 54
865	1 18	1 20	1 54	1 56
866	1 18	1 20	1 56	1 58
867	1 18	1 20	1 58	1 60
868	1 18	1 20	1 60	1 62
869	1 18	1 20	1 59	1 61
870	1 18	1 20	1 61	1 63
871	1 18	1 20	1 63	1 65
872	1 18	1 20	1 65	1 67
873	1 18	1 20	1 67	1 69
874	1 18	1 20	1 69	1 71
875	1 18	1 20	1 1	1 3
876	1 18	1 20	1 3	1 5
877	1 18	1 20	1 62	1 64
878	1 18	1 20	1 66	1 68
879	1 18	1 20	1 68	1 70
880	1 18	1 20	1 70	1 72
881	1 18	1 20	1 2	1 4
882	1 18	1 20	1 4	1 6
883	1 19	1 21	1 20	1 22
884	1 19	1 21	1 22	1 24
885	1 19	1 21	1 26	1 28
886	1 19	1 21	1 28	1 30
887	1 19	1 21	1 30	1 32
888	1 19	1 21	1 34	1 36
889	1 19	1 21	1 36	1 38
890	1 19	1 21	1 38	1 40
891	1 19	1 21	1 25	1 27
892	1 19	1 21	1 27	1 29
893	1 19	1 21	1 29	1 31
894	1 19	1 21	1 33	1 35
895	1 19	1 21	1 35	1 37
896	1 19	1 21	1 37	1 39
897	1 19	1 21	1 41	1 43
898	1 19	1 21	1 42	1 44
899	1 19	1 21	1 44	1 46
900	1 19	1 21	1 46	1 48
901	1 19	1 21	1 50	1 52
902	1 19	1 21	1 52	1 54
903	1 19	1 21	1 54	1 56
904	1 19	1 21	1 56	1 58
905	1 19	1 21	1 58	1 60
906	1 19	1 21	1 43	1 45
907	1 19	1 21	1 45	1 47
908	1 19	1 21	1 49	1 51
909	1 19	1 21	1 51	1 53
910	1 19	1 21	1 53	1 55
911	1 19	1 21	1 55	1 57
912	1 19	1 21	1 57	1 59
913	1 19	1 21	1 59	1 61
914	1 19	1 21	1 61	1 63
915	1 19	1 21	1 60	1 62
916	1 19	1 21	1 62	1 64
917	1 19	1 21	1 64	1 66
918	1 19	1 21	1 66	1 68
919	1 19	1 21	1 68	1 70
920	1 19	1 21	1 70	1 72
921	1 19	1 21	1 2	1 4
922	1 19	1 21	1 4	1 6
923	1 19	1 21	1 6	1 8
924	1 19	1 21	1 63	1 65
925	1 19	1 21	1 65	1 67
926	1 19	1 21	1 67	1 69
927	1 19	1 21	1 69	1 71
928	1 19	1 21	1 1	1 3
929	1 19	1 21	1 3	1 5
930	1 19	1 21	1 5	1 7
931	1 19	1 21	1 9	1 11
932	1 20	1 22	1 21	1 23
933	1 20	1 22	1 25	1 27
934	1 20	1 22	1 27	1 29
935	1 20	1 22	1 29	1 31
936	1 20	1 22	1 35	1 37
937	1 20	1 22	1 37	1 39
938	1 20	1 22	1 26	1 28
939	1 20	1 22	1 28	1 30
940	1 20	1 22	1 34	1 36
941	1 20	1 22	1 36	1 38
942	1 20	1 22	1 38	1 40
943	1 20	1 22	1 42	1 44
944	1 20	1 22	1 41	1 43
945	1 20	1 22	1 43	1 45
946	1 20	1 22	1 45	1 47
947	1 20	1 22	1 49	1 51
948	1 20	1 22	1 51	1 53
949	1 20	1 22	1 53	1 55
950	1 20	1 22	1 55	1 57
951	1 20	1 22	1 57	1 59
952	1 20	1 22	1 59	1 61
953	1 20	1 22	1 44	1 46
954	1 20	1 22	1 46	1 48
955	1 20	1 22	1 50	1 52
956	1 20	1 22	1 52	1 54
957	1 20	1 22	1 54	1 56
958	1 20	1 22	1 56	1 58
959	1 20	1 22	1 58	1 60
960	1 20	1 22	1 60	1 62
961	1 20	1 22	1 62	1 64
962	1 20	1 22	1 61	1 63
963	1 20	1 22	1 63	1 65
964	1 20	1 22	1 65	1 67
965	1 20	1 22	1 67	1 69
966	1 20	1 22	1 69	1 71
967	1 20	1 22	1 1	1 3
968	1 20	1 22	1 3	1 5
969	1 20	1 22	1 5	1 7
970	1 20	1 22	1 64	1 66
971	1 20	1 22	1 66	1 68
972	1 20	1 22	1 68	1 70
973	1 20	1 22	1 70	1 72
974	1 20	1 22	1 2	1 4
975	1 20	1 22	1 4	1 6
976	1 20	1 22	1 6	1 8
977	1 21	1 23	1 22	1 24
978	1 21	1 23	1 26	1 28
979	1 21	1 23	1 28	1 30
980	1 21	1 23	1 30	1 32
981	1 21	1 23	1 36	1 38
982	1 21	1 23	1 38	1 40
983	1 21	1 23	1 29	1 31
984	1 21	1 23	1 35	1 37
985	1 21	1 23	1 37	1 39
986	1 21	1 23	1 41	1 43
987	1 21	1 23	1 43	1 45
988	1 21	1 23	1 42	1 44
989	1 21	1 23	1 44	1 46
990	1 21	1 23	1 46	1 48
991	1 21	1 23	1 50	1 52
992	1 21	1 23	1 52	1 54
993	1 21	1 23	1 54	1 56
994	1 21	1 23	1 56	1 58
995	1 21	1 23	1 58	1 60
996	1 21	1 23	1 60	1 62
997	1 21	1 23	1 45	1 47
998	1 21	1 23	1 49	1 51
999	1 21	1 23	1 51	1 53
1000	1 21	1 23	1 53	1 55
1001	1 21	1 23	1 55	1 57
1002	1 21	1 23	1 57	1 59
1003	1 21	1 23	1 59	1 61
1004	1 21	1 23	1 61	1 63
1005	1 21	1 23	1 63	1 65
1006	1 21	1 23	1 62	1 64
1007	1 21	1 23	1 64	1 66
1008	1 21	1 23	1 66	1 68
1009	1 21	1 23	1 68	1 70
1010	1 21	1 23	1 70	1 72
1011	1 21	1 23	1 4	1 6
1012	1 21	1 23	1 6	1 8
1013	1 21	1 23	1 65	1 67
1014	1 21	1 23	1 67	1 69
1015	1 21	1 23	1 69	1 71
1016	1 21	1 23	1 3	1 5
1017	1 21	1 23	1 5	1 7
1018	1 21	1 23	1 9	1 11
1019	1 22	1 24	1 25	1 27
1020	1 22	1 24	1 27	1 29
1021	1 22	1 24	1 29	1 31
1022	1 22	1 24	1 35	1 37
1023	1 22	1 24	1 37	1 39
1024	1 22	1 24	1 41	1 43
1025	1 22	1 24	1 26	1 28
1026	1 22	1 24	1 28	1 30
1027	1 22	1 24	1 30	1 32
1028	1 22	1 24	1 36	1 38
1029	1 22	1 24	1 38	1 40
1030	1 22	1 24	1 42	1 44
1031	1 22	1 24	1 44	1 46
1032	1 22	1 24	1 43	1 45
1033	1 22	1 24	1 45	1 47
1034	1 22	1 24	1 49	1 51
1035	1 22	1 24	1 51	1 53
1036	1 22	1 24	1 53	1 55
1037	1 22	1 24	1 55	1 57
1038	1 22	1 24	1 57	1 59
1039	1 22	1 24	1 59	1 61
1040	1 22	1 24	1 61	1 63
1041	1 22	1 24	1 46	1 48
1042	1 22	1 24	1 50	1 52
1043	1 22	1 24	1 52	1 54
1044	1 22	1 24	1 54	1 56
1045	1 22	1 24	1 56	1 58
1046	1 22	1 24	1 58	1 60
1047	1 22	1 24	1 60	1 62
1048	1 22	1 24	1 62	1 64
1049	1 22	1 24	1 64	1 66
1050	1 22	1 24	1 63	1 65
1051	1 22	1 24	1 65	1 67
1052	1 22	1 24	1 67	1 69
1053	1 22	1 24	1 69	1 71
1054	1 22	1 24	1 71	1 1
1055	1 22	1 24	1 5	1 7
1056	1 22	1 24	1 9	1 11
1057	1 22	1 24	1 66	1 68
1058	1 22	1 24	1 68	1 70
1059	1 22	1 24	1 70	1 72
1060	1 22	1 24	1 4	1 6
1061	1 22	1 24	1 6	1 8
1062	1 22	1 24	1 10	1 12
1063	1 23	1 25	1 24	1 26
1064	1 23	1 25	1 32	1 34
1065	1 23	1 25	1 40	1 42
1066	1 23	1 25	1 39	1 41
1067	1 23	1 25	1 44	1 46
1068	1 23	1 25	1 48	1 50
1069	1 23	1 25	1 56	1 58
1070	1 23	1 25	1 58	1 60
1071	1 23	1 25	1 60	1 62
1072	1 23	1 25	1 49	1 51
1073	1 23	1 25	1 51	1 53
1074	1 23	1 25	1 53	1 55
1075	1 23	1 25	1 55	1 57
1076	1 23	1 25	1 57	1 59
1077	1 23	1 25	1 59	1 61
1078	1 23	1 25	1 61	1 63
1079	1 23	1 25	1 63	1 65
1080	1 23	1 25	1 65	1 67
1081	1 23	1 25	1 64	1 66
1082	1 23	1 25	1 66	1 68
1083	1 23	1 25	1 68	1 70
1084	1 23	1 25	1 70	1 72
1085	1 23	1 25	1 2	1 4
1086	1 23	1 25	1 4	1 6
1087	1 23	1 25	1 6	1 8
1088	1 23	1 25	1 10	1 12
1089	1 23	1 25	1 67	1 69
1090	1 23	1 25	1 69	1 71
1091	1 23	1 25	1 71	1 1
1092	1 23	1 25	1 3	1 5
1093	1 23	1 25	1 9	1 11
1094	1 24	1 26	1 33	1 35
1095	1 24	1 26	1 39	1 41
1096	1 24	1 26	1 32	1 34
1097	1 24	1 26	1 40	1 42
1098	1 24	1 26	1 45	1 47
1099	1 24	1 26	1 47	1 49
1100	1 24	1 26	1 49	1 51
1101	1 24	1 26	1 51	1 53
1102	1 24	1 26	1 53	1 55
1103	1 24	1 26	1 55	1 57
1104	1 24	1 26	1 57	1 59
1105	1 24	1 26	1 59	1 61
1106	1 24	1 26	1 61	1 63
1107	1 24	1 26	1 63	1 65
1108	1 24	1 26	1 50	1 52
1109	1 24	1 26	1 52	1 54
1110	1 24	1 26	1 56	1 58
1111	1 24	1 26	1 58	1 60
1112	1 24	1 26	1 60	1 62
1113	1 24	1 26	1 62	1 64
1114	1 24	1 26	1 64	1 66
1115	1 24	1 26	1 66	1 68
1116	1 24	1 26	1 65	1 67
1117	1 24	1 26	1 67	1 69
1118	1 24	1 26	1 69	1 71
1119	1 24	1 26	1 71	1 1
1120	1 24	1 26	1 1	1 3
1121	1 24	1 26	1 3	1 5
1122	1 24	1 26	1 5	1 7
1123	1 24	1 26	1 9	1 11
1124	1 24	1 26	1 11	1 13
1125	1 24	1 26	1 68	1 70
1126	1 24	1 26	1 70	1 72
1127	1 24	1 26	1 72	1 2
1128	1 24	1 26	1 2	1 4
1129	1 24	1 26	1 4	1 6
1130	1 24	1 26	1 6	1 8
1131	1 24	1 26	1 10	1 12
1132	1 24	1 26	1 12	1 14
1133	1 24	1 26	1 14	1 16
1134	1 25	1 27	1 26	1 28
1135	1 25	1 27	1 28	1 30
1136	1 25	1 27	1 30	1 32
1137	1 25	1 27	1 34	1 36
1138	1 25	1 27	1 36	1 38
1139	1 25	1 27	1 38	1 40
1140	1 25	1 27	1 42	1 44
1141	1 25	1 27	1 44	1 46
1142	1 25	1 27	1 29	1 31
1143	1 25	1 27	1 33	1 35
1144	1 25	1 27	1 37	1 39
1145	1 25	1 27	1 41	1 43
1146	1 25	1 27	1 43	1 45
1147	1 25	1 27	1 45	1 47
1148	1 25	1 27	1 50	1 52
1149	1 25	1 27	1 52	1 54
1150	1 25	1 27	1 54	1 56
1151	1 25	1 27	1 58	1 60
1152	1 25	1 27	1 60	1 62
1153	1 25	1 27	1 62	1 64
1154	1 25	1 27	1 64	1 66
1155	1 25	1 27	1 49	1 51
1156	1 25	1 27	1 51	1 53
1157	1 25	1 27	1 53	1 55
1158	1 25	1 27	1 55	1 57
1159	1 25	1 27	1 57	1 59
1160	1 25	1 27	1 59	1 61
1161	1 25	1 27	1 61	1 63
1162	1 25	1 27	1 63	1 65
1163	1 25	1 27	1 65	1 67
1164	1 25	1 27	1 67	1 69
1165	1 25	1 27	1 66	1 68
1166	1 25	1 27	1 68	1 70
1167	1 25	1 27	1 70	1 72
1168	1 25	1 27	1 2	1 4
1169	1 25	1 27	1 4	1 6
1170	1 25	1 27	1 10	1 12
1171	1 25	1 27	1 12	1 14
1172	1 25	1 27	1 69	1 71
1173	1 25	1 27	1 1	1 3
1174	1 25	1 27	1 3	1 5
1175	1 25	1 27	1 9	1 11
1176	1 25	1 27	1 11	1 13
1177	1 26	1 28	1 27	1 29
1178	1 26	1 28	1 29	1 31
1179	1 26	1 28	1 33	1 35
1180	1 26	1 28	1 35	1 37
1181	1 26	1 28	1 37	1 39
1182	1 26	1 28	1 41	1 43
1183	1 26	1 28	1 43	1 45
1184	1 26	1 28	1 30	1 32
1185	1 26	1 28	1 34	1 36
1186	1 26	1 28	1 42	1 44
1187	1 26	1 28	1 44	1 46
1188	1 26	1 28	1 49	1 51
1189	1 26	1 28	1 51	1 53
1190	1 26	1 28	1 53	1 55
1191	1 26	1 28	1 57	1 59
1192	1 26	1 28	1 59	1 61
1193	1 26	1 28	1 61	1 63
1194	1 26	1 28	1 63	1 65
1195	1 26	1 28	1 65	1 67
1196	1 26	1 28	1 50	1 52
1197	1 26	1 28	1 52	1 54
1198	1 26	1 28	1 54	1 56
1199	1 26	1 28	1 58	1 60
1200	1 26	1 28	1 60	1 62
1201	1 26	1 28	1 62	1 64
1202	1 26	1 28	1 64	1 66
1203	1 26	1 28	1 66	1 68
1204	1 26	1 28	1 68	1 70
1205	1 26	1 28	1 67	1 69
1206	1 26	1 28	1 69	1 71
1207	1 26	1 28	1 1	1 3
1208	1 26	1 28	1 3	1 5
1209	1 26	1 28	1 5	1 7
1210	1 26	1 28	1 9	1 11
1211	1 26	1 28	1 11	1 13
1212	1 26	1 28	1 70	1 72
1213	1 26	1 28	1 2	1 4
1214	1 26	1 28	1 4	1 6
1215	1 26	1 28	1 6	1 8
1216	1 26	1 28	1 10	1 12
1217	1 26	1 28	1 12	1 14
1218	1 26	1 28	1 14	1 16
1219	1 27	1 29	1 28	1 30
1220	1 27	1 29	1 30	1 32
1221	1 27	1 29	1 34	1 36
1222	1 27	1 29	1 36	1 38
1223	1 27	1 29	1 42	1 44
1224	1 27	1 29	1 44	1 46
1225	1 27	1 29	1 33	1 35
1226	1 27	1 29	1 35	1 37
1227	1 27	1 29	1 41	1 43
1228	1 27	1 29	1 43	1 45
1229	1 27	1 29	1 45	1 47
1230	1 27	1 29	1 49	1 51
1231	1 27	1 29	1 50	1 52
1232	1 27	1 29	1 52	1 54
1233	1 27	1 29	1 54	1 56
1234	1 27	1 29	1 58	1 60
1235	1 27	1 29	1 60	1 62
1236	1 27	1 29	1 62	1 64
1237	1 27	1 29	1 64	1 66
1238	1 27	1 29	1 66	1 68
1239	1 27	1 29	1 51	1 53
1240	1 27	1 29	1 53	1 55
1241	1 27	1 29	1 57	1 59
1242	1 27	1 29	1 59	1 61
1243	1 27	1 29	1 61	1 63
1244	1 27	1 29	1 63	1 65
1245	1 27	1 29	1 65	1 67
1246	1 27	1 29	1 67	1 69
1247	1 27	1 29	1 69	1 71
1248	1 27	1 29	1 68	1 70
1249	1 27	1 29	1 70	1 72
1250	1 27	1 29	1 2	1 4
1251	1 27	1 29	1 4	1 6
1252	1 27	1 29	1 6	1 8
1253	1 27	1 29	1 10	1 12
1254	1 27	1 29	1 12	1 14
1255	1 27	1 29	1 1	1 3
1256	1 27	1 29	1 3	1 5
1257	1 27	1 29	1 5	1 7
1258	1 27	1 29	1 9	1 11
1259	1 27	1 29	1 11	1 13
1260	1 27	1 29	1 13	1 15
1261	1 28	1 30	1 29	1 31
1262	1 28	1 30	1 33	1 35
1263	1 28	1 30	1 35	1 37
1264	1 28	1 30	1 37	1 39
1265	1 28	1 30	1 41	1 43
1266	1 28	1 30	1 43	1 45
1267	1 28	1 30	1 45	1 47
1268	1 28	1 30	1 36	1 38
1269	1 28	1 30	1 38	1 40
1270	1 28	1 30	1 42	1 44
1271	1 28	1 30	1 44	1 46
1272	1 28	1 30	1 46	1 48
1273	1 28	1 30	1 50	1 52
1274	1 28	1 30	1 49	1 51
1275	1 28	1 30	1 51	1 53
1276	1 28	1 30	1 53	1 55
1277	1 28	1 30	1 57	1 59
1278	1 28	1 30	1 59	1 61
1279	1 28	1 30	1 61	1 63
1280	1 28	1 30	1 63	1 65
1281	1 28	1 30	1 65	1 67
1282	1 28	1 30	1 67	1 69
1283	1 28	1 30	1 52	1 54
1284	1 28	1 30	1 54	1 56
1285	1 28	1 30	1 58	1 60
1286	1 28	1 30	1 60	1 62
1287	1 28	1 30	1 62	1 64
1288	1 28	1 30	1 66	1 68
1289	1 28	1 30	1 68	1 70
1290	1 28	1 30	1 70	1 72
1291	1 28	1 30	1 69	1 71
1292	1 28	1 30	1 71	1 1
1293	1 28	1 30	1 1	1 3
1294	1 28	1 30	1 3	1 5
1295	1 28	1 30	1 5	1 7
1296	1 28	1 30	1 9	1 11
1297	1 28	1 30	1 11	1 13
1298	1 28	1 30	1 13	1 15
1299	1 28	1 30	1 2	1 4
1300	1 28	1 30	1 4	1 6
1301	1 28	1 30	1 6	1 8
1302	1 28	1 30	1 10	1 12
1303	1 28	1 30	1 12	1 14
1304	1 28	1 30	1 14	1 16
1305	1 29	1 31	1 30	1 32
1306	1 29	1 31	1 36	1 38
1307	1 29	1 31	1 38	1 40
1308	1 29	1 31	1 44	1 46
1309	1 29	1 31	1 46	1 48
1310	1 29	1 31	1 33	1 35
1311	1 29	1 31	1 37	1 39
1312	1 29	1 31	1 43	1 45
1313	1 29	1 31	1 45	1 47
1314	1 29	1 31	1 49	1 51
1315	1 29	1 31	1 51	1 53
1316	1 29	1 31	1 50	1 52
1317	1 29	1 31	1 52	1 54
1318	1 29	1 31	1 54	1 56
1319	1 29	1 31	1 58	1 60
1320	1 29	1 31	1 60	1 62
1321	1 29	1 31	1 62	1 64
1322	1 29	1 31	1 64	1 66
1323	1 29	1 31	1 66	1 68
1324	1 29	1 31	1 68	1 70
1325	1 29	1 31	1 53	1 55
1326	1 29	1 31	1 57	1 59
1327	1 29	1 31	1 59	1 61
1328	1 29	1 31	1 61	1 63
1329	1 29	1 31	1 63	1 65
1330	1 29	1 31	1 65	1 67
1331	1 29	1 31	1 67	1 69
1332	1 29	1 31	1 69	1 71
1333	1 29	1 31	1 70	1 72
1334	1 29	1 31	1 2	1 4
1335	1 29	1 31	1 4	1 6
1336	1 29	1 31	1 6	1 8
1337	1 29	1 31	1 12	1 14
1338	1 29	1 31	1 14	1 16
1339	1 30	1 32	1 33	1 35
1340	1 30	1 32	1 35	1 37
1341	1 30	1 32	1 37	1 39
1342	1 30	1 32	1 43	1 45
1343	1 30	1 32	1 45	1 47
1344	1 30	1 32	1 34	1 36
1345	1 30	1 32	1 38	1 40
1346	1 30	1 32	1 44	1 46
1347	1 30	1 32	1 46	1 48
1348	1 30	1 32	1 50	1 52
1349	1 30	1 32	1 52	1 54
1350	1 30	1 32	1 51	1 53
1351	1 30	1 32	1 53	1 55
1352	1 30	1 32	1 57	1 59
1353	1 30	1 32	1 59	1 61
1354	1 30	1 32	1 61	1 63
1355	1 30	1 32	1 63	1 65
1356	1 30	1 32	1 65	1 67
1357	1 30	1 32	1 67	1 69
1358	1 30	1 32	1 69	1 71
1359	1 30	1 32	1 54	1 56
1360	1 30	1 32	1 58	1 60
1361	1 30	1 32	1 60	1 62
1362	1 30	1 32	1 62	1 64
1363	1 30	1 32	1 66	1 68
1364	1 30	1 32	1 68	1 70
1365	1 30	1 32	1 70	1 72
1366	1 30	1 32	1 1	1 3
1367	1 30	1 32	1 3	1 5
1368	1 30	1 32	1 5	1 7
1369	1 30	1 32	1 9	1 11
1370	1 30	1 32	1 11	1 13
1371	1 30	1 32	1 13	1 15
1372	1 30	1 32	1 17	1 19
1373	1 31	1 33	1 32	1 34
1374	1 31	1 33	1 40	1 42
1375	1 31	1 33	1 48	1 50
1376	1 31	1 33	1 39	1 41
1377	1 31	1 33	1 41	1 43
1378	1 31	1 33	1 47	1 49
1379	1 31	1 33	1 52	1 54
1380	1 31	1 33	1 56	1 58
1381	1 31	1 33	1 58	1 60
1382	1 31	1 33	1 60	1 62
1383	1 31	1 33	1 62	1 64
1384	1 31	1 33	1 64	1 66
1385	1 31	1 33	1 66	1 68
1386	1 31	1 33	1 68	1 70
1387	1 31	1 33	1 70	1 72
1388	1 31	1 33	1 55	1 57
1389	1 31	1 33	1 63	1 65
1390	1 31	1 33	1 71	1 1
1391	1 31	1 33	1 72	1 2
1392	1 31	1 33	1 16	1 18
1393	1 32	1 34	1 47	1 49
1394	1 32	1 34	1 49	1 51
1395	1 32	1 34	1 48	1 50
1396	1 32	1 34	1 53	1 55
1397	1 32	1 34	1 55	1 57
1398	1 32	1 34	1 57	1 59
1399	1 32	1 34	1 59	1 61
1400	1 32	1 34	1 61	1 63
1401	1 32	1 34	1 63	1 65
1402	1 32	1 34	1 65	1 67
1403	1 32	1 34	1 67	1 69
1404	1 32	1 34	1 69	1 71
1405	1 32	1 34	1 71	1 1
1406	1 32	1 34	1 56	1 58
1407	1 32	1 34	1 58	1 60
1408	1 32	1 34	1 60	1 62
1409	1 32	1 34	1 64	1 66
1410	1 32	1 34	1 66	1 68
1411	1 32	1 34	1 68	1 70
1412	1 32	1 34	1 70	1 72
1413	1 32	1 34	1 72	1 2
1414	1 33	1 35	1 34	1 36
1415	1 33	1 35	1 36	1 38
1416	1 33	1 35	1 38	1 40
1417	1 33	1 35	1 42	1 44
1418	1 33	1 35	1 44	1 46
1419	1 33	1 35	1 46	1 48
1420	1 33	1 35	1 50	1 52
1421	1 33	1 35	1 52	1 54
1422	1 33	1 35	1 37	1 39
1423	1 33	1 35	1 41	1 43
1424	1 33	1 35	1 45	1 47
1425	1 33	1 35	1 49	1 51
1426	1 33	1 35	1 51	1 53
1427	1 33	1 35	1 58	1 60
1428	1 33	1 35	1 60	1 62
1429	1 33	1 35	1 62	1 64
1430	1 33	1 35	1 66	1 68
1431	1 33	1 35	1 68	1 70
1432	1 33	1 35	1 70	1 72
1433	1 33	1 35	1 57	1 59
1434	1 33	1 35	1 59	1 61
1435	1 33	1 35	1 61	1 63
1436	1 33	1 35	1 63	1 65
1437	1 33	1 35	1 65	1 67
1438	1 33	1 35	1 67	1 69
1439	1 33	1 35	1 69	1 71
1440	1 33	1 35	1 1	1 3
1441	1 33	1 35	1 3	1 5
1442	1 34	1 36	1 35	1 37
1443	1 34	1 36	1 37	1 39
1444	1 34	1 36	1 41	1 43
1445	1 34	1 36	1 43	1 45
1446	1 34	1 36	1 45	1 47
1447	1 34	1 36	1 49	1 51
1448	1 34	1 36	1 51	1 53
1449	1 34	1 36	1 53	1 55
1450	1 34	1 36	1 38	1 40
1451	1 34	1 36	1 42	1 44
1452	1 34	1 36	1 46	1 48
1453	1 34	1 36	1 50	1 52
1454	1 34	1 36	1 52	1 54
1455	1 34	1 36	1 57	1 59
1456	1 34	1 36	1 59	1 61
1457	1 34	1 36	1 61	1 63
1458	1 34	1 36	1 65	1 67
1459	1 34	1 36	1 67	1 69
1460	1 34	1 36	1 69	1 71
1461	1 34	1 36	1 1	1 3
1462	1 34	1 36	1 58	1 60
1463	1 34	1 36	1 60	1 62
1464	1 34	1 36	1 62	1 64
1465	1 34	1 36	1 66	1 68
1466	1 34	1 36	1 68	1 70
1467	1 34	1 36	1 70	1 72
1468	1 34	1 36	1 2	1 4
1469	1 34	1 36	1 4	1 6
1470	1 35	1 37	1 36	1 38
1471	1 35	1 37	1 38	1 40
1472	1 35	1 37	1 42	1 44
1473	1 35	1 37	1 44	1 46
1474	1 35	1 37	1 46	1 48
1475	1 35	1 37	1 50	1 52
1476	1 35	1 37	1 52	1 54
1477	1 35	1 37	1 43	1 45
1478	1 35	1 37	1 49	1 51
1479	1 35	1 37	1 51	1 53
1480	1 35	1 37	1 53	1 55
1481	1 35	1 37	1 57	1 59
1482	1 35	1 37	1 58	1 60
1483	1 35	1 37	1 60	1 62
1484	1 35	1 37	1 62	1 64
1485	1 35	1 37	1 66	1 68
1486	1 35	1 37	1 68	1 70
1487	1 35	1 37	1 70	1 72
1488	1 35	1 37	1 2	1 4
1489	1 35	1 37	1 59	1 61
1490	1 35	1 37	1 61	1 63
1491	1 35	1 37	1 65	1 67
1492	1 35	1 37	1 67	1 69
1493	1 35	1 37	1 69	1 71
1494	1 35	1 37	1 1	1 3
1495	1 35	1 37	1 3	1 5
1496	1 35	1 37	1 5	1 7
1497	1 36	1 38	1 37	1 39
1498	1 36	1 38	1 41	1 43
1499	1 36	1 38	1 43	1 45
1500	1 36	1 38	1 45	1 47
1501	1 36	1 38	1 49	1 51
1502	1 36	1 38	1 51	1 53
1503	1 36	1 38	1 53	1 55
1504	1 36	1 38	1 44	1 46
1505	1 36	1 38	1 50	1 52
1506	1 36	1 38	1 52	1 54
1507	1 36	1 38	1 54	1 56
1508	1 36	1 38	1 58	1 60
1509	1 36	1 38	1 57	1 59
1510	1 36	1 38	1 59	1 61
1511	1 36	1 38	1 61	1 63
1512	1 36	1 38	1 65	1 67
1513	1 36	1 38	1 67	1 69
1514	1 36	1 38	1 69	1 71
1515	1 36	1 38	1 71	1 1
1516	1 36	1 38	1 1	1 3
1517	1 36	1 38	1 3	1 5
1518	1 36	1 38	1 60	1 62
1519	1 36	1 38	1 62	1 64
1520	1 36	1 38	1 66	1 68
1521	1 36	1 38	1 68	1 70
1522	1 36	1 38	1 70	1 72
1523	1 36	1 38	1 2	1 4
1524	1 36	1 38	1 4	1 6
