index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
1.0,-275.8027842,1 72,1 65,1 71,1 1,,,,7.51995832774975,-2074.0254438613574,0,,,-275.8027842,
2.0,-1299.097993,1 72,1 65,1 71,1 7,,,,7.51923515372265,-9768.223297096141,0,,,-1299.097993,
3.0,-249.0088951,1 72,1 65,1 71,1 9,,,,7.518471738930912,-1872.166340551762,0,,,-249.0088951,
4.0,-295.1837176,1 72,1 65,1 71,1 10,,,,7.51766504007633,-2219.0923142012844,0,,,-295.1837176,
5.0,-361.7013703,1 72,1 65,1 71,1 11,,,,7.51681172049155,-2718.841099588894,0,,,-361.7013703,
6.0,-1063.023998,1 72,1 65,1 71,1 15,,,,7.515908115520665,-7989.590693561422,0,,,-1063.023998,
7.0,-1337.178798,1 72,1 65,1 71,1 16,,,,7.514950193035715,-10048.832066153365,0,,,-1337.178798,
8.0,-193.1897477,1 72,1 65,1 71,1 17,,,,7.513933508291611,-1451.6149187014323,0,,,-193.1897477,
9.0,-240.7895844,1 72,1 65,1 71,1 18,,,,7.512853152171809,-1809.0167881696798,0,,,-240.7895844,
10.0,-302.970936,1 72,1 65,1 71,1 19,,,,7.511703691694722,-2275.827898427405,0,,,-302.970936,
11.0,-376.8026188,1 72,1 65,1 71,1 20,,,,7.510479101428526,-2829.9681938609397,0,,,-376.8026188,
12.0,-788.3882811,1 72,1 65,1 71,1 23,,,,7.509172684190236,-5920.143744971813,0,,,-788.3882811,
13.0,-928.5289331,1 72,1 65,1 71,1 24,,,,7.507776979070689,-6971.188148329248,0,,,-928.5289331,
14.0,-113.6978579,1 72,1 65,1 71,1 25,,,,7.506283654414926,-853.4483722967609,0,,,-113.6978579,
15.0,-162.1830579,1 72,1 65,1 71,1 26,,,,7.504683382876283,-1217.132499606192,0,,,-162.1830579,
16.0,-217.1932549,1 72,1 65,1 71,1 27,,,,7.502965695025903,-1629.5935407057166,0,,,-217.1932549,
17.0,-282.085627,1 72,1 65,1 71,1 28,,,,7.501118807202419,-2115.957801931186,0,,,-282.085627,
18.0,-360.7807127,1 72,1 65,1 71,1 29,,,,7.499129418283731,-2705.541256157941,0,,,-360.7807127,
19.0,-459.9736774,1 72,1 65,1 71,1 30,,,,7.496982468793824,-3448.414595574426,0,,,-459.9736774,
20.0,-573.6819121,1 72,1 65,1 71,1 31,,,,7.494660854142906,-4299.5513693457215,0,,,-573.6819121,
21.0,-656.8776054,1 72,1 65,1 71,1 32,,,,7.492145081731756,-4921.422320597343,0,,,-656.8776054,
22.0,-19.02386213,1 72,1 65,1 71,1 33,,,,7.489412858987701,-142.47755766403117,0,,,-19.02386213,
23.0,-62.04605518,1 72,1 65,1 71,1 34,,,,7.486438595944928,-464.5039822256807,0,,,-62.04605518,
24.0,-114.5091155,1 72,1 65,1 71,1 35,,,,7.48319280146925,-856.8937888122108,0,,,-114.5091155,
25.0,-176.5092179,1 72,1 65,1 71,1 36,,,,7.47964134628904,-1320.2256442059816,0,,,-176.5092179,
26.0,-245.1052545,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1832.3442724943443,0,,,-245.1052545,
27.0,-313.9148502,1 72,1 65,1 71,1 38,,,,7.471456103615104,-2345.401023542211,0,,,-313.9148502,
28.0,-400.1575739,1 72,1 65,1 71,1 39,,,,7.466721597728649,-2987.865199533828,0,,,-400.1575739,
29.0,-467.9314816,1 72,1 65,1 71,1 40,,,,7.461476861569028,-3491.4599227581134,0,,,-467.9314816,
30.0,88.68168348,1 72,1 65,1 71,1 41,,,,7.455645723351854,661.1792141773047,0,,,88.68168348,
31.0,45.913279,1 72,1 65,1 71,1 42,,,,7.449137219852086,342.0143154843532,0,,,45.913279,
32.0,-14.17633882,1 72,1 65,1 71,1 43,,,,7.441842003676811,-105.49807368903016,0,,,-14.17633882,
33.0,-76.27462631,1 72,1 65,1 71,1 44,,,,7.433627687367397,-566.9971739816177,0,,,-76.27462631,
34.0,-141.49216,1 72,1 65,1 71,1 45,,,,7.424332748089664,-1050.4848770859426,0,,,-141.49216,
35.0,-206.5853813,1 72,1 65,1 71,1 46,,,,7.413758459586104,-1531.574118239696,0,,,-206.5853813,
36.0,-264.0535737,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1954.4342684844132,0,,,-264.0535737,
37.0,-316.1170361,1 72,1 65,1 71,1 48,,,,7.387722205559858,-2335.384847151737,0,,,-316.1170361,
38.0,218.0966804,1 72,1 65,1 71,1 49,,,,7.371558532546507,1607.7124453226884,0,,,218.0966804,
39.0,163.3988671,1 72,1 65,1 71,1 50,,,,7.352663657337813,1201.4169117763413,0,,,163.3988671,
40.0,91.05923505,1 72,1 65,1 71,1 51,,,,7.330382858376184,667.4990557073678,0,,,91.05923505,
41.0,19.73184478,1 72,1 65,1 71,1 52,,,,7.303851772876419,144.1184694785253,0,,,19.73184478,
42.0,-43.75233537,1 72,1 65,1 71,1 53,,,,7.271909898664698,-318.16304066680055,0,,,-43.75233537,
43.0,-107.608492,1 72,1 65,1 71,1 54,,,,7.232969132683476,-778.3289010506168,0,,,-107.608492,
44.0,-164.0713227,1 72,1 65,1 71,1 55,,,,7.184808310900424,-1178.8210029153854,0,,,-164.0713227,
45.0,-203.3802891,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-1448.930317881891,0,,,-203.3802891,
46.0,381.0975234,1 72,1 65,1 71,1 57,,,,7.0465629613229,2685.427693042327,0,,,381.0975234,
47.0,289.0619254,1 72,1 65,1 71,1 58,,,,6.944573234251121,2007.4117101739344,0,,,289.0619254,
48.0,192.920716,1 72,1 65,1 71,1 59,,,,6.806784082777885,1313.169658906913,0,,,192.920716,
49.0,104.9745282,1 72,1 65,1 71,1 60,,,,6.613879270715354,694.2888560151043,0,,,104.9745282,
50.0,39.82806216,1 72,1 65,1 71,1 61,,,,6.331148553799277,252.15737814491175,0,,,39.82806216,
51.0,-22.3848814,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-131.85783554572276,0,,,-22.3848814,
52.0,-71.95952297,1 72,1 65,1 71,1 63,,,,5.140787978601479,-369.928650630073,0,,,-71.95952297,
53.0,-110.1005459,1 72,1 65,1 71,1 64,,,,3.677962131031953,-404.9456384261453,0,,,-110.1005459,
54.0,379.2569043,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1429.7648452465046,0,,,379.2569043,
55.0,255.394727,1 72,1 65,1 71,1 67,,,,5.543987035746694,1415.9050554860662,0,,,255.394727,
56.0,161.2910628,1 72,1 65,1 71,1 68,,,,6.854383971468639,1105.5508755974615,0,,,161.2910628,
57.0,97.70348292,1 72,1 65,1 71,1 69,,,,8.377580409572781,818.5187844576208,0,,,97.70348292,
58.0,38.63431108,1 72,1 65,1 71,1 70,,,,11.780972450961722,455.14975449536524,0,,,38.63431108,
