index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
49.0,23.32525967,1 72,1 65,1 71,1 51,,,,7.330382858376184,170.98308365214132,0,,,23.32525967,
50.0,-19.04397576,1 72,1 65,1 71,1 52,,,,7.303851772876419,-139.09437611729155,0,,,-19.04397576,
51.0,-58.99576679,1 72,1 65,1 71,1 53,,,,7.271909898664698,-429.01190049951504,0,,,-58.99576679,
52.0,-102.1657311,1 72,1 65,1 71,1 54,,,,7.232969132683476,-738.9615794643403,0,,,-102.1657311,
53.0,-143.951955,1 72,1 65,1 71,1 55,,,,7.184808310900424,-1034.267202654364,0,,,-143.951955,
54.0,-171.3434239,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-1220.6919498296584,0,,,-171.3434239,
55.0,229.7992555,1 72,1 65,1 71,1 57,,,,7.0465629613229,1619.2949223458777,0,,,229.7992555,
56.0,163.7193325,1 72,1 65,1 71,1 58,,,,6.944573234251121,1136.9608944089598,0,,,163.7193325,
57.0,100.3557085,1 72,1 65,1 71,1 59,,,,6.806784082777885,683.0996392336974,0,,,100.3557085,
58.0,49.76206627,1 72,1 65,1 71,1 60,,,,6.613879270715354,329.1202985711167,0,,,49.76206627,
59.0,10.92171139,1 72,1 65,1 71,1 61,,,,6.331148553799277,69.1469772718116,0,,,10.92171139,
60.0,-27.0218911,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-159.17207731099393,0,,,-27.0218911,
61.0,-59.26338808,1 72,1 65,1 71,1 63,,,,5.140787978601479,-304.6605130128582,0,,,-59.26338808,
62.0,-85.75980159,1 72,1 65,1 71,1 64,,,,3.677962131031953,-315.4213026128338,0,,,-85.75980159,
63.0,224.1031483,1 72,1 65,1 71,1 66,,,,3.7699111843077517,844.8489652147487,0,,,224.1031483,
64.0,145.9333708,1 72,1 65,1 71,1 67,,,,5.543987035746694,809.0527157980152,0,,,145.9333708,
65.0,90.51891103,1 72,1 65,1 71,1 68,,,,6.854383971468639,620.4513728788278,0,,,90.51891103,
66.0,52.65026055,1 72,1 65,1 71,1 69,,,,8.377580409572781,441.0817913425826,0,,,52.65026055,
67.0,19.9922469,1 72,1 65,1 71,1 70,,,,11.780972450961722,235.5281099617249,0,,,19.9922469,
