980
1	1 1	1 3	1 2	1 4	712.9850907731948
2	1 1	1 3	1 4	1 6	-257.0416049364366
3	1 1	1 3	1 6	1 8	-36.39910311348268
4	1 1	1 3	1 8	1 10	-298.31022308389424
5	1 1	1 3	1 10	1 12	364.1733016254829
6	1 1	1 3	1 16	1 18	-232.19686074809334
7	1 1	1 3	1 18	1 20	218.1185410469202
8	1 1	1 3	1 20	1 22	14.562791027838403
9	1 1	1 3	1 5	1 7	-79.19391167035664
10	1 1	1 3	1 11	1 13	22.76656711670319
11	1 1	1 3	1 13	1 15	-33.022436351055966
12	1 1	1 3	1 15	1 17	-404.4898983128011
13	1 1	1 3	1 17	1 19	313.64209453685976
14	1 1	1 3	1 19	1 21	84.34525829271168
15	1 1	1 3	1 23	1 25	-261.1271095077024
16	1 1	1 3	1 24	1 26	-168.98194015985115
17	1 1	1 3	1 26	1 28	123.9423664294741
18	1 1	1 3	1 30	1 32	1.0678644628599752
19	1 1	1 3	1 34	1 36	72.77510028902964
20	1 1	1 3	1 40	1 42	-87.34369331749261
21	1 1	1 3	1 25	1 27	167.69260602365443
22	1 1	1 3	1 27	1 29	70.99601736188617
23	1 1	1 3	1 31	1 33	-172.12731633057456
24	1 1	1 3	1 33	1 35	93.4394982778253
25	1 1	1 3	1 41	1 43	52.81195190260303
26	1 1	1 3	1 42	1 44	46.0547652842368
27	1 1	1 3	1 46	1 48	6.939637375307973
28	1 1	1 3	1 54	1 56	7.228212260723434
29	1 1	1 3	1 62	1 64	6.624636670766785
30	1 2	1 4	1 3	1 5	394.2434959652064
31	1 2	1 4	1 5	1 7	-157.6773351615917
32	1 2	1 4	1 7	1 9	-604.5148738469854
33	1 2	1 4	1 15	1 17	-391.7425782201848
34	1 2	1 4	1 17	1 19	208.42348726441986
35	1 2	1 4	1 19	1 21	152.3338724136948
36	1 2	1 4	1 6	1 8	-65.2529485359118
37	1 2	1 4	1 10	1 12	484.67723429191847
38	1 2	1 4	1 16	1 18	-302.4393935168724
39	1 2	1 4	1 18	1 20	231.40903977916162
40	1 2	1 4	1 20	1 22	62.57184323495623
41	1 2	1 4	1 22	1 24	-6.453227458596384
42	1 2	1 4	1 24	1 26	-204.91729689039482
43	1 2	1 4	1 23	1 25	-264.23297086293655
44	1 2	1 4	1 25	1 27	125.96110047487912
45	1 2	1 4	1 27	1 29	95.73755113125884
46	1 2	1 4	1 29	1 31	22.869561708601758
47	1 2	1 4	1 33	1 35	76.85030982916146
48	1 2	1 4	1 41	1 43	46.51034686629314
49	1 2	1 4	1 26	1 28	123.14707204917643
50	1 2	1 4	1 32	1 34	-139.84551436612492
51	1 2	1 4	1 34	1 36	71.04359314810027
52	1 2	1 4	1 46	1 48	10.109532899247984
53	1 2	1 4	1 54	1 56	9.395862661666131
54	1 2	1 4	1 62	1 64	7.9981349821746885
55	1 2	1 4	1 71	1 1	-828.3567084949141
56	1 3	1 5	1 4	1 6	524.9073657566312
57	1 3	1 5	1 6	1 8	-165.0998923149712
58	1 3	1 5	1 8	1 10	-498.08970582920745
59	1 3	1 5	1 10	1 12	258.0670058688404
60	1 3	1 5	1 16	1 18	-341.98928773044184
61	1 3	1 5	1 18	1 20	152.58219186465158
62	1 3	1 5	1 20	1 22	152.8265028306963
63	1 3	1 5	1 13	1 15	37.398864430717786
64	1 3	1 5	1 15	1 17	-369.86632563159634
65	1 3	1 5	1 17	1 19	72.51042002087316
66	1 3	1 5	1 19	1 21	195.82388196348734
67	1 3	1 5	1 21	1 23	57.02755570066498
68	1 3	1 5	1 23	1 25	-256.5597989959575
69	1 3	1 5	1 25	1 27	65.61545429002865
70	1 3	1 5	1 24	1 26	-234.90708377796778
71	1 3	1 5	1 26	1 28	93.09365890461467
72	1 3	1 5	1 27	1 29	110.2304670139356
73	1 3	1 5	1 29	1 31	51.012081555188274
74	1 3	1 5	1 33	1 35	50.31014749886327
75	1 3	1 5	1 41	1 43	34.79202266409645
76	1 3	1 5	1 46	1 48	15.60755005282564
77	1 3	1 5	1 54	1 56	12.632411790402841
78	1 3	1 5	1 62	1 64	9.803881052649922
79	1 4	1 6	1 5	1 7	276.75368583592876
80	1 4	1 6	1 7	1 9	-505.3793273729709
81	1 4	1 6	1 13	1 15	186.7123085031402
82	1 4	1 6	1 19	1 21	145.5678673408878
83	1 4	1 6	1 21	1 23	108.74440558545055
84	1 4	1 6	1 23	1 25	-224.33226130410324
85	1 4	1 6	1 14	1 16	19.606497254398974
86	1 4	1 6	1 16	1 18	-329.3293798099136
87	1 4	1 6	1 18	1 20	63.89363001428903
88	1 4	1 6	1 20	1 22	173.04151482879325
