index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
1.0,-117.1928728,1 72,1 65,1 71,1 1,,,,7.522500820673164,-881.5834818150457,0,,,-117.1928728,
2.0,-150.8671101,1 72,1 65,1 71,1 2,,,,7.521913051825442,-1134.8092845523759,0,,,-150.8671101,
3.0,-209.1355521,1 72,1 65,1 71,1 3,,,,7.5212948388072975,-1572.9701486208448,0,,,-209.1355521,
4.0,-283.3526592,1 72,1 65,1 71,1 4,,,,7.520644041369752,-2130.994488018754,0,,,-283.3526592,
5.0,-377.9866461,1 72,1 65,1 71,1 5,,,,7.51995832774975,-2842.4438271178924,0,,,-377.9866461,
6.0,-529.0293545,1 72,1 65,1 71,1 6,,,,7.51923515372265,-3977.8961197076014,0,,,-529.0293545,
7.0,-930.6168224,1 72,1 65,1 71,1 7,,,,7.518471738930912,-6996.816278988088,0,,,-930.6168224,
8.0,-2015.379605,1 72,1 65,1 71,1 8,,,,7.51766504007633,-15150.948798991343,0,,,-2015.379605,
9.0,-98.79855495,1 72,1 65,1 71,1 9,,,,7.51681172049155,-742.6501358157884,0,,,-98.79855495,
10.0,-132.2299667,1 72,1 65,1 71,1 10,,,,7.515908115520665,-993.8282798355573,0,,,-132.2299667,
11.0,-184.003301,1 72,1 65,1 71,1 11,,,,7.514950193035715,-1382.7756423691587,0,,,-184.003301,
12.0,-253.06165,1 72,1 65,1 71,1 12,,,,7.513933508291611,-1901.4884115985637,0,,,-253.06165,
13.0,-333.4571195,1 72,1 65,1 71,1 13,,,,7.512853152171809,-2505.2143713497067,0,,,-333.4571195,
14.0,-456.4523202,1 72,1 65,1 71,1 14,,,,7.511703691694722,-3428.734578728961,0,,,-456.4523202,
15.0,-706.71707,1 72,1 65,1 71,1 15,,,,7.510479101428526,-5307.783784857801,0,,,-706.71707,
16.0,-964.0101113,1 72,1 65,1 71,1 16,,,,7.509172684190236,-7238.91839505715,0,,,-964.0101113,
