datetime,rms_ICSD,rms_ICSD_perc
2022-05-19 18:55:00,0.02542096840343863,2.542096840343863
2022-05-23 08:20:00,0.02105330538371443,2.105330538371443
2022-06-01 15:20:00,0.021022825898280237,2.1022825898280235
2022-06-01 15:40:00,0.03329913413069399,3.329913413069399
2022-06-01 16:15:00,0.12321774490514373,12.321774490514374
2022-06-01 16:25:00,0.05965535427602016,5.965535427602016
2022-06-06 12:00:00,0.42983018183803573,42.98301818380357
2022-06-06 12:15:00,0.6074852186873921,60.74852186873921
2022-06-08 11:30:00,0.8701779899489841,87.01779899489841
2022-06-08 11:40:00,0.8675643849339482,86.75643849339481
2022-06-08 12:05:00,0.3006479311480033,30.06479311480033
2022-06-08 12:15:00,0.6200662580690917,62.00662580690916
2022-06-15 17:05:00,0.06173193175763724,6.173193175763724
2022-06-15 17:15:00,0.08732952673421172,8.732952673421172
2022-06-15 18:25:00,0.10797026819839287,10.797026819839287
2022-06-15 18:35:00,0.19843302049625736,19.843302049625734
2022-06-22 16:44:00,0.09076740779233668,9.076740779233667
2022-06-22 16:58:00,0.0860183770218539,8.60183770218539
2022-06-22 17:52:00,0.35885111144148074,35.88511114414808
2022-06-22 18:00:00,1.2545190521407497,125.45190521407497
2022-06-23 11:30:00,0.05164317931905781,5.1643179319057815
2022-06-23 11:44:00,0.12651470032234846,12.651470032234846
2022-06-23 16:10:00,0.039153789829233475,3.9153789829233476
2022-06-23 16:26:00,0.12559369562221354,12.559369562221354
2022-06-29 10:14:00,0.19071638476729663,19.071638476729664
2022-06-29 10:24:00,0.11240353429754046,11.240353429754046
2022-06-29 14:50:00,0.038322419908779985,3.8322419908779985
2022-06-29 15:02:00,0.08984090836302525,8.984090836302524
2022-07-05 17:15:00,0.21614771786560016,21.614771786560016
2022-07-05 17:55:00,0.15561793049690734,15.561793049690733
2022-07-05 19:15:00,0.041911702107356244,4.191170210735624
2022-07-05 19:35:00,0.35998422022161747,35.99842202216175
2022-07-07 13:50:00,0.18896653853130835,18.896653853130836
2022-07-07 14:20:00,0.1916081742148698,19.160817421486982
2022-07-11 12:05:00,0.2640197548607061,26.40197548607061
2022-07-11 12:15:00,0.2825942644773854,28.25942644773854
2022-07-11 16:30:00,0.04990377763370312,4.990377763370312
2022-07-11 16:40:00,0.0629932915432509,6.29932915432509
2022-07-12 12:40:00,0.171324164489188,17.1324164489188
2022-07-12 12:50:00,0.24056334769463794,24.056334769463795
