index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
36.0,-66.92480713,1 72,1 65,1 71,1 36,,,,7.47964134628904,-500.5735545019676,0,,,-66.92480713,
37.0,-135.2857909,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1011.3620151112773,0,,,-135.2857909,
38.0,-199.1250935,1 72,1 65,1 71,1 38,,,,7.471456103615104,-1487.7543952135031,0,,,-199.1250935,
39.0,-265.171073,1 72,1 65,1 71,1 39,,,,7.466721597728649,-1979.95857786198,0,,,-265.171073,
40.0,-324.5557717,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2421.66538082823,0,,,-324.5557717,
41.0,226.0741106,1 72,1 65,1 71,1 41,,,,7.455645723351854,1685.528475855464,0,,,226.0741106,
42.0,162.6324733,1 72,1 65,1 71,1 42,,,,7.449137219852086,1211.4716100156306,0,,,162.6324733,
43.0,82.12212734,1 72,1 65,1 71,1 43,,,,7.441842003676811,611.1398966701079,0,,,82.12212734,
44.0,9.010762756,1 72,1 65,1 71,1 44,,,,7.433627687367397,66.98265550730055,0,,,9.010762756,
45.0,-59.28698145,1 72,1 65,1 71,1 45,,,,7.424332748089664,-440.1662779146194,0,,,-59.28698145,
46.0,-125.2467128,1 72,1 65,1 71,1 46,,,,7.413758459586104,-928.5488765563512,0,,,-125.2467128,
47.0,-175.0672053,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1295.7875954174829,0,,,-175.0672053,
48.0,-219.8210482,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1623.976839036584,0,,,-219.8210482,
49.0,396.4711269,1 72,1 65,1 71,1 49,,,,7.371558532546507,2922.610118408024,0,,,396.4711269,
50.0,309.9989594,1 72,1 65,1 71,1 50,,,,7.352663657337813,2279.3180825929203,0,,,309.9989594,
51.0,191.1473398,1 72,1 65,1 71,1 51,,,,7.330382858376184,1401.1831830941276,0,,,191.1473398,
52.0,91.84515066,1 72,1 65,1 71,1 52,,,,7.303851772876419,670.8233664781428,0,,,91.84515066,
53.0,13.10551695,1 72,1 65,1 71,1 53,,,,7.271909898664698,95.30213843582298,0,,,13.10551695,
54.0,-54.71025461,1 72,1 65,1 71,1 54,,,,7.232969132683476,-395.7175828353839,0,,,-54.71025461,
55.0,-111.1377625,1 72,1 65,1 71,1 55,,,,7.184808310900424,-798.5035196648774,0,,,-111.1377625,
56.0,-143.1187171,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-1019.6123192675284,0,,,-143.1187171,
57.0,662.1050277,1 72,1 65,1 71,1 57,,,,7.0465629613229,4665.5647646964935,0,,,662.1050277,
58.0,502.5555221,1 72,1 65,1 71,1 58,,,,6.944573234251121,3490.0336275007576,0,,,502.5555221,
59.0,318.2953306,1 72,1 65,1 71,1 59,,,,6.806784082777885,2166.567589950605,0,,,318.2953306,
60.0,176.6615861,1 72,1 65,1 71,1 60,,,,6.613879270715354,1168.4184022384857,0,,,176.6615861,
61.0,83.99324244,1 72,1 65,1 71,1 61,,,,6.331148553799277,531.7736954029181,0,,,83.99324244,
62.0,1.68113304,1 72,1 65,1 71,1 62,,,,5.8904862254808625,9.902691015320768,0,,,1.68113304,
63.0,-49.04498381,1 72,1 65,1 71,1 63,,,,5.140787978601479,-252.12986318115216,0,,,-49.04498381,
64.0,-83.55350685,1 72,1 65,1 71,1 64,,,,3.677962131031953,-307.30663410921886,0,,,-83.55350685,
65.0,691.140074,1 72,1 65,1 71,1 66,,,,3.7699111843077517,2605.536694895887,0,,,691.140074,
66.0,429.7542867,1 72,1 65,1 71,1 67,,,,5.543987035746694,2382.552194021368,0,,,429.7542867,
67.0,254.7345278,1 72,1 65,1 71,1 68,,,,6.854383971468639,1746.0482643319524,0,,,254.7345278,
68.0,140.6627955,1 72,1 65,1 71,1 69,,,,8.377580409572781,1178.4138799365423,0,,,140.6627955,
69.0,50.94877638,1 72,1 65,1 71,1 70,,,,11.780972450961722,600.2261309429892,0,,,50.94877638,
