index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
1.0,-147.5729185,1 72,1 65,1 71,1 1,,,,7.525910034924181,-1110.6205082221982,0,,,-147.5729185,
2.0,-183.9535061,1 72,1 65,1 71,1 2,,,,7.525488105557298,-1384.339922131112,0,,,-183.9535061,
3.0,-246.9880273,1 72,1 65,1 71,1 3,,,,7.525046680883054,-1858.5964350517181,0,,,-246.9880273,
4.0,-322.3699308,1 72,1 65,1 71,1 4,,,,7.5245845407124206,-2425.699797688213,0,,,-322.3699308,
5.0,-434.9335094,1 72,1 65,1 71,1 5,,,,7.524100367846867,-3272.483378065469,0,,,-434.9335094,
6.0,-633.5954884,1 72,1 65,1 71,1 6,,,,7.523592738670759,-4766.914415780793,0,,,-633.5954884,
7.0,-1047.281477,1 72,1 65,1 71,1 7,,,,7.523060112661563,-7878.761506347988,0,,,-1047.281477,
8.0,-1487.369176,1 72,1 65,1 71,1 8,,,,7.522500820673164,-11188.735847103968,0,,,-1487.369176,
9.0,-124.3469494,1 72,1 65,1 71,1 9,,,,7.521913051825442,-935.3269416465379,0,,,-124.3469494,
10.0,-159.0755234,1 72,1 65,1 71,1 10,,,,7.5212948388072975,-1196.4539131289896,0,,,-159.0755234,
11.0,-217.176873,1 72,1 65,1 71,1 11,,,,7.520644041369752,-1633.3099558507654,0,,,-217.176873,
12.0,-285.9508334,1 72,1 65,1 71,1 12,,,,7.51995832774975,-2150.3383509533114,0,,,-285.9508334,
13.0,-376.6469731,1 72,1 65,1 71,1 13,,,,7.51923515372265,-2832.0971606767494,0,,,-376.6469731,
14.0,-521.7655173,1 72,1 65,1 71,1 14,,,,7.518471738930912,-3922.879296168718,0,,,-521.7655173,
15.0,-727.2514268,1 72,1 65,1 71,1 15,,,,7.51766504007633,-5467.23262659999,0,,,-727.2514268,
16.0,-869.5749651,1 72,1 65,1 71,1 16,,,,7.51681172049155,-6536.43128950971,0,,,-869.5749651,
17.0,-82.51138344,1 72,1 65,1 71,1 17,,,,7.515908115520665,-620.1479764195334,0,,,-82.51138344,
18.0,-118.4396112,1 72,1 65,1 71,1 18,,,,7.514950193035715,-890.067779050515,0,,,-118.4396112,
19.0,-169.455562,1 72,1 65,1 71,1 19,,,,7.513933508291611,-1273.2778254781865,0,,,-169.455562,
20.0,-229.7579442,1 72,1 65,1 71,1 20,,,,7.512853152171809,-1726.1376953194847,0,,,-229.7579442,
21.0,-306.6051283,1 72,1 65,1 71,1 21,,,,7.511703691694722,-2303.126874143644,0,,,-306.6051283,
22.0,-401.512722,1 72,1 65,1 71,1 22,,,,7.510479101428526,-3015.5529075386817,0,,,-401.512722,
23.0,-522.4990415,1 72,1 65,1 71,1 23,,,,7.509172684190236,-3923.5355299473804,0,,,-522.4990415,
24.0,-610.4927999,1 72,1 65,1 71,1 24,,,,7.507776979070689,-4583.443788977629,0,,,-610.4927999,
25.0,-24.75331106,1 72,1 65,1 71,1 25,,,,7.506283654414926,-185.80537420232622,0,,,-24.75331106,
26.0,-60.39787275,1 72,1 65,1 71,1 26,,,,7.504683382876283,-453.26691198800125,0,,,-60.39787275,
27.0,-107.5732161,1 72,1 65,1 71,1 27,,,,7.502965695025903,-807.1181501019081,0,,,-107.5732161,
28.0,-162.9337281,1 72,1 65,1 71,1 28,,,,7.501118807202419,-1222.1852521785152,0,,,-162.9337281,
29.0,-225.0706519,1 72,1 65,1 71,1 29,,,,7.499129418283731,-1687.833946855587,0,,,-225.0706519,
30.0,-292.6089058,1 72,1 65,1 71,1 30,,,,7.496982468793824,-2193.6838369955435,0,,,-292.6089058,
31.0,-371.5048325,1 72,1 65,1 71,1 31,,,,7.494660854142906,-2784.3027252626675,0,,,-371.5048325,
32.0,-427.7940908,1 72,1 65,1 71,1 32,,,,7.492145081731756,-3205.0953933811284,0,,,-427.7940908,
33.0,51.48820511,1 72,1 65,1 71,1 33,,,,7.489412858987701,385.6164254370303,0,,,51.48820511,
34.0,13.75621062,1 72,1 65,1 71,1 34,,,,7.486438595944928,102.9850261195155,0,,,13.75621062,
35.0,-35.84312864,1 72,1 65,1 71,1 35,,,,7.48319280146925,-268.2210422209843,0,,,-35.84312864,
36.0,-91.39714807,1 72,1 65,1 71,1 36,,,,7.47964134628904,-683.6178876372735,0,,,-91.39714807,
37.0,-146.7660224,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1097.1852932733298,0,,,-146.7660224,
38.0,-196.2980696,1 72,1 65,1 71,1 38,,,,7.471456103615104,-1466.6324102407825,0,,,-196.2980696,
39.0,-253.4183045,1 72,1 65,1 71,1 39,,,,7.466721597728649,-1892.2039274699255,0,,,-253.4183045,
40.0,-299.0840421,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2231.608659793687,0,,,-299.0840421,
41.0,145.5290445,1 72,1 65,1 71,1 41,,,,7.455645723351854,1085.0129982499066,0,,,145.5290445,
42.0,103.3832958,1 72,1 65,1 71,1 42,,,,7.449137219852086,770.1163566547579,0,,,103.3832958,
43.0,42.16588859,1 72,1 65,1 71,1 43,,,,7.441842003676811,313.7918808314188,0,,,42.16588859,
44.0,-18.3674603,1 72,1 65,1 71,1 44,,,,7.433627687367397,-136.5368614327015,0,,,-18.3674603,
45.0,-75.94601193,1 72,1 65,1 71,1 45,,,,7.424332748089664,-563.8484634587072,0,,,-75.94601193,
46.0,-124.9746097,1 72,1 65,1 71,1 46,,,,7.413758459586104,-926.5315698968466,0,,,-124.9746097,
47.0,-163.3243085,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1208.870688383795,0,,,-163.3243085,
