       33887        9022           1           0           4
       211           7155      7491      5754      7849            211         1
       212           5868      5995      5362      7577            212         1
       213           5146      5749      6063      7377            213         1
       214           2565      7173      7237      7475            214         1
       215           7326      7457      7256      7661            215         1
       216           7203      7224      2187      7407            216         1
       217           5972      7544      7213      7932            217         1
       218           7239      7537      2986      7589            218         1
       219           6976      7436      6301      7582            219         1
       220           3298      7111      7110      7966            220         1
       221           2260      3201      7124      7801            221         1
       222           5713      7424      7381      7461            222         1
       223           5820      7435      7134      7939            223         1
       224           7213      7371      2338      7532            224         1
       225           5746      7385      7386      7472            225         1
       226           6640      7207      7242      8000            226         1
       227           2752      7501      7323      7507            227         1
       228           5645      7094      7336      7569            228         1
       229           7149      7292      7123      7767            229         1
       230           2777      2582      3164      7380            230         1
       231           3278      3091      7168      7426            231         1
       232           5141      6411      7095      7488            232         1
       233           7194      7634      7279      7840            233         1
       234           5447      7287      7286      7397            234         1
       235           7471      7561      7293      7633            235         1
       236           6237      7312      7204      7323            236         1
       237           5548      6049      6136      8004            237         1
       238           7279      7840      7780      7881            238         1
       239           5976      6938      5769      7614            239         1
       240           6610      3291      7195      7534            240         1
       241           6126      5957      5168      7146            241         1
       242           6380      5769      6874      5399            242         1
       243           2565      7237      7173      7448            243         1
       244           7278      7484      2610      7961            244         1
       245           7278      7449      2610      7484            245         1
       246           6072      7085      7475      7854            246         1
       247           2590      7373      7144      7466            247         1
       248           3027      7157      7432      7694            248         1
       249           7093      7783      7390      7921            249         1
       250           5186      7369      5455      7482            250         1
       251           7116      2563      7456      7541            251         1
       252           7272      7393      2286      7592            252         1
       253           5104      7176      7217      7726            253         1
       254           6439      7342      5486      7527            254         1
       255           3106      2250      7199      7490            255         1
       256           5225      7253      7129      7845            256         1
       257           6940      2582      7380      7832            257         1
       258           7245      7750      7263      7973            258         1
       259           7441      7442      6011      7969            259         1
       260           7157      5981      7459      7705            260         1
       261           5936      7258      7108      7515            261         1
       262           7264      7896      7261      7992            262         1
       263           7108      7258      5936      7418            263         1
       264           2294      3143      7417      7654            264         1
       265           3054      7380      2518      7814            265         1
       266           2828      7394      7205      7566            266         1
       267           2516      7155      2253      7214            267         1
       268           7255      7462      5797      7835            268         1
       269           7353      7887      7168      7999            269         1
       270           6149      7505      7284      7801            270         1
       271           2573      7132      7105      7791            271         1
       272           3273      7318      7200      7778            272         1
       273           6346      7147      7161      7418            273         1
       274           7256      5446      7341      7583            274         1
       275           3268      7288      2111      7999            275         1
       276           6039      5617      6647      7182            276         1
       277           5857      7233      7223      7753            277         1
       278           5934      7115      7548      7648            278         1
       279           5749      7274      6063      7377            279         1
       280           7292      2827      7424      7461            280         1
       281           7256      7326      5925      7457            281         1
       282           5621      6325      7193      7274            282         1
       283           7145      7333      7358      7837            283         1
       284           2796      7378      7121      7473            284         1
       285           7230      7896      7264      7992            285         1
       286           5376      7471      7293      7584            286         1
       287           6376      7368      7435      7939            287         1
       288           5899      7283      7518      7788            288         1
       289           2350      7791      7207      7952            289         1
       290           6177      7219      5243      7272            290         1
       291           3054      2518      6926      7814            291         1
       292           3077      7109      7258      7641            292         1
       293           2565      2596      7237      7448            293         1
       294           6128      7555      7451      7793            294         1
       295           6300      7559      7470      7718            295         1
       296           5658      7144      3382      7348            296         1
       297           2475      7161      7535      7674            297         1
       298           5375      5871      6073      7578            298         1
       299           5794      7144      5658      7839            299         1
       300           6400      7388      7355      7429            300         1
       301           2064      7142      2765      7335            301         1
       302           5746      7343      7385      7472            302         1
       303           7286      7742      7132      7818            303         1
       304           2064      7142      7335      7684            304         1
       305           5807      7173      7237      7448            305         1
       306           2558      7244      2113      7354            306         1
       307           2825      7292      7149      7461            307         1
       308           5319      7182      6039      7591            308         1
       309           7413      7443      3116      7644            309         1
       310           2061      2610      7449      7484            310         1
       311           7162      7258      7109      7641            311         1
       312           6663      7359      2616      7733            312         1
       313           7291      7297      2803      7636            313         1
       314           6410      5158      6314      7565            314         1
       315           2762      7437      7201      7540            315         1
       316           7254      7359      5949      7565            316         1
       317           6014      7443      7096      7697            317         1
       318           3333      7581      7417      7646            318         1
       319           2752      7127      2415      7501            319         1
       320           6286      7297      7291      7636            320         1
       321           7115      2519      7548      7648            321         1
       322           6288      6912      5643      7206            322         1
       323           7177      7431      2467      7523            323         1
       324           7226      7361      2428      7389            324         1
       325           7279      7634      7194      7869            325         1
       326           2044      7218      7154      7235            326         1
       327           7176      3303      7526      7726            327         1
       328           6439      7146      7342      7527            328         1
       329           2305      7268      7189      7460            329         1
       330           2688      7454      7103      7724            330         1
       331           2401      7420      2842      7523            331         1
       332           7101      7702      7360      7806            332         1
       333           7156      7356      2710      7624            333         1
       334           5713      5602      7424      7461            334         1
       335           3042      7144      2590      7373            335         1
       336           7293      7471      5376      7561            336         1
       337           5978      7236      7441      7531            337         1
       338           6094      7318      5129      7511            338         1
       339           5231      7759      7217      7823            339         1
       340           5231      7217      5701      7843            340         1
       341           7155      7325      7154      7915            341         1
       342           2365      7297      7198      7490            342         1
       343           2061      7449      7201      7484            343         1
       344           5621      7274      7193      7514            344         1
       345           7208      7209      6232      7311            345         1
       346           6126      5957      7146      7309            346         1
       347           5989      5600      7671      7909            347         1
       348           6464      3036      6489      7485            348         1
       349           3281      2313      3095      7615            349         1
       350           5932      7256      6084      7457            350         1
       351           5832      7377      6063      7414            351         1
       352           2840      2451      7355      7605            352         1
       353           5103      7302      7342      7354            353         1
       354           7092      7543      7284      7663            354         1
       355           5373      7312      6237      7323            355         1
       356           5904      5277      5699      7777            356         1
       357           7360      7524      5596      7902            357         1
       358           5582      7290      7237      7902            358         1
       359           6038      7446      7371      7532            359         1
       360           2260      2710      7356      7624            360         1
       361           5500      7297      7198      7450            361         1
       362           5503      5743      7296      7297            362         1
       363           5823      7578      7260      7638            363         1
       364           3088      2558      7354      7375            364         1
       365           7135      7565      5158      7879            365         1
       366           2539      7474      6642      7943            366         1
       367           6264      7257      6107      7272            367         1
       368           2753      7323      2752      7501            368         1
       369           2111      7288      3268      7353            369         1
       370           7255      7842      7635      7922            370         1
       371           7305      7354      7244      7853            371         1
       372           5661      7212      7119      7277            372         1
       373           6126      7503      7309      7527            373         1
       374           6344      5455      7369      7482            374         1
       375           2262      7126      7215      7756            375         1
       376           2305      7189      2780      7460            376         1
       377           6692      2349      7201      7474            377         1
       378           6881      6926      2518      7814            378         1
       379           7093        43      7137      7619            379         1
       380           2519      7265      6925      7548            380         1
       381           3006      7231      2143      7435            381         1
       382           2058      7116      2563      7456            382         1
       383           7183      2668      7249      7519            383         1
       384           6670      7469      2351      7512            384         1
       385           5073      7094      7696      7718            385         1
       386           2513      3106      7351      7490            386         1
       387           2690      7139      7336      7877            387         1
       388           5684      7438      7346      7716            388         1
       389           6113      7454      5312      7469            389         1
       390           6404      7136      5196      7334            390         1
       391           7098      6082      7737      7946            391         1
       392           7152      7673      7397      7948            392         1
       393           3281      7305      7244      7615            393         1
       394           2719      7276      7275      7317            394         1
       395           5222      7337      7468      7773            395         1
       396           7222      7263      7107      7732            396         1
       397           2309      3195      3093      7265            397         1
       398           5661      7277      7119      7748            398         1
       399           7102      7156      5683      7463            399         1
       400           7138      7557      6230      7761            400         1
       401           2706      7116      2058      7836            401         1
       402           6162      5913      5303      7122            402         1
       403           7163      7164      2567      7828            403         1
       404           2325      7195      3291      7534            404         1
       405           3008      7102      7197      7612            405         1
       406           7096      3116      7443      7644            406         1
       407           2848      7166      7203      7379            407         1
       408           2221      2657      7207      7242            408         1
       409           5928      6045      7528      7715            409         1
       410           2507      2236      3098      7310            410         1
       411           6382      7419      7094      7569            411         1
       412           5743      7296      7297      7374            412         1
       413           5167      7308      7115      7339            413         1
       414           7285      7722      3026      8002            414         1
       415           2309      3195      7265      7457            415         1
       416           7381      7424      2827      7461            416         1
       417           2534      7303      7126      7922            417         1
       418             67      7368      7134      7919            418         1
       419           7217      5301      7337      7843            419         1
       420           7107      7222      2158      7263            420         1
       421             57      7397      7287      7673            421         1
       422           2154      7371      7333      7446            422         1
       423           2724      7296      2339      7677            423         1
       424           7096      7443      7413      7644            424         1
       425           5873      7319      5549      7564            425         1
       426           6664      6619      7578      7638            426         1
       427           7152      7470      6300      7559            427         1
       428           7279      7562      7194      7840            428         1
       429           6332      7235      5907      7335            429         1
       430           2289      7368      7104      7722            430         1
       431           7284      7543      7101      7663            431         1
       432           7199      7862      7476      7998            432         1
       433           5587      7343      5746      7472            433         1
       434           5264      5743      7297      7636            434         1
       435           5969      7489      7276      7642            435         1
       436           6063      7377      7274      7414            436         1
       437           7239      7589        25      7693            437         1
       438           5934      7548      6348      7648            438         1
       439           7161      7312      7539      7687            439         1
       440           7158      7191      2505      7310            440         1
       441           7780      7840      7171      7881            441         1
       442           7123        51      7205      7552            442         1
       443           5708      7217      5301      7337            443         1
       444           7178      7360      7358      7837            444         1
       445           5563      7474      7165      7495            445         1
       446           5285      7125      7346      7531            446         1
       447           7154      7235      5332      7537            447         1
       448           6326      5103      7302      7342            448         1
       449           2807      7404      7378      7433            449         1
       450           7299      7563      3316      7597            450         1
       451           6443      5416      7105      7287            451         1
       452           5887      7354      7342      7623            452         1
       453             28      7244      3331      7700            453         1
       454           6128      7319      7555      7793            454         1
       455           7362      7388      2934      7867            455         1
       456           2681      3380      2274      3051            456         1
       457           3077      7258      7162      7641            457         1
       458           5446      5160      7256      7341            458         1
       459           7417      7588      7178      7593            459         1
       460           7333      7358      2019      7905            460         1
       461           7185      7196      2362      7654            461         1
       462           6374      7215      7110      7458            462         1
       463           2934      2444      7388      7427            463         1
       464           2078      7210      7127      7507            464         1
       465           2480      7268      7257      7716            465         1
       466           7206      7249      6912      7997            466         1
       467           6410      7434      7254      7565            467         1
       468           6368      6682      7468      7591            468         1
       469           7123      7149      2203      7292            469         1
       470           7097      7417      7151      7654            470         1
       471           7237      7290      5582      7761            471         1
       472           2943      7329      7283      7391            472         1
       473           2573      2218      7105      7132            473         1
       474           5141      6411      5850      7701            474         1
       475           5150      7114      7086      7780            475         1
       476           2980      2507      7862      7998            476         1
       477           3106      7199      3107      7351            477         1
       478           5978      7531      7441      7560            478         1
       479           2360      3221      7508      7610            479         1
       480           2984      7087      7276      7489            480         1
       481           2706      7458      7116      7836            481         1
       482           5635      5222      7337      7468            482         1
       483           7231      7435      3006      7919            483         1
       484           2762      7201      7449      7540            484         1
       485           3333      7417      7151      7646            485         1
       486           7168      2111      7353      7999            486         1
       487           2336      7325      2722      7865            487         1
       488           7099      7464      2409      7962            488         1
       489           2539      3067      6642      7474            489         1
       490           5596      7524      7360      7837            490         1
       491           5725      7157      7438      7660            491         1
       492           6071      5261      7233      7753            492         1
       493           5426      7188      6323      7933            493         1
       494           5661      7119      7212      7770            494         1
       495           3058      6891      7206      7789            495         1
       496           3111      3110      7321      7491            496         1
       497           2780      7189      2562      7231            497         1
       498           6038      7371      7333      7521            498         1
       499           5150      7086      7279      7780            499         1
       500             57      3039      7287      7397            500         1
       501           7101      7284      6186      7543            501         1
       502           5158      7565      7359      7879            502         1
       503           5150      7279      7086      7956            503         1
       504           7589      7640      7221      7693            504         1
       505           6302      5123      7103      7248            505         1
       506           2534      7423      7635      7922            506         1
       507           7274      7320      2030      7514            507         1
       508           7214      7446      3137      7683            508         1
       509           5549      5873      5082      7319            509         1
       510           2350      7132      7791      7952            510         1
       511           2783      2336      3184      7154            511         1
       512           3186      2726      2117      7296            512         1
       513           5447      7286      7106      7397            513         1
       514           5885      7096      6014      7443            514         1
       515           6403      7201      7437      7449            515         1
       516           2307      7418      2664      7971            516         1
       517           2031      7407      7250      7481            517         1
       518           2065      7248      7103      7544            518         1
       519           3295      2730      3404      7690            519         1
       520           3143      7151      3333      7417            520         1
       521           6049      7402      6136      8004            521         1
       522           6881      2518      3091      7168            522         1
       523           2374        25      7589      7688            523         1
       524           6861      6888      6963      7338            524         1
       525           2336      7154      7325      7865            525         1
       526           3309      7168      7380      7999            526         1
       527           6894      2582      2777      7380            527         1
       528           5707      6689      6503      7978            528         1
       529           5928      6500      7442      7715            529         1
       530           2154      2713      7333      7521            530         1
       531           6896      5842      7265      7457            531         1
       532           7204      7323      2530      7501            532         1
       533           2563      7541      7116      7717            533         1
       534           7107      2674      7222      7789            534         1
       535           5386      6247      5887      7202            535         1
       536           5500      6330      7297      7450            536         1
       537           7301      7362      5234      7590            537         1
       538           3208      7411      7129      7927            538         1
       539           6962      6059      7186      7597            539         1
       540           2737      7107      2158      7263            540         1
       541           7114      7281      6022      7500            541         1
       542           5750      5637      7265      7326            542         1
       543           7095      7380      2582      7832            543         1
       544           2530      7323      2753      7501            544         1
       545           5673      5378      7123      7552            545         1
       546           2807      2178      7404      7433            546         1
       547           2602      7125      7272      7592            547         1
       548           2361      7507      7141      7911            548         1
       549           6285      5179      7184      7205            549         1
       550           2163      2796      7121      7473            550         1
       551           2262      7126      3211      7303            551         1
       552           6291      5195      5947      7607            552         1
       553           7116      7458      7456      7836            553         1
       554           2661      7150      7189      7938            554         1
       555           2515      7199      7676      7998            555         1
       556           2574      7227      2230      7961            556         1
