2048
1	1 1	1 3	1 2	1 4	554.3941695247427
2	1 1	1 3	1 6	1 8	-36.11350326312787
3	1 1	1 3	1 8	1 10	-202.09295574359095
4	1 1	1 3	1 10	1 12	250.86071907806456
5	1 1	1 3	1 12	1 14	-36.87237724769069
6	1 1	1 3	1 14	1 16	-17.161401030388646
7	1 1	1 3	1 16	1 18	-163.32725475895165
8	1 1	1 3	1 20	1 22	10.755466796078586
9	1 1	1 3	1 5	1 7	-88.5085697089716
10	1 1	1 3	1 9	1 11	463.32218687745
11	1 1	1 3	1 11	1 13	24.25178621763964
12	1 1	1 3	1 13	1 15	-26.831631391760457
13	1 1	1 3	1 17	1 19	207.92544159603926
14	1 1	1 3	1 19	1 21	66.37427332742142
15	1 1	1 3	1 21	1 23	-6.514851557240191
16	1 1	1 3	1 22	1 24	-7.322454756107437
17	1 1	1 3	1 24	1 26	-127.06217501983414
18	1 1	1 3	1 26	1 28	93.42762022916398
19	1 1	1 3	1 28	1 30	24.413644617453407
20	1 1	1 3	1 30	1 32	0.6450142269911291
21	1 1	1 3	1 32	1 34	-96.30167600433688
22	1 1	1 3	1 34	1 36	57.423385386665316
23	1 1	1 3	1 36	1 38	24.635277209698252
24	1 1	1 3	1 38	1 40	7.135903191595766
25	1 1	1 3	1 40	1 42	-75.50258688392894
26	1 1	1 3	1 25	1 27	122.29888363540846
27	1 1	1 3	1 27	1 29	55.60021535671492
28	1 1	1 3	1 29	1 31	6.570603039003117
29	1 1	1 3	1 31	1 33	-136.00113146894546
30	1 1	1 3	1 33	1 35	70.42881186820813
31	1 1	1 3	1 35	1 37	41.52064265174364
32	1 1	1 3	1 37	1 39	13.480530177799029
33	1 1	1 3	1 39	1 41	-93.13351715169831
34	1 1	1 3	1 41	1 43	39.35525913232827
35	1 1	1 3	1 43	1 45	29.789273746510908
36	1 1	1 3	1 42	1 44	37.4660805525768
37	1 1	1 3	1 44	1 46	21.376672450783186
38	1 1	1 3	1 46	1 48	9.142194697181536
39	1 1	1 3	1 48	1 50	-59.32953812109744
40	1 1	1 3	1 52	1 54	17.1022901995466
41	1 1	1 3	1 54	1 56	9.407751861806883
42	1 1	1 3	1 56	1 58	-46.30121654187889
43	1 1	1 3	1 58	1 60	18.649930994690017
44	1 1	1 3	1 60	1 62	14.047919627668072
45	1 1	1 3	1 45	1 47	14.618229587391326
46	1 1	1 3	1 47	1 49	-66.47820253971628
47	1 1	1 3	1 49	1 51	24.17588245921643
48	1 1	1 3	1 51	1 53	22.049908668190437
49	1 1	1 3	1 53	1 55	13.595894499627887
50	1 1	1 3	1 55	1 57	-49.495184801546884
51	1 1	1 3	1 57	1 59	15.142206823164747
52	1 1	1 3	1 59	1 61	16.772570619401208
53	1 1	1 3	1 61	1 63	11.453909483898887
54	1 1	1 3	1 63	1 65	-37.20544574104946
55	1 1	1 3	1 62	1 64	8.074467401157264
56	1 1	1 3	1 64	1 66	-36.44846008394916
57	1 1	1 3	1 66	1 68	13.368727274186192
58	1 1	1 3	1 68	1 70	11.682284709848611
59	1 1	1 3	1 70	1 72	5.943241414022314
60	1 1	1 3	1 65	1 67	10.528993405767235
61	1 1	1 3	1 67	1 69	13.18541207164869
62	1 1	1 3	1 69	1 71	9.111293942899113
63	1 2	1 4	1 3	1 5	464.8326873385013
64	1 2	1 4	1 5	1 7	-267.08543417366946
65	1 2	1 4	1 7	1 9	-484.34418402777777
66	1 2	1 4	1 11	1 13	178.4827828612792
67	1 2	1 4	1 13	1 15	-26.855250743444607
68	1 2	1 4	1 15	1 17	-317.9677151882074
69	1 2	1 4	1 6	1 8	-81.60037998140649
70	1 2	1 4	1 10	1 12	349.951326277774
71	1 2	1 4	1 12	1 14	12.346887303183376
72	1 2	1 4	1 14	1 16	-27.19627310930396
73	1 2	1 4	1 18	1 20	172.14084228256456
74	1 2	1 4	1 20	1 22	47.75559084466376
75	1 2	1 4	1 23	1 25	-219.86502818292027
76	1 2	1 4	1 25	1 27	98.68383110599169
77	1 2	1 4	1 31	1 33	-156.37060020751855
78	1 2	1 4	1 33	1 35	62.53174938184464
79	1 2	1 4	1 35	1 37	52.781412246767786
80	1 2	1 4	1 37	1 39	23.41460571773571
81	1 2	1 4	1 39	1 41	-108.20963072900523
82	1 2	1 4	1 41	1 43	37.46924018496691
83	1 2	1 4	1 26	1 28	99.92657039821455
84	1 2	1 4	1 28	1 30	47.21933154511362
85	1 2	1 4	1 30	1 32	5.808518908556991
86	1 2	1 4	1 32	1 34	-122.84031702291041
87	1 2	1 4	1 34	1 36	60.69607454949921
88	1 2	1 4	1 36	1 38	37.6834065520102
89	1 2	1 4	1 38	1 40	13.157073743766782
