         322
    1      1  72      1  65      1  71      1   1    0.4950307247E+03      298.14105
    2      1  72      1  65      1  71      1   9    0.5020571759E+03      297.48139
    3      1  72      1  65      1  71      1  11    0.4690826403E+03      286.08825
    4      1  72      1  65      1  71      1  16    0.3801201697E+03      253.92713
    5      1  72      1  65      1  71      1  17    0.5176049982E+03      300.54692
    6      1  72      1  65      1  71      1  18    0.4990570149E+03      294.42357
    7      1  72      1  65      1  71      1  25    0.5445735036E+03      306.82817
    8      1  72      1  65      1  71      1  26    0.5198224054E+03      298.93180
    9      1  72      1  65      1  71      1  27    0.4912484896E+03      291.18041
   10      1  72      1  65      1  71      1  28    0.4608979782E+03      283.61984
   11      1  72      1  65      1  71      1  30    0.3902951166E+03      260.61980
   12      1  72      1  65      1  71      1  31    0.3609875632E+03      249.69308
   13      1  72      1  65      1  71      1  32    0.3424811669E+03      242.92721
   14      1  72      1  65      1  71      1  33    0.5915581060E+03      318.14419
   15      1  72      1  65      1  71      1  34    0.5541499219E+03      306.14670
   16      1  72      1  65      1  71      1  35    0.5151252997E+03      297.20121
   17      1  72      1  65      1  71      1  36    0.4701038862E+03      286.49787
   18      1  72      1  65      1  71      1  37    0.4199648066E+03      272.03408
   19      1  72      1  65      1  71      1  38    0.3705619233E+03      255.31276
   20      1  72      1  65      1  71      1  39    0.3311180322E+03      240.88694
   21      1  72      1  65      1  71      1  40    0.3087137688E+03      232.94656
   22      1  72      1  65      1  71      1  41    0.6603235433E+03      329.09298
   23      1  72      1  65      1  71      1  42    0.6097740242E+03      315.54448
   24      1  72      1  65      1  71      1  43    0.5464801895E+03      302.14543
   25      1  72      1  65      1  71      1  44    0.4750014918E+03      285.16680
   26      1  72      1  65      1  71      1  45    0.4088248754E+03      269.14767
   27      1  72      1  65      1  71      1  46    0.3417040138E+03      248.33282
   28      1  72      1  65      1  71      1  47    0.2812027490E+03      224.56553
   29      1  72      1  65      1  71      1  48    0.2349636069E+03      199.43219
   30      1  72      1  65      1  71      1  49    0.7523640118E+03      326.71935
   31      1  72      1  65      1  71      1  50    0.6880014879E+03      318.40171
   32      1  72      1  65      1  71      1  51    0.5882631694E+03      304.80782
   33      1  72      1  65      1  71      1  52    0.4904276637E+03      288.10479
   34      1  72      1  65      1  71      1  53    0.3954364372E+03      266.73323
   35      1  72      1  65      1  71      1  54    0.3053582565E+03      243.85577
   36      1  72      1  65      1  71      1  55    0.2090719512E+03      204.98998
   37      1  72      1  65      1  71      1  56    0.1327304193E+03      152.54889
   38      1  72      1  65      1  71      1  59    0.6412425001E+03      305.45740
   39      1  72      1  65      1  71      1  60    0.5018791644E+03      287.35050
   40      1  72      1  65      1  71      1  61    0.3850162732E+03      267.72875
   41      1  72      1  65      1  71      1  62    0.2440148386E+03      224.82137
   42      1  72      1  65      1  71      1  63    0.1012013508E+03      179.66323
   43      1  72      1  65      1  71      1  64   -0.4753080204E+02    -1872.85208
   44      1  72      1  65      1  71      1  67    0.6764173844E+03      302.20654
   45      1  72      1  65      1  71      1  68    0.5156567777E+03      289.40539
