       26699        7640           1           0           4
        72           5343      6281      6471      6495             72         1
        73           3516      2858      3417      6274             73         1
        74           3058      3832      6433      6518             74         1
        75           6367      6495      6269      6782             75         1
        76           2508      6459      2814      6551             76         1
        77           6240      6562      2734      6639             77         1
        78           3353      6702      6381      6716             78         1
        79           3649      3618      2973      6415             79         1
        80           3649      2695      3618      6415             80         1
        81           2864      6194      6562      6764             81         1
        82           6031      2877      6094      6345             82         1
        83           2997      2434      3797      6268             83         1
        84           3564      2758      3270      6593             84         1
        85           3408      3290      6369      6563             85         1
        86           6311      6897      6427      6915             86         1
        87           4181      2844      3506      6731             87         1
        88           4214      3325      2403      6661             88         1
        89           6068      5337      6527      6642             89         1
        90           2574      6471      6281      6495             90         1
        91           2460      3547      2951      6269             91         1
        92           3408      2398      3290      6563             92         1
        93           6074      6768      5636      6815             93         1
        94           6265      6336      6247      6889             94         1
        95           6219      6435      6279      6903             95         1
        96           3312      6228      6335      6624             96         1
        97           4075      3354      2904      6755             97         1
        98           3047      2676      3743      6651             98         1
        99           4209      3404      2733      6199             99         1
       100           6331      6546      6163      6735            100         1
       101           2858      6274      3516      6620            101         1
       102           5709      6288      6250      6468            102         1
       103           6232      5391      6382      6756            103         1
       104           5116      6434      6248      6569            104         1
       105           3636      3011      6435      6924            105         1
       106           3767      2956      2642      6523            106         1
       107           3329      6240      2734      6639            107         1
       108           3469      4257      4241      6545            108         1
       109           2682      3962      3187      6512            109         1
       110           3716      6313      2987      6422            110         1
       111           3713      2672      6385      6775            111         1
       112           3312      6335      6228      6617            112         1
       113           2850      2737      4053      6488            113         1
       114           3492      4110      2800      6399            114         1
       115           6243      6620      5541      6868            115         1
       116           3349      2749      2552      6865            116         1
       117           6068      6527      6234      6642            117         1
       118           5385      6382      6642      6689            118         1
       119           3058      3832      2365      6433            119         1
       120           3094      3667      2668      6433            120         1
       121           3058      2365      3831      6433            121         1
       122           3744      3094      2668      6433            122         1
       123           6269      6578      5257      6888            123         1
       124           6344      6754      5418      6838            124         1
       125           2398      4134      3290      6563            125         1
       126           5685      2508      3194      6551            126         1
       127           6241      6541      3305      6564            127         1
       128           2733      3404      4096      6524            128         1
       129           3292      2581      2932      6650            129         1
       130           3558      3132      2450      6650            130         1
       131           3437      2755      6577      6719            131         1
       132           2767      3447      2789      6552            132         1
       133           3423      3430      6476      6750            133         1
       134           3670      3029      2633      6307            134         1
       135           3029      3813      2633      6307            135         1
       136           6093      6438      6220      6774            136         1
       137           6216      6409        36      6449            137         1
       138           4229      6436      4256      6545            138         1
       139           2903      6438      6244      6592            139         1
       140           6259      6268      5554      6888            140         1
       141           5063      6290      5672      6599            141         1
       142           5599      3385      4226      2547            142         1
       143           2577      6241      3543      6547            143         1
       144           6208      6519      2747      6635            144         1
       145           5418      5057      6344      6838            145         1
       146           6211      6365      6291      6661            146         1
       147           2917      6250      6210      6619            147         1
       148           2538      3335      6202      6581            148         1
       149           2383      6371      3724      6803            149         1
       150           6009      6202      6581      6612            150         1
       151           2733      6199      3404      6524            151         1
       152           6268      6269      5257      6888            152         1
       153           6236      6274      5082      6604            153         1
       154           6290      6381      3353      6702            154         1
       155           3167      4032      2351      6544            155         1
       156           3555      3556      6292      6555            156         1
       157           5716      6370      6219      6637            157         1
       158           5160      5418      6344      6754            158         1
       159           2709      4031      3181      6771            159         1
       160           3671      2709      3181      6771            160         1
       161           6009      6186      6109      6581            161         1
       162           6211      5470      6365      6513            162         1
       163           2906      2411      4095      6213            163         1
       164           3003      3827      2599      6683            164         1
       165           5331      5633      6220      6774            165         1
       166           3459      6427      6897      6915            166         1
       167           3790      2944      2393      6271            167         1
       168           5643      6281      6300      6471            168         1
       169           3207      3328      2797      6655            169         1
       170           2394      3725      3029      6529            170         1
       171           2394      3029      3670      6529            171         1
       172           5038      6242      6547      6916            172         1
       173           4257      4229      4241      6545            173         1
       174           6219      6323      5716      6637            174         1
       175           2438      3729      3692      6448            175         1
       176           2976      3692      3729      6448            176         1
       177           6012      6178      6717      6825            177         1
       178           6237      6702      6716      6905            178         1
       179           2758      6237      3270      6593            179         1
       180           2917      6210      6250      6468            180         1
       181           5517      6467      6198      6596            181         1
       182           3461      6502      6254      6820            182         1
       183           6449      6536      6225      6543            183         1
       184           4092      6653      6675      6805            184         1
       185           4146      6465      6194      6866            185         1
       186           4242      6381      4230      6545            186         1
       187           6285      6384      5390      6487            187         1
       188           6382      6481      2904      6813            188         1
       189           2904      6382      6251      6481            189         1
       190           5599      3385      2347      4226            190         1
       191           4027      3128      2362      6464            191         1
       192           2362      3128      3884      6464            192         1
       193           2813      6406      4115      6649            193         1
       194           3713      3915      2325      6385            194         1
       195           2954      3915      3713      6385            195         1
       196           6267      6347      6346      6746            196         1
       197           5043      6221      6250      6664            197         1
       198           3395      6811      6281      6856            198         1
       199           3452      2779      3453      6360            199         1
       200           2434      3797      6268      6614            200         1
       201           2917      3536      6210      6283            201         1
       202           5038      6547      6262      6916            202         1
       203           6092      6204      5479      6528            203         1
       204           5345      6287      6474      6762            204         1
       205           2569      6604      2915      6628            205         1
       206           3156      2607      3503      6551            206         1
       207           2577      3543      3238      6547            207         1
       208           6247      6336      6307      6651            208         1
       209           5135      6474      6218      6762            209         1
       210           3716      2987      3897      6422            210         1
       211           3716      3897      2680      6422            211         1
       212           3536      3272      4208      6210            212         1
       213           5552      6555      6309      6932            213         1
       214           6384      6412      5675      6487            214         1
       215           2434      6268      2997      6782            215         1
       216           5424      6302      6241      6699            216         1
       217           5345      6309      6287      6762            217         1
       218           5458      6491      6266      6615            218         1
       219           3030      4024      2680      6444            219         1
       220           3030      2680      3826      6444            220         1
       221           6245      6475      3861      6936            221         1
       222           5479      6204      6092      6625            222         1
       223           2574      2925      6471      6495            223         1
       224           3486      3242      2416      6640            224         1
       225           2584      6214      6593      6677            225         1
       226           6365      6501      6246      6584            226         1
       227           6222      6768      6074      6815            227         1
       228           3972      3054      2594      6267            228         1
       229           5363      5233      5636      6768            229         1
       230           2917      6468      6250      6917            230         1
       231           4025      6275      2953      6890            231         1
       232           6234      5385      6382      6642            232         1
       233           2604      3315      3362      6501            233         1
       234           6108      6008      6344      6654            234         1
       235           3098      4015      3662      6441            235         1
       236           2330      3662      4015      6441            236         1
       237           4127      6227      2343      6524            237         1
       238           3716      3663      2987      6313            238         1
       239           3716      2354      3663      6313            239         1
       240           4106      3355      2762      6829            240         1
       241           6292      6368      6257      6650            241         1
       242           5160      5418      5057      6344            242         1
       243           3920      3108      3946      6520            243         1
       244           3920      3946      2380      6520            244         1
       245           4092      2521      6653      6805            245         1
       246           3967      6255      2664      6886            246         1
       247           5088      6269      6268      6367            247         1
       248           4036      2712      3104      6361            248         1
       249           2828      6487      6285      6814            249         1
       250           6232      6316      5391      6756            250         1
       251           3395      6281      6409      6611            251         1
       252           6070      6125      5244      6225            252         1
       253           6207      5256      6243      6527            253         1
       254           4042      2952      2666      6283            254         1
       255           5213      6382      5391      6756            255         1
       256           3555      3556      2671      6292            256         1
       257           3767      2642      3115      6509            257         1
       258           5343      6471      6269      6495            258         1
       259           2688      3538      3540      6569            259         1
       260           6093      2874      6220      6438            260         1
       261           6259      5257      6578      6888            261         1
       262           6031      6094      6165      6345            262         1
       263           6198      6570      5517      6596            263         1
       264           3555      2933      3556      6555            264         1
       265           5513      5256      6207      6527            265         1
       266           3292      6555      6287      6650            266         1
       267           3300      3516      6274      6620            267         1
       268           3852      2452      3060      6747            268         1
       269           2434      2997      3554      6782            269         1
       270           3298      6288      6311      6697            270         1
       271           5137      6501      6365      6513            271         1
       272           6311      6427      6249      6915            272         1
       273           6094      5999      6165      6345            273         1
       274           3064      2442      3801      6943            274         1
       275           2527      3202      6457      6494            275         1
       276           4230      4242      5568      6381            276         1
       277           3543      2322      3238      6547            277         1
       278           3395      6409      4158      6611            278         1
       279           6023      6225      6498      6669            279         1
       280           4181      3506      6309      6731            280         1
       281           5118      6353      6594      6674            281         1
       282           6287      6309      3292      6762            282         1
       283           2315      2917      6210      6619            283         1
       284           3767      2642      6509      6523            284         1
       285           3678      3983      2694      6332            285         1
       286           4213      6220      2874      6438            286         1
       287           5547      6256      6324      6356            287         1
       288           3292      6309      6287      6555            288         1
       289           3049      3874        59      6219            289         1
       290           5565      6475      6246      6501            290         1
       291           6248      6263      5366      6474            291         1
       292           2315      2917      3536      6210            292         1
       293           6031      6165      6344      6345            293         1
       294           3945      2598      3172      6338            294         1
       295           3298      2567      6556      6697            295         1
       296           5699      5356      6330      6513            296         1
       297           3469      6436      4257      6545            297         1
       298           2929      2359      3456      6726            298         1
       299           2489      3861      6475      6936            299         1
       300           6251      6382      2904      6755            300         1
       301           2976      3729      6400      6448            301         1
       302           5102      6281      6260      6300            302         1
       303           2489      3861      3152      6816            303         1
       304           2674      3106      3539      6652            304         1
       305           5204      2504      3386      6739            305         1
       306           3305      6541      6241      6699            306         1
       307           2739      3236      6409      6449            307         1
       308           3289      6289      2551      6541            308         1
       309           4176      3351      3249      6389            309         1
       310           6270      6312      5033      6502            310         1
       311           3404      6199      4209      6554            311         1
       312           6234      6382      6481      6642            312         1
       313           3300      2566      3516      6620            313         1
       314           3824      2446      3995      6514            314         1
       315           3824      3995      3177      6514            315         1
       316           4174      2838      3487      6572            316         1
       317           2672      3713      3609      6775            317         1
       318           3713      2986      3609      6775            318         1
       319           2736      3422      3234      6382            319         1
       320           3724      2968      2661      6725            320         1
       321           2661      2968      3648      6725            321         1
       322           5133      5541      5213      6620            322         1
       323           4127      3205      6542      6772            323         1
       324           2551      6289      3289      6694            324         1
       325           6009      6581      6109      6612            325         1
       326           4130      2739      3236      6811            326         1
       327           4242      4256      5273      6545            327         1
       328           3543      2322      6547      6598            328         1
       329           5649      4259      3284      6693            329         1
       330           6200      6727      5677      6939            330         1
       331           2664      3565      3566      6886            331         1
       332           3852      6553      3045      6747            332         1
       333           4134      6423      3290      6563            333         1
       334           2330      3032      3606      6576            334         1
       335           3939      3032      2330      6576            335         1
       336           3305      2927      6241      6564            336         1
       337           5702      6206      5381      6435            337         1
       338           2927      3543      2577      6241            338         1
       339           5685      6459      2508      6551            339         1
       340           3647      3748      2622      6461            340         1
       341           3647      3019      3748      6461            341         1
       342           3942      3666      3089      6461            342         1
       343           3942      2364      3666      6461            343         1
       344           5631      6287      6248      6474            344         1
       345             28      6243      3422      6813            345         1
       346           2572      6502      3461      6820            346         1
       347           5672      6599      6290      6705            347         1
       348           3176      3883      2725      6787            348         1
       349           4075      6382      2904      6813            349         1
       350           3545      3109      2677      6633            350         1
       351           6225      6331      6182      6735            351         1
       352           2898      6582      6458      6620            352         1
       353           2430      3031      3752      6464            353         1
       354           2430      3624      3031      6464            354         1
       355           2750      3254      3572      6506            355         1
       356           3915      3660      2325      6380            356         1
       357           5414      2749      3349      6865            357         1
       358           2426      3305      6541      6564            358         1
       359           2895      4078      6635      6713            359         1
       360           5390      5592      6285      6814            360         1
       361           6220      6438      4213      6603            361         1
       362           2925      6269      3547      6471            362         1
       363           5522      6265      6247      6573            363         1
       364           4042      2952      6283      6621            364         1
       365           6291      6503      3579      6619            365         1
       366           6246      6365      5255      6501            366         1
       367           3447      6466      2767      6511            367         1
       368           6491      6682      5458      6792            368         1
       369             41      3002      3493      6943            369         1
       370           2448      3548      2964      6633            370         1
       371           3395      6409      6281      6811            371         1
       372           3400      6447      2882      6586            372         1
       373           6070      6225      5342      6331            373         1
       374           5090      6473      6295      6598            374         1
       375           6089      6322      3252      6805            375         1
       376           6202      6581      3335      6591            376         1
       377           2828      6425      6814      6867            377         1
       378           3015      2323      4008      6882            378         1
       379           3015      3711      2323      6882            379         1
       380           2739      3431      3236      6449            380         1
       381           2677      3109      3922      6633            381         1
       382           2747      6519      6208      6549            382         1
       383           3404      6524      6199      6624            383         1
       384           2595      6293      3977      6484            384         1
       385           3437      6577      6146      6719            385         1
       386           2906      6213      4095      6687            386         1
       387           3731      3071      6314      6698            387         1
       388           3350      2748      4071      6582            388         1
       389           3791      6796      2626      6855            389         1
       390           2767      2536      2940      6511            390         1
       391           5135      5551      5345      6762            391         1
       392           6251      6382      5060      6689            392         1
       393           5135      5345      6474      6762            393         1
       394           6568      6728      6465      6777            394         1
       395           2990      4002      2469      6759            395         1
       396           3856      2990      2469      6759            396         1
       397           6221      3579      6503      6619            397         1
       398           3579      6503      6291      6709            398         1
       399           6384      6285      6785      6846            399         1
       400           5191      6228      6705      6893            400         1
       401           6369      6423      5432      6563            401         1
       402           5440      6608      6249      6681            402         1
       403           6286      6622      5465      6814            403         1
       404           4075      2904      6382      6755            404         1
       405           2746      3446      4072      6631            405         1
       406           3289      4206      2780      6289            406         1
       407           4257      6436      4229      6545            407         1
       408           3920      6430      3108      6520            408         1
       409           2366      3072      3755      6683            409         1
       410           6207      6243      5708      6618            410         1
       411           5365      6344      5057      6690            411         1
       412           5331      6220      5633      6654            412         1
       413           2617      3721      3990      6679            413         1
       414           5253      6266      6491      6792            414         1
       415           2538      3335      4087      6202            415         1
       416           2446      4041      3186      6907            416         1
       417           2446      3186      4044      6907            417         1
       418           3412      4127      2343      6524            418         1
       419           6217      6230      5660      6830            419         1
       420           5136      6204      5479      6625            420         1
       421           3942      6461      3089      6480            421         1
       422           4268      3398      4241      6545            422         1
       423           4214      6365      3325      6661            423         1
       424           5475      6467      6227      6761            424         1
       425           2707      3980      3885      6496            425         1
       426           6290      6617      6599      6674            426         1
       427           3547      6269      2925      6782            427         1
       428           3144      3877      3912      6496            428         1
       429           3565      2939      3566      6886            429         1
       430           3275      6532      6691      6876            430         1
       431           2403      3325      4086      6661            431         1
       432           3140      3665      2361      6522            432         1
       433           3140      2361      3917      6522            433         1
       434           2602      3113      3968      6522            434         1
       435           2602      3829      3113      6522            435         1
       436           3039      3779      2695      6522            436         1
       437           4230      5568      4269      6381            437         1
       438           6309      6470      4181      6731            438         1
       439           6254      5033      6312      6502            439         1
       440           3415      3384      2358      6941            440         1
       441           3994      3909      2591      6442            441         1
       442           3994      3033      3909      6442            442         1
       443           6218      6474      5525      6636            443         1
       444           3488      6261      6561      6887            444         1
       445           2882      6447      6144      6586            445         1
       446           3430      6301      6477      6750            446         1
       447           2330      3662      6441      6512            447         1
       448           3298      6556      6288      6697            448         1
       449           3156      2351      4032      6405            449         1
       450           3555      6292      6367      6555            450         1
       451           2500      6440      2795      6525            451         1
       452           4248      6593      3270      6594            452         1
       453           6365      6584      6246      6742            453         1
       454           2758      3270      6237      6716            454         1
       455           2604      2952      3600      6246            455         1
       456           6556      6859      6341      6913            456         1
       457           6389      6423      4134      6563            457         1
       458           3936        51      3772      6247            458         1
       459           2688      3706      3132      6257            459         1
       460           5315      6291      6211      6365            460         1
       461           3886      2721      6695      6839            461         1
       462           3298      2567      3382      6556            462         1
       463           5396      6254      6312      6806            463         1
       464           5130      5437      5516      6389            464         1
       465           2808      6479      2506      6901            465         1
       466           6182      6225      6070      6331            466         1
       467           3895      3674      2447      6394            467         1
       468           4127      6542      6227      6772            468         1
       469           5538      6196      6568      6728            469         1
       470           2664      6255      3967      6377            470         1
       471           3583      2851      2428      6584            471         1
       472           6291      6365      6210      6770            472         1
       473           3404      4096      6524      6624            473         1
       474           2808      2506      3195      6901            474         1
       475           2360      3434      3168      6358            475         1
       476           2434      6367      3555      6614            476         1
       477           2964      3922      3789      6271            477         1
       478           5479      6528      6204      6678            478         1
       479           3861      6475      6245      6816            479         1
       480           3725      3029      6307      6651            480         1
       481           3743      6307      2474      6651            481         1
       482           3060      3526      6605      6747            482         1
       483           3725      6307      3029      6529            483         1
       484           3029      6307      3670      6529            484         1
       485           2739      6223      6590      6912            485         1
       486           6273      6347      6252      6685            486         1
       487           6068      6234      6181      6642            487         1
       488           6200      6587      5677      6681            488         1
       489           2915      6628      6229      6797            489         1
       490           6263      6640      6248      6711            490         1
       491           2569      2915      3301      6628            491         1
       492           4268      6381      3398      6545            492         1
       493           3146      2654      3798      6396            493         1
       494           3539      2437      6647      6923            494         1
       495           4017      2462      6362      6931            495         1
       496           5541      6243      5213      6620            496         1
       497           4152      6225      2873      6912            497         1
       498           2709      6685      4031      6771            498         1
       499           4206      2780      6289      6561            499         1
       500           3070      2379      3491      6627            500         1
       501           3292      2932      6555      6650            501         1
       502           6089      2875      3252      6322            502         1
       503           2687      3790      3109      6578            503         1
       504           3553      2698      3524      6726            504         1
       505           3608      2427      3168      6607            505         1
       506           5437      6389      5130      6784            506         1
       507           2566      2858      3516      6620            507         1
       508           5033      6502      6254      6769            508         1
       509           6498      6224      6717      6825            509         1
       510           2603      3608      3168      6909            510         1
       511           3262      6585      6243      6813            511         1
       512           2746      4136      6218      6764            512         1
       513           5663      6656      6205      6749            513         1
       514           3553      2929      6473      6726            514         1
       515           3157      3870        26      6779            515         1
       516           3910      3157        26      6779            516         1
       517           3312      6554      6228      6624            517         1
       518           6324      6356      6256      6919            518         1
       519           4230      4242      4269      5568            519         1
       520           3591      3032      2462      6362            520         1
       521           4017      2462      3032      6362            521         1
       522           2739      6449      6223      6912            522         1
       523           4092      3252      2521      6805            523         1
       524           2669      3832      3058      6518            524         1
       525           2669      3058      3764      6518            525         1
       526           6260      6300      6281      6856            526         1
       527           2604      6475      6246      6621            527         1
       528           2374      3300      3516      6274            528         1
       529           3639      2949      2593      6607            529         1
       530           3942      3089      2692      6480            530         1
       531           2692      3089      3963      6480            531         1
       532           6227      6467      5475      6596            532         1
       533           6381      6716      6702      6905            533         1
       534           2976      3729      3666      6400            534         1
       535           3729      2621      3666      6400            535         1
       536           3269      5414      3377      2535            536         1
       537           2438      6399      3729      6448            537         1
       538           2739      6449      6409      6811            538         1
       539           6226      6447      3400      6586            539         1
       540           2689      6230      3520      6553            540         1
       541           3553      6473      6279      6726            541         1
       542           6266      6575      6284      6726            542         1
       543           6344      3420      6819      6883            543         1
       544           6230      6312      6254      6806            544         1
       545           6216      6449        36      6758            545         1
       546           2330      3606      3178      6512            546         1
       547           2330      3178      3662      6512            547         1
       548           6163      6546      6331      6625            548         1
       549           3422      6243        28      6620            549         1
       550           2563      3482      3378      6680            550         1
       551           2842      6537      4180      6582            551         1
       552           6154      6204      6092      6528            552         1
       553           2864      3433      6194      6469            553         1
       554           4248      6559      6593      6594            554         1
       555           2460      3547      6269      6471            555         1
       556           3861      6245      2707      6816            556         1
