2027
1	1 1	1 3	1 2	1 4	407.0138874542646
2	1 1	1 3	1 4	1 6	-161.27959508844057
3	1 1	1 3	1 6	1 8	-41.210709435701375
4	1 1	1 3	1 8	1 10	-161.99928270788314
5	1 1	1 3	1 10	1 12	207.65212116923647
6	1 1	1 3	1 12	1 14	-32.800375697732804
7	1 1	1 3	1 14	1 16	-20.381871634511402
8	1 1	1 3	1 16	1 18	-134.83532264541992
9	1 1	1 3	1 18	1 20	119.68239343230653
10	1 1	1 3	1 20	1 22	13.767188217763646
11	1 1	1 3	1 5	1 7	-70.77100021410544
12	1 1	1 3	1 11	1 13	23.33159658157736
13	1 1	1 3	1 13	1 15	-27.27956215608852
14	1 1	1 3	1 15	1 17	-225.71101877039587
15	1 1	1 3	1 17	1 19	162.36918807881978
16	1 1	1 3	1 19	1 21	53.60962216582102
17	1 1	1 3	1 22	1 24	-8.841026048052539
18	1 1	1 3	1 24	1 26	-102.79255218077498
19	1 1	1 3	1 26	1 28	65.51773088376343
20	1 1	1 3	1 28	1 30	23.25719117526112
21	1 1	1 3	1 32	1 34	-76.52881099754026
22	1 1	1 3	1 34	1 36	38.34381125214087
23	1 1	1 3	1 36	1 38	20.14902657693709
24	1 1	1 3	1 38	1 40	8.013668783465283
25	1 1	1 3	1 40	1 42	-59.37160687891514
26	1 1	1 3	1 27	1 29	42.862278909477496
27	1 1	1 3	1 29	1 31	8.250245328754323
28	1 1	1 3	1 31	1 33	-102.02894043421415
29	1 1	1 3	1 35	1 37	30.925838283153418
30	1 1	1 3	1 37	1 39	12.102039058985838
31	1 1	1 3	1 39	1 41	-68.37864074118778
32	1 1	1 3	1 43	1 45	21.720241903127
33	1 1	1 3	1 44	1 46	17.3564624914111
34	1 1	1 3	1 46	1 48	7.8978364332756215
35	1 1	1 3	1 48	1 50	-44.540377479043144
36	1 1	1 3	1 52	1 54	13.717159831908418
37	1 1	1 3	1 54	1 56	7.308938457875957
38	1 1	1 3	1 56	1 58	-33.6940625
39	1 1	1 3	1 58	1 60	11.580276363845512
40	1 1	1 3	1 60	1 62	10.623440929571961
41	1 1	1 3	1 45	1 47	11.808370014850519
42	1 1	1 3	1 47	1 49	-47.104295738518076
43	1 1	1 3	1 51	1 53	16.239813268356905
44	1 1	1 3	1 53	1 55	10.932905897327196
45	1 1	1 3	1 55	1 57	-34.41526261288972
46	1 1	1 3	1 59	1 61	12.394826851929402
47	1 1	1 3	1 61	1 63	9.019047128697634
48	1 1	1 3	1 63	1 65	-25.524839341731507
49	1 1	1 3	1 62	1 64	6.198735447806029
50	1 1	1 3	1 64	1 66	-26.14125563602181
51	1 1	1 3	1 66	1 68	8.655501762335312
52	1 1	1 3	1 68	1 70	8.176054964965605
53	1 1	1 3	1 70	1 72	3.60251324304455
54	1 1	1 3	1 67	1 69	9.284939609721837
55	1 1	1 3	1 69	1 71	6.513812295614951
56	1 2	1 4	1 3	1 5	321.5676224544984
57	1 2	1 4	1 5	1 7	-160.40571333479113
58	1 2	1 4	1 7	1 9	-390.533694355123
59	1 2	1 4	1 9	1 11	226.7790442813083
60	1 2	1 4	1 11	1 13	172.70556203494243
61	1 2	1 4	1 13	1 15	-30.688704158382833
62	1 2	1 4	1 15	1 17	-269.905066229261
63	1 2	1 4	1 17	1 19	121.80503030008626
64	1 2	1 4	1 19	1 21	110.08400008111715
65	1 2	1 4	1 21	1 23	8.249220028814921
66	1 2	1 4	1 6	1 8	-84.9890971213709
67	1 2	1 4	1 10	1 12	325.26660389727033
68	1 2	1 4	1 12	1 14	14.61822612130836
69	1 2	1 4	1 14	1 16	-32.71593901120918
70	1 2	1 4	1 16	1 18	-211.5300424657176
71	1 2	1 4	1 18	1 20	146.42911486315867
72	1 2	1 4	1 20	1 22	54.241175080902366
73	1 2	1 4	1 22	1 24	-7.434375685094695
74	1 2	1 4	1 24	1 26	-150.56636516289825
75	1 2	1 4	1 23	1 25	-183.51878607014257
76	1 2	1 4	1 25	1 27	69.23184381408066
77	1 2	1 4	1 27	1 29	66.54237867395761
78	1 2	1 4	1 29	1 31	22.913019959745053
79	1 2	1 4	1 31	1 33	-124.45308726361358
80	1 2	1 4	1 35	1 37	41.78930308439209
81	1 2	1 4	1 37	1 39	22.464606237567875
82	1 2	1 4	1 39	1 41	-85.21435406698563
83	1 2	1 4	1 26	1 28	74.09821292206996
84	1 2	1 4	1 28	1 30	46.98201948678358
85	1 2	1 4	1 32	1 34	-106.97546004701914
86	1 2	1 4	1 34	1 36	42.652679707264056
87	1 2	1 4	1 36	1 38	32.598726943216036
88	1 2	1 4	1 38	1 40	15.451266167986692
89	1 2	1 4	1 40	1 42	-79.77505048861181
90	1 2	1 4	1 42	1 44	27.296933044051567
91	1 2	1 4	1 44	1 46	24.85921674335191
92	1 2	1 4	1 43	1 45	27.961936777651196
93	1 2	1 4	1 45	1 47	18.54236624939538
94	1 2	1 4	1 47	1 49	-58.746631944717194
95	1 2	1 4	1 51	1 53	20.309484010941308
96	1 2	1 4	1 55	1 57	-42.99678034927598
97	1 2	1 4	1 59	1 61	15.235051015558238
98	1 2	1 4	1 61	1 63	12.345763591454823
99	1 2	1 4	1 48	1 50	-58.40275304602419
100	1 2	1 4	1 50	1 52	18.31812884584685
101	1 2	1 4	1 52	1 54	18.53719296184429
102	1 2	1 4	1 56	1 58	-43.44564142852035
103	1 2	1 4	1 58	1 60	13.534236319460568
104	1 2	1 4	1 60	1 62	13.944965710929889
105	1 2	1 4	1 64	1 66	-33.2987253885189
106	1 2	1 4	1 63	1 65	-31.9294932183497
107	1 2	1 4	1 65	1 67	6.1771974811711585
108	1 2	1 4	1 67	1 69	11.434882154940968
109	1 2	1 4	1 69	1 71	8.56006270446084
110	1 2	1 4	1 71	1 1	-436.58588060907624
111	1 2	1 4	1 66	1 68	10.3139088352983
112	1 2	1 4	1 68	1 70	10.477399184202483
113	1 3	1 5	1 4	1 6	429.71966719774
114	1 3	1 5	1 6	1 8	-218.65997992011592
115	1 3	1 5	1 8	1 10	-386.25964457807066
116	1 3	1 5	1 10	1 12	197.89346198001687
117	1 3	1 5	1 12	1 14	204.8485258551044
118	1 3	1 5	1 14	1 16	-43.54567066265471
119	1 3	1 5	1 16	1 18	-283.2282383783531
120	1 3	1 5	1 18	1 20	108.7929255730705
121	1 3	1 5	1 20	1 22	128.6073307907372
122	1 3	1 5	1 22	1 24	9.803138667757466
123	1 3	1 5	1 9	1 11	35.569881953166515
124	1 3	1 5	1 11	1 13	304.4131200920325
125	1 3	1 5	1 13	1 15	27.617786491470596
126	1 3	1 5	1 15	1 17	-315.80837322330444
127	1 3	1 5	1 17	1 19	51.96451134297198
128	1 3	1 5	1 19	1 21	147.2133368655798
129	1 3	1 5	1 21	1 23	55.80937166078939
130	1 3	1 5	1 23	1 25	-213.4470308888254
131	1 3	1 5	1 25	1 27	40.29529561303665
132	1 3	1 5	1 24	1 26	-202.40041334628376
133	1 3	1 5	1 26	1 28	60.95716626878718
134	1 3	1 5	1 28	1 30	78.50938610197787
135	1 3	1 5	1 30	1 32	24.39750578127807
136	1 3	1 5	1 34	1 36	38.02209529685524
137	1 3	1 5	1 36	1 38	47.11913441880433
138	1 3	1 5	1 38	1 40	29.04264335204332
139	1 3	1 5	1 40	1 42	-101.23917726900574
140	1 3	1 5	1 42	1 44	25.878281203282384
141	1 3	1 5	1 27	1 29	79.86290607373812
142	1 3	1 5	1 29	1 31	52.88607561304789
143	1 3	1 5	1 33	1 35	29.43571215170322
144	1 3	1 5	1 35	1 37	48.01638203147326
145	1 3	1 5	1 37	1 39	39.37237154287191
146	1 3	1 5	1 39	1 41	-98.63445247178706
147	1 3	1 5	1 41	1 43	19.732176438832646
148	1 3	1 5	1 43	1 45	31.55912442812894
149	1 3	1 5	1 45	1 47	27.626491410549296
150	1 3	1 5	1 44	1 46	32.78377576689023
151	1 3	1 5	1 50	1 52	18.171146653761184
152	1 3	1 5	1 58	1 60	14.08965302858735
153	1 3	1 5	1 49	1 51	12.929818056094607
154	1 3	1 5	1 51	1 53	22.89408520932738
155	1 3	1 5	1 57	1 59	8.056070089059304
156	1 3	1 5	1 59	1 61	17.065973904248708
157	1 3	1 5	1 65	1 67	6.3692067624414115
158	1 3	1 5	1 66	1 68	11.114471309386346
159	1 3	1 5	1 68	1 70	12.431312568280504
160	1 3	1 5	1 72	1 2	-344.6561378787879
161	1 3	1 5	1 67	1 69	12.88289971803266
162	1 3	1 5	1 71	1 1	-234.22650748183847
163	1 4	1 6	1 5	1 7	406.7145143229617
164	1 4	1 6	1 7	1 9	-649.83128769833
165	1 4	1 6	1 9	1 11	-24.765547079949044
166	1 4	1 6	1 11	1 13	201.3738928741492
167	1 4	1 6	1 13	1 15	248.14175093262614
168	1 4	1 6	1 17	1 19	11.488326446522365
169	1 4	1 6	1 19	1 21	119.0507318579906
170	1 4	1 6	1 21	1 23	144.01947815255326
171	1 4	1 6	1 23	1 25	-247.09858036857355
172	1 4	1 6	1 12	1 14	362.99601699594064
173	1 4	1 6	1 14	1 16	26.685940089721484
174	1 4	1 6	1 16	1 18	-375.36525083661616
