      0.19896943E+00     -0.18477265E-01      0.15390857E+00         0.17205E+02    0.12356E+01
      0.18904945E+00     -0.17857140E-01      0.25932650E+00         0.18264E+02    0.12616E+01
      0.20580451E+00     -0.67658975E-02      0.45144309E+00         0.29759E+02    0.14736E+01
      0.18866928E+00     -0.15158695E-01      0.17038246E+00         0.20567E+02    0.13132E+01
      0.66144510E-01     -0.62384200E-02      0.12589914E+00         0.22187E+02    0.13461E+01
      0.19448182E+00     -0.11033593E-01      0.19315575E+00         0.19831E+02    0.12973E+01
      0.39402943E+00     -0.17867142E-01      0.34100585E+00         0.33276E+02    0.15221E+01
      0.32193384E+00     -0.13900225E-01      0.19136572E+00         0.25820E+02    0.14120E+01
      0.11673089E+00     -0.61001200E-02      0.35839461E+00         0.30037E+02    0.14777E+01
      0.18882388E+00     -0.10397307E-01      0.60669290E-01         0.10974E+02    0.10404E+01
      0.37862153E-01     -0.12147955E-01      0.95808580E-01         0.18781E+02    0.12737E+01
      0.29414094E+00     -0.11714507E-01      0.16758011E+00         0.24449E+02    0.13883E+01
      0.39626349E+00     -0.19325403E-01      0.29967979E+00         0.30967E+02    0.14909E+01
      0.19080687E+00     -0.12347000E-01      0.18943010E+00         0.20110E+02    0.13034E+01
      0.18514677E-01     -0.20955938E-01      0.13734691E+00         0.26372E+02    0.14212E+01
      0.36781610E+00     -0.18148230E-01      0.17573977E+00         0.29825E+02    0.14746E+01
      0.11805243E+00     -0.19021777E-01      0.49052778E+00         0.37463E+02    0.15736E+01
      0.26654189E+00     -0.11185755E-01      0.36713868E+00         0.24512E+02    0.13894E+01
      0.91488708E-01     -0.19437565E-01      0.58742990E-01         0.97938E+01    0.99095E+00
      0.21031795E+00     -0.93495225E-02      0.45274770E+00         0.30203E+02    0.14800E+01
      0.11420414E+00     -0.98594950E-02      0.35991172E+00         0.30339E+02    0.14820E+01
      0.19578050E+00     -0.20091138E-01      0.39621884E+00         0.21813E+02    0.13387E+01
      0.20481088E-01     -0.19536525E-01      0.37521697E+00         0.32651E+02    0.15139E+01
      0.30951217E+00     -0.11983163E-01      0.25542320E-01         0.52525E+01    0.72036E+00
      0.37825214E+00     -0.93293950E-02      0.78120600E-01         0.18877E+02    0.12759E+01
      0.43294011E+00     -0.12374440E-01      0.45240152E+00         0.36687E+02    0.15645E+01
      0.31968927E+00     -0.79630850E-02      0.40491097E+00         0.37336E+02    0.15721E+01
      0.40757759E+00     -0.11786280E-01      0.79657700E-01         0.30271E+02    0.14810E+01
      0.41557865E+00     -0.88256050E-02      0.17981075E+00         0.38081E+02    0.15807E+01
      0.32525776E+00     -0.17513427E-01      0.45968177E+00         0.43770E+02    0.16412E+01
      0.41908055E-01     -0.19902373E-01      0.26128775E+00         0.28925E+02    0.14613E+01
      0.25152876E+00     -0.17676127E-01      0.31016050E-01         0.68836E+01    0.83782E+00
      0.27634076E+00     -0.20186605E-01      0.35994668E+00         0.27557E+02    0.14402E+01
      0.35742899E+00     -0.18977238E-01      0.36507817E+00         0.37644E+02    0.15757E+01
      0.79061180E-01     -0.10430620E-01      0.43824827E+00         0.36639E+02    0.15639E+01
      0.33941177E+00     -0.21520250E-01      0.24259643E+00         0.27981E+02    0.14469E+01
      0.37535155E+00     -0.70660375E-02      0.75324080E-01         0.17235E+02    0.12364E+01
      0.18652204E+00     -0.66919450E-02      0.58441523E-01         0.10656E+02    0.10276E+01
      0.37796696E+00     -0.13538743E-01      0.19050445E+00         0.29523E+02    0.14702E+01
      0.19941640E+00     -0.19024320E-01      0.25383214E+00         0.18304E+02    0.12625E+01
      0.43942903E-01     -0.16420615E-01      0.30924365E+00         0.30639E+02    0.14863E+01
      0.15975008E+00     -0.13628108E-01      0.16591474E+00         0.20451E+02    0.13107E+01
      0.17525154E+00     -0.10158905E-01      0.56311598E-01         0.10204E+02    0.10088E+01
      0.19507472E-01     -0.87479500E-02      0.46476385E+00         0.34854E+02    0.15422E+01
      0.18836394E+00     -0.22892248E-01      0.13733242E+00         0.15135E+02    0.11800E+01
      0.39434214E+00     -0.17703735E-01      0.32438238E+00         0.31867E+02    0.15033E+01
      0.26350038E+00     -0.10154835E-01      0.18645075E+00         0.23750E+02    0.13757E+01
      0.44068693E+00     -0.95629425E-02      0.14689663E+00         0.49091E+02    0.16910E+01
      0.33378812E+00     -0.21929930E-01      0.91416915E-01         0.15460E+02    0.11892E+01
      0.25523674E+00     -0.15111830E-01      0.98362337E-01         0.12771E+02    0.11062E+01
      0.19109887E+00     -0.20121367E-01      0.47425774E+00         0.27845E+02    0.14447E+01
      0.21441666E+00     -0.23655428E-01      0.18593960E+00         0.21194E+02    0.13262E+01
      0.17483385E+00     -0.19706030E-01      0.33907896E+00         0.22740E+02    0.13568E+01
      0.19036013E+00     -0.10799207E-01      0.34052687E+00         0.22614E+02    0.13544E+01
      0.21213025E+00     -0.11399225E-01      0.12983042E+00         0.13193E+02    0.11203E+01
      0.30171573E+00     -0.23193033E-01      0.42565562E+00         0.37553E+02    0.15746E+01
      0.14281331E+00     -0.12090293E-01      0.10714739E+00         0.12830E+02    0.11082E+01
      0.42490493E+00     -0.97588400E-02      0.28472431E+00         0.30505E+02    0.14844E+01
      0.19844095E-01     -0.19935605E-01      0.11551507E+00         0.22884E+02    0.13595E+01
      0.20264919E+00     -0.19994925E-01      0.89875550E-02         0.54045E+01    0.73276E+00
      0.10583138E+00     -0.19058055E-01      0.20531910E+00         0.24244E+02    0.13846E+01
      0.31581150E+00     -0.12400510E-01      0.11842943E+00         0.22731E+02    0.13566E+01
      0.32192732E+00     -0.16501972E-01      0.19126703E+00         0.25824E+02    0.14120E+01
      0.20196007E+00     -0.89637100E-02      0.39093417E+00         0.22186E+02    0.13461E+01
      0.31546383E+00     -0.10781998E-01      0.36841611E+00         0.37544E+02    0.15745E+01
      0.36839670E+00     -0.98451425E-02      0.47067173E+00         0.41585E+02    0.16189E+01
      0.42027666E+00     -0.10513297E-01      0.89876850E-01         0.41619E+02    0.16193E+01
      0.26658156E+00     -0.19462065E-01      0.74565732E-01         0.13293E+02    0.11236E+01
      0.20308972E+00     -0.18164640E-01      0.35111130E-01         0.75518E+01    0.87805E+00
      0.33992307E+00     -0.10646182E-01      0.65027170E-01         0.92098E+01    0.96425E+00
      0.65110210E-01     -0.17839445E-01      0.42298916E+00         0.35257E+02    0.15472E+01
      0.34372877E+00     -0.21649645E-01      0.48887051E+00         0.46836E+02    0.16706E+01
      0.23463711E+00     -0.22438878E-01      0.10610838E+00         0.11773E+02    0.10709E+01
      0.30130670E+00     -0.19491605E-01      0.36247082E+00         0.34552E+02    0.15385E+01
      0.80106715E-01     -0.11690123E-01      0.29010240E+00         0.31491E+02    0.14982E+01
      0.19441772E+00     -0.17869098E-01      0.25372572E+00         0.18182E+02    0.12596E+01
      0.33166654E+00     -0.25440525E-02      0.49065628E+00         0.48160E+02    0.16827E+01
      0.31078258E+00     -0.99482575E-02      0.18235681E+00         0.27465E+02    0.14388E+01
      0.13821877E+00     -0.11790102E-01      0.59946557E-01         0.91364E+01    0.96077E+00
      0.41203411E+00     -0.43117475E-02      0.40301896E+00         0.35942E+02    0.15556E+01
      0.29590761E+00     -0.75316275E-02      0.16496430E-01         0.48408E+01    0.68491E+00
      0.42304750E+00     -0.98587100E-02      0.22908309E+00         0.32047E+02    0.15058E+01
      0.19252632E+00     -0.20360223E-01      0.33473252E+00         0.22862E+02    0.13591E+01
      0.31381141E+00     -0.23181732E-01      0.43437844E+00         0.39270E+02    0.15941E+01
      0.42785233E+00     -0.17198068E-01      0.41750692E+00         0.35806E+02    0.15540E+01
      0.62652327E-01     -0.99352125E-02      0.26728734E+00         0.30609E+02    0.14858E+01
      0.24177171E+00     -0.17658055E-01      0.38440480E+00         0.23408E+02    0.13694E+01
      0.31845209E+00     -0.11840468E-01      0.95449022E-01         0.14755E+02    0.11689E+01
      0.47528060E-01     -0.20121170E-01      0.41138977E-01         0.10812E+02    0.10339E+01
      0.15983659E+00     -0.19043858E-01      0.46816549E+00         0.29767E+02    0.14737E+01
      0.30323386E+00     -0.11066477E-01      0.17295005E+00         0.25807E+02    0.14117E+01
      0.42947384E+00     -0.23203048E-01      0.19269921E+00         0.37015E+02    0.15684E+01
      0.31561628E+00     -0.97871375E-02      0.33567376E+00         0.36345E+02    0.15604E+01
      0.63922185E-01     -0.20145265E-01      0.47680563E+00         0.37127E+02    0.15697E+01
      0.36526059E+00     -0.17154270E-01      0.25968170E-01         0.71897E+01    0.85671E+00
      0.44630639E+00     -0.18108735E-01      0.34908480E+00         0.32431E+02    0.15110E+01
      0.11233700E+00     -0.23388960E-01      0.48751943E+00         0.38056E+02    0.15804E+01
      0.18223998E+00     -0.12168085E-01      0.34868813E+00         0.21478E+02    0.13320E+01
      0.40898386E+00     -0.10271257E-01      0.47979743E+00         0.38291E+02    0.15831E+01
      0.84556010E-01     -0.10834090E-01      0.43701504E+00         0.36751E+02    0.15653E+01
      0.23707390E+00     -0.10669590E-01      0.12846697E+00         0.15011E+02    0.11764E+01
      0.27043678E+00     -0.20126190E-01      0.71846403E-01         0.13171E+02    0.11196E+01
      0.86014147E-01     -0.12237480E-01      0.21018849E+00         0.26427E+02    0.14220E+01
      0.42085773E+00     -0.17969822E-01      0.45703885E-01         0.16858E+02    0.12268E+01
      0.20352385E+00     -0.22286593E-01      0.13427168E-01         0.56058E+01    0.74864E+00
      0.19298887E+00     -0.17676055E-01      0.24689466E+00         0.17939E+02    0.12538E+01
      0.16444233E+00     -0.19523048E-01      0.22197718E+00         0.17869E+02    0.12521E+01
      0.59873530E-01     -0.72398325E-02      0.46126034E+00         0.36433E+02    0.15615E+01
      0.26887279E+00     -0.19200325E-01      0.78060583E-01         0.13437E+02    0.11283E+01
      0.33230092E+00     -0.21935155E-01      0.13064041E+00         0.28281E+02    0.14515E+01
      0.39930466E+00     -0.17852505E-01      0.34058178E+00         0.33084E+02    0.15196E+01
      0.29443552E+00     -0.17615325E-01      0.40714017E+00         0.33837E+02    0.15294E+01
      0.44192126E+00     -0.10156060E-01      0.25472420E+00         0.30807E+02    0.14887E+01
      0.34672396E+00     -0.10253590E-01      0.12580934E+00         0.29120E+02    0.14642E+01
      0.35391167E+00     -0.17772337E-01      0.39258671E+00         0.39103E+02    0.15922E+01
      0.11658008E+00     -0.10922228E-01      0.21400007E-01         0.66252E+01    0.82120E+00
      0.29876826E+00     -0.17641152E-01      0.40487778E+00         0.33937E+02    0.15307E+01
      0.21459628E+00     -0.17551852E-01      0.86110510E-01         0.10836E+02    0.10349E+01
      0.17525269E+00     -0.22511380E-01      0.32997290E+00         0.22814E+02    0.13582E+01
      0.39015356E+00     -0.20072042E-01      0.23507191E+00         0.30913E+02    0.14901E+01
      0.10561517E+00     -0.76443100E-02      0.23981722E+00         0.23285E+02    0.13671E+01
      0.12950734E+00     -0.16647545E-01      0.86182065E-01         0.11161E+02    0.10477E+01
      0.19227171E+00     -0.21820727E-01      0.41026092E-01         0.80678E+01    0.90675E+00
      0.29953251E+00     -0.10030827E-01      0.18942311E+00         0.29111E+02    0.14641E+01
      0.27451002E+00     -0.10226373E-01      0.36689532E+00         0.26341E+02    0.14206E+01
      0.29846009E+00     -0.20004387E-01      0.80684360E-01         0.12003E+02    0.10793E+01
