Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,Name,Date,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resInvError
,Mixed / non conventional,1,3,2,4,6017.15,0.06,0.0,87.86,2464.656,3.86,ERT72,7/12/2022 12:31:34 PM,638.5119170984456,,,9.424777960769378,6017.833043958034,1,0.006494720268775303,4.16046682393835,640.5921505104147,0.0,-2.08181
,Mixed / non conventional,1,3,4,6,2639.49,0.07,0.0,-16.83,-864.918,3.86,ERT72,7/12/2022 12:31:34 PM,-224.0720207253886,,,-11.780972450961722,2639.786303197127,2,0.0010539452916840466,0.23628416653406248,-224.19016280865563,0.0,-1.88286
,Mixed / non conventional,1,3,6,8,3828.08,0.07,0.0,-46.45,-179.2,3.86,ERT72,7/12/2022 12:31:34 PM,-46.424870466321245,,,-82.46680715673212,3828.510840022382,3,0.004696821621718965,0.21856261018833578,-46.53415177141541,0.0,-1.04499
,Mixed / non conventional,1,3,8,10,65635.7,0.07,0.0,-179.85,-1024.18,3.86,ERT72,7/12/2022 12:31:34 PM,-265.3316062176166,,,-247.400421470196,65643.15120760242,4,-0.0014102619031498404,-0.3739233909937525,-265.14464452211973,0.0,-0.78106
,Mixed / non conventional,1,3,10,12,-179598.77,0.07,0.0,6.29,1273.847,3.86,ERT72,7/12/2022 12:31:34 PM,330.0121761658031,,,-544.2809272344314,-179619.33324217584,5,-0.01121171426434023,-3.6793761658030917,328.17248808290157,0.0,-0.77598
,Mixed / non conventional,1,3,12,14,48177.3,0.1,0.0,-28.28,-183.997,3.86,ERT72,7/12/2022 12:31:34 PM,-47.667616580310884,,,-1010.8074362925171,48182.781309718725,6,-0.026262200085439915,-1.2356312861932395,-47.049800937214265,0.0,-1.10717
,Mixed / non conventional,1,3,14,16,42643.02,0.06,0.0,-45.94,-97.716,3.86,ERT72,7/12/2022 12:31:34 PM,-25.31502590673575,,,-1684.6790604875298,42647.69406077707,7,0.0008702567587341775,0.02204016269314124,-25.32604598808232,0.0,0.10566
,Mixed / non conventional,1,3,16,18,540823.31,0.03,0.0,-17.72,-801.895,3.86,ERT72,7/12/2022 12:31:34 PM,-207.74481865284974,,,-2603.594911662535,540883.3527688157,8,0.0016378703053616292,0.340537948060728,-207.9150876268801,0.0,-1.45605
,Mixed / non conventional,1,3,18,20,-737776.81,0.06,0.0,205.53,748.478,3.86,ERT72,7/12/2022 12:31:34 PM,193.9062176165803,,,-3805.254101660642,-737862.4299229932,9,0.0030467533815993113,0.5916857845689378,194.20206050886478,0.0,-1.52547
,Mixed / non conventional,1,3,20,22,-66231.22,0.16,0.0,-80.02,47.994,3.86,ERT72,7/12/2022 12:31:34 PM,12.433678756476684,,,-5327.355742324881,-66238.62992153896,10,0.015144961946903495,0.18974442769540367,12.528550970324385,0.0,-1.96941
,Mixed / non conventional,1,3,5,7,3031.7,0.64,0.0,0.11,-427.984,5.322,ERT72,7/12/2022 12:31:36 PM,-80.41788801202554,,,-37.699111843077524,3031.682954349434,11,0.0033763347571132704,0.27197685283933026,-80.5538764384452,0.0,-0.24838
,Mixed / non conventional,1,3,9,11,-235258.13,0.64,0.0,54.11,3321.134,5.322,ERT72,7/12/2022 12:31:36 PM,624.0387072529124,,,-376.99111843077526,-235257.0501913706,13,-0.016244292948842946,-10.055396171470534,619.0110091671772,0.0,-1.20163
,Mixed / non conventional,1,3,11,13,-21307.88,0.64,0.0,39.27,150.401,5.322,ERT72,7/12/2022 12:31:36 PM,28.26024051108606,,,-753.9822368615518,-21307.71935479411,14,-0.00036243027789100297,-0.010240511086060167,28.25512025554303,0.0,0.86553
,Mixed / non conventional,1,3,13,15,50060.38,0.63,0.0,34.21,-201.914,5.322,ERT72,7/12/2022 12:31:36 PM,-37.93949642991356,,,-1319.46891450771,50059.986171347184,15,-0.010218434349719425,-0.38571156935579154,-37.746640645235665,0.0,0.11824
,Mixed / non conventional,1,3,15,17,778732.38,0.64,0.0,-97.29,-1963.094,5.322,ERT72,7/12/2022 12:31:36 PM,-368.86396091694854,,,-2111.150263212339,778727.2481793618,16,-0.0063259331652739175,-2.3260515405465867,-367.70093514667525,0.0,-1.11379
,Mixed / non conventional,1,3,17,19,-905956.5,0.64,0.0,-39.23,1522.548,5.322,ERT72,7/12/2022 12:31:36 PM,286.0856820744081,,,-3166.7253948185225,-905954.7945190064,17,0.0018482077010500706,0.529234828713129,286.3502994887647,0.0,-1.13197
,Mixed / non conventional,1,3,19,21,-324558.13,0.64,0.0,7.16,381.815,5.322,ERT72,7/12/2022 12:31:36 PM,71.74276587748966,,,-4523.893421169273,-324556.6265696629,18,0.006358821029118373,0.45765447981405316,71.97159311739668,0.0,-1.49246
,Mixed / non conventional,1,3,21,23,58155.96,0.61,0.0,123.86,-49.757,5.322,ERT72,7/12/2022 12:31:36 PM,-9.349304772641863,,,-6220.353454107836,58155.980236009695,19,0.0010296497520548105,0.009631467860282683,-9.354120506572006,0.0,-1.54083
,Mixed / non conventional,1,3,23,25,1901847.13,0.63,0.0,-117.69,-1220.377,5.322,ERT72,7/12/2022 12:31:36 PM,-229.30796692972567,,,-8293.804605477077,1901835.4721943438,20,-0.00947955262763481,-2.1634825172556305,-228.22622567109784,0.0,-1.08888
,Mixed / non conventional,1,3,22,24,91373.13,0.19,0.0,-6.32,-49.465,3.902,ERT72,7/12/2022 12:31:39 PM,-12.676832393644286,,,-7207.598945498374,91369.52379269018,21,-0.006133342133931611,-0.07751364140334083,-12.638075572942615,0.0,-1.63477
,Mixed / non conventional,1,3,24,26,1386236.0,0.2,0.0,5.6,-570.338,3.902,ERT72,7/12/2022 12:31:39 PM,-146.16555612506406,,,-9483.682823024179,1386187.7739410466,22,-0.0019755457542034996,-0.2884717991946104,-146.02132022546675,0.0,-1.00793
,Mixed / non conventional,1,3,26,28,-1267833.38,0.19,0.0,3.71,405.711,3.902,ERT72,7/12/2022 12:31:39 PM,103.97514095335725,,,-12193.306486745501,-1267800.760646849,23,0.0042125795113737916,0.4389280581446684,104.19460498242958,0.0,-1.1366
,Mixed / non conventional,1,3,28,30,-395598.0,0.2,0.0,-12.92,100.4,3.902,ERT72,7/12/2022 12:31:39 PM,25.730394669400308,,,-15374.169048504882,-395583.4373321092,24,0.0040271403421161586,0.10382897732334229,25.782309158061977,0.0,-1.26377
,Mixed / non conventional,1,3,30,32,2676.41,0.79,0.0,22.1,-0.906,6.454,ERT72,7/12/2022 12:31:41 PM,-0.14037806011775644,,,-19063.969620146378,2676.1630734199907,25,-0.02049820796246833,-0.0028483060844319286,-0.13895390707554048,0.0,
,Mixed / non conventional,1,3,32,34,2352533.5,0.37,0.0,-64.04,-651.674,6.454,ERT72,7/12/2022 12:31:41 PM,-100.97211031918191,,,-23300.40731351191,2352691.2977417978,26,-0.04077463082113659,-4.034840946488188,-98.95468984593782,0.0,-0.16715
,Mixed / non conventional,1,3,34,36,-1593519.63,0.61,0.0,90.48,359.919,6.352,ERT72,7/12/2022 12:31:43 PM,56.66231108312342,,,-28121.181240446072,-1593411.1194710499,27,0.005298872622437781,0.30104396573651115,56.812833065991676,0.0,-0.74097
,Mixed / non conventional,1,3,36,38,-751648.0,0.61,0.0,-57.98,142.243,6.352,ERT72,7/12/2022 12:31:43 PM,22.393419395465994,,,-33563.99051278921,-751612.5161383306,28,0.0052117448014032085,0.11701370991713844,22.451926250424563,0.0,-0.4138
,Mixed / non conventional,1,3,38,40,-309476.0,0.63,0.0,121.83,49.555,6.352,ERT72,7/12/2022 12:31:43 PM,7.8014798488664985,,,-39666.53424238932,-309457.66756637325,29,0.003974902458951834,0.031071875271432958,7.817015786502215,0.0,-0.3538
,Mixed / non conventional,1,3,40,42,3363838.5,0.62,0.0,-143.04,-459.81,6.352,ERT72,7/12/2022 12:31:43 PM,-72.3882241813602,,,-46466.51154108182,3363628.254361592,30,-0.013427507906904331,-0.9655112476062584,-71.90546855755707,0.0,-0.59685
,Mixed / non conventional,1,3,25,27,-1573064.25,0.11,0.0,128.83,950.387,6.514,ERT72,7/12/2022 12:31:45 PM,145.8991403131716,,,-10781.945987120022,-1573076.6504238616,31,0.0005059935661192842,0.07384270826844386,145.93606166730584,0.0,-1.34843
,Mixed / non conventional,1,3,27,29,-776289.38,0.13,0.0,-75.84,368.504,6.514,ERT72,7/12/2022 12:31:45 PM,56.57107767884556,,,-13722.476710880474,-776295.2959573684,32,-0.0002321330712143686,-0.013130493992548509,56.56451243184929,0.0,-1.18517
,Mixed / non conventional,1,3,29,31,-129920.97,0.14,0.0,76.9,49.339,6.514,ERT72,7/12/2022 12:31:45 PM,7.574301504451949,,,-17153.095888600008,-129922.71999503158,33,-0.0030824479688456715,-0.023311462103317027,7.56264577340029,0.0,-0.69007
,Mixed / non conventional,1,3,31,33,3072702.5,0.12,0.0,-39.37,-948.09,6.514,ERT72,7/12/2022 12:31:45 PM,-145.546515198035,,,-21111.502632123484,3072705.6386997164,34,-0.019829132580568877,-2.8577280126802975,-144.11765119169485,0.0,-1.1534
,Mixed / non conventional,1,3,33,35,-1954641.13,0.12,0.0,59.88,496.689,6.514,ERT72,7/12/2022 12:31:45 PM,76.24946269573228,,,-25635.396053292803,-1954685.175055872,35,-0.006276004313551154,-0.4770449885813264,76.01094020144161,0.0,-1.48017
,Mixed / non conventional,1,3,35,37,-1191710.0,0.13,0.0,-112.87,252.348,6.514,ERT72,7/12/2022 12:31:45 PM,38.73933067239791,,,-30762.475263951364,-1191717.7015516732,36,-0.0017554602063860993,-0.06794571541762195,38.7053578146891,0.0,-0.97822
,Mixed / non conventional,1,3,37,39,-445356.78,0.14,0.0,101.82,79.415,6.514,ERT72,7/12/2022 12:31:45 PM,12.191433834817317,,,-36530.43937594186,-445358.4346086004,37,-0.003112006686006477,-0.03788088082875163,12.172493394402942,0.0,-0.06688
,Mixed / non conventional,1,3,39,41,3862590.75,0.12,0.0,-71.91,-585.456,6.514,ERT72,7/12/2022 12:31:45 PM,-89.87657353392693,,,-42976.98750110756,3862624.3774099518,38,-0.022055471688616702,-1.9606487070228695,-88.8962491804155,0.0,-0.72538
,Mixed / non conventional,1,3,41,43,-1962315.25,0.13,0.0,38.56,254.939,6.514,ERT72,7/12/2022 12:31:45 PM,39.13708934602395,,,-50139.81875129532,-1962326.566262892,39,0.0010435647810384798,0.040863409881559676,39.15752105096473,0.0,-1.19911
,Mixed / non conventional,1,3,43,45,-1476534.13,0.14,0.0,-23.03,165.67,6.514,ERT72,7/12/2022 12:31:45 PM,25.43291372428615,,,-58056.632238336875,-1476549.3188402315,40,-0.0009761424545640904,-0.024814035812628532,25.420506706379832,0.0,-0.57059
,Mixed / non conventional,1,3,42,44,-1804183.75,0.06,0.0,20.46,217.672,6.515,ERT72,7/12/2022 12:31:48 PM,33.41089792785879,,,-54001.6215207197,-1804242.6645676286,41,-0.0037886151056606,-0.12634170254180788,33.34772707658789,0.0,-0.88198
,Mixed / non conventional,1,3,44,46,-1184455.88,0.06,0.0,-39.2,123.847,6.515,ERT72,7/12/2022 12:31:48 PM,19.00951650038373,,,-62309.563293135114,-1184474.6715525563,42,-0.0007120522914714552,-0.013530952411027641,19.002751024178217,0.0,-0.41807
,Mixed / non conventional,1,3,46,48,-531382.69,0.05,0.0,8.05,48.468,6.515,ERT72,7/12/2022 12:31:48 PM,7.439447429009978,,,-71428.03597018299,-531385.1185576101,43,0.003177722364097679,0.023678119716976198,7.451286488868466,0.0,0.31457
,Mixed / non conventional,1,3,48,50,4132520.5,0.06,0.0,13.59,-330.787,6.515,ERT72,7/12/2022 12:31:48 PM,-50.773138910207216,,,-81394.73866369428,4132666.372731764,44,-0.025997835727596917,-1.3030534401217437,-50.121612190146344,0.0,-0.49381
,Mixed / non conventional,1,3,50,52,-1848603.0,0.08,0.0,57.47,130.562,6.515,ERT72,7/12/2022 12:31:48 PM,20.040214888718346,,,-92247.37048551715,-1848657.1274489781,45,-0.00039389103803655904,-0.007892106729936899,20.036268835353376,0.0,-1.00413
,Mixed / non conventional,1,3,52,54,-1469823.13,0.07,0.0,-64.49,92.054,6.515,ERT72,7/12/2022 12:31:48 PM,14.129547198772066,,,-104023.63054750494,-1469806.7976085988,46,-0.002624804237998755,-0.037038685718718156,14.111027855912706,0.0,-0.77294
,Mixed / non conventional,1,3,54,56,-834762.5,0.07,0.0,73.91,46.578,6.515,ERT72,7/12/2022 12:31:48 PM,7.149347659247891,,,-116761.21796148103,-834766.5403238472,47,0.004840884458798691,0.03469313871221136,7.166694228603996,0.0,0.49726
,Mixed / non conventional,1,3,56,58,4584398.0,0.05,0.0,-27.41,-228.883,6.515,ERT72,7/12/2022 12:31:48 PM,-35.13169608595549,,,-130497.83183930282,4584610.168054513,48,-0.011904427434170818,-0.4157481051204499,-34.92382203339527,0.0,-0.64635
,Mixed / non conventional,1,3,58,60,-1787470.25,0.08,0.0,-8.22,80.163,6.515,ERT72,7/12/2022 12:31:48 PM,12.304374520337682,,,-145271.17129280564,-1787470.8985948085,49,-0.0033485768345069525,-0.041133274516813145,12.283807883079275,0.0,-1.22851
,Mixed / non conventional,1,3,60,62,-1562569.0,0.06,0.0,64.49,63.184,6.515,ERT72,7/12/2022 12:31:48 PM,9.69823484267076,,,-161118.93543384274,-1562569.273438514,50,-0.007429579542414843,-0.07178713307698281,9.662341276132267,0.0,-1.36766
,Mixed / non conventional,1,3,45,47,-805488.38,0.05,0.0,33.05,69.89,5.793,ERT72,7/12/2022 12:31:50 PM,12.06456067667875,,,-66765.12707409254,-805491.9266715567,51,0.0008720342746771449,0.010525299630000262,12.06982332649375,0.0,0.11931
,Mixed / non conventional,1,3,47,49,4392146.0,0.0,0.0,-13.28,-333.461,5.793,ERT72,7/12/2022 12:31:50 PM,-57.5627481443121,,,-76303.00237038826,4392210.508101509,52,-0.02418588511564111,-1.3755713087381594,-56.87496248994302,0.0,-0.49556
,Mixed / non conventional,1,3,49,51,-1837861.13,0.0,0.0,-26.81,122.787,5.793,ERT72,7/12/2022 12:31:50 PM,21.195753495598137,,,-86707.95723907575,-1837840.4877463137,53,-0.004516839188394069,-0.09552208107687576,21.1479924550597,0.0,-0.99869
,Mixed / non conventional,1,3,51,53,-1668565.5,0.0,0.0,-41.13,98.619,5.793,ERT72,7/12/2022 12:31:50 PM,17.023821853961678,,,-98017.69079200295,-1668635.706579758,54,-0.002026282060730481,-0.034460151834018404,17.00659177804467,0.0,-0.89624
,Mixed / non conventional,1,3,53,55,-1230819.38,0.0,0.0,106.01,64.659,5.793,ERT72,7/12/2022 12:31:50 PM,11.161574313827034,,,-110269.90214100706,-1230785.707325285,55,-0.0020873191456390206,-0.023273478172436413,11.149937574740814,0.0,-0.74894
,Mixed / non conventional,1,3,55,57,4664614.0,0.03,0.0,-54.77,-218.805,5.793,ERT72,7/12/2022 12:31:50 PM,-37.77058518902123,,,-123502.29039791677,4664753.780513754,56,-0.016758755882106173,-0.6277280461640942,-37.456721165939186,0.0,-0.75362
,Mixed / non conventional,1,3,57,59,-1511505.88,0.04,0.0,60.36,63.563,5.793,ERT72,7/12/2022 12:31:50 PM,10.972380459174866,,,-137752.55467460307,-1511473.439113032,57,0.002648473078082264,0.02909858766161655,10.986929753005676,0.0,-0.23377
,Mixed / non conventional,1,3,59,61,-1655602.75,0.03,0.0,32.64,62.665,5.793,ERT72,7/12/2022 12:31:50 PM,10.817365786293802,,,-153058.3940828975,-1655688.635457409,58,-0.004193792568152635,-0.04527085994355495,10.794730356322024,0.0,-1.02237
,Mixed / non conventional,1,3,61,63,-1459660.5,0.03,0.0,-24.52,49.897,5.793,ERT72,7/12/2022 12:31:50 PM,8.613326428448126,,,-169457.50773463448,-1459592.8298696799,59,0.0021037591689955686,0.018139444961228435,8.62239615092874,0.0,-1.87465
,Mixed / non conventional,1,3,63,65,4563780.5,0.0,0.0,-14.76,-141.398,5.793,ERT72,7/12/2022 12:31:50 PM,-24.408423959951666,,,-186987.59474166078,4564072.487706085,60,-0.007734852896606465,-0.18806822872636886,-24.31438984558848,0.0,-0.78354
,Mixed / non conventional,1,3,62,64,-1093577.88,0.07,0.0,59.05,40.242,6.552,ERT72,7/12/2022 12:31:53 PM,6.141941391941392,,,-178078.8233742606,-1093749.6963105914,61,0.0016900987873823513,0.010389267142593361,6.147136025512689,0.0,-0.67324
,Mixed / non conventional,1,3,64,66,4694297.5,0.09,0.0,-38.72,-156.776,6.552,ERT72,7/12/2022 12:31:53 PM,-23.92796092796093,,,-196188.53422584434,4694391.58146993,62,-0.012030667360592372,-0.2861480624638588,-23.784886896729002,0.0,-0.86046
,Mixed / non conventional,1,3,66,68,-1596492.88,0.09,0.0,-45.59,48.547,6.552,ERT72,7/12/2022 12:31:53 PM,7.409493284493284,,,-215485.76710056214,-1596640.3442354992,63,-0.003625215882223225,-0.02681241234263876,7.396087078321965,0.0,-0.09403
,Mixed / non conventional,1,3,68,70,-1457362.5,0.08,0.0,58.96,40.463,6.552,ERT72,7/12/2022 12:31:53 PM,6.175671550671551,,,-236008.22111010205,-1457509.2568342583,64,-0.004325047452644561,-0.02665243598342304,6.162345332679839,0.0,0.54263
,Mixed / non conventional,1,3,70,72,-776649.31,0.09,0.0,47.57,19.74,6.552,ERT72,7/12/2022 12:31:53 PM,3.0128205128205128,,,-257793.595366438,-776685.8321937555,65,0.004497577312187073,0.01358093383409864,3.0196109797375623,0.0,2.22187
,Mixed / non conventional,1,3,65,67,-1356294.5,0.03,0.0,10.39,43.491,6.596,ERT72,7/12/2022 12:31:55 PM,6.593541540327471,,,-205686.35421583112,-1356201.5208005928,67,-0.0011692845997627569,-0.007705221782416949,6.589688929436262,0.0,0.1849
,Mixed / non conventional,1,3,67,69,-1545762.38,0.08,0.0,-45.95,45.192,6.596,ERT72,7/12/2022 12:31:55 PM,6.851425106124924,,,-225591.48526898434,-1545623.1658999303,68,0.0003308954845616734,0.002267480780004938,6.852558846514926,0.0,0.55559
,Mixed / non conventional,1,3,69,71,-1262322.75,0.04,0.0,31.47,33.743,6.596,ERT72,7/12/2022 12:31:55 PM,5.115676167374167,,,-246740.68701293864,-1262245.4520736188,69,-0.0036643463981255024,-0.01871132714577861,5.106320503801277,0.0,-0.19073
,Mixed / non conventional,2,4,3,5,3182.43,0.05,0.0,-415.5,442.997,1.312,ERT72,7/12/2022 12:31:57 PM,337.6501524390244,,,9.424777960769378,3182.277715157738,70,0.027311894695080708,9.349542264074387,342.3249235710616,0.0,2.08821
,Mixed / non conventional,2,4,5,7,1794.33,0.0,0.0,8.11,-199.818,1.312,ERT72,7/12/2022 12:31:57 PM,-152.3003048780488,,,-11.780972450961722,1794.245696041364,71,0.024400072430208506,3.762035438762638,-154.1813225974301,0.0,1.01213
,Mixed / non conventional,2,4,7,9,43402.75,0.07,0.0,-157.32,-690.481,1.312,ERT72,7/12/2022 12:31:57 PM,-526.28125,,,-82.46680715673212,43400.73435395392,72,0.02006448858444732,10.666573807026793,-531.6145369035135,0.0,-0.35224
,Mixed / non conventional,2,4,9,11,-85967.95,0.07,0.0,-0.46,455.879,1.312,ERT72,7/12/2022 12:31:57 PM,347.46875,,,-247.400421470196,-85963.91519772216,73,0.01274645474339,4.457402737752204,349.6974513688761,0.0,-1.21408
,Mixed / non conventional,2,4,11,13,-105400.5,0.05,0.0,36.25,254.058,1.312,ERT72,7/12/2022 12:31:57 PM,193.6417682926829,,,-544.2809272344314,-105395.52119765637,74,0.0007907582343767423,0.15318438870508544,193.71836048703545,0.0,1.99048
,Mixed / non conventional,2,4,13,15,37225.41,0.08,0.0,38.27,-48.315,1.312,ERT72,7/12/2022 12:31:57 PM,-36.825457317073166,,,-1010.8074362925171,37223.44610097024,75,0.0029392245452577524,0.10839759046595532,-36.879656112306144,0.0,1.32216
,Mixed / non conventional,2,4,15,17,579584.69,0.05,0.0,-64.81,-451.35,1.312,ERT72,7/12/2022 12:31:57 PM,-344.0167682926829,,,-1684.6790604875298,579557.8459992732,76,0.01819506738743659,6.316876276255812,-347.1752064308108,0.0,-0.2214
,Mixed / non conventional,2,4,17,19,-483261.34,0.06,0.0,-64.84,243.512,1.312,ERT72,7/12/2022 12:31:57 PM,185.60365853658536,,,-2603.594911662535,-483236.7409518043,77,0.023340385236027588,4.38321384127363,187.79526545722217,0.0,-0.53032
,Mixed / non conventional,2,4,19,21,-467334.66,0.03,0.0,0.48,161.124,1.312,ERT72,7/12/2022 12:31:57 PM,122.80792682926828,,,-3805.254101660642,-467315.36728351313,78,0.02446514703729175,3.041722076142719,124.32878786733964,0.0,-0.20345
,Mixed / non conventional,2,4,21,23,-25838.62,0.08,0.0,124.91,28.831,5.944,ERT72,7/12/2022 12:31:59 PM,4.8504374158815615,,,-5327.355742324881,-25840.005620284093,79,-0.007974613533695486,-0.03852674590637495,4.8311740429283745,0.0,3.97173
,Mixed / non conventional,2,4,6,8,2948.75,0.06,0.0,-46.77,-457.988,5.855,ERT72,7/12/2022 12:32:01 PM,-78.22169086251067,,,-37.699111843077524,2948.888272380425,80,0.002784737142782987,0.21813056606076486,-78.33075614554105,0.0,-0.48267
,Mixed / non conventional,2,4,10,12,-162589.27,0.08,0.0,8.08,2525.275,5.855,ERT72,7/12/2022 12:32:02 PM,431.3023057216054,,,-376.99111843077526,-162597.1386157602,82,-0.011039856414818278,-4.735376587747169,428.93461742773184,0.0,-0.15012
,Mixed / non conventional,2,4,12,14,-6197.43,0.12,0.0,-27.19,48.128,5.855,ERT72,7/12/2022 12:32:02 PM,8.2199829205807,,,-753.9822368615518,-6197.721109423187,83,0.015844477061780365,0.13128137318641286,8.285623607173907,0.0,5.07932
,Mixed / non conventional,2,4,14,16,43548.96,0.08,0.0,-45.79,-193.253,5.855,ERT72,7/12/2022 12:32:02 PM,-33.006490179333895,,,-1319.46891450771,43551.037768635084,84,0.0025635749871310764,0.08472320978744818,-33.04885178422762,0.0,0.59616
,Mixed / non conventional,2,4,16,18,556241.5,0.07,0.0,-17.54,-1542.734,5.855,ERT72,7/12/2022 12:32:02 PM,-263.4900085397096,,,-2111.150263212339,556267.0008824293,85,-0.0014503746034766516,-0.3818822804752813,-263.29906739947194,0.0,-0.62849
,Mixed / non conventional,2,4,18,20,-635849.81,0.08,0.0,204.98,1175.691,5.855,ERT72,7/12/2022 12:32:02 PM,200.801195559351,,,-3166.7253948185225,-635882.2452877171,86,-0.001347987343955766,-0.2704951582402373,200.66594798023087,0.0,-1.00159
,Mixed / non conventional,2,4,20,22,-234180.22,0.05,0.0,-78.99,303.1,5.855,ERT72,7/12/2022 12:32:02 PM,51.767719897523484,,,-4523.893421169273,-234191.64747334016,87,0.00628841893560105,0.3265638953480732,51.93100184519752,0.0,-0.36922
,Mixed / non conventional,2,4,22,24,60050.36,0.12,0.0,-6.03,-56.526,5.855,ERT72,7/12/2022 12:32:02 PM,-9.654312553373185,,,-6220.353454107836,60053.236438411535,88,-0.002362443643078,-0.02278086007097535,-9.642922123337698,0.0,-2.379
,Mixed / non conventional,2,4,24,26,1433280.0,0.06,0.0,8.82,-1011.869,5.855,ERT72,7/12/2022 12:32:02 PM,-172.82134927412469,,,-8293.804605477077,1433346.5025344978,89,-0.005085552358615172,-0.8766628629748254,-172.3830178426373,0.0,-0.20582
,Mixed / non conventional,2,4,31,33,2616240.25,1.21,0.0,-18.5,-373.103,2.719,ERT72,7/12/2022 12:32:04 PM,-137.22066936373668,,,-19063.969620146378,2615970.672006427,94,0.006839250919247101,0.9417068738870853,-137.69152280068022,0.0,0.69319
,Mixed / non conventional,2,4,39,41,3389592.75,1.2,0.0,-59.56,-232.32,2.719,ERT72,7/12/2022 12:32:04 PM,-85.44317763883781,,,-39666.53424238932,3389234.731589514,98,0.04665422187758601,4.081494441112227,-87.48392485939392,0.0,0.63505
,Mixed / non conventional,2,4,26,28,-1067341.75,0.03,0.0,0.95,576.428,5.823,ERT72,7/12/2022 12:32:06 PM,98.99158509359437,,,-10781.945987120022,-1067321.92365853,100,0.0020818472593768554,0.20630010278026134,99.0947351449845,0.0,-0.40962
,Mixed / non conventional,2,4,28,30,-619915.5,0.05,0.0,-11.64,263.05,5.823,ERT72,7/12/2022 12:32:06 PM,45.17430877554525,,,-13722.476710880474,-619903.4001025431,101,-0.018070167329433832,-0.8089979543633561,44.76980979836357,0.0,-0.24729
,Mixed / non conventional,2,4,30,32,-100394.63,0.07,0.0,23.4,34.081,5.823,ERT72,7/12/2022 12:32:06 PM,5.85282500429332,,,-17153.095888600008,-100394.06851783907,102,-0.012123686680514336,-0.07053027308176496,5.817559867752437,0.0,2.41496
,Mixed / non conventional,2,4,32,34,2426353.25,0.05,0.0,-53.6,-669.222,5.823,ERT72,7/12/2022 12:32:06 PM,-114.92735703245748,,,-21111.502632123484,2426289.2004937213,103,-0.010214560991666516,-1.1679673610959753,-114.34337335190949,0.0,0.20999
,Mixed / non conventional,2,4,34,36,-1350814.75,0.0,0.0,84.97,306.832,5.823,ERT72,7/12/2022 12:32:06 PM,52.69311351537008,,,-25635.396053292803,-1350808.8342476278,104,0.0007533846686300937,0.039713143501593606,52.71297008712088,0.0,-0.04379
,Mixed / non conventional,2,4,36,38,-947934.13,0.03,0.0,-59.75,179.43,5.823,ERT72,7/12/2022 12:32:06 PM,30.814013395157133,,,-30762.475263951364,-947915.3248515873,105,0.0015241226340309212,0.04700015225882126,30.83751347128654,0.0,0.17424
,Mixed / non conventional,2,4,38,40,-482837.94,0.06,0.0,123.99,76.963,5.823,ERT72,7/12/2022 12:32:07 PM,13.217070238708567,,,-36530.43937594186,-482825.3830827087,106,-0.001950617638980935,-0.02575632996749988,13.204192073724817,0.0,0.42461
,Mixed / non conventional,2,4,40,42,3441669.0,0.03,0.0,-138.43,-466.307,5.823,ERT72,7/12/2022 12:32:07 PM,-80.08019921002919,,,-42976.98750110756,3441605.720535628,107,-0.017230000743009417,-1.3679966006661886,-79.39620090969609,0.0,0.15382
,Mixed / non conventional,2,4,42,44,-1547078.5,0.03,0.0,16.44,179.667,5.823,ERT72,7/12/2022 12:32:07 PM,30.85471406491499,,,-50139.81875129532,-1547049.7708378802,108,0.0021160497693938755,0.06535926230774436,30.887393696068862,0.0,-0.17028
,Mixed / non conventional,2,4,44,46,-1319743.75,0.05,0.0,-43.56,132.366,5.823,ERT72,7/12/2022 12:32:07 PM,22.73158165893869,,,-58056.632238336875,-1319719.0765687271,109,-0.002048636419800283,-0.046521093662782675,22.7083211121073,0.0,0.47453
,Mixed / non conventional,2,4,43,45,-1480229.0,0.74,0.0,-26.08,138.864,5.066,ERT72,7/12/2022 12:32:09 PM,27.410975128306358,,,-54001.6215207197,-1480237.104392661,110,-0.0075184522106843945,-0.20531627624491833,27.308316990183897,0.0,0.02315
,Mixed / non conventional,2,4,45,47,-1014438.88,0.72,0.0,33.78,82.477,5.066,ERT72,7/12/2022 12:32:09 PM,16.280497433872878,,,-62309.563293135114,-1014430.6852996259,111,-0.016023480100233776,-0.25879681385516307,16.151099026945296,0.0,0.76002
,Mixed / non conventional,2,4,47,49,4222546.5,0.74,0.0,-9.6,-299.472,5.066,ERT72,7/12/2022 12:32:09 PM,-59.11409395973154,,,-71428.03597018299,4222403.629700481,112,-0.032102069332501,-1.8677061270319228,-58.18024089621558,0.0,0.13877
,Mixed / non conventional,2,4,49,51,-1512899.75,0.73,0.0,-28.72,94.163,5.066,ERT72,7/12/2022 12:32:09 PM,18.58724832214765,,,-81394.73866369428,-1512904.219658398,113,-0.012010674200258668,-0.22191272316719335,18.476291960564055,0.0,-0.46533
,Mixed / non conventional,2,4,51,53,-1647590.0,0.73,0.0,-42.36,90.482,5.066,ERT72,7/12/2022 12:32:09 PM,17.860639557836556,,,-92247.37048551715,-1647597.0344000321,114,-0.015211044667556996,-0.2696283218814983,17.725825396895807,0.0,-0.27668
