index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
1.0,-249.7475591,1 72,1 65,1 71,1 1,,,,7.525910034924181,-1879.57766122851,0,,,-249.7475591,
2.0,-295.013953,1 72,1 65,1 71,1 2,,,,7.525488105557298,-2220.12399427494,0,,,-295.013953,
3.0,-364.0475535,1 72,1 65,1 71,1 3,,,,7.525046680883054,-2739.4748341487707,0,,,-364.0475535,
4.0,-447.5729339,1 72,1 65,1 71,1 4,,,,7.5245845407124206,-3367.800379265242,0,,,-447.5729339,
5.0,-584.6376009,1 72,1 65,1 71,1 5,,,,7.524100367846867,-4398.8719879888,0,,,-584.6376009,
6.0,-803.0113717,1 72,1 65,1 71,1 6,,,,7.523592738670759,-6041.530525192166,0,,,-803.0113717,
7.0,-1313.905356,1 72,1 65,1 71,1 7,,,,7.523060112661563,-9884.588975535991,0,,,-1313.905356,
8.0,-1892.380898,1 72,1 65,1 71,1 8,,,,7.522500820673164,-14235.436858231218,0,,,-1892.380898,
9.0,-220.7000514,1 72,1 65,1 71,1 9,,,,7.521913051825442,-1660.086597164206,0,,,-220.7000514,
10.0,-262.2783413,1 72,1 65,1 71,1 10,,,,7.5212948388072975,-1972.672734750629,0,,,-262.2783413,
11.0,-325.4118932,1 72,1 65,1 71,1 11,,,,7.520644041369752,-2447.3070155854302,0,,,-325.4118932,
12.0,-401.6758268,1 72,1 65,1 71,1 12,,,,7.51995832774975,-3020.5854788004262,0,,,-401.6758268,
13.0,-506.7488167,1 72,1 65,1 71,1 13,,,,7.51923515372265,-3810.3635166379954,0,,,-506.7488167,
14.0,-678.5946866,1 72,1 65,1 71,1 14,,,,7.518471738930912,-5101.99497339078,0,,,-678.5946866,
15.0,-913.9525054,1 72,1 65,1 71,1 15,,,,7.51766504007633,-6870.788798135753,0,,,-913.9525054,
16.0,-1089.096441,1 72,1 65,1 71,1 16,,,,7.51681172049155,-8186.532892454433,0,,,-1089.096441,
17.0,-170.0191616,1 72,1 65,1 71,1 17,,,,7.515908115520665,-1277.8483964634593,0,,,-170.0191616,
18.0,-212.3269752,1 72,1 65,1 71,1 18,,,,7.514950193035715,-1595.6266432659295,0,,,-212.3269752,
19.0,-268.9419563,1 72,1 65,1 71,1 19,,,,7.513933508291611,-2020.8119772280684,0,,,-268.9419563,
20.0,-334.325885,1 72,1 65,1 71,1 20,,,,7.512853152171809,-2511.74127897488,0,,,-334.325885,
21.0,-419.3248265,1 72,1 65,1 71,1 21,,,,7.511703691694722,-3149.8438472392986,0,,,-419.3248265,
22.0,-531.3731821,1 72,1 65,1 71,1 22,,,,7.510479101428526,-3990.8671792216246,0,,,-531.3731821,
23.0,-667.3467461,1 72,1 65,1 71,1 23,,,,7.509172684190236,-5011.221956697357,0,,,-667.3467461,
24.0,-767.0253722,1 72,1 65,1 71,1 24,,,,7.507776979070689,-5758.655431766287,0,,,-767.0253722,
25.0,-101.4118457,1 72,1 65,1 71,1 25,,,,7.506283654414926,-761.2260797419585,0,,,-101.4118457,
26.0,-142.8630873,1 72,1 65,1 71,1 26,,,,7.504683382876283,-1072.1422372867137,0,,,-142.8630873,
27.0,-192.4245856,1 72,1 65,1 71,1 27,,,,7.502965695025903,-1443.7550646363754,0,,,-192.4245856,
28.0,-250.2156312,1 72,1 65,1 71,1 28,,,,7.501118807202419,-1876.8971770503442,0,,,-250.2156312,
29.0,-316.988294,1 72,1 65,1 71,1 29,,,,7.499129418283731,-2377.1362407869724,0,,,-316.988294,
30.0,-396.8503844,1 72,1 65,1 71,1 30,,,,7.496982468793824,-2975.18037458089,0,,,-396.8503844,
31.0,-484.2762842,1 72,1 65,1 71,1 31,,,,7.494660854142906,-3629.486509783525,0,,,-484.2762842,
32.0,-542.7765118,1 72,1 65,1 71,1 32,,,,7.492145081731756,-4066.5603733618887,0,,,-542.7765118,
33.0,-15.49803456,1 72,1 65,1 71,1 33,,,,7.489412858987701,-116.0711793226998,0,,,-15.49803456,
34.0,-53.36778303,1 72,1 65,1 71,1 34,,,,7.486438595944928,-399.5346306558067,0,,,-53.36778303,
35.0,-101.7354246,1 72,1 65,1 71,1 35,,,,7.48319280146925,-761.3057970211377,0,,,-101.7354246,
36.0,-156.8706931,1 72,1 65,1 71,1 36,,,,7.47964134628904,-1173.336522131779,0,,,-156.8706931,
37.0,-215.7970797,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1613.2438442248922,0,,,-215.7970797,
38.0,-271.3663954,1 72,1 65,1 71,1 38,,,,7.471456103615104,-2027.5021112273596,0,,,-271.3663954,
39.0,-338.8755839,1 72,1 65,1 71,1 39,,,,7.466721597728649,-2530.289641249037,0,,,-338.8755839,
40.0,-392.5193682,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2928.7741835419934,0,,,-392.5193682,
41.0,82.71879826,1 72,1 65,1 71,1 41,,,,7.455645723351854,616.7220544879738,0,,,82.71879826,
42.0,44.63093919,1 72,1 65,1 71,1 42,,,,7.449137219852086,332.4619902771841,0,,,44.63093919,
43.0,-11.60445077,1 72,1 65,1 71,1 43,,,,7.441842003676811,-86.35848916978571,0,,,-11.60445077,
44.0,-67.16798078,1 72,1 65,1 71,1 44,,,,7.433627687367397,-499.30176163076914,0,,,-67.16798078,
45.0,-125.0011187,1 72,1 65,1 71,1 45,,,,7.424332748089664,-928.0498991122533,0,,,-125.0011187,
46.0,-179.7666327,1 72,1 65,1 71,1 46,,,,7.413758459586104,-1332.746393930933,0,,,-179.7666327,
47.0,-225.8315931,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1671.5282367756424,0,,,-225.8315931,
48.0,-266.0601479,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1965.57846265537,0,,,-266.0601479,
49.0,198.8004514,1 72,1 65,1 71,1 49,,,,7.371558532546507,1465.469163791767,0,,,198.8004514,
