index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
1.0,-148.6506167,1 72,1 65,1 71,1 1,,,,7.525910034924181,-1118.731167920198,0,,,-148.6506167,
2.0,-187.0346311,1 72,1 65,1 71,1 2,,,,7.525488105557298,-1407.5268916703471,0,,,-187.0346311,
3.0,-250.4341348,1 72,1 65,1 71,1 3,,,,7.525046680883054,-1884.5285548565594,0,,,-250.4341348,
4.0,-332.0356391,1 72,1 65,1 71,1 4,,,,7.5245845407124206,-2498.4302369374286,0,,,-332.0356391,
5.0,-446.5327848,1 72,1 65,1 71,1 5,,,,7.524100367846867,-3359.757490369366,0,,,-446.5327848,
6.0,-650.0221082,1 72,1 65,1 71,1 6,,,,7.523592738670759,-4890.501613228978,0,,,-650.0221082,
7.0,-1061.887953,1 72,1 65,1 71,1 7,,,,7.523060112661563,-7988.6469033301355,0,,,-1061.887953,
8.0,-1507.888395,1 72,1 65,1 71,1 8,,,,7.522500820673164,-11343.09168887104,0,,,-1507.888395,
9.0,-123.9273071,1 72,1 65,1 71,1 9,,,,7.521913051825442,-932.1704287530697,0,,,-123.9273071,
10.0,-160.0338073,1 72,1 65,1 71,1 10,,,,7.5212948388072975,-1203.6614488801717,0,,,-160.0338073,
11.0,-219.404708,1 72,1 65,1 71,1 11,,,,7.520644041369752,-1650.0647098686704,0,,,-219.404708,
12.0,-291.3776454,1 72,1 65,1 71,1 12,,,,7.51995832774975,-2191.1477510458435,0,,,-291.3776454,
13.0,-386.6983897,1 72,1 65,1 71,1 13,,,,7.51923515372265,-2907.6761257201806,0,,,-386.6983897,
14.0,-534.7323393,1 72,1 65,1 71,1 14,,,,7.518471738930912,-4020.369980919466,0,,,-534.7323393,
15.0,-737.1448821,1 72,1 65,1 71,1 15,,,,7.51766504007633,-5541.608309634358,0,,,-737.1448821,
16.0,-875.196046,1 72,1 65,1 71,1 16,,,,7.51681172049155,-6578.683896300661,0,,,-875.196046,
17.0,-80.28624481,1 72,1 65,1 71,1 17,,,,7.515908115520665,-603.4240389321578,0,,,-80.28624481,
18.0,-117.1334714,1 72,1 65,1 71,1 18,,,,7.514950193035715,-880.2522035083734,0,,,-117.1334714,
19.0,-169.5466306,1 72,1 65,1 71,1 19,,,,7.513933508291611,-1273.9621088832798,0,,,-169.5466306,
20.0,-233.0298733,1 72,1 65,1 71,1 20,,,,7.512853152171809,-1750.7192181721023,0,,,-233.0298733,
21.0,-310.9218373,1 72,1 65,1 71,1 21,,,,7.511703691694722,-2335.5527130749156,0,,,-310.9218373,
22.0,-407.5077606,1 72,1 65,1 71,1 22,,,,7.510479101428526,-3060.5785196562388,0,,,-407.5077606,
23.0,-528.9372768,1 72,1 65,1 71,1 23,,,,7.509172684190236,-3971.8813505965295,0,,,-528.9372768,
24.0,-613.2850168,1 72,1 65,1 71,1 24,,,,7.507776979070689,-4604.407130740021,0,,,-613.2850168,
25.0,-20.34368857,1 72,1 65,1 71,1 25,,,,7.506283654414926,-152.70549698349876,0,,,-20.34368857,
26.0,-55.73090632,1 72,1 65,1 71,1 26,,,,7.504683382876283,-418.2428065723388,0,,,-55.73090632,
27.0,-106.6740568,1 72,1 65,1 71,1 27,,,,7.502965695025903,-800.3717887196447,0,,,-106.6740568,
28.0,-162.8291458,1 72,1 65,1 71,1 28,,,,7.501118807202419,-1221.4007679210847,0,,,-162.8291458,
29.0,-227.4810158,1 72,1 65,1 71,1 29,,,,7.499129418283731,-1705.9095776868462,0,,,-227.4810158,
30.0,-296.2627895,1 72,1 65,1 71,1 30,,,,7.496982468793824,-2221.076939037455,0,,,-296.2627895,
31.0,-372.9349313,1 72,1 65,1 71,1 31,,,,7.494660854142906,-2795.020830756584,0,,,-372.9349313,
32.0,-429.0695901,1 72,1 65,1 71,1 32,,,,7.492145081731756,-3214.6516191883757,0,,,-429.0695901,
