0.01	0.01	0.00
0.04	0.01	0.00
0.06	0.01	0.00
0.08	0.01	0.00
0.11	0.01	0.00
0.14	0.01	0.00
0.16	0.01	0.00
0.19	0.01	0.00
0.21	0.01	0.00
0.23	0.01	0.00
0.26	0.01	0.00
0.28	0.01	0.00
0.31	0.01	0.00
0.34	0.01	0.00
0.37	0.01	0.00
0.39	0.01	0.00
0.41	0.01	0.00
0.44	0.01	0.00
0.45	0.01	0.00
0.45	0.01	0.00
0.01	0.04	0.00
0.04	0.04	0.00
0.06	0.04	0.00
0.09	0.04	0.00
0.11	0.04	0.00
0.13	0.04	0.00
0.16	0.04	0.00
0.18	0.04	0.00
0.21	0.04	0.00
0.24	0.04	0.00
0.26	0.03	0.00
0.29	0.04	0.00
0.31	0.04	0.00
0.34	0.03	0.00
0.36	0.04	0.00
0.39	0.03	0.00
0.41	0.04	0.00
0.43	0.04	0.00
0.45	0.04	0.00
0.45	0.04	0.00
0.01	0.06	0.00
0.03	0.06	0.00
0.06	0.06	0.00
0.08	0.06	0.00
0.11	0.06	0.00
0.14	0.06	0.00
0.16	0.06	0.00
0.19	0.06	0.00
0.21	0.06	0.00
0.24	0.06	0.00
0.26	0.06	0.00
0.28	0.06	0.00
0.31	0.06	0.00
0.33	0.06	0.00
0.36	0.06	0.00
0.39	0.06	0.00
0.41	0.06	0.00
0.44	0.06	0.00
0.45	0.06	0.00
0.45	0.06	0.00
0.01	0.08	0.00
0.04	0.08	0.00
0.06	0.08	0.00
0.08	0.08	0.00
0.11	0.09	0.00
0.13	0.08	0.00
0.16	0.09	0.00
0.18	0.08	0.00
0.21	0.09	0.00
0.23	0.08	0.00
0.26	0.09	0.00
0.28	0.09	0.00
0.31	0.09	0.00
0.33	0.08	0.00
0.36	0.09	0.00
0.38	0.08	0.00
0.41	0.08	0.00
0.44	0.09	0.00
0.45	0.09	0.00
0.45	0.09	0.00
0.01	0.11	0.00
0.03	0.11	0.00
0.07	0.11	0.00
0.09	0.11	0.00
0.11	0.11	0.00
0.14	0.11	0.00
0.16	0.11	0.00
0.19	0.11	0.00
0.21	0.11	0.00
0.24	0.11	0.00
0.26	0.11	0.00
0.29	0.11	0.00
0.31	0.11	0.00
0.34	0.11	0.00
0.36	0.11	0.00
0.39	0.12	0.00
0.41	0.11	0.00
0.44	0.11	0.00
0.45	0.11	0.00
0.45	0.11	0.00
0.01	0.13	0.00
0.04	0.13	0.00
0.06	0.14	0.00
0.09	0.14	0.00
0.11	0.14	0.00
0.14	0.14	0.00
0.16	0.14	0.00
0.18	0.13	0.00
0.21	0.14	0.00
0.24	0.13	0.00
0.26	0.13	0.00
0.29	0.14	0.00
0.31	0.14	0.00
0.34	0.14	0.00
0.36	0.13	0.00
0.39	0.14	0.00
0.41	0.14	0.00
0.44	0.13	0.00
0.45	0.14	0.00
0.45	0.14	0.00
0.01	0.17	0.00
0.04	0.17	0.00
0.06	0.16	0.00
0.09	0.16	0.00
0.11	0.16	0.00
0.14	0.16	0.00
0.16	0.16	0.00
0.19	0.16	0.00
0.21	0.16	0.00
0.24	0.16	0.00
0.26	0.16	0.00
0.28	0.16	0.00
0.31	0.16	0.00
0.34	0.16	0.00
0.37	0.16	0.00
0.38	0.16	0.00
0.41	0.16	0.00
0.44	0.16	0.00
0.45	0.16	0.00
0.45	0.16	0.00
0.01	0.18	0.00
0.04	0.18	0.00
0.06	0.19	0.00
0.09	0.19	0.00
0.11	0.19	0.00
0.14	0.19	0.00
0.16	0.19	0.00
0.19	0.19	0.00
0.21	0.19	0.00
0.24	0.19	0.00
0.26	0.19	0.00
0.29	0.19	0.00
0.31	0.19	0.00
0.33	0.18	0.00
0.36	0.19	0.00
0.38	0.19	0.00
0.41	0.19	0.00
