2028
1	1 1	1 3	1 2	1 4	579.7685489766081
2	1 1	1 3	1 4	1 6	-220.87310538250387
3	1 1	1 3	1 6	1 8	-41.00530568613487
4	1 1	1 3	1 8	1 10	-212.04414401051048
5	1 1	1 3	1 12	1 14	-39.80565407714181
6	1 1	1 3	1 14	1 16	-22.026038481912746
7	1 1	1 3	1 16	1 18	-165.92071207302462
8	1 1	1 3	1 18	1 20	155.8522276616752
9	1 1	1 3	1 20	1 22	12.005353486319505
10	1 1	1 3	1 5	1 7	-76.31211812094581
11	1 1	1 3	1 9	1 11	505.63382456571105
12	1 1	1 3	1 11	1 13	16.61851830772988
13	1 1	1 3	1 13	1 15	-27.931947214264476
14	1 1	1 3	1 17	1 19	218.89700562024632
15	1 1	1 3	1 19	1 21	68.62826305220884
16	1 1	1 3	1 21	1 23	-7.542906345330453
17	1 1	1 3	1 23	1 25	-194.27635038226464
18	1 1	1 3	1 22	1 24	-10.74159828414685
19	1 1	1 3	1 24	1 26	-125.21502543610609
20	1 1	1 3	1 26	1 28	89.50473541265113
21	1 1	1 3	1 28	1 30	26.025084473145643
22	1 1	1 3	1 32	1 34	-91.68244944999344
23	1 1	1 3	1 34	1 36	53.9420286654604
24	1 1	1 3	1 36	1 38	24.88569272056357
25	1 1	1 3	1 38	1 40	4.521802479193151
26	1 1	1 3	1 40	1 42	-70.32737224334656
27	1 1	1 3	1 25	1 27	118.0478866393846
28	1 1	1 3	1 27	1 29	56.16188091854489
29	1 1	1 3	1 31	1 33	-131.44245550726598
30	1 1	1 3	1 33	1 35	66.63348359459602
31	1 1	1 3	1 35	1 37	40.64327103604555
32	1 1	1 3	1 39	1 41	-87.51496610720451
33	1 1	1 3	1 41	1 43	37.05682555978967
34	1 1	1 3	1 43	1 45	29.187540519844468
35	1 1	1 3	1 42	1 44	35.167350820141706
36	1 1	1 3	1 48	1 50	-54.57635755056959
37	1 1	1 3	1 50	1 52	24.45486006128703
38	1 1	1 3	1 56	1 58	-42.91368138391124
39	1 1	1 3	1 47	1 49	-61.47452198467637
40	1 1	1 3	1 49	1 51	22.145581918832857
41	1 1	1 3	1 57	1 59	14.231535592826713
42	1 1	1 3	1 72	1 2	-222.74410911317932
43	1 2	1 4	1 5	1 7	-212.3685601728301
44	1 2	1 4	1 7	1 9	-551.9850099933378
45	1 2	1 4	1 11	1 13	207.68544923398076
46	1 2	1 4	1 13	1 15	-30.638966192784473
47	1 2	1 4	1 15	1 17	-337.91143039591316
48	1 2	1 4	1 19	1 21	138.32055823525104
49	1 2	1 4	1 6	1 8	-89.85844280240832
50	1 2	1 4	1 10	1 12	391.3762034289228
51	1 2	1 4	1 12	1 14	17.39877846850392
52	1 2	1 4	1 14	1 16	-35.600788106616974
53	1 2	1 4	1 18	1 20	185.11149359121958
54	1 2	1 4	1 20	1 22	53.76113455583217
55	1 2	1 4	1 22	1 24	-10.765407125321422
56	1 2	1 4	1 24	1 26	-171.88394214464603
57	1 2	1 4	1 23	1 25	-225.87877326956698
58	1 2	1 4	1 25	1 27	95.8783339254257
59	1 2	1 4	1 27	1 29	83.8731709232168
60	1 2	1 4	1 29	1 31	17.484494245798594
61	1 2	1 4	1 31	1 33	-154.1640454437282
62	1 2	1 4	1 33	1 35	60.204805656823915
63	1 2	1 4	1 35	1 37	53.4686670781062
64	1 2	1 4	1 39	1 41	-103.70722682148872
65	1 2	1 4	1 41	1 43	35.9432863242334
66	1 2	1 4	1 26	1 28	98.835573814551
67	1 2	1 4	1 28	1 30	50.61738453489325
68	1 2	1 4	1 32	1 34	-120.42873376623376
69	1 2	1 4	1 34	1 36	58.33586488618436
70	1 2	1 4	1 36	1 38	38.696672910356554
71	1 2	1 4	1 38	1 40	9.550990044817445
72	1 2	1 4	1 40	1 42	-89.73571691069195
73	1 2	1 4	1 42	1 44	38.6210683746728
74	1 2	1 4	1 43	1 45	36.52026178226685
75	1 2	1 4	1 47	1 49	-73.46305736855899
76	1 2	1 4	1 48	1 50	-68.4577255048548
77	1 2	1 4	1 50	1 52	27.295348279167964
78	1 2	1 4	1 56	1 58	-53.12143049962604
79	1 3	1 5	1 4	1 6	408.5400405776345
80	1 3	1 5	1 6	1 8	-223.61855117724502
81	1 3	1 5	1 8	1 10	-421.117026860142
82	1 3	1 5	1 12	1 14	189.98220838522207
83	1 3	1 5	1 16	1 18	-278.2724242424242
84	1 3	1 5	1 20	1 22	108.42237241823963
85	1 3	1 5	1 9	1 11	36.55656307511584
86	1 3	1 5	1 11	1 13	312.274339718158
87	1 3	1 5	1 13	1 15	21.50103884394658
88	1 3	1 5	1 17	1 19	59.63087384005769
89	1 3	1 5	1 19	1 21	156.42703002257565
90	1 3	1 5	1 21	1 23	37.374622252844624
91	1 3	1 5	1 23	1 25	-214.26799557032115
92	1 3	1 5	1 25	1 27	54.31158122834611
93	1 3	1 5	1 24	1 26	-189.84679045170338
94	1 3	1 5	1 26	1 28	75.44245977622899
95	1 3	1 5	1 28	1 30	70.26983703455886
96	1 3	1 5	1 30	1 32	13.198104740316445
97	1 3	1 5	1 32	1 34	-130.1846753275545
98	1 3	1 5	1 34	1 36	47.552739869215465
99	1 3	1 5	1 36	1 38	46.74862479474548
100	1 3	1 5	1 38	1 40	16.93558817056862
101	1 3	1 5	1 40	1 42	-94.89337894545871
102	1 3	1 5	1 42	1 44	33.23388540255295
103	1 3	1 5	1 27	1 29	87.21085031192919
104	1 3	1 5	1 29	1 31	36.31225188726295
105	1 3	1 5	1 31	1 33	-147.01509919531492
106	1 3	1 5	1 33	1 35	40.6160852444803
107	1 3	1 5	1 35	1 37	53.29850435139199
108	1 3	1 5	1 37	1 39	29.33529749830967
109	1 3	1 5	1 39	1 41	-99.87319005773077
110	1 3	1 5	1 41	1 43	26.908585712428334
111	1 3	1 5	1 43	1 45	36.193389415300636
112	1 3	1 5	1 44	1 46	33.732470875692655
113	1 3	1 5	1 46	1 48	14.400397050482134
114	1 3	1 5	1 48	1 50	-71.08559013778927
115	1 3	1 5	1 50	1 52	24.428504454661564
116	1 3	1 5	1 56	1 58	-54.60959590987954
117	1 3	1 5	1 47	1 49	-71.71552172481896
118	1 3	1 5	1 49	1 51	18.607678387762835
119	1 3	1 5	1 55	1 57	-55.75430788171829
120	1 3	1 5	1 57	1 59	13.388588963985828
121	1 4	1 6	1 7	1 9	-585.6066201497617
122	1 4	1 6	1 9	1 11	-30.40389593703655
123	1 4	1 6	1 11	1 13	182.9253296165487
124	1 4	1 6	1 13	1 15	182.07542150359313
125	1 4	1 6	1 17	1 19	10.963329729864348
126	1 4	1 6	1 19	1 21	104.48224758382975
127	1 4	1 6	1 21	1 23	89.13108487049794
128	1 4	1 6	1 23	1 25	-184.55063973063972
129	1 4	1 6	1 12	1 14	299.44602764178495
130	1 4	1 6	1 18	1 20	50.34272959959313
131	1 4	1 6	1 20	1 22	129.04682454149494
132	1 4	1 6	1 22	1 24	41.98352622900369
133	1 4	1 6	1 26	1 28	40.91650841099584
134	1 4	1 6	1 25	1 27	22.736436266468004
135	1 4	1 6	1 27	1 29	64.33227165936009
136	1 4	1 6	1 29	1 31	56.835130681710254
137	1 4	1 6	1 31	1 33	-125.73250158177792
138	1 4	1 6	1 33	1 35	22.165280264293656
139	1 4	1 6	1 35	1 37	41.860611749116615
140	1 4	1 6	1 37	1 39	36.74460857696372
141	1 4	1 6	1 39	1 41	-85.4041089136804
142	1 4	1 6	1 41	1 43	16.801652217188938
143	1 4	1 6	1 43	1 45	29.828631545234074
144	1 4	1 6	1 28	1 30	73.0535050641676
145	1 4	1 6	1 34	1 36	30.39057576330665
146	1 4	1 6	1 36	1 38	46.07587876784068
147	1 4	1 6	1 38	1 40	26.692323797231822
148	1 4	1 6	1 40	1 42	-90.21417895172769
149	1 4	1 6	1 42	1 44	23.7434432105308
150	1 4	1 6	1 44	1 46	32.09762504673505
151	1 4	1 6	1 46	1 48	18.77689508956489
152	1 4	1 6	1 45	1 47	26.087271371283254
153	1 4	1 6	1 47	1 49	-61.918600638648535
154	1 4	1 6	1 49	1 51	12.951921284763417
155	1 4	1 6	1 51	1 53	22.457735084798813
156	1 4	1 6	1 53	1 55	20.768579825885627
157	1 4	1 6	1 55	1 57	-48.81442986236067
158	1 4	1 6	1 57	1 59	10.062117674746926
159	1 4	1 6	1 59	1 61	16.792973835793063
160	1 4	1 6	1 61	1 63	16.600509914063068
161	1 4	1 6	1 63	1 65	-38.49777709043131
162	1 4	1 6	1 48	1 50	-66.0606020662324
163	1 4	1 6	1 50	1 52	18.695602884641126
164	1 4	1 6	1 52	1 54	22.665920280942537
165	1 4	1 6	1 54	1 56	14.664489420982278
166	1 4	1 6	1 56	1 58	-49.90542104391332
167	1 4	1 6	1 58	1 60	15.050308651883352
168	1 4	1 6	1 60	1 62	17.661039706596334
169	1 4	1 6	1 62	1 64	10.632627578810283
170	1 4	1 6	1 64	1 66	-38.726772991889476
171	1 4	1 6	1 66	1 68	11.810628568565868
172	1 4	1 6	1 65	1 67	8.271249061724118
173	1 4	1 6	1 67	1 69	13.573175826052905
174	1 4	1 6	1 69	1 71	12.558313240248431
175	1 4	1 6	1 71	1 1	-178.82683712449005
176	1 4	1 6	1 68	1 70	14.245829303888872
177	1 5	1 7	1 8	1 10	-848.4407359166396
178	1 5	1 7	1 10	1 12	-37.310004162737556
179	1 5	1 7	1 18	1 20	6.284871038313379
180	1 5	1 7	1 22	1 24	166.70088924126446
181	1 5	1 7	1 9	1 11	-29.37575347660823
182	1 5	1 7	1 15	1 17	-364.77014979905005
183	1 5	1 7	1 17	1 19	-5.0601680336648105
184	1 5	1 7	1 19	1 21	42.091750278476724
185	1 5	1 7	1 25	1 27	7.260264171624867
186	1 5	1 7	1 27	1 29	39.36918972729586
187	1 5	1 7	1 26	1 28	17.399150774374966
188	1 5	1 7	1 28	1 30	67.01250641039934
189	1 5	1 7	1 34	1 36	18.854814683821797
190	1 5	1 7	1 36	1 38	47.31697175260318
191	1 5	1 7	1 42	1 44	18.231405195375523
192	1 5	1 7	1 44	1 46	34.2883954648448
193	1 5	1 7	1 33	1 35	11.933162076428621
194	1 5	1 7	1 35	1 37	32.355653311539
195	1 5	1 7	1 41	1 43	11.114751889363536
196	1 5	1 7	1 43	1 45	26.857073570168808
197	1 5	1 7	1 45	1 47	34.114390809310535
198	1 5	1 7	1 47	1 49	-63.133454230704274
199	1 5	1 7	1 50	1 52	16.146098247856106
200	1 5	1 7	1 52	1 54	24.830498584872814
201	1 5	1 7	1 58	1 60	13.930861280743933
202	1 5	1 7	1 60	1 62	19.47635627998681
203	1 5	1 7	1 62	1 64	13.818238860701335
204	1 5	1 7	1 64	1 66	-42.72893465547928
205	1 5	1 7	1 49	1 51	10.047387727152739
206	1 5	1 7	1 51	1 53	21.804955804982427
207	1 5	1 7	1 53	1 55	25.979654996349904
208	1 5	1 7	1 55	1 57	-51.129542195681964
209	1 5	1 7	1 57	1 59	8.754885751435484
210	1 5	1 7	1 59	1 61	16.808321769457173
211	1 5	1 7	1 61	1 63	20.017862012500775
212	1 5	1 7	1 63	1 65	-40.930993913366336
213	1 5	1 7	1 65	1 67	7.738523854774935
214	1 5	1 7	1 67	1 69	14.034137276906765
215	1 5	1 7	1 66	1 68	11.546849104459774
216	1 5	1 7	1 68	1 70	15.738664412230523
217	1 5	1 7	1 70	1 72	8.980802835435405
218	1 5	1 7	1 69	1 71	14.583118866640604
219	1 6	1 8	1 9	1 11	-22.18096870548407
220	1 6	1 8	1 11	1 13	-36.92289155441459
221	1 6	1 8	1 19	1 21	4.69394773988257
222	1 6	1 8	1 25	1 27	1.2534582958560967
223	1 6	1 8	1 12	1 14	8.648384686328841
224	1 6	1 8	1 16	1 18	-618.1042756703728
225	1 6	1 8	1 18	1 20	-8.027961466645293
