index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
24.0,-632.3783416,1 72,1 65,1 71,1 24,,,,7.507776979070689,-4747.75555512738,0,,,-632.3783416,
25.0,4.532871663,1 72,1 65,1 71,1 25,,,,7.506283654414926,34.0250204715375,0,,,4.532871663,
26.0,-25.07845453,1 72,1 65,1 71,1 26,,,,7.504683382876283,-188.20586097950942,0,,,-25.07845453,
27.0,-64.19234911,1 72,1 65,1 71,1 27,,,,7.502965695025903,-481.63299325545654,0,,,-64.19234911,
28.0,-115.205656,1 72,1 65,1 71,1 28,,,,7.501118807202419,-864.1713129176921,0,,,-115.205656,
29.0,-183.7674696,1 72,1 65,1 71,1 29,,,,7.499129418283731,-1378.0960374009212,0,,,-183.7674696,
30.0,-256.4775372,1 72,1 65,1 71,1 30,,,,7.496982468793824,-1922.8076000278156,0,,,-256.4775372,
31.0,-338.8515502,1 72,1 65,1 71,1 31,,,,7.494660854142906,-2539.57744864958,0,,,-338.8515502,
32.0,-404.2485794,1 72,1 65,1 71,1 32,,,,7.492145081731756,-3028.689005948759,0,,,-404.2485794,
33.0,62.27855665,1 72,1 65,1 71,1 33,,,,7.489412858987701,466.429823013704,0,,,62.27855665,
34.0,33.84631916,1 72,1 65,1 71,1 34,,,,7.486438595944928,253.3883900900943,0,,,33.84631916,
35.0,-7.462145685,1 72,1 65,1 71,1 35,,,,7.48319280146925,-55.84067487350683,0,,,-7.462145685,
36.0,-60.70981021,1 72,1 65,1 71,1 36,,,,7.47964134628904,-454.08760657207654,0,,,-60.70981021,
37.0,-116.2516319,1 72,1 65,1 71,1 37,,,,7.475744558117355,-869.0675045486869,0,,,-116.2516319,
38.0,-173.9526528,1 72,1 65,1 71,1 38,,,,7.471456103615104,-1299.679609502599,0,,,-173.9526528,
39.0,-231.0832907,1 72,1 65,1 71,1 39,,,,7.466721597728649,-1725.4345975438978,0,,,-231.0832907,
40.0,-284.2095678,1 72,1 65,1 71,1 40,,,,7.461476861569028,-2120.623113976234,0,,,-284.2095678,
41.0,139.1285007,1 72,1 65,1 71,1 41,,,,7.455645723351854,1037.2928112403104,0,,,139.1285007,
42.0,107.0227478,1 72,1 65,1 71,1 42,,,,7.449137219852086,797.227134007823,0,,,107.0227478,
43.0,55.08180786,1 72,1 65,1 71,1 43,,,,7.441842003676811,409.9101113710035,0,,,55.08180786,
44.0,-2.268902343,1 72,1 65,1 71,1 44,,,,7.433627687367397,-16.86617527685756,0,,,-2.268902343,
45.0,-57.09190045,1 72,1 65,1 71,1 45,,,,7.424332748089664,-423.86926616160997,0,,,-57.09190045,
46.0,-111.6742844,1 72,1 65,1 71,1 46,,,,7.413758459586104,-827.9261706887245,0,,,-111.6742844,
47.0,-153.6414614,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1137.201564866324,0,,,-153.6414614,
48.0,-190.8345894,1 72,1 65,1 71,1 48,,,,7.387722205559858,-1409.8329336992779,0,,,-190.8345894,
49.0,234.914168,1 72,1 65,1 71,1 49,,,,7.371558532546507,1731.6835395364635,0,,,234.914168,
50.0,197.9811971,1 72,1 65,1 71,1 50,,,,7.352663657337813,1455.6891527534044,0,,,197.9811971,
51.0,126.7314537,1 72,1 65,1 71,1 51,,,,7.330382858376184,928.9900758195749,0,,,126.7314537,
52.0,60.36011234,1 72,1 65,1 71,1 52,,,,7.303851772876419,440.86131352552883,0,,,60.36011234,
53.0,0.2919755345,1 72,1 65,1 71,1 53,,,,7.271909898664698,2.1232197794984664,0,,,0.2919755345,
54.0,-51.26184611,1 72,1 65,1 71,1 54,,,,7.232969132683476,-370.77535059800056,0,,,-51.26184611,
55.0,-96.34913918,1 72,1 65,1 71,1 55,,,,7.184808310900424,-692.2500959285657,0,,,-96.34913918,
56.0,-121.528652,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-865.7994791596434,0,,,-121.528652,
57.0,375.4146111,1 72,1 65,1 71,1 57,,,,7.0465629613229,2645.382693716701,0,,,375.4146111,
58.0,311.089394,1 72,1 65,1 71,1 58,,,,6.944573234251121,2160.3830790318016,0,,,311.089394,
59.0,211.362225,1 72,1 65,1 71,1 59,,,,6.806784082777885,1438.697028830518,0,,,211.362225,
60.0,119.6818037,1 72,1 65,1 71,1 60,,,,6.613879270715354,791.5610005732542,0,,,119.6818037,
61.0,55.50231992,1 72,1 65,1 71,1 61,,,,6.331148553799277,351.3934324940128,0,,,55.50231992,
62.0,-3.561289122,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-20.977724518095833,0,,,-3.561289122,
63.0,-42.86893081,1 72,1 65,1 71,1 63,,,,5.140787978601479,-220.3800841635466,0,,,-42.86893081,
64.0,-68.86331159,1 72,1 65,1 71,1 64,,,,3.677962131031953,-253.27665224547374,0,,,-68.86331159,
65.0,414.738604,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1563.5277017837836,0,,,414.738604,
66.0,281.4654914,1 72,1 65,1 71,1 67,,,,5.543987035746694,1560.4410353316728,0,,,281.4654914,
67.0,171.9249092,1 72,1 65,1 71,1 68,,,,6.854383971468639,1178.439341916681,0,,,171.9249092,
68.0,98.91927533,1 72,1 65,1 71,1 69,,,,8.377580409572781,828.7041831337441,0,,,98.91927533,
69.0,35.10935285,1 72,1 65,1 71,1 70,,,,11.780972450961722,413.62231869694443,0,,,35.10935285,
