2484
1	1 1	1 3	1 2	1 4	409.11044117647054
2	1 1	1 3	1 4	1 6	-171.39129746835442
3	1 1	1 3	1 6	1 8	-30.761430896084
4	1 1	1 3	1 8	1 10	-153.04143845816023
5	1 1	1 3	1 10	1 12	197.05950611656624
6	1 1	1 3	1 12	1 14	-35.33248566321848
7	1 1	1 3	1 14	1 16	-14.715261712237718
8	1 1	1 3	1 16	1 18	-125.21449273024476
9	1 1	1 3	1 18	1 20	115.38623023793266
10	1 1	1 3	1 20	1 22	8.697885797631141
11	1 1	1 3	1 5	1 7	-63.066991068419284
12	1 1	1 3	1 7	1 9	-378.0804180032077
13	1 1	1 3	1 9	1 11	379.84404236919755
14	1 1	1 3	1 11	1 13	14.958413807384897
15	1 1	1 3	1 13	1 15	-22.54849257241105
16	1 1	1 3	1 15	1 17	-219.3468298807282
17	1 1	1 3	1 17	1 19	158.69207616542195
18	1 1	1 3	1 19	1 21	51.71416584547955
19	1 1	1 3	1 21	1 23	-5.387403158575976
20	1 1	1 3	1 23	1 25	-143.78233401519805
21	1 1	1 3	1 22	1 24	-6.370479255228617
22	1 1	1 3	1 24	1 26	-95.78348504673836
23	1 1	1 3	1 26	1 28	65.49178352457403
24	1 1	1 3	1 28	1 30	21.486293680328416
25	1 1	1 3	1 30	1 32	0.6415159063461808
26	1 1	1 3	1 32	1 34	-74.7678930275043
27	1 1	1 3	1 34	1 36	39.625211104684794
28	1 1	1 3	1 36	1 38	21.598330589271356
29	1 1	1 3	1 38	1 40	6.4773309276008
30	1 1	1 3	1 40	1 42	-58.875620416894094
31	1 1	1 3	1 25	1 27	84.55342598577893
32	1 1	1 3	1 27	1 29	43.2048321628761
33	1 1	1 3	1 29	1 31	6.3638088564582125
34	1 1	1 3	1 31	1 33	-100.9346903083875
35	1 1	1 3	1 33	1 35	48.300514703325746
36	1 1	1 3	1 35	1 37	31.573635414039174
37	1 1	1 3	1 37	1 39	12.249852976721009
38	1 1	1 3	1 39	1 41	-70.59240704284952
39	1 1	1 3	1 41	1 43	26.631527058176566
40	1 1	1 3	1 43	1 45	23.158408000222636
41	1 1	1 3	1 42	1 44	26.041449887667834
42	1 1	1 3	1 44	1 46	18.276425423515622
43	1 1	1 3	1 46	1 48	8.08741439439114
44	1 1	1 3	1 48	1 50	-46.53503970362287
45	1 1	1 3	1 50	1 52	17.999877034455743
46	1 1	1 3	1 52	1 54	14.154445370721234
47	1 1	1 3	1 54	1 56	8.073823285091141
48	1 1	1 3	1 56	1 58	-36.01280978474456
49	1 1	1 3	1 58	1 60	13.070710713816851
50	1 1	1 3	1 60	1 62	11.204433768610576
51	1 1	1 3	1 45	1 47	12.658209886742421
52	1 1	1 3	1 47	1 49	-50.113517372679674
53	1 1	1 3	1 49	1 51	15.661410572894063
54	1 1	1 3	1 51	1 53	17.37460112144076
55	1 1	1 3	1 53	1 55	11.481230698411437
56	1 1	1 3	1 55	1 57	-37.23579199206747
57	1 1	1 3	1 57	1 59	9.870129581462432
58	1 1	1 3	1 59	1 61	12.713744256931907
59	1 1	1 3	1 61	1 63	9.362585995472536
60	1 1	1 3	1 63	1 65	-27.83624544868194
61	1 1	1 3	1 62	1 64	6.724604845299202
62	1 1	1 3	1 64	1 66	-27.944811176339797
63	1 1	1 3	1 66	1 68	9.439027308389058
64	1 1	1 3	1 68	1 70	8.956567524914377
65	1 1	1 3	1 70	1 72	4.8608041732430705
66	1 1	1 3	1 72	1 2	-155.61739484736415
67	1 1	1 3	1 65	1 67	7.1831854806265945
68	1 1	1 3	1 67	1 69	9.744977535508308
69	1 1	1 3	1 69	1 71	7.1605635729209105
70	1 2	1 4	1 3	1 5	349.7559289415248
71	1 2	1 4	1 5	1 7	-182.00285714285715
72	1 2	1 4	1 7	1 9	-390.81449771689495
73	1 2	1 4	1 9	1 11	223.31036556036554
74	1 2	1 4	1 11	1 13	157.76953432139263
75	1 2	1 4	1 13	1 15	-27.258984867591426
76	1 2	1 4	1 15	1 17	-257.6805522798742
77	1 2	1 4	1 17	1 19	116.03576798538086
78	1 2	1 4	1 19	1 21	107.14217318842609
79	1 2	1 4	1 21	1 23	3.836047323279545
80	1 2	1 4	1 6	1 8	-71.8198213825909
81	1 2	1 4	1 8	1 10	-306.497971707254
82	1 2	1 4	1 10	1 12	311.729669216122
83	1 2	1 4	1 12	1 14	8.617828503870987
84	1 2	1 4	1 14	1 16	-24.663156304056397
85	1 2	1 4	1 16	1 18	-195.13501062327617
86	1 2	1 4	1 18	1 20	142.72998186473225
87	1 2	1 4	1 20	1 22	41.09001050071847
88	1 2	1 4	1 22	1 24	-5.3627270463960794
89	1 2	1 4	1 24	1 26	-137.4350190033784
90	1 2	1 4	1 23	1 25	-176.26943426770043
91	1 2	1 4	1 25	1 27	71.36963333610001
92	1 2	1 4	1 27	1 29	66.71082772939972
93	1 2	1 4	1 29	1 31	17.710366262143598
94	1 2	1 4	1 31	1 33	-125.82636265168622
95	1 2	1 4	1 33	1 35	45.95837222226655
96	1 2	1 4	1 35	1 37	43.219090105297
97	1 2	1 4	1 37	1 39	22.160446254776154
98	1 2	1 4	1 39	1 41	-89.39895011458141
99	1 2	1 4	1 41	1 43	26.707555152816063
100	1 2	1 4	1 26	1 28	75.24807209166815
101	1 2	1 4	1 28	1 30	42.352483831794174
102	1 2	1 4	1 30	1 32	5.043017248781818
103	1 2	1 4	1 32	1 34	-101.31402213491069
104	1 2	1 4	1 34	1 36	44.651564420658985
105	1 2	1 4	1 36	1 38	34.86304335615773
106	1 2	1 4	1 38	1 40	12.388641110568695
107	1 2	1 4	1 40	1 42	-79.79152993348114
108	1 2	1 4	1 42	1 44	29.774425592721386
109	1 2	1 4	1 44	1 46	26.65378688221609
110	1 2	1 4	1 43	1 45	30.389760916983874
111	1 2	1 4	1 45	1 47	19.829364974672856
112	1 2	1 4	1 47	1 49	-63.80762957768226
113	1 2	1 4	1 49	1 51	16.637567797166987
114	1 2	1 4	1 51	1 53	22.3091291970796
115	1 2	1 4	1 53	1 55	16.799167200250416
116	1 2	1 4	1 55	1 57	-47.60756829443649
117	1 2	1 4	1 57	1 59	11.121459858180312
118	1 2	1 4	1 59	1 61	16.05492564650473
119	1 2	1 4	1 61	1 63	13.111823619911506
120	1 2	1 4	1 46	1 48	13.335086795045846
121	1 2	1 4	1 48	1 50	-62.181872185493916
122	1 2	1 4	1 50	1 52	21.227363304123486
123	1 2	1 4	1 52	1 54	19.44260893993225
124	1 2	1 4	1 54	1 56	12.331967138434969
125	1 2	1 4	1 56	1 58	-47.52524658277525
126	1 2	1 4	1 58	1 60	15.615002780722296
127	1 2	1 4	1 60	1 62	15.014504533749626
128	1 2	1 4	1 62	1 64	9.771311446436442
129	1 2	1 4	1 64	1 66	-36.475834183892474
130	1 2	1 4	1 63	1 65	-35.493825982115936
131	1 2	1 4	1 65	1 67	8.436094741834111
132	1 2	1 4	1 67	1 69	12.305091105512709
133	1 2	1 4	1 69	1 71	9.7121403891735
134	1 2	1 4	1 71	1 1	-512.248985801217
