index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
1.0,-172.6015433,1 72,1 65,1 71,1 1,,,,7.525488105557298,-1298.910861104983,0,,,-172.6015433,
2.0,-206.2538272,1 72,1 65,1 71,1 2,,,,7.525046680883054,-1552.0696777907867,0,,,-206.2538272,
3.0,-262.5355456,1 72,1 65,1 71,1 3,,,,7.5245845407124206,-1975.4709078092606,0,,,-262.5355456,
4.0,-340.9281349,1 72,1 65,1 71,1 4,,,,7.524100367846867,-2565.1775052104363,0,,,-340.9281349,
5.0,-461.3484819,1 72,1 65,1 71,1 5,,,,7.523592738670759,-3470.9980884196184,0,,,-461.3484819,
6.0,-667.6783588,1 72,1 65,1 71,1 6,,,,7.523060112661563,-5022.984429175615,0,,,-667.6783588,
7.0,-1082.24374,1 72,1 65,1 71,1 7,,,,7.522500820673164,-8141.179422318393,0,,,-1082.24374,
8.0,-1997.638314,1 72,1 65,1 71,1 8,,,,7.521913051825442,-15026.06170690317,0,,,-1997.638314,
9.0,-154.0678659,1 72,1 65,1 71,1 9,,,,7.5212948388072975,-1158.7898446197248,0,,,-154.0678659,
10.0,-186.2307199,1 72,1 65,1 71,1 10,,,,7.520644041369752,-1400.5749539359342,0,,,-186.2307199,
11.0,-235.7875846,1 72,1 65,1 71,1 11,,,,7.51995832774975,-1773.1128103927688,0,,,-235.7875846,
12.0,-308.2232995,1 72,1 65,1 71,1 12,,,,7.51923515372265,-2317.603468796785,0,,,-308.2232995,
13.0,-414.8749184,1 72,1 65,1 71,1 13,,,,7.518471738930912,-3119.225349181668,0,,,-414.8749184,
14.0,-595.9827428,1 72,1 65,1 71,1 14,,,,7.51766504007633,-4480.398630036363,0,,,-595.9827428,
15.0,-869.3331525,1 72,1 65,1 71,1 15,,,,7.51681172049155,-6534.613629723867,0,,,-869.3331525,
16.0,-1111.27538,1 72,1 65,1 71,1 16,,,,7.515908115520665,-8352.243647120311,0,,,-1111.27538,
17.0,-114.9658107,1 72,1 65,1 71,1 17,,,,7.514950193035715,-863.9623413124725,0,,,-114.9658107,
18.0,-148.1035599,1 72,1 65,1 71,1 18,,,,7.513933508291611,-1112.8403014298838,0,,,-148.1035599,
19.0,-192.5252027,1 72,1 65,1 71,1 19,,,,7.512853152171809,-1446.4135759772114,0,,,-192.5252027,
20.0,-253.8302223,1 72,1 65,1 71,1 20,,,,7.511703691694722,-1906.6974179146018,0,,,-253.8302223,
21.0,-346.6364511,1 72,1 65,1 71,1 21,,,,7.510479101428526,-2603.405821779901,0,,,-346.6364511,
22.0,-473.3842348,1 72,1 65,1 71,1 22,,,,7.509172684190236,-3554.723965086457,0,,,-473.3842348,
23.0,-633.1510738,1 72,1 65,1 71,1 23,,,,7.507776979070689,-4753.557056149527,0,,,-633.1510738,
24.0,-762.2844681,1 72,1 65,1 71,1 24,,,,7.506283654414926,-5721.923442913406,0,,,-762.2844681,
25.0,-57.08026551,1 72,1 65,1 71,1 25,,,,7.504683382876283,-428.3693200630632,0,,,-57.08026551,
26.0,-92.15593323,1 72,1 65,1 71,1 26,,,,7.502965695025903,-691.4428056177877,0,,,-92.15593323,
27.0,-134.5777091,1 72,1 65,1 71,1 27,,,,7.501118807202419,-1009.483384760226,0,,,-134.5777091,
28.0,-188.0187165,1 72,1 65,1 71,1 28,,,,7.499129418283731,-1409.9766880930988,0,,,-188.0187165,
29.0,-261.310303,1 72,1 65,1 71,1 29,,,,7.496982468793824,-1959.0387605062022,0,,,-261.310303,
30.0,-355.1045794,1 72,1 65,1 71,1 30,,,,7.494660854142906,-2661.3883903560613,0,,,-355.1045794,
31.0,-457.3788952,1 72,1 65,1 71,1 31,,,,7.492145081731756,-3426.749040160584,0,,,-457.3788952,
