,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,71.00,19.00,-2717.86,0.52,0.00,-448.72,-42.336,0.117
,Mixed / non conventional,72.00,65.00,71.00,20.00,-3334.46,6.43,0.00,-335.05,-41.015,0.092
,Mixed / non conventional,72.00,65.00,71.00,21.00,-3612.03,0.85,0.00,-500.64,-40.772,0.085
,Mixed / non conventional,72.00,65.00,71.00,22.00,-3575.02,5.14,0.00,-383.18,-40.744,0.086
,Mixed / non conventional,72.00,65.00,71.00,23.00,-3195.17,3.88,0.00,-231.42,-41.573,0.098
,Mixed / non conventional,72.00,65.00,71.00,24.00,-2924.52,1.29,0.00,-438.00,-41.923,0.108
,Mixed / non conventional,72.00,65.00,71.00,25.00,-1218.85,0.43,0.00,-536.17,-46.749,0.288
,Mixed / non conventional,72.00,65.00,71.00,26.00,-1531.80,1.20,0.00,-417.55,-45.722,0.224
,Mixed / non conventional,72.00,65.00,71.00,27.00,-1881.24,1.11,0.00,-202.68,-44.702,0.178
,Mixed / non conventional,72.00,65.00,71.00,28.00,-2238.87,1.08,0.00,-268.55,-43.668,0.146
,Mixed / non conventional,72.00,65.00,71.00,29.00,-2470.42,2.49,0.00,-422.10,-42.921,0.130
,Mixed / non conventional,72.00,65.00,71.00,30.00,-2551.35,0.96,0.00,-386.55,-42.737,0.126
,Mixed / non conventional,72.00,65.00,71.00,31.00,-2497.09,1.38,0.00,-203.10,-42.820,0.129
,Mixed / non conventional,72.00,65.00,71.00,32.00,-2436.24,0.96,0.00,-233.89,-42.998,0.132
,Mixed / non conventional,72.00,65.00,71.00,33.00,-410.12,0.25,0.00,-501.95,-50.128,0.915
,Mixed / non conventional,72.00,65.00,71.00,34.00,-687.52,0.26,0.00,-488.09,-49.210,0.536
,Mixed / non conventional,72.00,65.00,71.00,35.00,-978.22,0.43,0.00,-73.63,-47.995,0.367
,Mixed / non conventional,72.00,65.00,71.00,36.00,-1347.64,2.49,0.00,-334.94,-46.580,0.259
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1633.24,0.61,0.00,-442.95,-45.573,0.209
,Mixed / non conventional,72.00,65.00,71.00,38.00,-1846.16,1.74,0.00,-490.02,-44.902,0.182
,Mixed / non conventional,72.00,65.00,71.00,39.00,-2006.05,0.87,0.00,-163.12,-44.400,0.165
,Mixed / non conventional,72.00,65.00,71.00,40.00,-2039.56,2.25,0.00,-30.82,-44.098,0.161
,Mixed / non conventional,72.00,65.00,71.00,41.00,647.95,0.31,0.00,-511.81,49.156,0.566
,Mixed / non conventional,72.00,65.00,71.00,42.00,227.56,0.09,0.00,-457.09,39.580,1.296
,Mixed / non conventional,72.00,65.00,71.00,43.00,-210.40,0.53,0.00,-185.60,-36.738,1.299
,Mixed / non conventional,72.00,65.00,71.00,44.00,-581.41,0.69,0.00,-368.37,-49.782,0.636
,Mixed / non conventional,72.00,65.00,71.00,45.00,-894.82,0.11,0.00,-394.74,-48.532,0.403
,Mixed / non conventional,72.00,65.00,71.00,46.00,-1203.22,0.43,0.00,-498.53,-47.229,0.291
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1404.20,0.56,0.00,-129.98,-46.450,0.245
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1565.36,1.50,0.00,-304.55,-45.808,0.216
,Mixed / non conventional,72.00,65.00,71.00,49.00,2067.13,2.22,0.00,-650.31,44.400,0.158
,Mixed / non conventional,72.00,65.00,71.00,50.00,1418.46,1.48,0.00,-502.15,46.154,0.239
,Mixed / non conventional,72.00,65.00,71.00,51.00,665.58,0.40,0.00,-112.37,49.041,0.540
,Mixed / non conventional,72.00,65.00,71.00,52.00,154.72,0.80,0.00,-349.66,27.560,1.301
,Mixed / non conventional,72.00,65.00,71.00,53.00,-271.57,0.13,0.00,-477.65,-48.237,1.292
,Mixed / non conventional,72.00,65.00,71.00,54.00,-595.97,0.22,0.00,-491.01,-49.677,0.603
,Mixed / non conventional,72.00,65.00,71.00,55.00,-890.13,0.38,0.00,-130.72,-48.542,0.392
,Mixed / non conventional,72.00,65.00,71.00,56.00,-1021.53,0.48,0.00,-102.64,-47.655,0.332
,Mixed / non conventional,72.00,65.00,71.00,57.00,4589.72,3.12,0.00,-640.00,40.032,0.061
,Mixed / non conventional,72.00,65.00,71.00,58.00,2988.04,3.14,0.00,-552.21,42.158,0.098
,Mixed / non conventional,72.00,65.00,71.00,59.00,1722.41,0.54,0.00,-9.75,44.889,0.177
,Mixed / non conventional,72.00,65.00,71.00,60.00,775.51,0.39,0.00,-385.31,48.281,0.412
,Mixed / non conventional,72.00,65.00,71.00,61.00,256.88,0.15,0.00,-456.85,50.879,1.254
,Mixed / non conventional,72.00,65.00,71.00,62.00,-112.72,0.11,0.00,-440.71,-24.753,1.293
,Mixed / non conventional,72.00,65.00,71.00,63.00,-289.05,0.22,0.00,-85.12,-50.554,0.899
,Mixed / non conventional,72.00,65.00,71.00,64.00,-313.30,0.21,0.00,-47.87,-49.677,0.583
,Mixed / non conventional,72.00,65.00,71.00,66.00,2714.99,5.91,0.00,-520.25,39.532,0.055
,Mixed / non conventional,72.00,65.00,71.00,67.00,2201.63,3.08,0.00,-127.21,42.982,0.108
,Mixed / non conventional,72.00,65.00,71.00,68.00,1437.55,0.55,0.00,-328.50,45.852,0.219
,Mixed / non conventional,72.00,65.00,71.00,69.00,934.28,0.15,0.00,-374.72,48.517,0.435
,Mixed / non conventional,72.00,65.00,71.00,70.00,453.27,0.38,0.00,-316.26,49.871,1.296
,Mixed / non conventional,72.00,65.00,71.00,63.00,-290.93,0.15,0.00,-85.21,-50.494,0.892
,Mixed / non conventional,72.00,65.00,71.00,70.00,453.17,0.23,0.00,-316.42,49.683,1.292
,Mixed / non conventional,72.00,65.00,71.00,62.00,-112.56,0.64,0.00,-441.30,-24.619,1.288
,Mixed / non conventional,72.00,65.00,2.00,1.00,-10220373.00,0.79,0.00,-30.82,50.192,0.659
,Mixed / non conventional,72.00,65.00,4.00,3.00,-37131540.00,0.40,0.00,-9.91,98.858,0.326
,Mixed / non conventional,72.00,65.00,3.00,2.00,-18821208.00,0.41,0.00,37.45,47.854,0.326
,Mixed / non conventional,72.00,65.00,6.00,5.00,34895504.00,0.18,0.00,-39.61,-44.187,0.141
,Mixed / non conventional,72.00,65.00,8.00,7.00,6130053.00,0.81,0.00,-20.38,-50.055,0.826
,Mixed / non conventional,72.00,65.00,7.00,6.00,15034670.00,0.80,0.00,32.37,-116.896,0.826
,Mixed / non conventional,72.00,65.00,10.00,9.00,-5101397.50,0.26,0.00,-83.22,70.236,1.260
,Mixed / non conventional,72.00,65.00,9.00,1.00,573835.06,0.26,0.00,158.80,-51.049,1.260
,Mixed / non conventional,72.00,65.00,14.00,13.00,5128873.50,0.15,0.00,174.56,-89.141,1.287
,Mixed / non conventional,72.00,65.00,13.00,12.00,-400154.16,0.04,0.00,-27.99,6.587,1.287
,Mixed / non conventional,72.00,65.00,12.00,11.00,-9806765.00,1.06,0.00,12.49,67.140,0.565
,Mixed / non conventional,72.00,65.00,11.00,10.00,-7638873.00,1.05,0.00,-144.85,49.628,0.565
,Mixed / non conventional,72.00,65.00,10.00,2.00,822850.13,0.56,0.00,106.32,-50.402,0.827
,Mixed / non conventional,72.00,65.00,16.00,8.00,311968.34,0.20,0.00,41.56,-40.171,1.280
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2717146.50,0.03,0.00,-12.04,50.987,1.106
,Mixed / non conventional,72.00,65.00,17.00,9.00,612843.56,0.07,0.00,4.29,-72.024,1.106
,Mixed / non conventional,72.00,65.00,20.00,19.00,-3169527.00,0.42,0.00,-128.32,60.492,0.997
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2831324.50,0.42,0.00,-105.19,50.839,0.997
,Mixed / non conventional,72.00,65.00,18.00,10.00,670301.00,0.15,0.00,75.80,-95.552,1.270
,Mixed / non conventional,72.00,65.00,10.00,1.00,-188269.17,0.17,0.00,75.75,19.494,1.270
,Mixed / non conventional,72.00,65.00,22.00,21.00,559093.63,0.16,0.00,-115.48,-15.482,1.276
,Mixed / non conventional,72.00,65.00,21.00,20.00,-1231747.88,0.09,0.00,176.71,32.007,1.276
,Mixed / non conventional,72.00,65.00,20.00,12.00,1395024.13,0.68,0.00,-26.56,-47.642,0.272
,Mixed / non conventional,72.00,65.00,12.00,4.00,3737238.00,0.65,0.00,-51.23,-82.973,0.272
,Mixed / non conventional,72.00,65.00,24.00,16.00,296093.41,0.30,0.00,-15.00,-60.626,1.279
,Mixed / non conventional,72.00,65.00,16.00,15.00,2497068.50,0.30,0.00,178.62,-48.226,1.279
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1306110.25,0.29,0.00,-122.07,47.220,1.273
,Mixed / non conventional,72.00,65.00,25.00,17.00,463188.81,0.28,0.00,-25.56,-100.562,1.273
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1268707.38,0.10,0.00,60.37,52.913,1.271
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1253400.50,0.11,0.00,-211.52,48.595,1.271
,Mixed / non conventional,72.00,65.00,26.00,18.00,486490.34,0.12,0.00,-135.00,-111.708,1.261
,Mixed / non conventional,72.00,65.00,18.00,9.00,153949.73,0.09,0.00,-8.13,-23.919,1.261
,Mixed / non conventional,72.00,65.00,30.00,29.00,-228680.25,0.31,0.00,-35.97,11.092,1.270
,Mixed / non conventional,72.00,65.00,29.00,28.00,-947413.00,0.27,0.00,157.33,42.558,1.270
,Mixed / non conventional,72.00,65.00,28.00,20.00,575176.06,0.11,0.00,-51.94,-120.393,1.005
,Mixed / non conventional,72.00,65.00,20.00,11.00,367530.50,0.09,0.00,-12.20,-50.944,1.005
,Mixed / non conventional,72.00,65.00,11.00,3.00,1524814.00,0.16,0.00,-74.52,-49.311,0.416
,Mixed / non conventional,72.00,65.00,32.00,24.00,180932.14,0.53,0.00,-200.57,-50.755,1.009
,Mixed / non conventional,72.00,65.00,34.00,33.00,-652296.69,0.09,0.00,-19.25,43.726,1.264
,Mixed / non conventional,72.00,65.00,33.00,25.00,337625.53,0.09,0.00,-28.85,-128.036,1.264
,Mixed / non conventional,72.00,65.00,36.00,35.00,-710313.31,0.34,0.00,261.58,56.579,1.255
,Mixed / non conventional,72.00,65.00,35.00,34.00,-668563.69,0.33,0.00,-412.27,48.627,1.255
,Mixed / non conventional,72.00,65.00,34.00,26.00,321258.47,0.25,0.00,74.06,-127.588,1.223
,Mixed / non conventional,72.00,65.00,26.00,17.00,210520.66,0.27,0.00,-147.58,-51.237,1.223
,Mixed / non conventional,72.00,65.00,38.00,37.00,-294895.72,0.20,0.00,47.38,28.431,1.256
,Mixed / non conventional,72.00,65.00,37.00,36.00,-496856.69,0.20,0.00,103.87,43.480,1.256
,Mixed / non conventional,72.00,65.00,36.00,28.00,263673.72,0.09,0.00,73.53,-86.742,0.859
,Mixed / non conventional,72.00,65.00,28.00,19.00,259883.56,0.09,0.00,-181.85,-50.779,0.859
,Mixed / non conventional,72.00,65.00,19.00,11.00,937436.00,0.40,0.00,118.63,-139.722,1.255
,Mixed / non conventional,72.00,65.00,11.00,2.00,-307528.16,0.34,0.00,-41.93,33.037,1.255
,Mixed / non conventional,72.00,65.00,42.00,41.00,-471017.66,0.07,0.00,-58.22,51.104,0.926
,Mixed / non conventional,72.00,65.00,41.00,33.00,232545.50,0.07,0.00,11.25,-130.197,0.926
,Mixed / non conventional,72.00,65.00,44.00,43.00,-330765.56,0.04,0.00,187.78,51.041,1.039
,Mixed / non conventional,72.00,65.00,43.00,42.00,-448424.38,0.07,0.00,-274.82,61.327,1.039
,Mixed / non conventional,72.00,65.00,42.00,34.00,181010.91,0.43,0.00,-27.85,-91.079,0.752
,Mixed / non conventional,72.00,65.00,34.00,25.00,190318.92,0.43,0.00,-49.01,-50.559,0.752
,Mixed / non conventional,72.00,65.00,46.00,45.00,-190877.86,0.17,0.00,110.44,46.062,1.256
,Mixed / non conventional,72.00,65.00,45.00,44.00,-242324.97,0.18,0.00,18.30,51.265,1.256
,Mixed / non conventional,72.00,65.00,44.00,36.00,116444.54,0.48,0.00,35.25,-83.013,0.861
,Mixed / non conventional,72.00,65.00,36.00,27.00,141810.59,0.48,0.00,133.59,-50.772,0.861
,Mixed / non conventional,72.00,65.00,27.00,19.00,519405.84,0.13,0.00,-240.81,-126.011,1.247
,Mixed / non conventional,72.00,65.00,19.00,10.00,186728.84,0.15,0.00,-29.29,-30.331,1.247
,Mixed / non conventional,72.00,65.00,10.00,3.00,3235012.75,1.88,0.00,71.25,-47.181,0.220
,Mixed / non conventional,72.00,65.00,51.00,50.00,-233657.16,0.64,0.00,-399.01,69.766,0.722
,Mixed / non conventional,72.00,65.00,50.00,49.00,-199332.47,0.63,0.00,-153.05,50.191,0.722
,Mixed / non conventional,72.00,65.00,49.00,41.00,115224.87,0.66,0.00,140.33,-47.677,0.270
,Mixed / non conventional,72.00,65.00,53.00,52.00,-97900.79,0.67,0.00,128.43,50.631,0.860
,Mixed / non conventional,72.00,65.00,55.00,47.00,14533.78,0.69,0.00,3.13,-50.589,0.854
,Mixed / non conventional,72.00,65.00,47.00,40.00,73700.34,0.69,0.00,106.44,-68.143,0.854
,Mixed / non conventional,72.00,65.00,40.00,32.00,78341.97,0.11,0.00,-202.81,-53.670,1.249
,Mixed / non conventional,72.00,65.00,32.00,31.00,182734.17,0.08,0.00,27.88,-10.224,1.249
,Mixed / non conventional,72.00,65.00,31.00,24.00,179925.69,0.34,0.00,-227.22,-52.325,1.248
,Mixed / non conventional,72.00,65.00,24.00,23.00,624984.56,0.36,0.00,209.29,-19.303,1.248
,Mixed / non conventional,72.00,65.00,23.00,16.00,236139.53,0.15,0.00,-223.78,-40.429,1.265
,Mixed / non conventional,72.00,65.00,16.00,7.00,831324.50,0.14,0.00,23.02,-116.203,1.265
,Mixed / non conventional,72.00,65.00,59.00,58.00,-52604.98,0.77,0.00,-543.59,48.787,0.318
,Mixed / non conventional,72.00,65.00,58.00,57.00,-72818.70,0.77,0.00,-89.48,48.286,0.318
,Mixed / non conventional,72.00,65.00,57.00,49.00,47014.48,0.53,0.00,-13.01,-45.433,0.154
,Mixed / non conventional,72.00,65.00,61.00,60.00,-10890.99,0.84,0.00,70.62,49.947,0.679
,Mixed / non conventional,72.00,65.00,63.00,56.00,1528.05,0.34,0.00,-13.33,-104.812,1.267
,Mixed / non conventional,72.00,65.00,56.00,55.00,-14799.99,0.38,0.00,-33.62,22.180,1.267
,Mixed / non conventional,72.00,65.00,55.00,54.00,-43345.21,0.13,0.00,-360.93,50.570,1.259
,Mixed / non conventional,72.00,65.00,54.00,53.00,-59570.71,0.13,0.00,12.69,55.522,1.259
,Mixed / non conventional,72.00,65.00,53.00,45.00,28828.09,0.18,0.00,91.43,-50.116,0.616
,Mixed / non conventional,72.00,65.00,45.00,37.00,97001.84,0.17,0.00,-51.57,-55.328,0.616
,Mixed / non conventional,72.00,65.00,37.00,29.00,244036.94,0.28,0.00,18.12,-49.486,0.486
,Mixed / non conventional,72.00,65.00,29.00,21.00,506872.97,0.27,0.00,-72.89,-55.004,0.486
,Mixed / non conventional,72.00,65.00,68.00,67.00,4424.23,0.81,0.00,207.03,48.126,0.315
,Mixed / non conventional,72.00,65.00,67.00,66.00,2703.54,0.81,0.00,-402.19,72.390,0.315
,Mixed / non conventional,72.00,65.00,66.00,58.00,1630.36,0.68,0.00,-32.79,-47.057,0.238
,Mixed / non conventional,72.00,65.00,58.00,50.00,26000.85,0.66,0.00,50.64,-49.463,0.238
,Mixed / non conventional,72.00,65.00,50.00,42.00,89320.55,0.53,0.00,46.52,-90.713,0.577
,Mixed / non conventional,72.00,65.00,42.00,33.00,119128.41,0.53,0.00,-48.61,-49.587,0.577
,Mixed / non conventional,72.00,65.00,70.00,63.00,-867.43,0.52,0.00,230.67,-49.502,0.520
,Mixed / non conventional,72.00,65.00,4.00,5.00,-8850844.00,0.56,0.00,-34.24,-49.534,0.654
,Mixed / non conventional,72.00,65.00,14.00,15.00,4140741.75,0.75,0.00,227.35,55.841,0.945
,Mixed / non conventional,72.00,65.00,15.00,7.00,562680.19,0.74,0.00,-156.76,-50.718,0.945
,Mixed / non conventional,72.00,65.00,22.00,23.00,1613094.25,0.36,0.00,160.88,47.153,1.262
,Mixed / non conventional,72.00,65.00,23.00,31.00,223068.34,0.35,0.00,17.20,72.584,1.262
,Mixed / non conventional,72.00,65.00,31.00,30.00,118540.02,0.15,0.00,-185.99,-6.136,1.253
,Mixed / non conventional,72.00,65.00,30.00,22.00,376108.19,0.22,0.00,8.28,-112.935,1.253
,Mixed / non conventional,72.00,65.00,40.00,48.00,44074.48,0.60,0.00,-286.93,73.991,1.255
,Mixed / non conventional,72.00,65.00,48.00,47.00,-80757.16,0.63,0.00,178.39,25.823,1.255
,Mixed / non conventional,72.00,65.00,47.00,39.00,59388.29,0.38,0.00,-41.51,-57.377,0.821
,Mixed / non conventional,72.00,65.00,39.00,31.00,123779.36,0.38,0.00,-27.07,-50.715,0.821
,Mixed / non conventional,72.00,65.00,31.00,22.00,342398.88,0.54,0.00,-179.02,-51.896,0.539
,Mixed / non conventional,72.00,65.00,22.00,14.00,653626.06,0.55,0.00,-111.01,-49.898,0.539
,Mixed / non conventional,72.00,65.00,14.00,6.00,1558391.50,0.25,0.00,103.57,-48.539,0.344
,Mixed / non conventional,72.00,65.00,39.00,40.00,-113211.40,0.12,0.00,150.00,-13.197,1.238
,Mixed / non conventional,72.00,65.00,40.00,31.00,86582.97,0.17,0.00,-176.33,-63.619,1.238
,Mixed / non conventional,72.00,65.00,38.00,39.00,-230231.08,0.25,0.00,314.91,-24.311,1.244
,Mixed / non conventional,72.00,65.00,56.00,64.00,414.96,0.45,0.00,56.33,68.202,1.250
,Mixed / non conventional,72.00,65.00,64.00,63.00,-361.47,0.45,0.00,-42.80,34.947,1.250
,Mixed / non conventional,72.00,65.00,63.00,55.00,1175.43,0.33,0.00,-47.62,-81.284,1.250
,Mixed / non conventional,72.00,65.00,55.00,46.00,7718.82,0.32,0.00,-366.97,-41.458,1.250
,Mixed / non conventional,72.00,65.00,46.00,47.00,-115920.68,0.63,0.00,370.51,-31.705,1.240
,Mixed / non conventional,72.00,65.00,47.00,56.00,7907.45,0.63,0.00,30.67,51.599,1.240
,Mixed / non conventional,72.00,65.00,56.00,48.00,12464.43,0.12,0.00,-209.57,-65.464,1.049
,Mixed / non conventional,72.00,65.00,48.00,39.00,34126.04,0.12,0.00,137.15,-51.275,1.049
,Mixed / non conventional,72.00,65.00,39.00,32.00,118045.08,0.20,0.00,-53.23,-51.104,0.953
,Mixed / non conventional,72.00,65.00,32.00,23.00,218133.06,0.19,0.00,10.75,-62.891,0.953
,Mixed / non conventional,72.00,65.00,51.00,52.00,-139857.45,0.08,0.00,-249.64,-50.710,0.732
,Mixed / non conventional,72.00,65.00,52.00,44.00,41603.41,0.08,0.00,-18.84,-72.762,0.732
,Mixed / non conventional,72.00,65.00,44.00,35.00,57232.04,0.42,0.00,296.12,-51.054,1.001
,Mixed / non conventional,72.00,65.00,35.00,27.00,295025.72,0.42,0.00,-128.25,-104.018,1.001
,Mixed / non conventional,72.00,65.00,27.00,18.00,237424.72,0.31,0.00,-341.07,-51.127,1.013
,Mixed / non conventional,72.00,65.00,18.00,11.00,1609722.88,0.30,0.00,222.57,-164.299,1.013
,Mixed / non conventional,72.00,65.00,11.00,4.00,6582004.00,0.45,0.00,-65.23,-44.069,0.096
,Mixed / non conventional,72.00,65.00,70.00,69.00,2051.90,0.13,0.00,-66.00,50.291,0.711
,Mixed / non conventional,72.00,65.00,59.00,60.00,-28991.42,0.53,0.00,-379.45,-65.582,0.528
,Mixed / non conventional,72.00,65.00,60.00,52.00,6613.64,0.52,0.00,37.91,-49.870,0.528
,Mixed / non conventional,72.00,65.00,52.00,43.00,19587.54,0.44,0.00,170.50,-51.209,1.030
,Mixed / non conventional,72.00,65.00,43.00,35.00,134775.88,0.44,0.00,106.68,-103.058,1.030
,Mixed / non conventional,72.00,65.00,35.00,26.00,173656.31,0.42,0.00,-334.77,-50.650,0.762
,Mixed / non conventional,72.00,65.00,26.00,19.00,853141.94,0.42,0.00,-34.41,-106.666,0.762
,Mixed / non conventional,72.00,65.00,19.00,12.00,2137901.25,0.07,0.00,109.39,-280.935,1.232
,Mixed / non conventional,72.00,65.00,12.00,3.00,-8319.26,4.90,0.00,-58.78,0.922,1.232
,Mixed / non conventional,72.00,65.00,61.00,62.00,-5069.37,0.33,0.00,17.74,-74.220,1.239
,Mixed / non conventional,72.00,65.00,62.00,63.00,-1490.44,0.33,0.00,358.68,-45.721,1.239
,Mixed / non conventional,72.00,65.00,63.00,54.00,446.79,0.12,0.00,-408.03,-31.016,1.234
,Mixed / non conventional,72.00,65.00,54.00,46.00,21820.23,0.13,0.00,-6.72,-90.762,1.234
,Mixed / non conventional,72.00,65.00,46.00,38.00,73254.48,0.17,0.00,14.04,-50.542,0.662
,Mixed / non conventional,72.00,65.00,38.00,30.00,189506.83,0.17,0.00,101.09,-57.204,0.662
,Mixed / non conventional,72.00,65.00,30.00,21.00,398368.22,0.56,0.00,-107.65,-49.753,0.478
,Mixed / non conventional,72.00,65.00,21.00,13.00,1131509.00,0.57,0.00,185.83,-72.085,0.478
,Mixed / non conventional,72.00,65.00,13.00,5.00,4823298.50,2.20,0.00,-116.10,-44.571,0.107
,Mixed / non conventional,72.00,65.00,68.00,69.00,3549.54,0.40,0.00,-58.99,-49.623,0.527
,Mixed / non conventional,72.00,65.00,43.00,51.00,59416.50,0.86,0.00,81.94,49.073,0.404
,Mixed / non conventional,72.00,65.00,51.00,59.00,14355.61,0.85,0.00,91.23,60.894,0.404
,Mixed / non conventional,72.00,65.00,59.00,67.00,3391.63,0.58,0.00,-106.19,140.552,1.238
,Mixed / non conventional,72.00,65.00,67.00,58.00,-966.68,0.56,0.00,-438.49,43.550,1.238
,Mixed / non conventional,72.00,65.00,58.00,49.00,15870.50,0.26,0.00,-101.94,-49.041,0.370
,Mixed / non conventional,72.00,65.00,49.00,42.00,162739.97,0.27,0.00,198.29,-85.179,0.370
,Mixed / non conventional,72.00,65.00,60.00,68.00,-16373.38,0.36,0.00,65.72,106.768,1.229
,Mixed / non conventional,72.00,65.00,68.00,59.00,34548.55,0.35,0.00,312.53,43.324,1.229
,Mixed / non conventional,72.00,65.00,59.00,50.00,4587.11,0.09,0.00,-490.07,-51.127,1.022
,Mixed / non conventional,72.00,65.00,50.00,41.00,53767.72,0.09,0.00,-11.28,-103.217,1.022
,Mixed / non conventional,72.00,65.00,53.00,61.00,3816.04,0.24,0.00,19.55,58.032,0.744
,Mixed / non conventional,72.00,65.00,61.00,69.00,-1765.75,0.24,0.00,77.19,50.702,0.744
,Mixed / non conventional,72.00,65.00,69.00,60.00,170.31,0.28,0.00,-7.54,6.625,1.222
,Mixed / non conventional,72.00,65.00,60.00,51.00,1640.78,0.24,0.00,290.43,-29.634,1.222
,Mixed / non conventional,72.00,65.00,51.00,42.00,27343.33,0.59,0.00,-353.56,-50.930,0.856
,Mixed / non conventional,72.00,65.00,42.00,35.00,259725.81,0.60,0.00,378.49,-135.897,0.856
,Mixed / non conventional,72.00,65.00,35.00,28.00,472909.25,0.79,0.00,-189.23,-48.628,0.322
,Mixed / non conventional,72.00,65.00,54.00,62.00,1963.81,0.35,0.00,50.01,54.436,0.880
,Mixed / non conventional,72.00,65.00,62.00,70.00,-678.95,0.37,0.00,127.24,50.699,0.880
,Mixed / non conventional,72.00,65.00,70.00,61.00,29.23,0.10,0.00,-144.34,2.620,1.227
,Mixed / non conventional,72.00,65.00,15.00,23.00,465590.25,0.37,0.00,42.19,50.605,0.723
,Mixed / non conventional,72.00,65.00,23.00,14.00,786569.56,0.38,0.00,-272.67,-93.604,0.723
,Mixed / non conventional,72.00,65.00,14.00,5.00,5046644.00,1.36,0.00,66.85,-43.773,0.087
,Mixed / non conventional,72.00,65.00,34.00,43.00,76934.11,0.43,0.00,299.74,50.446,0.819
,Mixed / non conventional,72.00,65.00,43.00,36.00,214285.53,0.44,0.00,-155.63,-119.201,0.819
,Mixed / non conventional,72.00,65.00,52.00,61.00,919.86,0.21,0.00,-108.51,23.669,1.223
,Mixed / non conventional,72.00,65.00,61.00,54.00,6189.09,0.26,0.00,-31.84,-149.090,1.223
,Mixed / non conventional,72.00,65.00,54.00,45.00,10333.02,0.15,0.00,108.07,-45.121,1.225
,Mixed / non conventional,72.00,65.00,45.00,36.00,54924.53,0.16,0.00,49.18,-67.033,1.225
,Mixed / non conventional,72.00,65.00,36.00,29.00,397884.66,0.36,0.00,-85.78,-49.070,0.355
,Mixed / non conventional,72.00,65.00,44.00,53.00,13351.61,0.24,0.00,-109.35,48.857,1.223
,Mixed / non conventional,72.00,65.00,53.00,62.00,562.77,0.27,0.00,36.25,22.199,1.223
,Mixed / non conventional,72.00,65.00,28.00,37.00,145749.39,0.31,0.00,-175.58,64.078,0.972
,Mixed / non conventional,72.00,65.00,37.00,46.00,47258.79,0.32,0.00,-62.09,51.354,0.972
,Mixed / non conventional,72.00,65.00,46.00,39.00,99533.18,0.15,0.00,324.02,-72.799,0.764
,Mixed / non conventional,72.00,65.00,39.00,30.00,122591.09,0.15,0.00,-208.94,-50.661,0.764
,Mixed / non conventional,72.00,65.00,30.00,23.00,244677.41,0.96,0.00,170.02,-50.993,0.962
,Mixed / non conventional,72.00,65.00,55.00,64.00,280.36,0.42,0.00,93.79,45.363,1.219
,Mixed / non conventional,72.00,65.00,20.00,29.00,355654.50,0.55,0.00,-112.54,56.414,0.651
