,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,72.00,65.00,71.00,1.00,-2040.38,0.75,0.00,-310.97,-47.564,0.175,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,2.00,-2411.75,2.74,0.00,-296.58,-48.616,0.152,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,3.00,-3120.00,0.98,0.00,-327.55,-49.720,0.120,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,4.00,-4300.62,0.63,0.00,-295.59,-52.053,0.091,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,5.00,-4260.39,4.05,0.00,-314.08,-52.324,0.092,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,6.00,-3329.39,1.33,0.00,-294.21,-49.802,0.113,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,7.00,-2663.70,2.95,0.00,-320.18,-48.960,0.138,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,8.00,-2457.20,0.70,0.00,-271.40,-48.610,0.149,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,9.00,-1776.24,1.33,0.00,-417.63,-48.305,0.205,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,10.00,-2131.30,1.02,0.00,-400.53,-48.394,0.171,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,11.00,-2622.87,0.14,0.00,-274.76,-48.709,0.140,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,12.00,-3014.68,4.56,0.00,-201.24,-49.297,0.123,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,13.00,-3054.15,1.17,0.00,-180.99,-49.294,0.121,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,14.00,-2765.70,2.01,0.00,-307.87,-48.887,0.133,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,15.00,-2508.73,1.64,0.00,-92.05,-48.588,0.146,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,16.00,-2274.14,1.13,0.00,-296.47,-48.480,0.160,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,17.00,-1376.73,0.29,0.00,-451.94,-48.473,0.265,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,18.00,-1697.28,1.33,0.00,-482.84,-48.318,0.214,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,19.00,-1955.19,0.67,0.00,-349.97,-48.321,0.186,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,20.00,-2276.57,0.34,0.00,-211.96,-48.422,0.160,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,21.00,-2370.47,1.93,0.00,-291.99,-48.467,0.154,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,22.00,-2264.36,1.14,0.00,-116.43,-48.429,0.161,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,23.00,-2118.75,2.46,0.00,36.86,-48.343,0.171,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,24.00,-2002.80,2.95,0.00,-233.77,-48.295,0.181,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,25.00,-834.36,0.62,0.00,-438.09,-49.033,0.441,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,26.00,-1127.01,0.86,0.00,-490.08,-48.753,0.325,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,27.00,-1375.96,0.54,0.00,-71.95,-48.489,0.264,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,28.00,-1622.91,2.08,0.00,-188.51,-48.410,0.224,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,29.00,-1749.03,2.24,0.00,-233.26,-48.318,0.207,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,30.00,-1774.46,1.94,0.00,-214.71,-48.286,0.204,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,31.00,-1719.56,0.92,0.00,5.47,-48.295,0.210,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,32.00,-1656.84,1.30,0.00,2.26,-48.267,0.218,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,33.00,-128.76,0.46,0.00,-381.11,-24.612,1.432,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,34.00,-391.66,0.55,0.00,-384.85,-49.812,0.952,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,35.00,-682.41,0.15,0.00,9.86,-49.554,0.543,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,36.00,-979.12,0.11,0.00,-310.59,-49.192,0.376,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1174.46,1.19,0.00,-267.46,-48.998,0.312,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,38.00,-1223.82,1.02,0.00,-340.78,-48.915,0.299,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,39.00,-1269.73,0.33,0.00,49.61,-48.896,0.288,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,40.00,-1323.91,0.95,0.00,69.82,-48.804,0.275,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,41.00,707.67,1.32,0.00,-396.89,49.383,0.520,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,42.00,428.03,0.50,0.00,-405.63,49.949,0.869,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,43.00,-10.53,1.11,0.00,-142.72,-1.985,1.404,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,44.00,-379.25,0.20,0.00,-311.52,-49.996,0.980,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,45.00,-652.79,0.31,0.00,-226.27,-49.720,0.565,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,46.00,-829.58,0.36,0.00,-314.13,-49.367,0.441,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,47.00,-898.93,1.21,0.00,47.76,-49.303,0.406,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,48.00,-942.55,1.25,0.00,-156.41,-49.246,0.386,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,49.00,1499.50,0.42,0.00,-411.50,48.899,0.240,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,50.00,1219.75,1.24,0.00,-426.51,48.979,0.295,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,51.00,678.79,1.07,0.00,-164.06,49.523,0.535,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,52.00,209.51,0.41,0.00,-278.15,40.773,1.421,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,53.00,-176.62,0.67,0.00,-298.44,-34.080,1.403,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,54.00,-434.25,0.84,0.00,-273.89,-50.038,0.833,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,55.00,-593.96,0.14,0.00,76.99,-49.742,0.602,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,56.00,-626.48,0.24,0.00,31.21,-49.580,0.564,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,57.00,2432.55,1.92,0.00,-343.53,49.745,0.144,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,58.00,1930.07,0.97,0.00,-397.72,49.252,0.177,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,59.00,1271.06,0.44,0.00,99.66,49.001,0.262,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,60.00,625.90,0.36,0.00,-249.17,49.503,0.523,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,61.00,222.13,0.35,0.00,-251.58,49.236,1.403,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,62.00,-83.13,0.53,0.00,-232.51,-19.627,1.391,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,63.00,-203.61,0.35,0.00,71.81,-50.235,1.268,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,64.00,-196.47,0.29,0.00,88.16,-50.212,0.940,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,66.00,1391.80,1.32,0.00,-412.39,50.661,0.137,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,67.00,1353.11,2.12,0.00,-64.37,49.399,0.202,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,68.00,1003.77,0.61,0.00,-279.86,49.329,0.337,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,69.00,688.97,0.61,0.00,-131.32,49.675,0.604,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,70.00,322.24,0.25,0.00,-142.71,37.794,1.382,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,63.00,-204.25,0.97,0.00,72.85,-50.127,1.262,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,70.00,319.86,0.22,0.00,-142.45,37.504,1.381,MA72B65Rec
,Mixed / non conventional,72.00,65.00,71.00,62.00,-83.20,0.05,0.00,-231.30,-19.452,1.377,MA72B65Rec
,Mixed / non conventional,72.00,65.00,2.00,1.00,-9788801.00,0.64,0.00,-11.08,50.168,0.688,MA72B65Rec
,Mixed / non conventional,72.00,65.00,4.00,3.00,-31853892.00,1.08,0.00,-38.47,95.290,0.367,MA72B65Rec
,Mixed / non conventional,72.00,65.00,3.00,2.00,-17382366.00,1.07,0.00,18.79,49.659,0.367,MA72B65Rec
,Mixed / non conventional,72.00,65.00,6.00,5.00,25396256.00,0.51,0.00,-15.77,-49.478,0.217,MA72B65Rec
,Mixed / non conventional,72.00,65.00,8.00,7.00,5411266.50,0.23,0.00,-50.78,-49.987,0.935,MA72B65Rec
,Mixed / non conventional,72.00,65.00,7.00,6.00,13892551.00,0.24,0.00,30.92,-122.197,0.935,MA72B65Rec
,Mixed / non conventional,72.00,65.00,10.00,9.00,-5043098.50,0.09,0.00,-16.42,64.030,1.162,MA72B65Rec
,Mixed / non conventional,72.00,65.00,9.00,1.00,612447.19,0.07,0.00,111.16,-50.244,1.162,MA72B65Rec
,Mixed / non conventional,72.00,65.00,14.00,13.00,4662483.00,0.21,0.00,146.42,-86.607,1.376,MA72B65Rec
,Mixed / non conventional,72.00,65.00,13.00,12.00,-304692.22,0.04,0.00,-21.36,5.360,1.376,MA72B65Rec
,Mixed / non conventional,72.00,65.00,12.00,11.00,-8195546.00,0.22,0.00,-77.22,136.685,1.376,MA72B65Rec
,Mixed / non conventional,72.00,65.00,11.00,10.00,-7497976.00,0.25,0.00,-130.47,118.667,1.376,MA72B65Rec
,Mixed / non conventional,72.00,65.00,10.00,2.00,845417.81,0.24,0.00,106.03,-86.154,1.376,MA72B65Rec
,Mixed / non conventional,72.00,65.00,16.00,8.00,285477.28,0.16,0.00,38.80,-39.434,1.373,MA72B65Rec
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2813712.25,0.09,0.00,32.41,50.260,1.053,MA72B65Rec
,Mixed / non conventional,72.00,65.00,17.00,9.00,650718.38,0.10,0.00,34.27,-72.798,1.053,MA72B65Rec
,Mixed / non conventional,72.00,65.00,20.00,19.00,-2725797.50,0.06,0.00,-150.78,70.901,1.359,MA72B65Rec
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2953906.25,0.06,0.00,-131.03,72.287,1.359,MA72B65Rec
,Mixed / non conventional,72.00,65.00,18.00,10.00,688159.88,0.00,0.00,83.37,-104.989,1.359,MA72B65Rec
,Mixed / non conventional,72.00,65.00,10.00,1.00,-146394.78,0.11,0.00,95.07,16.223,1.359,MA72B65Rec
,Mixed / non conventional,72.00,65.00,22.00,21.00,493212.72,0.33,0.00,-176.17,-14.638,1.367,MA72B65Rec
,Mixed / non conventional,72.00,65.00,21.00,20.00,-863995.56,0.36,0.00,100.42,24.062,1.367,MA72B65Rec
,Mixed / non conventional,72.00,65.00,20.00,12.00,1249438.13,0.39,0.00,10.28,-214.848,1.367,MA72B65Rec
,Mixed / non conventional,72.00,65.00,12.00,4.00,3594087.00,0.43,0.00,-79.57,-401.772,1.367,MA72B65Rec
,Mixed / non conventional,72.00,65.00,24.00,16.00,309722.84,0.41,0.00,-56.14,-67.766,1.367,MA72B65Rec
,Mixed / non conventional,72.00,65.00,16.00,15.00,2401297.25,0.41,0.00,212.88,-49.557,1.367,MA72B65Rec
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1525394.63,0.36,0.00,48.83,50.445,1.164,MA72B65Rec
,Mixed / non conventional,72.00,65.00,25.00,17.00,493778.09,0.36,0.00,-8.26,-98.062,1.164,MA72B65Rec
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1161076.00,0.58,0.00,115.96,51.840,1.361,MA72B65Rec
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1312959.25,0.58,0.00,-418.77,54.495,1.361,MA72B65Rec
,Mixed / non conventional,72.00,65.00,26.00,18.00,491564.28,0.60,0.00,8.12,-121.754,1.361,MA72B65Rec
,Mixed / non conventional,72.00,65.00,18.00,9.00,175437.42,0.62,0.00,66.84,-29.402,1.361,MA72B65Rec
,Mixed / non conventional,72.00,65.00,30.00,29.00,-75875.52,0.40,0.00,-14.69,3.914,1.351,MA72B65Rec
,Mixed / non conventional,72.00,65.00,29.00,28.00,-693103.19,0.28,0.00,57.76,33.110,1.351,MA72B65Rec
,Mixed / non conventional,72.00,65.00,28.00,20.00,560581.56,0.29,0.00,-12.42,-157.669,1.351,MA72B65Rec
,Mixed / non conventional,72.00,65.00,20.00,11.00,424285.38,0.31,0.00,-67.57,-79.025,1.351,MA72B65Rec
,Mixed / non conventional,72.00,65.00,11.00,3.00,1540480.25,0.32,0.00,-41.47,-161.878,1.351,MA72B65Rec
,Mixed / non conventional,72.00,65.00,32.00,24.00,217616.59,0.46,0.00,-231.77,-50.222,0.830,MA72B65Rec
,Mixed / non conventional,72.00,65.00,34.00,33.00,-668910.31,0.62,0.00,-1.13,47.863,1.349,MA72B65Rec
,Mixed / non conventional,72.00,65.00,33.00,25.00,327579.59,0.63,0.00,-51.34,-132.603,1.349,MA72B65Rec
,Mixed / non conventional,72.00,65.00,36.00,35.00,-705879.81,0.42,0.00,322.17,54.708,1.221,MA72B65Rec
,Mixed / non conventional,72.00,65.00,35.00,34.00,-719890.69,0.42,0.00,-401.04,50.947,1.221,MA72B65Rec
,Mixed / non conventional,72.00,65.00,34.00,26.00,329545.91,0.43,0.00,-100.76,-130.717,1.221,MA72B65Rec
,Mixed / non conventional,72.00,65.00,26.00,17.00,207584.27,0.44,0.00,40.69,-50.459,1.221,MA72B65Rec
,Mixed / non conventional,72.00,65.00,38.00,37.00,-143429.45,0.83,0.00,69.13,14.794,1.343,MA72B65Rec
,Mixed / non conventional,72.00,65.00,37.00,36.00,-415569.38,0.75,0.00,-28.59,38.906,1.343,MA72B65Rec
,Mixed / non conventional,72.00,65.00,36.00,28.00,257742.03,0.76,0.00,122.93,-132.545,1.343,MA72B65Rec
,Mixed / non conventional,72.00,65.00,28.00,19.00,282689.81,0.75,0.00,-164.14,-86.343,1.343,MA72B65Rec
,Mixed / non conventional,72.00,65.00,19.00,11.00,931661.81,0.76,0.00,83.93,-148.626,1.343,MA72B65Rec
,Mixed / non conventional,72.00,65.00,11.00,2.00,-275546.53,0.76,0.00,-25.25,31.682,1.343,MA72B65Rec
,Mixed / non conventional,72.00,65.00,42.00,41.00,-342237.38,0.51,0.00,2.50,50.591,1.261,MA72B65Rec
,Mixed / non conventional,72.00,65.00,41.00,33.00,190635.09,0.50,0.00,18.40,-145.419,1.261,MA72B65Rec
,Mixed / non conventional,72.00,65.00,44.00,43.00,-330455.03,0.44,0.00,188.83,50.394,1.027,MA72B65Rec
,Mixed / non conventional,72.00,65.00,43.00,42.00,-445996.41,0.46,0.00,-279.11,60.278,1.027,MA72B65Rec
,Mixed / non conventional,72.00,65.00,42.00,34.00,163837.09,0.44,0.00,22.35,-112.546,1.027,MA72B65Rec
,Mixed / non conventional,72.00,65.00,34.00,25.00,175667.95,0.45,0.00,-52.43,-63.712,1.027,MA72B65Rec
,Mixed / non conventional,72.00,65.00,46.00,45.00,-145742.27,0.75,0.00,94.60,37.584,1.342,MA72B65Rec
,Mixed / non conventional,72.00,65.00,45.00,44.00,-227800.84,0.75,0.00,-84.23,51.500,1.342,MA72B65Rec
,Mixed / non conventional,72.00,65.00,44.00,36.00,106894.02,0.76,0.00,11.10,-118.746,1.342,MA72B65Rec
,Mixed / non conventional,72.00,65.00,36.00,27.00,145985.23,0.75,0.00,238.53,-81.445,1.342,MA72B65Rec
,Mixed / non conventional,72.00,65.00,27.00,19.00,528988.38,0.76,0.00,-280.20,-138.142,1.342,MA72B65Rec
,Mixed / non conventional,72.00,65.00,19.00,10.00,186984.42,0.74,0.00,-47.27,-32.694,1.342,MA72B65Rec
,Mixed / non conventional,72.00,65.00,10.00,3.00,3121383.25,0.77,0.00,89.61,-277.748,1.342,MA72B65Rec
,Mixed / non conventional,72.00,65.00,51.00,50.00,-202199.94,0.30,0.00,-274.18,89.920,1.076,MA72B65Rec
,Mixed / non conventional,72.00,65.00,50.00,49.00,-134060.50,0.31,0.00,10.00,50.276,1.076,MA72B65Rec
,Mixed / non conventional,72.00,65.00,49.00,41.00,83573.03,0.29,0.00,18.20,-137.553,1.076,MA72B65Rec
,Mixed / non conventional,72.00,65.00,53.00,52.00,-87274.93,0.68,0.00,29.56,50.356,0.959,MA72B65Rec
,Mixed / non conventional,72.00,65.00,55.00,47.00,10445.15,0.31,0.00,-30.93,-57.249,1.344,MA72B65Rec
,Mixed / non conventional,72.00,65.00,47.00,40.00,59964.48,0.32,0.00,25.59,-87.300,1.344,MA72B65Rec
,Mixed / non conventional,72.00,65.00,40.00,32.00,100538.59,0.34,0.00,-66.44,-74.135,1.344,MA72B65Rec
,Mixed / non conventional,72.00,65.00,32.00,31.00,205013.05,0.36,0.00,1.99,-12.346,1.344,MA72B65Rec
,Mixed / non conventional,72.00,65.00,31.00,24.00,221504.89,0.33,0.00,-232.65,-69.400,1.344,MA72B65Rec
