,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,2.00,4.00,32.00,34.00,3016535.00,0.07,0.00,-118.03,-1116.514,7.814,1111,7/5/2022 7:21:04 PM
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1840056.75,0.08,0.00,211.71,560.887,7.814,1111,7/5/2022 7:21:04 PM
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1404885.63,0.08,0.00,-127.83,356.860,7.814,1111,7/5/2022 7:21:04 PM
,Mixed / non conventional,2.00,4.00,38.00,40.00,-436452.59,0.09,0.00,70.56,93.360,7.814,1111,7/5/2022 7:21:04 PM
,Mixed / non conventional,2.00,4.00,40.00,42.00,4516254.50,0.07,0.00,-21.96,-821.147,7.814,1111,7/5/2022 7:21:04 PM
,Mixed / non conventional,2.00,4.00,42.00,44.00,-2345810.00,0.07,0.00,9.43,365.584,7.814,1111,7/5/2022 7:21:04 PM
,Mixed / non conventional,2.00,4.00,44.00,46.00,-2109835.25,0.00,0.00,-118.96,283.972,7.814,1111,7/5/2022 7:21:04 PM
,Mixed / non conventional,2.00,4.00,43.00,45.00,-2370257.75,0.13,0.00,-144.19,128.143,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1333611.75,0.14,0.00,-21.86,62.485,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,47.00,49.00,6195532.50,0.13,0.00,-113.65,-253.221,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,49.00,51.00,-2261277.00,0.13,0.00,201.85,81.108,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,51.00,53.00,-3064638.25,0.13,0.00,-106.52,96.991,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,53.00,55.00,-1977241.50,0.15,0.00,128.20,55.490,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,55.00,57.00,7480528.00,0.14,0.00,-197.96,-187.038,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,57.00,59.00,-2166028.75,0.13,0.00,200.12,48.459,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,59.00,61.00,-3675072.50,0.15,0.00,104.82,73.855,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2590175.75,0.15,0.00,-37.75,46.932,2.919,1111,7/5/2022 7:21:08 PM
,Mixed / non conventional,2.00,4.00,46.00,48.00,-664931.44,0.05,0.00,54.71,59.598,5.984,1111,7/5/2022 7:21:11 PM
,Mixed / non conventional,2.00,4.00,48.00,50.00,5969680.50,0.06,0.00,-19.30,-468.187,5.984,1111,7/5/2022 7:21:11 PM
,Mixed / non conventional,2.00,4.00,50.00,52.00,-2784194.50,0.06,0.00,150.65,192.150,5.984,1111,7/5/2022 7:21:11 PM
,Mixed / non conventional,2.00,4.00,52.00,54.00,-2804789.25,0.07,0.00,-89.94,171.245,5.984,1111,7/5/2022 7:21:11 PM
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1032241.69,0.08,0.00,106.36,56.017,5.984,1111,7/5/2022 7:21:11 PM
,Mixed / non conventional,2.00,4.00,56.00,58.00,7468388.00,0.07,0.00,-177.83,-361.885,5.984,1111,7/5/2022 7:21:11 PM
,Mixed / non conventional,2.00,4.00,58.00,60.00,-3420862.25,0.07,0.00,134.22,148.604,5.984,1111,7/5/2022 7:21:12 PM
,Mixed / non conventional,2.00,4.00,60.00,62.00,-3343665.50,0.08,0.00,148.68,130.735,5.984,1111,7/5/2022 7:21:12 PM
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1349549.63,0.07,0.00,-53.67,47.655,5.984,1111,7/5/2022 7:21:12 PM
,Mixed / non conventional,2.00,4.00,64.00,66.00,9042075.00,0.08,0.00,-170.65,-289.392,5.984,1111,7/5/2022 7:21:12 PM
,Mixed / non conventional,2.00,4.00,63.00,65.00,8883624.00,0.04,0.00,-9.80,-207.428,4.158,1111,7/5/2022 7:21:15 PM
,Mixed / non conventional,2.00,4.00,65.00,67.00,-2503898.00,0.05,0.00,-69.90,53.061,4.158,1111,7/5/2022 7:21:15 PM
,Mixed / non conventional,2.00,4.00,67.00,69.00,-4434420.50,0.06,0.00,-23.40,85.562,4.158,1111,7/5/2022 7:21:15 PM
,Mixed / non conventional,2.00,4.00,69.00,71.00,-2637779.25,0.08,0.00,-71.27,46.471,4.158,1111,7/5/2022 7:21:15 PM
,Mixed / non conventional,2.00,4.00,71.00,1.00,7997.12,0.03,0.00,-17.87,-3530.202,4.158,1111,7/5/2022 7:21:15 PM
,Mixed / non conventional,2.00,4.00,1.00,3.00,6704.13,0.07,0.00,242.93,2957.515,4.158,1111,7/5/2022 7:21:15 PM
,Mixed / non conventional,2.00,4.00,66.00,68.00,-4167743.00,0.05,0.00,61.52,161.524,7.972,1111,7/5/2022 7:21:19 PM
,Mixed / non conventional,2.00,4.00,68.00,70.00,-3659962.00,0.06,0.00,237.16,129.325,7.972,1111,7/5/2022 7:21:19 PM
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1452253.00,0.05,0.00,-215.91,46.919,7.972,1111,7/5/2022 7:21:19 PM
,Mixed / non conventional,3.00,5.00,4.00,6.00,4964.82,0.16,0.00,-120.34,2828.553,5.369,1111,7/5/2022 7:21:22 PM
,Mixed / non conventional,3.00,5.00,6.00,8.00,1935.69,0.09,0.00,1.26,-882.239,5.369,1111,7/5/2022 7:21:22 PM
,Mixed / non conventional,3.00,5.00,8.00,10.00,41175.15,0.08,0.00,-73.92,-2680.948,5.369,1111,7/5/2022 7:21:22 PM
,Mixed / non conventional,3.00,5.00,10.00,12.00,-63639.27,0.08,0.00,91.72,1381.201,5.369,1111,7/5/2022 7:21:22 PM
,Mixed / non conventional,3.00,5.00,12.00,14.00,-137318.69,0.08,0.00,-154.48,1354.688,5.369,1111,7/5/2022 7:21:22 PM
,Mixed / non conventional,3.00,5.00,14.00,16.00,30320.33,0.09,0.00,-28.21,-161.064,5.369,1111,7/5/2022 7:21:23 PM
,Mixed / non conventional,3.00,5.00,16.00,18.00,579975.38,0.08,0.00,-14.31,-1848.523,5.369,1111,7/5/2022 7:21:23 PM
,Mixed / non conventional,3.00,5.00,18.00,20.00,-396714.31,0.08,0.00,224.18,818.155,5.369,1111,7/5/2022 7:21:23 PM
,Mixed / non conventional,3.00,5.00,20.00,22.00,-590605.56,0.07,0.00,-42.65,833.388,5.369,1111,7/5/2022 7:21:23 PM
,Mixed / non conventional,3.00,5.00,22.00,24.00,-46396.91,0.11,0.00,-127.55,46.764,5.369,1111,7/5/2022 7:21:23 PM
,Mixed / non conventional,3.00,5.00,7.00,9.00,18962.50,0.14,0.00,-124.32,-646.632,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,9.00,11.00,-6533.58,0.16,0.00,58.94,55.700,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,11.00,13.00,-144090.88,0.13,0.00,66.20,491.359,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,13.00,15.00,-27790.64,0.20,0.00,-2.00,47.384,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,15.00,17.00,486259.22,0.14,0.00,-174.78,-473.763,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,17.00,19.00,-151537.20,0.14,0.00,102.33,92.277,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,19.00,21.00,-620019.94,0.15,0.00,-48.62,251.704,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,21.00,23.00,-261021.31,0.14,0.00,165.37,74.175,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,23.00,25.00,1604418.25,0.15,0.00,-190.62,-331.585,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,25.00,27.00,-540758.00,0.13,0.00,239.11,83.819,1.286,1111,7/5/2022 7:21:26 PM
,Mixed / non conventional,3.00,5.00,24.00,26.00,1711627.75,0.04,0.00,-31.97,-571.973,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,26.00,28.00,-882904.44,0.05,0.00,204.98,224.230,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,28.00,30.00,-1194086.13,0.03,0.00,-114.12,235.871,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,30.00,32.00,-304387.31,0.04,0.00,23.11,47.686,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,32.00,34.00,3083168.25,0.00,0.00,-94.65,-389.530,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1381210.38,0.04,0.00,199.40,142.777,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1731553.25,0.03,0.00,-135.66,148.305,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,38.00,40.00,-719282.13,0.00,0.00,69.12,51.616,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,40.00,42.00,4603284.00,0.04,0.00,-6.82,-279.511,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1919121.25,0.00,0.00,2.00,99.476,2.409,1111,7/5/2022 7:21:30 PM
,Mixed / non conventional,3.00,5.00,27.00,29.00,-1209792.75,0.35,0.00,-129.56,185.522,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,29.00,31.00,-711454.38,0.34,0.00,-8.74,85.723,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,31.00,33.00,3094365.50,0.34,0.00,-76.36,-298.271,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,33.00,35.00,-1072503.13,0.34,0.00,368.89,83.996,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1758055.25,0.35,0.00,-329.74,113.391,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1184783.25,0.35,0.00,26.31,63.679,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,39.00,41.00,4551783.00,0.35,0.00,-41.36,-206.019,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1531321.50,0.34,0.00,244.32,58.913,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,43.00,45.00,-2327289.25,0.34,0.00,-146.00,76.745,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1670043.50,0.35,0.00,-21.40,47.562,1.653,1111,7/5/2022 7:21:34 PM
,Mixed / non conventional,3.00,5.00,44.00,46.00,-2371587.25,0.16,0.00,-127.76,209.288,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,46.00,48.00,-956890.88,0.13,0.00,54.11,73.183,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,48.00,50.00,6074341.00,0.16,0.00,-6.55,-405.253,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,50.00,52.00,-2417983.50,0.16,0.00,147.80,141.570,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,52.00,54.00,-3004521.25,0.19,0.00,-97.22,155.214,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1308985.38,0.17,0.00,108.99,59.965,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,56.00,58.00,7560576.50,0.18,0.00,-172.00,-308.572,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,58.00,60.00,-3145407.50,0.16,0.00,128.11,114.866,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,60.00,62.00,-3478350.50,0.20,0.00,147.88,114.101,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,62.00,64.00,-1577668.38,0.19,0.00,-57.06,46.662,4.765,1111,7/5/2022 7:21:38 PM
,Mixed / non conventional,3.00,5.00,47.00,49.00,5932529.00,0.12,0.00,-113.95,-330.217,3.716,1111,7/5/2022 7:21:42 PM
