,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,1.00,3.00,48.00,50.00,5105016.50,0.08,0.00,10.99,-359.432,5.731,ERT72
,Mixed / non conventional,1.00,3.00,50.00,52.00,-2591918.25,0.07,0.00,32.02,161.020,5.731,ERT72
,Mixed / non conventional,1.00,3.00,52.00,54.00,-1991007.88,0.08,0.00,-11.23,109.683,5.731,ERT72
,Mixed / non conventional,1.00,3.00,54.00,56.00,-1023793.25,0.08,0.00,104.48,50.248,5.731,ERT72
,Mixed / non conventional,1.00,3.00,56.00,58.00,6514164.50,0.08,0.00,-20.94,-286.073,5.731,ERT72
,Mixed / non conventional,1.00,3.00,58.00,60.00,-3122596.00,0.07,0.00,-21.48,123.179,5.731,ERT72
,Mixed / non conventional,1.00,3.00,60.00,62.00,-2585794.25,0.06,0.00,87.29,91.970,5.731,ERT72
,Mixed / non conventional,1.00,3.00,45.00,47.00,-971586.31,0.25,0.00,9.21,56.638,3.892,ERT72
,Mixed / non conventional,1.00,3.00,47.00,49.00,5351048.00,0.25,0.00,-64.72,-272.947,3.892,ERT72
,Mixed / non conventional,1.00,3.00,49.00,51.00,-2247692.50,0.26,0.00,107.55,100.890,3.892,ERT72
,Mixed / non conventional,1.00,3.00,51.00,53.00,-2385508.50,0.25,0.00,-148.49,94.726,3.892,ERT72
,Mixed / non conventional,1.00,3.00,53.00,55.00,-1569733.38,0.25,0.00,81.76,55.403,3.892,ERT72
,Mixed / non conventional,1.00,3.00,55.00,57.00,6636968.50,0.26,0.00,-12.37,-209.163,3.892,ERT72
,Mixed / non conventional,1.00,3.00,57.00,59.00,-2317976.50,0.24,0.00,125.24,65.490,3.892,ERT72
,Mixed / non conventional,1.00,3.00,59.00,61.00,-2956494.25,0.26,0.00,-103.46,75.183,3.892,ERT72
,Mixed / non conventional,1.00,3.00,61.00,63.00,-2147679.50,0.27,0.00,48.96,49.324,3.892,ERT72
,Mixed / non conventional,1.00,3.00,63.00,65.00,7970666.00,0.26,0.00,157.17,-165.915,3.892,ERT72
,Mixed / non conventional,1.00,3.00,62.00,64.00,-1379139.88,0.05,0.00,-123.10,44.149,5.700,ERT72
,Mixed / non conventional,1.00,3.00,64.00,66.00,8004578.50,0.04,0.00,150.24,-232.560,5.700,ERT72
,Mixed / non conventional,1.00,3.00,66.00,68.00,-3561592.50,0.03,0.00,-19.11,94.217,5.700,ERT72
,Mixed / non conventional,1.00,3.00,68.00,70.00,-3270840.75,0.04,0.00,-11.61,79.003,5.700,ERT72
,Mixed / non conventional,1.00,3.00,70.00,72.00,-1453763.38,0.07,0.00,316.58,32.144,5.700,ERT72
,Mixed / non conventional,1.00,3.00,72.00,2.00,3451403.00,0.13,0.00,-117.82,-1278.440,5.700,ERT72
,Mixed / non conventional,1.00,3.00,65.00,67.00,-2611426.25,0.28,0.00,-35.35,59.347,4.674,ERT72
,Mixed / non conventional,1.00,3.00,67.00,69.00,-3553790.25,0.28,0.00,-20.59,73.635,4.674,ERT72
,Mixed / non conventional,1.00,3.00,69.00,71.00,-2592072.50,0.28,0.00,43.09,49.107,4.674,ERT72
,Mixed / non conventional,2.00,4.00,3.00,5.00,4935.97,0.28,0.00,-422.71,699.293,1.335,ERT72
,Mixed / non conventional,2.00,4.00,5.00,7.00,3037.91,0.35,0.00,-7.28,-344.312,1.335,ERT72
,Mixed / non conventional,2.00,4.00,7.00,9.00,43202.79,0.36,0.00,-181.29,-699.504,1.335,ERT72
,Mixed / non conventional,2.00,4.00,9.00,11.00,-75933.63,0.35,0.00,-23.32,409.818,1.335,ERT72
,Mixed / non conventional,2.00,4.00,11.00,13.00,-120690.08,0.36,0.00,-5.05,296.078,1.335,ERT72
,Mixed / non conventional,2.00,4.00,13.00,15.00,35564.76,0.35,0.00,-31.55,-46.980,1.335,ERT72
,Mixed / non conventional,2.00,4.00,15.00,17.00,583736.38,0.36,0.00,-69.02,-462.655,1.335,ERT72
,Mixed / non conventional,2.00,4.00,17.00,19.00,-410550.38,0.36,0.00,-12.48,210.547,1.335,ERT72
,Mixed / non conventional,2.00,4.00,19.00,21.00,-553998.44,0.36,0.00,6.66,194.394,1.335,ERT72
,Mixed / non conventional,2.00,4.00,21.00,23.00,-36297.49,0.17,0.00,111.65,32.405,4.756,ERT72
,Mixed / non conventional,2.00,4.00,6.00,8.00,4505.06,0.49,0.00,-21.34,-466.461,3.903,ERT72
,Mixed / non conventional,2.00,4.00,8.00,10.00,62560.98,0.49,0.00,-305.63,-1619.416,3.903,ERT72
,Mixed / non conventional,2.00,4.00,10.00,12.00,-157453.63,0.49,0.00,17.18,1630.301,3.903,ERT72
,Mixed / non conventional,2.00,4.00,12.00,14.00,-19056.54,0.47,0.00,-3.03,98.657,3.903,ERT72
,Mixed / non conventional,2.00,4.00,14.00,16.00,57723.79,0.49,0.00,-105.88,-170.766,3.903,ERT72
,Mixed / non conventional,2.00,4.00,16.00,18.00,568429.88,0.49,0.00,-0.73,-1051.001,3.903,ERT72
,Mixed / non conventional,2.00,4.00,18.00,20.00,-620440.81,0.49,0.00,134.49,764.782,3.903,ERT72
,Mixed / non conventional,2.00,4.00,20.00,22.00,-291763.69,0.49,0.00,-27.71,251.747,3.903,ERT72
,Mixed / non conventional,2.00,4.00,22.00,24.00,78839.49,0.49,0.00,-45.03,-49.474,3.903,ERT72
,Mixed / non conventional,2.00,4.00,24.00,26.00,1575815.63,0.49,0.00,111.07,-741.647,3.903,ERT72
,Mixed / non conventional,2.00,4.00,23.00,25.00,1733193.75,0.13,0.00,-74.90,-522.441,2.173,ERT72
,Mixed / non conventional,2.00,4.00,25.00,27.00,-963094.13,0.14,0.00,50.53,220.634,2.173,ERT72
,Mixed / non conventional,2.00,4.00,27.00,29.00,-1100487.00,0.12,0.00,-69.14,196.086,2.173,ERT72
,Mixed / non conventional,2.00,4.00,29.00,31.00,-348922.50,0.15,0.00,38.95,49.308,2.173,ERT72
,Mixed / non conventional,2.00,4.00,31.00,33.00,3227837.00,0.13,0.00,-52.69,-367.857,2.173,ERT72
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1551440.00,0.13,0.00,122.08,144.663,2.173,ERT72
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1618344.88,0.14,0.00,-116.13,125.030,2.173,ERT72
,Mixed / non conventional,2.00,4.00,37.00,39.00,-827459.31,0.11,0.00,69.15,53.562,2.173,ERT72
,Mixed / non conventional,2.00,4.00,39.00,41.00,4611870.50,0.13,0.00,-51.35,-252.599,2.173,ERT72
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1903033.75,0.13,0.00,86.05,88.978,2.173,ERT72
,Mixed / non conventional,2.00,4.00,26.00,28.00,-1155251.50,0.04,0.00,-26.97,492.552,4.597,ERT72
,Mixed / non conventional,2.00,4.00,28.00,30.00,-780582.69,0.03,0.00,-30.07,261.492,4.597,ERT72
,Mixed / non conventional,2.00,4.00,30.00,32.00,-77126.31,0.05,0.00,2.21,20.670,4.597,ERT72
,Mixed / non conventional,2.00,4.00,32.00,34.00,2869438.75,0.00,0.00,-1.42,-624.809,4.597,ERT72
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1661115.00,0.03,0.00,2.15,297.878,4.597,ERT72
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1289346.63,0.00,0.00,-39.71,192.673,4.597,ERT72
,Mixed / non conventional,2.00,4.00,38.00,40.00,-517214.22,0.00,0.00,95.96,65.086,4.597,ERT72
,Mixed / non conventional,2.00,4.00,40.00,42.00,4413199.00,0.00,0.00,-60.49,-472.052,4.597,ERT72
,Mixed / non conventional,2.00,4.00,42.00,44.00,-2166619.00,0.04,0.00,-6.47,198.642,4.597,ERT72
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1888897.00,0.00,0.00,-68.11,149.565,4.597,ERT72
,Mixed / non conventional,2.00,4.00,43.00,45.00,-2138057.00,0.08,0.00,-34.04,116.144,2.933,ERT72
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1385190.88,0.06,0.00,8.99,65.212,2.933,ERT72
,Mixed / non conventional,2.00,4.00,47.00,49.00,5963664.00,0.08,0.00,-63.10,-244.913,2.933,ERT72
,Mixed / non conventional,2.00,4.00,49.00,51.00,-2160122.25,0.09,0.00,107.38,77.851,2.933,ERT72
,Mixed / non conventional,2.00,4.00,51.00,53.00,-2732541.25,0.07,0.00,-148.67,86.895,2.933,ERT72
,Mixed / non conventional,2.00,4.00,53.00,55.00,-2069532.88,0.06,0.00,82.55,58.359,2.933,ERT72
,Mixed / non conventional,2.00,4.00,55.00,57.00,7519379.50,0.08,0.00,-12.41,-188.911,2.933,ERT72
,Mixed / non conventional,2.00,4.00,57.00,59.00,-2358091.75,0.07,0.00,126.72,53.009,2.933,ERT72
,Mixed / non conventional,2.00,4.00,59.00,61.00,-3353314.50,0.03,0.00,-106.37,67.712,2.933,ERT72
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2729551.75,0.09,0.00,46.31,49.695,2.933,ERT72
,Mixed / non conventional,2.00,4.00,46.00,48.00,-916550.50,0.27,0.00,21.55,62.660,4.564,ERT72
,Mixed / non conventional,2.00,4.00,48.00,50.00,5992105.50,0.27,0.00,14.69,-358.448,4.564,ERT72
,Mixed / non conventional,2.00,4.00,50.00,52.00,-2697080.00,0.26,0.00,29.42,141.975,4.564,ERT72
,Mixed / non conventional,2.00,4.00,52.00,54.00,-2457530.00,0.26,0.00,-12.27,114.444,4.564,ERT72
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1427691.88,0.29,0.00,101.31,59.095,4.564,ERT72
,Mixed / non conventional,2.00,4.00,56.00,58.00,7626062.00,0.27,0.00,-19.50,-281.852,4.564,ERT72
,Mixed / non conventional,2.00,4.00,58.00,60.00,-3345816.50,0.26,0.00,-18.08,110.860,4.564,ERT72
,Mixed / non conventional,2.00,4.00,60.00,62.00,-3125489.25,0.25,0.00,86.85,93.211,4.564,ERT72
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1820219.88,0.23,0.00,-122.06,49.025,4.564,ERT72
,Mixed / non conventional,2.00,4.00,64.00,66.00,9341709.00,0.26,0.00,154.43,-228.046,4.564,ERT72
,Mixed / non conventional,2.00,4.00,63.00,65.00,9176031.00,0.43,0.00,160.69,-189.175,3.671,ERT72
,Mixed / non conventional,2.00,4.00,65.00,67.00,-2806124.25,0.42,0.00,-37.66,52.504,3.671,ERT72
,Mixed / non conventional,2.00,4.00,67.00,69.00,-4069410.50,0.43,0.00,-19.26,69.328,3.671,ERT72
,Mixed / non conventional,2.00,4.00,69.00,71.00,-3196649.00,0.41,0.00,32.04,49.725,3.671,ERT72
,Mixed / non conventional,2.00,4.00,71.00,1.00,6517.67,0.43,0.00,41.63,-2540.330,3.671,ERT72
,Mixed / non conventional,2.00,4.00,1.00,3.00,5339.28,0.41,0.00,278.75,2079.690,3.671,ERT72
,Mixed / non conventional,2.00,4.00,66.00,68.00,-3890346.00,0.15,0.00,-23.99,86.073,4.551,ERT72
,Mixed / non conventional,2.00,4.00,68.00,70.00,-3895113.00,0.15,0.00,-12.46,78.572,4.551,ERT72
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1863830.88,0.14,0.00,328.13,34.376,4.551,ERT72
,Mixed / non conventional,3.00,5.00,4.00,6.00,3789.73,1.16,0.00,-396.27,359.414,0.894,ERT72
,Mixed / non conventional,3.00,5.00,6.00,8.00,3073.78,0.71,0.00,-26.86,-233.211,0.894,ERT72
,Mixed / non conventional,3.00,5.00,8.00,10.00,34381.36,0.69,0.00,-313.94,-372.651,0.894,ERT72
,Mixed / non conventional,3.00,5.00,10.00,12.00,-57093.43,0.68,0.00,21.90,206.273,0.894,ERT72
,Mixed / non conventional,3.00,5.00,12.00,14.00,-114995.20,0.70,0.00,1.35,188.849,0.894,ERT72
,Mixed / non conventional,3.00,5.00,14.00,16.00,54127.36,0.68,0.00,-107.08,-47.864,0.894,ERT72
,Mixed / non conventional,3.00,5.00,16.00,18.00,490107.97,0.69,0.00,-6.56,-260.035,0.894,ERT72
,Mixed / non conventional,3.00,5.00,18.00,20.00,-341116.25,0.68,0.00,136.98,117.108,0.894,ERT72
,Mixed / non conventional,3.00,5.00,20.00,22.00,-474382.41,0.70,0.00,-25.46,111.430,0.894,ERT72
,Mixed / non conventional,3.00,5.00,22.00,24.00,-1600.27,0.91,0.00,-44.91,1.571,5.229,ERT72
,Mixed / non conventional,3.00,5.00,7.00,9.00,17644.69,0.16,0.00,-186.76,-1342.539,2.868,ERT72
,Mixed / non conventional,3.00,5.00,9.00,11.00,-5650.97,0.15,0.00,-17.01,107.492,2.868,ERT72
,Mixed / non conventional,3.00,5.00,11.00,13.00,-130990.61,0.16,0.00,-5.36,996.675,2.868,ERT72
,Mixed / non conventional,3.00,5.00,13.00,15.00,-13345.41,0.17,0.00,-32.76,50.771,2.868,ERT72
,Mixed / non conventional,3.00,5.00,15.00,17.00,443528.16,0.16,0.00,-71.04,-964.198,2.868,ERT72
,Mixed / non conventional,3.00,5.00,17.00,19.00,-127729.55,0.16,0.00,-10.24,173.546,2.868,ERT72
,Mixed / non conventional,3.00,5.00,19.00,21.00,-532083.31,0.16,0.00,7.75,481.964,2.868,ERT72
,Mixed / non conventional,3.00,5.00,21.00,23.00,-201974.44,0.17,0.00,110.92,128.064,2.868,ERT72
,Mixed / non conventional,3.00,5.00,23.00,25.00,1427401.75,0.16,0.00,-72.56,-658.227,2.868,ERT72
,Mixed / non conventional,3.00,5.00,25.00,27.00,-464064.44,0.15,0.00,50.82,160.497,2.868,ERT72
,Mixed / non conventional,3.00,5.00,24.00,26.00,1500494.63,0.27,0.00,113.46,-644.152,3.094,ERT72
,Mixed / non conventional,3.00,5.00,26.00,28.00,-760403.25,0.27,0.00,-29.98,248.091,3.094,ERT72
,Mixed / non conventional,3.00,5.00,28.00,30.00,-963138.06,0.26,0.00,-32.73,244.407,3.094,ERT72
,Mixed / non conventional,3.00,5.00,30.00,32.00,-251731.27,0.27,0.00,1.98,50.663,3.094,ERT72
,Mixed / non conventional,3.00,5.00,32.00,34.00,2751099.75,0.27,0.00,4.30,-446.516,3.094,ERT72
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1203978.38,0.27,0.00,-0.24,159.884,3.094,ERT72
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1412697.63,0.27,0.00,-41.62,155.437,3.094,ERT72
,Mixed / non conventional,3.00,5.00,38.00,40.00,-757077.50,0.24,0.00,95.12,69.793,3.094,ERT72
,Mixed / non conventional,3.00,5.00,40.00,42.00,4232192.50,0.27,0.00,-56.46,-330.129,3.094,ERT72
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1686752.00,0.27,0.00,-7.88,112.319,3.094,ERT72
,Mixed / non conventional,3.00,5.00,27.00,29.00,-1000968.25,0.15,0.00,-68.71,173.208,1.866,ERT72
,Mixed / non conventional,3.00,5.00,29.00,31.00,-602810.38,0.16,0.00,39.19,81.958,1.866,ERT72
,Mixed / non conventional,3.00,5.00,31.00,33.00,2755469.50,0.14,0.00,-54.93,-299.708,1.866,ERT72
,Mixed / non conventional,3.00,5.00,33.00,35.00,-926063.19,0.13,0.00,122.42,81.840,1.866,ERT72
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1447733.75,0.15,0.00,-115.00,105.366,1.866,ERT72
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1082163.50,0.14,0.00,69.41,65.632,1.866,ERT72
,Mixed / non conventional,3.00,5.00,39.00,41.00,4052451.75,0.15,0.00,-52.28,-206.970,1.866,ERT72
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1292254.25,0.11,0.00,86.40,56.099,1.866,ERT72
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1915751.38,0.15,0.00,-34.02,71.285,1.866,ERT72
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1567161.25,0.13,0.00,9.29,50.363,1.866,ERT72
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1945284.13,0.10,0.00,-70.49,148.867,4.133,ERT72
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1167307.25,0.10,0.00,20.42,77.418,4.133,ERT72
,Mixed / non conventional,3.00,5.00,48.00,50.00,5752814.50,0.10,0.00,20.60,-332.825,4.133,ERT72
,Mixed / non conventional,3.00,5.00,50.00,52.00,-2218627.75,0.10,0.00,27.24,112.644,4.133,ERT72
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2439861.00,0.11,0.00,-13.93,109.302,4.133,ERT72
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1639088.50,0.10,0.00,98.68,65.114,4.133,ERT72
,Mixed / non conventional,3.00,5.00,56.00,58.00,7276845.00,0.10,0.00,-16.22,-257.546,4.133,ERT72
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2862924.25,0.10,0.00,-17.20,90.664,4.133,ERT72
,Mixed / non conventional,3.00,5.00,60.00,62.00,-3061370.75,0.10,0.00,85.31,87.085,4.133,ERT72
,Mixed / non conventional,3.00,5.00,62.00,64.00,-1976354.25,0.10,0.00,-121.83,50.690,4.133,ERT72
,Mixed / non conventional,3.00,5.00,47.00,49.00,5374133.50,0.40,0.00,-60.42,-324.332,4.029,ERT72
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1622708.00,0.40,0.00,106.69,85.691,4.029,ERT72
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2492485.00,0.40,0.00,-149.75,115.824,4.029,ERT72
,Mixed / non conventional,3.00,5.00,53.00,55.00,-2219291.00,0.38,0.00,82.62,91.234,4.029,ERT72
,Mixed / non conventional,3.00,5.00,55.00,57.00,6904763.50,0.39,0.00,-11.09,-252.297,4.029,ERT72
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1904110.13,0.39,0.00,128.11,62.124,4.029,ERT72
,Mixed / non conventional,3.00,5.00,59.00,61.00,-3056261.00,0.39,0.00,-109.02,89.394,4.029,ERT72
,Mixed / non conventional,3.00,5.00,61.00,63.00,-2824728.75,0.40,0.00,44.02,74.366,4.029,ERT72
,Mixed / non conventional,3.00,5.00,63.00,65.00,8460514.00,0.40,0.00,164.76,-201.160,4.029,ERT72
,Mixed / non conventional,3.00,5.00,65.00,67.00,-2356791.50,0.42,0.00,-39.66,50.788,4.029,ERT72
,Mixed / non conventional,3.00,5.00,64.00,66.00,8897736.00,0.18,0.00,159.77,-250.884,5.021,ERT72
,Mixed / non conventional,3.00,5.00,66.00,68.00,-3432567.50,0.17,0.00,-27.32,87.840,5.021,ERT72
,Mixed / non conventional,3.00,5.00,68.00,70.00,-3770669.25,0.18,0.00,-13.46,87.858,5.021,ERT72
,Mixed / non conventional,3.00,5.00,70.00,72.00,-1890898.88,0.22,0.00,330.42,40.228,5.021,ERT72
,Mixed / non conventional,3.00,5.00,72.00,2.00,4928.82,0.17,0.00,-179.58,-2627.398,5.021,ERT72
,Mixed / non conventional,3.00,5.00,2.00,4.00,5036.86,0.17,0.00,265.49,2683.250,5.021,ERT72
,Mixed / non conventional,3.00,5.00,67.00,69.00,-3724606.50,0.10,0.00,-18.68,65.098,3.595,ERT72
,Mixed / non conventional,3.00,5.00,69.00,71.00,-3205464.75,0.07,0.00,24.33,51.080,3.595,ERT72
,Mixed / non conventional,3.00,5.00,71.00,1.00,8033.19,0.10,0.00,72.10,-1151.113,3.595,ERT72
,Mixed / non conventional,4.00,6.00,5.00,7.00,4553.11,0.06,0.00,-525.24,2293.522,4.748,ERT72
,Mixed / non conventional,4.00,6.00,7.00,9.00,7557.48,0.00,0.00,-131.85,-3045.523,4.748,ERT72
,Mixed / non conventional,4.00,6.00,9.00,11.00,2905.03,0.03,0.00,-12.30,-167.239,4.748,ERT72
,Mixed / non conventional,4.00,6.00,11.00,13.00,-52346.15,0.00,0.00,-22.33,1004.500,4.748,ERT72
,Mixed / non conventional,4.00,6.00,13.00,15.00,-116315.23,0.03,0.00,-55.37,1014.564,4.748,ERT72
,Mixed / non conventional,4.00,6.00,15.00,17.00,363500.00,0.02,0.00,-37.43,-1707.268,4.748,ERT72
,Mixed / non conventional,4.00,6.00,17.00,19.00,-17116.42,0.00,0.00,-10.76,48.235,4.748,ERT72
,Mixed / non conventional,4.00,6.00,19.00,21.00,-311086.47,0.04,0.00,-2.36,567.247,4.748,ERT72
,Mixed / non conventional,4.00,6.00,21.00,23.00,-422760.59,0.00,0.00,99.30,527.445,4.748,ERT72
,Mixed / non conventional,4.00,6.00,23.00,25.00,1151515.63,0.00,0.00,-52.68,-1026.181,4.748,ERT72
,Mixed / non conventional,4.00,6.00,8.00,10.00,17212.86,0.04,0.00,-261.93,-2150.625,4.710,ERT72
,Mixed / non conventional,4.00,6.00,10.00,12.00,-2668.24,0.07,0.00,15.62,83.345,4.710,ERT72
,Mixed / non conventional,4.00,6.00,12.00,14.00,-134339.81,0.02,0.00,-37.80,1678.482,4.710,ERT72
,Mixed / non conventional,4.00,6.00,14.00,16.00,-4588.91,0.13,0.00,-106.89,28.668,4.710,ERT72
,Mixed / non conventional,4.00,6.00,16.00,18.00,438375.59,0.03,0.00,32.11,-1564.912,4.710,ERT72
,Mixed / non conventional,4.00,6.00,18.00,20.00,-110308.56,0.03,0.00,129.52,246.112,4.710,ERT72
,Mixed / non conventional,4.00,6.00,20.00,22.00,-494890.53,0.03,0.00,-43.01,736.111,4.710,ERT72
,Mixed / non conventional,4.00,6.00,22.00,24.00,-237766.14,0.04,0.00,-49.69,247.560,4.710,ERT72
,Mixed / non conventional,4.00,6.00,24.00,26.00,1414829.25,0.03,0.00,131.28,-1071.351,4.710,ERT72
,Mixed / non conventional,4.00,6.00,26.00,28.00,-374032.03,0.03,0.00,-32.46,212.421,4.710,ERT72
,Mixed / non conventional,4.00,6.00,25.00,27.00,-172811.06,0.13,0.00,50.83,60.387,2.519,ERT72
,Mixed / non conventional,4.00,6.00,27.00,29.00,-690154.19,0.16,0.00,-73.55,183.285,2.519,ERT72
,Mixed / non conventional,4.00,6.00,29.00,31.00,-870572.88,0.17,0.00,35.49,179.823,2.519,ERT72
,Mixed / non conventional,4.00,6.00,31.00,33.00,2267452.25,0.16,0.00,-46.13,-371.454,2.519,ERT72
,Mixed / non conventional,4.00,6.00,33.00,35.00,-480759.19,0.14,0.00,120.70,63.515,2.519,ERT72
,Mixed / non conventional,4.00,6.00,35.00,37.00,-1097226.50,0.15,0.00,-117.64,118.603,2.519,ERT72
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1311374.00,0.15,0.00,66.49,117.449,2.519,ERT72
