,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,1.00,3.00,50.00,52.00,-1657459.88,0.04,0.00,-26.74,129.128,7.187
,Mixed / non conventional,1.00,3.00,52.00,54.00,-1375845.75,0.04,0.00,18.93,95.050,7.187
,Mixed / non conventional,1.00,3.00,54.00,56.00,-738006.13,0.07,0.00,-42.55,45.424,7.187
,Mixed / non conventional,1.00,3.00,56.00,58.00,4258617.50,0.00,0.00,124.25,-234.533,7.187
,Mixed / non conventional,1.00,3.00,58.00,60.00,-1798739.75,0.03,0.00,55.90,88.983,7.187
,Mixed / non conventional,1.00,3.00,60.00,62.00,-1672860.00,0.07,0.00,-12.16,74.615,7.187
,Mixed / non conventional,1.00,3.00,45.00,47.00,-760089.38,0.03,0.00,-104.17,69.235,6.082
,Mixed / non conventional,1.00,3.00,47.00,49.00,3740459.25,0.00,0.00,46.48,-298.125,6.082
,Mixed / non conventional,1.00,3.00,49.00,51.00,-1425695.63,0.03,0.00,88.03,99.994,6.082
,Mixed / non conventional,1.00,3.00,51.00,53.00,-1583112.13,0.03,0.00,-67.01,98.228,6.082
,Mixed / non conventional,1.00,3.00,53.00,55.00,-1134670.50,0.04,0.00,1.90,62.577,6.082
,Mixed / non conventional,1.00,3.00,55.00,57.00,4282275.00,0.06,0.00,36.74,-210.874,6.082
,Mixed / non conventional,1.00,3.00,57.00,59.00,-1337951.75,0.05,0.00,132.06,59.066,6.082
,Mixed / non conventional,1.00,3.00,59.00,61.00,-1801438.25,0.00,0.00,-136.64,71.580,6.082
,Mixed / non conventional,1.00,3.00,61.00,63.00,-1409293.25,0.00,0.00,18.63,50.574,6.082
,Mixed / non conventional,1.00,3.00,63.00,65.00,4978112.50,0.00,0.00,229.21,-161.915,6.082
,Mixed / non conventional,1.00,3.00,62.00,64.00,-918125.56,0.08,0.00,-47.90,36.948,7.166
,Mixed / non conventional,1.00,3.00,64.00,66.00,4982294.00,0.07,0.00,254.37,-181.969,7.166
,Mixed / non conventional,1.00,3.00,66.00,68.00,-2044298.50,0.06,0.00,-119.89,67.983,7.166
,Mixed / non conventional,1.00,3.00,68.00,70.00,-2083512.75,0.06,0.00,-14.69,63.263,7.166
,Mixed / non conventional,1.00,3.00,70.00,72.00,-1265568.88,0.06,0.00,120.51,35.177,7.166
,Mixed / non conventional,1.00,3.00,72.00,2.00,2755961.75,0.08,0.00,36.96,-1283.307,7.166
,Mixed / non conventional,1.00,3.00,65.00,67.00,-1561427.75,0.04,0.00,29.92,52.448,6.909
,Mixed / non conventional,1.00,3.00,67.00,69.00,-2186186.00,0.05,0.00,-79.99,66.952,6.909
,Mixed / non conventional,1.00,3.00,69.00,71.00,-1794951.75,0.03,0.00,16.75,50.261,6.909
,Mixed / non conventional,2.00,4.00,3.00,5.00,2827.98,0.26,0.00,-335.91,685.361,2.284
,Mixed / non conventional,2.00,4.00,5.00,7.00,1571.36,0.16,0.00,6.80,-304.655,2.284
,Mixed / non conventional,2.00,4.00,7.00,9.00,33435.55,0.15,0.00,-162.32,-926.069,2.284
,Mixed / non conventional,2.00,4.00,9.00,11.00,-63587.66,0.15,0.00,-161.87,587.065,2.284
,Mixed / non conventional,2.00,4.00,11.00,13.00,-84173.36,0.15,0.00,38.22,353.237,2.284
,Mixed / non conventional,2.00,4.00,13.00,15.00,21471.63,0.15,0.00,-27.55,-48.519,2.284
,Mixed / non conventional,2.00,4.00,15.00,17.00,468378.72,0.15,0.00,-45.81,-635.030,2.284
,Mixed / non conventional,2.00,4.00,17.00,19.00,-380929.47,0.15,0.00,7.58,334.182,2.284
,Mixed / non conventional,2.00,4.00,19.00,21.00,-406167.25,0.15,0.00,33.62,243.801,2.284
,Mixed / non conventional,2.00,4.00,21.00,23.00,-27227.59,0.04,0.00,6.44,33.994,6.651
,Mixed / non conventional,2.00,4.00,6.00,8.00,2065.41,0.16,0.00,26.93,-49.472,0.903
,Mixed / non conventional,2.00,4.00,8.00,10.00,48141.69,0.14,0.00,-289.01,-288.278,0.903
,Mixed / non conventional,2.00,4.00,10.00,12.00,-125121.75,0.14,0.00,-117.58,299.698,0.903
,Mixed / non conventional,2.00,4.00,12.00,14.00,-109.88,1.41,0.00,75.15,0.963,6.611
,Mixed / non conventional,2.00,4.00,14.00,16.00,27406.10,0.05,0.00,-79.05,-137.306,6.611
,Mixed / non conventional,2.00,4.00,16.00,18.00,452690.94,0.07,0.00,0.48,-1405.705,6.556
,Mixed / non conventional,2.00,4.00,18.00,20.00,-522873.28,0.09,0.00,46.17,1082.430,6.556
,Mixed / non conventional,2.00,4.00,20.00,22.00,-179684.13,0.06,0.00,-11.19,260.381,6.556
,Mixed / non conventional,2.00,4.00,22.00,24.00,21205.37,0.00,0.00,7.19,-22.348,6.556
,Mixed / non conventional,2.00,4.00,24.00,26.00,1243810.00,0.07,0.00,21.48,-983.132,6.556
,Mixed / non conventional,2.00,4.00,23.00,25.00,1382139.13,0.06,0.00,19.46,-605.777,3.159
,Mixed / non conventional,2.00,4.00,25.00,27.00,-847183.56,0.08,0.00,-38.33,282.196,3.159
,Mixed / non conventional,2.00,4.00,27.00,29.00,-860912.94,0.05,0.00,-24.18,223.045,3.159
,Mixed / non conventional,2.00,4.00,29.00,31.00,-243190.19,0.05,0.00,8.03,49.969,3.159
,Mixed / non conventional,2.00,4.00,31.00,33.00,2529244.00,0.07,0.00,-12.35,-419.111,3.159
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1239082.38,0.07,0.00,42.10,167.994,3.159
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1254613.75,0.06,0.00,-27.74,140.936,3.159
,Mixed / non conventional,2.00,4.00,37.00,39.00,-672319.88,0.07,0.00,29.27,63.279,3.159
,Mixed / non conventional,2.00,4.00,39.00,41.00,3505933.50,0.06,0.00,-18.37,-279.209,3.159
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1350799.63,0.08,0.00,-6.69,91.833,3.159
,Mixed / non conventional,2.00,4.00,26.00,28.00,-959415.25,0.10,0.00,68.72,581.543,6.535
,Mixed / non conventional,2.00,4.00,28.00,30.00,-580114.38,0.09,0.00,-41.68,276.283,6.535
,Mixed / non conventional,2.00,4.00,30.00,32.00,-71616.09,0.09,0.00,-23.38,27.286,6.535
,Mixed / non conventional,2.00,4.00,32.00,34.00,2254941.25,0.10,0.00,49.15,-698.049,6.535
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1307500.00,0.11,0.00,-31.45,333.335,6.535
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1007997.63,0.08,0.00,20.46,214.146,6.535
,Mixed / non conventional,2.00,4.00,38.00,40.00,-397063.72,0.08,0.00,-11.30,71.036,6.535
,Mixed / non conventional,2.00,4.00,40.00,42.00,3381994.25,0.10,0.00,-5.35,-514.292,6.535
,Mixed / non conventional,2.00,4.00,42.00,44.00,-1581681.00,0.10,0.00,-3.34,206.162,6.535
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1407829.13,0.08,0.00,-13.68,158.479,6.535
,Mixed / non conventional,2.00,4.00,43.00,45.00,-1575594.00,0.04,0.00,69.42,136.788,4.688
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1065294.38,0.00,0.00,-104.47,80.152,4.688
,Mixed / non conventional,2.00,4.00,47.00,49.00,4247590.50,0.03,0.00,50.20,-278.784,4.688
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1411466.25,0.00,0.00,86.60,81.299,4.688
,Mixed / non conventional,2.00,4.00,51.00,53.00,-1831471.50,0.00,0.00,-68.70,93.080,4.688
,Mixed / non conventional,2.00,4.00,53.00,55.00,-1475585.25,0.04,0.00,1.45,66.500,4.688
,Mixed / non conventional,2.00,4.00,55.00,57.00,4931476.50,0.05,0.00,39.66,-198.005,4.688
,Mixed / non conventional,2.00,4.00,57.00,59.00,-1403091.13,0.03,0.00,131.05,50.408,4.688
,Mixed / non conventional,2.00,4.00,59.00,61.00,-2067269.88,0.03,0.00,-137.82,66.713,4.688
,Mixed / non conventional,2.00,4.00,61.00,63.00,-1769642.00,0.00,0.00,17.45,51.491,4.688
,Mixed / non conventional,2.00,4.00,46.00,48.00,-691586.00,0.05,0.00,2.69,67.636,6.530
,Mixed / non conventional,2.00,4.00,48.00,50.00,4301164.00,0.04,0.00,10.23,-368.068,6.530
,Mixed / non conventional,2.00,4.00,50.00,52.00,-1766941.63,0.03,0.00,-27.99,133.057,6.530
,Mixed / non conventional,2.00,4.00,52.00,54.00,-1701399.88,0.05,0.00,18.42,113.344,6.530
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1008327.88,0.04,0.00,-43.32,59.705,6.530
,Mixed / non conventional,2.00,4.00,56.00,58.00,5052798.00,0.03,0.00,126.41,-267.146,6.530
,Mixed / non conventional,2.00,4.00,58.00,60.00,-1973019.63,0.03,0.00,55.56,93.519,6.530
,Mixed / non conventional,2.00,4.00,60.00,62.00,-2024541.25,0.04,0.00,-12.49,86.371,6.530
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1196408.25,0.04,0.00,-53.67,46.097,6.530
,Mixed / non conventional,2.00,4.00,64.00,66.00,5896744.50,0.00,0.00,261.19,-205.923,6.530
,Mixed / non conventional,2.00,4.00,63.00,65.00,5778872.00,0.07,0.00,240.27,-187.821,5.787
,Mixed / non conventional,2.00,4.00,65.00,67.00,-1704963.13,0.06,0.00,22.77,50.292,5.787
,Mixed / non conventional,2.00,4.00,67.00,69.00,-2526973.25,0.06,0.00,-80.87,67.869,5.787
,Mixed / non conventional,2.00,4.00,69.00,71.00,-2207061.25,0.08,0.00,14.24,54.123,5.787
,Mixed / non conventional,2.00,4.00,71.00,1.00,4903.07,0.06,0.00,38.43,-3012.711,5.787
,Mixed / non conventional,2.00,4.00,1.00,3.00,4209.65,0.03,0.00,244.10,2584.959,5.787
,Mixed / non conventional,2.00,4.00,66.00,68.00,-2287037.25,0.06,0.00,-120.53,72.402,6.511
,Mixed / non conventional,2.00,4.00,68.00,70.00,-2499165.00,0.07,0.00,-15.64,72.134,6.511
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1594876.50,0.07,0.00,119.93,42.090,6.511
,Mixed / non conventional,3.00,5.00,4.00,6.00,4548.11,0.17,0.00,-401.36,1420.111,2.943
,Mixed / non conventional,3.00,5.00,6.00,8.00,2256.18,0.12,0.00,19.55,-563.579,2.943
,Mixed / non conventional,3.00,5.00,8.00,10.00,32726.85,0.11,0.00,-290.38,-1167.850,2.943
,Mixed / non conventional,3.00,5.00,10.00,12.00,-51581.44,0.13,0.00,-113.73,613.557,2.943
,Mixed / non conventional,3.00,5.00,12.00,14.00,-107291.49,0.10,0.00,73.54,580.102,2.943
,Mixed / non conventional,3.00,5.00,14.00,16.00,29557.79,0.14,0.00,-78.89,-86.053,2.943
,Mixed / non conventional,3.00,5.00,16.00,18.00,476842.78,0.11,0.00,4.85,-832.952,2.943
,Mixed / non conventional,3.00,5.00,18.00,20.00,-328774.63,0.12,0.00,43.62,371.608,2.943
,Mixed / non conventional,3.00,5.00,20.00,22.00,-418845.16,0.12,0.00,-12.51,323.916,2.943
,Mixed / non conventional,3.00,5.00,22.00,24.00,-89174.02,0.03,0.00,7.26,49.259,2.943
,Mixed / non conventional,3.00,5.00,7.00,9.00,15739.51,0.37,0.00,-167.64,-537.458,1.287
,Mixed / non conventional,3.00,5.00,9.00,11.00,-6038.29,0.40,0.00,-159.06,51.547,1.287
,Mixed / non conventional,3.00,5.00,11.00,13.00,-110554.77,0.36,0.00,39.72,377.512,1.287
,Mixed / non conventional,3.00,5.00,13.00,15.00,-28266.95,0.38,0.00,-27.89,48.262,1.287
,Mixed / non conventional,3.00,5.00,15.00,17.00,411296.00,0.37,0.00,-47.71,-401.272,1.287
,Mixed / non conventional,3.00,5.00,17.00,19.00,-143361.61,0.35,0.00,8.81,87.417,1.287
,Mixed / non conventional,3.00,5.00,19.00,21.00,-455180.91,0.37,0.00,35.02,185.037,1.287
,Mixed / non conventional,3.00,5.00,21.00,23.00,-233056.58,0.37,0.00,6.25,66.318,1.287
,Mixed / non conventional,3.00,5.00,23.00,25.00,1342404.38,0.37,0.00,18.51,-277.813,1.287
,Mixed / non conventional,3.00,5.00,25.00,27.00,-456968.78,0.37,0.00,-37.05,70.928,1.287
,Mixed / non conventional,3.00,5.00,24.00,26.00,1444759.88,0.14,0.00,20.35,-466.995,2.330
,Mixed / non conventional,3.00,5.00,26.00,28.00,-707326.63,0.14,0.00,65.90,173.760,2.330
,Mixed / non conventional,3.00,5.00,28.00,30.00,-928300.13,0.15,0.00,-41.14,177.369,2.330
,Mixed / non conventional,3.00,5.00,30.00,32.00,-323394.75,0.13,0.00,-23.15,49.006,2.330
,Mixed / non conventional,3.00,5.00,32.00,34.00,2671280.50,0.14,0.00,50.61,-326.448,2.330
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1071064.88,0.14,0.00,-32.29,107.094,2.330
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1406741.63,0.15,0.00,19.94,116.542,2.330
,Mixed / non conventional,3.00,5.00,38.00,40.00,-786719.50,0.17,0.00,-11.52,54.608,2.330
,Mixed / non conventional,3.00,5.00,40.00,42.00,4002307.75,0.15,0.00,-4.32,-235.067,2.330
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1426959.00,0.15,0.00,-3.92,71.545,2.330
,Mixed / non conventional,3.00,5.00,27.00,29.00,-930736.06,0.08,0.00,-22.78,175.065,2.028
,Mixed / non conventional,3.00,5.00,29.00,31.00,-630231.94,0.03,0.00,8.36,93.140,2.028
,Mixed / non conventional,3.00,5.00,31.00,33.00,2613376.75,0.04,0.00,-15.64,-308.979,2.028
,Mixed / non conventional,3.00,5.00,33.00,35.00,-827454.19,0.04,0.00,43.20,79.486,2.028
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1343532.88,0.05,0.00,-26.80,106.288,2.028
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1169907.00,0.04,0.00,30.14,77.126,2.028
,Mixed / non conventional,3.00,5.00,39.00,41.00,3776896.25,0.00,0.00,-19.99,-209.676,2.028
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1039796.94,0.05,0.00,-5.98,49.066,2.028
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1707571.13,0.03,0.00,68.91,69.066,2.028
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1553413.63,0.05,0.00,-103.99,54.263,2.028
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1804975.75,0.08,0.00,-14.02,170.499,5.101
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1139836.13,0.07,0.00,1.96,93.312,5.101
,Mixed / non conventional,3.00,5.00,48.00,50.00,5083891.00,0.06,0.00,12.57,-363.052,5.101
,Mixed / non conventional,3.00,5.00,50.00,52.00,-1712916.88,0.08,0.00,-28.41,107.349,5.101
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2069852.88,0.07,0.00,18.09,114.457,5.101
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1459301.88,0.07,0.00,-43.82,71.557,5.101
,Mixed / non conventional,3.00,5.00,56.00,58.00,5907603.00,0.07,0.00,127.57,-258.083,5.101
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2014118.50,0.08,0.00,55.11,78.731,5.101
,Mixed / non conventional,3.00,5.00,60.00,62.00,-2406173.00,0.07,0.00,-12.92,84.487,5.101
,Mixed / non conventional,3.00,5.00,62.00,64.00,-1603041.88,0.08,0.00,-56.81,50.750,5.101
,Mixed / non conventional,3.00,5.00,47.00,49.00,4676473.00,0.14,0.00,49.92,-386.766,5.522
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1232349.00,0.15,0.00,86.03,89.182,5.522
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2014560.38,0.14,0.00,-69.28,128.291,5.522
,Mixed / non conventional,3.00,5.00,53.00,55.00,-1968655.75,0.15,0.00,1.67,110.908,5.522
,Mixed / non conventional,3.00,5.00,55.00,57.00,5521724.00,0.14,0.00,39.99,-276.494,5.522
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1347129.25,0.13,0.00,131.10,60.232,5.522
,Mixed / non conventional,3.00,5.00,59.00,61.00,-2274062.00,0.13,0.00,-137.73,91.153,5.522
,Mixed / non conventional,3.00,5.00,61.00,63.00,-2244898.00,0.14,0.00,17.19,80.992,5.522
,Mixed / non conventional,3.00,5.00,63.00,65.00,6480730.00,0.13,0.00,244.41,-211.163,5.522
,Mixed / non conventional,3.00,5.00,65.00,67.00,-1721823.88,0.12,0.00,19.61,50.849,5.522
,Mixed / non conventional,3.00,5.00,64.00,66.00,6845956.50,0.03,0.00,264.65,-227.678,5.922
,Mixed / non conventional,3.00,5.00,66.00,68.00,-2426837.75,0.00,0.00,-120.61,73.250,5.922
,Mixed / non conventional,3.00,5.00,68.00,70.00,-2935532.00,0.06,0.00,-15.49,80.675,5.922
,Mixed / non conventional,3.00,5.00,70.00,72.00,-2031289.38,0.00,0.00,120.07,50.971,5.922
,Mixed / non conventional,3.00,5.00,72.00,2.00,4109.43,0.06,0.00,-5.68,-2583.787,5.922
,Mixed / non conventional,3.00,5.00,2.00,4.00,2718.53,0.12,0.00,324.35,1708.155,5.922
,Mixed / non conventional,3.00,5.00,67.00,69.00,-2803007.00,0.11,0.00,-81.01,57.652,4.231
,Mixed / non conventional,3.00,5.00,69.00,71.00,-2714053.00,0.10,0.00,12.66,50.896,4.231
,Mixed / non conventional,3.00,5.00,71.00,1.00,7271.78,0.10,0.00,47.75,-1226.231,4.231
,Mixed / non conventional,4.00,6.00,5.00,7.00,2247.24,0.24,0.00,-268.55,611.366,2.564
,Mixed / non conventional,4.00,6.00,7.00,9.00,5824.03,0.25,0.00,-165.21,-1267.553,2.564
,Mixed / non conventional,4.00,6.00,9.00,11.00,1984.26,0.25,0.00,-158.18,-61.694,2.564
,Mixed / non conventional,4.00,6.00,11.00,13.00,-46618.35,0.25,0.00,37.84,483.147,2.564
,Mixed / non conventional,4.00,6.00,13.00,15.00,-97046.27,0.25,0.00,-30.70,457.172,2.564
,Mixed / non conventional,4.00,6.00,15.00,17.00,316647.59,0.26,0.00,-43.04,-803.213,2.564
,Mixed / non conventional,4.00,6.00,17.00,19.00,-32223.13,0.27,0.00,8.38,49.043,2.564
,Mixed / non conventional,4.00,6.00,19.00,21.00,-269902.97,0.25,0.00,33.72,265.801,2.564
,Mixed / non conventional,4.00,6.00,21.00,23.00,-404791.16,0.25,0.00,4.35,272.754,2.564
,Mixed / non conventional,4.00,6.00,23.00,25.00,1071983.38,0.25,0.00,21.34,-515.941,2.564
,Mixed / non conventional,4.00,6.00,8.00,10.00,14823.34,0.13,0.00,-289.46,-789.913,2.009
,Mixed / non conventional,4.00,6.00,10.00,12.00,-5022.26,0.16,0.00,-112.49,66.907,2.009
,Mixed / non conventional,4.00,6.00,12.00,14.00,-109089.47,0.13,0.00,71.61,581.321,2.009
,Mixed / non conventional,4.00,6.00,14.00,16.00,-18491.74,0.07,0.00,-79.66,49.270,2.009
,Mixed / non conventional,4.00,6.00,16.00,18.00,395191.31,0.14,0.00,6.62,-601.689,2.009
,Mixed / non conventional,4.00,6.00,18.00,20.00,-116323.41,0.14,0.00,43.62,110.691,2.009
,Mixed / non conventional,4.00,6.00,20.00,22.00,-412090.03,0.14,0.00,-12.88,261.425,2.009
,Mixed / non conventional,4.00,6.00,22.00,24.00,-272456.75,0.12,0.00,7.41,120.990,2.009
,Mixed / non conventional,4.00,6.00,24.00,26.00,1316307.38,0.13,0.00,24.34,-425.115,2.009
,Mixed / non conventional,4.00,6.00,26.00,28.00,-349443.59,0.16,0.00,63.73,84.642,2.009
,Mixed / non conventional,4.00,6.00,25.00,27.00,-177985.72,0.06,0.00,-36.95,78.261,3.169
,Mixed / non conventional,4.00,6.00,27.00,29.00,-637209.00,0.07,0.00,-26.21,212.940,3.169
,Mixed / non conventional,4.00,6.00,29.00,31.00,-859156.00,0.06,0.00,5.54,223.309,3.169
,Mixed / non conventional,4.00,6.00,31.00,33.00,2134715.75,0.05,0.00,-9.12,-440.047,3.169
,Mixed / non conventional,4.00,6.00,33.00,35.00,-420412.69,0.04,0.00,42.21,69.890,3.169
,Mixed / non conventional,4.00,6.00,35.00,37.00,-1013644.06,0.07,0.00,-29.02,137.873,3.169
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1359324.00,0.05,0.00,28.01,153.192,3.169
,Mixed / non conventional,4.00,6.00,39.00,41.00,3187831.75,0.07,0.00,-15.59,-301.007,3.169
,Mixed / non conventional,4.00,6.00,41.00,43.00,-625234.50,0.07,0.00,-6.95,49.954,3.169
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1381734.25,0.03,0.00,67.12,94.240,3.169
,Mixed / non conventional,4.00,6.00,28.00,30.00,-893085.00,0.05,0.00,-42.62,178.228,2.152
,Mixed / non conventional,4.00,6.00,30.00,32.00,-597429.88,0.05,0.00,-24.33,93.678,2.152
,Mixed / non conventional,4.00,6.00,32.00,34.00,2471410.25,0.03,0.00,54.16,-310.015,2.152
,Mixed / non conventional,4.00,6.00,34.00,36.00,-642651.88,0.03,0.00,-33.21,65.499,2.152
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1343353.38,0.06,0.00,18.60,112.756,2.152
,Mixed / non conventional,4.00,6.00,38.00,40.00,-1057868.63,0.05,0.00,-12.27,73.993,2.152
,Mixed / non conventional,4.00,6.00,40.00,42.00,3704203.25,0.04,0.00,-1.23,-218.183,2.152
,Mixed / non conventional,4.00,6.00,42.00,44.00,-992217.69,0.03,0.00,-4.56,49.677,2.152
,Mixed / non conventional,4.00,6.00,44.00,46.00,-1682762.13,0.00,0.00,-14.52,72.214,2.152
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1342399.50,0.03,0.00,1.31,49.752,2.152
,Mixed / non conventional,4.00,6.00,45.00,47.00,-1651373.75,0.04,0.00,-105.75,176.807,5.782
,Mixed / non conventional,4.00,6.00,47.00,49.00,4015913.25,0.03,0.00,54.83,-372.634,5.782
,Mixed / non conventional,4.00,6.00,49.00,51.00,-850106.88,0.07,0.00,85.01,68.810,5.782
,Mixed / non conventional,4.00,6.00,51.00,53.00,-1693281.00,0.05,0.00,-71.02,120.280,5.782
,Mixed / non conventional,4.00,6.00,53.00,55.00,-1969618.00,0.05,0.00,0.25,123.449,5.782
,Mixed / non conventional,4.00,6.00,55.00,57.00,4825945.00,0.07,0.00,43.84,-268.221,5.782
,Mixed / non conventional,4.00,6.00,57.00,59.00,-1022987.50,0.03,0.00,130.16,50.655,5.782
,Mixed / non conventional,4.00,6.00,59.00,61.00,-1938871.63,0.06,0.00,-139.06,85.904,5.782
,Mixed / non conventional,4.00,6.00,61.00,63.00,-2173041.50,0.05,0.00,15.54,86.484,5.782
