,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
,Mixed / non conventional,18.00,20.00,66.00,68.00,-2454677.00,0.08,0.00,187.07,215.179,7.601,ERT72
,Mixed / non conventional,18.00,20.00,68.00,70.00,-2158935.00,0.08,0.00,106.57,167.426,7.601,ERT72
,Mixed / non conventional,18.00,20.00,70.00,72.00,-835048.81,0.10,0.00,-179.96,57.559,7.601,ERT72
,Mixed / non conventional,18.00,20.00,72.00,2.00,170895.00,0.08,0.00,-57.23,-1582.934,7.601,ERT72
,Mixed / non conventional,18.00,20.00,2.00,4.00,-663553.94,0.09,0.00,44.45,1592.719,7.601,ERT72
,Mixed / non conventional,18.00,20.00,4.00,6.00,-125642.57,0.06,0.00,11.39,452.365,7.601,ERT72
,Mixed / non conventional,18.00,20.00,6.00,8.00,7409.81,0.13,0.00,96.84,-42.685,7.601,ERT72
,Mixed / non conventional,18.00,20.00,8.00,10.00,258655.48,0.09,0.00,-246.85,-2607.548,7.601,ERT72
,Mixed / non conventional,19.00,21.00,20.00,22.00,1743.17,0.14,0.00,-410.51,1070.445,5.788,ERT72
,Mixed / non conventional,19.00,21.00,22.00,24.00,533.55,0.13,0.00,-132.45,-262.115,5.788,ERT72
,Mixed / non conventional,19.00,21.00,24.00,26.00,22721.79,0.12,0.00,8.36,-1594.625,5.788,ERT72
,Mixed / non conventional,19.00,21.00,26.00,28.00,-34911.52,0.13,0.00,229.29,816.701,5.788,ERT72
,Mixed / non conventional,19.00,21.00,28.00,30.00,-75733.81,0.12,0.00,-131.20,805.308,5.788,ERT72
,Mixed / non conventional,19.00,21.00,30.00,32.00,18114.27,0.13,0.00,37.75,-103.716,5.788,ERT72
,Mixed / non conventional,19.00,21.00,32.00,34.00,323809.81,0.13,0.00,-92.08,-1112.418,5.788,ERT72
,Mixed / non conventional,19.00,21.00,34.00,36.00,-222738.64,0.13,0.00,149.56,495.126,5.788,ERT72
,Mixed / non conventional,19.00,21.00,36.00,38.00,-316576.91,0.13,0.00,-48.34,481.495,5.788,ERT72
,Mixed / non conventional,19.00,21.00,38.00,40.00,-45684.87,0.12,0.00,20.53,49.631,5.788,ERT72
,Mixed / non conventional,19.00,21.00,23.00,25.00,9380.85,0.98,0.00,-231.51,-76.656,0.308,ERT72
,Mixed / non conventional,19.00,21.00,25.00,27.00,-157.62,0.29,0.00,274.28,8.836,8.453,ERT72
,Mixed / non conventional,19.00,21.00,27.00,29.00,-93975.68,0.10,0.00,-193.99,2107.173,8.453,ERT72
,Mixed / non conventional,19.00,21.00,29.00,31.00,-663.57,0.63,0.00,11.36,7.472,8.490,ERT72
,Mixed / non conventional,19.00,21.00,31.00,33.00,277626.53,0.14,0.00,-29.39,-1786.298,8.490,ERT72
,Mixed / non conventional,19.00,21.00,33.00,35.00,-84771.99,0.15,0.00,321.77,63.992,1.594,ERT72
,Mixed / non conventional,19.00,21.00,35.00,37.00,-359679.34,0.17,0.00,-310.62,181.009,1.594,ERT72
,Mixed / non conventional,19.00,21.00,37.00,39.00,-144028.81,0.16,0.00,59.23,50.738,1.594,ERT72
,Mixed / non conventional,19.00,21.00,39.00,41.00,947163.06,0.17,0.00,-99.40,-242.663,1.594,ERT72
,Mixed / non conventional,19.00,21.00,41.00,43.00,-301423.25,0.15,0.00,384.58,57.918,1.594,ERT72
,Mixed / non conventional,19.00,21.00,40.00,42.00,1018977.38,0.08,0.00,-137.49,-559.698,3.959,ERT72
,Mixed / non conventional,19.00,21.00,42.00,44.00,-535651.88,0.08,0.00,138.07,223.606,3.959,ERT72
,Mixed / non conventional,19.00,21.00,44.00,46.00,-692169.31,0.08,0.00,-165.89,224.736,3.959,ERT72
,Mixed / non conventional,19.00,21.00,46.00,48.00,-197534.86,0.09,0.00,80.83,50.866,3.959,ERT72
,Mixed / non conventional,19.00,21.00,48.00,50.00,2042967.38,0.08,0.00,-16.02,-424.255,3.959,ERT72
,Mixed / non conventional,19.00,21.00,50.00,52.00,-952424.13,0.08,0.00,63.44,161.827,3.959,ERT72
,Mixed / non conventional,19.00,21.00,52.00,54.00,-1160971.25,0.08,0.00,-45.72,163.442,3.959,ERT72
,Mixed / non conventional,19.00,21.00,54.00,56.00,-485095.50,0.09,0.00,159.28,57.218,3.959,ERT72
,Mixed / non conventional,19.00,21.00,56.00,58.00,3371226.50,0.09,0.00,-204.64,-336.466,3.959,ERT72
,Mixed / non conventional,19.00,21.00,58.00,60.00,-1535729.63,0.09,0.00,65.13,130.843,3.959,ERT72
,Mixed / non conventional,19.00,21.00,43.00,45.00,-721616.88,0.07,0.00,-238.38,174.903,2.613,ERT72
,Mixed / non conventional,19.00,21.00,45.00,47.00,-441635.91,0.03,0.00,54.53,84.104,2.613,ERT72
,Mixed / non conventional,19.00,21.00,47.00,49.00,1925129.88,0.04,0.00,-220.22,-293.295,2.613,ERT72
,Mixed / non conventional,19.00,21.00,49.00,51.00,-567344.13,0.07,0.00,277.69,70.228,2.613,ERT72
,Mixed / non conventional,19.00,21.00,51.00,53.00,-1208507.00,0.03,0.00,-172.83,123.198,2.613,ERT72
,Mixed / non conventional,19.00,21.00,53.00,55.00,-876968.31,0.03,0.00,173.01,74.499,2.613,ERT72
,Mixed / non conventional,19.00,21.00,55.00,57.00,3188351.25,0.04,0.00,-238.43,-228.086,2.613,ERT72
,Mixed / non conventional,19.00,21.00,57.00,59.00,-830555.75,0.04,0.00,336.45,50.503,2.613,ERT72
,Mixed / non conventional,19.00,21.00,59.00,61.00,-1780842.25,0.04,0.00,-77.61,92.817,2.613,ERT72
,Mixed / non conventional,19.00,21.00,61.00,63.00,-1402834.75,0.06,0.00,2.11,63.145,2.613,ERT72
,Mixed / non conventional,19.00,21.00,60.00,62.00,-1708424.13,0.02,0.00,256.13,221.303,6.995,ERT72
,Mixed / non conventional,19.00,21.00,62.00,64.00,-794233.81,0.08,0.00,-76.42,89.163,6.995,ERT72
,Mixed / non conventional,19.00,21.00,64.00,66.00,4965595.50,0.04,0.00,-225.80,-486.278,6.995,ERT72
,Mixed / non conventional,19.00,21.00,66.00,68.00,-2235819.00,0.00,0.00,180.22,192.150,6.995,ERT72
,Mixed / non conventional,19.00,21.00,68.00,70.00,-2303822.00,0.04,0.00,100.03,174.699,6.995,ERT72
,Mixed / non conventional,19.00,21.00,70.00,72.00,-990183.19,0.06,0.00,-181.34,66.583,6.995,ERT72
,Mixed / non conventional,19.00,21.00,72.00,2.00,184811.69,0.05,0.00,-7.49,-1426.234,6.995,ERT72
,Mixed / non conventional,19.00,21.00,2.00,4.00,-546226.25,0.05,0.00,4.27,1004.109,6.995,ERT72
,Mixed / non conventional,19.00,21.00,4.00,6.00,-339524.13,0.07,0.00,-16.91,912.193,6.995,ERT72
,Mixed / non conventional,19.00,21.00,6.00,8.00,-12295.38,0.05,0.00,89.14,51.052,6.995,ERT72
,Mixed / non conventional,19.00,21.00,63.00,65.00,4700466.00,0.21,0.00,-37.96,-310.667,4.413,ERT72
,Mixed / non conventional,19.00,21.00,65.00,67.00,-1297994.25,0.21,0.00,15.76,75.065,4.413,ERT72
,Mixed / non conventional,19.00,21.00,67.00,69.00,-2445182.50,0.20,0.00,-107.45,124.437,4.413,ERT72
,Mixed / non conventional,19.00,21.00,69.00,71.00,-1857786.00,0.21,0.00,-92.96,83.640,4.413,ERT72
,Mixed / non conventional,19.00,21.00,71.00,1.00,216837.52,0.21,0.00,41.91,-963.177,4.413,ERT72
,Mixed / non conventional,19.00,21.00,1.00,3.00,-328107.78,0.21,0.00,41.06,320.044,4.413,ERT72
,Mixed / non conventional,19.00,21.00,3.00,5.00,-588455.00,0.22,0.00,-32.53,819.994,4.413,ERT72
,Mixed / non conventional,19.00,21.00,5.00,7.00,-88843.16,0.21,0.00,41.83,185.699,4.413,ERT72
,Mixed / non conventional,19.00,21.00,7.00,9.00,406494.31,0.20,0.00,-126.99,-1359.444,4.413,ERT72
,Mixed / non conventional,19.00,21.00,9.00,11.00,-8783.94,0.23,0.00,113.43,51.408,4.413,ERT72
,Mixed / non conventional,20.00,22.00,21.00,23.00,1340.28,0.08,0.00,-249.38,900.741,6.334,ERT72
,Mixed / non conventional,20.00,22.00,23.00,25.00,2974.93,0.06,0.00,-207.71,-1599.449,6.334,ERT72
,Mixed / non conventional,20.00,22.00,25.00,27.00,1984.06,0.06,0.00,273.62,-152.388,6.334,ERT72
,Mixed / non conventional,20.00,22.00,27.00,29.00,-32147.46,0.07,0.00,-134.44,823.039,6.334,ERT72
,Mixed / non conventional,20.00,22.00,29.00,31.00,-59234.99,0.06,0.00,10.82,689.335,6.334,ERT72
,Mixed / non conventional,20.00,22.00,31.00,33.00,196122.66,0.06,0.00,-80.49,-1228.949,6.334,ERT72
,Mixed / non conventional,20.00,22.00,33.00,35.00,-13110.14,0.06,0.00,321.86,49.291,6.334,ERT72
,Mixed / non conventional,20.00,22.00,35.00,37.00,-204701.72,0.05,0.00,-311.95,497.991,6.334,ERT72
,Mixed / non conventional,20.00,22.00,37.00,39.00,-257699.95,0.03,0.00,57.99,428.950,6.334,ERT72
,Mixed / non conventional,20.00,22.00,39.00,41.00,717819.94,0.03,0.00,-97.16,-853.451,6.334,ERT72
,Mixed / non conventional,20.00,22.00,24.00,26.00,8495.27,0.58,0.00,-45.92,-101.579,0.451,ERT72
,Mixed / non conventional,20.00,22.00,26.00,28.00,-2.75,31.44,0.00,244.45,0.234,12.829,ERT72
,Mixed / non conventional,20.00,22.00,28.00,30.00,-78058.09,0.34,0.00,-101.40,95.529,0.461,ERT72
,Mixed / non conventional,20.00,22.00,30.00,32.00,88.87,1.65,0.00,36.05,-1.536,13.029,ERT72
,Mixed / non conventional,20.00,22.00,32.00,34.00,240145.39,0.11,0.00,-121.45,-318.495,1.750,ERT72
,Mixed / non conventional,20.00,22.00,34.00,36.00,-66935.53,0.09,0.00,159.62,55.484,1.750,ERT72
,Mixed / non conventional,20.00,22.00,36.00,38.00,-314251.59,0.09,0.00,-34.85,173.658,1.750,ERT72
,Mixed / non conventional,20.00,22.00,38.00,40.00,-127213.43,0.08,0.00,24.46,49.209,1.750,ERT72
,Mixed / non conventional,20.00,22.00,40.00,42.00,841516.81,0.09,0.00,-153.05,-236.742,1.750,ERT72
,Mixed / non conventional,20.00,22.00,42.00,44.00,-270814.88,0.10,0.00,143.10,57.141,1.750,ERT72
,Mixed / non conventional,20.00,22.00,41.00,43.00,-116781.98,0.18,0.00,383.47,60.838,3.755,ERT72
,Mixed / non conventional,20.00,22.00,43.00,45.00,-500544.03,0.19,0.00,-235.82,198.178,3.755,ERT72
,Mixed / non conventional,20.00,22.00,45.00,47.00,-535783.44,0.19,0.00,55.41,164.991,3.755,ERT72
,Mixed / non conventional,20.00,22.00,47.00,49.00,1502003.25,0.19,0.00,-222.94,-366.833,3.755,ERT72
,Mixed / non conventional,20.00,22.00,49.00,51.00,-299179.97,0.18,0.00,278.62,58.926,3.755,ERT72
,Mixed / non conventional,20.00,22.00,51.00,53.00,-915193.56,0.19,0.00,-172.28,147.484,3.755,ERT72
,Mixed / non conventional,20.00,22.00,53.00,55.00,-922706.13,0.18,0.00,173.92,123.201,3.755,ERT72
,Mixed / non conventional,20.00,22.00,55.00,57.00,2575148.25,0.18,0.00,-240.59,-288.086,3.755,ERT72
,Mixed / non conventional,20.00,22.00,57.00,59.00,-529770.69,0.20,0.00,336.92,50.148,3.755,ERT72
,Mixed / non conventional,20.00,22.00,59.00,61.00,-1388711.75,0.20,0.00,-77.45,112.217,3.755,ERT72
,Mixed / non conventional,20.00,22.00,44.00,46.00,-643408.81,0.06,0.00,-160.05,202.316,3.390,ERT72
,Mixed / non conventional,20.00,22.00,46.00,48.00,-313315.84,0.00,0.00,82.52,77.409,3.390,ERT72
,Mixed / non conventional,20.00,22.00,48.00,50.00,1726844.63,0.03,0.00,-26.52,-341.311,3.390,ERT72
,Mixed / non conventional,20.00,22.00,50.00,52.00,-594658.44,0.06,0.00,66.51,95.496,3.390,ERT72
,Mixed / non conventional,20.00,22.00,52.00,54.00,-1035898.38,0.05,0.00,-41.75,137.001,3.390,ERT72
,Mixed / non conventional,20.00,22.00,54.00,56.00,-595349.50,0.06,0.00,161.91,65.613,3.390,ERT72
,Mixed / non conventional,20.00,22.00,56.00,58.00,2862007.25,0.06,0.00,-212.94,-265.616,3.390,ERT72
,Mixed / non conventional,20.00,22.00,58.00,60.00,-1079643.75,0.04,0.00,68.05,85.170,3.390,ERT72
,Mixed / non conventional,20.00,22.00,60.00,62.00,-1509151.63,0.05,0.00,261.84,102.044,3.390,ERT72
,Mixed / non conventional,20.00,22.00,62.00,64.00,-857466.69,0.04,0.00,-73.25,50.073,3.390,ERT72
,Mixed / non conventional,20.00,22.00,61.00,63.00,-1377961.88,0.00,0.00,1.93,107.951,4.230,ERT72
,Mixed / non conventional,20.00,22.00,63.00,65.00,3868145.25,0.04,0.00,-44.37,-262.624,4.230,ERT72
,Mixed / non conventional,20.00,22.00,65.00,67.00,-935653.69,0.03,0.00,17.80,55.415,4.230,ERT72
,Mixed / non conventional,20.00,22.00,67.00,69.00,-1974878.38,0.00,0.00,-104.69,102.645,4.230,ERT72
,Mixed / non conventional,20.00,22.00,69.00,71.00,-1732110.13,0.00,0.00,-90.34,79.435,4.230,ERT72
,Mixed / non conventional,20.00,22.00,71.00,1.00,167770.55,0.00,0.00,20.19,-656.617,4.230,ERT72
,Mixed / non conventional,20.00,22.00,1.00,3.00,-63348.57,0.05,0.00,46.91,50.305,4.230,ERT72
,Mixed / non conventional,20.00,22.00,3.00,5.00,-527509.06,0.00,0.00,-12.07,586.454,4.230,ERT72
,Mixed / non conventional,20.00,22.00,5.00,7.00,-252227.48,0.00,0.00,41.80,409.831,4.230,ERT72
,Mixed / non conventional,20.00,22.00,7.00,9.00,414468.38,0.00,0.00,-153.07,-1040.786,4.230,ERT72
,Mixed / non conventional,20.00,22.00,64.00,66.00,4235651.50,0.15,0.00,-235.66,-387.653,6.110,ERT72
,Mixed / non conventional,20.00,22.00,66.00,68.00,-1694621.63,0.15,0.00,184.18,135.709,6.110,ERT72
,Mixed / non conventional,20.00,22.00,68.00,70.00,-2022023.88,0.16,0.00,102.87,142.493,6.110,ERT72
,Mixed / non conventional,20.00,22.00,70.00,72.00,-980739.50,0.15,0.00,-178.75,61.142,6.110,ERT72
,Mixed / non conventional,20.00,22.00,72.00,2.00,157716.36,0.16,0.00,-37.01,-970.103,6.110,ERT72
,Mixed / non conventional,20.00,22.00,2.00,4.00,-258950.52,0.15,0.00,28.23,349.768,6.110,ERT72
,Mixed / non conventional,20.00,22.00,4.00,6.00,-497520.94,0.15,0.00,0.09,960.014,6.110,ERT72
,Mixed / non conventional,20.00,22.00,6.00,8.00,-84367.94,0.16,0.00,80.23,244.193,6.110,ERT72
,Mixed / non conventional,20.00,22.00,8.00,10.00,347598.22,0.15,0.00,-192.64,-1609.732,6.110,ERT72
,Mixed / non conventional,20.00,22.00,10.00,12.00,-6227.26,0.13,0.00,206.51,50.467,6.110,ERT72
,Mixed / non conventional,21.00,23.00,22.00,24.00,1512.63,0.24,0.00,-449.69,1498.296,9.335,ERT72
,Mixed / non conventional,21.00,23.00,24.00,26.00,2875.31,0.24,0.00,-71.23,-2278.447,9.335,ERT72
,Mixed / non conventional,21.00,23.00,26.00,28.00,1687.68,0.24,0.00,239.89,-191.050,9.335,ERT72
,Mixed / non conventional,21.00,23.00,28.00,30.00,-28012.99,0.23,0.00,-92.38,1057.045,9.335,ERT72
,Mixed / non conventional,21.00,23.00,30.00,32.00,-59775.38,0.24,0.00,57.97,1025.261,9.335,ERT72
,Mixed / non conventional,21.00,23.00,32.00,34.00,187886.03,0.24,0.00,-151.01,-1735.245,9.335,ERT72
,Mixed / non conventional,21.00,23.00,34.00,36.00,-8888.71,0.20,0.00,159.66,49.256,9.335,ERT72
,Mixed / non conventional,21.00,23.00,36.00,38.00,-186213.50,0.23,0.00,-24.51,667.685,9.335,ERT72
,Mixed / non conventional,21.00,23.00,38.00,40.00,-251299.06,0.24,0.00,36.74,616.514,9.335,ERT72
,Mixed / non conventional,21.00,23.00,40.00,42.00,684884.56,0.23,0.00,-174.10,-1200.164,9.335,ERT72
,Mixed / non conventional,21.00,23.00,25.00,27.00,510.60,0.03,0.00,268.18,-139.528,10.302,ERT72
,Mixed / non conventional,21.00,23.00,27.00,29.00,127.66,0.21,0.00,-133.10,-8.721,10.302,ERT72
,Mixed / non conventional,21.00,23.00,29.00,31.00,-76795.24,0.03,0.00,77.07,2098.532,10.302,ERT72
,Mixed / non conventional,21.00,23.00,31.00,33.00,125848.24,0.60,0.00,-89.97,-65.944,0.395,ERT72
,Mixed / non conventional,21.00,23.00,33.00,35.00,221.63,0.69,0.00,321.21,-1.756,10.457,ERT72
,Mixed / non conventional,21.00,23.00,35.00,37.00,-63086.46,0.03,0.00,-299.21,312.468,10.457,ERT72
,Mixed / non conventional,21.00,23.00,37.00,39.00,-284329.41,0.05,0.00,76.66,690.734,7.693,ERT72
,Mixed / non conventional,21.00,23.00,39.00,41.00,489017.75,0.06,0.00,-119.86,-831.591,7.693,ERT72
,Mixed / non conventional,21.00,23.00,41.00,43.00,-40415.63,0.03,0.00,383.90,49.984,7.693,ERT72
,Mixed / non conventional,21.00,23.00,43.00,45.00,-262257.84,0.03,0.00,-229.27,243.261,7.693,ERT72
,Mixed / non conventional,21.00,23.00,42.00,44.00,-111936.89,0.11,0.00,140.52,49.205,3.168,ERT72
,Mixed / non conventional,21.00,23.00,44.00,46.00,-454178.00,0.12,0.00,-162.85,151.730,3.168,ERT72
,Mixed / non conventional,21.00,23.00,46.00,48.00,-442755.75,0.12,0.00,81.28,115.045,3.168,ERT72
,Mixed / non conventional,21.00,23.00,48.00,50.00,1378313.25,0.12,0.00,-21.10,-284.039,3.168,ERT72
,Mixed / non conventional,21.00,23.00,50.00,52.00,-326002.84,0.12,0.00,65.01,54.179,3.168,ERT72
,Mixed / non conventional,21.00,23.00,52.00,54.00,-779404.00,0.12,0.00,-43.86,105.981,3.168,ERT72
,Mixed / non conventional,21.00,23.00,54.00,56.00,-678467.00,0.12,0.00,161.16,76.439,3.168,ERT72
,Mixed / non conventional,21.00,23.00,56.00,58.00,2269038.75,0.12,0.00,-209.21,-214.188,3.168,ERT72
,Mixed / non conventional,21.00,23.00,58.00,60.00,-686963.50,0.12,0.00,66.40,54.869,3.168,ERT72
,Mixed / non conventional,21.00,23.00,60.00,62.00,-1184036.50,0.13,0.00,259.82,80.732,3.168,ERT72
,Mixed / non conventional,21.00,23.00,45.00,47.00,-523288.78,0.06,0.00,59.11,285.162,5.876,ERT72
,Mixed / non conventional,21.00,23.00,47.00,49.00,1056940.63,0.05,0.00,-229.38,-452.548,5.876,ERT72
,Mixed / non conventional,21.00,23.00,49.00,51.00,-145265.45,0.05,0.00,279.34,49.758,5.876,ERT72
,Mixed / non conventional,21.00,23.00,51.00,53.00,-583918.63,0.06,0.00,-170.81,162.509,5.876,ERT72
,Mixed / non conventional,21.00,23.00,53.00,55.00,-849741.69,0.07,0.00,176.93,194.760,5.876,ERT72
,Mixed / non conventional,21.00,23.00,55.00,57.00,1898698.75,0.06,0.00,-245.28,-362.645,5.876,ERT72
,Mixed / non conventional,21.00,23.00,57.00,59.00,-312905.41,0.07,0.00,338.29,50.327,5.876,ERT72
,Mixed / non conventional,21.00,23.00,59.00,61.00,-959480.88,0.02,0.00,-76.25,131.174,5.876,ERT72
,Mixed / non conventional,21.00,23.00,61.00,63.00,-1221837.38,0.06,0.00,3.90,143.178,5.876,ERT72
,Mixed / non conventional,21.00,23.00,63.00,65.00,2928269.25,0.04,0.00,-48.57,-296.351,5.876,ERT72
,Mixed / non conventional,21.00,23.00,62.00,64.00,-866447.38,0.06,0.00,-69.80,118.306,7.373,ERT72
,Mixed / non conventional,21.00,23.00,64.00,66.00,3345014.75,0.04,0.00,-248.96,-395.828,7.373,ERT72
,Mixed / non conventional,21.00,23.00,66.00,68.00,-1173275.13,0.05,0.00,188.62,121.112,7.373,ERT72
,Mixed / non conventional,21.00,23.00,68.00,70.00,-1610021.25,0.05,0.00,107.56,145.850,7.373,ERT72
,Mixed / non conventional,21.00,23.00,70.00,72.00,-902861.44,0.06,0.00,-175.29,72.167,7.373,ERT72
,Mixed / non conventional,21.00,23.00,72.00,2.00,125048.48,0.04,0.00,-67.12,-853.004,7.373,ERT72
,Mixed / non conventional,21.00,23.00,2.00,4.00,-36022.34,0.09,0.00,31.08,49.857,7.373,ERT72
,Mixed / non conventional,21.00,23.00,4.00,6.00,-411979.84,0.04,0.00,28.15,798.283,7.373,ERT72
,Mixed / non conventional,21.00,23.00,6.00,8.00,-264149.81,0.04,0.00,97.80,748.065,7.373,ERT72
,Mixed / non conventional,21.00,23.00,8.00,10.00,364243.88,0.06,0.00,-241.27,-1594.185,7.373,ERT72
,Mixed / non conventional,21.00,23.00,65.00,67.00,-623266.56,0.05,0.00,20.05,71.937,7.706,ERT72
,Mixed / non conventional,21.00,23.00,67.00,69.00,-1448444.75,0.06,0.00,-100.76,146.284,7.706,ERT72
,Mixed / non conventional,21.00,23.00,69.00,71.00,-1480103.75,0.06,0.00,-85.87,131.540,7.706,ERT72
,Mixed / non conventional,21.00,23.00,71.00,1.00,126897.34,0.06,0.00,-5.14,-837.125,7.706,ERT72
,Mixed / non conventional,21.00,23.00,1.00,3.00,40278.63,0.04,0.00,43.84,-49.899,7.706,ERT72
,Mixed / non conventional,21.00,23.00,3.00,5.00,-237688.52,0.06,0.00,0.84,404.882,7.706,ERT72
,Mixed / non conventional,21.00,23.00,5.00,7.00,-414279.03,0.08,0.00,70.02,1008.132,7.706,ERT72
,Mixed / non conventional,21.00,23.00,7.00,9.00,367741.44,0.05,0.00,-188.58,-1342.319,7.706,ERT72
,Mixed / non conventional,21.00,23.00,9.00,11.00,23830.21,0.07,0.00,120.59,-139.175,7.706,ERT72
,Mixed / non conventional,21.00,23.00,11.00,13.00,-1053.04,0.58,0.00,50.56,15.067,10.788,ERT72
,Mixed / non conventional,22.00,24.00,23.00,25.00,-927.96,0.11,0.00,-815.18,-671.727,6.822,ERT72
,Mixed / non conventional,22.00,24.00,25.00,27.00,84.96,0.03,0.00,271.57,-49.201,6.822,ERT72
,Mixed / non conventional,22.00,24.00,27.00,29.00,1409.88,0.03,0.00,-133.37,-116.638,6.822,ERT72
,Mixed / non conventional,22.00,24.00,29.00,31.00,-29354.39,0.00,0.00,17.14,809.485,6.822,ERT72
,Mixed / non conventional,22.00,24.00,31.00,33.00,47527.83,0.00,0.00,-86.83,-595.746,6.822,ERT72
,Mixed / non conventional,22.00,24.00,33.00,35.00,880.21,0.08,0.00,320.90,-11.691,13.425,ERT72
,Mixed / non conventional,22.00,24.00,35.00,37.00,-12814.43,0.06,0.00,-309.90,102.119,13.425,ERT72
,Mixed / non conventional,22.00,24.00,37.00,39.00,-177788.45,0.03,0.00,67.46,916.753,13.425,ERT72
,Mixed / non conventional,22.00,24.00,39.00,41.00,258647.86,0.03,0.00,-105.99,-912.536,13.425,ERT72
,Mixed / non conventional,22.00,24.00,41.00,43.00,-15635.66,0.07,0.00,382.65,39.403,13.425,ERT72
,Mixed / non conventional,22.00,24.00,26.00,28.00,414.33,0.03,0.00,241.90,-142.072,12.927,ERT72
,Mixed / non conventional,22.00,24.00,28.00,30.00,-584.81,0.16,0.00,-114.35,50.133,12.927,ERT72
,Mixed / non conventional,22.00,24.00,30.00,32.00,-76521.78,0.04,0.00,59.96,2623.914,12.927,ERT72
,Mixed / non conventional,22.00,24.00,32.00,34.00,140381.55,0.00,0.00,-135.68,-2406.823,12.927,ERT72
,Mixed / non conventional,22.00,24.00,34.00,36.00,188.56,0.64,0.00,157.77,-1.928,13.493,ERT72
,Mixed / non conventional,22.00,24.00,36.00,38.00,-67360.11,0.05,0.00,-33.94,430.517,13.493,ERT72
,Mixed / non conventional,22.00,24.00,38.00,40.00,-280671.78,0.14,0.00,24.27,611.888,6.904,ERT72
,Mixed / non conventional,22.00,24.00,40.00,42.00,505591.00,0.14,0.00,-148.44,-771.558,6.904,ERT72
,Mixed / non conventional,22.00,24.00,42.00,44.00,-45291.53,0.13,0.00,140.55,50.267,6.904,ERT72
,Mixed / non conventional,22.00,24.00,44.00,46.00,-247548.44,0.14,0.00,-161.07,206.057,6.904,ERT72
,Mixed / non conventional,22.00,24.00,43.00,45.00,-118366.02,0.06,0.00,-233.36,176.387,10.741,ERT72
,Mixed / non conventional,22.00,24.00,45.00,47.00,-378130.50,0.03,0.00,57.40,428.248,10.741,ERT72
,Mixed / non conventional,22.00,24.00,47.00,49.00,647496.88,0.04,0.00,-226.02,-570.362,10.741,ERT72
,Mixed / non conventional,22.00,24.00,49.00,51.00,-72118.20,0.04,0.00,279.23,50.383,10.741,ERT72
,Mixed / non conventional,22.00,24.00,51.00,53.00,-331921.28,0.03,0.00,-172.54,187.005,10.741,ERT72
,Mixed / non conventional,22.00,24.00,53.00,55.00,-646853.13,0.03,0.00,176.09,298.180,10.741,ERT72
,Mixed / non conventional,22.00,24.00,55.00,57.00,1261108.88,0.02,0.00,-242.84,-481.666,10.741,ERT72
,Mixed / non conventional,22.00,24.00,57.00,59.00,-180144.55,0.05,0.00,338.00,57.648,10.741,ERT72
,Mixed / non conventional,22.00,24.00,59.00,61.00,-603070.69,0.00,0.00,-78.09,163.295,10.741,ERT72
,Mixed / non conventional,22.00,24.00,61.00,63.00,-940743.31,0.03,0.00,2.87,217.450,10.741,ERT72
,Mixed / non conventional,22.00,24.00,46.00,48.00,-460799.59,0.07,0.00,83.00,214.515,5.019,ERT72
,Mixed / non conventional,22.00,24.00,48.00,50.00,1005192.69,0.05,0.00,-24.78,-367.671,5.019,ERT72
,Mixed / non conventional,22.00,24.00,50.00,52.00,-170697.89,0.09,0.00,64.98,49.949,5.019,ERT72
,Mixed / non conventional,22.00,24.00,52.00,54.00,-495409.94,0.09,0.00,-42.77,117.784,5.019,ERT72
,Mixed / non conventional,22.00,24.00,54.00,56.00,-637716.31,0.09,0.00,162.92,124.864,5.019,ERT72
,Mixed / non conventional,22.00,24.00,56.00,58.00,1644822.00,0.07,0.00,-211.99,-268.374,5.019,ERT72
,Mixed / non conventional,22.00,24.00,58.00,60.00,-410859.31,0.10,0.00,67.06,56.452,5.019,ERT72
,Mixed / non conventional,22.00,24.00,60.00,62.00,-817185.06,0.10,0.00,260.31,95.439,5.019,ERT72
,Mixed / non conventional,22.00,24.00,62.00,64.00,-756821.31,0.07,0.00,-72.60,75.762,5.019,ERT72
,Mixed / non conventional,22.00,24.00,64.00,66.00,2420563.75,0.08,0.00,-237.86,-209.270,5.019,ERT72
,Mixed / non conventional,22.00,24.00,63.00,65.00,2027760.75,0.00,0.00,-44.58,-299.205,7.968,ERT72
,Mixed / non conventional,22.00,24.00,65.00,67.00,-395217.09,0.04,0.00,18.31,50.540,7.968,ERT72
,Mixed / non conventional,22.00,24.00,67.00,69.00,-975316.81,0.03,0.00,-104.72,108.798,7.968,ERT72
,Mixed / non conventional,22.00,24.00,69.00,71.00,-1128859.00,0.03,0.00,-88.53,110.510,7.968,ERT72
,Mixed / non conventional,22.00,24.00,71.00,1.00,93977.80,0.04,0.00,17.67,-596.990,7.968,ERT72
,Mixed / non conventional,22.00,24.00,1.00,3.00,59135.45,0.03,0.00,44.20,-65.375,7.968,ERT72
,Mixed / non conventional,22.00,24.00,3.00,5.00,-48680.29,0.00,0.00,-9.63,72.810,7.968,ERT72
,Mixed / non conventional,22.00,24.00,5.00,7.00,-428206.38,0.03,0.00,42.13,896.647,7.968,ERT72
,Mixed / non conventional,22.00,24.00,7.00,9.00,289578.41,0.00,0.00,-150.66,-886.222,7.968,ERT72
