,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1498516.25,0.56,0.00,171.04,46.509,0.723
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1650403.25,0.53,0.00,-87.14,85.159,1.451
,Mixed / non conventional,2.00,4.00,37.00,39.00,-1111682.63,0.54,0.00,70.96,48.061,1.451
,Mixed / non conventional,2.00,4.00,39.00,41.00,4837179.00,0.37,0.00,-122.84,-154.362,1.266
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1757353.88,0.37,0.00,123.73,47.873,1.266
,Mixed / non conventional,2.00,4.00,26.00,28.00,-1141589.63,0.45,0.00,124.30,75.231,0.711
,Mixed / non conventional,2.00,4.00,28.00,30.00,-895595.44,0.43,0.00,-41.72,46.373,0.711
,Mixed / non conventional,2.00,4.00,30.00,32.00,-143624.59,0.03,0.00,22.84,50.453,6.026
,Mixed / non conventional,2.00,4.00,32.00,34.00,3028219.25,0.00,0.00,-112.19,-864.298,6.026
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1633842.00,0.18,0.00,94.97,66.450,1.043
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1417303.38,0.18,0.00,-2.37,48.035,1.043
,Mixed / non conventional,2.00,4.00,38.00,40.00,-776623.63,0.20,0.00,18.41,49.000,2.305
,Mixed / non conventional,2.00,4.00,40.00,42.00,4772337.50,0.20,0.00,-111.07,-255.938,2.305
,Mixed / non conventional,2.00,4.00,42.00,44.00,-2089804.88,0.23,0.00,81.84,60.130,1.443
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1951473.00,0.25,0.00,-98.86,48.493,1.443
,Mixed / non conventional,2.00,4.00,43.00,45.00,-2145567.25,0.16,0.00,30.44,74.401,1.873
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1626305.75,0.16,0.00,-0.74,48.875,1.873
,Mixed / non conventional,2.00,4.00,47.00,49.00,6007889.50,0.33,0.00,-156.10,-171.628,2.041
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1954712.88,0.35,0.00,128.35,49.005,2.041
,Mixed / non conventional,2.00,4.00,51.00,53.00,-2608614.75,0.00,0.00,-99.94,62.807,2.221
,Mixed / non conventional,2.00,4.00,53.00,55.00,-2295288.25,0.03,0.00,93.69,49.005,2.221
,Mixed / non conventional,2.00,4.00,55.00,57.00,7254305.50,0.08,0.00,-88.10,-201.582,3.245
,Mixed / non conventional,2.00,4.00,57.00,59.00,-2006727.75,0.04,0.00,190.87,49.895,3.245
,Mixed / non conventional,2.00,4.00,59.00,61.00,-2996608.75,0.03,0.00,-101.04,59.799,2.899
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2769704.00,0.05,0.00,-7.43,49.835,2.899
,Mixed / non conventional,2.00,4.00,46.00,48.00,-1279095.50,0.08,0.00,41.21,49.671,2.593
,Mixed / non conventional,2.00,4.00,48.00,50.00,6291477.00,0.09,0.00,-40.50,-213.778,2.593
,Mixed / non conventional,2.00,4.00,50.00,52.00,-2482315.50,0.30,0.00,80.92,56.751,1.982
,Mixed / non conventional,2.00,4.00,52.00,54.00,-2440265.75,0.30,0.00,-17.72,49.355,1.982
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1793854.38,0.11,0.00,50.89,49.880,3.066
,Mixed / non conventional,2.00,4.00,56.00,58.00,7651561.50,0.12,0.00,-33.52,-189.976,3.066
,Mixed / non conventional,2.00,4.00,58.00,60.00,-2870810.00,0.20,0.00,43.98,53.282,2.557
,Mixed / non conventional,2.00,4.00,60.00,62.00,-2972323.25,0.20,0.00,82.98,49.653,2.557
,Mixed / non conventional,2.00,4.00,62.00,64.00,-2141867.75,0.14,0.00,-82.22,50.341,3.983
,Mixed / non conventional,2.00,4.00,64.00,66.00,8885923.00,0.12,0.00,60.52,-189.293,3.983
,Mixed / non conventional,2.00,4.00,63.00,65.00,8292809.00,0.13,0.00,181.34,-204.615,4.394
,Mixed / non conventional,2.00,4.00,65.00,67.00,-2253406.75,0.11,0.00,-91.51,50.461,4.394
,Mixed / non conventional,2.00,4.00,67.00,69.00,-3461455.75,0.12,0.00,0.10,63.586,3.958
,Mixed / non conventional,2.00,4.00,69.00,71.00,-3012325.75,0.09,0.00,-4.56,50.524,3.958
,Mixed / non conventional,2.00,4.00,71.00,1.00,6196.01,2.34,0.00,97.38,-81.227,0.123
,Mixed / non conventional,2.00,4.00,1.00,3.00,4849.97,2.18,0.00,216.03,63.539,0.123
,Mixed / non conventional,2.00,4.00,66.00,68.00,-3138451.00,0.13,0.00,12.80,50.033,3.279
,Mixed / non conventional,2.00,4.00,68.00,70.00,-3462741.25,0.11,0.00,-28.29,50.331,3.279
,Mixed / non conventional,2.00,4.00,70.00,72.00,-2229924.75,0.10,0.00,137.68,50.399,5.577
,Mixed / non conventional,3.00,5.00,4.00,6.00,2973.41,4.18,0.00,-708.88,78.486,0.249
,Mixed / non conventional,3.00,5.00,6.00,8.00,1979.97,0.48,0.00,-41.48,-41.811,0.249
,Mixed / non conventional,3.00,5.00,8.00,10.00,34524.45,0.77,0.00,-288.46,-69.070,0.165
,Mixed / non conventional,3.00,5.00,10.00,12.00,-58311.53,0.79,0.00,46.09,38.886,0.165
,Mixed / non conventional,3.00,5.00,12.00,14.00,-96220.95,0.18,0.00,-40.03,354.300,2.004
,Mixed / non conventional,3.00,5.00,14.00,16.00,24207.99,0.18,0.00,-73.18,-47.997,2.004
,Mixed / non conventional,3.00,5.00,16.00,18.00,494966.22,0.39,0.00,-40.13,-94.747,0.322
,Mixed / non conventional,3.00,5.00,18.00,20.00,-348803.72,0.34,0.00,180.27,43.203,0.322
,Mixed / non conventional,3.00,5.00,20.00,22.00,-454076.22,0.06,0.00,-8.74,833.776,6.987
,Mixed / non conventional,3.00,5.00,22.00,24.00,-38730.54,0.05,0.00,-38.29,50.798,6.987
,Mixed / non conventional,3.00,5.00,7.00,9.00,15727.86,0.17,0.00,-180.63,-460.909,1.105
,Mixed / non conventional,3.00,5.00,9.00,11.00,-6528.33,0.13,0.00,-45.69,47.829,1.105
,Mixed / non conventional,3.00,5.00,11.00,13.00,-114388.21,0.15,0.00,60.84,571.409,1.883
,Mixed / non conventional,3.00,5.00,13.00,15.00,-19494.21,0.15,0.00,-1.17,48.690,1.883
,Mixed / non conventional,3.00,5.00,15.00,17.00,415210.59,0.34,0.00,-144.94,-224.932,0.715
,Mixed / non conventional,3.00,5.00,17.00,19.00,-136360.58,0.38,0.00,6.18,46.169,0.715
,Mixed / non conventional,3.00,5.00,19.00,21.00,-510670.09,0.24,0.00,49.57,159.579,0.990
,Mixed / non conventional,3.00,5.00,21.00,23.00,-214612.77,0.25,0.00,99.49,46.945,0.990
,Mixed / non conventional,3.00,5.00,23.00,25.00,1427956.75,0.13,0.00,-122.05,-185.782,0.809
,Mixed / non conventional,3.00,5.00,25.00,27.00,-475012.31,0.14,0.00,109.46,46.350,0.809
,Mixed / non conventional,3.00,5.00,24.00,26.00,1526934.00,0.38,0.00,-59.88,-119.061,0.562
,Mixed / non conventional,3.00,5.00,26.00,28.00,-764125.00,0.36,0.00,124.89,45.282,0.562
,Mixed / non conventional,3.00,5.00,28.00,30.00,-1042711.88,0.10,0.00,-40.32,221.330,2.588
,Mixed / non conventional,3.00,5.00,30.00,32.00,-291851.56,0.10,0.00,22.03,49.132,2.588
,Mixed / non conventional,3.00,5.00,32.00,34.00,2928460.50,0.29,0.00,-95.65,-140.142,0.912
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1199282.75,0.28,0.00,95.85,46.958,0.912
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1533536.75,0.29,0.00,-1.24,88.138,1.616
,Mixed / non conventional,3.00,5.00,38.00,40.00,-1002541.06,0.27,0.00,18.34,48.277,1.616
,Mixed / non conventional,3.00,5.00,40.00,42.00,4642964.00,0.15,0.00,-109.67,-156.909,1.341
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1661073.50,0.15,0.00,81.84,47.921,1.341
,Mixed / non conventional,3.00,5.00,27.00,29.00,-1015537.94,0.23,0.00,-32.39,82.902,0.880
,Mixed / non conventional,3.00,5.00,29.00,31.00,-727493.94,0.24,0.00,36.26,46.662,0.880
,Mixed / non conventional,3.00,5.00,31.00,33.00,2909983.75,0.36,0.00,-149.66,-187.772,1.107
,Mixed / non conventional,3.00,5.00,33.00,35.00,-903062.13,0.42,0.00,170.83,47.345,1.107
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1490111.63,0.16,0.00,-87.37,61.516,1.058
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1370609.75,0.17,0.00,71.10,47.151,1.058
,Mixed / non conventional,3.00,5.00,39.00,41.00,4313365.00,0.19,0.00,-122.56,-203.626,1.725
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1207934.25,0.18,0.00,123.44,48.471,1.725
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1941249.25,0.14,0.00,30.15,60.063,1.551
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1809293.25,0.17,0.00,-0.86,48.347,1.551
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1987271.75,0.07,0.00,-98.46,74.512,2.025
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1507202.13,0.07,0.00,41.12,48.976,2.025
,Mixed / non conventional,3.00,5.00,48.00,50.00,6066678.50,0.19,0.00,-39.89,-164.901,1.942
,Mixed / non conventional,3.00,5.00,50.00,52.00,-2056361.13,0.18,0.00,80.93,49.053,1.942
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2396404.75,0.04,0.00,-17.26,67.207,2.587
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1992254.50,0.04,0.00,50.58,49.545,2.587
,Mixed / non conventional,3.00,5.00,56.00,58.00,7335969.00,0.10,0.00,-32.37,-165.763,2.638
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2459651.50,0.06,0.00,43.94,49.730,2.638
,Mixed / non conventional,3.00,5.00,60.00,62.00,-2880728.25,0.07,0.00,83.55,70.790,3.570
,Mixed / non conventional,3.00,5.00,62.00,64.00,-2280790.25,0.09,0.00,-82.74,50.534,3.570
,Mixed / non conventional,3.00,5.00,47.00,49.00,5456103.00,0.07,0.00,-154.92,-209.873,2.568
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1484210.63,0.11,0.00,127.91,49.955,2.568
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2371232.00,0.06,0.00,-100.48,55.101,2.015
,Mixed / non conventional,3.00,5.00,53.00,55.00,-2414785.25,0.10,0.00,93.19,49.641,2.015
,Mixed / non conventional,3.00,5.00,55.00,57.00,6712501.00,0.07,0.00,-87.41,-232.782,3.824
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1635156.25,0.06,0.00,190.72,50.633,3.824
,Mixed / non conventional,3.00,5.00,59.00,61.00,-2727082.00,0.13,0.00,-101.56,53.702,2.713
,Mixed / non conventional,3.00,5.00,61.00,63.00,-2835707.25,0.13,0.00,-7.72,50.261,2.713
,Mixed / non conventional,3.00,5.00,63.00,65.00,7715312.00,0.03,0.00,181.52,-225.680,4.957
,Mixed / non conventional,3.00,5.00,65.00,67.00,-1929126.00,0.03,0.00,-91.61,51.144,4.957
,Mixed / non conventional,3.00,5.00,64.00,66.00,8488876.00,0.03,0.00,62.68,-171.949,3.607
,Mixed / non conventional,3.00,5.00,66.00,68.00,-2772729.75,0.07,0.00,12.17,50.973,3.607
,Mixed / non conventional,3.00,5.00,68.00,70.00,-3332328.25,0.06,0.00,-28.26,81.812,5.290
,Mixed / non conventional,3.00,5.00,70.00,72.00,-2283827.00,0.03,0.00,137.16,51.195,5.290
,Mixed / non conventional,3.00,5.00,72.00,2.00,4679.60,1.17,0.00,-25.51,-69.057,0.139
,Mixed / non conventional,3.00,5.00,2.00,4.00,4613.96,0.67,0.00,296.40,68.044,0.139
,Mixed / non conventional,3.00,5.00,67.00,69.00,-3192042.50,0.05,0.00,0.36,58.900,3.795
,Mixed / non conventional,3.00,5.00,69.00,71.00,-3007382.25,0.08,0.00,-4.43,50.594,3.795
,Mixed / non conventional,3.00,5.00,71.00,1.00,8200.61,1.48,0.00,93.97,-45.668,0.140
,Mixed / non conventional,4.00,6.00,5.00,7.00,3447.71,0.96,0.00,-151.47,53.298,0.146
,Mixed / non conventional,4.00,6.00,7.00,9.00,5667.54,1.08,0.00,-211.37,-70.091,0.146
,Mixed / non conventional,4.00,6.00,9.00,11.00,1826.35,0.22,0.00,-45.06,-49.035,2.214
,Mixed / non conventional,4.00,6.00,11.00,13.00,-41283.66,0.17,0.00,48.19,369.468,2.214
,Mixed / non conventional,4.00,6.00,13.00,15.00,-91613.48,0.19,0.00,6.67,44.514,0.264
,Mixed / non conventional,4.00,6.00,15.00,17.00,294607.25,0.33,0.00,-151.54,-77.079,0.264
,Mixed / non conventional,4.00,6.00,17.00,19.00,-22114.51,0.13,0.00,3.34,50.275,3.830
,Mixed / non conventional,4.00,6.00,19.00,21.00,-266807.06,0.13,0.00,33.31,392.474,3.830
,Mixed / non conventional,4.00,6.00,21.00,23.00,-371834.88,0.89,0.00,101.48,48.040,0.492
,Mixed / non conventional,4.00,6.00,23.00,25.00,1030363.69,0.92,0.00,-121.94,-95.085,0.492
,Mixed / non conventional,4.00,6.00,8.00,10.00,13519.55,0.48,0.00,-252.34,-694.368,1.936
,Mixed / non conventional,4.00,6.00,10.00,12.00,-3860.38,0.66,0.00,30.14,49.568,1.936
,Mixed / non conventional,4.00,6.00,12.00,14.00,-98618.88,0.05,0.00,-51.71,475.616,1.818
,Mixed / non conventional,4.00,6.00,14.00,16.00,-20533.26,0.07,0.00,-73.00,49.514,1.818
,Mixed / non conventional,4.00,6.00,16.00,18.00,362636.06,0.17,0.00,-32.03,-278.517,1.013
,Mixed / non conventional,4.00,6.00,18.00,20.00,-102824.30,0.11,0.00,175.23,49.358,1.013
,Mixed / non conventional,4.00,6.00,20.00,22.00,-419356.72,0.40,0.00,-3.10,142.193,1.074
,Mixed / non conventional,4.00,6.00,22.00,24.00,-207403.92,0.40,0.00,-37.05,49.227,1.074
,Mixed / non conventional,4.00,6.00,24.00,26.00,1228994.38,0.67,0.00,-55.31,-242.631,1.228
,Mixed / non conventional,4.00,6.00,26.00,28.00,-333456.06,0.69,0.00,122.70,49.374,1.228
,Mixed / non conventional,4.00,6.00,25.00,27.00,-161718.69,0.13,0.00,107.06,49.661,2.213
,Mixed / non conventional,4.00,6.00,27.00,29.00,-628035.75,0.10,0.00,-36.97,146.573,2.213
,Mixed / non conventional,4.00,6.00,29.00,31.00,-890047.56,0.09,0.00,37.13,48.520,0.665
,Mixed / non conventional,4.00,6.00,31.00,33.00,2187296.00,0.20,0.00,-149.72,-94.567,0.665
,Mixed / non conventional,4.00,6.00,33.00,35.00,-418386.84,0.16,0.00,169.09,49.629,2.261
,Mixed / non conventional,4.00,6.00,35.00,37.00,-1022225.88,0.17,0.00,-90.38,99.211,2.261
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1438004.50,0.83,0.00,71.04,49.191,0.962
,Mixed / non conventional,4.00,6.00,39.00,41.00,3363509.25,0.84,0.00,-121.90,-96.401,0.962
,Mixed / non conventional,4.00,6.00,41.00,43.00,-668749.63,0.08,0.00,121.80,50.065,2.970
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1430645.25,0.07,0.00,27.37,91.429,2.970
,Mixed / non conventional,4.00,6.00,28.00,30.00,-925648.06,0.47,0.00,-42.80,112.941,1.316
,Mixed / non conventional,4.00,6.00,30.00,32.00,-517041.56,0.45,0.00,21.42,49.568,1.316
,Mixed / non conventional,4.00,6.00,32.00,34.00,2427712.75,0.27,0.00,-91.03,-224.570,1.587
,Mixed / non conventional,4.00,6.00,34.00,36.00,-657438.81,0.29,0.00,94.47,49.412,1.587
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1337971.00,0.43,0.00,-2.29,66.765,1.279
,Mixed / non conventional,4.00,6.00,38.00,40.00,-1182467.13,0.44,0.00,17.89,49.170,1.279
,Mixed / non conventional,4.00,6.00,40.00,42.00,3893386.50,0.15,0.00,-104.50,-215.541,2.022
,Mixed / non conventional,4.00,6.00,42.00,44.00,-1052206.38,0.18,0.00,80.46,49.514,2.022
,Mixed / non conventional,4.00,6.00,44.00,46.00,-1699082.00,0.21,0.00,-99.86,60.817,1.795
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1600167.38,0.21,0.00,40.07,49.466,1.795
,Mixed / non conventional,4.00,6.00,45.00,47.00,-1747849.00,0.36,0.00,-1.62,49.248,1.522
,Mixed / non conventional,4.00,6.00,47.00,49.00,4306862.50,0.38,0.00,-153.41,-105.169,1.522
,Mixed / non conventional,4.00,6.00,49.00,51.00,-929344.75,0.11,0.00,126.47,50.717,3.898
,Mixed / non conventional,4.00,6.00,51.00,53.00,-1805984.00,0.11,0.00,-102.91,86.492,3.898
,Mixed / non conventional,4.00,6.00,53.00,55.00,-2216506.25,0.35,0.00,92.12,50.033,2.082
,Mixed / non conventional,4.00,6.00,55.00,57.00,5373003.50,0.34,0.00,-83.10,-107.550,2.082
,Mixed / non conventional,4.00,6.00,57.00,59.00,-1114626.25,0.03,0.00,188.92,51.254,5.369
,Mixed / non conventional,4.00,6.00,59.00,61.00,-2105099.25,0.00,0.00,-104.36,86.613,5.369
,Mixed / non conventional,4.00,6.00,61.00,63.00,-2529276.25,0.15,0.00,-9.02,50.856,2.921
