,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,30.00,23.00,228085.95,0.87,0.00,172.69,-51.082,1.034
,Mixed / non conventional,72.00,65.00,55.00,64.00,322.84,0.15,0.00,8.97,45.075,1.052
,Mixed / non conventional,72.00,65.00,20.00,29.00,358486.81,0.50,0.00,-84.75,68.860,0.789
,Mixed / non conventional,72.00,65.00,29.00,38.00,208032.30,0.49,0.00,68.69,81.024,0.789
,Mixed / non conventional,72.00,65.00,38.00,47.00,51128.54,0.49,0.00,174.40,50.887,0.789
,Mixed / non conventional,72.00,65.00,47.00,54.00,30342.74,0.48,0.00,-257.31,75.393,0.789
,Mixed / non conventional,72.00,65.00,61.00,68.00,-11345.77,0.22,0.00,111.87,50.572,0.370
,Mixed / non conventional,72.00,65.00,12.00,21.00,764873.06,0.14,0.00,-98.21,118.071,1.056
,Mixed / non conventional,72.00,65.00,21.00,14.00,441202.50,0.21,0.00,-34.73,-55.852,1.056
,Mixed / non conventional,72.00,65.00,14.00,7.00,-131604.31,0.15,0.00,115.39,11.278,1.056
,Mixed / non conventional,72.00,65.00,46.00,53.00,43013.64,0.11,0.00,40.18,50.664,0.448
,Mixed / non conventional,72.00,65.00,53.00,60.00,9874.24,0.10,0.00,60.76,60.478,0.448
,Mixed / non conventional,72.00,65.00,60.00,67.00,6660.63,0.11,0.00,194.41,87.002,0.448
,Mixed / non conventional,72.00,65.00,4.00,13.00,1970816.00,0.09,0.00,-13.58,196.939,1.057
,Mixed / non conventional,72.00,65.00,13.00,22.00,833381.69,0.18,0.00,13.97,136.567,1.057
,Mixed / non conventional,72.00,65.00,22.00,15.00,157182.34,0.12,0.00,72.02,-21.143,1.057
,Mixed / non conventional,72.00,65.00,15.00,6.00,1325590.25,0.15,0.00,-42.90,-146.833,1.057
,Mixed / non conventional,72.00,65.00,30.00,37.00,316150.81,1.68,0.00,3.45,50.502,0.422
,Mixed / non conventional,72.00,65.00,37.00,44.00,180486.03,1.66,0.00,97.43,57.661,0.422
,Mixed / non conventional,72.00,65.00,44.00,51.00,82967.74,1.67,0.00,-50.59,66.266,0.422
,Mixed / non conventional,72.00,65.00,51.00,58.00,32891.55,1.68,0.00,-265.30,105.082,0.422
,Mixed / non conventional,72.00,65.00,15.00,24.00,418086.22,0.36,0.00,-147.91,50.600,0.691
,Mixed / non conventional,72.00,65.00,48.00,55.00,20282.50,0.09,0.00,189.78,50.963,0.657
,Mixed / non conventional,72.00,65.00,55.00,62.00,3130.80,0.10,0.00,-68.93,62.933,0.657
,Mixed / non conventional,72.00,65.00,62.00,69.00,-2274.07,0.09,0.00,-75.68,75.331,0.657
,Mixed / non conventional,72.00,65.00,31.00,38.00,226389.66,0.60,0.00,-110.64,50.626,0.540
,Mixed / non conventional,72.00,65.00,38.00,45.00,136330.09,0.59,0.00,8.93,62.497,0.540
,Mixed / non conventional,72.00,65.00,45.00,52.00,60191.42,0.59,0.00,-73.67,72.167,0.540
,Mixed / non conventional,72.00,65.00,52.00,59.00,18851.58,0.60,0.00,383.43,101.710,0.540
,Mixed / non conventional,72.00,65.00,59.00,66.00,2261.94,0.59,0.00,-614.45,144.454,0.540
,Mixed / non conventional,72.00,65.00,8.00,15.00,-78491.70,0.19,0.00,64.86,-7.055,1.051
,Mixed / non conventional,72.00,65.00,22.00,29.00,443414.94,0.55,0.00,-52.46,50.766,0.568
,Mixed / non conventional,72.00,65.00,43.00,50.00,113358.34,0.52,0.00,-253.43,50.305,0.272
,Mixed / non conventional,72.00,65.00,50.00,57.00,45983.55,0.51,0.00,-42.78,73.972,0.272
,Mixed / non conventional,72.00,65.00,21.00,28.00,667250.38,1.35,0.00,205.43,50.530,0.403
,Mixed / non conventional,72.00,65.00,6.00,13.00,385818.91,0.19,0.00,-42.99,31.305,1.053
,Mixed / non conventional,72.00,65.00,13.00,20.00,1171494.38,0.37,0.00,46.61,139.410,1.053
,Mixed / non conventional,72.00,65.00,20.00,27.00,868968.50,0.37,0.00,50.49,160.556,1.053
,Mixed / non conventional,72.00,65.00,27.00,34.00,565109.19,0.37,0.00,-253.84,175.144,1.053
,Mixed / non conventional,72.00,65.00,34.00,41.00,335605.94,0.37,0.00,29.86,195.027,1.053
,Mixed / non conventional,72.00,65.00,5.00,12.00,2640432.50,0.82,0.00,22.23,50.454,0.261
,Mixed / non conventional,72.00,65.00,26.00,33.00,563094.94,2.02,0.00,72.06,50.133,0.328
,Mixed / non conventional,72.00,65.00,18.00,25.00,806825.38,0.20,0.00,31.44,50.308,0.406
,Mixed / non conventional,72.00,65.00,10.00,17.00,1068993.25,0.46,0.00,-15.54,50.387,0.495
,Mixed / non conventional,72.00,65.00,2.00,9.00,1394016.75,0.58,0.00,-108.32,50.518,0.574
,Mixed / non conventional,71.00,1.00,72.00,65.00,-2609.09,3.20,0.00,897.39,-108.990,0.314
,Mixed / non conventional,71.00,2.00,72.00,65.00,-2995.11,1.66,0.00,516.54,-112.275,0.282
,Mixed / non conventional,71.00,3.00,72.00,65.00,-3824.03,0.52,0.00,425.68,-157.534,0.310
,Mixed / non conventional,71.00,4.00,72.00,65.00,-5245.96,1.39,0.00,378.42,-196.790,0.282
,Mixed / non conventional,71.00,5.00,72.00,65.00,-5428.38,0.60,0.00,349.69,-206.487,0.286
,Mixed / non conventional,71.00,6.00,72.00,65.00,-4219.90,0.20,0.00,338.67,-173.005,0.308
,Mixed / non conventional,71.00,7.00,72.00,65.00,-3513.49,0.58,0.00,328.81,-143.303,0.307
,Mixed / non conventional,71.00,8.00,72.00,65.00,-3184.50,0.54,0.00,319.94,-125.221,0.296
,Mixed / non conventional,71.00,9.00,72.00,65.00,-2422.32,0.31,0.00,291.20,-103.814,0.322
,Mixed / non conventional,71.00,10.00,72.00,65.00,-2761.56,0.33,0.00,284.78,-116.510,0.317
,Mixed / non conventional,71.00,11.00,72.00,65.00,-3101.72,0.41,0.00,290.81,-82.490,0.200
,Mixed / non conventional,71.00,12.00,72.00,65.00,-4058.10,0.87,0.00,246.30,-200.634,0.372
,Mixed / non conventional,71.00,13.00,72.00,65.00,-4076.34,0.63,0.00,234.69,-191.512,0.353
,Mixed / non conventional,71.00,14.00,72.00,65.00,-3618.29,1.09,0.00,227.06,-159.225,0.331
,Mixed / non conventional,71.00,15.00,72.00,65.00,-3228.87,0.15,0.00,246.22,-140.365,0.327
,Mixed / non conventional,71.00,16.00,72.00,65.00,-2908.88,0.13,0.00,247.28,-100.282,0.259
,Mixed / non conventional,71.00,17.00,72.00,65.00,-2024.62,0.10,0.00,243.31,-89.125,0.331
,Mixed / non conventional,71.00,18.00,72.00,65.00,-2332.49,0.49,0.00,238.96,-94.444,0.304
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2727.09,0.15,0.00,207.32,-138.781,0.382
,Mixed / non conventional,71.00,20.00,72.00,65.00,-3126.82,0.67,0.00,212.56,-177.637,0.427
,Mixed / non conventional,71.00,21.00,72.00,65.00,-3198.06,0.49,0.00,205.18,-142.371,0.334
,Mixed / non conventional,71.00,22.00,72.00,65.00,-3141.07,0.47,0.00,207.19,-164.051,0.392
,Mixed / non conventional,71.00,23.00,72.00,65.00,-2878.55,0.63,0.00,211.25,-147.836,0.386
,Mixed / non conventional,71.00,24.00,72.00,65.00,-2674.23,0.65,0.00,209.99,-102.221,0.287
,Mixed / non conventional,71.00,25.00,72.00,65.00,-1425.80,0.67,0.00,224.22,-59.611,0.314
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1713.30,0.98,0.00,208.60,-88.753,0.389
,Mixed / non conventional,71.00,27.00,72.00,65.00,-1998.08,0.60,0.00,213.28,-104.755,0.393
,Mixed / non conventional,71.00,28.00,72.00,65.00,-2265.71,0.32,0.00,212.10,-105.731,0.350
,Mixed / non conventional,71.00,29.00,72.00,65.00,-2428.86,0.90,0.00,196.59,-116.052,0.358
,Mixed / non conventional,71.00,30.00,72.00,65.00,-2483.26,0.26,0.00,199.04,-114.643,0.346
,Mixed / non conventional,71.00,31.00,72.00,65.00,-2459.22,0.79,0.00,190.79,-139.576,0.425
,Mixed / non conventional,71.00,32.00,72.00,65.00,-2332.67,1.08,0.00,193.35,-129.157,0.415
,Mixed / non conventional,71.00,33.00,72.00,65.00,-552.66,0.74,0.00,218.40,-49.771,0.674
,Mixed / non conventional,71.00,34.00,72.00,65.00,-813.54,0.74,0.00,212.30,-53.252,0.490
,Mixed / non conventional,71.00,35.00,72.00,65.00,-1093.39,0.67,0.00,208.73,-66.001,0.452
,Mixed / non conventional,71.00,36.00,72.00,65.00,-1414.64,1.16,0.00,198.92,-78.290,0.414
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1590.02,0.55,0.00,191.19,-83.123,0.391
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1700.15,0.71,0.00,195.13,-82.620,0.363
,Mixed / non conventional,71.00,39.00,72.00,65.00,-1854.65,0.49,0.00,192.67,-98.479,0.396
,Mixed / non conventional,71.00,40.00,72.00,65.00,-1883.40,0.57,0.00,206.43,-61.379,0.243
,Mixed / non conventional,71.00,41.00,72.00,65.00,548.12,0.30,0.00,221.56,50.788,0.691
,Mixed / non conventional,71.00,42.00,72.00,65.00,183.27,0.34,0.00,215.54,49.653,2.018
,Mixed / non conventional,71.00,43.00,72.00,65.00,-250.69,0.20,0.00,209.74,-49.860,1.480
,Mixed / non conventional,71.00,44.00,72.00,65.00,-592.12,0.64,0.00,203.44,-52.266,0.656
,Mixed / non conventional,71.00,45.00,72.00,65.00,-881.24,0.89,0.00,196.26,-55.500,0.468
,Mixed / non conventional,71.00,46.00,72.00,65.00,-1099.27,0.26,0.00,186.71,-60.571,0.409
,Mixed / non conventional,71.00,47.00,72.00,65.00,-1261.72,1.14,0.00,190.09,-75.508,0.443
,Mixed / non conventional,71.00,48.00,72.00,65.00,-1324.56,1.21,0.00,192.14,-56.485,0.315
,Mixed / non conventional,71.00,49.00,72.00,65.00,1600.15,1.87,0.00,221.99,62.657,0.289
,Mixed / non conventional,71.00,50.00,72.00,65.00,1210.28,0.86,0.00,226.61,63.700,0.387
,Mixed / non conventional,71.00,51.00,72.00,65.00,593.14,0.13,0.00,212.27,52.273,0.646
,Mixed / non conventional,71.00,52.00,72.00,65.00,127.82,0.27,0.00,203.40,49.875,2.850
,Mixed / non conventional,71.00,53.00,72.00,65.00,-264.84,0.09,0.00,198.65,-50.931,1.398
,Mixed / non conventional,71.00,54.00,72.00,65.00,-555.02,0.78,0.00,191.71,-51.802,0.675
,Mixed / non conventional,71.00,55.00,72.00,65.00,-796.47,0.60,0.00,193.61,-54.317,0.490
,Mixed / non conventional,71.00,56.00,72.00,65.00,-877.98,0.42,0.00,191.64,-55.478,0.450
,Mixed / non conventional,71.00,57.00,72.00,65.00,3166.98,1.45,0.00,260.09,176.693,0.393
,Mixed / non conventional,71.00,58.00,72.00,65.00,2259.47,0.93,0.00,238.41,121.307,0.373
,Mixed / non conventional,71.00,59.00,72.00,65.00,1403.90,0.59,0.00,204.79,80.926,0.392
,Mixed / non conventional,71.00,60.00,72.00,65.00,670.28,0.13,0.00,208.08,54.902,0.542
,Mixed / non conventional,71.00,61.00,72.00,65.00,244.84,0.19,0.00,198.53,50.333,1.302
,Mixed / non conventional,71.00,62.00,72.00,65.00,-101.22,0.03,0.00,193.89,-50.184,2.920
,Mixed / non conventional,71.00,63.00,72.00,65.00,-256.36,0.52,0.00,191.25,-51.710,1.037
,Mixed / non conventional,71.00,64.00,72.00,65.00,-259.74,0.32,0.00,188.45,-52.123,0.738
,Mixed / non conventional,71.00,66.00,72.00,65.00,1771.61,0.88,0.00,254.55,180.842,0.385
,Mixed / non conventional,71.00,67.00,72.00,65.00,1621.67,0.15,0.00,211.76,124.668,0.426
,Mixed / non conventional,71.00,68.00,72.00,65.00,1189.97,0.56,0.00,206.65,70.939,0.409
,Mixed / non conventional,71.00,69.00,72.00,65.00,815.49,0.38,0.00,202.15,54.845,0.563
,Mixed / non conventional,71.00,70.00,72.00,65.00,440.85,0.25,0.00,194.70,50.225,1.342
,Mixed / non conventional,71.00,63.00,72.00,65.00,-256.21,0.28,0.00,187.08,-51.942,1.042
,Mixed / non conventional,71.00,70.00,72.00,65.00,440.52,0.37,0.00,193.27,50.391,1.348
,Mixed / non conventional,71.00,62.00,72.00,65.00,-101.32,0.23,0.00,188.56,-50.349,2.927
