,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,71.00,28.00,-1758.62,1.05,0.00,-6.90,-50.403,0.215
,Mixed / non conventional,72.00,65.00,71.00,29.00,-1899.00,0.43,0.00,-224.94,-50.340,0.199
,Mixed / non conventional,72.00,65.00,71.00,30.00,-1907.88,1.03,0.00,-259.17,-50.378,0.198
,Mixed / non conventional,72.00,65.00,71.00,31.00,-1863.74,0.47,0.00,89.81,-50.441,0.203
,Mixed / non conventional,72.00,65.00,71.00,32.00,-1834.77,0.93,0.00,14.51,-50.543,0.206
,Mixed / non conventional,72.00,65.00,71.00,33.00,-519.84,0.35,0.00,-364.64,-51.354,0.740
,Mixed / non conventional,72.00,65.00,71.00,34.00,-738.65,0.08,0.00,-482.45,-51.793,0.525
,Mixed / non conventional,72.00,65.00,71.00,35.00,-951.39,0.98,0.00,-79.90,-51.831,0.408
,Mixed / non conventional,72.00,65.00,71.00,36.00,-1163.05,0.70,0.00,-161.43,-51.748,0.333
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1301.42,1.96,0.00,-228.46,-51.678,0.297
,Mixed / non conventional,72.00,65.00,71.00,38.00,-1390.30,1.72,0.00,-181.32,-51.678,0.278
,Mixed / non conventional,72.00,65.00,71.00,39.00,-1473.91,2.56,0.00,124.01,-51.602,0.261
,Mixed / non conventional,72.00,65.00,71.00,40.00,-1563.71,2.48,0.00,148.69,-51.472,0.246
,Mixed / non conventional,72.00,65.00,71.00,41.00,428.05,0.49,0.00,-372.70,51.885,0.904
,Mixed / non conventional,72.00,65.00,71.00,42.00,107.15,0.61,0.00,-355.15,14.765,1.026
,Mixed / non conventional,72.00,65.00,71.00,43.00,-240.93,0.10,0.00,-109.34,-33.432,1.033
,Mixed / non conventional,72.00,65.00,71.00,44.00,-513.64,0.58,0.00,-106.44,-52.855,0.765
,Mixed / non conventional,72.00,65.00,71.00,45.00,-731.27,1.26,0.00,-142.22,-53.042,0.539
,Mixed / non conventional,72.00,65.00,71.00,46.00,-901.26,0.63,0.00,-278.95,-53.039,0.436
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1039.48,1.51,0.00,140.84,-52.969,0.377
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1131.38,0.17,0.00,-99.61,-53.004,0.346
,Mixed / non conventional,72.00,65.00,71.00,49.00,1352.13,0.97,0.00,-363.79,52.874,0.288
,Mixed / non conventional,72.00,65.00,71.00,50.00,1034.04,0.57,0.00,-392.37,52.918,0.376
,Mixed / non conventional,72.00,65.00,71.00,51.00,535.89,0.41,0.00,-107.00,52.851,0.723
,Mixed / non conventional,72.00,65.00,71.00,52.00,145.70,0.67,0.00,-201.97,20.622,1.034
,Mixed / non conventional,72.00,65.00,71.00,53.00,-185.60,0.52,0.00,-267.00,-26.268,1.029
,Mixed / non conventional,72.00,65.00,71.00,54.00,-437.17,0.52,0.00,-248.46,-52.788,0.873
,Mixed / non conventional,72.00,65.00,71.00,55.00,-646.45,0.13,0.00,115.91,-53.169,0.591
,Mixed / non conventional,72.00,65.00,71.00,56.00,-722.47,0.21,0.00,128.32,-53.138,0.524
,Mixed / non conventional,72.00,65.00,71.00,57.00,2381.93,1.78,0.00,-532.31,53.341,0.158
,Mixed / non conventional,72.00,65.00,71.00,58.00,1780.67,1.18,0.00,-539.98,53.049,0.207
,Mixed / non conventional,72.00,65.00,71.00,59.00,1147.99,1.63,0.00,190.64,53.106,0.315
,Mixed / non conventional,72.00,65.00,71.00,60.00,611.13,1.57,0.00,-208.59,53.112,0.575
,Mixed / non conventional,72.00,65.00,71.00,61.00,243.61,0.45,0.00,-211.63,39.870,1.036
,Mixed / non conventional,72.00,65.00,71.00,62.00,-52.19,0.51,0.00,-106.47,-9.227,1.041
,Mixed / non conventional,72.00,65.00,71.00,63.00,-190.74,1.07,0.00,145.10,-38.563,1.039
,Mixed / non conventional,72.00,65.00,71.00,64.00,-201.74,0.68,0.00,177.57,-53.316,0.972
,Mixed / non conventional,72.00,65.00,71.00,66.00,1234.51,1.92,0.00,-585.34,53.999,0.165
,Mixed / non conventional,72.00,65.00,71.00,67.00,1236.59,0.60,0.00,110.08,53.681,0.241
,Mixed / non conventional,72.00,65.00,71.00,68.00,972.09,0.38,0.00,29.42,53.939,0.380
,Mixed / non conventional,72.00,65.00,71.00,69.00,677.97,0.52,0.00,-140.41,53.792,0.665
,Mixed / non conventional,72.00,65.00,71.00,70.00,380.68,0.60,0.00,-260.93,33.632,1.041
,Mixed / non conventional,72.00,65.00,71.00,63.00,-190.37,0.36,0.00,146.16,-38.522,1.040
,Mixed / non conventional,72.00,65.00,71.00,70.00,381.30,0.46,0.00,-260.92,33.635,1.039
,Mixed / non conventional,72.00,65.00,71.00,62.00,-52.37,0.64,0.00,-104.83,-9.243,1.040
,Mixed / non conventional,72.00,65.00,2.00,1.00,-6791808.50,0.38,0.00,8.33,52.727,1.042
,Mixed / non conventional,72.00,65.00,4.00,3.00,-23697066.00,1.33,0.00,-2.88,106.205,0.549
,Mixed / non conventional,72.00,65.00,3.00,2.00,-12716536.00,1.32,0.00,-16.12,54.428,0.549
,Mixed / non conventional,72.00,65.00,6.00,5.00,15493906.00,0.11,0.00,-26.84,-54.839,0.395
,Mixed / non conventional,72.00,65.00,8.00,7.00,4292468.50,0.76,0.00,-25.59,-44.009,1.037
,Mixed / non conventional,72.00,65.00,7.00,6.00,10023280.00,0.81,0.00,47.11,-97.852,1.037
,Mixed / non conventional,72.00,65.00,10.00,9.00,-3646726.25,0.68,0.00,-61.15,41.644,1.045
,Mixed / non conventional,72.00,65.00,9.00,1.00,425160.31,0.67,0.00,159.06,-31.371,1.045
,Mixed / non conventional,72.00,65.00,14.00,13.00,3866233.75,1.28,0.00,177.27,-54.610,1.046
,Mixed / non conventional,72.00,65.00,13.00,12.00,-714887.56,1.24,0.00,-1.20,9.564,1.046
,Mixed / non conventional,72.00,65.00,12.00,11.00,-7939377.50,1.37,0.00,-118.27,100.687,1.046
,Mixed / non conventional,72.00,65.00,11.00,10.00,-5589271.00,1.33,0.00,-72.86,67.264,1.046
,Mixed / non conventional,72.00,65.00,10.00,2.00,554034.06,1.37,0.00,89.86,-42.932,1.046
,Mixed / non conventional,72.00,65.00,16.00,8.00,229438.75,0.72,0.00,55.99,-24.176,1.047
,Mixed / non conventional,72.00,65.00,18.00,17.00,-1902817.13,0.59,0.00,-11.75,33.864,1.049
,Mixed / non conventional,72.00,65.00,17.00,9.00,475076.00,0.57,0.00,-39.53,-52.953,1.049
,Mixed / non conventional,72.00,65.00,20.00,19.00,-2453164.50,0.12,0.00,-80.29,49.558,1.056
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2231587.25,0.36,0.00,-62.40,42.413,1.056
,Mixed / non conventional,72.00,65.00,18.00,10.00,518634.50,0.29,0.00,10.13,-61.452,1.056
,Mixed / non conventional,72.00,65.00,10.00,1.00,-120687.36,0.59,0.00,98.29,10.387,1.056
,Mixed / non conventional,72.00,65.00,22.00,21.00,290613.66,0.90,0.00,-149.38,-6.693,1.061
,Mixed / non conventional,72.00,65.00,21.00,20.00,-1413311.50,0.48,0.00,104.95,30.541,1.061
,Mixed / non conventional,72.00,65.00,20.00,12.00,1043100.75,0.38,0.00,58.39,-139.180,1.061
,Mixed / non conventional,72.00,65.00,12.00,4.00,2234598.25,0.11,0.00,-66.41,-193.832,1.061
,Mixed / non conventional,72.00,65.00,24.00,16.00,253774.28,0.72,0.00,-48.78,-42.989,1.058
,Mixed / non conventional,72.00,65.00,16.00,15.00,1795614.13,0.79,0.00,223.40,-28.691,1.058
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1080403.63,0.48,0.00,116.59,32.363,1.054
,Mixed / non conventional,72.00,65.00,25.00,17.00,410255.00,0.51,0.00,27.08,-73.800,1.054
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1114519.13,0.60,0.00,-83.38,38.862,1.063
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1056688.50,0.55,0.00,-392.73,34.252,1.063
,Mixed / non conventional,72.00,65.00,26.00,18.00,391904.66,0.63,0.00,155.65,-75.808,1.063
,Mixed / non conventional,72.00,65.00,18.00,9.00,147153.64,0.64,0.00,-51.07,-19.260,1.063
,Mixed / non conventional,72.00,65.00,30.00,29.00,-213405.75,0.43,0.00,35.08,8.654,1.062
,Mixed / non conventional,72.00,65.00,29.00,28.00,-780353.63,0.76,0.00,216.45,29.308,1.062
,Mixed / non conventional,72.00,65.00,28.00,20.00,431935.03,0.76,0.00,-176.99,-95.511,1.062
,Mixed / non conventional,72.00,65.00,20.00,11.00,257436.02,0.69,0.00,-60.00,-37.697,1.062
,Mixed / non conventional,72.00,65.00,11.00,3.00,1020445.19,0.75,0.00,38.99,-84.304,1.062
,Mixed / non conventional,72.00,65.00,32.00,24.00,179927.73,0.62,0.00,-212.69,-53.455,1.069
,Mixed / non conventional,72.00,65.00,34.00,33.00,-576757.81,0.67,0.00,111.35,32.640,1.067
,Mixed / non conventional,72.00,65.00,33.00,25.00,294607.06,0.71,0.00,11.39,-94.320,1.067
,Mixed / non conventional,72.00,65.00,36.00,35.00,-558476.06,0.12,0.00,81.95,37.883,1.069
,Mixed / non conventional,72.00,65.00,35.00,34.00,-542056.44,0.18,0.00,-407.22,33.574,1.069
,Mixed / non conventional,72.00,65.00,34.00,26.00,272317.13,0.18,0.00,7.18,-94.538,1.069
,Mixed / non conventional,72.00,65.00,26.00,17.00,195876.66,0.17,0.00,143.34,-41.672,1.069
,Mixed / non conventional,72.00,65.00,38.00,37.00,-179483.95,0.36,0.00,-49.31,14.819,1.075
,Mixed / non conventional,72.00,65.00,37.00,36.00,-316905.94,0.45,0.00,76.04,23.750,1.075
,Mixed / non conventional,72.00,65.00,36.00,28.00,235683.23,0.36,0.00,156.80,-97.021,1.075
,Mixed / non conventional,72.00,65.00,28.00,19.00,186490.08,0.26,0.00,-257.89,-45.596,1.075
,Mixed / non conventional,72.00,65.00,19.00,11.00,693876.81,0.34,0.00,21.43,-88.609,1.075
,Mixed / non conventional,72.00,65.00,11.00,2.00,-270863.34,0.27,0.00,16.79,24.930,1.075
,Mixed / non conventional,72.00,65.00,42.00,41.00,-369703.19,0.36,0.00,-24.52,46.610,1.076
,Mixed / non conventional,72.00,65.00,41.00,33.00,212467.19,0.45,0.00,22.10,-138.227,1.076
,Mixed / non conventional,72.00,65.00,44.00,43.00,-253941.16,0.36,0.00,5.34,40.633,1.078
,Mixed / non conventional,72.00,65.00,43.00,42.00,-357598.56,0.44,0.00,-250.77,50.711,1.078
,Mixed / non conventional,72.00,65.00,42.00,34.00,173543.83,0.46,0.00,-113.10,-125.086,1.078
,Mixed / non conventional,72.00,65.00,34.00,25.00,163393.48,0.27,0.00,122.31,-62.179,1.078
,Mixed / non conventional,72.00,65.00,46.00,45.00,-142654.28,0.18,0.00,142.59,29.432,1.074
,Mixed / non conventional,72.00,65.00,45.00,44.00,-185644.53,0.29,0.00,29.30,33.578,1.074
,Mixed / non conventional,72.00,65.00,44.00,36.00,119338.97,0.20,0.00,-33.61,-106.063,1.074
,Mixed / non conventional,72.00,65.00,36.00,27.00,130121.13,0.27,0.00,73.68,-58.079,1.074
,Mixed / non conventional,72.00,65.00,27.00,19.00,409333.47,0.28,0.00,-175.30,-85.521,1.074
,Mixed / non conventional,72.00,65.00,19.00,10.00,141389.16,0.03,0.00,-51.46,-19.778,1.074
,Mixed / non conventional,72.00,65.00,10.00,3.00,2177643.25,0.27,0.00,112.16,-155.027,1.074
,Mixed / non conventional,72.00,65.00,51.00,50.00,-178181.36,0.49,0.00,-292.03,77.985,1.059
,Mixed / non conventional,72.00,65.00,50.00,49.00,-146372.77,0.52,0.00,21.92,54.024,1.059
,Mixed / non conventional,72.00,65.00,49.00,41.00,91806.63,0.52,0.00,4.48,-148.712,1.059
,Mixed / non conventional,72.00,65.00,53.00,52.00,-76189.80,0.87,0.00,68.37,49.246,1.075
,Mixed / non conventional,72.00,65.00,55.00,47.00,13420.45,0.58,0.00,35.29,-59.086,1.080
,Mixed / non conventional,72.00,65.00,47.00,40.00,76785.95,0.51,0.00,15.10,-89.799,1.080
,Mixed / non conventional,72.00,65.00,40.00,32.00,88057.56,0.49,0.00,-129.65,-52.159,1.080
,Mixed / non conventional,72.00,65.00,32.00,31.00,223661.19,0.55,0.00,75.04,-10.820,1.080
,Mixed / non conventional,72.00,65.00,31.00,24.00,170899.59,0.59,0.00,-286.47,-43.012,1.080
,Mixed / non conventional,72.00,65.00,24.00,23.00,572780.13,0.59,0.00,249.92,-15.310,1.080
,Mixed / non conventional,72.00,65.00,23.00,16.00,193928.42,0.53,0.00,-297.93,-28.337,1.080
,Mixed / non conventional,72.00,65.00,16.00,7.00,589072.00,0.58,0.00,32.12,-70.277,1.080
,Mixed / non conventional,72.00,65.00,59.00,58.00,-35180.02,0.10,0.00,-726.57,56.441,0.550
,Mixed / non conventional,72.00,65.00,58.00,57.00,-48523.37,0.08,0.00,4.99,55.662,0.550
,Mixed / non conventional,72.00,65.00,57.00,49.00,30186.21,0.07,0.00,169.27,-103.949,0.550
,Mixed / non conventional,72.00,65.00,61.00,60.00,-8289.00,0.68,0.00,-1.55,54.533,0.974
,Mixed / non conventional,72.00,65.00,63.00,56.00,1229.31,0.30,0.00,-12.77,-71.985,1.081
,Mixed / non conventional,72.00,65.00,56.00,55.00,-9892.98,0.54,0.00,-12.46,12.657,1.081
,Mixed / non conventional,72.00,65.00,55.00,54.00,-33271.41,0.12,0.00,-365.04,33.340,1.081
,Mixed / non conventional,72.00,65.00,54.00,53.00,-48258.57,0.36,0.00,-19.65,38.632,1.081
,Mixed / non conventional,72.00,65.00,53.00,45.00,26925.13,0.28,0.00,138.39,-82.192,1.081
,Mixed / non conventional,72.00,65.00,45.00,37.00,96666.83,0.30,0.00,-80.97,-96.818,1.081
,Mixed / non conventional,72.00,65.00,37.00,29.00,230291.42,0.25,0.00,17.11,-103.867,1.081
,Mixed / non conventional,72.00,65.00,29.00,21.00,408783.88,0.27,0.00,-65.68,-98.663,1.081
,Mixed / non conventional,72.00,65.00,68.00,67.00,2851.22,0.62,0.00,80.72,64.825,0.659
,Mixed / non conventional,72.00,65.00,67.00,66.00,1646.24,0.62,0.00,-689.11,92.132,0.659
,Mixed / non conventional,72.00,65.00,66.00,58.00,827.09,0.58,0.00,50.53,-66.126,0.659
,Mixed / non conventional,72.00,65.00,58.00,50.00,17468.91,0.62,0.00,150.77,-92.052,0.659
,Mixed / non conventional,72.00,65.00,50.00,42.00,74448.25,0.61,0.00,44.75,-86.459,0.659
,Mixed / non conventional,72.00,65.00,42.00,33.00,116093.10,0.61,0.00,-6.63,-55.258,0.659
,Mixed / non conventional,72.00,65.00,70.00,63.00,-633.51,1.01,0.00,404.80,-54.861,0.790
,Mixed / non conventional,72.00,65.00,4.00,5.00,-948009.06,1.56,0.00,2.44,-8.753,1.080
,Mixed / non conventional,72.00,65.00,14.00,15.00,2981813.75,0.70,0.00,274.63,46.051,1.082
,Mixed / non conventional,72.00,65.00,15.00,7.00,392741.31,0.67,0.00,-190.97,-40.540,1.082
,Mixed / non conventional,72.00,65.00,22.00,23.00,1290042.00,0.33,0.00,186.21,32.490,1.087
,Mixed / non conventional,72.00,65.00,23.00,31.00,209631.77,0.34,0.00,36.53,58.771,1.087
,Mixed / non conventional,72.00,65.00,31.00,30.00,176598.67,0.40,0.00,-340.88,-7.934,1.087
,Mixed / non conventional,72.00,65.00,30.00,22.00,313921.16,0.41,0.00,114.93,-55.414,0.736
,Mixed / non conventional,72.00,65.00,40.00,48.00,50420.41,0.73,0.00,-263.90,73.165,1.085
,Mixed / non conventional,72.00,65.00,48.00,47.00,-62138.85,0.73,0.00,248.71,17.175,1.085
,Mixed / non conventional,72.00,65.00,47.00,39.00,63208.49,0.73,0.00,-10.86,-80.704,1.085
,Mixed / non conventional,72.00,65.00,39.00,31.00,134680.08,0.73,0.00,-28.81,-72.925,1.085
,Mixed / non conventional,72.00,65.00,31.00,22.00,299425.59,0.74,0.00,-222.26,-91.258,1.085
,Mixed / non conventional,72.00,65.00,22.00,14.00,468193.50,0.73,0.00,-161.74,-71.872,1.085
,Mixed / non conventional,72.00,65.00,14.00,6.00,989761.75,0.72,0.00,132.46,-97.179,1.085
,Mixed / non conventional,72.00,65.00,39.00,40.00,-97529.50,0.97,0.00,26.23,-9.996,1.089
,Mixed / non conventional,72.00,65.00,40.00,31.00,97822.57,0.92,0.00,-55.52,-63.200,1.089
,Mixed / non conventional,72.00,65.00,38.00,39.00,-190932.31,0.05,0.00,302.58,-17.573,1.084
,Mixed / non conventional,72.00,65.00,56.00,64.00,363.01,1.01,0.00,48.04,52.285,1.095
,Mixed / non conventional,72.00,65.00,64.00,63.00,-236.37,0.91,0.00,-34.72,20.027,1.095
,Mixed / non conventional,72.00,65.00,63.00,55.00,986.40,0.99,0.00,-25.24,-59.780,1.095
,Mixed / non conventional,72.00,65.00,55.00,46.00,8534.16,1.01,0.00,-389.38,-40.171,1.095
,Mixed / non conventional,72.00,65.00,46.00,47.00,-79569.12,0.88,0.00,426.24,-19.215,1.095
,Mixed / non conventional,72.00,65.00,47.00,56.00,8106.90,0.88,0.00,-24.32,46.683,1.095
,Mixed / non conventional,72.00,65.00,56.00,48.00,11637.71,0.89,0.00,-224.98,-63.769,1.095
,Mixed / non conventional,72.00,65.00,48.00,39.00,40849.39,0.94,0.00,238.17,-64.034,1.095
,Mixed / non conventional,72.00,65.00,39.00,32.00,125419.13,0.92,0.00,-103.65,-62.389,1.095
,Mixed / non conventional,72.00,65.00,32.00,23.00,210747.28,0.90,0.00,38.53,-69.817,1.095
,Mixed / non conventional,72.00,65.00,51.00,52.00,-109181.85,0.64,0.00,-94.85,-59.013,1.091
,Mixed / non conventional,72.00,65.00,52.00,44.00,37848.31,0.64,0.00,98.01,-98.676,1.091
,Mixed / non conventional,72.00,65.00,44.00,35.00,70431.39,0.66,0.00,52.47,-68.450,1.091
,Mixed / non conventional,72.00,65.00,35.00,27.00,254493.41,0.66,0.00,-10.40,-97.757,1.091
,Mixed / non conventional,72.00,65.00,27.00,18.00,185197.31,0.65,0.00,-236.85,-42.936,1.091
,Mixed / non conventional,72.00,65.00,18.00,11.00,1221341.88,0.65,0.00,83.57,-134.209,1.091
,Mixed / non conventional,72.00,65.00,11.00,4.00,4035375.25,0.62,0.00,54.47,-306.493,1.091
,Mixed / non conventional,72.00,65.00,70.00,69.00,1450.09,0.69,0.00,117.70,54.403,1.088
,Mixed / non conventional,72.00,65.00,59.00,60.00,-20746.67,0.35,0.00,-393.28,-97.039,1.092
,Mixed / non conventional,72.00,65.00,60.00,52.00,5190.67,0.20,0.00,16.54,-80.928,1.092
,Mixed / non conventional,72.00,65.00,52.00,43.00,20663.18,0.37,0.00,107.69,-57.262,1.092
,Mixed / non conventional,72.00,65.00,43.00,35.00,135248.48,0.22,0.00,43.86,-109.623,1.092
,Mixed / non conventional,72.00,65.00,35.00,26.00,149303.95,0.30,0.00,-399.57,-62.367,1.092
,Mixed / non conventional,72.00,65.00,26.00,19.00,679254.69,0.27,0.00,213.60,-121.628,1.092
,Mixed / non conventional,72.00,65.00,19.00,12.00,1678032.75,0.23,0.00,141.02,-195.306,1.092
,Mixed / non conventional,72.00,65.00,12.00,3.00,-188204.94,0.14,0.00,-77.30,18.473,1.092
,Mixed / non conventional,72.00,65.00,61.00,62.00,-4047.85,0.69,0.00,105.09,-51.987,1.087
,Mixed / non conventional,72.00,65.00,62.00,63.00,-1141.24,0.48,0.00,248.94,-30.710,1.087
,Mixed / non conventional,72.00,65.00,63.00,54.00,429.01,0.75,0.00,-389.43,-26.237,1.087
,Mixed / non conventional,72.00,65.00,54.00,46.00,20158.28,0.53,0.00,-24.97,-73.870,1.087
,Mixed / non conventional,72.00,65.00,46.00,38.00,73305.16,0.66,0.00,112.86,-82.993,1.087
,Mixed / non conventional,72.00,65.00,38.00,30.00,199264.17,0.63,0.00,-66.82,-98.701,1.087
,Mixed / non conventional,72.00,65.00,30.00,21.00,318006.88,0.57,0.00,-30.27,-90.355,1.087
,Mixed / non conventional,72.00,65.00,21.00,13.00,845954.06,0.58,0.00,166.39,-122.605,1.087
,Mixed / non conventional,72.00,65.00,13.00,5.00,2135459.75,0.69,0.00,-62.88,-199.599,1.087
,Mixed / non conventional,72.00,65.00,68.00,69.00,2516.54,0.40,0.00,-157.53,-54.816,0.821
,Mixed / non conventional,72.00,65.00,43.00,51.00,51876.55,1.82,0.00,-12.98,116.217,1.096
,Mixed / non conventional,72.00,65.00,51.00,59.00,10384.37,1.84,0.00,281.93,119.481,1.096
,Mixed / non conventional,72.00,65.00,59.00,67.00,1980.06,1.84,0.00,-94.68,72.650,1.096
,Mixed / non conventional,72.00,65.00,67.00,58.00,-1098.17,1.86,0.00,-636.08,43.803,1.096
,Mixed / non conventional,72.00,65.00,58.00,49.00,10896.86,1.83,0.00,178.22,-99.655,1.096
,Mixed / non conventional,72.00,65.00,49.00,42.00,129852.16,1.83,0.00,32.29,-201.148,1.096
,Mixed / non conventional,72.00,65.00,60.00,68.00,-10424.50,0.58,0.00,222.21,60.555,1.095
,Mixed / non conventional,72.00,65.00,68.00,59.00,33014.86,0.51,0.00,171.48,36.881,1.095
,Mixed / non conventional,72.00,65.00,59.00,50.00,3246.32,0.55,0.00,-573.65,-38.770,1.095
,Mixed / non conventional,72.00,65.00,50.00,41.00,47728.89,0.58,0.00,26.00,-98.177,1.095
,Mixed / non conventional,72.00,65.00,53.00,61.00,3125.84,0.63,0.00,55.56,70.122,1.098
,Mixed / non conventional,72.00,65.00,61.00,69.00,-1143.54,0.62,0.00,64.63,48.438,1.098
,Mixed / non conventional,72.00,65.00,69.00,60.00,367.76,0.51,0.00,-67.17,12.851,1.098
,Mixed / non conventional,72.00,65.00,60.00,51.00,1373.11,0.61,0.00,111.92,-22.278,1.098
,Mixed / non conventional,72.00,65.00,51.00,42.00,27297.38,0.63,0.00,-238.87,-65.174,1.098
,Mixed / non conventional,72.00,65.00,42.00,35.00,241329.67,0.63,0.00,295.79,-161.862,1.098
,Mixed / non conventional,72.00,65.00,35.00,28.00,394695.56,0.63,0.00,68.97,-138.380,1.098
,Mixed / non conventional,72.00,65.00,54.00,62.00,1653.62,0.33,0.00,140.73,57.188,1.098
,Mixed / non conventional,72.00,65.00,62.00,70.00,-488.22,0.21,0.00,-157.94,45.484,1.098
,Mixed / non conventional,72.00,65.00,70.00,61.00,84.25,0.58,0.00,53.22,6.756,1.098
,Mixed / non conventional,72.00,65.00,15.00,23.00,353829.03,0.70,0.00,72.81,55.077,1.035
,Mixed / non conventional,72.00,65.00,23.00,14.00,580536.19,0.70,0.00,-347.30,-98.939,1.035
,Mixed / non conventional,72.00,65.00,14.00,5.00,2350524.75,0.70,0.00,115.18,-241.994,1.035
,Mixed / non conventional,72.00,65.00,34.00,43.00,85005.91,0.30,0.00,365.27,55.805,0.820
,Mixed / non conventional,72.00,65.00,43.00,36.00,197631.66,0.32,0.00,-44.57,-110.067,0.820
,Mixed / non conventional,72.00,65.00,52.00,61.00,870.63,1.71,0.00,-14.00,20.110,1.098
,Mixed / non conventional,72.00,65.00,61.00,54.00,5045.22,1.73,0.00,-35.72,-109.101,1.098
,Mixed / non conventional,72.00,65.00,54.00,45.00,11250.30,1.71,0.00,120.08,-44.023,1.098
,Mixed / non conventional,72.00,65.00,45.00,36.00,67386.63,1.74,0.00,-0.58,-73.698,1.098
,Mixed / non conventional,72.00,65.00,36.00,29.00,338774.94,1.71,0.00,-62.89,-129.245,1.098
,Mixed / non conventional,72.00,65.00,44.00,53.00,15014.52,0.60,0.00,-167.16,49.071,1.092
,Mixed / non conventional,72.00,65.00,53.00,62.00,519.62,0.60,0.00,160.47,18.307,1.092
,Mixed / non conventional,72.00,65.00,28.00,37.00,150173.67,0.63,0.00,-231.94,74.971,1.103
,Mixed / non conventional,72.00,65.00,37.00,46.00,55217.99,0.70,0.00,-63.32,68.134,1.103
,Mixed / non conventional,72.00,65.00,46.00,39.00,95497.16,0.71,0.00,414.70,-100.804,1.103
,Mixed / non conventional,72.00,65.00,39.00,30.00,136851.00,0.64,0.00,-367.69,-81.620,1.103
,Mixed / non conventional,72.00,65.00,30.00,23.00,214220.61,0.70,0.00,303.11,-51.177,1.103
,Mixed / non conventional,72.00,65.00,55.00,64.00,276.10,0.59,0.00,61.06,40.000,1.092
,Mixed / non conventional,72.00,65.00,20.00,29.00,255669.84,0.63,0.00,-43.54,59.245,0.951
,Mixed / non conventional,72.00,65.00,29.00,38.00,166279.95,0.64,0.00,33.39,78.127,0.951
