,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,1.00,3.00,40.00,42.00,3300336.75,0.09,0.00,17.89,-442.754,6.234
,Mixed / non conventional,1.00,3.00,25.00,27.00,-1288612.25,0.85,0.00,210.10,98.524,0.824
,Mixed / non conventional,1.00,3.00,27.00,29.00,-778648.44,0.84,0.00,-85.76,46.776,0.824
,Mixed / non conventional,1.00,3.00,29.00,31.00,-98135.67,0.11,0.00,31.71,35.705,6.241
,Mixed / non conventional,1.00,3.00,31.00,33.00,2753719.25,0.09,0.00,-162.19,-814.027,6.241
,Mixed / non conventional,1.00,3.00,33.00,35.00,-1729767.00,0.28,0.00,252.17,78.197,1.159
,Mixed / non conventional,1.00,3.00,35.00,37.00,-1267173.13,0.27,0.00,-286.74,47.736,1.159
,Mixed / non conventional,1.00,3.00,37.00,39.00,-414598.22,0.09,0.00,163.60,49.855,4.393
,Mixed / non conventional,1.00,3.00,39.00,41.00,3787065.50,0.11,0.00,-173.91,-387.083,4.393
,Mixed / non conventional,1.00,3.00,41.00,43.00,-1889686.50,0.11,0.00,402.52,61.166,1.623
,Mixed / non conventional,1.00,3.00,43.00,45.00,-1729243.38,0.14,0.00,-313.61,48.340,1.623
,Mixed / non conventional,1.00,3.00,42.00,44.00,-1931050.88,0.39,0.00,-67.38,78.245,2.188
,Mixed / non conventional,1.00,3.00,44.00,46.00,-1388998.88,0.39,0.00,-176.47,48.776,2.188
,Mixed / non conventional,1.00,3.00,46.00,48.00,-451608.75,0.15,0.00,52.71,39.720,6.282
,Mixed / non conventional,1.00,3.00,48.00,50.00,4513677.00,0.15,0.00,-25.33,-348.391,6.282
,Mixed / non conventional,1.00,3.00,50.00,52.00,-2300331.75,0.15,0.00,185.36,68.586,2.750
,Mixed / non conventional,1.00,3.00,52.00,54.00,-1858041.50,0.15,0.00,-144.88,49.126,2.750
,Mixed / non conventional,1.00,3.00,54.00,56.00,-864557.13,0.12,0.00,81.51,46.841,6.326
,Mixed / non conventional,1.00,3.00,56.00,58.00,5727257.00,0.13,0.00,-165.99,-277.648,6.326
,Mixed / non conventional,1.00,3.00,58.00,60.00,-2668920.75,0.31,0.00,96.80,61.780,3.363
,Mixed / non conventional,1.00,3.00,60.00,62.00,-2377387.50,0.31,0.00,383.85,49.618,3.363
,Mixed / non conventional,1.00,3.00,45.00,47.00,-875641.00,0.26,0.00,43.64,49.795,3.797
,Mixed / non conventional,1.00,3.00,47.00,49.00,4787847.50,0.25,0.00,-207.64,-238.237,3.797
,Mixed / non conventional,1.00,3.00,49.00,51.00,-1966232.25,0.12,0.00,273.31,49.413,2.179
,Mixed / non conventional,1.00,3.00,51.00,53.00,-2202788.25,0.12,0.00,-117.52,48.973,2.179
,Mixed / non conventional,1.00,3.00,53.00,55.00,-1445087.50,0.24,0.00,70.35,49.776,3.798
,Mixed / non conventional,1.00,3.00,55.00,57.00,5907547.50,0.25,0.00,-240.00,-181.692,3.798
,Mixed / non conventional,1.00,3.00,57.00,59.00,-2008459.13,0.08,0.00,288.14,49.613,3.403
,Mixed / non conventional,1.00,3.00,59.00,61.00,-2632170.00,0.05,0.00,-81.69,58.523,3.403
,Mixed / non conventional,1.00,3.00,61.00,63.00,-2012597.13,0.15,0.00,189.12,49.880,4.200
,Mixed / non conventional,1.00,3.00,63.00,65.00,6981137.00,0.17,0.00,-15.61,-156.819,4.200
,Mixed / non conventional,1.00,3.00,62.00,64.00,-1192542.63,0.18,0.00,-180.18,42.880,6.403
,Mixed / non conventional,1.00,3.00,64.00,66.00,6888550.00,0.19,0.00,-273.24,-224.796,6.403
,Mixed / non conventional,1.00,3.00,66.00,68.00,-2892908.50,0.33,0.00,149.37,53.762,4.005
,Mixed / non conventional,1.00,3.00,68.00,70.00,-2945896.25,0.33,0.00,143.70,49.987,4.005
,Mixed / non conventional,1.00,3.00,70.00,72.00,-1389918.13,0.47,0.00,-231.19,34.646,6.426
,Mixed / non conventional,1.00,3.00,72.00,2.00,3443018.75,0.25,0.00,-13.95,-1437.764,6.426
,Mixed / non conventional,1.00,3.00,65.00,67.00,-2137581.00,0.31,0.00,-134.57,50.198,4.830
,Mixed / non conventional,1.00,3.00,67.00,69.00,-3060406.00,0.32,0.00,-88.94,65.526,4.830
,Mixed / non conventional,1.00,3.00,69.00,71.00,-2463883.50,0.04,0.00,-145.78,50.240,5.031
,Mixed / non conventional,2.00,4.00,3.00,5.00,4463.38,1.27,0.00,-807.50,86.478,0.183
,Mixed / non conventional,2.00,4.00,5.00,7.00,2535.62,0.73,0.00,26.72,-39.302,0.183
,Mixed / non conventional,2.00,4.00,7.00,9.00,44802.27,1.60,0.00,-99.90,-61.812,0.114
,Mixed / non conventional,2.00,4.00,9.00,11.00,-80048.88,1.66,0.00,177.16,36.813,0.114
,Mixed / non conventional,2.00,4.00,11.00,13.00,-110808.29,0.08,0.00,46.92,317.245,1.558
,Mixed / non conventional,2.00,4.00,13.00,15.00,30903.32,0.04,0.00,-10.62,-47.641,1.558
,Mixed / non conventional,2.00,4.00,15.00,17.00,557803.19,0.69,0.00,-214.60,-89.527,0.270
,Mixed / non conventional,2.00,4.00,17.00,19.00,-409484.69,0.74,0.00,106.23,42.526,0.270
,Mixed / non conventional,2.00,4.00,19.00,21.00,-514944.53,0.09,0.00,-13.94,679.111,5.018
,Mixed / non conventional,2.00,4.00,21.00,23.00,-20332.98,0.11,0.00,127.83,19.154,5.018
,Mixed / non conventional,2.00,4.00,6.00,8.00,3381.26,0.54,0.00,-8.98,-45.198,0.504
,Mixed / non conventional,2.00,4.00,8.00,10.00,59755.20,0.54,0.00,-37.98,-199.688,0.504
,Mixed / non conventional,2.00,4.00,10.00,12.00,-149242.05,0.21,0.00,139.79,1122.739,2.836
,Mixed / non conventional,2.00,4.00,12.00,14.00,-13071.23,0.22,0.00,-151.06,49.167,2.836
,Mixed / non conventional,2.00,4.00,14.00,16.00,46909.38,0.12,0.00,-9.48,-47.954,1.349
,Mixed / non conventional,2.00,4.00,16.00,18.00,520291.50,0.13,0.00,-55.14,-332.422,1.349
,Mixed / non conventional,2.00,4.00,18.00,20.00,-591888.19,0.38,0.00,221.98,160.762,0.860
,Mixed / non conventional,2.00,4.00,20.00,22.00,-245076.09,0.41,0.00,-22.81,46.595,0.860
,Mixed / non conventional,2.00,4.00,22.00,24.00,66405.71,0.03,0.00,-128.40,-50.195,4.702
,Mixed / non conventional,2.00,4.00,24.00,26.00,1401254.13,0.05,0.00,164.61,-794.390,4.702
,Mixed / non conventional,2.00,4.00,23.00,25.00,1603045.63,0.20,0.00,-123.48,-102.908,0.463
,Mixed / non conventional,2.00,4.00,25.00,27.00,-929176.63,0.18,0.00,217.50,45.333,0.463
,Mixed / non conventional,2.00,4.00,27.00,29.00,-1025744.88,0.07,0.00,-89.68,233.459,2.775
,Mixed / non conventional,2.00,4.00,29.00,31.00,-273860.44,0.07,0.00,34.94,49.434,2.775
,Mixed / non conventional,2.00,4.00,31.00,33.00,2935471.25,0.10,0.00,-140.30,-117.198,0.761
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1434286.13,0.03,0.00,262.51,46.853,0.761
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1520767.13,0.17,0.00,-290.52,130.045,2.405
,Mixed / non conventional,2.00,4.00,37.00,39.00,-687168.88,0.14,0.00,164.22,49.234,2.405
,Mixed / non conventional,2.00,4.00,39.00,41.00,4155314.25,0.13,0.00,-172.45,-137.195,1.310
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1708345.13,0.15,0.00,404.69,48.150,1.310
,Mixed / non conventional,2.00,4.00,26.00,28.00,-1079843.38,0.30,0.00,34.50,91.848,0.917
,Mixed / non conventional,2.00,4.00,28.00,30.00,-705302.56,0.30,0.00,-77.27,47.136,0.917
,Mixed / non conventional,2.00,4.00,30.00,32.00,-41495.55,0.00,0.00,15.57,11.922,4.928
,Mixed / non conventional,2.00,4.00,32.00,34.00,2535710.50,0.03,0.00,-28.35,-591.912,4.928
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1518740.00,0.16,0.00,15.90,72.541,1.224
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1216016.25,0.10,0.00,-80.15,48.401,1.224
,Mixed / non conventional,2.00,4.00,38.00,40.00,-353133.41,0.08,0.00,110.68,47.696,4.934
,Mixed / non conventional,2.00,4.00,40.00,42.00,3894018.75,0.06,0.00,7.79,-447.058,4.934
,Mixed / non conventional,2.00,4.00,42.00,44.00,-1980100.38,0.27,0.00,-66.72,62.629,1.586
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1801209.13,0.29,0.00,-174.90,49.202,1.586
,Mixed / non conventional,2.00,4.00,43.00,45.00,-2015092.63,0.16,0.00,-300.74,93.994,2.519
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1229861.50,0.17,0.00,45.59,49.717,2.519
,Mixed / non conventional,2.00,4.00,47.00,49.00,5360029.00,0.05,0.00,-216.58,-158.905,2.118
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1906038.00,0.08,0.00,279.70,49.590,2.118
,Mixed / non conventional,2.00,4.00,51.00,53.00,-2540345.75,0.17,0.00,-128.88,75.476,2.741
,Mixed / non conventional,2.00,4.00,53.00,55.00,-1892369.13,0.17,0.00,82.69,49.857,2.741
,Mixed / non conventional,2.00,4.00,55.00,57.00,6734329.00,0.06,0.00,-247.86,-182.984,3.173
,Mixed / non conventional,2.00,4.00,57.00,59.00,-2060203.00,0.09,0.00,299.87,50.089,3.173
,Mixed / non conventional,2.00,4.00,59.00,61.00,-3010233.00,0.10,0.00,-91.65,65.665,3.169
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2549447.50,0.13,0.00,187.44,50.143,3.169
,Mixed / non conventional,2.00,4.00,46.00,48.00,-693654.75,0.07,0.00,59.60,50.399,4.851
,Mixed / non conventional,2.00,4.00,48.00,50.00,5300855.00,0.04,0.00,-21.81,-337.003,4.851
,Mixed / non conventional,2.00,4.00,50.00,52.00,-2425701.25,0.21,0.00,178.86,59.777,2.137
,Mixed / non conventional,2.00,4.00,52.00,54.00,-2297999.50,0.18,0.00,-148.15,50.098,2.137
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1188884.25,0.11,0.00,104.23,50.332,4.668
,Mixed / non conventional,2.00,4.00,56.00,58.00,6717842.50,0.13,0.00,-176.06,-253.945,4.668
,Mixed / non conventional,2.00,4.00,58.00,60.00,-2899437.75,0.26,0.00,91.03,56.102,2.665
,Mixed / non conventional,2.00,4.00,60.00,62.00,-2891598.00,0.25,0.00,383.78,50.359,2.665
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1558565.25,0.07,0.00,-175.93,45.528,4.950
,Mixed / non conventional,2.00,4.00,64.00,66.00,8109899.50,0.07,0.00,-275.05,-214.719,4.950
,Mixed / non conventional,2.00,4.00,63.00,65.00,8043552.00,0.09,0.00,-9.40,-194.289,4.301
,Mixed / non conventional,2.00,4.00,65.00,67.00,-2302707.00,0.06,0.00,-132.39,50.480,4.301
,Mixed / non conventional,2.00,4.00,67.00,69.00,-3535896.00,0.39,0.00,-94.53,64.597,3.937
,Mixed / non conventional,2.00,4.00,69.00,71.00,-3034666.75,0.38,0.00,-141.40,50.620,3.937
,Mixed / non conventional,2.00,4.00,71.00,1.00,6975.83,4.19,0.00,56.01,-71.009,0.096
,Mixed / non conventional,2.00,4.00,1.00,3.00,5582.32,4.20,0.00,341.81,56.787,0.096
,Mixed / non conventional,2.00,4.00,66.00,68.00,-3215958.75,0.04,0.00,156.49,50.052,3.201
,Mixed / non conventional,2.00,4.00,68.00,70.00,-3537047.50,0.05,0.00,147.36,50.191,3.201
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1784659.38,0.12,0.00,-231.74,35.864,4.958
,Mixed / non conventional,3.00,5.00,4.00,6.00,3889.40,4.37,0.00,-710.28,70.532,0.171
,Mixed / non conventional,3.00,5.00,6.00,8.00,2664.62,1.40,0.00,-20.03,-38.657,0.171
,Mixed / non conventional,3.00,5.00,8.00,10.00,34999.26,1.07,0.00,-56.96,-67.197,0.158
,Mixed / non conventional,3.00,5.00,10.00,12.00,-60512.36,1.07,0.00,138.26,38.727,0.158
,Mixed / non conventional,3.00,5.00,12.00,14.00,-102930.79,0.43,0.00,-146.13,208.112,1.100
,Mixed / non conventional,3.00,5.00,14.00,16.00,44597.90,0.44,0.00,-7.64,-48.553,1.100
,Mixed / non conventional,3.00,5.00,16.00,18.00,469077.38,0.69,0.00,-63.53,-91.921,0.330
,Mixed / non conventional,3.00,5.00,18.00,20.00,-347818.53,0.68,0.00,225.87,44.103,0.330
,Mixed / non conventional,3.00,5.00,20.00,22.00,-414010.78,0.12,0.00,-45.23,593.181,5.452
,Mixed / non conventional,3.00,5.00,22.00,24.00,-7153.90,0.34,0.00,-127.40,7.321,5.452
,Mixed / non conventional,3.00,5.00,7.00,9.00,16367.63,0.24,0.00,-91.71,-604.968,1.393
,Mixed / non conventional,3.00,5.00,9.00,11.00,-5539.74,0.35,0.00,169.35,51.189,1.393
,Mixed / non conventional,3.00,5.00,11.00,13.00,-118779.48,0.04,0.00,44.94,756.885,2.402
,Mixed / non conventional,3.00,5.00,13.00,15.00,-16072.33,0.03,0.00,-8.50,51.208,2.402
,Mixed / non conventional,3.00,5.00,15.00,17.00,404383.94,0.26,0.00,-217.62,-253.920,0.829
,Mixed / non conventional,3.00,5.00,17.00,19.00,-126846.27,0.24,0.00,102.00,49.781,0.829
,Mixed / non conventional,3.00,5.00,19.00,21.00,-496505.44,0.21,0.00,-24.78,210.277,1.341
,Mixed / non conventional,3.00,5.00,21.00,23.00,-170105.14,0.22,0.00,132.63,50.429,1.341
,Mixed / non conventional,3.00,5.00,23.00,25.00,1301982.88,0.37,0.00,-130.00,-188.996,0.903
,Mixed / non conventional,3.00,5.00,25.00,27.00,-455204.56,0.37,0.00,220.98,49.558,0.903
,Mixed / non conventional,3.00,5.00,24.00,26.00,1353002.13,0.38,0.00,172.52,-117.837,0.628
,Mixed / non conventional,3.00,5.00,26.00,28.00,-726189.88,0.43,0.00,35.54,48.067,0.628
,Mixed / non conventional,3.00,5.00,28.00,30.00,-864897.31,0.05,0.00,-82.93,278.863,3.931
,Mixed / non conventional,3.00,5.00,30.00,32.00,-200342.81,0.05,0.00,17.79,51.230,3.931
,Mixed / non conventional,3.00,5.00,32.00,34.00,2481665.25,0.30,0.00,-26.04,-136.594,1.049
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1128898.00,0.29,0.00,21.62,50.839,1.049
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1340801.63,0.13,0.00,-82.31,145.191,3.045
,Mixed / non conventional,3.00,5.00,38.00,40.00,-567284.38,0.13,0.00,116.35,51.469,3.045
,Mixed / non conventional,3.00,5.00,40.00,42.00,3798179.25,0.15,0.00,1.31,-145.181,1.516
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1575389.50,0.15,0.00,-63.83,51.405,1.516
,Mixed / non conventional,3.00,5.00,27.00,29.00,-950164.38,0.23,0.00,-97.30,121.808,1.382
,Mixed / non conventional,3.00,5.00,29.00,31.00,-504159.00,0.23,0.00,38.40,50.782,1.382
,Mixed / non conventional,3.00,5.00,31.00,33.00,2502836.75,0.12,0.00,-143.05,-179.201,1.228
,Mixed / non conventional,3.00,5.00,33.00,35.00,-867469.19,0.14,0.00,269.35,50.464,1.228
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1385890.00,0.14,0.00,-294.10,91.905,1.700
,Mixed / non conventional,3.00,5.00,37.00,39.00,-919684.44,0.15,0.00,163.36,50.823,1.700
,Mixed / non conventional,3.00,5.00,39.00,41.00,3675014.75,0.21,0.00,-174.47,-187.975,1.869
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1175984.38,0.21,0.00,403.44,51.128,1.869
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1848847.13,0.08,0.00,-292.58,77.380,2.099
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1418373.13,0.08,0.00,48.21,51.268,2.099
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1862941.50,0.06,0.00,-173.00,121.659,3.526
,Mixed / non conventional,3.00,5.00,46.00,48.00,-910804.63,0.05,0.00,62.15,51.548,3.526
,Mixed / non conventional,3.00,5.00,48.00,50.00,5149980.00,0.15,0.00,-21.48,-149.190,2.069
,Mixed / non conventional,3.00,5.00,50.00,52.00,-2034885.00,0.13,0.00,174.51,51.732,2.069
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2309903.00,0.08,0.00,-148.27,96.966,3.872
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1383751.00,0.08,0.00,114.09,51.510,3.872
,Mixed / non conventional,3.00,5.00,56.00,58.00,6507934.00,0.03,0.00,-180.06,-150.172,2.694
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2522491.25,0.03,0.00,88.10,52.082,2.694
,Mixed / non conventional,3.00,5.00,60.00,62.00,-2862694.75,0.08,0.00,381.14,96.569,4.901
,Mixed / non conventional,3.00,5.00,62.00,64.00,-1697412.50,0.07,0.00,-172.00,51.628,4.901
,Mixed / non conventional,3.00,5.00,47.00,49.00,4881515.00,0.04,0.00,-223.05,-200.599,2.744
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1452596.88,0.06,0.00,284.26,52.232,2.744
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2355551.50,0.06,0.00,-141.01,67.544,2.486
,Mixed / non conventional,3.00,5.00,53.00,55.00,-2049386.75,0.05,0.00,94.44,51.987,2.486
,Mixed / non conventional,3.00,5.00,55.00,57.00,6281990.50,0.04,0.00,-251.95,-214.597,3.767
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1693517.88,0.00,0.00,309.26,51.656,3.767
,Mixed / non conventional,3.00,5.00,59.00,61.00,-2789353.50,0.08,0.00,-101.63,60.467,2.986
,Mixed / non conventional,3.00,5.00,61.00,63.00,-2667354.00,0.04,0.00,185.50,52.044,2.986
,Mixed / non conventional,3.00,5.00,63.00,65.00,7599798.50,0.33,0.00,-5.19,-216.279,4.823
,Mixed / non conventional,3.00,5.00,65.00,67.00,-1997751.25,0.33,0.00,-128.75,51.529,4.823
,Mixed / non conventional,3.00,5.00,64.00,66.00,7833631.00,0.11,0.00,-274.36,-155.885,3.543
,Mixed / non conventional,3.00,5.00,66.00,68.00,-2885576.75,0.11,0.00,158.50,52.114,3.543
,Mixed / non conventional,3.00,5.00,68.00,70.00,-3470341.00,0.06,0.00,145.46,83.754,5.200
,Mixed / non conventional,3.00,5.00,70.00,72.00,-1849918.50,0.12,0.00,-229.83,40.765,5.200
,Mixed / non conventional,3.00,5.00,72.00,2.00,5226.20,0.19,0.00,-39.88,-59.011,0.106
,Mixed / non conventional,3.00,5.00,2.00,4.00,4671.06,0.27,0.00,340.41,52.708,0.106
,Mixed / non conventional,3.00,5.00,67.00,69.00,-3327243.50,0.00,0.00,-98.91,60.365,3.732
,Mixed / non conventional,3.00,5.00,69.00,71.00,-3093632.75,0.04,0.00,-135.36,51.173,3.732
,Mixed / non conventional,3.00,5.00,71.00,1.00,8824.78,0.82,0.00,53.64,-38.890,0.111
,Mixed / non conventional,4.00,6.00,5.00,7.00,3814.16,1.35,0.00,-163.93,45.887,0.113
,Mixed / non conventional,4.00,6.00,7.00,9.00,6826.34,1.25,0.00,-127.08,-65.701,0.113
,Mixed / non conventional,4.00,6.00,9.00,11.00,2528.55,0.13,0.00,168.77,-49.356,1.610
,Mixed / non conventional,4.00,6.00,11.00,13.00,-45182.39,0.30,0.00,49.86,293.978,1.610
,Mixed / non conventional,4.00,6.00,13.00,15.00,-97575.19,0.70,0.00,4.16,43.506,0.243
,Mixed / non conventional,4.00,6.00,15.00,17.00,307315.94,0.83,0.00,-230.96,-73.782,0.243
,Mixed / non conventional,4.00,6.00,17.00,19.00,-18439.11,0.04,0.00,98.09,50.815,4.643
,Mixed / non conventional,4.00,6.00,19.00,21.00,-271984.53,0.07,0.00,-47.24,484.997,4.643
,Mixed / non conventional,4.00,6.00,21.00,23.00,-339964.91,0.61,0.00,136.45,48.205,0.540
,Mixed / non conventional,4.00,6.00,23.00,25.00,971276.00,0.68,0.00,-132.76,-98.372,0.540
,Mixed / non conventional,4.00,6.00,8.00,10.00,14307.13,0.07,0.00,-23.52,-811.522,2.138
,Mixed / non conventional,4.00,6.00,10.00,12.00,-3514.78,0.40,0.00,124.22,49.841,2.138
,Mixed / non conventional,4.00,6.00,12.00,14.00,-111367.73,0.12,0.00,-227.08,1680.815,5.690
,Mixed / non conventional,4.00,6.00,14.00,16.00,-2007.37,0.25,0.00,-3.94,15.148,5.690
,Mixed / non conventional,4.00,6.00,16.00,18.00,365166.44,0.24,0.00,-55.02,-275.245,0.995
,Mixed / non conventional,4.00,6.00,18.00,20.00,-106290.71,0.24,0.00,222.26,50.073,0.995
,Mixed / non conventional,4.00,6.00,20.00,22.00,-406208.69,0.35,0.00,-29.63,154.846,1.207
,Mixed / non conventional,4.00,6.00,22.00,24.00,-186081.41,0.27,0.00,-125.91,49.653,1.207
,Mixed / non conventional,4.00,6.00,24.00,26.00,1160029.50,0.29,0.00,175.58,-225.667,1.210
,Mixed / non conventional,4.00,6.00,26.00,28.00,-339755.03,0.40,0.00,33.86,49.571,1.210
,Mixed / non conventional,4.00,6.00,25.00,27.00,-164528.97,0.14,0.00,220.39,50.313,2.204
,Mixed / non conventional,4.00,6.00,27.00,29.00,-612425.50,0.16,0.00,-104.43,142.332,2.204
,Mixed / non conventional,4.00,6.00,29.00,31.00,-688001.00,0.22,0.00,41.08,49.226,0.872
,Mixed / non conventional,4.00,6.00,31.00,33.00,1901262.38,0.08,0.00,-143.54,-107.887,0.872
,Mixed / non conventional,4.00,6.00,33.00,35.00,-423681.78,0.24,0.00,271.24,50.313,2.264
,Mixed / non conventional,4.00,6.00,35.00,37.00,-978139.56,0.24,0.00,-297.40,95.037,2.264
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1033256.56,0.26,0.00,161.59,49.969,1.360
,Mixed / non conventional,4.00,6.00,39.00,41.00,2851596.00,0.27,0.00,-173.71,-115.545,1.360
,Mixed / non conventional,4.00,6.00,41.00,43.00,-671132.69,0.07,0.00,400.08,50.710,2.997
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1397411.75,0.09,0.00,-289.16,90.135,2.997
,Mixed / non conventional,4.00,6.00,28.00,30.00,-786806.88,0.03,0.00,-82.48,111.215,1.524
,Mixed / non conventional,4.00,6.00,30.00,32.00,-452893.88,0.18,0.00,20.66,50.299,1.524
,Mixed / non conventional,4.00,6.00,32.00,34.00,2132714.25,0.30,0.00,-26.61,-203.972,1.641
,Mixed / non conventional,4.00,6.00,34.00,36.00,-644628.63,0.27,0.00,25.04,50.092,1.641
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1183969.00,0.13,0.00,-83.59,88.602,1.918
,Mixed / non conventional,4.00,6.00,38.00,40.00,-806313.00,0.17,0.00,122.52,50.283,1.918
,Mixed / non conventional,4.00,6.00,40.00,42.00,3261466.25,0.13,0.00,-6.11,-187.905,2.105
,Mixed / non conventional,4.00,6.00,42.00,44.00,-1029109.06,0.20,0.00,-61.55,50.397,2.105
,Mixed / non conventional,4.00,6.00,44.00,46.00,-1621841.50,0.15,0.00,-171.74,88.116,2.724
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1082058.50,0.16,0.00,63.92,50.772,2.724
,Mixed / non conventional,4.00,6.00,45.00,47.00,-1420497.38,0.18,0.00,49.92,50.497,1.920
,Mixed / non conventional,4.00,6.00,47.00,49.00,3884375.25,0.17,0.00,-226.76,-119.672,1.920
,Mixed / non conventional,4.00,6.00,49.00,51.00,-935552.31,0.07,0.00,285.76,51.108,3.902
,Mixed / non conventional,4.00,6.00,51.00,53.00,-1846178.50,0.07,0.00,-150.57,88.508,3.902
,Mixed / non conventional,4.00,6.00,53.00,55.00,-1945400.13,0.17,0.00,100.89,51.079,2.422
,Mixed / non conventional,4.00,6.00,55.00,57.00,5121171.00,0.18,0.00,-253.33,-119.236,2.422
,Mixed / non conventional,4.00,6.00,57.00,59.00,-1186423.88,0.12,0.00,313.63,51.480,5.066
,Mixed / non conventional,4.00,6.00,59.00,61.00,-2216870.75,0.11,0.00,-110.21,86.069,5.066
,Mixed / non conventional,4.00,6.00,61.00,63.00,-2453950.25,0.25,0.00,183.20,51.588,3.054
