,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,72.00,65.00,71.00,16.00,-3898.92,2.46,0.00,-176.57,-93.732,0.181,00000,7/5/2022 6:49:09 PM
,Mixed / non conventional,72.00,65.00,71.00,17.00,-2179.35,2.05,0.00,-253.34,-52.464,0.181,00000,7/5/2022 6:49:12 PM
,Mixed / non conventional,72.00,65.00,71.00,18.00,-2601.29,2.35,0.00,-309.66,-63.013,0.182,00000,7/5/2022 6:49:14 PM
,Mixed / non conventional,72.00,65.00,71.00,19.00,-3092.47,2.45,0.00,-138.05,-74.487,0.181,00000,7/5/2022 6:49:16 PM
,Mixed / non conventional,72.00,65.00,71.00,20.00,-3549.18,1.02,0.00,-41.96,-85.736,0.181,00000,7/5/2022 6:49:18 PM
,Mixed / non conventional,72.00,65.00,71.00,21.00,-3814.65,1.34,0.00,-186.74,-92.050,0.181,00000,7/5/2022 6:49:20 PM
,Mixed / non conventional,72.00,65.00,71.00,22.00,-3797.96,2.33,0.00,-36.85,-93.093,0.184,00000,7/5/2022 6:49:22 PM
,Mixed / non conventional,72.00,65.00,71.00,23.00,-3489.26,3.01,0.00,14.46,-85.851,0.185,00000,7/5/2022 6:49:24 PM
,Mixed / non conventional,72.00,65.00,71.00,24.00,-3343.24,2.17,0.00,-114.10,-83.113,0.187,00000,7/5/2022 6:49:26 PM
,Mixed / non conventional,72.00,65.00,71.00,25.00,-1466.20,0.33,0.00,-189.04,-46.143,0.236,00000,7/5/2022 6:49:28 PM
,Mixed / non conventional,72.00,65.00,71.00,26.00,-1839.24,1.57,0.00,-209.12,-48.257,0.197,00000,7/5/2022 6:49:30 PM
,Mixed / non conventional,72.00,65.00,71.00,27.00,-2160.10,1.64,0.00,64.48,-53.160,0.185,00000,7/5/2022 6:49:32 PM
,Mixed / non conventional,72.00,65.00,71.00,28.00,-2523.06,1.81,0.00,19.15,-61.286,0.182,00000,7/5/2022 6:49:34 PM
,Mixed / non conventional,72.00,65.00,71.00,29.00,-2725.38,2.25,0.00,-116.66,-67.327,0.185,00000,7/5/2022 6:49:36 PM
,Mixed / non conventional,72.00,65.00,71.00,30.00,-2816.14,2.17,0.00,-86.11,-70.214,0.187,00000,7/5/2022 6:49:38 PM
,Mixed / non conventional,72.00,65.00,71.00,31.00,-2775.20,1.73,0.00,49.19,-70.077,0.189,00000,7/5/2022 6:49:40 PM
,Mixed / non conventional,72.00,65.00,71.00,32.00,-2760.85,1.46,0.00,24.48,-68.287,0.185,00000,7/5/2022 6:49:42 PM
,Mixed / non conventional,72.00,65.00,71.00,33.00,-586.89,0.20,0.00,-172.14,-44.890,0.573,00000,7/5/2022 6:49:44 PM
,Mixed / non conventional,72.00,65.00,71.00,34.00,-921.99,0.07,0.00,-170.74,-45.132,0.366,00000,7/5/2022 6:49:47 PM
,Mixed / non conventional,72.00,65.00,71.00,35.00,-1248.12,1.06,0.00,260.36,-46.210,0.277,00000,7/5/2022 6:49:49 PM
,Mixed / non conventional,72.00,65.00,71.00,36.00,-1583.48,0.62,0.00,38.80,-47.780,0.226,00000,7/5/2022 6:49:51 PM
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1828.53,2.30,0.00,-147.83,-49.329,0.202,00000,7/5/2022 6:49:53 PM
,Mixed / non conventional,72.00,65.00,71.00,38.00,-1979.64,1.69,0.00,-95.94,-50.511,0.191,00000,7/5/2022 6:49:55 PM
,Mixed / non conventional,72.00,65.00,71.00,39.00,-2063.69,1.90,0.00,79.80,-52.858,0.191,00000,7/5/2022 6:49:57 PM
,Mixed / non conventional,72.00,65.00,71.00,40.00,-2246.90,1.02,0.00,205.26,-55.503,0.184,00000,7/5/2022 6:49:59 PM
,Mixed / non conventional,72.00,65.00,71.00,41.00,469.06,0.19,0.00,-151.81,45.434,0.722,00000,7/5/2022 6:50:01 PM
,Mixed / non conventional,72.00,65.00,71.00,42.00,117.58,0.51,0.00,-126.16,49.742,3.151,00000,7/5/2022 6:50:03 PM
,Mixed / non conventional,72.00,65.00,71.00,43.00,-381.14,0.65,0.00,121.07,-47.663,0.931,00000,7/5/2022 6:50:05 PM
,Mixed / non conventional,72.00,65.00,71.00,44.00,-763.63,0.44,0.00,-39.26,-47.087,0.458,00000,7/5/2022 6:50:07 PM
,Mixed / non conventional,72.00,65.00,71.00,45.00,-1091.05,1.06,0.00,-73.29,-47.847,0.326,00000,7/5/2022 6:50:09 PM
,Mixed / non conventional,72.00,65.00,71.00,46.00,-1325.92,0.54,0.00,-166.29,-48.925,0.274,00000,7/5/2022 6:50:11 PM
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1477.31,0.86,0.00,118.67,-49.364,0.247,00000,7/5/2022 6:50:13 PM
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1604.14,0.18,0.00,-38.67,-50.054,0.231,00000,7/5/2022 6:50:15 PM
,Mixed / non conventional,72.00,65.00,71.00,49.00,1528.14,0.33,0.00,-148.67,49.465,0.239,00000,7/5/2022 6:50:17 PM
,Mixed / non conventional,72.00,65.00,71.00,50.00,1201.28,1.28,0.00,-116.71,47.494,0.291,00000,7/5/2022 6:50:19 PM
,Mixed / non conventional,72.00,65.00,71.00,51.00,587.70,0.22,0.00,20.20,45.701,0.570,00000,7/5/2022 6:50:21 PM
,Mixed / non conventional,72.00,65.00,71.00,52.00,51.86,0.11,0.00,-7.02,38.525,5.425,00000,7/5/2022 6:50:24 PM
,Mixed / non conventional,72.00,65.00,71.00,53.00,-396.46,1.00,0.00,-101.16,-48.368,0.887,00000,7/5/2022 6:50:26 PM
,Mixed / non conventional,72.00,65.00,71.00,54.00,-723.36,0.15,0.00,-64.72,-47.628,0.476,00000,7/5/2022 6:50:28 PM
,Mixed / non conventional,72.00,65.00,71.00,55.00,-993.46,0.23,0.00,66.41,-48.356,0.350,00000,7/5/2022 6:50:30 PM
,Mixed / non conventional,72.00,65.00,71.00,56.00,-1072.77,0.49,0.00,130.58,-48.400,0.321,00000,7/5/2022 6:50:32 PM
,Mixed / non conventional,72.00,65.00,71.00,57.00,2861.89,1.35,0.00,-146.97,81.908,0.202,00000,7/5/2022 6:50:34 PM
,Mixed / non conventional,72.00,65.00,71.00,58.00,2132.55,1.44,0.00,-131.48,61.709,0.201,00000,7/5/2022 6:50:36 PM
,Mixed / non conventional,72.00,65.00,71.00,59.00,1397.15,0.85,0.00,94.56,49.866,0.243,00000,7/5/2022 6:50:38 PM
,Mixed / non conventional,72.00,65.00,71.00,60.00,691.77,0.94,0.00,11.56,46.260,0.442,00000,7/5/2022 6:50:40 PM
,Mixed / non conventional,72.00,65.00,71.00,61.00,217.53,0.18,0.00,140.57,47.291,1.376,00000,7/5/2022 6:50:42 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-160.88,0.40,0.00,116.77,-48.486,1.775,00000,7/5/2022 6:50:44 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-369.72,0.54,0.00,144.17,-47.278,0.657,00000,7/5/2022 6:50:46 PM
,Mixed / non conventional,72.00,65.00,71.00,64.00,-347.70,0.44,0.00,193.49,-47.240,0.500,00000,7/5/2022 6:50:48 PM
,Mixed / non conventional,72.00,65.00,71.00,66.00,1629.01,1.39,0.00,-92.32,90.070,0.208,00000,7/5/2022 6:50:50 PM
,Mixed / non conventional,72.00,65.00,71.00,67.00,1557.91,1.24,0.00,79.21,57.608,0.205,00000,7/5/2022 6:50:52 PM
,Mixed / non conventional,72.00,65.00,71.00,68.00,1142.58,1.32,0.00,-2.01,48.855,0.293,00000,7/5/2022 6:50:54 PM
,Mixed / non conventional,72.00,65.00,71.00,69.00,819.11,0.11,0.00,21.84,46.400,0.475,00000,7/5/2022 6:50:56 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,431.09,0.37,0.00,241.65,47.109,1.287,00000,7/5/2022 6:50:59 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-367.36,0.36,0.00,143.58,-46.861,0.656,00000,7/5/2022 6:51:01 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,431.12,0.04,0.00,241.67,47.287,1.292,00000,7/5/2022 6:51:03 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-161.32,0.42,0.00,116.74,-48.451,1.769,00000,7/5/2022 6:51:05 PM
,Mixed / non conventional,72.00,65.00,2.00,1.00,-12492614.00,0.35,0.00,12.89,48.054,0.516,00000,7/5/2022 6:51:07 PM
,Mixed / non conventional,72.00,65.00,4.00,3.00,-30027498.00,0.18,0.00,-76.94,78.204,0.319,00000,7/5/2022 6:51:09 PM
,Mixed / non conventional,72.00,65.00,3.00,2.00,-20012996.00,0.11,0.00,10.74,49.777,0.319,00000,7/5/2022 6:51:09 PM
,Mixed / non conventional,72.00,65.00,6.00,5.00,39109176.00,1.43,0.00,-51.81,-71.448,0.204,00000,7/5/2022 6:51:11 PM
,Mixed / non conventional,72.00,65.00,8.00,7.00,8709785.00,1.05,0.00,-31.59,-46.683,0.542,00000,7/5/2022 6:51:13 PM
,Mixed / non conventional,72.00,65.00,7.00,6.00,22379614.00,1.04,0.00,38.15,-114.216,0.542,00000,7/5/2022 6:51:13 PM
,Mixed / non conventional,72.00,65.00,10.00,9.00,-6667151.00,0.05,0.00,5.62,60.918,0.836,00000,7/5/2022 6:51:15 PM
,Mixed / non conventional,72.00,65.00,9.00,1.00,788900.44,0.07,0.00,115.45,-46.575,0.836,00000,7/5/2022 6:51:15 PM
,Mixed / non conventional,72.00,65.00,14.00,13.00,3838140.50,0.19,0.00,144.05,-48.728,0.940,00000,7/5/2022 6:51:17 PM
,Mixed / non conventional,72.00,65.00,13.00,12.00,-3894831.00,0.22,0.00,-5.77,46.832,0.940,00000,7/5/2022 6:51:17 PM
,Mixed / non conventional,72.00,65.00,12.00,11.00,-9799570.00,0.20,0.00,-50.23,111.704,0.940,00000,7/5/2022 6:51:17 PM
,Mixed / non conventional,72.00,65.00,11.00,10.00,-9208869.00,0.20,0.00,-84.01,99.611,0.940,00000,7/5/2022 6:51:17 PM
,Mixed / non conventional,72.00,65.00,10.00,2.00,1052883.13,0.19,0.00,108.80,-73.334,0.940,00000,7/5/2022 6:51:17 PM
,Mixed / non conventional,72.00,65.00,16.00,8.00,480239.44,0.10,0.00,122.11,-46.884,0.970,00000,7/5/2022 6:51:19 PM
,Mixed / non conventional,72.00,65.00,18.00,17.00,-3793953.00,0.09,0.00,58.95,46.963,0.730,00000,7/5/2022 6:51:21 PM
,Mixed / non conventional,72.00,65.00,17.00,9.00,883199.69,0.08,0.00,66.34,-68.471,0.730,00000,7/5/2022 6:51:22 PM
,Mixed / non conventional,72.00,65.00,20.00,19.00,-3629205.00,0.10,0.00,-107.95,196.885,2.835,00000,7/5/2022 6:51:24 PM
,Mixed / non conventional,72.00,65.00,19.00,18.00,-3987563.00,0.10,0.00,-178.07,203.522,2.835,00000,7/5/2022 6:51:24 PM
,Mixed / non conventional,72.00,65.00,18.00,10.00,931681.31,0.10,0.00,123.98,-296.458,2.835,00000,7/5/2022 6:51:24 PM
,Mixed / non conventional,72.00,65.00,10.00,1.00,-214288.66,0.09,0.00,120.95,49.527,2.835,00000,7/5/2022 6:51:24 PM
,Mixed / non conventional,72.00,65.00,22.00,21.00,-236251.53,0.15,0.00,-151.73,28.011,5.462,00000,7/5/2022 6:51:26 PM
,Mixed / non conventional,72.00,65.00,21.00,20.00,-1894828.00,0.09,0.00,151.34,210.806,5.462,00000,7/5/2022 6:51:26 PM
,Mixed / non conventional,72.00,65.00,20.00,12.00,1519952.75,0.11,0.00,-4.69,-1044.112,5.462,00000,7/5/2022 6:51:26 PM
,Mixed / non conventional,72.00,65.00,12.00,4.00,3439379.00,0.09,0.00,75.48,-1535.929,5.462,00000,7/5/2022 6:51:26 PM
,Mixed / non conventional,72.00,65.00,24.00,16.00,467581.47,0.29,0.00,-60.14,-63.808,0.852,00000,7/5/2022 6:51:28 PM
,Mixed / non conventional,72.00,65.00,16.00,15.00,3758930.00,0.28,0.00,158.65,-48.384,0.852,00000,7/5/2022 6:51:28 PM
,Mixed / non conventional,72.00,65.00,26.00,25.00,-2109479.00,0.03,0.00,16.32,47.717,0.796,00000,7/5/2022 6:51:30 PM
,Mixed / non conventional,72.00,65.00,25.00,17.00,667048.81,0.03,0.00,-55.45,-90.613,0.796,00000,7/5/2022 6:51:30 PM
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1501315.25,0.42,0.00,42.69,79.088,1.605,00000,7/5/2022 6:51:32 PM
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1681158.00,0.42,0.00,-276.89,82.327,1.605,00000,7/5/2022 6:51:32 PM
,Mixed / non conventional,72.00,65.00,26.00,18.00,659671.38,0.42,0.00,-95.98,-192.780,1.605,00000,7/5/2022 6:51:32 PM
,Mixed / non conventional,72.00,65.00,18.00,9.00,244374.77,0.39,0.00,126.20,-48.322,1.605,00000,7/5/2022 6:51:32 PM
,Mixed / non conventional,72.00,65.00,30.00,29.00,-440379.19,0.35,0.00,-26.65,49.853,2.964,00000,7/5/2022 6:51:34 PM
,Mixed / non conventional,72.00,65.00,29.00,28.00,-1019383.63,0.34,0.00,136.05,106.872,2.964,00000,7/5/2022 6:51:34 PM
,Mixed / non conventional,72.00,65.00,28.00,20.00,774738.38,0.33,0.00,-40.22,-478.218,2.964,00000,7/5/2022 6:51:34 PM
,Mixed / non conventional,72.00,65.00,20.00,11.00,514208.81,0.33,0.00,-72.09,-210.188,2.964,00000,7/5/2022 6:51:34 PM
,Mixed / non conventional,72.00,65.00,11.00,3.00,1786438.00,0.33,0.00,24.73,-411.985,2.964,00000,7/5/2022 6:51:35 PM
,Mixed / non conventional,72.00,65.00,32.00,24.00,348012.81,0.69,0.00,-139.92,-49.427,0.511,00000,7/5/2022 6:51:37 PM
,Mixed / non conventional,72.00,65.00,34.00,33.00,-909604.13,0.11,0.00,-5.42,47.561,0.986,00000,7/5/2022 6:51:39 PM
,Mixed / non conventional,72.00,65.00,33.00,25.00,445390.09,0.09,0.00,-8.25,-131.748,0.986,00000,7/5/2022 6:51:39 PM
,Mixed / non conventional,72.00,65.00,36.00,35.00,-873777.44,0.15,0.00,218.79,52.979,0.956,00000,7/5/2022 6:51:41 PM
,Mixed / non conventional,72.00,65.00,35.00,34.00,-859800.19,0.17,0.00,-436.74,47.602,0.956,00000,7/5/2022 6:51:41 PM
,Mixed / non conventional,72.00,65.00,34.00,26.00,450941.31,0.16,0.00,-29.72,-139.931,0.956,00000,7/5/2022 6:51:41 PM
,Mixed / non conventional,72.00,65.00,26.00,17.00,272857.66,0.17,0.00,-38.63,-51.887,0.956,00000,7/5/2022 6:51:41 PM
,Mixed / non conventional,72.00,65.00,38.00,37.00,-290144.53,0.09,0.00,-53.80,49.071,2.203,00000,7/5/2022 6:51:43 PM
,Mixed / non conventional,72.00,65.00,37.00,36.00,-558904.56,0.10,0.00,192.75,85.799,2.203,00000,7/5/2022 6:51:43 PM
,Mixed / non conventional,72.00,65.00,36.00,28.00,372733.97,0.10,0.00,-11.08,-314.301,2.203,00000,7/5/2022 6:51:43 PM
,Mixed / non conventional,72.00,65.00,28.00,19.00,402259.25,0.11,0.00,-151.87,-201.462,2.203,00000,7/5/2022 6:51:43 PM
,Mixed / non conventional,72.00,65.00,19.00,11.00,1179836.50,0.10,0.00,34.60,-308.622,2.203,00000,7/5/2022 6:51:43 PM
,Mixed / non conventional,72.00,65.00,11.00,2.00,-330202.75,0.10,0.00,23.61,62.255,2.203,00000,7/5/2022 6:51:43 PM
,Mixed / non conventional,72.00,65.00,42.00,41.00,-412222.63,0.31,0.00,-30.32,47.882,0.991,00000,7/5/2022 6:51:45 PM
,Mixed / non conventional,72.00,65.00,41.00,33.00,239129.44,0.31,0.00,-13.71,-143.333,0.991,00000,7/5/2022 6:51:45 PM
,Mixed / non conventional,72.00,65.00,44.00,43.00,-373393.41,0.42,0.00,168.73,47.694,0.860,00000,7/5/2022 6:51:47 PM
,Mixed / non conventional,72.00,65.00,43.00,42.00,-507164.59,0.42,0.00,-255.57,57.413,0.860,00000,7/5/2022 6:51:47 PM
,Mixed / non conventional,72.00,65.00,42.00,34.00,215291.58,0.42,0.00,-39.26,-123.875,0.860,00000,7/5/2022 6:51:47 PM
,Mixed / non conventional,72.00,65.00,34.00,25.00,242213.45,0.41,0.00,-13.58,-73.580,0.860,00000,7/5/2022 6:51:47 PM
,Mixed / non conventional,72.00,65.00,46.00,45.00,-213291.16,0.58,0.00,99.76,60.437,1.475,00000,7/5/2022 6:51:50 PM
,Mixed / non conventional,72.00,65.00,45.00,44.00,-284880.28,0.58,0.00,21.71,70.767,1.475,00000,7/5/2022 6:51:50 PM
,Mixed / non conventional,72.00,65.00,44.00,36.00,153699.30,0.60,0.00,93.10,-187.610,1.475,00000,7/5/2022 6:51:50 PM
,Mixed / non conventional,72.00,65.00,36.00,27.00,222180.61,0.60,0.00,29.53,-136.201,1.475,00000,7/5/2022 6:51:50 PM
,Mixed / non conventional,72.00,65.00,27.00,19.00,718585.56,0.60,0.00,-196.00,-206.194,1.475,00000,7/5/2022 6:51:50 PM
,Mixed / non conventional,72.00,65.00,19.00,10.00,249265.39,0.61,0.00,-54.80,-47.889,1.475,00000,7/5/2022 6:51:50 PM
,Mixed / non conventional,72.00,65.00,10.00,3.00,3675891.50,0.59,0.00,106.34,-359.406,1.475,00000,7/5/2022 6:51:50 PM
,Mixed / non conventional,72.00,65.00,51.00,50.00,-221069.94,0.46,0.00,-147.31,76.789,0.840,00000,7/5/2022 6:51:52 PM
,Mixed / non conventional,72.00,65.00,50.00,49.00,-163071.44,0.45,0.00,-33.87,47.767,0.840,00000,7/5/2022 6:51:52 PM
,Mixed / non conventional,72.00,65.00,49.00,41.00,108626.91,0.45,0.00,1.44,-139.648,0.840,00000,7/5/2022 6:51:52 PM
,Mixed / non conventional,72.00,65.00,53.00,52.00,-101766.58,0.14,0.00,101.14,47.542,0.777,00000,7/5/2022 6:51:54 PM
,Mixed / non conventional,72.00,65.00,55.00,47.00,18200.47,0.08,0.00,62.71,-312.416,4.210,00000,7/5/2022 6:51:56 PM
,Mixed / non conventional,72.00,65.00,47.00,40.00,104137.42,0.09,0.00,102.64,-474.816,4.210,00000,7/5/2022 6:51:56 PM
,Mixed / non conventional,72.00,65.00,40.00,32.00,154514.33,0.08,0.00,-171.60,-356.830,4.210,00000,7/5/2022 6:51:56 PM
,Mixed / non conventional,72.00,65.00,32.00,31.00,265940.72,0.12,0.00,25.71,-50.157,4.210,00000,7/5/2022 6:51:56 PM
,Mixed / non conventional,72.00,65.00,31.00,24.00,381076.81,0.07,0.00,-159.29,-373.930,4.210,00000,7/5/2022 6:51:56 PM
,Mixed / non conventional,72.00,65.00,24.00,23.00,737581.25,0.03,0.00,136.21,-76.865,4.210,00000,7/5/2022 6:51:56 PM
,Mixed / non conventional,72.00,65.00,23.00,16.00,429691.38,0.10,0.00,-192.16,-244.797,4.210,00000,7/5/2022 6:51:56 PM
,Mixed / non conventional,72.00,65.00,16.00,7.00,1246575.25,0.08,0.00,102.19,-579.819,4.210,00000,7/5/2022 6:51:56 PM
,Mixed / non conventional,72.00,65.00,59.00,58.00,-41411.48,0.27,0.00,-232.35,55.786,0.462,00000,7/5/2022 6:51:58 PM
,Mixed / non conventional,72.00,65.00,58.00,57.00,-51652.56,0.28,0.00,-18.31,49.751,0.462,00000,7/5/2022 6:51:58 PM
,Mixed / non conventional,72.00,65.00,57.00,49.00,35127.79,0.28,0.00,1.34,-101.571,0.462,00000,7/5/2022 6:51:58 PM
,Mixed / non conventional,72.00,65.00,61.00,60.00,-10685.98,0.60,0.00,-137.97,47.612,0.660,00000,7/5/2022 6:52:01 PM
,Mixed / non conventional,72.00,65.00,63.00,56.00,1632.42,0.10,0.00,1.38,-292.493,3.308,00000,7/5/2022 6:52:03 PM
,Mixed / non conventional,72.00,65.00,56.00,55.00,-12708.42,0.00,0.00,-71.07,49.751,3.308,00000,7/5/2022 6:52:03 PM
,Mixed / non conventional,72.00,65.00,55.00,54.00,-45490.11,0.13,0.00,-136.48,139.479,3.308,00000,7/5/2022 6:52:03 PM
,Mixed / non conventional,72.00,65.00,54.00,53.00,-66121.51,0.11,0.00,-41.43,161.962,3.308,00000,7/5/2022 6:52:03 PM
,Mixed / non conventional,72.00,65.00,53.00,45.00,35827.92,0.12,0.00,46.57,-334.654,3.308,00000,7/5/2022 6:52:03 PM
,Mixed / non conventional,72.00,65.00,45.00,37.00,128475.13,0.11,0.00,-75.72,-393.732,3.308,00000,7/5/2022 6:52:03 PM
,Mixed / non conventional,72.00,65.00,37.00,29.00,335250.16,0.11,0.00,47.62,-462.668,3.308,00000,7/5/2022 6:52:03 PM
,Mixed / non conventional,72.00,65.00,29.00,21.00,732594.31,0.12,0.00,-59.40,-541.038,3.308,00000,7/5/2022 6:52:03 PM
,Mixed / non conventional,72.00,65.00,68.00,67.00,3973.02,0.58,0.00,79.82,71.454,0.522,00000,7/5/2022 6:52:05 PM
,Mixed / non conventional,72.00,65.00,67.00,66.00,2016.93,0.57,0.00,-180.20,89.290,0.522,00000,7/5/2022 6:52:05 PM
,Mixed / non conventional,72.00,65.00,66.00,58.00,1181.57,0.57,0.00,-33.88,-74.727,0.522,00000,7/5/2022 6:52:05 PM
,Mixed / non conventional,72.00,65.00,58.00,50.00,21162.76,0.57,0.00,17.14,-88.213,0.522,00000,7/5/2022 6:52:05 PM
,Mixed / non conventional,72.00,65.00,50.00,42.00,87497.34,0.57,0.00,-2.40,-80.380,0.522,00000,7/5/2022 6:52:05 PM
,Mixed / non conventional,72.00,65.00,42.00,33.00,129868.05,0.58,0.00,-44.82,-48.897,0.522,00000,7/5/2022 6:52:05 PM
,Mixed / non conventional,72.00,65.00,70.00,63.00,-957.22,0.21,0.00,-102.05,-48.572,0.463,00000,7/5/2022 6:52:07 PM
,Mixed / non conventional,72.00,65.00,4.00,5.00,-34191928.00,1.54,0.00,-78.13,-62.088,0.212,00000,7/5/2022 6:52:09 PM
,Mixed / non conventional,72.00,65.00,14.00,15.00,5168019.00,0.53,0.00,182.56,47.024,0.638,00000,7/5/2022 6:52:11 PM
,Mixed / non conventional,72.00,65.00,15.00,7.00,812884.31,0.53,0.00,-66.06,-49.436,0.638,00000,7/5/2022 6:52:11 PM
,Mixed / non conventional,72.00,65.00,22.00,23.00,2013732.63,0.06,0.00,58.64,257.981,5.530,00000,7/5/2022 6:52:13 PM
,Mixed / non conventional,72.00,65.00,23.00,31.00,415764.09,0.08,0.00,23.63,592.908,5.530,00000,7/5/2022 6:52:13 PM
,Mixed / non conventional,72.00,65.00,31.00,30.00,44453.61,0.10,0.00,-150.59,-10.158,5.530,00000,7/5/2022 6:52:13 PM
,Mixed / non conventional,72.00,65.00,30.00,22.00,590890.88,0.73,0.00,58.90,-51.332,0.362,00000,7/5/2022 6:52:16 PM
,Mixed / non conventional,72.00,65.00,40.00,48.00,67208.08,0.10,0.00,-253.17,194.551,2.164,00000,7/5/2022 6:52:18 PM
,Mixed / non conventional,72.00,65.00,48.00,47.00,-88730.46,0.11,0.00,154.12,48.924,2.164,00000,7/5/2022 6:52:18 PM
,Mixed / non conventional,72.00,65.00,47.00,39.00,82927.44,0.09,0.00,-36.86,-211.220,2.164,00000,7/5/2022 6:52:18 PM
,Mixed / non conventional,72.00,65.00,39.00,31.00,223109.78,0.10,0.00,-13.27,-240.996,2.164,00000,7/5/2022 6:52:18 PM
,Mixed / non conventional,72.00,65.00,31.00,22.00,545499.06,0.10,0.00,-87.51,-331.659,2.164,00000,7/5/2022 6:52:18 PM
,Mixed / non conventional,72.00,65.00,22.00,14.00,1024621.75,0.10,0.00,-153.61,-313.773,2.164,00000,7/5/2022 6:52:18 PM
,Mixed / non conventional,72.00,65.00,14.00,6.00,2434703.00,0.10,0.00,166.45,-476.876,2.164,00000,7/5/2022 6:52:18 PM
,Mixed / non conventional,72.00,65.00,39.00,40.00,-159100.73,0.79,0.00,136.50,-49.895,3.331,00000,7/5/2022 6:52:20 PM
,Mixed / non conventional,72.00,65.00,40.00,31.00,162788.61,0.77,0.00,-147.05,-321.802,3.331,00000,7/5/2022 6:52:20 PM
,Mixed / non conventional,72.00,65.00,38.00,39.00,-243068.78,0.20,0.00,181.03,-49.653,2.407,00000,7/5/2022 6:52:22 PM
,Mixed / non conventional,72.00,65.00,56.00,64.00,483.99,0.06,0.00,44.93,138.696,2.179,00000,7/5/2022 6:52:24 PM
,Mixed / non conventional,72.00,65.00,64.00,63.00,-315.24,0.09,0.00,-47.44,53.140,2.179,00000,7/5/2022 6:52:24 PM
,Mixed / non conventional,72.00,65.00,63.00,55.00,1321.39,0.08,0.00,-69.25,-159.329,2.179,00000,7/5/2022 6:52:24 PM
,Mixed / non conventional,72.00,65.00,55.00,46.00,11934.48,0.07,0.00,-231.34,-111.767,2.179,00000,7/5/2022 6:52:24 PM
,Mixed / non conventional,72.00,65.00,46.00,47.00,-102759.27,0.08,0.00,293.75,-49.371,2.179,00000,7/5/2022 6:52:24 PM
,Mixed / non conventional,72.00,65.00,47.00,56.00,11012.39,0.52,0.00,11.88,48.308,0.834,00000,7/5/2022 6:52:26 PM
,Mixed / non conventional,72.00,65.00,56.00,48.00,15999.04,0.54,0.00,-166.26,-66.783,0.834,00000,7/5/2022 6:52:26 PM
