,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,1.00,3.00,54.00,56.00,-907542.63,0.06,0.00,70.62,50.306,6.472
,Mixed / non conventional,1.00,3.00,56.00,58.00,4506924.50,0.08,0.00,-84.37,-223.537,6.472
,Mixed / non conventional,1.00,3.00,58.00,60.00,-1837461.00,0.13,0.00,-125.34,58.184,4.600
,Mixed / non conventional,1.00,3.00,60.00,62.00,-1747917.00,0.15,0.00,211.44,49.905,4.600
,Mixed / non conventional,1.00,3.00,45.00,47.00,-814605.06,0.12,0.00,8.33,49.658,4.070
,Mixed / non conventional,1.00,3.00,47.00,49.00,3669472.00,0.11,0.00,-317.77,-195.730,4.070
,Mixed / non conventional,1.00,3.00,49.00,51.00,-1302468.25,0.10,0.00,327.11,49.102,3.269
,Mixed / non conventional,1.00,3.00,51.00,53.00,-1644007.75,0.09,0.00,-221.50,54.829,3.269
,Mixed / non conventional,1.00,3.00,53.00,55.00,-1221046.13,0.15,0.00,205.79,49.836,4.501
,Mixed / non conventional,1.00,3.00,55.00,57.00,4425839.00,0.15,0.00,-175.34,-161.292,4.501
,Mixed / non conventional,1.00,3.00,57.00,59.00,-1316710.38,0.10,0.00,208.96,50.087,5.240
,Mixed / non conventional,1.00,3.00,59.00,61.00,-1884772.13,0.09,0.00,-13.04,64.531,5.240
,Mixed / non conventional,1.00,3.00,61.00,63.00,-1533899.38,0.00,0.00,20.33,50.230,5.550
,Mixed / non conventional,1.00,3.00,63.00,65.00,5038665.00,0.08,0.00,106.12,-149.548,5.550
,Mixed / non conventional,1.00,3.00,62.00,64.00,-1157941.38,0.09,0.00,8.21,50.326,7.739
,Mixed / non conventional,1.00,3.00,64.00,66.00,5287105.00,0.04,0.00,-63.33,-208.545,7.739
,Mixed / non conventional,1.00,3.00,66.00,68.00,-1978018.25,0.23,0.00,61.00,53.190,5.794
,Mixed / non conventional,1.00,3.00,68.00,70.00,-2048996.00,0.20,0.00,47.68,50.308,5.794
,Mixed / non conventional,1.00,3.00,70.00,72.00,-1206074.38,0.11,0.00,-463.41,45.872,9.805
,Mixed / non conventional,1.00,3.00,72.00,2.00,2252985.00,0.07,0.00,51.47,-1435.526,9.805
,Mixed / non conventional,1.00,3.00,65.00,67.00,-1437279.50,0.04,0.00,-109.06,50.389,7.211
,Mixed / non conventional,1.00,3.00,67.00,69.00,-2135516.25,0.05,0.00,-28.97,68.260,7.211
,Mixed / non conventional,1.00,3.00,69.00,71.00,-1709852.88,0.08,0.00,-944.57,50.513,7.289
,Mixed / non conventional,2.00,4.00,3.00,5.00,3256.04,5.43,0.00,-622.72,60.616,0.175
,Mixed / non conventional,2.00,4.00,5.00,7.00,2140.95,1.95,0.00,32.93,-31.886,0.175
,Mixed / non conventional,2.00,4.00,7.00,9.00,31427.84,0.87,0.00,61.25,-64.078,0.168
,Mixed / non conventional,2.00,4.00,9.00,11.00,-55906.31,0.83,0.00,187.50,37.996,0.168
,Mixed / non conventional,2.00,4.00,11.00,13.00,-82680.58,0.16,0.00,70.35,259.470,1.708
,Mixed / non conventional,2.00,4.00,13.00,15.00,25897.91,0.12,0.00,36.02,-43.763,1.708
,Mixed / non conventional,2.00,4.00,15.00,17.00,415159.88,1.04,0.00,-277.50,-78.747,0.320
,Mixed / non conventional,2.00,4.00,17.00,19.00,-298418.41,1.10,0.00,122.59,36.626,0.320
,Mixed / non conventional,2.00,4.00,19.00,21.00,-382068.41,0.00,0.00,-12.18,943.284,9.395
,Mixed / non conventional,2.00,4.00,21.00,23.00,-20850.02,0.04,0.00,188.66,36.769,9.395
,Mixed / non conventional,2.00,4.00,6.00,8.00,2706.60,0.63,0.00,-19.26,-40.556,0.565
,Mixed / non conventional,2.00,4.00,8.00,10.00,43839.13,0.61,0.00,115.88,-164.223,0.565
,Mixed / non conventional,2.00,4.00,10.00,12.00,-109035.73,0.05,0.00,225.99,1724.016,5.961
,Mixed / non conventional,2.00,4.00,12.00,14.00,-6279.88,0.11,0.00,-188.35,49.647,5.961
,Mixed / non conventional,2.00,4.00,14.00,16.00,31913.25,0.28,0.00,-72.30,-45.585,1.885
,Mixed / non conventional,2.00,4.00,16.00,18.00,390795.66,0.26,0.00,-34.19,-348.887,1.885
,Mixed / non conventional,2.00,4.00,18.00,20.00,-436307.13,0.35,0.00,268.77,150.223,1.090
,Mixed / non conventional,2.00,4.00,20.00,22.00,-179876.19,0.37,0.00,25.86,43.353,1.090
,Mixed / non conventional,2.00,4.00,22.00,24.00,32661.88,0.05,0.00,-143.73,-48.180,9.176
,Mixed / non conventional,2.00,4.00,24.00,26.00,1071035.38,0.05,0.00,159.77,-1184.913,9.176
,Mixed / non conventional,2.00,4.00,23.00,25.00,1191826.88,0.58,0.00,-143.88,-100.098,0.605
,Mixed / non conventional,2.00,4.00,25.00,27.00,-653887.31,0.57,0.00,161.88,41.738,0.605
,Mixed / non conventional,2.00,4.00,27.00,29.00,-774991.31,0.20,0.00,-83.72,174.492,2.745
,Mixed / non conventional,2.00,4.00,29.00,31.00,-264532.84,0.18,0.00,46.61,47.237,2.745
,Mixed / non conventional,2.00,4.00,31.00,33.00,2267867.75,0.40,0.00,-263.84,-119.513,1.005
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1013640.44,0.46,0.00,300.73,43.705,1.005
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1164143.75,0.24,0.00,-166.94,88.806,2.145
,Mixed / non conventional,2.00,4.00,37.00,39.00,-720066.31,0.25,0.00,150.44,46.023,2.145
,Mixed / non conventional,2.00,4.00,39.00,41.00,3374401.50,0.30,0.00,-170.77,-151.711,1.783
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1189699.50,0.29,0.00,187.95,45.661,1.783
,Mixed / non conventional,2.00,4.00,26.00,28.00,-778300.56,0.18,0.00,-2.65,77.437,1.073
,Mixed / non conventional,2.00,4.00,28.00,30.00,-560619.19,0.19,0.00,-28.95,43.826,1.073
,Mixed / non conventional,2.00,4.00,30.00,32.00,-84673.34,0.04,0.00,-3.74,44.740,9.063
,Mixed / non conventional,2.00,4.00,32.00,34.00,2032181.50,0.03,0.00,-95.19,-872.430,9.063
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1097767.88,0.20,0.00,80.11,57.650,1.346
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1037267.88,0.17,0.00,-20.23,45.393,1.346
,Mixed / non conventional,2.00,4.00,38.00,40.00,-438089.75,0.17,0.00,55.98,49.175,4.100
,Mixed / non conventional,2.00,4.00,40.00,42.00,3284129.50,0.16,0.00,-44.43,-313.342,4.100
,Mixed / non conventional,2.00,4.00,42.00,44.00,-1440648.13,0.35,0.00,-7.12,51.960,1.808
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1489567.00,0.36,0.00,-171.64,46.398,1.808
,Mixed / non conventional,2.00,4.00,43.00,45.00,-1586372.88,0.15,0.00,-0.58,72.624,2.472
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1192447.50,0.14,0.00,10.16,47.310,2.472
,Mixed / non conventional,2.00,4.00,47.00,49.00,4368621.00,0.08,0.00,-331.39,-182.809,2.989
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1309932.50,0.12,0.00,338.68,48.105,2.989
,Mixed / non conventional,2.00,4.00,51.00,53.00,-1987596.13,0.23,0.00,-237.48,64.263,2.982
,Mixed / non conventional,2.00,4.00,53.00,55.00,-1681072.50,0.22,0.00,221.15,48.197,2.982
,Mixed / non conventional,2.00,4.00,55.00,57.00,5333569.50,0.14,0.00,-190.78,-209.924,4.596
,Mixed / non conventional,2.00,4.00,57.00,59.00,-1410002.75,0.14,0.00,224.16,49.657,4.596
,Mixed / non conventional,2.00,4.00,59.00,61.00,-2261250.75,0.12,0.00,-14.97,60.502,3.887
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2043881.88,0.14,0.00,21.71,49.307,3.887
,Mixed / non conventional,2.00,4.00,46.00,48.00,-860886.38,0.19,0.00,51.02,49.276,3.822
,Mixed / non conventional,2.00,4.00,48.00,50.00,4551907.50,0.21,0.00,106.21,-227.981,3.822
,Mixed / non conventional,2.00,4.00,50.00,52.00,-1773399.25,0.09,0.00,-8.56,52.109,2.548
,Mixed / non conventional,2.00,4.00,52.00,54.00,-1841777.38,0.03,0.00,-0.93,47.876,2.548
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1310118.63,0.18,0.00,82.45,49.439,4.161
,Mixed / non conventional,2.00,4.00,56.00,58.00,5642416.00,0.16,0.00,-96.45,-190.119,4.161
,Mixed / non conventional,2.00,4.00,58.00,60.00,-2092050.75,0.22,0.00,-132.58,51.092,3.364
,Mixed / non conventional,2.00,4.00,60.00,62.00,-2228517.75,0.24,0.00,229.05,48.986,3.364
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1601545.50,0.08,0.00,10.44,50.167,5.308
,Mixed / non conventional,2.00,4.00,64.00,66.00,6594449.50,0.05,0.00,-74.00,-187.220,5.308
,Mixed / non conventional,2.00,4.00,63.00,65.00,6114743.50,0.09,0.00,80.69,-210.903,6.142
,Mixed / non conventional,2.00,4.00,65.00,67.00,-1612831.50,0.10,0.00,-89.99,50.486,6.142
,Mixed / non conventional,2.00,4.00,67.00,69.00,-2579516.25,0.09,0.00,-34.13,64.094,5.354
,Mixed / non conventional,2.00,4.00,69.00,71.00,-2221259.25,0.11,0.00,-923.17,50.394,5.354
,Mixed / non conventional,2.00,4.00,71.00,1.00,4485.75,1.73,0.00,497.87,-81.109,0.170
,Mixed / non conventional,2.00,4.00,1.00,3.00,3873.31,1.57,0.00,267.58,69.990,0.170
,Mixed / non conventional,2.00,4.00,66.00,68.00,-2303442.00,0.18,0.00,69.23,49.626,4.431
,Mixed / non conventional,2.00,4.00,68.00,70.00,-2580903.75,0.20,0.00,54.06,50.696,4.431
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1637297.75,0.00,0.00,-457.83,50.491,7.609
,Mixed / non conventional,3.00,5.00,4.00,6.00,3443.64,8.76,0.00,-529.18,70.163,0.192
,Mixed / non conventional,3.00,5.00,6.00,8.00,2397.18,3.34,0.00,-36.36,-39.074,0.192
,Mixed / non conventional,3.00,5.00,8.00,10.00,29399.32,1.84,0.00,87.06,-68.319,0.192
,Mixed / non conventional,3.00,5.00,10.00,12.00,-49285.33,1.76,0.00,208.30,38.177,0.192
,Mixed / non conventional,3.00,5.00,12.00,14.00,-85455.60,0.34,0.00,-188.87,226.970,1.446
,Mixed / non conventional,3.00,5.00,14.00,16.00,32473.82,0.33,0.00,-69.34,-46.443,1.446
,Mixed / non conventional,3.00,5.00,16.00,18.00,402069.06,1.37,0.00,-41.96,-89.213,0.374
,Mixed / non conventional,3.00,5.00,18.00,20.00,-282605.63,1.34,0.00,269.13,40.574,0.374
,Mixed / non conventional,3.00,5.00,20.00,22.00,-345868.56,0.10,0.00,12.03,642.106,7.064
,Mixed / non conventional,3.00,5.00,22.00,24.00,-38393.30,0.09,0.00,-147.61,50.912,7.064
,Mixed / non conventional,3.00,5.00,7.00,9.00,13807.45,0.32,0.00,70.48,-535.529,1.462
,Mixed / non conventional,3.00,5.00,9.00,11.00,-4849.68,0.35,0.00,174.41,47.024,1.462
,Mixed / non conventional,3.00,5.00,11.00,13.00,-98189.24,0.25,0.00,71.08,591.774,2.272
,Mixed / non conventional,3.00,5.00,13.00,15.00,-15861.24,0.26,0.00,39.61,47.797,2.272
,Mixed / non conventional,3.00,5.00,15.00,17.00,348347.69,0.56,0.00,-280.75,-241.616,0.915
,Mixed / non conventional,3.00,5.00,17.00,19.00,-104507.61,0.54,0.00,115.90,45.304,0.915
,Mixed / non conventional,3.00,5.00,19.00,21.00,-409913.53,0.35,0.00,-28.37,161.509,1.248
,Mixed / non conventional,3.00,5.00,21.00,23.00,-167951.63,0.36,0.00,201.10,46.322,1.248
,Mixed / non conventional,3.00,5.00,23.00,25.00,1119756.75,0.44,0.00,-156.19,-191.844,1.066
,Mixed / non conventional,3.00,5.00,25.00,27.00,-356140.78,0.43,0.00,172.91,45.762,1.066
,Mixed / non conventional,3.00,5.00,24.00,26.00,1194845.00,0.24,0.00,195.29,-119.010,0.718
,Mixed / non conventional,3.00,5.00,26.00,28.00,-585384.06,0.26,0.00,-3.52,44.313,0.718
,Mixed / non conventional,3.00,5.00,28.00,30.00,-773639.44,0.13,0.00,-33.57,189.864,2.992
,Mixed / non conventional,3.00,5.00,30.00,32.00,-250156.78,0.11,0.00,-4.10,48.690,2.992
,Mixed / non conventional,3.00,5.00,32.00,34.00,2279838.25,0.50,0.00,-76.31,-144.367,1.207
,Mixed / non conventional,3.00,5.00,34.00,36.00,-894672.06,0.49,0.00,86.85,46.354,1.207
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1286547.75,0.21,0.00,-23.21,100.924,2.206
,Mixed / non conventional,3.00,5.00,38.00,40.00,-720343.31,0.22,0.00,60.86,47.345,2.206
,Mixed / non conventional,3.00,5.00,40.00,42.00,3692974.50,0.29,0.00,-44.06,-159.223,1.710
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1280751.25,0.28,0.00,-8.50,47.139,1.710
,Mixed / non conventional,3.00,5.00,27.00,29.00,-797271.63,0.37,0.00,-94.55,88.488,1.197
,Mixed / non conventional,3.00,5.00,29.00,31.00,-528995.63,0.40,0.00,53.09,46.131,1.197
,Mixed / non conventional,3.00,5.00,31.00,33.00,2244157.00,0.34,0.00,-269.59,-188.783,1.443
,Mixed / non conventional,3.00,5.00,33.00,35.00,-681402.50,0.37,0.00,309.35,46.573,1.443
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1192454.63,0.31,0.00,-180.29,62.025,1.333
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1070519.88,0.32,0.00,161.54,46.401,1.333
,Mixed / non conventional,3.00,5.00,39.00,41.00,3470034.00,0.07,0.00,-179.74,-213.167,2.244
,Mixed / non conventional,3.00,5.00,41.00,43.00,-905501.63,0.06,0.00,199.37,47.282,2.244
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1649790.88,0.16,0.00,-1.80,57.577,1.750
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1562482.88,0.19,0.00,11.04,47.094,1.750
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1756277.38,0.12,0.00,-179.91,79.052,2.431
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1222101.88,0.12,0.00,53.81,47.673,2.431
,Mixed / non conventional,3.00,5.00,48.00,50.00,5095556.00,0.17,0.00,110.58,-164.850,2.311
,Mixed / non conventional,3.00,5.00,50.00,52.00,-1673080.00,0.18,0.00,-8.40,47.501,2.311
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2090122.88,0.11,0.00,-4.35,66.653,2.942
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1716410.75,0.05,0.00,89.45,48.538,2.942
,Mixed / non conventional,3.00,5.00,56.00,58.00,6263797.50,0.15,0.00,-100.15,-166.961,3.112
,Mixed / non conventional,3.00,5.00,58.00,60.00,-2050035.00,0.11,0.00,-136.83,48.894,3.112
,Mixed / non conventional,3.00,5.00,60.00,62.00,-2494642.75,0.03,0.00,237.87,69.022,4.019
,Mixed / non conventional,3.00,5.00,62.00,64.00,-2000204.38,0.08,0.00,11.24,49.898,4.019
,Mixed / non conventional,3.00,5.00,47.00,49.00,4581892.00,0.12,0.00,-337.24,-233.754,3.406
,Mixed / non conventional,3.00,5.00,49.00,51.00,-1108166.63,0.14,0.00,347.61,49.469,3.406
,Mixed / non conventional,3.00,5.00,51.00,53.00,-2081158.88,0.09,0.00,-255.03,54.290,2.262
,Mixed / non conventional,3.00,5.00,53.00,55.00,-2069756.25,0.03,0.00,235.09,47.765,2.262
,Mixed / non conventional,3.00,5.00,55.00,57.00,5678801.00,0.16,0.00,-197.37,-246.687,4.790
,Mixed / non conventional,3.00,5.00,57.00,59.00,-1296027.25,0.16,0.00,237.70,50.270,4.790
,Mixed / non conventional,3.00,5.00,59.00,61.00,-2363890.25,0.18,0.00,-18.73,53.177,3.099
,Mixed / non conventional,3.00,5.00,61.00,63.00,-2432367.50,0.18,0.00,22.44,49.250,3.099
,Mixed / non conventional,3.00,5.00,63.00,65.00,6551407.50,0.04,0.00,66.99,-234.832,6.075
,Mixed / non conventional,3.00,5.00,65.00,67.00,-1571812.50,0.00,0.00,-73.20,51.065,6.075
,Mixed / non conventional,3.00,5.00,64.00,66.00,7306407.00,0.18,0.00,-78.31,-174.601,4.255
,Mixed / non conventional,3.00,5.00,66.00,68.00,-2331203.25,0.16,0.00,72.10,50.559,4.255
,Mixed / non conventional,3.00,5.00,68.00,70.00,-2862838.50,0.04,0.00,57.30,82.234,6.190
,Mixed / non conventional,3.00,5.00,70.00,72.00,-1951244.50,0.03,0.00,-455.67,51.176,6.190
,Mixed / non conventional,3.00,5.00,72.00,2.00,3670.55,1.72,0.00,-7.80,-75.310,0.193
,Mixed / non conventional,3.00,5.00,2.00,4.00,3323.98,1.06,0.00,289.84,68.155,0.193
,Mixed / non conventional,3.00,5.00,67.00,69.00,-2730785.00,0.05,0.00,-41.71,58.219,4.385
,Mixed / non conventional,3.00,5.00,69.00,71.00,-2570490.75,0.05,0.00,-900.38,49.965,4.385
,Mixed / non conventional,3.00,5.00,71.00,1.00,6481.81,4.07,0.00,490.07,-50.329,0.195
,Mixed / non conventional,4.00,6.00,5.00,7.00,3614.74,1.31,0.00,-62.03,56.029,0.146
,Mixed / non conventional,4.00,6.00,7.00,9.00,6667.21,2.03,0.00,28.02,-82.674,0.146
,Mixed / non conventional,4.00,6.00,9.00,11.00,1959.78,0.12,0.00,173.70,-47.760,2.010
,Mixed / non conventional,4.00,6.00,11.00,13.00,-41049.39,0.21,0.00,76.50,333.459,2.010
,Mixed / non conventional,4.00,6.00,13.00,15.00,-111168.80,0.59,0.00,51.88,39.278,0.192
,Mixed / non conventional,4.00,6.00,15.00,17.00,328483.56,0.80,0.00,-293.96,-62.494,0.192
,Mixed / non conventional,4.00,6.00,17.00,19.00,-21189.38,0.00,0.00,111.91,49.712,3.952
,Mixed / non conventional,4.00,6.00,19.00,21.00,-253140.50,0.06,0.00,-37.74,384.279,3.952
,Mixed / non conventional,4.00,6.00,21.00,23.00,-392439.91,0.61,0.00,211.30,44.352,0.430
,Mixed / non conventional,4.00,6.00,23.00,25.00,1025044.13,0.67,0.00,-164.90,-82.747,0.430
,Mixed / non conventional,4.00,6.00,8.00,10.00,14957.46,0.29,0.00,106.96,-629.651,1.587
,Mixed / non conventional,4.00,6.00,10.00,12.00,-4515.71,0.58,0.00,193.92,47.523,1.587
,Mixed / non conventional,4.00,6.00,12.00,14.00,-106573.57,0.22,0.00,-207.17,634.848,2.246
,Mixed / non conventional,4.00,6.00,14.00,16.00,-16232.21,0.23,0.00,-64.55,48.347,2.246
,Mixed / non conventional,4.00,6.00,16.00,18.00,386600.88,0.46,0.00,-30.19,-275.407,0.940
,Mixed / non conventional,4.00,6.00,18.00,20.00,-104687.95,0.39,0.00,259.65,46.611,0.940
,Mixed / non conventional,4.00,6.00,20.00,22.00,-400297.44,0.27,0.00,31.59,108.262,0.856
,Mixed / non conventional,4.00,6.00,22.00,24.00,-244409.94,0.32,0.00,-147.99,46.271,0.856
,Mixed / non conventional,4.00,6.00,24.00,26.00,1239379.50,0.08,0.00,206.52,-241.953,1.214
,Mixed / non conventional,4.00,6.00,26.00,28.00,-321212.91,0.27,0.00,-6.25,47.031,1.214
,Mixed / non conventional,4.00,6.00,25.00,27.00,-153699.94,0.20,0.00,181.28,48.354,2.268
,Mixed / non conventional,4.00,6.00,27.00,29.00,-593399.13,0.14,0.00,-104.75,141.880,2.268
,Mixed / non conventional,4.00,6.00,29.00,31.00,-846670.75,0.34,0.00,58.49,45.639,0.657
,Mixed / non conventional,4.00,6.00,31.00,33.00,2099278.50,0.32,0.00,-273.41,-89.747,0.657
,Mixed / non conventional,4.00,6.00,33.00,35.00,-390054.00,0.03,0.00,313.63,48.431,2.367
,Mixed / non conventional,4.00,6.00,35.00,37.00,-996300.19,0.13,0.00,-190.55,101.214,2.367
,Mixed / non conventional,4.00,6.00,37.00,39.00,-1413264.13,0.00,0.00,168.40,46.609,0.927
,Mixed / non conventional,4.00,6.00,39.00,41.00,3345604.25,0.20,0.00,-187.39,-92.446,0.927
,Mixed / non conventional,4.00,6.00,41.00,43.00,-607100.13,0.21,0.00,206.35,49.337,3.224
,Mixed / non conventional,4.00,6.00,43.00,45.00,-1495770.63,0.20,0.00,-4.16,103.767,3.224
,Mixed / non conventional,4.00,6.00,28.00,30.00,-841891.81,0.45,0.00,-37.18,91.095,1.167
,Mixed / non conventional,4.00,6.00,30.00,32.00,-556264.25,0.44,0.00,-2.49,47.291,1.167
,Mixed / non conventional,4.00,6.00,32.00,34.00,2371869.25,0.30,0.00,-80.69,-233.367,1.688
,Mixed / non conventional,4.00,6.00,34.00,36.00,-598339.88,0.33,0.00,93.56,47.832,1.688
,Mixed / non conventional,4.00,6.00,36.00,38.00,-1372531.25,0.22,0.00,-26.31,70.246,1.312
,Mixed / non conventional,4.00,6.00,38.00,40.00,-1109143.38,0.25,0.00,68.09,47.304,1.312
,Mixed / non conventional,4.00,6.00,40.00,42.00,3864134.25,0.09,0.00,-47.32,-220.030,2.080
,Mixed / non conventional,4.00,6.00,42.00,44.00,-996525.88,0.14,0.00,-9.61,48.232,2.080
,Mixed / non conventional,4.00,6.00,44.00,46.00,-1852254.25,0.08,0.00,-184.91,62.651,1.696
,Mixed / non conventional,4.00,6.00,46.00,48.00,-1638389.88,0.07,0.00,55.92,47.860,1.696
,Mixed / non conventional,4.00,6.00,45.00,47.00,-1870245.25,0.21,0.00,12.24,47.372,1.368
,Mixed / non conventional,4.00,6.00,47.00,49.00,4502013.00,0.16,0.00,-343.89,-98.827,1.368
,Mixed / non conventional,4.00,6.00,49.00,51.00,-847801.06,0.10,0.00,353.00,50.303,4.238
,Mixed / non conventional,4.00,6.00,51.00,53.00,-1960702.88,0.08,0.00,-266.72,102.095,4.238
,Mixed / non conventional,4.00,6.00,53.00,55.00,-2362114.50,0.26,0.00,243.82,48.447,1.892
,Mixed / non conventional,4.00,6.00,55.00,57.00,5666132.00,0.27,0.00,-203.92,-103.052,1.892
,Mixed / non conventional,4.00,6.00,57.00,59.00,-1093479.75,0.06,0.00,246.68,50.860,5.431
,Mixed / non conventional,4.00,6.00,59.00,61.00,-2260831.25,0.06,0.00,-22.15,94.090,5.431
,Mixed / non conventional,4.00,6.00,61.00,63.00,-2695521.75,0.06,0.00,23.19,49.391,2.662
,Mixed / non conventional,4.00,6.00,63.00,65.00,6568028.00,0.07,0.00,51.43,-108.510,2.662
