,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,72.00,65.00,71.00,35.00,-1457.71,1.05,0.00,-64.45,-53.138,0.273,7777,7/11/2022 5:27:16 PM
,Mixed / non conventional,72.00,65.00,71.00,36.00,-1617.92,0.59,0.00,-280.14,-53.475,0.247,7777,7/11/2022 5:27:18 PM
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1709.73,0.63,0.00,-274.52,-53.646,0.235,7777,7/11/2022 5:27:20 PM
,Mixed / non conventional,72.00,65.00,71.00,38.00,-1705.23,1.05,0.00,-302.91,-53.662,0.235,7777,7/11/2022 5:27:22 PM
,Mixed / non conventional,72.00,65.00,71.00,39.00,-1714.16,0.65,0.00,-154.02,-53.659,0.234,7777,7/11/2022 5:27:24 PM
,Mixed / non conventional,72.00,65.00,71.00,40.00,-1753.57,0.99,0.00,73.51,-53.732,0.229,7777,7/11/2022 5:27:27 PM
,Mixed / non conventional,72.00,65.00,71.00,41.00,-355.02,0.36,0.00,-364.82,-50.753,1.066,7777,7/11/2022 5:27:29 PM
,Mixed / non conventional,72.00,65.00,71.00,42.00,-576.82,0.27,0.00,-352.57,-51.630,0.667,7777,7/11/2022 5:27:31 PM
,Mixed / non conventional,72.00,65.00,71.00,43.00,-811.01,0.11,0.00,-260.80,-52.190,0.479,7777,7/11/2022 5:27:33 PM
,Mixed / non conventional,72.00,65.00,71.00,44.00,-985.55,0.49,0.00,-274.74,-52.432,0.395,7777,7/11/2022 5:27:35 PM
,Mixed / non conventional,72.00,65.00,71.00,45.00,-1117.91,1.87,0.00,-280.95,-52.616,0.349,7777,7/11/2022 5:27:37 PM
,Mixed / non conventional,72.00,65.00,71.00,46.00,-1187.11,2.54,0.00,-363.57,-52.702,0.329,7777,7/11/2022 5:27:39 PM
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1232.56,0.60,0.00,-120.41,-52.740,0.317,7777,7/11/2022 5:27:41 PM
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1273.04,0.63,0.00,-255.26,-52.835,0.307,7777,7/11/2022 5:27:43 PM
,Mixed / non conventional,72.00,65.00,71.00,49.00,373.03,0.47,0.00,-307.74,51.011,1.008,7777,7/11/2022 5:27:45 PM
,Mixed / non conventional,72.00,65.00,71.00,50.00,154.07,0.27,0.00,-325.45,31.037,1.481,7777,7/11/2022 5:27:47 PM
,Mixed / non conventional,72.00,65.00,71.00,51.00,-171.14,0.22,0.00,-146.85,-34.401,1.474,7777,7/11/2022 5:27:49 PM
,Mixed / non conventional,72.00,65.00,71.00,52.00,-381.31,0.22,0.00,-236.96,-51.472,0.986,7777,7/11/2022 5:27:51 PM
,Mixed / non conventional,72.00,65.00,71.00,53.00,-555.92,0.21,0.00,-318.14,-51.977,0.680,7777,7/11/2022 5:27:53 PM
,Mixed / non conventional,72.00,65.00,71.00,54.00,-684.07,0.27,0.00,-317.19,-52.149,0.551,7777,7/11/2022 5:27:55 PM
,Mixed / non conventional,72.00,65.00,71.00,55.00,-815.91,0.96,0.00,-23.48,-52.330,0.461,7777,7/11/2022 5:27:57 PM
,Mixed / non conventional,72.00,65.00,71.00,56.00,-818.94,0.68,0.00,-93.26,-52.320,0.455,7777,7/11/2022 5:27:59 PM
,Mixed / non conventional,72.00,65.00,71.00,57.00,1176.35,0.47,0.00,-269.92,53.020,0.318,7777,7/11/2022 5:28:02 PM
,Mixed / non conventional,72.00,65.00,71.00,58.00,790.22,0.57,0.00,-337.35,52.120,0.458,7777,7/11/2022 5:28:04 PM
,Mixed / non conventional,72.00,65.00,71.00,59.00,440.39,0.33,0.00,-133.03,51.360,0.794,7777,7/11/2022 5:28:06 PM
,Mixed / non conventional,72.00,65.00,71.00,60.00,149.24,0.20,0.00,-240.37,32.850,1.456,7777,7/11/2022 5:28:08 PM
,Mixed / non conventional,72.00,65.00,71.00,61.00,-45.21,0.62,0.00,-281.10,-10.311,1.444,7777,7/11/2022 5:28:10 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-206.44,0.20,0.00,-267.22,-50.381,1.438,7777,7/11/2022 5:28:12 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-284.16,0.03,0.00,14.53,-51.726,0.936,7777,7/11/2022 5:28:14 PM
,Mixed / non conventional,72.00,65.00,71.00,64.00,-246.11,0.39,0.00,-119.29,-51.847,0.775,7777,7/11/2022 5:28:16 PM
,Mixed / non conventional,72.00,65.00,71.00,66.00,654.40,0.75,0.00,-271.36,53.532,0.308,7777,7/11/2022 5:28:18 PM
,Mixed / non conventional,72.00,65.00,71.00,67.00,614.06,0.53,0.00,-199.42,52.171,0.471,7777,7/11/2022 5:28:20 PM
,Mixed / non conventional,72.00,65.00,71.00,68.00,460.99,0.84,0.00,-169.73,51.561,0.767,7777,7/11/2022 5:28:22 PM
,Mixed / non conventional,72.00,65.00,71.00,69.00,334.44,0.06,0.00,-312.92,51.068,1.279,7777,7/11/2022 5:28:24 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,171.86,0.61,0.00,-361.89,21.003,1.440,7777,7/11/2022 5:28:26 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-280.56,0.67,0.00,14.27,-51.630,0.946,7777,7/11/2022 5:28:28 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,172.75,1.08,0.00,-361.93,20.882,1.424,7777,7/11/2022 5:28:30 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-206.75,0.85,0.00,-266.68,-49.535,1.411,7777,7/11/2022 5:28:32 PM
,Mixed / non conventional,72.00,65.00,2.00,1.00,-10936963.00,0.22,0.00,6.95,52.301,0.642,7777,7/11/2022 5:28:34 PM
,Mixed / non conventional,72.00,65.00,4.00,3.00,-28180168.00,0.41,0.00,-50.30,84.900,0.369,7777,7/11/2022 5:28:37 PM
,Mixed / non conventional,72.00,65.00,3.00,2.00,-18444216.00,0.42,0.00,51.93,53.067,0.369,7777,7/11/2022 5:28:37 PM
,Mixed / non conventional,72.00,65.00,6.00,5.00,22698682.00,0.93,0.00,-4.76,-53.751,0.264,7777,7/11/2022 5:28:39 PM
,Mixed / non conventional,72.00,65.00,8.00,7.00,6816059.50,0.73,0.00,-27.95,-51.497,0.764,7777,7/11/2022 5:28:41 PM
,Mixed / non conventional,72.00,65.00,7.00,6.00,15280453.00,0.74,0.00,19.10,-109.927,0.764,7777,7/11/2022 5:28:41 PM
,Mixed / non conventional,72.00,65.00,10.00,9.00,-5536598.50,0.20,0.00,-22.67,65.048,1.075,7777,7/11/2022 5:28:43 PM
,Mixed / non conventional,72.00,65.00,9.00,1.00,675097.13,0.20,0.00,147.87,-51.249,1.075,7777,7/11/2022 5:28:43 PM
,Mixed / non conventional,72.00,65.00,14.00,13.00,6098686.50,0.19,0.00,169.66,-116.487,1.414,7777,7/11/2022 5:28:45 PM
,Mixed / non conventional,72.00,65.00,13.00,12.00,-704762.44,0.34,0.00,-75.69,12.749,1.414,7777,7/11/2022 5:28:45 PM
,Mixed / non conventional,72.00,65.00,12.00,11.00,-8221274.00,0.18,0.00,-42.67,140.990,1.414,7777,7/11/2022 5:28:45 PM
,Mixed / non conventional,72.00,65.00,11.00,10.00,-7428157.00,0.24,0.00,-70.25,120.885,1.414,7777,7/11/2022 5:28:45 PM
,Mixed / non conventional,72.00,65.00,10.00,2.00,952992.56,0.29,0.00,117.90,-99.862,1.414,7777,7/11/2022 5:28:45 PM
,Mixed / non conventional,72.00,65.00,16.00,8.00,393982.97,0.20,0.00,63.46,-51.103,1.289,7777,7/11/2022 5:28:47 PM
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2704960.50,0.61,0.00,46.81,51.516,1.123,7777,7/11/2022 5:28:49 PM
,Mixed / non conventional,72.00,65.00,17.00,9.00,724453.88,0.62,0.00,-5.36,-86.413,1.123,7777,7/11/2022 5:28:49 PM
,Mixed / non conventional,72.00,65.00,20.00,19.00,-2357739.75,0.18,0.00,-154.05,63.490,1.407,7777,7/11/2022 5:28:51 PM
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2740604.00,0.18,0.00,-73.54,69.432,1.407,7777,7/11/2022 5:28:51 PM
,Mixed / non conventional,72.00,65.00,18.00,10.00,817410.25,0.16,0.00,64.55,-129.105,1.407,7777,7/11/2022 5:28:51 PM
,Mixed / non conventional,72.00,65.00,10.00,1.00,-157376.50,0.17,0.00,125.08,18.055,1.407,7777,7/11/2022 5:28:51 PM
,Mixed / non conventional,72.00,65.00,22.00,21.00,752410.38,0.47,0.00,-117.32,-22.777,1.395,7777,7/11/2022 5:28:54 PM
,Mixed / non conventional,72.00,65.00,21.00,20.00,-576642.19,0.09,0.00,170.48,16.380,1.395,7777,7/11/2022 5:28:54 PM
,Mixed / non conventional,72.00,65.00,20.00,12.00,1451750.63,0.52,0.00,-49.53,-254.629,1.395,7777,7/11/2022 5:28:54 PM
,Mixed / non conventional,72.00,65.00,12.00,4.00,3421951.75,0.64,0.00,2.69,-390.180,1.395,7777,7/11/2022 5:28:54 PM
,Mixed / non conventional,72.00,65.00,24.00,16.00,413558.69,0.21,0.00,-69.44,-69.979,1.057,7777,7/11/2022 5:28:56 PM
,Mixed / non conventional,72.00,65.00,16.00,15.00,3234830.50,0.21,0.00,194.65,-51.630,1.057,7777,7/11/2022 5:28:56 PM
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1332211.13,0.48,0.00,-68.44,51.430,1.359,7777,7/11/2022 5:28:58 PM
,Mixed / non conventional,72.00,65.00,25.00,17.00,575629.00,0.46,0.00,-7.60,-133.452,1.359,7777,7/11/2022 5:28:58 PM
,Mixed / non conventional,72.00,65.00,28.00,27.00,-869527.94,0.62,0.00,100.51,39.749,1.393,7777,7/11/2022 5:29:00 PM
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1086802.63,0.62,0.00,-132.86,46.184,1.393,7777,7/11/2022 5:29:00 PM
,Mixed / non conventional,72.00,65.00,26.00,18.00,584539.81,0.67,0.00,-122.46,-148.235,1.393,7777,7/11/2022 5:29:00 PM
,Mixed / non conventional,72.00,65.00,18.00,9.00,252846.84,0.70,0.00,41.77,-43.386,1.393,7777,7/11/2022 5:29:00 PM
,Mixed / non conventional,72.00,65.00,30.00,29.00,125243.16,0.22,0.00,-23.23,-6.620,1.384,7777,7/11/2022 5:29:02 PM
,Mixed / non conventional,72.00,65.00,29.00,28.00,-369007.19,0.23,0.00,-44.43,18.062,1.384,7777,7/11/2022 5:29:02 PM
,Mixed / non conventional,72.00,65.00,28.00,20.00,672026.44,0.21,0.00,73.20,-193.671,1.384,7777,7/11/2022 5:29:02 PM
,Mixed / non conventional,72.00,65.00,20.00,11.00,600894.13,0.18,0.00,-92.02,-114.677,1.384,7777,7/11/2022 5:29:02 PM
,Mixed / non conventional,72.00,65.00,11.00,3.00,1758603.13,0.18,0.00,-3.46,-189.351,1.384,7777,7/11/2022 5:29:02 PM
,Mixed / non conventional,72.00,65.00,32.00,24.00,290278.22,0.26,0.00,-155.04,-52.400,0.650,7777,7/11/2022 5:29:04 PM
,Mixed / non conventional,72.00,65.00,34.00,33.00,-553341.69,0.14,0.00,-7.02,40.862,1.392,7777,7/11/2022 5:29:06 PM
,Mixed / non conventional,72.00,65.00,33.00,25.00,345593.91,0.10,0.00,-33.79,-144.376,1.392,7777,7/11/2022 5:29:06 PM
,Mixed / non conventional,72.00,65.00,36.00,35.00,-458805.75,0.60,0.00,219.15,40.455,1.390,7777,7/11/2022 5:29:09 PM
,Mixed / non conventional,72.00,65.00,35.00,34.00,-472287.47,0.61,0.00,-272.51,38.025,1.390,7777,7/11/2022 5:29:09 PM
,Mixed / non conventional,72.00,65.00,34.00,26.00,345479.69,0.61,0.00,28.05,-155.904,1.390,7777,7/11/2022 5:29:09 PM
,Mixed / non conventional,72.00,65.00,26.00,17.00,302421.59,0.64,0.00,-75.65,-83.633,1.390,7777,7/11/2022 5:29:09 PM
,Mixed / non conventional,72.00,65.00,38.00,37.00,3336.46,0.55,0.00,24.81,-0.353,1.378,7777,7/11/2022 5:29:11 PM
,Mixed / non conventional,72.00,65.00,37.00,36.00,-212002.91,0.25,0.00,0.02,20.354,1.378,7777,7/11/2022 5:29:11 PM
,Mixed / non conventional,72.00,65.00,36.00,28.00,308781.00,0.17,0.00,7.27,-162.844,1.378,7777,7/11/2022 5:29:11 PM
,Mixed / non conventional,72.00,65.00,28.00,19.00,415824.78,0.17,0.00,-81.55,-130.248,1.378,7777,7/11/2022 5:29:11 PM
,Mixed / non conventional,72.00,65.00,19.00,11.00,1082852.25,0.15,0.00,63.30,-177.153,1.378,7777,7/11/2022 5:29:11 PM
,Mixed / non conventional,72.00,65.00,11.00,2.00,-173642.88,0.29,0.00,45.48,20.475,1.378,7777,7/11/2022 5:29:11 PM
,Mixed / non conventional,72.00,65.00,42.00,41.00,-272866.22,0.22,0.00,-15.10,44.210,1.383,7777,7/11/2022 5:29:13 PM
,Mixed / non conventional,72.00,65.00,41.00,33.00,174665.75,0.21,0.00,30.40,-146.033,1.383,7777,7/11/2022 5:29:13 PM
,Mixed / non conventional,72.00,65.00,44.00,43.00,-167489.78,0.26,0.00,17.90,34.376,1.382,7777,7/11/2022 5:29:15 PM
,Mixed / non conventional,72.00,65.00,43.00,42.00,-261187.81,0.23,0.00,-96.65,47.510,1.382,7777,7/11/2022 5:29:15 PM
,Mixed / non conventional,72.00,65.00,42.00,34.00,154225.63,0.24,0.00,22.74,-142.586,1.382,7777,7/11/2022 5:29:15 PM
,Mixed / non conventional,72.00,65.00,34.00,25.00,210742.89,0.26,0.00,-40.35,-102.868,1.382,7777,7/11/2022 5:29:15 PM
,Mixed / non conventional,72.00,65.00,46.00,45.00,-71424.44,0.51,0.00,84.45,19.003,1.385,7777,7/11/2022 5:29:17 PM
,Mixed / non conventional,72.00,65.00,45.00,44.00,-116176.60,0.47,0.00,6.12,27.098,1.385,7777,7/11/2022 5:29:17 PM
,Mixed / non conventional,72.00,65.00,44.00,36.00,121146.64,0.52,0.00,-2.69,-138.850,1.385,7777,7/11/2022 5:29:17 PM
,Mixed / non conventional,72.00,65.00,36.00,27.00,213433.22,0.54,0.00,108.30,-122.853,1.385,7777,7/11/2022 5:29:17 PM
,Mixed / non conventional,72.00,65.00,27.00,19.00,629210.75,0.53,0.00,-182.70,-169.529,1.385,7777,7/11/2022 5:29:17 PM
,Mixed / non conventional,72.00,65.00,19.00,10.00,327330.38,0.61,0.00,-7.91,-59.049,1.385,7777,7/11/2022 5:29:17 PM
,Mixed / non conventional,72.00,65.00,10.00,3.00,3334387.25,0.56,0.00,68.11,-306.118,1.385,7777,7/11/2022 5:29:17 PM
,Mixed / non conventional,72.00,65.00,51.00,50.00,-107174.84,0.16,0.00,-184.67,60.991,1.377,7777,7/11/2022 5:29:20 PM
,Mixed / non conventional,72.00,65.00,50.00,49.00,-86523.71,0.17,0.00,15.53,41.523,1.377,7777,7/11/2022 5:29:20 PM
,Mixed / non conventional,72.00,65.00,49.00,41.00,64587.21,0.17,0.00,-54.68,-136.033,1.377,7777,7/11/2022 5:29:20 PM
,Mixed / non conventional,72.00,65.00,53.00,52.00,-41512.45,0.28,0.00,83.03,34.141,1.368,7777,7/11/2022 5:29:22 PM
,Mixed / non conventional,72.00,65.00,55.00,47.00,14843.64,0.16,0.00,-93.77,-82.712,1.367,7777,7/11/2022 5:29:24 PM
,Mixed / non conventional,72.00,65.00,47.00,40.00,77080.63,0.17,0.00,204.11,-114.089,1.367,7777,7/11/2022 5:29:24 PM
,Mixed / non conventional,72.00,65.00,40.00,32.00,137640.92,0.16,0.00,-186.77,-103.186,1.367,7777,7/11/2022 5:29:24 PM
,Mixed / non conventional,72.00,65.00,32.00,31.00,318943.38,0.17,0.00,0.98,-19.527,1.367,7777,7/11/2022 5:29:24 PM
,Mixed / non conventional,72.00,65.00,31.00,24.00,292589.72,0.17,0.00,-154.38,-93.200,1.367,7777,7/11/2022 5:29:24 PM
,Mixed / non conventional,72.00,65.00,24.00,23.00,941126.81,0.11,0.00,135.67,-31.838,1.367,7777,7/11/2022 5:29:24 PM
,Mixed / non conventional,72.00,65.00,23.00,16.00,318916.94,0.22,0.00,-204.25,-58.980,1.367,7777,7/11/2022 5:29:24 PM
,Mixed / non conventional,72.00,65.00,16.00,7.00,979445.88,0.18,0.00,38.22,-147.889,1.367,7777,7/11/2022 5:29:24 PM
,Mixed / non conventional,72.00,65.00,59.00,58.00,-18056.71,0.03,0.00,-206.54,51.691,0.982,7777,7/11/2022 5:29:26 PM
,Mixed / non conventional,72.00,65.00,58.00,57.00,-28063.90,0.06,0.00,66.33,57.442,0.982,7777,7/11/2022 5:29:26 PM
,Mixed / non conventional,72.00,65.00,57.00,49.00,20032.84,0.04,0.00,-37.22,-123.092,0.982,7777,7/11/2022 5:29:26 PM
,Mixed / non conventional,72.00,65.00,61.00,60.00,-4370.03,0.18,0.00,37.07,40.490,1.372,7777,7/11/2022 5:29:28 PM
,Mixed / non conventional,72.00,65.00,63.00,56.00,1206.31,0.21,0.00,-104.60,-89.688,1.373,7777,7/11/2022 5:29:30 PM
,Mixed / non conventional,72.00,65.00,56.00,55.00,-3579.78,0.20,0.00,66.33,5.815,1.373,7777,7/11/2022 5:29:30 PM
,Mixed / non conventional,72.00,65.00,55.00,54.00,-20110.40,0.17,0.00,-292.24,25.586,1.373,7777,7/11/2022 5:29:30 PM
,Mixed / non conventional,72.00,65.00,54.00,53.00,-27676.52,0.21,0.00,0.38,28.130,1.373,7777,7/11/2022 5:29:31 PM
,Mixed / non conventional,72.00,65.00,53.00,45.00,28526.73,0.21,0.00,41.03,-110.565,1.373,7777,7/11/2022 5:29:31 PM
,Mixed / non conventional,72.00,65.00,45.00,37.00,102557.39,0.21,0.00,2.74,-130.418,1.373,7777,7/11/2022 5:29:31 PM
,Mixed / non conventional,72.00,65.00,37.00,29.00,276193.91,0.21,0.00,51.37,-158.163,1.373,7777,7/11/2022 5:29:31 PM
,Mixed / non conventional,72.00,65.00,29.00,21.00,614803.31,0.21,0.00,-140.63,-188.404,1.373,7777,7/11/2022 5:29:31 PM
,Mixed / non conventional,72.00,65.00,68.00,67.00,1333.59,0.16,0.00,-36.36,51.494,1.120,7777,7/11/2022 5:29:33 PM
,Mixed / non conventional,72.00,65.00,67.00,66.00,838.54,0.13,0.00,-71.56,79.701,1.120,7777,7/11/2022 5:29:33 PM
,Mixed / non conventional,72.00,65.00,66.00,58.00,553.95,0.14,0.00,-66.67,-75.216,1.120,7777,7/11/2022 5:29:33 PM
,Mixed / non conventional,72.00,65.00,58.00,50.00,12134.26,0.15,0.00,13.77,-108.593,1.120,7777,7/11/2022 5:29:33 PM
,Mixed / non conventional,72.00,65.00,50.00,42.00,56699.68,0.14,0.00,-23.47,-111.830,1.120,7777,7/11/2022 5:29:33 PM
,Mixed / non conventional,72.00,65.00,42.00,33.00,100913.16,0.13,0.00,15.22,-81.575,1.120,7777,7/11/2022 5:29:33 PM
,Mixed / non conventional,72.00,65.00,70.00,63.00,-630.23,1.02,0.00,374.53,-52.120,0.754,7777,7/11/2022 5:29:35 PM
,Mixed / non conventional,72.00,65.00,4.00,5.00,-569136.19,3.60,0.00,-30.12,-6.648,1.366,7777,7/11/2022 5:29:37 PM
,Mixed / non conventional,72.00,65.00,14.00,15.00,4880085.00,0.49,0.00,211.66,63.175,0.907,7777,7/11/2022 5:29:39 PM
,Mixed / non conventional,72.00,65.00,15.00,7.00,602142.69,0.51,0.00,-158.27,-52.101,0.907,7777,7/11/2022 5:29:39 PM
,Mixed / non conventional,72.00,65.00,22.00,23.00,2162417.50,0.21,0.00,126.78,68.459,1.367,7777,7/11/2022 5:29:41 PM
,Mixed / non conventional,72.00,65.00,23.00,31.00,354244.38,0.20,0.00,18.62,124.839,1.367,7777,7/11/2022 5:29:41 PM
,Mixed / non conventional,72.00,65.00,31.00,30.00,363659.75,0.20,0.00,-99.02,-20.536,1.367,7777,7/11/2022 5:29:41 PM
,Mixed / non conventional,72.00,65.00,30.00,22.00,505221.06,0.74,0.00,-47.43,-53.354,0.441,7777,7/11/2022 5:29:43 PM
,Mixed / non conventional,72.00,65.00,40.00,48.00,57279.92,0.19,0.00,-341.74,104.696,1.366,7777,7/11/2022 5:29:45 PM
,Mixed / non conventional,72.00,65.00,48.00,47.00,-27597.49,0.20,0.00,136.49,9.608,1.366,7777,7/11/2022 5:29:45 PM
,Mixed / non conventional,72.00,65.00,47.00,39.00,67078.42,0.19,0.00,-31.02,-107.879,1.366,7777,7/11/2022 5:29:46 PM
,Mixed / non conventional,72.00,65.00,39.00,31.00,189467.20,0.19,0.00,49.04,-129.223,1.366,7777,7/11/2022 5:29:46 PM
,Mixed / non conventional,72.00,65.00,31.00,22.00,505213.47,0.19,0.00,-145.24,-193.949,1.366,7777,7/11/2022 5:29:46 PM
,Mixed / non conventional,72.00,65.00,22.00,14.00,801952.38,0.19,0.00,-92.43,-155.066,1.366,7777,7/11/2022 5:29:46 PM
,Mixed / non conventional,72.00,65.00,14.00,6.00,1493840.88,0.19,0.00,75.13,-184.748,1.366,7777,7/11/2022 5:29:46 PM
,Mixed / non conventional,72.00,65.00,39.00,40.00,-53234.07,0.24,0.00,236.45,-6.855,1.368,7777,7/11/2022 5:29:48 PM
,Mixed / non conventional,72.00,65.00,40.00,31.00,150484.25,0.17,0.00,-187.27,-122.146,1.368,7777,7/11/2022 5:29:48 PM
,Mixed / non conventional,72.00,65.00,38.00,39.00,-24645.11,0.31,0.00,148.02,-2.873,1.374,7777,7/11/2022 5:29:50 PM
,Mixed / non conventional,72.00,65.00,56.00,64.00,404.69,0.03,0.00,-28.19,72.141,1.355,7777,7/11/2022 5:29:52 PM
,Mixed / non conventional,72.00,65.00,64.00,63.00,-162.00,0.09,0.00,132.45,16.987,1.355,7777,7/11/2022 5:29:52 PM
,Mixed / non conventional,72.00,65.00,63.00,55.00,1114.07,0.04,0.00,-38.24,-83.562,1.355,7777,7/11/2022 5:29:52 PM
,Mixed / non conventional,72.00,65.00,55.00,46.00,12964.14,0.07,0.00,-335.00,-75.525,1.355,7777,7/11/2022 5:29:52 PM
,Mixed / non conventional,72.00,65.00,46.00,47.00,-21465.58,0.14,0.00,242.48,-6.416,1.355,7777,7/11/2022 5:29:52 PM
,Mixed / non conventional,72.00,65.00,47.00,56.00,10479.44,0.14,0.00,27.70,51.948,0.942,7777,7/11/2022 5:29:54 PM
,Mixed / non conventional,72.00,65.00,56.00,48.00,12364.27,0.15,0.00,-164.30,-58.323,0.942,7777,7/11/2022 5:29:54 PM
