,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,71.00,1.00,-2210.84,2.11,0.00,-120.42,-49.077,0.167
,Mixed / non conventional,72.00,65.00,71.00,2.00,-2532.09,2.42,0.00,-138.52,-49.027,0.146
,Mixed / non conventional,72.00,65.00,71.00,3.00,-2966.98,2.03,0.00,-103.04,-49.271,0.125
,Mixed / non conventional,72.00,65.00,71.00,4.00,-3831.22,0.40,0.00,-40.50,-50.241,0.099
,Mixed / non conventional,72.00,65.00,71.00,5.00,-4084.66,2.78,0.00,-151.77,-50.346,0.093
,Mixed / non conventional,72.00,65.00,71.00,6.00,-3384.89,1.34,0.00,-112.49,-49.160,0.109
,Mixed / non conventional,72.00,65.00,71.00,7.00,-2802.75,2.46,0.00,-142.76,-48.581,0.130
,Mixed / non conventional,72.00,65.00,71.00,8.00,-2525.57,0.84,0.00,-126.79,-48.454,0.144
,Mixed / non conventional,72.00,65.00,71.00,9.00,-2026.71,0.99,0.00,-301.67,-48.302,0.179
,Mixed / non conventional,72.00,65.00,71.00,10.00,-2310.69,0.97,0.00,-276.21,-48.292,0.157
,Mixed / non conventional,72.00,65.00,71.00,11.00,-2647.14,2.47,0.00,-221.27,-48.359,0.137
,Mixed / non conventional,72.00,65.00,71.00,12.00,-3090.39,1.87,0.00,-150.79,-48.597,0.118
,Mixed / non conventional,72.00,65.00,71.00,13.00,-3071.16,0.94,0.00,-149.85,-48.594,0.119
,Mixed / non conventional,72.00,65.00,71.00,14.00,-2838.82,0.68,0.00,-254.27,-48.483,0.128
,Mixed / non conventional,72.00,65.00,71.00,15.00,-2587.43,1.60,0.00,-62.74,-48.260,0.140
,Mixed / non conventional,72.00,65.00,71.00,16.00,-2459.79,0.13,0.00,-238.89,-48.244,0.147
,Mixed / non conventional,72.00,65.00,71.00,17.00,-1723.19,1.27,0.00,-289.41,-48.426,0.211
,Mixed / non conventional,72.00,65.00,71.00,18.00,-1924.66,0.89,0.00,-359.66,-48.327,0.189
,Mixed / non conventional,72.00,65.00,71.00,19.00,-2232.71,1.59,0.00,-260.12,-48.340,0.163
,Mixed / non conventional,72.00,65.00,71.00,20.00,-2497.77,0.52,0.00,-114.52,-48.314,0.145
,Mixed / non conventional,72.00,65.00,71.00,21.00,-2523.10,0.87,0.00,-231.19,-48.346,0.144
,Mixed / non conventional,72.00,65.00,71.00,22.00,-2494.92,0.29,0.00,-131.18,-48.403,0.146
,Mixed / non conventional,72.00,65.00,71.00,23.00,-2331.67,1.41,0.00,-19.92,-48.327,0.156
,Mixed / non conventional,72.00,65.00,71.00,24.00,-2203.98,1.33,0.00,-178.97,-48.343,0.165
,Mixed / non conventional,72.00,65.00,71.00,25.00,-1233.31,0.92,0.00,-319.48,-48.883,0.298
,Mixed / non conventional,72.00,65.00,71.00,26.00,-1442.32,0.18,0.00,-357.74,-48.674,0.253
,Mixed / non conventional,72.00,65.00,71.00,27.00,-1683.40,0.66,0.00,-39.58,-48.546,0.216
,Mixed / non conventional,72.00,65.00,71.00,28.00,-1916.40,0.71,0.00,-33.52,-48.435,0.190
,Mixed / non conventional,72.00,65.00,71.00,29.00,-2026.31,1.59,0.00,-198.07,-48.394,0.179
,Mixed / non conventional,72.00,65.00,71.00,30.00,-2050.36,2.34,0.00,-179.82,-48.391,0.177
,Mixed / non conventional,72.00,65.00,71.00,31.00,-2002.72,0.45,0.00,-1.44,-48.378,0.181
,Mixed / non conventional,72.00,65.00,71.00,32.00,-1941.00,2.57,0.00,-60.01,-48.397,0.187
,Mixed / non conventional,72.00,65.00,71.00,33.00,-481.89,0.19,0.00,-266.08,-50.028,0.778
,Mixed / non conventional,72.00,65.00,71.00,34.00,-714.62,0.90,0.00,-283.29,-49.742,0.521
,Mixed / non conventional,72.00,65.00,71.00,35.00,-967.94,0.25,0.00,3.04,-49.360,0.382
,Mixed / non conventional,72.00,65.00,71.00,36.00,-1244.38,0.85,0.00,-97.29,-49.055,0.295
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1368.46,0.26,0.00,-200.19,-48.817,0.267
,Mixed / non conventional,72.00,65.00,71.00,38.00,-1470.82,1.59,0.00,-107.24,-48.753,0.248
,Mixed / non conventional,72.00,65.00,71.00,39.00,-1551.22,1.51,0.00,25.82,-48.674,0.234
,Mixed / non conventional,72.00,65.00,71.00,40.00,-1600.31,0.17,0.00,28.33,-48.620,0.227
,Mixed / non conventional,72.00,65.00,71.00,41.00,529.11,0.72,0.00,-263.39,49.936,0.704
,Mixed / non conventional,72.00,65.00,71.00,42.00,187.20,0.24,0.00,-310.36,31.225,1.242
,Mixed / non conventional,72.00,65.00,71.00,43.00,-198.44,0.57,0.00,-79.04,-32.214,1.208
,Mixed / non conventional,72.00,65.00,71.00,44.00,-507.61,0.32,0.00,-85.74,-50.178,0.735
,Mixed / non conventional,72.00,65.00,71.00,45.00,-745.94,0.19,0.00,-111.75,-49.726,0.495
,Mixed / non conventional,72.00,65.00,71.00,46.00,-957.91,1.60,0.00,-241.07,-49.421,0.382
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1069.36,0.69,0.00,66.92,-49.227,0.341
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1149.43,0.55,0.00,-154.93,-49.138,0.316
,Mixed / non conventional,72.00,65.00,71.00,49.00,1425.64,1.20,0.00,-281.00,48.915,0.253
,Mixed / non conventional,72.00,65.00,71.00,50.00,1095.96,0.65,0.00,-288.64,49.109,0.329
,Mixed / non conventional,72.00,65.00,71.00,51.00,579.07,0.77,0.00,-103.30,49.898,0.632
,Mixed / non conventional,72.00,65.00,71.00,52.00,161.85,0.94,0.00,-185.65,26.920,1.215
,Mixed / non conventional,72.00,65.00,71.00,53.00,-190.33,0.79,0.00,-216.67,-31.807,1.215
,Mixed / non conventional,72.00,65.00,71.00,54.00,-455.62,0.53,0.00,-205.90,-50.222,0.797
,Mixed / non conventional,72.00,65.00,71.00,55.00,-671.78,0.47,0.00,31.18,-49.926,0.534
,Mixed / non conventional,72.00,65.00,71.00,56.00,-741.98,1.11,0.00,-33.38,-49.726,0.477
,Mixed / non conventional,72.00,65.00,71.00,57.00,2461.37,0.42,0.00,-450.76,49.637,0.142
,Mixed / non conventional,72.00,65.00,71.00,58.00,1806.82,2.87,0.00,-491.05,49.354,0.190
,Mixed / non conventional,72.00,65.00,71.00,59.00,1235.49,0.53,0.00,226.01,49.100,0.271
,Mixed / non conventional,72.00,65.00,71.00,60.00,633.28,1.46,0.00,-130.90,49.647,0.518
,Mixed / non conventional,72.00,65.00,71.00,61.00,253.75,0.43,0.00,-155.09,48.229,1.203
