,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,1.00,3.00,62.00,64.00,-1357269.50,0.07,0.00,-53.13,49.259,6.462,ERT72,7/7/2022 2:09:05 PM
,Mixed / non conventional,1.00,3.00,64.00,66.00,6205699.00,0.06,0.00,83.12,-204.403,6.462,ERT72,7/7/2022 2:09:05 PM
,Mixed / non conventional,1.00,3.00,66.00,68.00,-2304452.00,0.09,0.00,-88.19,69.112,6.462,ERT72,7/7/2022 2:09:05 PM
,Mixed / non conventional,1.00,3.00,68.00,70.00,-2061290.25,0.08,0.00,48.45,56.445,6.462,ERT72,7/7/2022 2:09:05 PM
,Mixed / non conventional,1.00,3.00,70.00,72.00,-1171952.25,0.05,0.00,136.96,29.377,6.462,ERT72,7/7/2022 2:09:05 PM
,Mixed / non conventional,1.00,3.00,72.00,2.00,4445689.50,0.06,0.00,-11.03,-1866.915,6.462,ERT72,7/7/2022 2:09:05 PM
,Mixed / non conventional,1.00,3.00,65.00,67.00,-1576545.38,0.15,0.00,-35.51,49.860,6.505,ERT72,7/7/2022 2:09:07 PM
,Mixed / non conventional,1.00,3.00,67.00,69.00,-2268671.50,0.15,0.00,-20.94,65.416,6.505,ERT72,7/7/2022 2:09:07 PM
,Mixed / non conventional,1.00,3.00,69.00,71.00,-1825361.38,0.15,0.00,33.61,48.124,6.505,ERT72,7/7/2022 2:09:07 PM
,Mixed / non conventional,2.00,4.00,3.00,5.00,3740.37,0.98,0.00,-455.80,522.689,1.317,ERT72,7/7/2022 2:09:09 PM
,Mixed / non conventional,2.00,4.00,5.00,7.00,1977.44,0.80,0.00,23.24,-221.066,1.317,ERT72,7/7/2022 2:09:09 PM
,Mixed / non conventional,2.00,4.00,7.00,9.00,45537.34,0.80,0.00,-196.62,-727.258,1.317,ERT72,7/7/2022 2:09:09 PM
,Mixed / non conventional,2.00,4.00,9.00,11.00,-87393.62,0.80,0.00,6.14,465.242,1.317,ERT72,7/7/2022 2:09:09 PM
,Mixed / non conventional,2.00,4.00,11.00,13.00,-114696.31,0.79,0.00,-1.29,277.541,1.317,ERT72,7/7/2022 2:09:09 PM
,Mixed / non conventional,2.00,4.00,13.00,15.00,35760.68,0.83,0.00,57.22,-46.595,1.317,ERT72,7/7/2022 2:09:09 PM
,Mixed / non conventional,2.00,4.00,15.00,17.00,599182.56,0.80,0.00,-99.07,-468.427,1.317,ERT72,7/7/2022 2:09:09 PM
,Mixed / non conventional,2.00,4.00,17.00,19.00,-465914.03,0.80,0.00,-51.92,235.684,1.317,ERT72,7/7/2022 2:09:09 PM
,Mixed / non conventional,2.00,4.00,19.00,21.00,-517399.75,0.80,0.00,11.59,179.078,1.317,ERT72,7/7/2022 2:09:10 PM
,Mixed / non conventional,2.00,4.00,21.00,23.00,-42635.50,0.29,0.00,124.66,44.162,5.518,ERT72,7/7/2022 2:09:12 PM
,Mixed / non conventional,2.00,4.00,6.00,8.00,3236.57,0.23,0.00,-53.37,-465.720,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,8.00,10.00,65513.64,0.22,0.00,-263.12,-2356.739,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,10.00,12.00,-164930.61,0.22,0.00,22.86,2373.238,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,12.00,14.00,-13805.41,0.21,0.00,2.27,99.325,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,14.00,16.00,45878.48,0.22,0.00,-55.28,-188.617,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,16.00,18.00,582076.06,0.23,0.00,-59.56,-1495.653,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,18.00,20.00,-644903.56,0.22,0.00,126.98,1104.732,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,20.00,22.00,-266251.31,0.22,0.00,33.44,319.264,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,22.00,24.00,52745.79,0.23,0.00,-57.23,-45.999,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,24.00,26.00,1546838.38,0.22,0.00,-50.72,-1011.723,5.425,ERT72,7/7/2022 2:09:14 PM
,Mixed / non conventional,2.00,4.00,23.00,25.00,1717378.88,0.10,0.00,-81.69,-516.022,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,25.00,27.00,-1006498.19,0.11,0.00,39.14,229.841,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,27.00,29.00,-989676.31,0.12,0.00,-11.60,175.779,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,29.00,31.00,-362953.81,0.14,0.00,35.56,51.127,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,31.00,33.00,3018503.25,0.09,0.00,-84.42,-342.903,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,33.00,35.00,-1453962.75,0.07,0.00,73.83,135.141,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,35.00,37.00,-1377418.25,0.12,0.00,-50.41,106.077,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,37.00,39.00,-763831.81,0.17,0.00,61.16,49.286,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,39.00,41.00,4042285.75,0.11,0.00,-56.03,-220.696,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,41.00,43.00,-1640242.88,0.11,0.00,38.59,76.447,2.166,ERT72,7/7/2022 2:09:16 PM
,Mixed / non conventional,2.00,4.00,26.00,28.00,-1118149.25,0.06,0.00,65.42,559.017,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,28.00,30.00,-696570.94,0.08,0.00,14.11,273.625,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,30.00,32.00,-134906.44,0.07,0.00,3.68,42.395,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,32.00,34.00,2674465.75,0.06,0.00,-23.62,-682.869,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,34.00,36.00,-1460339.13,0.07,0.00,29.96,307.074,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,36.00,38.00,-1073788.88,0.05,0.00,-41.53,188.157,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,38.00,40.00,-572414.38,0.07,0.00,52.54,84.465,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,40.00,42.00,3883072.00,0.07,0.00,3.08,-487.037,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,42.00,44.00,-1723991.00,0.06,0.00,-58.31,185.342,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,44.00,46.00,-1539060.88,0.05,0.00,-17.50,142.898,5.390,ERT72,7/7/2022 2:09:19 PM
,Mixed / non conventional,2.00,4.00,43.00,45.00,-1711479.50,0.08,0.00,-13.33,158.271,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,45.00,47.00,-1175839.88,0.08,0.00,-4.17,94.237,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,47.00,49.00,4767039.00,0.09,0.00,-80.17,-333.273,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,49.00,51.00,-1558191.63,0.08,0.00,72.69,95.601,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,51.00,53.00,-2047721.25,0.06,0.00,-50.94,110.854,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,53.00,55.00,-1676712.13,0.05,0.00,116.98,80.491,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,55.00,57.00,5379608.50,0.08,0.00,-40.47,-230.079,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,57.00,59.00,-1301685.38,0.07,0.00,52.52,49.813,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,59.00,61.00,-2238775.75,0.08,0.00,-20.42,76.958,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,61.00,63.00,-2043109.00,0.08,0.00,8.15,63.323,4.994,ERT72,7/7/2022 2:09:21 PM
,Mixed / non conventional,2.00,4.00,46.00,48.00,-856010.88,0.07,0.00,44.47,68.764,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,48.00,50.00,4861137.50,0.08,0.00,20.83,-341.692,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,50.00,52.00,-1887029.75,0.07,0.00,-15.91,116.721,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,52.00,54.00,-1902794.00,0.05,0.00,13.22,104.121,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,54.00,56.00,-1234437.25,0.07,0.00,-9.05,60.039,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,56.00,58.00,5710155.50,0.07,0.00,9.90,-247.982,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,58.00,60.00,-2065339.75,0.07,0.00,-3.82,80.411,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,60.00,62.00,-2146819.00,0.08,0.00,88.05,75.230,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,62.00,64.00,-1572485.13,0.05,0.00,-55.30,49.766,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,64.00,66.00,6440559.50,0.08,0.00,87.63,-184.744,5.363,ERT72,7/7/2022 2:09:24 PM
,Mixed / non conventional,2.00,4.00,63.00,65.00,5919990.00,0.12,0.00,50.04,-178.356,5.365,ERT72,7/7/2022 2:09:26 PM
,Mixed / non conventional,2.00,4.00,65.00,67.00,-1490336.63,0.10,0.00,-38.04,40.750,5.365,ERT72,7/7/2022 2:09:26 PM
,Mixed / non conventional,2.00,4.00,67.00,69.00,-2274993.75,0.12,0.00,-20.98,56.639,5.365,ERT72,7/7/2022 2:09:26 PM
,Mixed / non conventional,2.00,4.00,69.00,71.00,-1951987.00,0.12,0.00,29.39,44.372,5.365,ERT72,7/7/2022 2:09:26 PM
,Mixed / non conventional,2.00,4.00,71.00,1.00,6851.75,0.13,0.00,25.75,-3902.618,5.365,ERT72,7/7/2022 2:09:26 PM
,Mixed / non conventional,2.00,4.00,1.00,3.00,6050.04,0.15,0.00,358.34,3443.743,5.365,ERT72,7/7/2022 2:09:26 PM
,Mixed / non conventional,2.00,4.00,66.00,68.00,-2230448.50,0.04,0.00,-88.40,58.415,5.387,ERT72,7/7/2022 2:09:28 PM
,Mixed / non conventional,2.00,4.00,68.00,70.00,-2155554.00,0.04,0.00,46.85,51.471,5.387,ERT72,7/7/2022 2:09:28 PM
,Mixed / non conventional,2.00,4.00,70.00,72.00,-1326525.13,0.06,0.00,143.56,28.962,5.387,ERT72,7/7/2022 2:09:28 PM
,Mixed / non conventional,3.00,5.00,4.00,6.00,4794.17,0.32,0.00,-246.84,2146.520,4.220,ERT72,7/7/2022 2:09:30 PM
,Mixed / non conventional,3.00,5.00,6.00,8.00,2496.13,0.21,0.00,-47.11,-894.086,4.220,ERT72,7/7/2022 2:09:30 PM
,Mixed / non conventional,3.00,5.00,8.00,10.00,38320.77,0.21,0.00,-232.89,-1960.864,4.220,ERT72,7/7/2022 2:09:30 PM
,Mixed / non conventional,3.00,5.00,10.00,12.00,-59911.63,0.21,0.00,-5.30,1021.887,4.220,ERT72,7/7/2022 2:09:31 PM
,Mixed / non conventional,3.00,5.00,12.00,14.00,-129047.38,0.21,0.00,-1.43,1000.504,4.220,ERT72,7/7/2022 2:09:31 PM
,Mixed / non conventional,3.00,5.00,14.00,16.00,42387.80,0.21,0.00,-52.79,-176.956,4.220,ERT72,7/7/2022 2:09:31 PM
,Mixed / non conventional,3.00,5.00,16.00,18.00,547591.44,0.21,0.00,-39.73,-1371.614,4.220,ERT72,7/7/2022 2:09:31 PM
,Mixed / non conventional,3.00,5.00,18.00,20.00,-353102.44,0.21,0.00,113.33,572.293,4.220,ERT72,7/7/2022 2:09:31 PM
,Mixed / non conventional,3.00,5.00,20.00,22.00,-525761.38,0.21,0.00,28.27,583.040,4.220,ERT72,7/7/2022 2:09:31 PM
,Mixed / non conventional,3.00,5.00,22.00,24.00,-63344.09,0.18,0.00,-56.70,50.175,4.220,ERT72,7/7/2022 2:09:31 PM
,Mixed / non conventional,3.00,5.00,7.00,9.00,18533.84,0.13,0.00,-213.81,-809.930,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,9.00,11.00,-7087.77,0.06,0.00,10.75,77.434,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,11.00,13.00,-134290.33,0.14,0.00,9.12,586.850,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,13.00,15.00,-24090.47,0.12,0.00,57.47,52.638,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,15.00,17.00,469017.75,0.13,0.00,-110.54,-585.603,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,17.00,19.00,-134840.53,0.14,0.00,-48.66,105.224,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,19.00,21.00,-535937.88,0.14,0.00,17.18,278.817,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,21.00,23.00,-268248.41,0.09,0.00,125.70,97.687,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,23.00,25.00,1482309.63,0.13,0.00,-83.59,-392.588,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,25.00,27.00,-447737.94,0.14,0.00,39.12,88.937,1.647,ERT72,7/7/2022 2:09:33 PM
,Mixed / non conventional,3.00,5.00,24.00,26.00,1604079.50,0.24,0.00,-43.17,-438.750,1.971,ERT72,7/7/2022 2:09:35 PM
,Mixed / non conventional,3.00,5.00,26.00,28.00,-727261.69,0.24,0.00,57.74,151.180,1.971,ERT72,7/7/2022 2:09:35 PM
,Mixed / non conventional,3.00,5.00,28.00,30.00,-987349.69,0.25,0.00,11.33,159.637,1.971,ERT72,7/7/2022 2:09:35 PM
,Mixed / non conventional,3.00,5.00,30.00,32.00,-405262.88,0.25,0.00,3.54,51.967,1.971,ERT72,7/7/2022 2:09:35 PM
,Mixed / non conventional,3.00,5.00,32.00,34.00,2825356.00,0.24,0.00,-15.21,-292.174,1.971,ERT72,7/7/2022 2:09:35 PM
,Mixed / non conventional,3.00,5.00,34.00,36.00,-1049752.88,0.23,0.00,25.74,88.820,1.971,ERT72,7/7/2022 2:09:35 PM
,Mixed / non conventional,3.00,5.00,36.00,38.00,-1320935.50,0.23,0.00,-43.81,92.603,1.971,ERT72,7/7/2022 2:09:35 PM
,Mixed / non conventional,3.00,5.00,38.00,40.00,-957368.25,0.23,0.00,52.49,56.233,1.971,ERT72,7/7/2022 2:09:35 PM
,Mixed / non conventional,3.00,5.00,40.00,42.00,4068871.75,0.24,0.00,7.16,-202.222,1.971,ERT72,7/7/2022 2:09:36 PM
,Mixed / non conventional,3.00,5.00,42.00,44.00,-1337584.38,0.26,0.00,-59.01,56.749,1.971,ERT72,7/7/2022 2:09:36 PM
,Mixed / non conventional,3.00,5.00,27.00,29.00,-964945.81,0.56,0.00,-10.61,185.198,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,29.00,31.00,-743642.94,0.56,0.00,36.45,112.140,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,31.00,33.00,2752238.75,0.55,0.00,-86.59,-332.027,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,33.00,35.00,-825888.56,0.54,0.00,73.89,80.952,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,35.00,37.00,-1299608.63,0.55,0.00,-49.27,104.908,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,37.00,39.00,-1174439.25,0.56,0.00,60.94,79.002,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,39.00,41.00,3772883.50,0.56,0.00,-55.34,-213.721,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,41.00,43.00,-1077275.13,0.53,0.00,37.01,51.871,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,43.00,45.00,-1612225.63,0.55,0.00,-14.53,66.538,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,45.00,47.00,-1518826.00,0.58,0.00,-5.09,54.136,2.069,ERT72,7/7/2022 2:09:38 PM
,Mixed / non conventional,3.00,5.00,44.00,46.00,-1734451.00,0.16,0.00,-20.86,141.640,4.410,ERT72,7/7/2022 2:09:40 PM
,Mixed / non conventional,3.00,5.00,46.00,48.00,-1257329.25,0.15,0.00,43.20,88.985,4.410,ERT72,7/7/2022 2:09:40 PM
,Mixed / non conventional,3.00,5.00,48.00,50.00,5061168.00,0.16,0.00,26.09,-312.460,4.410,ERT72,7/7/2022 2:09:40 PM
,Mixed / non conventional,3.00,5.00,50.00,52.00,-1559604.00,0.15,0.00,-16.98,84.498,4.410,ERT72,7/7/2022 2:09:40 PM
,Mixed / non conventional,3.00,5.00,52.00,54.00,-2033134.88,0.16,0.00,11.51,97.194,4.410,ERT72,7/7/2022 2:09:40 PM
,Mixed / non conventional,3.00,5.00,54.00,56.00,-1595650.50,0.16,0.00,-8.78,67.642,4.410,ERT72,7/7/2022 2:09:40 PM
