,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name,Date
,Mixed / non conventional,72.00,65.00,71.00,27.00,-2472.67,0.46,0.00,225.44,-88.070,0.267,3333,7/11/2022 1:07:11 PM
,Mixed / non conventional,72.00,65.00,71.00,28.00,-2767.96,0.63,0.00,109.99,-98.816,0.268,3333,7/11/2022 1:07:13 PM
,Mixed / non conventional,72.00,65.00,71.00,29.00,-2937.84,0.25,0.00,10.33,-105.735,0.270,3333,7/11/2022 1:07:15 PM
,Mixed / non conventional,72.00,65.00,71.00,30.00,-3022.17,0.71,0.00,49.02,-107.884,0.268,3333,7/11/2022 1:07:17 PM
,Mixed / non conventional,72.00,65.00,71.00,31.00,-2901.52,0.08,0.00,190.89,-106.444,0.275,3333,7/11/2022 1:07:19 PM
,Mixed / non conventional,72.00,65.00,71.00,32.00,-2902.92,0.58,0.00,175.52,-103.801,0.268,3333,7/11/2022 1:07:21 PM
,Mixed / non conventional,72.00,65.00,71.00,33.00,-965.33,1.44,0.00,-159.15,-49.322,0.383,3333,7/11/2022 1:07:23 PM
,Mixed / non conventional,72.00,65.00,71.00,34.00,-1221.23,0.94,0.00,-174.21,-51.456,0.315,3333,7/11/2022 1:07:25 PM
,Mixed / non conventional,72.00,65.00,71.00,35.00,-1491.24,0.60,0.00,322.96,-53.840,0.270,3333,7/11/2022 1:07:27 PM
,Mixed / non conventional,72.00,65.00,71.00,36.00,-1769.14,0.49,0.00,108.07,-65.439,0.277,3333,7/11/2022 1:07:30 PM
,Mixed / non conventional,72.00,65.00,71.00,37.00,-1988.21,0.54,0.00,-17.05,-72.548,0.273,3333,7/11/2022 1:07:32 PM
,Mixed / non conventional,72.00,65.00,71.00,38.00,-2021.53,0.33,0.00,147.25,-75.397,0.279,3333,7/11/2022 1:07:34 PM
,Mixed / non conventional,72.00,65.00,71.00,39.00,-2141.58,0.41,0.00,158.32,-78.668,0.274,3333,7/11/2022 1:07:36 PM
,Mixed / non conventional,72.00,65.00,71.00,40.00,-2219.59,0.49,0.00,301.29,-81.921,0.275,3333,7/11/2022 1:07:38 PM
,Mixed / non conventional,72.00,65.00,71.00,41.00,-53.84,0.18,0.00,-20.70,-50.909,7.049,3333,7/11/2022 1:07:40 PM
,Mixed / non conventional,72.00,65.00,71.00,42.00,-311.54,0.29,0.00,-61.78,-49.074,1.173,3333,7/11/2022 1:07:42 PM
,Mixed / non conventional,72.00,65.00,71.00,43.00,-678.60,0.43,0.00,230.53,-49.825,0.546,3333,7/11/2022 1:07:44 PM
,Mixed / non conventional,72.00,65.00,71.00,44.00,-957.18,0.20,0.00,12.73,-51.522,0.400,3333,7/11/2022 1:07:46 PM
,Mixed / non conventional,72.00,65.00,71.00,45.00,-1205.31,0.69,0.00,38.23,-53.335,0.329,3333,7/11/2022 1:07:48 PM
,Mixed / non conventional,72.00,65.00,71.00,46.00,-1358.32,1.48,0.00,-88.94,-54.937,0.300,3333,7/11/2022 1:07:50 PM
,Mixed / non conventional,72.00,65.00,71.00,47.00,-1464.92,0.43,0.00,214.25,-55.646,0.281,3333,7/11/2022 1:07:52 PM
,Mixed / non conventional,72.00,65.00,71.00,48.00,-1566.37,0.66,0.00,24.60,-59.824,0.282,3333,7/11/2022 1:07:54 PM
,Mixed / non conventional,72.00,65.00,71.00,49.00,935.17,0.41,0.00,-131.71,50.607,0.399,3333,7/11/2022 1:07:56 PM
,Mixed / non conventional,72.00,65.00,71.00,50.00,674.45,0.23,0.00,-91.02,48.747,0.531,3333,7/11/2022 1:07:58 PM
,Mixed / non conventional,72.00,65.00,71.00,51.00,195.96,0.11,0.00,168.18,47.586,1.780,3333,7/11/2022 1:08:00 PM
,Mixed / non conventional,72.00,65.00,71.00,52.00,-199.00,0.13,0.00,-47.09,-47.911,1.758,3333,7/11/2022 1:08:02 PM
,Mixed / non conventional,72.00,65.00,71.00,53.00,-515.94,0.59,0.00,-35.14,-48.947,0.690,3333,7/11/2022 1:08:05 PM
,Mixed / non conventional,72.00,65.00,71.00,54.00,-756.62,0.65,0.00,3.69,-50.305,0.481,3333,7/11/2022 1:08:07 PM
,Mixed / non conventional,72.00,65.00,71.00,55.00,-967.26,0.14,0.00,263.32,-51.859,0.385,3333,7/11/2022 1:08:09 PM
,Mixed / non conventional,72.00,65.00,71.00,56.00,-1036.64,0.63,0.00,246.03,-52.355,0.360,3333,7/11/2022 1:08:11 PM
,Mixed / non conventional,72.00,65.00,71.00,57.00,1996.93,0.46,0.00,-89.77,81.186,0.286,3333,7/11/2022 1:08:13 PM
,Mixed / non conventional,72.00,65.00,71.00,58.00,1494.05,0.56,0.00,-60.32,60.965,0.283,3333,7/11/2022 1:08:15 PM
,Mixed / non conventional,72.00,65.00,71.00,59.00,955.36,0.06,0.00,264.22,51.948,0.370,3333,7/11/2022 1:08:17 PM
,Mixed / non conventional,72.00,65.00,71.00,60.00,447.31,0.39,0.00,91.09,47.926,0.709,3333,7/11/2022 1:08:19 PM
,Mixed / non conventional,72.00,65.00,71.00,61.00,95.24,0.24,0.00,293.81,49.812,3.311,3333,7/11/2022 1:08:21 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-195.88,0.13,0.00,142.13,-48.588,1.461,3333,7/11/2022 1:08:23 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-349.91,0.20,0.00,280.82,-49.329,0.725,3333,7/11/2022 1:08:25 PM
,Mixed / non conventional,72.00,65.00,71.00,64.00,-322.34,0.25,0.00,287.37,-49.987,0.570,3333,7/11/2022 1:08:27 PM
,Mixed / non conventional,72.00,65.00,71.00,66.00,1156.78,0.15,0.00,-99.09,88.127,0.287,3333,7/11/2022 1:08:29 PM
,Mixed / non conventional,72.00,65.00,71.00,67.00,1101.11,0.91,0.00,173.31,57.109,0.288,3333,7/11/2022 1:08:31 PM
,Mixed / non conventional,72.00,65.00,71.00,68.00,850.66,0.39,0.00,216.60,51.503,0.415,3333,7/11/2022 1:08:33 PM
,Mixed / non conventional,72.00,65.00,71.00,69.00,636.97,0.28,0.00,189.15,48.772,0.641,3333,7/11/2022 1:08:35 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,360.14,0.21,0.00,326.99,47.682,1.560,3333,7/11/2022 1:08:37 PM
,Mixed / non conventional,72.00,65.00,71.00,63.00,-349.02,0.54,0.00,278.80,-49.093,0.723,3333,7/11/2022 1:08:39 PM
,Mixed / non conventional,72.00,65.00,71.00,70.00,358.83,0.20,0.00,326.52,47.860,1.571,3333,7/11/2022 1:08:42 PM
,Mixed / non conventional,72.00,65.00,71.00,62.00,-195.48,0.22,0.00,137.69,-48.206,1.453,3333,7/11/2022 1:08:44 PM
,Mixed / non conventional,72.00,65.00,2.00,1.00,-12453122.00,0.22,0.00,3.71,50.737,0.547,3333,7/11/2022 1:08:46 PM
,Mixed / non conventional,72.00,65.00,4.00,3.00,-29111000.00,0.92,0.00,-29.93,83.882,0.353,3333,7/11/2022 1:08:48 PM
,Mixed / non conventional,72.00,65.00,3.00,2.00,-19802170.00,0.96,0.00,11.36,54.492,0.353,3333,7/11/2022 1:08:48 PM
,Mixed / non conventional,72.00,65.00,6.00,5.00,30233388.00,1.23,0.00,-29.79,-79.593,0.294,3333,7/11/2022 1:08:50 PM
,Mixed / non conventional,72.00,65.00,8.00,7.00,8928994.00,0.40,0.00,-30.16,-49.777,0.564,3333,7/11/2022 1:08:52 PM
,Mixed / non conventional,72.00,65.00,7.00,6.00,21375640.00,0.39,0.00,14.00,-113.466,0.564,3333,7/11/2022 1:08:52 PM
,Mixed / non conventional,72.00,65.00,10.00,9.00,-6385863.50,0.99,0.00,-60.48,57.891,0.830,3333,7/11/2022 1:08:54 PM
,Mixed / non conventional,72.00,65.00,9.00,1.00,823565.81,0.99,0.00,158.05,-48.241,0.830,3333,7/11/2022 1:08:54 PM
,Mixed / non conventional,72.00,65.00,14.00,13.00,4682849.00,0.49,0.00,29.71,-64.415,1.019,3333,7/11/2022 1:08:56 PM
,Mixed / non conventional,72.00,65.00,13.00,12.00,-3764591.50,0.50,0.00,118.83,49.045,1.019,3333,7/11/2022 1:08:56 PM
,Mixed / non conventional,72.00,65.00,12.00,11.00,-9964602.00,0.48,0.00,-98.73,123.067,1.019,3333,7/11/2022 1:08:56 PM
,Mixed / non conventional,72.00,65.00,11.00,10.00,-8687118.00,0.48,0.00,-75.08,101.812,1.019,3333,7/11/2022 1:08:56 PM
,Mixed / non conventional,72.00,65.00,10.00,2.00,1125341.63,0.48,0.00,94.71,-84.924,1.019,3333,7/11/2022 1:08:56 PM
,Mixed / non conventional,72.00,65.00,16.00,8.00,497689.53,0.06,0.00,81.27,-48.232,0.963,3333,7/11/2022 1:08:58 PM
,Mixed / non conventional,72.00,65.00,18.00,17.00,-3612151.25,0.21,0.00,41.49,48.709,0.795,3333,7/11/2022 1:09:00 PM
,Mixed / non conventional,72.00,65.00,17.00,9.00,889575.19,0.19,0.00,-19.54,-75.129,0.795,3333,7/11/2022 1:09:00 PM
,Mixed / non conventional,72.00,65.00,20.00,19.00,-3394695.00,0.15,0.00,-95.95,277.194,4.267,3333,7/11/2022 1:09:03 PM
,Mixed / non conventional,72.00,65.00,19.00,18.00,-3557576.50,0.14,0.00,-223.68,273.300,4.267,3333,7/11/2022 1:09:03 PM
,Mixed / non conventional,72.00,65.00,18.00,10.00,939622.63,0.15,0.00,97.06,-450.019,4.267,3333,7/11/2022 1:09:03 PM
,Mixed / non conventional,72.00,65.00,10.00,1.00,-145468.91,0.17,0.00,96.53,50.606,4.267,3333,7/11/2022 1:09:03 PM
,Mixed / non conventional,72.00,65.00,22.00,21.00,29636.99,0.32,0.00,-183.27,-4.992,7.759,3333,7/11/2022 1:09:05 PM
,Mixed / non conventional,72.00,65.00,21.00,20.00,-1506864.00,0.12,0.00,151.65,238.151,7.759,3333,7/11/2022 1:09:05 PM
,Mixed / non conventional,72.00,65.00,20.00,12.00,1480190.88,0.69,0.00,-39.12,-61.611,0.331,3333,7/11/2022 1:09:07 PM
,Mixed / non conventional,72.00,65.00,12.00,4.00,3211579.50,0.70,0.00,-46.79,-86.902,0.331,3333,7/11/2022 1:09:07 PM
,Mixed / non conventional,72.00,65.00,24.00,16.00,517948.00,0.48,0.00,-91.83,-70.446,0.850,3333,7/11/2022 1:09:09 PM
,Mixed / non conventional,72.00,65.00,16.00,15.00,3882473.00,0.47,0.00,232.11,-49.808,0.850,3333,7/11/2022 1:09:09 PM
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1857598.88,0.38,0.00,-117.01,49.243,0.933,3333,7/11/2022 1:09:11 PM
,Mixed / non conventional,72.00,65.00,25.00,17.00,648324.25,0.39,0.00,-55.10,-103.209,0.933,3333,7/11/2022 1:09:11 PM
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1298730.25,0.27,0.00,117.45,61.019,1.432,3333,7/11/2022 1:09:13 PM
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1448540.25,0.28,0.00,-264.62,63.267,1.432,3333,7/11/2022 1:09:13 PM
,Mixed / non conventional,72.00,65.00,26.00,18.00,661942.63,0.29,0.00,-211.86,-172.530,1.432,3333,7/11/2022 1:09:13 PM
,Mixed / non conventional,72.00,65.00,18.00,9.00,273185.81,0.30,0.00,23.25,-48.179,1.432,3333,7/11/2022 1:09:13 PM
,Mixed / non conventional,72.00,65.00,30.00,29.00,-198678.36,0.12,0.00,-41.28,51.042,6.728,3333,7/11/2022 1:09:15 PM
,Mixed / non conventional,72.00,65.00,29.00,28.00,-767303.69,0.06,0.00,93.35,182.561,6.728,3333,7/11/2022 1:09:15 PM
,Mixed / non conventional,72.00,65.00,28.00,20.00,785855.25,0.00,0.00,-8.48,-1100.846,6.728,3333,7/11/2022 1:09:15 PM
,Mixed / non conventional,72.00,65.00,20.00,11.00,566301.75,0.04,0.00,-121.06,-525.328,6.728,3333,7/11/2022 1:09:15 PM
,Mixed / non conventional,72.00,65.00,11.00,3.00,1926696.75,0.03,0.00,59.10,-1008.370,6.728,3333,7/11/2022 1:09:15 PM
,Mixed / non conventional,72.00,65.00,32.00,24.00,359557.13,0.73,0.00,-227.18,-54.470,0.545,3333,7/11/2022 1:09:18 PM
,Mixed / non conventional,72.00,65.00,34.00,33.00,-712015.13,0.34,0.00,11.19,48.988,1.297,3333,7/11/2022 1:09:20 PM
,Mixed / non conventional,72.00,65.00,33.00,25.00,412779.88,0.35,0.00,16.31,-160.667,1.297,3333,7/11/2022 1:09:20 PM
,Mixed / non conventional,72.00,65.00,36.00,35.00,-729512.63,0.09,0.00,219.39,57.808,1.249,3333,7/11/2022 1:09:22 PM
,Mixed / non conventional,72.00,65.00,35.00,34.00,-678435.31,0.08,0.00,-503.33,49.090,1.249,3333,7/11/2022 1:09:22 PM
,Mixed / non conventional,72.00,65.00,34.00,26.00,428630.56,0.08,0.00,145.42,-173.833,1.249,3333,7/11/2022 1:09:22 PM
,Mixed / non conventional,72.00,65.00,26.00,17.00,292605.69,0.08,0.00,-170.93,-72.722,1.249,3333,7/11/2022 1:09:22 PM
,Mixed / non conventional,72.00,65.00,38.00,37.00,-137597.63,0.11,0.00,-174.51,51.246,4.851,3333,7/11/2022 1:09:24 PM
,Mixed / non conventional,72.00,65.00,37.00,36.00,-401494.00,0.07,0.00,125.95,135.725,4.851,3333,7/11/2022 1:09:24 PM
,Mixed / non conventional,72.00,65.00,36.00,28.00,370658.84,0.12,0.00,31.38,-688.268,4.851,3333,7/11/2022 1:09:24 PM
,Mixed / non conventional,72.00,65.00,28.00,19.00,432996.88,0.12,0.00,-125.79,-477.537,4.851,3333,7/11/2022 1:09:24 PM
,Mixed / non conventional,72.00,65.00,19.00,11.00,1203178.88,0.12,0.00,-29.55,-693.061,4.851,3333,7/11/2022 1:09:24 PM
,Mixed / non conventional,72.00,65.00,11.00,2.00,-193513.17,0.14,0.00,17.77,80.341,4.851,3333,7/11/2022 1:09:24 PM
,Mixed / non conventional,72.00,65.00,42.00,41.00,-297627.34,0.19,0.00,33.77,49.910,1.431,3333,7/11/2022 1:09:26 PM
,Mixed / non conventional,72.00,65.00,41.00,33.00,214780.84,0.20,0.00,-121.64,-185.861,1.431,3333,7/11/2022 1:09:26 PM
,Mixed / non conventional,72.00,65.00,44.00,43.00,-287987.94,0.17,0.00,221.79,49.624,1.160,3333,7/11/2022 1:09:28 PM
,Mixed / non conventional,72.00,65.00,43.00,42.00,-391376.44,0.16,0.00,-303.43,59.769,1.160,3333,7/11/2022 1:09:28 PM
,Mixed / non conventional,72.00,65.00,42.00,34.00,197750.63,0.16,0.00,-100.22,-153.494,1.160,3333,7/11/2022 1:09:28 PM
,Mixed / non conventional,72.00,65.00,34.00,25.00,243253.34,0.17,0.00,28.10,-99.688,1.160,3333,7/11/2022 1:09:28 PM
,Mixed / non conventional,72.00,65.00,46.00,45.00,-145242.05,0.11,0.00,128.36,48.973,1.755,3333,7/11/2022 1:09:31 PM
,Mixed / non conventional,72.00,65.00,45.00,44.00,-209773.72,0.13,0.00,-31.19,62.008,1.755,3333,7/11/2022 1:09:31 PM
,Mixed / non conventional,72.00,65.00,44.00,36.00,150369.78,0.12,0.00,103.32,-218.409,1.755,3333,7/11/2022 1:09:31 PM
,Mixed / non conventional,72.00,65.00,36.00,27.00,236557.03,0.11,0.00,128.07,-172.559,1.755,3333,7/11/2022 1:09:31 PM
,Mixed / non conventional,72.00,65.00,27.00,19.00,722261.13,0.13,0.00,-257.26,-246.615,1.755,3333,7/11/2022 1:09:31 PM
,Mixed / non conventional,72.00,65.00,19.00,10.00,314938.13,0.10,0.00,-129.25,-71.999,1.755,3333,7/11/2022 1:09:31 PM
,Mixed / non conventional,72.00,65.00,10.00,3.00,3759330.25,0.13,0.00,96.99,-437.380,1.755,3333,7/11/2022 1:09:31 PM
,Mixed / non conventional,72.00,65.00,51.00,50.00,-164319.23,0.08,0.00,-261.30,84.038,1.237,3333,7/11/2022 1:09:33 PM
,Mixed / non conventional,72.00,65.00,50.00,49.00,-114056.63,0.06,0.00,-47.29,49.192,1.237,3333,7/11/2022 1:09:33 PM
,Mixed / non conventional,72.00,65.00,49.00,41.00,92362.79,0.08,0.00,111.40,-174.828,1.237,3333,7/11/2022 1:09:33 PM
,Mixed / non conventional,72.00,65.00,53.00,52.00,-74804.62,0.11,0.00,-14.75,49.271,1.095,3333,7/11/2022 1:09:35 PM
,Mixed / non conventional,72.00,65.00,55.00,47.00,17809.83,0.10,0.00,-36.06,-312.441,4.302,3333,7/11/2022 1:09:37 PM
,Mixed / non conventional,72.00,65.00,47.00,40.00,101303.77,0.11,0.00,108.15,-472.066,4.302,3333,7/11/2022 1:09:37 PM
,Mixed / non conventional,72.00,65.00,40.00,32.00,171172.58,0.11,0.00,-112.17,-404.003,4.302,3333,7/11/2022 1:09:37 PM
,Mixed / non conventional,72.00,65.00,32.00,31.00,264501.31,0.16,0.00,14.30,-50.984,4.302,3333,7/11/2022 1:09:37 PM
,Mixed / non conventional,72.00,65.00,31.00,24.00,394392.75,0.10,0.00,-228.95,-395.517,4.302,3333,7/11/2022 1:09:37 PM
,Mixed / non conventional,72.00,65.00,24.00,23.00,927637.13,0.09,0.00,211.16,-98.800,4.302,3333,7/11/2022 1:09:37 PM
,Mixed / non conventional,72.00,65.00,23.00,16.00,457464.56,0.11,0.00,-290.32,-266.357,4.302,3333,7/11/2022 1:09:37 PM
,Mixed / non conventional,72.00,65.00,16.00,7.00,1287588.00,0.10,0.00,75.24,-612.081,4.302,3333,7/11/2022 1:09:37 PM
,Mixed / non conventional,72.00,65.00,59.00,58.00,-28040.71,0.25,0.00,-330.71,56.552,0.692,3333,7/11/2022 1:09:39 PM
,Mixed / non conventional,72.00,65.00,58.00,57.00,-36223.29,0.23,0.00,-37.59,52.234,0.692,3333,7/11/2022 1:09:39 PM
,Mixed / non conventional,72.00,65.00,57.00,49.00,27505.42,0.24,0.00,-37.40,-119.067,0.692,3333,7/11/2022 1:09:39 PM
,Mixed / non conventional,72.00,65.00,61.00,60.00,-7877.61,0.19,0.00,-214.80,49.647,0.933,3333,7/11/2022 1:09:41 PM
,Mixed / non conventional,72.00,65.00,63.00,56.00,1588.70,0.05,0.00,-15.26,-362.771,4.216,3333,7/11/2022 1:09:44 PM
,Mixed / non conventional,72.00,65.00,56.00,55.00,-10196.36,0.05,0.00,11.78,50.870,4.216,3333,7/11/2022 1:09:44 PM
,Mixed / non conventional,72.00,65.00,55.00,54.00,-36564.99,0.05,0.00,-269.52,142.878,4.216,3333,7/11/2022 1:09:44 PM
,Mixed / non conventional,72.00,65.00,54.00,53.00,-49759.98,0.05,0.00,-44.77,155.331,4.216,3333,7/11/2022 1:09:44 PM
,Mixed / non conventional,72.00,65.00,53.00,45.00,35478.71,0.08,0.00,92.36,-422.328,4.216,3333,7/11/2022 1:09:44 PM
,Mixed / non conventional,72.00,65.00,45.00,37.00,126880.61,0.06,0.00,-45.67,-495.547,4.216,3333,7/11/2022 1:09:44 PM
,Mixed / non conventional,72.00,65.00,37.00,29.00,337852.97,0.07,0.00,56.77,-594.204,4.216,3333,7/11/2022 1:09:44 PM
,Mixed / non conventional,72.00,65.00,29.00,21.00,747317.06,0.07,0.00,-92.00,-703.359,4.216,3333,7/11/2022 1:09:44 PM
,Mixed / non conventional,72.00,65.00,68.00,67.00,2349.22,0.13,0.00,-43.39,52.724,0.651,3333,7/11/2022 1:09:46 PM
,Mixed / non conventional,72.00,65.00,67.00,66.00,1334.55,0.14,0.00,-278.61,73.727,0.651,3333,7/11/2022 1:09:46 PM
,Mixed / non conventional,72.00,65.00,66.00,58.00,774.67,0.11,0.00,41.18,-61.138,0.651,3333,7/11/2022 1:09:46 PM
,Mixed / non conventional,72.00,65.00,58.00,50.00,16849.88,0.14,0.00,-27.13,-87.647,0.651,3333,7/11/2022 1:09:46 PM
,Mixed / non conventional,72.00,65.00,50.00,42.00,75355.18,0.14,0.00,30.19,-86.386,0.651,3333,7/11/2022 1:09:46 PM
,Mixed / non conventional,72.00,65.00,42.00,33.00,127962.98,0.14,0.00,-89.08,-60.124,0.651,3333,7/11/2022 1:09:46 PM
,Mixed / non conventional,72.00,65.00,70.00,63.00,-875.04,0.29,0.00,-49.09,-52.661,0.549,3333,7/11/2022 1:09:48 PM
,Mixed / non conventional,72.00,65.00,4.00,5.00,-22272228.00,0.55,0.00,-47.15,-60.094,0.315,3333,7/11/2022 1:09:50 PM
,Mixed / non conventional,72.00,65.00,14.00,15.00,5594468.00,0.60,0.00,233.64,50.921,0.638,3333,7/11/2022 1:09:52 PM
,Mixed / non conventional,72.00,65.00,15.00,7.00,835334.81,0.59,0.00,-178.26,-50.819,0.638,3333,7/11/2022 1:09:52 PM
,Mixed / non conventional,72.00,65.00,22.00,23.00,2195527.00,0.03,0.00,68.05,364.084,7.159,3333,7/11/2022 1:09:54 PM
,Mixed / non conventional,72.00,65.00,23.00,31.00,446655.00,0.07,0.00,-1.72,824.498,7.159,3333,7/11/2022 1:09:54 PM
,Mixed / non conventional,72.00,65.00,31.00,30.00,171593.36,0.07,0.00,-144.49,-50.757,7.159,3333,7/11/2022 1:09:54 PM
,Mixed / non conventional,72.00,65.00,30.00,22.00,617663.88,1.14,0.00,33.23,-58.511,0.395,3333,7/11/2022 1:09:56 PM
,Mixed / non conventional,72.00,65.00,40.00,48.00,69772.34,0.07,0.00,-296.67,286.977,3.074,3333,7/11/2022 1:09:59 PM
,Mixed / non conventional,72.00,65.00,48.00,47.00,-64185.42,0.08,0.00,192.79,50.285,3.074,3333,7/11/2022 1:09:59 PM
,Mixed / non conventional,72.00,65.00,47.00,39.00,82663.10,0.08,0.00,-53.58,-299.158,3.074,3333,7/11/2022 1:09:59 PM
,Mixed / non conventional,72.00,65.00,39.00,31.00,236611.41,0.06,0.00,54.31,-363.144,3.074,3333,7/11/2022 1:09:59 PM
,Mixed / non conventional,72.00,65.00,31.00,22.00,588856.19,0.08,0.00,-101.35,-508.696,3.074,3333,7/11/2022 1:09:59 PM
,Mixed / non conventional,72.00,65.00,22.00,14.00,1085614.50,0.09,0.00,-199.45,-472.365,3.074,3333,7/11/2022 1:09:59 PM
,Mixed / non conventional,72.00,65.00,14.00,6.00,2306980.50,0.07,0.00,97.97,-642.029,3.074,3333,7/11/2022 1:09:59 PM
,Mixed / non conventional,72.00,65.00,39.00,40.00,-132195.28,0.09,0.00,158.58,-51.185,4.113,3333,7/11/2022 1:10:01 PM
,Mixed / non conventional,72.00,65.00,40.00,31.00,178075.77,0.00,0.00,-96.66,-434.629,4.113,3333,7/11/2022 1:10:01 PM
,Mixed / non conventional,72.00,65.00,38.00,39.00,-148159.45,0.11,0.00,9.28,-51.599,4.104,3333,7/11/2022 1:10:03 PM
,Mixed / non conventional,72.00,65.00,56.00,64.00,487.83,0.11,0.00,25.89,217.186,3.385,3333,7/11/2022 1:10:05 PM
,Mixed / non conventional,72.00,65.00,64.00,63.00,-281.44,0.09,0.00,-11.87,73.705,3.385,3333,7/11/2022 1:10:05 PM
,Mixed / non conventional,72.00,65.00,63.00,55.00,1335.98,0.09,0.00,-2.53,-250.264,3.385,3333,7/11/2022 1:10:05 PM
,Mixed / non conventional,72.00,65.00,55.00,46.00,13365.86,0.09,0.00,-347.67,-194.465,3.385,3333,7/11/2022 1:10:05 PM
,Mixed / non conventional,72.00,65.00,46.00,47.00,-68763.08,0.10,0.00,313.06,-51.327,3.385,3333,7/11/2022 1:10:05 PM
,Mixed / non conventional,72.00,65.00,47.00,56.00,11264.59,0.23,0.00,30.47,52.037,0.878,3333,7/11/2022 1:10:07 PM
,Mixed / non conventional,72.00,65.00,56.00,48.00,15025.48,0.23,0.00,-224.57,-66.049,0.878,3333,7/11/2022 1:10:07 PM
