,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,71.00,58.00,3424.91,3.01,0.00,-596.51,42.746,0.087
,Mixed / non conventional,72.00,65.00,71.00,59.00,1924.65,1.67,0.00,-13.24,45.271,0.160
,Mixed / non conventional,72.00,65.00,71.00,60.00,849.12,1.62,0.00,-398.13,48.275,0.376
,Mixed / non conventional,72.00,65.00,71.00,61.00,290.29,0.14,0.00,-440.97,50.767,1.107
,Mixed / non conventional,72.00,65.00,71.00,62.00,-111.75,0.15,0.00,-448.48,-21.453,1.131
,Mixed / non conventional,72.00,65.00,71.00,63.00,-303.14,0.82,0.00,-82.98,-50.526,0.857
,Mixed / non conventional,72.00,65.00,71.00,64.00,-332.67,0.72,0.00,-46.38,-49.680,0.549
,Mixed / non conventional,72.00,65.00,71.00,66.00,2876.38,2.12,0.00,-621.75,40.381,0.053
,Mixed / non conventional,72.00,65.00,71.00,67.00,2336.71,0.16,0.00,-109.10,43.633,0.104
,Mixed / non conventional,72.00,65.00,71.00,68.00,1588.76,0.79,0.00,-293.15,46.218,0.199
,Mixed / non conventional,72.00,65.00,71.00,69.00,1009.30,1.09,0.00,-362.32,48.587,0.403
,Mixed / non conventional,72.00,65.00,71.00,70.00,491.64,0.33,0.00,-192.83,47.353,1.135
,Mixed / non conventional,72.00,65.00,71.00,63.00,-307.24,0.33,0.00,-83.14,-50.491,0.845
,Mixed / non conventional,72.00,65.00,71.00,70.00,492.52,0.09,0.00,-192.91,47.178,1.129
,Mixed / non conventional,72.00,65.00,71.00,62.00,-111.70,0.35,0.00,-449.21,-21.313,1.124
,Mixed / non conventional,72.00,65.00,2.00,1.00,-10533021.00,0.36,0.00,-21.72,50.179,0.639
,Mixed / non conventional,72.00,65.00,4.00,3.00,-35521960.00,0.57,0.00,-5.28,94.557,0.326
,Mixed / non conventional,72.00,65.00,3.00,2.00,-19021992.00,0.55,0.00,27.23,48.356,0.326
,Mixed / non conventional,72.00,65.00,6.00,5.00,31815124.00,1.06,0.00,-46.78,-45.662,0.160
,Mixed / non conventional,72.00,65.00,8.00,7.00,6086874.50,0.29,0.00,-25.55,-50.313,0.836
,Mixed / non conventional,72.00,65.00,7.00,6.00,14561142.00,0.29,0.00,40.86,-114.604,0.836
,Mixed / non conventional,72.00,65.00,10.00,9.00,-5346228.00,0.30,0.00,-89.41,65.811,1.127
,Mixed / non conventional,72.00,65.00,9.00,1.00,600046.31,0.32,0.00,164.09,-47.727,1.127
,Mixed / non conventional,72.00,65.00,14.00,13.00,5732767.00,0.19,0.00,186.87,-87.002,1.124
,Mixed / non conventional,72.00,65.00,13.00,12.00,-293272.72,0.31,0.00,-38.07,4.215,1.124
,Mixed / non conventional,72.00,65.00,12.00,11.00,-10507780.00,0.23,0.00,10.59,67.731,0.532
,Mixed / non conventional,72.00,65.00,11.00,10.00,-8136333.00,0.23,0.00,-146.97,49.768,0.532
,Mixed / non conventional,72.00,65.00,10.00,2.00,839505.19,0.60,0.00,96.23,-50.484,0.812
,Mixed / non conventional,72.00,65.00,16.00,8.00,312757.19,0.48,0.00,30.34,-35.263,1.121
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2917170.50,0.22,0.00,1.88,51.006,1.031
,Mixed / non conventional,72.00,65.00,17.00,9.00,639916.56,0.24,0.00,-12.33,-70.076,1.031
,Mixed / non conventional,72.00,65.00,20.00,19.00,-3386120.25,0.05,0.00,-140.76,59.965,0.925
,Mixed / non conventional,72.00,65.00,19.00,18.00,-3054480.25,0.03,0.00,-103.48,50.890,0.925
,Mixed / non conventional,72.00,65.00,18.00,10.00,690073.94,0.31,0.00,79.21,-86.256,1.114
,Mixed / non conventional,72.00,65.00,10.00,1.00,-198604.16,0.32,0.00,74.83,18.031,1.114
,Mixed / non conventional,72.00,65.00,22.00,21.00,636595.31,0.15,0.00,-126.64,-15.368,1.112
,Mixed / non conventional,72.00,65.00,21.00,20.00,-1260669.50,0.04,0.00,181.12,28.557,1.112
,Mixed / non conventional,72.00,65.00,20.00,12.00,1439337.88,0.28,0.00,-29.52,-47.992,0.265
,Mixed / non conventional,72.00,65.00,12.00,4.00,3417792.50,0.32,0.00,-60.15,-74.084,0.265
,Mixed / non conventional,72.00,65.00,24.00,16.00,296892.19,0.30,0.00,-13.10,-52.945,1.114
,Mixed / non conventional,72.00,65.00,16.00,15.00,2562185.75,0.30,0.00,167.78,-43.098,1.114
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1422125.00,0.15,0.00,-110.53,45.080,1.116
,Mixed / non conventional,72.00,65.00,25.00,17.00,484864.59,0.14,0.00,-21.09,-92.300,1.116
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1339256.63,0.07,0.00,61.13,48.790,1.110
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1338134.75,0.06,0.00,-224.25,45.317,1.110
,Mixed / non conventional,72.00,65.00,26.00,18.00,506496.72,0.26,0.00,-133.08,-102.091,1.107
,Mixed / non conventional,72.00,65.00,18.00,9.00,149109.41,0.27,0.00,-10.89,-20.336,1.107
,Mixed / non conventional,72.00,65.00,30.00,29.00,-248165.42,0.07,0.00,-23.38,10.466,1.104
,Mixed / non conventional,72.00,65.00,29.00,28.00,-974162.38,0.10,0.00,152.90,38.047,1.104
,Mixed / non conventional,72.00,65.00,28.00,20.00,610115.38,0.23,0.00,-51.23,-127.594,1.004
,Mixed / non conventional,72.00,65.00,20.00,11.00,368497.72,0.28,0.00,-17.35,-51.033,1.004
,Mixed / non conventional,72.00,65.00,11.00,3.00,1510754.38,0.52,0.00,-76.92,-49.528,0.421
,Mixed / non conventional,72.00,65.00,32.00,24.00,185020.92,0.09,0.00,-210.97,-50.879,0.990
,Mixed / non conventional,72.00,65.00,34.00,33.00,-721836.63,0.59,0.00,-36.20,42.556,1.111
,Mixed / non conventional,72.00,65.00,33.00,25.00,365351.13,0.60,0.00,-25.45,-121.852,1.111
,Mixed / non conventional,72.00,65.00,36.00,35.00,-757514.06,0.60,0.00,274.50,53.333,1.110
,Mixed / non conventional,72.00,65.00,35.00,34.00,-716032.25,0.58,0.00,-416.49,46.032,1.110
,Mixed / non conventional,72.00,65.00,34.00,26.00,345151.44,0.13,0.00,49.53,-124.262,1.109
,Mixed / non conventional,72.00,65.00,26.00,17.00,212648.53,0.14,0.00,-131.74,-46.916,1.109
,Mixed / non conventional,72.00,65.00,38.00,37.00,-315361.09,0.29,0.00,49.65,26.781,1.106
,Mixed / non conventional,72.00,65.00,37.00,36.00,-517840.50,0.27,0.00,113.84,39.916,1.106
,Mixed / non conventional,72.00,65.00,36.00,28.00,282288.91,0.29,0.00,69.73,-88.812,0.822
,Mixed / non conventional,72.00,65.00,28.00,19.00,272223.84,0.30,0.00,-193.07,-50.868,0.822
,Mixed / non conventional,72.00,65.00,19.00,11.00,967331.13,0.65,0.00,125.36,-127.117,1.107
,Mixed / non conventional,72.00,65.00,11.00,2.00,-352696.41,0.62,0.00,-53.65,33.405,1.107
,Mixed / non conventional,72.00,65.00,42.00,41.00,-520979.72,1.24,0.00,-65.38,50.888,0.834
,Mixed / non conventional,72.00,65.00,41.00,33.00,255025.17,1.26,0.00,5.38,-128.544,0.834
,Mixed / non conventional,72.00,65.00,44.00,43.00,-357901.38,0.37,0.00,238.02,51.031,0.960
,Mixed / non conventional,72.00,65.00,43.00,42.00,-494536.19,0.38,0.00,-299.55,62.494,0.960
,Mixed / non conventional,72.00,65.00,42.00,34.00,197302.86,0.23,0.00,-23.70,-93.082,0.705
,Mixed / non conventional,72.00,65.00,34.00,25.00,203265.72,0.22,0.00,-62.36,-50.629,0.705
,Mixed / non conventional,72.00,65.00,46.00,45.00,-205807.77,0.10,0.00,110.87,43.554,1.102
,Mixed / non conventional,72.00,65.00,45.00,44.00,-261332.73,0.10,0.00,15.07,48.483,1.102
,Mixed / non conventional,72.00,65.00,44.00,36.00,124737.63,0.46,0.00,56.41,-82.724,0.801
,Mixed / non conventional,72.00,65.00,36.00,27.00,152670.58,0.46,0.00,130.21,-50.849,0.801
,Mixed / non conventional,72.00,65.00,27.00,19.00,542904.63,0.15,0.00,-253.03,-116.241,1.101
,Mixed / non conventional,72.00,65.00,19.00,10.00,173992.14,0.15,0.00,-24.19,-24.943,1.101
,Mixed / non conventional,72.00,65.00,10.00,3.00,3261924.50,1.13,0.00,70.94,-47.754,0.221
,Mixed / non conventional,72.00,65.00,51.00,50.00,-264879.88,0.50,0.00,-387.97,70.732,0.646
,Mixed / non conventional,72.00,65.00,50.00,49.00,-223360.92,0.50,0.00,-178.08,50.299,0.646
,Mixed / non conventional,72.00,65.00,49.00,41.00,126284.97,0.89,0.00,176.16,-47.992,0.248
,Mixed / non conventional,72.00,65.00,53.00,52.00,-105533.39,0.13,0.00,107.93,50.589,0.797
,Mixed / non conventional,72.00,65.00,55.00,47.00,15206.42,0.96,0.00,10.82,-50.745,0.818
,Mixed / non conventional,72.00,65.00,47.00,40.00,78509.95,0.97,0.00,113.01,-69.592,0.818
,Mixed / non conventional,72.00,65.00,40.00,32.00,81848.32,0.34,0.00,-185.80,-49.321,1.098
,Mixed / non conventional,72.00,65.00,32.00,31.00,189142.95,0.36,0.00,24.82,-9.308,1.098
,Mixed / non conventional,72.00,65.00,31.00,24.00,183102.47,0.09,0.00,-235.67,-46.851,1.098
,Mixed / non conventional,72.00,65.00,24.00,23.00,661320.31,0.05,0.00,199.49,-17.971,1.098
,Mixed / non conventional,72.00,65.00,23.00,16.00,229261.88,0.06,0.00,-211.43,-33.778,1.089
,Mixed / non conventional,72.00,65.00,16.00,7.00,824742.63,0.08,0.00,7.14,-99.208,1.089
,Mixed / non conventional,72.00,65.00,59.00,58.00,-58822.93,0.27,0.00,-583.32,50.154,0.293
,Mixed / non conventional,72.00,65.00,58.00,57.00,-79920.98,0.27,0.00,-118.46,48.722,0.293
,Mixed / non conventional,72.00,65.00,57.00,49.00,52698.93,0.48,0.00,30.97,-46.139,0.140
,Mixed / non conventional,72.00,65.00,61.00,60.00,-11910.51,0.24,0.00,41.71,50.112,0.623
,Mixed / non conventional,72.00,65.00,63.00,56.00,1605.13,0.36,0.00,-29.66,-95.310,1.096
,Mixed / non conventional,72.00,65.00,56.00,55.00,-16226.69,0.36,0.00,-30.83,21.052,1.096
,Mixed / non conventional,72.00,65.00,55.00,54.00,-46949.52,0.24,0.00,-344.59,47.464,1.091
,Mixed / non conventional,72.00,65.00,54.00,53.00,-64200.23,0.23,0.00,2.32,51.850,1.091
,Mixed / non conventional,72.00,65.00,53.00,45.00,30557.57,0.24,0.00,90.73,-50.383,0.584
,Mixed / non conventional,72.00,65.00,45.00,37.00,103357.57,0.22,0.00,-43.94,-55.913,0.584
,Mixed / non conventional,72.00,65.00,37.00,29.00,257155.00,0.76,0.00,28.95,-49.804,0.464
,Mixed / non conventional,72.00,65.00,29.00,21.00,531599.75,0.76,0.00,-80.25,-55.096,0.464
,Mixed / non conventional,72.00,65.00,68.00,67.00,4939.74,0.50,0.00,186.77,48.447,0.284
,Mixed / non conventional,72.00,65.00,67.00,66.00,3072.30,0.50,0.00,-518.79,74.170,0.284
,Mixed / non conventional,72.00,65.00,66.00,58.00,1840.32,0.76,0.00,23.05,-47.515,0.213
,Mixed / non conventional,72.00,65.00,58.00,50.00,28472.46,0.78,0.00,90.93,-48.452,0.213
,Mixed / non conventional,72.00,65.00,50.00,42.00,96805.43,0.76,0.00,63.82,-91.492,0.537
,Mixed / non conventional,72.00,65.00,42.00,33.00,128586.48,0.76,0.00,-61.54,-49.809,0.537
,Mixed / non conventional,72.00,65.00,70.00,63.00,-938.23,0.59,0.00,107.38,-49.706,0.483
,Mixed / non conventional,72.00,65.00,4.00,5.00,-5937960.50,0.09,0.00,-34.42,-50.774,1.000
,Mixed / non conventional,72.00,65.00,14.00,15.00,4279082.00,0.37,0.00,227.64,59.653,0.977
,Mixed / non conventional,72.00,65.00,15.00,7.00,547189.13,0.38,0.00,-162.95,-50.985,0.977
,Mixed / non conventional,72.00,65.00,22.00,23.00,1694553.00,0.16,0.00,146.00,42.988,1.095
,Mixed / non conventional,72.00,65.00,23.00,31.00,229464.91,0.15,0.00,34.80,64.798,1.095
,Mixed / non conventional,72.00,65.00,31.00,30.00,114305.71,0.12,0.00,-203.53,-5.147,1.090
,Mixed / non conventional,72.00,65.00,30.00,22.00,392009.31,0.12,0.00,22.82,-102.400,1.090
,Mixed / non conventional,72.00,65.00,40.00,48.00,46230.23,0.19,0.00,-292.15,67.216,1.087
,Mixed / non conventional,72.00,65.00,48.00,47.00,-89135.18,0.22,0.00,177.61,24.685,1.087
,Mixed / non conventional,72.00,65.00,47.00,39.00,62376.44,0.52,0.00,-34.63,-57.211,0.779
,Mixed / non conventional,72.00,65.00,39.00,31.00,130799.87,0.54,0.00,-13.60,-50.877,0.779
,Mixed / non conventional,72.00,65.00,31.00,22.00,355672.53,0.36,0.00,-181.45,-54.506,0.545
,Mixed / non conventional,72.00,65.00,22.00,14.00,650447.25,0.35,0.00,-123.49,-50.207,0.545
,Mixed / non conventional,72.00,65.00,14.00,6.00,1447851.88,0.62,0.00,106.68,-49.353,0.377
,Mixed / non conventional,72.00,65.00,39.00,40.00,-125060.91,0.26,0.00,149.33,-12.872,1.093
,Mixed / non conventional,72.00,65.00,40.00,31.00,89377.27,0.21,0.00,-162.55,-57.989,1.093
,Mixed / non conventional,72.00,65.00,38.00,39.00,-251678.52,0.12,0.00,318.82,-23.236,1.088
,Mixed / non conventional,72.00,65.00,56.00,64.00,432.62,0.22,0.00,73.01,61.430,1.080
,Mixed / non conventional,72.00,65.00,64.00,63.00,-391.18,0.22,0.00,-43.37,32.674,1.080
,Mixed / non conventional,72.00,65.00,63.00,55.00,1236.15,0.22,0.00,-61.04,-73.571,1.075
,Mixed / non conventional,72.00,65.00,55.00,46.00,7898.47,0.16,0.00,-361.84,-36.511,1.075
,Mixed / non conventional,72.00,65.00,46.00,47.00,-126186.19,0.38,0.00,372.89,-29.989,1.078
,Mixed / non conventional,72.00,65.00,47.00,56.00,8103.56,0.38,0.00,20.33,45.947,1.078
,Mixed / non conventional,72.00,65.00,56.00,48.00,13052.35,0.13,0.00,-198.38,-66.383,1.016
,Mixed / non conventional,72.00,65.00,48.00,39.00,35201.78,0.12,0.00,143.03,-51.217,1.016
,Mixed / non conventional,72.00,65.00,39.00,32.00,125196.31,0.05,0.00,-37.15,-51.041,0.897
,Mixed / non conventional,72.00,65.00,32.00,23.00,224844.73,0.03,0.00,-9.61,-61.047,0.897
,Mixed / non conventional,72.00,65.00,51.00,52.00,-153586.02,0.17,0.00,-264.12,-50.643,0.665
,Mixed / non conventional,72.00,65.00,52.00,44.00,44008.56,0.15,0.00,-2.48,-69.996,0.665
,Mixed / non conventional,72.00,65.00,44.00,35.00,61735.45,0.22,0.00,330.56,-51.038,0.928
,Mixed / non conventional,72.00,65.00,35.00,27.00,319166.47,0.21,0.00,-145.39,-104.288,0.928
,Mixed / non conventional,72.00,65.00,27.00,18.00,241575.58,0.05,0.00,-351.45,-51.184,0.997
,Mixed / non conventional,72.00,65.00,18.00,11.00,1673862.50,0.03,0.00,228.05,-168.098,0.997
,Mixed / non conventional,72.00,65.00,11.00,4.00,6393001.50,0.85,0.00,-72.55,-45.369,0.102
,Mixed / non conventional,72.00,65.00,70.00,69.00,2238.22,0.30,0.00,-178.55,50.345,0.652
,Mixed / non conventional,72.00,65.00,59.00,60.00,-32207.51,0.37,0.00,-387.81,-69.117,0.501
,Mixed / non conventional,72.00,65.00,60.00,52.00,6989.29,0.37,0.00,22.46,-49.997,0.501
,Mixed / non conventional,72.00,65.00,52.00,43.00,20190.05,0.47,0.00,236.48,-51.063,0.996
,Mixed / non conventional,72.00,65.00,43.00,35.00,144493.70,0.49,0.00,91.81,-106.886,0.996
,Mixed / non conventional,72.00,65.00,35.00,26.00,186042.55,0.35,0.00,-363.52,-50.672,0.712
,Mixed / non conventional,72.00,65.00,26.00,19.00,895457.69,0.34,0.00,-33.82,-104.549,0.712
,Mixed / non conventional,72.00,65.00,19.00,12.00,2253250.50,0.11,0.00,115.71,-259.118,1.079
,Mixed / non conventional,72.00,65.00,12.00,3.00,-116862.94,0.23,0.00,-63.20,11.333,1.079
,Mixed / non conventional,72.00,65.00,61.00,62.00,-5512.40,0.24,0.00,-9.41,-69.718,1.070
,Mixed / non conventional,72.00,65.00,62.00,63.00,-1637.17,0.26,0.00,368.39,-43.384,1.070
,Mixed / non conventional,72.00,65.00,63.00,54.00,433.54,0.15,0.00,-404.83,-26.094,1.070
,Mixed / non conventional,72.00,65.00,54.00,46.00,22989.13,0.20,0.00,-17.90,-82.909,1.070
,Mixed / non conventional,72.00,65.00,46.00,38.00,76709.77,0.50,0.00,19.24,-50.605,0.633
,Mixed / non conventional,72.00,65.00,38.00,30.00,200410.16,0.50,0.00,100.86,-57.843,0.633
,Mixed / non conventional,72.00,65.00,30.00,21.00,418642.25,0.25,0.00,-102.71,-49.950,0.456
,Mixed / non conventional,72.00,65.00,21.00,13.00,1172493.13,0.25,0.00,196.43,-71.360,0.456
,Mixed / non conventional,72.00,65.00,13.00,5.00,4091707.00,3.67,0.00,-133.48,-46.488,0.132
,Mixed / non conventional,72.00,65.00,68.00,69.00,3866.26,1.04,0.00,-86.34,-49.839,0.486
,Mixed / non conventional,72.00,65.00,43.00,51.00,63303.85,1.02,0.00,30.64,49.388,0.382
,Mixed / non conventional,72.00,65.00,51.00,59.00,15491.71,1.02,0.00,100.17,62.074,0.382
,Mixed / non conventional,72.00,65.00,59.00,67.00,3714.28,0.35,0.00,-84.42,134.175,1.080
,Mixed / non conventional,72.00,65.00,67.00,58.00,-1155.10,0.35,0.00,-498.02,45.362,1.080
,Mixed / non conventional,72.00,65.00,58.00,49.00,17241.96,0.23,0.00,-88.16,-49.222,0.342
,Mixed / non conventional,72.00,65.00,49.00,42.00,177276.50,0.24,0.00,241.33,-85.723,0.342
,Mixed / non conventional,72.00,65.00,60.00,68.00,-17672.45,0.73,0.00,116.95,100.851,1.076
,Mixed / non conventional,72.00,65.00,68.00,59.00,41258.71,0.73,0.00,270.28,45.279,1.076
,Mixed / non conventional,72.00,65.00,59.00,50.00,4680.97,0.48,0.00,-488.92,-51.171,1.002
,Mixed / non conventional,72.00,65.00,50.00,41.00,57921.84,0.48,0.00,-2.30,-109.057,1.002
,Mixed / non conventional,72.00,65.00,53.00,61.00,4035.40,0.41,0.00,43.90,57.227,0.694
,Mixed / non conventional,72.00,65.00,61.00,69.00,-1893.97,0.41,0.00,71.22,50.715,0.694
,Mixed / non conventional,72.00,65.00,69.00,60.00,217.81,0.40,0.00,-30.71,7.414,1.069
,Mixed / non conventional,72.00,65.00,60.00,51.00,1553.72,0.41,0.00,289.41,-24.554,1.069
,Mixed / non conventional,72.00,65.00,51.00,42.00,28577.30,0.21,0.00,-326.85,-50.999,0.821
,Mixed / non conventional,72.00,65.00,42.00,35.00,283294.22,0.21,0.00,388.26,-142.023,0.821
,Mixed / non conventional,72.00,65.00,35.00,28.00,505257.25,0.59,0.00,-206.67,-49.102,0.304
,Mixed / non conventional,72.00,65.00,54.00,62.00,2042.43,0.34,0.00,36.67,53.937,0.838
,Mixed / non conventional,72.00,65.00,62.00,70.00,-714.85,0.33,0.00,261.12,50.855,0.838
,Mixed / non conventional,72.00,65.00,70.00,61.00,52.70,0.22,0.00,-250.89,4.116,1.069
,Mixed / non conventional,72.00,65.00,15.00,23.00,465236.72,0.00,0.00,40.06,50.815,0.726
,Mixed / non conventional,72.00,65.00,23.00,14.00,797321.31,0.03,0.00,-271.76,-95.349,0.726
,Mixed / non conventional,72.00,65.00,14.00,5.00,4441929.50,1.30,0.00,63.16,-45.582,0.103
,Mixed / non conventional,72.00,65.00,34.00,43.00,82903.38,0.28,0.00,319.25,50.628,0.763
,Mixed / non conventional,72.00,65.00,43.00,36.00,230367.59,0.28,0.00,-183.31,-119.347,0.763
,Mixed / non conventional,72.00,65.00,52.00,61.00,885.04,0.41,0.00,-63.43,19.971,1.073
,Mixed / non conventional,72.00,65.00,61.00,54.00,6544.03,0.39,0.00,-46.52,-138.250,1.073
,Mixed / non conventional,72.00,65.00,54.00,45.00,10595.27,0.13,0.00,95.52,-40.232,1.066
,Mixed / non conventional,72.00,65.00,45.00,36.00,58726.73,0.13,0.00,68.23,-62.325,1.066
,Mixed / non conventional,72.00,65.00,36.00,29.00,416936.75,0.30,0.00,-86.61,-49.324,0.340
,Mixed / non conventional,72.00,65.00,44.00,53.00,13706.08,0.57,0.00,-104.95,43.621,1.064
,Mixed / non conventional,72.00,65.00,53.00,62.00,540.68,0.58,0.00,33.23,18.550,1.064
,Mixed / non conventional,72.00,65.00,28.00,37.00,157448.78,0.23,0.00,-183.18,66.123,0.928
,Mixed / non conventional,72.00,65.00,37.00,46.00,49198.37,0.24,0.00,-67.52,51.068,0.928
,Mixed / non conventional,72.00,65.00,46.00,39.00,105810.10,0.16,0.00,333.41,-73.552,0.727
,Mixed / non conventional,72.00,65.00,39.00,30.00,129246.16,0.15,0.00,-213.76,-50.763,0.727
,Mixed / non conventional,72.00,65.00,30.00,23.00,253748.45,0.08,0.00,171.23,-51.054,0.929
,Mixed / non conventional,72.00,65.00,55.00,64.00,283.58,0.29,0.00,107.74,39.834,1.059
,Mixed / non conventional,72.00,65.00,20.00,29.00,379870.88,0.18,0.00,-109.65,56.932,0.615
