,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,16.00,8.00,227942.20,0.85,0.00,61.14,-30.026,1.309
,Mixed / non conventional,72.00,65.00,18.00,17.00,-2033113.63,0.47,0.00,45.95,45.265,1.313
,Mixed / non conventional,72.00,65.00,17.00,9.00,480281.50,0.45,0.00,-2.35,-66.971,1.313
,Mixed / non conventional,72.00,65.00,20.00,19.00,-2460616.50,1.24,0.00,-100.22,61.318,1.302
,Mixed / non conventional,72.00,65.00,19.00,18.00,-2392182.00,1.24,0.00,-103.29,56.084,1.302
,Mixed / non conventional,72.00,65.00,18.00,10.00,518104.53,1.26,0.00,21.15,-75.728,1.302
,Mixed / non conventional,72.00,65.00,10.00,1.00,-155501.36,1.21,0.00,157.57,16.509,1.302
,Mixed / non conventional,72.00,65.00,22.00,21.00,677281.25,0.43,0.00,-154.20,-19.096,1.299
,Mixed / non conventional,72.00,65.00,21.00,20.00,-819355.06,0.40,0.00,149.03,21.677,1.299
,Mixed / non conventional,72.00,65.00,20.00,12.00,997443.50,0.40,0.00,-79.94,-162.937,1.299
,Mixed / non conventional,72.00,65.00,12.00,4.00,2177244.75,0.40,0.00,189.40,-231.214,1.299
,Mixed / non conventional,72.00,65.00,24.00,16.00,254833.95,0.82,0.00,-12.12,-54.028,1.324
,Mixed / non conventional,72.00,65.00,16.00,15.00,1853473.75,0.82,0.00,154.72,-37.065,1.324
,Mixed / non conventional,72.00,65.00,26.00,25.00,-1164210.75,0.33,0.00,-33.09,43.774,1.324
,Mixed / non conventional,72.00,65.00,25.00,17.00,431514.06,0.34,0.00,2.99,-97.436,1.324
,Mixed / non conventional,72.00,65.00,28.00,27.00,-1035413.88,1.73,0.00,-1.19,45.014,1.325
,Mixed / non conventional,72.00,65.00,27.00,26.00,-1143241.63,1.73,0.00,-179.81,46.203,1.325
,Mixed / non conventional,72.00,65.00,26.00,18.00,410539.03,1.74,0.00,-75.98,-99.011,1.325
,Mixed / non conventional,72.00,65.00,18.00,9.00,132622.03,1.74,0.00,43.74,-21.642,1.325
,Mixed / non conventional,72.00,65.00,30.00,29.00,49425.77,0.80,0.00,-18.66,-2.467,1.307
,Mixed / non conventional,72.00,65.00,29.00,28.00,-675065.94,0.37,0.00,145.78,31.208,1.307
,Mixed / non conventional,72.00,65.00,28.00,20.00,457915.44,0.40,0.00,-52.85,-124.636,1.307
,Mixed / non conventional,72.00,65.00,20.00,11.00,253561.86,0.37,0.00,-115.26,-45.703,1.307
,Mixed / non conventional,72.00,65.00,11.00,3.00,1020681.69,0.41,0.00,96.50,-103.794,1.307
,Mixed / non conventional,72.00,65.00,32.00,24.00,192617.70,0.97,0.00,-125.75,-50.216,0.938
,Mixed / non conventional,72.00,65.00,34.00,33.00,-585761.69,1.60,0.00,-23.23,41.351,1.331
,Mixed / non conventional,72.00,65.00,33.00,25.00,322127.03,1.57,0.00,-40.17,-128.648,1.331
,Mixed / non conventional,72.00,65.00,36.00,35.00,-571480.19,1.45,0.00,27.49,48.823,1.346
,Mixed / non conventional,72.00,65.00,35.00,34.00,-572297.88,1.44,0.00,-122.54,44.645,1.346
,Mixed / non conventional,72.00,65.00,34.00,26.00,300261.84,1.44,0.00,-30.12,-131.286,1.346
,Mixed / non conventional,72.00,65.00,26.00,17.00,199309.00,1.44,0.00,-29.53,-53.404,1.346
,Mixed / non conventional,72.00,65.00,38.00,37.00,-155041.61,0.34,0.00,-51.66,15.207,1.277
,Mixed / non conventional,72.00,65.00,37.00,36.00,-328833.84,0.33,0.00,69.57,29.276,1.277
,Mixed / non conventional,72.00,65.00,36.00,28.00,262773.06,0.35,0.00,55.97,-128.504,1.277
,Mixed / non conventional,72.00,65.00,28.00,19.00,216769.53,0.35,0.00,-153.70,-62.961,1.277
,Mixed / non conventional,72.00,65.00,19.00,11.00,703693.75,0.35,0.00,-14.43,-106.752,1.277
,Mixed / non conventional,72.00,65.00,11.00,2.00,-312912.25,0.36,0.00,83.14,34.214,1.277
,Mixed / non conventional,72.00,65.00,42.00,41.00,-364150.34,0.73,0.00,23.83,50.327,1.179
,Mixed / non conventional,72.00,65.00,41.00,33.00,205286.84,0.71,0.00,8.26,-146.405,1.179
,Mixed / non conventional,72.00,65.00,44.00,43.00,-257828.52,1.10,0.00,-8.95,50.025,1.307
,Mixed / non conventional,72.00,65.00,43.00,42.00,-357900.88,1.08,0.00,-155.07,61.543,1.307
,Mixed / non conventional,72.00,65.00,42.00,34.00,167845.81,1.07,0.00,55.50,-146.697,1.307
,Mixed / non conventional,72.00,65.00,34.00,25.00,188459.23,1.08,0.00,-63.02,-86.963,1.307
,Mixed / non conventional,72.00,65.00,46.00,45.00,-135206.36,1.07,0.00,124.46,34.296,1.320
,Mixed / non conventional,72.00,65.00,45.00,44.00,-183879.72,1.06,0.00,5.37,40.890,1.320
,Mixed / non conventional,72.00,65.00,44.00,36.00,117282.07,1.07,0.00,-13.34,-128.154,1.320
,Mixed / non conventional,72.00,65.00,36.00,27.00,151780.84,1.06,0.00,55.18,-83.293,1.320
,Mixed / non conventional,72.00,65.00,27.00,19.00,418582.31,1.07,0.00,-152.68,-107.522,1.320
,Mixed / non conventional,72.00,65.00,19.00,10.00,115850.68,1.00,0.00,-81.34,-19.925,1.320
,Mixed / non conventional,72.00,65.00,10.00,3.00,2167699.75,1.05,0.00,163.52,-189.731,1.320
,Mixed / non conventional,72.00,65.00,51.00,50.00,-164664.58,0.45,0.00,-200.49,72.103,1.059
,Mixed / non conventional,72.00,65.00,50.00,49.00,-136031.86,0.44,0.00,-38.28,50.231,1.059
,Mixed / non conventional,72.00,65.00,49.00,41.00,80070.50,0.45,0.00,32.93,-129.763,1.059
,Mixed / non conventional,72.00,65.00,53.00,52.00,-70604.80,0.96,0.00,63.67,50.375,1.186
,Mixed / non conventional,72.00,65.00,55.00,47.00,13119.22,1.15,0.00,58.65,-68.958,1.289
,Mixed / non conventional,72.00,65.00,47.00,40.00,69449.24,1.16,0.00,-15.40,-96.965,1.289
,Mixed / non conventional,72.00,65.00,40.00,32.00,93486.35,1.16,0.00,-90.59,-66.110,1.289
,Mixed / non conventional,72.00,65.00,32.00,31.00,197307.58,1.15,0.00,49.16,-11.395,1.289
,Mixed / non conventional,72.00,65.00,31.00,24.00,189190.41,1.15,0.00,-174.19,-56.847,1.289
,Mixed / non conventional,72.00,65.00,24.00,23.00,531389.13,1.17,0.00,158.23,-16.957,1.289
,Mixed / non conventional,72.00,65.00,23.00,16.00,206567.61,1.11,0.00,-169.39,-36.036,1.289
,Mixed / non conventional,72.00,65.00,16.00,7.00,597794.88,1.14,0.00,55.66,-85.144,1.289
,Mixed / non conventional,72.00,65.00,59.00,58.00,-32425.17,0.17,0.00,-379.15,50.511,0.534
,Mixed / non conventional,72.00,65.00,58.00,57.00,-44607.34,0.15,0.00,34.19,49.684,0.534
,Mixed / non conventional,72.00,65.00,57.00,49.00,26208.54,0.15,0.00,-24.36,-87.632,0.534
,Mixed / non conventional,72.00,65.00,61.00,60.00,-7578.23,0.33,0.00,-6.57,50.260,0.982
,Mixed / non conventional,72.00,65.00,63.00,56.00,1038.20,1.31,0.00,-23.19,-72.249,1.285
,Mixed / non conventional,72.00,65.00,56.00,55.00,-6936.04,1.25,0.00,46.13,10.546,1.285
,Mixed / non conventional,72.00,65.00,55.00,54.00,-29219.23,1.30,0.00,-216.67,34.796,1.285
,Mixed / non conventional,72.00,65.00,54.00,53.00,-45685.47,1.30,0.00,-16.60,43.462,1.285
,Mixed / non conventional,72.00,65.00,53.00,45.00,25863.37,1.31,0.00,127.92,-93.827,1.285
,Mixed / non conventional,72.00,65.00,45.00,37.00,97281.47,1.30,0.00,-77.57,-115.792,1.285
,Mixed / non conventional,72.00,65.00,37.00,29.00,241148.27,1.30,0.00,-20.23,-129.256,1.285
,Mixed / non conventional,72.00,65.00,29.00,21.00,395773.00,1.31,0.00,-57.21,-113.521,1.285
,Mixed / non conventional,72.00,65.00,68.00,67.00,2516.60,0.67,0.00,181.25,57.853,0.667
,Mixed / non conventional,72.00,65.00,67.00,66.00,1434.09,0.66,0.00,-382.74,81.151,0.667
,Mixed / non conventional,72.00,65.00,66.00,58.00,617.03,0.65,0.00,-148.41,-49.879,0.667
,Mixed / non conventional,72.00,65.00,58.00,50.00,14687.64,0.67,0.00,48.34,-78.255,0.667
,Mixed / non conventional,72.00,65.00,50.00,42.00,65631.45,0.67,0.00,-29.60,-77.067,0.667
,Mixed / non conventional,72.00,65.00,42.00,33.00,108731.88,0.67,0.00,32.70,-52.329,0.667
,Mixed / non conventional,72.00,65.00,70.00,63.00,-476.19,0.33,0.00,144.58,-50.228,0.962
,Mixed / non conventional,72.00,65.00,4.00,5.00,-2713952.25,0.32,0.00,-125.03,-29.861,1.287
,Mixed / non conventional,72.00,65.00,14.00,15.00,3325218.50,1.07,0.00,203.29,61.131,1.288
,Mixed / non conventional,72.00,65.00,15.00,7.00,388434.31,1.02,0.00,-98.52,-47.729,1.288
,Mixed / non conventional,72.00,65.00,22.00,23.00,1292930.75,0.48,0.00,92.45,38.665,1.291
,Mixed / non conventional,72.00,65.00,23.00,31.00,221095.77,0.48,0.00,16.34,73.600,1.291
,Mixed / non conventional,72.00,65.00,31.00,30.00,287294.84,0.40,0.00,-187.17,-15.325,1.291
,Mixed / non conventional,72.00,65.00,30.00,22.00,309249.25,0.54,0.00,78.20,-50.009,0.675
,Mixed / non conventional,72.00,65.00,40.00,48.00,47927.14,0.37,0.00,-191.60,82.938,1.293
,Mixed / non conventional,72.00,65.00,48.00,47.00,-40752.79,0.34,0.00,207.02,13.433,1.293
,Mixed / non conventional,72.00,65.00,47.00,39.00,58792.98,0.37,0.00,-42.56,-89.521,1.293
,Mixed / non conventional,72.00,65.00,39.00,31.00,129729.01,0.35,0.00,-14.12,-83.770,1.293
,Mixed / non conventional,72.00,65.00,31.00,22.00,308232.66,0.37,0.00,-108.60,-112.031,1.293
,Mixed / non conventional,72.00,65.00,22.00,14.00,518303.59,0.37,0.00,-125.62,-94.885,1.293
,Mixed / non conventional,72.00,65.00,14.00,6.00,985572.50,0.39,0.00,96.61,-115.401,1.293
,Mixed / non conventional,72.00,65.00,39.00,40.00,-58069.52,0.08,0.00,27.32,-7.074,1.294
,Mixed / non conventional,72.00,65.00,40.00,31.00,99826.63,0.20,0.00,-41.69,-76.658,1.294
,Mixed / non conventional,72.00,65.00,38.00,39.00,-111372.93,0.35,0.00,149.05,-12.158,1.286
,Mixed / non conventional,72.00,65.00,56.00,64.00,317.48,0.44,0.00,76.05,53.195,1.274
,Mixed / non conventional,72.00,65.00,64.00,63.00,-184.29,0.48,0.00,-53.34,18.164,1.274
,Mixed / non conventional,72.00,65.00,63.00,55.00,867.11,0.45,0.00,23.42,-61.131,1.274
,Mixed / non conventional,72.00,65.00,55.00,46.00,9023.48,0.45,0.00,-230.77,-49.410,1.274
,Mixed / non conventional,72.00,65.00,46.00,47.00,-66441.90,0.45,0.00,289.96,-18.665,1.274
,Mixed / non conventional,72.00,65.00,47.00,56.00,8492.89,0.59,0.00,-104.52,50.391,1.128
,Mixed / non conventional,72.00,65.00,56.00,48.00,10954.17,0.59,0.00,-102.36,-61.845,1.128
,Mixed / non conventional,72.00,65.00,48.00,39.00,41293.64,0.59,0.00,164.28,-66.695,1.128
,Mixed / non conventional,72.00,65.00,39.00,32.00,123412.13,0.59,0.00,-62.66,-63.254,1.128
,Mixed / non conventional,72.00,65.00,32.00,23.00,216248.28,0.59,0.00,32.71,-73.814,1.128
,Mixed / non conventional,72.00,65.00,51.00,52.00,-103431.16,0.47,0.00,-134.70,-64.052,1.250
,Mixed / non conventional,72.00,65.00,52.00,44.00,35124.34,0.46,0.00,69.19,-104.920,1.250
,Mixed / non conventional,72.00,65.00,44.00,35.00,68482.16,0.46,0.00,14.90,-76.256,1.250
,Mixed / non conventional,72.00,65.00,35.00,27.00,288133.19,0.45,0.00,27.22,-126.810,1.250
,Mixed / non conventional,72.00,65.00,27.00,18.00,189926.39,0.45,0.00,-256.26,-50.449,1.250
,Mixed / non conventional,72.00,65.00,18.00,11.00,1231641.00,0.44,0.00,89.82,-155.066,1.250
,Mixed / non conventional,72.00,65.00,11.00,4.00,3818067.25,0.47,0.00,226.30,-332.251,1.250
,Mixed / non conventional,72.00,65.00,70.00,69.00,1327.97,0.42,0.00,179.71,50.352,1.100
,Mixed / non conventional,72.00,65.00,59.00,60.00,-18691.64,0.51,0.00,-243.55,-103.220,1.289
,Mixed / non conventional,72.00,65.00,60.00,52.00,4408.41,0.52,0.00,-22.01,-81.148,1.289
,Mixed / non conventional,72.00,65.00,52.00,43.00,17800.00,0.51,0.00,61.05,-58.238,1.289
,Mixed / non conventional,72.00,65.00,43.00,35.00,132976.94,0.52,0.00,23.44,-127.252,1.289
,Mixed / non conventional,72.00,65.00,35.00,26.00,172095.14,0.52,0.00,-153.95,-84.873,1.289
,Mixed / non conventional,72.00,65.00,26.00,19.00,711878.00,0.52,0.00,27.97,-150.496,1.289
,Mixed / non conventional,72.00,65.00,19.00,12.00,1588259.88,0.53,0.00,21.89,-218.250,1.289
,Mixed / non conventional,72.00,65.00,12.00,3.00,-104562.57,0.85,0.00,61.60,12.117,1.289
,Mixed / non conventional,72.00,65.00,61.00,62.00,-3625.99,0.16,0.00,41.04,-54.877,1.281
,Mixed / non conventional,72.00,65.00,62.00,63.00,-997.23,0.17,0.00,75.93,-31.622,1.281
,Mixed / non conventional,72.00,65.00,63.00,54.00,368.38,0.16,0.00,-192.95,-26.548,1.281
,Mixed / non conventional,72.00,65.00,54.00,46.00,19352.72,0.18,0.00,-14.33,-83.570,1.281
,Mixed / non conventional,72.00,65.00,46.00,38.00,71630.84,0.16,0.00,98.07,-95.566,1.281
,Mixed / non conventional,72.00,65.00,38.00,30.00,189033.05,0.17,0.00,-52.03,-110.338,1.281
,Mixed / non conventional,72.00,65.00,30.00,21.00,340849.38,0.17,0.00,-75.41,-114.122,1.281
,Mixed / non conventional,72.00,65.00,21.00,13.00,827087.31,0.17,0.00,157.00,-141.256,1.281
,Mixed / non conventional,72.00,65.00,13.00,5.00,2284833.50,0.25,0.00,-20.66,-251.661,1.281
,Mixed / non conventional,72.00,65.00,68.00,69.00,2233.08,0.56,0.00,-54.83,-50.120,0.846
,Mixed / non conventional,72.00,65.00,43.00,51.00,47143.11,0.45,0.00,73.86,101.296,1.052
,Mixed / non conventional,72.00,65.00,51.00,59.00,8854.56,0.45,0.00,131.06,97.715,1.052
,Mixed / non conventional,72.00,65.00,59.00,67.00,1448.27,0.43,0.00,151.33,50.967,1.052
,Mixed / non conventional,72.00,65.00,67.00,58.00,-1318.05,0.47,0.00,-531.38,50.424,1.052
,Mixed / non conventional,72.00,65.00,58.00,49.00,8687.41,0.46,0.00,9.44,-76.202,1.052
,Mixed / non conventional,72.00,65.00,49.00,42.00,117638.58,0.45,0.00,9.09,-174.780,1.052
,Mixed / non conventional,72.00,65.00,60.00,68.00,-7485.21,0.57,0.00,213.51,50.842,1.280
,Mixed / non conventional,72.00,65.00,68.00,59.00,39769.84,0.54,0.00,30.30,51.948,1.280
,Mixed / non conventional,72.00,65.00,59.00,50.00,2180.93,0.57,0.00,-331.82,-30.456,1.280
,Mixed / non conventional,72.00,65.00,50.00,41.00,40424.57,0.57,0.00,-6.43,-97.229,1.280
,Mixed / non conventional,72.00,65.00,53.00,61.00,2675.41,0.18,0.00,93.84,69.839,1.277
,Mixed / non conventional,72.00,65.00,61.00,69.00,-810.95,0.18,0.00,152.05,39.971,1.277
,Mixed / non conventional,72.00,65.00,69.00,60.00,637.86,0.22,0.00,-158.89,25.938,1.277
,Mixed / non conventional,72.00,65.00,60.00,51.00,839.57,0.17,0.00,113.12,-15.851,1.277
,Mixed / non conventional,72.00,65.00,51.00,42.00,22742.09,0.17,0.00,-231.07,-63.184,1.277
,Mixed / non conventional,72.00,65.00,42.00,35.00,239550.39,0.18,0.00,181.23,-186.961,1.277
,Mixed / non conventional,72.00,65.00,35.00,28.00,424565.50,0.18,0.00,27.54,-173.211,1.277
,Mixed / non conventional,72.00,65.00,54.00,62.00,1439.78,0.05,0.00,117.09,58.008,1.279
,Mixed / non conventional,72.00,65.00,62.00,70.00,-332.60,0.06,0.00,-69.44,36.099,1.279
,Mixed / non conventional,72.00,65.00,70.00,61.00,198.95,0.05,0.00,28.54,18.587,1.279
,Mixed / non conventional,72.00,65.00,15.00,23.00,369131.22,0.36,0.00,14.96,50.279,0.905
,Mixed / non conventional,72.00,65.00,23.00,14.00,622650.56,0.35,0.00,-218.32,-92.857,0.905
,Mixed / non conventional,72.00,65.00,14.00,5.00,2472121.75,0.39,0.00,108.84,-222.711,0.905
,Mixed / non conventional,72.00,65.00,34.00,43.00,80904.68,0.54,0.00,102.04,50.174,0.775
,Mixed / non conventional,72.00,65.00,43.00,36.00,199760.16,0.52,0.00,-6.26,-105.098,0.775
,Mixed / non conventional,72.00,65.00,52.00,61.00,563.05,0.46,0.00,28.82,15.061,1.272
,Mixed / non conventional,72.00,65.00,61.00,54.00,4480.29,0.43,0.00,-76.05,-112.197,1.272
,Mixed / non conventional,72.00,65.00,54.00,45.00,10896.38,0.42,0.00,112.01,-49.377,1.272
,Mixed / non conventional,72.00,65.00,45.00,36.00,67362.55,0.43,0.00,-8.97,-85.316,1.272
,Mixed / non conventional,72.00,65.00,36.00,29.00,350718.91,0.42,0.00,-89.57,-154.950,1.272
,Mixed / non conventional,72.00,65.00,44.00,53.00,13626.54,0.25,0.00,-134.51,51.974,1.275
,Mixed / non conventional,72.00,65.00,53.00,62.00,378.12,0.23,0.00,134.97,15.547,1.275
,Mixed / non conventional,72.00,65.00,28.00,37.00,167082.98,0.30,0.00,-125.20,84.989,1.124
,Mixed / non conventional,72.00,65.00,37.00,46.00,56150.89,0.29,0.00,-48.30,70.595,1.124
,Mixed / non conventional,72.00,65.00,46.00,39.00,87490.86,0.30,0.00,246.65,-94.099,1.124
,Mixed / non conventional,72.00,65.00,39.00,30.00,141691.25,0.29,0.00,-200.71,-86.104,1.124
,Mixed / non conventional,72.00,65.00,30.00,23.00,207124.23,0.29,0.00,171.53,-50.417,1.124
,Mixed / non conventional,72.00,65.00,55.00,64.00,251.74,0.16,0.00,30.47,42.448,1.271
,Mixed / non conventional,72.00,65.00,20.00,29.00,287268.09,0.55,0.00,-94.82,59.535,0.851
