,El-array,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  
,Mixed / non conventional,72.00,65.00,30.00,23.00,213727.59,0.14,0.00,18.41,-45.353,0.980
,Mixed / non conventional,72.00,65.00,55.00,64.00,228.54,0.05,0.00,83.07,46.867,1.545
,Mixed / non conventional,72.00,65.00,20.00,29.00,360436.06,0.27,0.00,-30.94,47.913,0.546
,Mixed / non conventional,72.00,65.00,29.00,38.00,161186.08,0.24,0.00,-78.85,43.445,0.546
,Mixed / non conventional,72.00,65.00,38.00,47.00,42286.25,0.28,0.00,137.26,44.695,0.837
,Mixed / non conventional,72.00,65.00,47.00,54.00,22427.83,0.27,0.00,-178.72,59.181,0.837
,Mixed / non conventional,72.00,65.00,61.00,68.00,-13173.93,1.43,0.00,47.25,38.213,0.241
,Mixed / non conventional,72.00,65.00,12.00,21.00,1021793.88,0.48,0.00,-130.65,84.422,0.565
,Mixed / non conventional,72.00,65.00,21.00,14.00,621028.50,0.31,0.00,-9.94,-42.078,0.565
,Mixed / non conventional,72.00,65.00,14.00,7.00,-98651.38,0.00,0.00,56.14,50.678,6.333
,Mixed / non conventional,72.00,65.00,46.00,53.00,39370.92,0.15,0.00,115.49,43.246,0.417
,Mixed / non conventional,72.00,65.00,53.00,60.00,10486.48,0.18,0.00,-38.24,59.896,0.417
,Mixed / non conventional,72.00,65.00,60.00,67.00,8270.64,0.62,0.00,179.74,35.307,0.146
,Mixed / non conventional,72.00,65.00,4.00,13.00,4044178.75,1.52,0.00,130.88,97.561,0.255
,Mixed / non conventional,72.00,65.00,13.00,22.00,965188.56,1.63,0.00,-53.43,38.183,0.255
,Mixed / non conventional,72.00,65.00,22.00,15.00,195113.05,0.04,0.00,46.73,-46.393,1.868
,Mixed / non conventional,72.00,65.00,15.00,6.00,1740250.25,0.03,0.00,-88.01,-340.739,1.868
,Mixed / non conventional,72.00,65.00,30.00,37.00,237856.22,0.46,0.00,-99.60,42.673,0.473
,Mixed / non conventional,72.00,65.00,37.00,44.00,157580.55,0.46,0.00,101.75,56.542,0.473
,Mixed / non conventional,72.00,65.00,44.00,51.00,87217.48,0.70,0.00,128.30,37.768,0.229
,Mixed / non conventional,72.00,65.00,51.00,58.00,39395.50,0.77,0.00,-280.51,68.238,0.229
,Mixed / non conventional,72.00,65.00,15.00,24.00,522628.72,0.24,0.00,-170.97,40.969,0.447
,Mixed / non conventional,72.00,65.00,48.00,55.00,12573.90,0.14,0.00,157.79,44.594,0.928
,Mixed / non conventional,72.00,65.00,55.00,62.00,2616.09,0.16,0.00,196.62,74.224,0.928
,Mixed / non conventional,72.00,65.00,62.00,69.00,-2393.29,0.36,0.00,-292.62,39.586,0.328
,Mixed / non conventional,72.00,65.00,31.00,38.00,148786.95,0.41,0.00,-112.05,43.338,0.703
,Mixed / non conventional,72.00,65.00,38.00,45.00,109658.84,0.43,0.00,78.86,65.479,0.703
,Mixed / non conventional,72.00,65.00,45.00,52.00,58984.10,0.03,0.00,26.22,38.645,0.295
,Mixed / non conventional,72.00,65.00,52.00,59.00,21118.64,0.09,0.00,154.13,62.265,0.295
,Mixed / non conventional,72.00,65.00,59.00,66.00,2958.98,0.67,0.00,-300.82,45.140,0.129
,Mixed / non conventional,72.00,65.00,8.00,15.00,-157476.20,0.05,0.00,92.89,-49.445,3.672
,Mixed / non conventional,72.00,65.00,22.00,29.00,427875.84,0.14,0.00,0.79,43.732,0.507
,Mixed / non conventional,72.00,65.00,43.00,50.00,134935.91,0.90,0.00,-388.91,35.905,0.163
,Mixed / non conventional,72.00,65.00,50.00,57.00,59828.56,0.93,0.00,-59.62,57.709,0.163
,Mixed / non conventional,72.00,65.00,21.00,28.00,683067.06,0.64,0.00,206.66,38.820,0.303
,Mixed / non conventional,72.00,65.00,6.00,13.00,828190.56,0.16,0.00,98.39,42.273,0.663
,Mixed / non conventional,72.00,65.00,13.00,20.00,1274471.25,0.30,0.00,-16.93,95.409,0.663
,Mixed / non conventional,72.00,65.00,20.00,27.00,870522.06,0.44,0.00,84.28,41.364,0.271
,Mixed / non conventional,72.00,65.00,27.00,34.00,479265.25,0.44,0.00,-130.53,38.199,0.271
,Mixed / non conventional,72.00,65.00,34.00,41.00,321947.53,1.10,0.00,-96.73,35.711,0.201
,Mixed / non conventional,72.00,65.00,5.00,12.00,4505039.50,1.08,0.00,131.32,41.580,0.126
,Mixed / non conventional,72.00,65.00,26.00,33.00,514725.66,0.25,0.00,-116.92,37.084,0.265
,Mixed / non conventional,72.00,65.00,18.00,25.00,812041.13,1.22,0.00,75.29,38.083,0.305
,Mixed / non conventional,72.00,65.00,10.00,17.00,1277110.63,1.02,0.00,-69.35,38.261,0.314
,Mixed / non conventional,72.00,65.00,2.00,9.00,1920810.00,1.60,0.00,-83.01,38.382,0.316
,Mixed / non conventional,71.00,1.00,72.00,65.00,-2511.45,3.35,0.00,21.24,-43.516,0.130
,Mixed / non conventional,71.00,2.00,72.00,65.00,-3141.02,1.38,0.00,35.24,-47.951,0.115
,Mixed / non conventional,71.00,3.00,72.00,65.00,-4299.71,0.41,0.00,46.61,-77.834,0.136
,Mixed / non conventional,71.00,4.00,72.00,65.00,-7162.38,1.48,0.00,43.58,-113.574,0.119
,Mixed / non conventional,71.00,5.00,72.00,65.00,-6655.04,1.91,0.00,58.15,-100.438,0.114
,Mixed / non conventional,71.00,6.00,72.00,65.00,-4441.08,0.14,0.00,71.75,-86.625,0.147
,Mixed / non conventional,71.00,7.00,72.00,65.00,-3580.63,1.68,0.00,93.71,-43.970,0.092
,Mixed / non conventional,71.00,8.00,72.00,65.00,-3044.12,0.88,0.00,102.23,-40.480,0.100
,Mixed / non conventional,71.00,9.00,72.00,65.00,-2181.79,1.32,0.00,104.20,-39.930,0.138
,Mixed / non conventional,71.00,10.00,72.00,65.00,-2666.91,0.78,0.00,110.36,-45.668,0.129
,Mixed / non conventional,71.00,11.00,72.00,65.00,-3455.77,2.21,0.00,125.26,-39.981,0.087
,Mixed / non conventional,71.00,12.00,72.00,65.00,-4100.23,1.62,0.00,105.11,-86.663,0.159
,Mixed / non conventional,71.00,13.00,72.00,65.00,-3844.32,1.48,0.00,104.71,-85.795,0.168
,Mixed / non conventional,71.00,14.00,72.00,65.00,-3494.90,0.58,0.00,107.55,-72.621,0.156
,Mixed / non conventional,71.00,15.00,72.00,65.00,-2986.83,0.98,0.00,133.35,-51.149,0.129
,Mixed / non conventional,71.00,16.00,72.00,65.00,-2765.50,2.35,0.00,143.12,-35.702,0.097
,Mixed / non conventional,71.00,17.00,72.00,65.00,-1639.66,2.33,0.00,147.82,-35.593,0.163
,Mixed / non conventional,71.00,18.00,72.00,65.00,-2045.65,2.89,0.00,152.07,-38.076,0.140
,Mixed / non conventional,71.00,19.00,72.00,65.00,-2390.69,0.23,0.00,140.43,-57.218,0.180
,Mixed / non conventional,71.00,20.00,72.00,65.00,-2731.06,2.06,0.00,143.36,-72.405,0.199
,Mixed / non conventional,71.00,21.00,72.00,65.00,-2858.78,3.74,0.00,145.35,-59.287,0.156
,Mixed / non conventional,71.00,22.00,72.00,65.00,-2739.85,1.58,0.00,147.71,-70.720,0.194
,Mixed / non conventional,71.00,23.00,72.00,65.00,-2427.71,0.93,0.00,161.01,-49.989,0.155
,Mixed / non conventional,71.00,24.00,72.00,65.00,-2245.67,4.11,0.00,161.54,-42.486,0.142
,Mixed / non conventional,71.00,25.00,72.00,65.00,-1015.33,0.69,0.00,177.16,-37.946,0.281
,Mixed / non conventional,71.00,26.00,72.00,65.00,-1299.03,2.08,0.00,176.56,-35.206,0.203
,Mixed / non conventional,71.00,27.00,72.00,65.00,-1565.03,1.41,0.00,177.49,-41.812,0.200
,Mixed / non conventional,71.00,28.00,72.00,65.00,-1909.15,2.35,0.00,177.34,-42.724,0.168
,Mixed / non conventional,71.00,29.00,72.00,65.00,-2062.13,2.82,0.00,172.17,-51.600,0.188
,Mixed / non conventional,71.00,30.00,72.00,65.00,-2044.48,1.18,0.00,174.53,-52.382,0.192
,Mixed / non conventional,71.00,31.00,72.00,65.00,-1923.11,2.46,0.00,180.91,-45.392,0.177
,Mixed / non conventional,71.00,32.00,72.00,65.00,-1780.31,1.90,0.00,184.37,-45.064,0.190
,Mixed / non conventional,71.00,33.00,72.00,65.00,-233.23,0.11,0.00,204.43,-47.502,1.525
,Mixed / non conventional,71.00,34.00,72.00,65.00,-491.17,0.23,0.00,203.03,-43.246,0.659
,Mixed / non conventional,71.00,35.00,72.00,65.00,-771.09,0.71,0.00,200.40,-38.512,0.374
,Mixed / non conventional,71.00,36.00,72.00,65.00,-1107.10,1.89,0.00,195.99,-35.272,0.238
,Mixed / non conventional,71.00,37.00,72.00,65.00,-1332.16,1.34,0.00,193.25,-35.829,0.201
,Mixed / non conventional,71.00,38.00,72.00,65.00,-1422.02,2.11,0.00,193.27,-38.763,0.204
,Mixed / non conventional,71.00,39.00,72.00,65.00,-1413.30,0.93,0.00,199.35,-37.186,0.196
,Mixed / non conventional,71.00,40.00,72.00,65.00,-1403.05,2.12,0.00,207.80,-39.704,0.211
,Mixed / non conventional,71.00,41.00,72.00,65.00,794.65,0.59,0.00,226.70,42.050,0.395
,Mixed / non conventional,71.00,42.00,72.00,65.00,376.64,0.44,0.00,224.08,44.838,0.887
,Mixed / non conventional,71.00,43.00,72.00,65.00,-46.64,0.12,0.00,222.48,-50.723,8.094
,Mixed / non conventional,71.00,44.00,72.00,65.00,-387.22,0.19,0.00,221.62,-43.703,0.839
,Mixed / non conventional,71.00,45.00,72.00,65.00,-666.33,0.23,0.00,216.83,-39.005,0.435
,Mixed / non conventional,71.00,46.00,72.00,65.00,-901.20,0.93,0.00,210.83,-35.603,0.293
,Mixed / non conventional,71.00,47.00,72.00,65.00,-965.15,0.66,0.00,213.35,-36.277,0.278
,Mixed / non conventional,71.00,48.00,72.00,65.00,-1026.44,1.47,0.00,211.75,-35.597,0.256
,Mixed / non conventional,71.00,49.00,72.00,65.00,2148.02,1.67,0.00,243.74,37.514,0.129
,Mixed / non conventional,71.00,50.00,72.00,65.00,1555.14,0.73,0.00,247.63,38.353,0.181
,Mixed / non conventional,71.00,51.00,72.00,65.00,780.60,1.13,0.00,238.97,40.750,0.383
,Mixed / non conventional,71.00,52.00,72.00,65.00,276.29,0.27,0.00,235.25,45.678,1.208
,Mixed / non conventional,71.00,53.00,72.00,65.00,-119.46,0.03,0.00,233.44,-50.097,3.049
,Mixed / non conventional,71.00,54.00,72.00,65.00,-409.64,0.20,0.00,229.26,-43.141,0.762
,Mixed / non conventional,71.00,55.00,72.00,65.00,-625.29,1.38,0.00,229.56,-40.591,0.466
,Mixed / non conventional,71.00,56.00,72.00,65.00,-672.42,1.16,0.00,226.69,-37.269,0.395
,Mixed / non conventional,71.00,57.00,72.00,65.00,3996.70,1.85,0.00,285.91,95.933,0.169
,Mixed / non conventional,71.00,58.00,72.00,65.00,2821.38,0.74,0.00,267.42,68.469,0.169
,Mixed / non conventional,71.00,59.00,72.00,65.00,1705.98,1.58,0.00,250.88,45.392,0.181
,Mixed / non conventional,71.00,60.00,72.00,65.00,841.26,1.88,0.00,250.30,38.827,0.305
,Mixed / non conventional,71.00,61.00,72.00,65.00,327.41,0.10,0.00,245.75,45.070,0.872
,Mixed / non conventional,71.00,62.00,72.00,65.00,-33.44,0.05,0.00,243.09,-50.885,8.965
,Mixed / non conventional,71.00,63.00,72.00,65.00,-207.58,0.09,0.00,242.55,-44.406,1.100
,Mixed / non conventional,71.00,64.00,72.00,65.00,-202.73,0.63,0.00,239.71,-41.780,0.758
,Mixed / non conventional,71.00,66.00,72.00,65.00,2252.90,0.81,0.00,285.30,100.349,0.168
,Mixed / non conventional,71.00,67.00,72.00,65.00,2024.63,0.10,0.00,260.37,64.946,0.178
,Mixed / non conventional,71.00,68.00,72.00,65.00,1471.24,0.75,0.00,259.16,37.208,0.173
,Mixed / non conventional,71.00,69.00,72.00,65.00,966.07,0.34,0.00,257.04,39.412,0.342
,Mixed / non conventional,71.00,70.00,72.00,65.00,490.01,0.27,0.00,252.27,45.140,1.085
,Mixed / non conventional,71.00,63.00,72.00,65.00,-207.11,0.08,0.00,246.67,-44.975,1.116
,Mixed / non conventional,71.00,70.00,72.00,65.00,489.84,0.15,0.00,253.99,45.242,1.088
,Mixed / non conventional,71.00,62.00,72.00,65.00,-33.85,0.11,0.00,252.04,-50.999,8.874
