Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
,Mixed / non conventional,1,3,35,37,-1242833.75,0.03,0.0,-83.85,230.735,5.711,40.40185606723866,,,-30762.475263951364,-1242861.0978861526,36,-0.010948738108606545,-0.4399409421026448,40.18188559618734,0.0,40.40185606723866,40.18188559618734,-0.53757
,Mixed / non conventional,1,3,37,39,-568096.75,0.05,0.0,51.09,88.815,5.711,15.551567151111888,,,-36530.43937594186,-568105.5810145817,37,-0.006437468780477212,-0.09979152560745064,15.501671388308162,0.0,15.551567151111888,15.501671388308162,-0.88092
,Mixed / non conventional,1,3,39,41,3852792.5,0.05,0.0,-70.78,-511.99,5.711,-89.64979863421468,,,-42976.98750110756,3852878.2753794533,38,-0.049832764483318547,-4.35888954330558,-87.4703538625619,0.0,-89.64979863421468,-87.4703538625619,-0.2139
,Mixed / non conventional,1,3,41,43,-1771023.5,0.0,0.0,40.99,201.726,5.711,35.32236035720539,,,-50139.81875129532,-1771056.7461782175,39,-0.010340199928699787,-0.3633616519831193,35.140679531213834,0.0,35.32236035720539,35.140679531213834,-0.39208
,Mixed / non conventional,1,3,43,45,-1642625.25,0.04,0.0,78.45,161.588,5.711,28.294169147259673,,,-58056.632238336875,-1642664.1726717525,40,-0.011611333121902243,-0.32663667972720845,28.13085080739607,0.0,28.294169147259673,28.13085080739607,-0.67443
,Mixed / non conventional,1,3,42,44,-1848938.88,0.07,0.0,67.95,194.145,5.67,34.24074074074074,,,-54001.6215207197,-1849055.522070569,41,-0.006955559333235613,-0.23733809423790575,34.12207169362179,0.0,34.24074074074074,34.12207169362179,-0.64915
,Mixed / non conventional,1,3,44,46,-1322157.13,0.07,0.0,-93.66,120.318,5.67,21.22010582010582,,,-62309.563293135114,-1322215.5266849084,42,-0.003165711037266994,-0.06707056020033164,21.186570540005654,0.0,21.22010582010582,21.186570540005654,-0.85275
,Mixed / non conventional,1,3,46,48,-684694.94,0.06,0.0,38.58,54.353,5.67,9.586067019400353,,,-71428.03597018299,-684713.9398743133,43,-0.00014751226557133495,-0.0014139581758634279,9.585360040312422,0.0,9.586067019400353,9.585360040312422,-1.0911
,Mixed / non conventional,1,3,48,50,4590351.0,0.06,0.0,-39.8,-319.786,5.67,-56.399647266313934,,,-81394.73866369428,4590634.549966162,44,-0.031693256167177324,-1.7596046678048793,-55.519844932411495,0.0,-56.399647266313934,-55.519844932411495,-0.39292
,Mixed / non conventional,1,3,50,52,-2109196.0,0.05,0.0,84.49,129.649,5.67,22.8657848324515,,,-92247.37048551715,-2109308.524881272,45,-0.00040701321274824926,-0.009304782961862657,22.861132440970568,0.0,22.8657848324515,22.861132440970568,-0.59831
,Mixed / non conventional,1,3,52,54,-1729491.75,0.06,0.0,-10.68,94.271,5.67,16.626278659611994,,,-104023.63054750494,-1729525.8686673439,46,-0.004023336649032768,-0.06675881966534547,16.59289924977932,0.0,16.626278659611994,16.59289924977932,-0.65523
,Mixed / non conventional,1,3,54,56,-1042960.13,0.06,0.0,27.46,50.649,5.67,8.932804232804234,,,-116761.21796148103,-1043005.1020336954,47,0.0034714416888460323,0.031063626796591137,8.94833604620253,0.0,8.932804232804234,8.94833604620253,-0.50715
,Mixed / non conventional,1,3,56,58,5560523.0,0.06,0.0,16.17,-241.617,5.67,-42.613227513227514,,,-130497.83183930282,5560933.798151116,48,-0.017231291635287544,-0.7280086858121564,-42.249223170321436,0.0,-42.613227513227514,-42.249223170321436,-0.43701
,Mixed / non conventional,1,3,58,60,-2360584.25,0.03,0.0,60.41,92.137,5.67,16.249911816578482,,,-145271.17129280564,-2360643.7229991592,49,-0.0020943231444943075,-0.033996966096982106,16.232913333529993,0.0,16.249911816578482,16.232913333529993,-0.61756
,Mixed / non conventional,1,3,60,62,-2145434.25,0.07,0.0,21.7,75.502,5.67,13.316049382716049,,,-161118.93543384274,-2145467.7007276886,50,-0.006943565639329758,-0.09214096951051154,13.269978897960794,0.0,13.316049382716049,13.269978897960794,-0.82072
,Mixed / non conventional,1,3,45,47,-973733.44,0.0,0.0,-8.35,67.515,4.629,14.585223590408297,,,-66765.12707409254,-973784.3064176622,51,-0.003180249548349735,-0.04631101045094077,14.562068085182826,0.0,14.585223590408297,14.562068085182826,-1.03374
,Mixed / non conventional,1,3,47,49,4682479.0,0.03,0.0,-156.33,-284.085,4.629,-61.370706416072586,,,-76303.00237038826,4682769.157137989,52,-0.02386980524711548,-1.4476294929956595,-60.64689166957476,0.0,-61.370706416072586,-60.64689166957476,-0.43164
,Mixed / non conventional,1,3,49,51,-1807211.25,0.03,0.0,143.63,96.484,4.629,20.843378699503134,,,-86707.95723907575,-1807286.78899438,53,-0.013082604264749846,-0.27091354769866527,20.7079219256538,0.0,20.843378699503134,20.7079219256538,-0.27485
,Mixed / non conventional,1,3,51,53,-2004880.38,0.0,0.0,-109.38,94.691,4.629,20.456038021170883,,,-98017.69079200295,-2005053.6095885835,54,-0.0057061220234776435,-0.11639257395090397,20.39784173419543,0.0,20.456038021170883,20.39784173419543,-0.66307
,Mixed / non conventional,1,3,53,55,-1481696.25,0.05,0.0,95.51,62.201,4.629,13.437243465111257,,,-110269.90214100706,-1481723.521942705,55,-0.008647882109975887,-0.1157034026762922,13.37939176377311,0.0,13.437243465111257,13.37939176377311,-0.47899
,Mixed / non conventional,1,3,55,57,5537113.5,0.02,0.0,-86.82,-207.554,4.629,-44.83776193562325,,,-123502.29039791677,5537566.295366001,56,-0.019285163110228515,-0.8564452096446047,-44.409539330800946,0.0,-44.83776193562325,-44.409539330800946,-0.43937
,Mixed / non conventional,1,3,57,59,-1745764.13,0.0,0.0,213.04,58.665,4.629,12.673363577446533,,,-137752.55467460307,-1745788.2091133269,57,0.00987753906704709,0.12580295565171973,12.736265055272394,0.0,12.673363577446533,12.736265055272394,-0.81716
,Mixed / non conventional,1,3,59,61,-2329995.0,0.06,0.0,-110.21,70.474,4.629,15.224454525815514,,,-153058.3940828975,-2330230.5605094233,58,-0.006657700320625964,-0.10102356347241681,15.173942744079305,0.0,15.224454525815514,15.173942744079305,-0.48892
,Mixed / non conventional,1,3,61,63,-1860023.38,0.06,0.0,26.34,50.809,4.629,10.976236768200476,,,-169457.50773463448,-1860005.7270445114,59,-9.185920251435419e-05,-0.0010082220488989435,10.975732657176026,0.0,10.976236768200476,10.975732657176026,-0.83692
,Mixed / non conventional,1,3,63,65,6295857.0,0.06,0.0,129.28,-155.875,4.629,-33.67357960682653,,,-186987.59474166078,6296541.657022332,60,-0.008908905508113985,-0.29866435258924184,-33.52424743053191,0.0,-33.67357960682653,-33.52424743053191,-0.44321
,Mixed / non conventional,1,3,62,64,-1294952.75,0.09,0.0,-76.88,55.35,7.611,7.272368939692551,,,-178078.8233742606,-1295054.9039239686,61,-0.00026535116323656965,-0.0019294755633403327,7.27140420191088,0.0,7.272368939692551,7.27140420191088,-0.51658
,Mixed / non conventional,1,3,64,66,6455093.0,0.09,0.0,60.6,-250.409,7.611,-32.900932860333725,,,-196188.53422584434,6454785.79253179,62,-0.01307929406217357,-0.42752511246767,-32.687170304099894,0.0,-32.900932860333725,-32.687170304099894,-0.51157
,Mixed / non conventional,1,3,66,68,-2517284.75,0.09,0.0,37.34,88.913,7.611,11.682170542635658,,,-215485.76710056214,-2517341.480779435,63,-0.005071135934721814,-0.05909204294309589,11.65262452116411,0.0,11.682170542635658,11.65262452116411,-0.38656
,Mixed / non conventional,1,3,68,70,-2560220.75,0.08,0.0,-102.41,82.568,7.611,10.84850873735383,,,-236008.22111010205,-2560337.248800277,64,-0.0021254014267859766,-0.02303295880711609,10.836992257950271,0.0,10.84850873735383,10.836992257950271,-0.72987
,Mixed / non conventional,1,3,70,72,-1535437.5,0.1,0.0,168.66,45.33,7.611,5.955853370122192,,,-257793.595366438,-1535380.8537591165,65,-0.006002868443984362,-0.035645217476918845,5.938030761383732,0.0,5.955853370122192,5.938030761383732,-0.96614
,Mixed / non conventional,1,3,65,67,-1888990.0,0.07,0.0,-95.59,53.061,5.778,9.183281412253375,,,-205686.35421583112,-1888875.6734244055,67,-0.003463734780120217,-0.03175345844405264,9.16740468303135,0.0,9.183281412253375,9.16740468303135,-0.32679
,Mixed / non conventional,1,3,67,69,-2677291.75,0.07,0.0,-10.33,68.567,5.778,11.866908965039805,,,-225591.48526898434,-2677073.6189751555,68,-0.003137718632983373,-0.03717669636906784,11.848320616855272,0.0,11.866908965039805,11.848320616855272,-0.65128
,Mixed / non conventional,1,3,69,71,-2159426.0,0.07,0.0,38.88,50.566,5.778,8.75147109726549,,,-246740.68701293864,-2159343.990913163,69,-0.004448135040263326,-0.03884133948002244,8.732050427525479,0.0,8.75147109726549,8.732050427525479,-0.84638
,Mixed / non conventional,2,4,3,5,3997.24,0.12,0.0,-441.45,2141.089,5.048,424.1459984152139,,,9.424777960769378,3997.4818580122314,70,-0.01448939720519507,-6.1014169174166,421.0952899565056,0.0,424.1459984152139,421.0952899565056,-1.14198
,Mixed / non conventional,2,4,5,7,2226.16,0.08,0.0,7.89,-953.941,5.048,-188.97404912836768,,,-11.780972450961722,2226.2980667279867,71,-0.009185828520943632,-1.727946898251247,-188.11007567924207,0.0,-188.97404912836768,-188.11007567924207,-1.47237
,Mixed / non conventional,2,4,7,9,38591.93,0.06,0.0,-195.15,-2362.45,5.048,-467.99722662440564,,,-82.46680715673212,38594.23703792032,72,-0.004586449189435094,-2.1415344811667296,-466.92645938382225,0.0,-467.99722662440564,-466.92645938382225,-0.82342
,Mixed / non conventional,2,4,9,11,-68671.88,0.03,0.0,-41.09,1401.275,5.048,277.5901347068146,,,-247.400421470196,-68675.91632243441,73,0.000824187505662512,0.22888064100283145,277.70457502731597,0.0,277.5901347068146,277.70457502731597,-0.97178
,Mixed / non conventional,2,4,11,13,-103803.41,0.08,0.0,84.76,962.796,5.048,190.72820919175913,,,-544.2809272344314,-103809.72654865326,74,-0.006011329677991443,-1.1430943857417049,190.1566619988883,0.0,190.72820919175913,190.1566619988883,-0.51286
,Mixed / non conventional,2,4,13,15,19453.79,0.07,0.0,-21.11,-97.159,5.048,-19.24702852614897,,,-1010.8074362925171,19455.039560765585,75,-0.006586043895127199,-0.12634571550982798,-19.183855668394056,0.0,-19.24702852614897,-19.183855668394056,-0.49694
,Mixed / non conventional,2,4,15,17,548602.63,0.04,0.0,-147.08,-1643.94,5.048,-325.66164817749603,,,-1684.6790604875298,548635.3594884844,76,-0.007613801460764846,-2.4701196323762815,-324.4265883613079,0.0,-325.66164817749603,-324.4265883613079,-0.54
,Mixed / non conventional,2,4,17,19,-409730.88,0.04,0.0,-8.75,794.455,5.048,157.3801505546751,,,-2603.594911662535,-409754.1591808358,77,-0.001563010938734084,-0.2457948068706628,157.25725315123978,0.0,157.3801505546751,157.25725315123978,-0.29258
,Mixed / non conventional,2,4,19,21,-515148.03,0.06,0.0,65.06,683.431,5.048,135.38648969889067,,,-3805.254101660642,-515179.99523614,78,0.003052421285487019,0.4138882836276423,135.5934338407045,0.0,135.38648969889067,135.5934338407045,-0.96426
,Mixed / non conventional,2,4,21,23,-51925.23,0.05,0.0,94.66,49.205,5.048,9.74742472266244,,,-5327.355742324881,-51927.99906915527,79,-0.032661169093984685,-0.31324678400745753,9.590801330658712,0.0,9.74742472266244,9.590801330658712,1.49432
,Mixed / non conventional,2,4,6,8,2589.09,0.58,0.0,-25.26,-152.326,2.218,-68.67718665464382,,,-37.699111843077524,2589.0689407613286,80,-0.0006321163872503401,-0.043398258739387074,-68.65548752527413,0.0,-68.67718665464382,-68.65548752527413,-1.27036
,Mixed / non conventional,2,4,10,12,-137110.78,0.58,0.0,27.16,806.674,2.218,363.6943192064923,,,-376.99111843077526,-137109.52816457493,82,0.0030630007095086855,1.115704659856135,364.2521715364204,0.0,363.6943192064923,364.2521715364204,-0.42687
,Mixed / non conventional,2,4,12,14,-18524.04,0.56,0.0,-34.2,54.492,2.218,24.568079350766457,,,-753.9822368615518,-18523.895424282993,83,0.012669519154965224,0.3132501161084065,24.72470440882066,0.0,24.568079350766457,24.72470440882066,0.43105
,Mixed / non conventional,2,4,14,16,29227.07,0.59,0.0,-59.82,-49.13,2.218,-22.150586113615873,,,-1319.46891450771,29227.00981504229,84,0.007727179587422562,0.17182541980483634,-22.23649882351829,0.0,-22.150586113615873,-22.23649882351829,-0.74616
,Mixed / non conventional,2,4,16,18,535700.44,0.58,0.0,-76.36,-562.807,2.218,-253.7452660054103,,,-2111.150263212339,535694.3851162068,85,-0.010728665789904489,-2.707822493467063,-252.39135475867675,0.0,-253.7452660054103,-252.39135475867675,-0.47751
,Mixed / non conventional,2,4,18,20,-585612.63,0.59,0.0,193.78,410.165,2.218,184.92560865644725,,,-3166.7253948185225,-585608.6210846435,86,0.0031081650680497425,0.5756739618632309,185.21344563737887,0.0,184.92560865644725,185.21344563737887,-0.35407
,Mixed / non conventional,2,4,20,22,-263761.19,0.58,0.0,9.36,129.317,2.218,58.303426510369704,,,-4523.893421169273,-263758.4876218877,87,0.007159489520372017,0.4189224063919781,58.51288771356569,0.0,58.303426510369704,58.51288771356569,-1.17972
,Mixed / non conventional,2,4,24,26,1534302.88,0.09,0.0,-18.71,-1123.997,6.076,-184.98963133640555,,,-8293.804605477077,1534267.856343387,89,-0.011312498282539092,-2.0809246584681205,-183.9491690071715,0.0,-184.98963133640555,-183.9491690071715,-0.86207
,Mixed / non conventional,2,4,23,25,1667735.5,0.08,0.0,-111.61,-459.934,1.988,-231.35513078470825,,,-7207.598945498374,1667514.9966795016,90,-0.0036843409301574276,-0.8508238152485887,-230.92971887708396,0.0,-231.35513078470825,-230.92971887708396,-0.51036
,Mixed / non conventional,2,4,25,27,-964760.88,0.05,0.0,93.72,202.209,1.988,101.71478873239437,,,-9483.682823024179,-964630.7947489418,91,0.005337395385621323,0.5443447355696378,101.98696110017919,0.0,101.71478873239437,101.98696110017919,-0.37181
,Mixed / non conventional,2,4,27,29,-1061320.25,0.06,0.0,-20.56,173.016,1.988,87.03018108651911,,,-12193.306486745501,-1061185.671584889,92,0.0031828370254987455,0.27744441287293853,87.16890329295558,0.0,87.03018108651911,87.16890329295558,-0.94918
,Mixed / non conventional,2,4,29,31,-384596.31,0.0,0.0,14.73,49.725,1.988,25.0125754527163,,,-15374.169048504882,-384547.5633485439,93,0.008850190795256948,0.2223499849322863,25.12375044518244,0.0,25.0125754527163,25.12375044518244,-0.56897
,Mixed / non conventional,2,4,31,33,3124854.5,0.1,0.0,-119.46,-325.818,1.988,-163.8923541247485,,,-19063.969620146378,3124438.8600084772,94,-0.04404765238323272,-7.06350797090235,-160.36060013929733,0.0,-163.8923541247485,-160.36060013929733,-0.22851
,Mixed / non conventional,2,4,33,35,-1442268.13,0.12,0.0,169.98,123.04,1.988,61.89134808853119,,,-23300.40731351191,-1442093.6196451236,95,-0.009459448561311874,-0.5827020038178645,61.59999708662225,0.0,61.89134808853119,61.59999708662225,-0.4234
,Mixed / non conventional,2,4,35,37,-1545394.88,0.11,0.0,-86.23,109.235,1.988,54.94718309859155,,,-28121.181240446072,-1545179.6945674683,96,0.005806483041774335,0.3199788627754572,55.10717252997928,0.0,54.94718309859155,55.10717252997928,-0.50547
,Mixed / non conventional,2,4,37,39,-951500.56,0.06,0.0,50.99,56.35,1.988,28.345070422535212,,,-33563.99051278921,-951373.674746314,97,0.000977911759831128,0.027732537686805614,28.358936691378617,0.0,28.345070422535212,28.358936691378617,-0.88282
,Mixed / non conventional,2,4,39,41,4426788.5,0.06,0.0,-67.85,-221.831,1.988,-111.58501006036217,,,-39666.53424238932,4426190.622496713,98,-0.020193438778038197,-2.2307616943490842,-110.46962921318763,0.0,-111.58501006036217,-110.46962921318763,-0.37965
,Mixed / non conventional,2,4,41,43,-1652411.63,0.06,0.0,42.23,70.686,1.988,35.556338028169016,,,-46466.51154108182,-1652178.991344522,99,-0.0010682202729555515,-0.0379617253714315,35.5373571654833,0.0,35.556338028169016,35.5373571654833,-0.33973
,Mixed / non conventional,2,4,26,28,-1135944.13,0.07,0.0,141.74,637.676,6.053,105.3487526846192,,,-10781.945987120022,-1135864.5612560296,100,-0.0025220259497532823,-0.26535766858168586,105.21607385032836,0.0,105.3487526846192,105.21607385032836,-0.92924
,Mixed / non conventional,2,4,28,30,-791066.81,0.05,0.0,-20.57,348.916,6.053,57.643482570626134,,,-13722.476710880474,-791011.3471094616,101,-0.0018993375859281383,-0.10938055772795252,57.58879229176216,0.0,57.643482570626134,57.58879229176216,-1.03311
,Mixed / non conventional,2,4,30,32,-105018.76,0.06,0.0,-6.51,37.056,6.053,6.121923013381794,,,-17153.095888600008,-105009.93247116503,102,-0.010757749077530425,-0.06550576436185196,6.089170131200868,0.0,6.121923013381794,6.089170131200868,-1.03206
,Mixed / non conventional,2,4,32,34,2830706.75,0.06,0.0,-98.23,-811.546,6.053,-134.07335205683134,,,-21111.502632123484,2830489.9248454133,103,-0.022688458124546163,-3.0077965012757772,-132.56945380619345,0.0,-134.07335205683134,-132.56945380619345,-0.70714
,Mixed / non conventional,2,4,34,36,-1572683.75,0.04,0.0,100.28,371.32,6.053,61.34478770857426,,,-25635.396053292803,-1572597.9287144693,104,-0.0014656650118449667,-0.08984506761746758,61.29986517476553,0.0,61.34478770857426,61.29986517476553,-0.68368
,Mixed / non conventional,2,4,36,38,-1288148.25,0.05,0.0,14.48,253.445,6.053,41.87097307120436,,,-30762.475263951364,-1288054.773380498,105,-0.0086304996745958,-0.3598147290151985,41.69106570669676,0.0,41.87097307120436,41.69106570669676,-0.49038
,Mixed / non conventional,2,4,38,40,-641169.63,0.04,0.0,-1.53,106.233,6.053,17.550470840905337,,,-36530.43937594186,-641126.4110729278,106,-0.0014628440816496007,-0.02565483788589873,17.537643421962386,0.0,17.550470840905337,17.537643421962386,-1.14484
,Mixed / non conventional,2,4,40,42,4376220.0,0.05,0.0,-95.72,-616.316,6.053,-101.81992400462582,,,-42976.98750110756,4375913.601310525,107,-0.04200738648622315,-4.189200223237336,-99.72532389300716,0.0,-101.81992400462582,-99.72532389300716,-0.39236
,Mixed / non conventional,2,4,42,44,-1970462.0,0.04,0.0,70.23,237.862,6.053,39.296547166694204,,,-50139.81875129532,-1970321.7524897752,108,-0.003800426539078821,-0.14906039420743156,39.222016969590484,0.0,39.296547166694204,39.222016969590484,-0.67898
,Mixed / non conventional,2,4,44,46,-1796407.75,0.06,0.0,-92.8,187.281,6.053,30.940194944655545,,,-58056.632238336875,-1796283.5192843168,109,-0.01056773271883469,-0.3252491374678641,30.777570375921613,0.0,30.940194944655545,30.777570375921613,-0.77438
