Unnamed: 0,El-array,a,b,m,n,Rho,dev,ip,sp,vp,i,resist,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err,resist0,recipMean0,resInvError
,Mixed / non conventional,10,12,7,9,5185.87,0.04,0.0,-328.5,-777.346,1.766,-440.1732729331823,,,-11.780972450961722,5185.669202075475,-5384,0.04311567864619719,18.577870634331703,-430.88433761601647,0.0,,,
,Mixed / non conventional,10,12,9,11,2507.97,0.05,0.0,640.11,469.92,1.766,266.0928652321631,,,9.424777960769378,2507.8661717580667,-5521,-0.007775788651384701,-2.0771576511320973,267.13144405772914,0.0,266.1303451828954,266.6208345752706,
,Mixed / non conventional,11,13,12,14,1766.59,0.53,0.0,-613.67,854.083,4.557,187.42220759271447,,,9.424777960769378,1766.4126914785584,5653,-0.00799572880270498,-1.4926098915650243,186.67590264693195,0.0,176.12802419354838,175.86949679065174,-1.11384
,Mixed / non conventional,11,13,14,16,504.3,0.52,0.0,-80.51,-195.049,4.557,-42.80206276058811,,,-11.780972450961722,504.2499222268231,5654,-0.002542133881170074,-0.10867044651567426,-42.74772753733027,0.0,-40.448185483870965,-40.57623964984799,-1.20919
,Mixed / non conventional,11,13,18,20,-37503.91,0.52,0.0,160.08,690.734,4.557,151.57647575159095,,,-247.400421470196,-37500.08398591055,5656,-0.02200504756843713,-3.2991485982499,149.92690145246598,0.0,146.2538306451613,145.46376791222207,0.31826
,Mixed / non conventional,11,13,20,22,-84249.14,0.53,0.0,-15.21,705.306,4.557,154.7741935483871,,,-544.2809272344314,-84240.64157647747,5657,-0.0010089332065530705,-0.15607808720594107,154.69615450478415,0.0,144.59576612903226,144.9039075709831,-1.38322
,Mixed / non conventional,11,13,22,24,22184.76,0.55,0.0,-68.23,-100.005,4.557,-21.945358788676756,,,-1010.8074362925171,22182.53185570181,5658,-0.01527477747932409,-0.33266974404378047,-21.779023916654864,0.0,-20.872177419354838,-20.67726381418276,-1.53952
,Mixed / non conventional,11,13,24,26,375888.69,0.53,0.0,-2.62,-1016.664,4.557,-223.09940750493743,,,-1684.6790604875298,375850.9002307425,5659,-0.015207109944321052,-3.3670953240475683,-221.41585984291365,0.0,-212.82762096774195,-212.0565018991842,-1.00382
,Mixed / non conventional,11,13,26,28,-239094.16,0.52,0.0,107.61,418.436,4.557,91.82269036646916,,,-2603.594911662535,-239069.0894133036,5660,-0.0069414221961745836,-0.6351755501909935,91.50510259137366,0.0,90.45262096774194,90.41747697276847,-0.41277
,Mixed / non conventional,11,13,28,30,-399895.47,0.53,0.0,-57.85,478.849,4.557,105.07987711213516,,,-3805.254101660642,-399855.6333829485,5661,-0.006748967910975782,-0.706795648144606,104.72647928806286,0.0,99.1179435483871,99.28086526531781,-1.22571
,Mixed / non conventional,11,13,30,32,-36726.09,0.53,0.0,33.77,31.412,4.557,6.893131446126837,,,-5327.355742324881,-36722.16339212402,5662,-0.003752046907873267,-0.025814923126756817,6.880223984563459,0.0,5.146774193548387,5.160424748125993,-1.89507
,Mixed / non conventional,11,13,17,19,-1239.92,0.36,0.0,-21.26,38.423,4.673,8.222341108495613,,,-150.79644737231,-1239.8998282444397,5664,-0.02504658726974056,-0.20339441613851506,8.120643900426355,0.0,10.193764798737176,10.13222458527257,0.143
,Mixed / non conventional,11,13,23,25,316650.38,0.32,0.0,-51.98,-1121.419,4.673,-239.97838647549756,,,-1319.46891450771,316644.02110813645,5667,-0.01936936084096705,-4.60364314900886,-237.67656490099313,0.0,-229.9003551696922,-227.54292811789514,-0.60799
,Mixed / non conventional,11,13,25,27,-93607.38,0.32,0.0,75.04,207.194,4.673,44.33854055210785,,,-2111.150263212339,-93605.32155703344,5668,-0.009275340418036558,-0.40935659636787847,44.13386225392391,0.0,44.248816101026044,44.02409003952719,0.19981
,Mixed / non conventional,11,13,27,29,-400908.16,0.32,0.0,-87.18,591.593,4.673,126.59811684142947,,,-3166.7253948185225,-400901.4715379572,5669,-1.3520139830200095e-05,-0.0017116126713148105,126.59726103509382,0.0,123.76953433307025,123.66960149108908,-0.77837
,Mixed / non conventional,11,13,29,31,-204199.41,0.32,0.0,74.75,210.926,4.673,45.13717098223839,,,-4523.893421169273,-204195.75085674087,5670,0.00238975987583345,0.107996042426457,45.19116900345162,0.0,39.472178374112076,39.50332921833048,-1.35864
,Mixed / non conventional,11,13,33,35,-335757.03,0.31,0.0,156.28,189.173,4.673,40.48213139310935,,,-8293.804605477077,-335750.8877876985,5672,-0.01689710250370724,-0.6783000708055766,40.14298135770656,0.0,39.293409629044994,38.95052272935363,-0.18846
,Mixed / non conventional,11,13,32,34,1182642.75,0.18,0.0,-75.98,-358.708,2.186,-164.09332113449224,,,-7207.598945498374,1182718.8483722922,5673,-0.034688491385800276,-5.595106848777959,-161.29576771010326,0.0,-153.34545454545452,-150.81232581287324,-0.96781
,Mixed / non conventional,11,13,34,36,-546266.56,0.18,0.0,86.1,125.923,2.186,57.60430009149131,,,-9483.682823024179,-546300.9113100063,5674,0.00424003849038112,0.2447633526174542,57.72668176780004,0.0,55.226262626262624,55.408867111550876,-0.85095
,Mixed / non conventional,11,13,36,38,-775075.38,0.17,0.0,9.03,138.964,2.186,63.56999085086917,,,-12193.306486745501,-775128.3818042552,5675,0.005213750313026657,0.3323043356147366,63.736143018676536,0.0,59.340606060606056,59.4990197203451,-1.10575
,Mixed / non conventional,11,13,38,40,-399635.66,0.17,0.0,4.18,56.826,2.186,25.995425434583716,,,-15374.169048504882,-399658.0651190935,5676,0.0071761759426264594,0.18721950668192022,26.089035187924676,0.0,22.723636363636363,22.848050487422213,-1.48438
,Mixed / non conventional,11,13,40,42,2378779.75,0.18,0.0,-94.21,-272.784,2.186,-124.7868252516011,,,-19063.969620146378,2378932.2455910384,5677,-0.03320226917346241,-4.0755470561123985,-122.74905172354491,0.0,-115.30585858585859,-113.5765404040404,-1.01235
,Mixed / non conventional,11,13,42,44,-911502.31,0.15,0.0,59.05,85.522,2.186,39.122598353156455,,,-23300.40731351191,-911572.4767914757,5678,0.0042164180631519025,0.16530572940538946,39.20525121785915,0.0,37.01737373737373,37.099548912158696,-1.01965
,Mixed / non conventional,11,13,44,46,-1170502.5,0.15,0.0,-89.68,90.994,2.186,41.62580054894785,,,-28121.181240446072,-1170566.6815156222,5679,-0.000299551786114095,-0.012467215614513805,41.61956694114059,0.0,38.74787878787878,38.84685833250718,-1.25273
,Mixed / non conventional,11,13,46,48,-782454.88,0.14,0.0,13.95,50.964,2.186,23.313815187557182,,,-33563.99051278921,-782504.6717720904,5680,0.0065882778822770735,0.15410553800546722,23.390867956559916,0.0,20.40282828282828,20.501822304679447,-1.28492
,Mixed / non conventional,11,13,48,50,3585426.25,0.18,0.0,-3.81,-197.602,2.186,-90.39432753888381,,,-39666.53424238932,3585629.688638891,5681,-0.017461078378454172,-1.564721575092534,-89.61196675133755,0.0,-83.58020202020201,-82.6495259302288,-1.06727
,Mixed / non conventional,11,13,50,52,-1262569.5,0.15,0.0,62.07,59.401,2.186,27.17337602927722,,,-46466.51154108182,-1262651.9908745661,5682,0.006504921912313341,0.17733747236932018,27.26204476546188,0.0,25.89858585858586,25.99352429335108,-0.99382
,Mixed / non conventional,11,13,35,37,-757835.63,0.17,0.0,-93.44,177.631,2.527,70.29323308270676,,,-10781.945987120022,-757897.8423577825,5683,-0.004687933462972833,-0.32875939849623137,70.12885338345865,0.0,67.22046941131204,66.88991997031982,-1.01047
,Mixed / non conventional,11,13,37,39,-616300.44,0.19,0.0,60.75,113.501,2.527,44.91531460229521,,,-13722.476710880474,-616349.3585918657,5684,-1.5780781355131903e-05,-0.0007087931665807901,44.91496020571192,0.0,40.69719122739515,40.597822266987436,-1.34166
,Mixed / non conventional,11,13,39,41,2198651.5,0.19,0.0,-97.06,-323.932,2.527,-128.18836565096953,,,-17153.095888600008,2198827.3278139997,5685,-0.044566386773675644,-5.58836565096955,-125.39418282548476,0.0,-120.16968064640247,-117.25218726197674,-0.87288
,Mixed / non conventional,11,13,41,43,-600165.94,0.21,0.0,112.49,71.844,2.527,28.430550059358918,,,-21111.502632123484,-600211.6324108742,5686,-0.0015823886234254735,-0.04495261272017714,28.40807375299883,0.0,27.360138514813386,27.230457690725636,-0.74495
,Mixed / non conventional,11,13,43,45,-1138719.25,0.19,0.0,25.15,112.259,2.527,44.423822714681435,,,-25635.396053292803,-1138822.2894921238,5687,-0.002814932185880895,-0.12487429204748679,44.361385568657695,0.0,41.891496729511346,41.6868197933271,-1.05125
,Mixed / non conventional,11,13,45,47,-1007454.0,0.18,0.0,-0.6,82.764,2.527,32.751879699248114,,,-30762.475263951364,-1007528.889096031,5688,0.007475885664338871,0.24576797456265354,32.87476368652944,0.0,30.08156983455175,30.086627134759883,-1.37227
,Mixed / non conventional,11,13,47,49,3222764.25,0.17,0.0,-108.27,-222.953,2.527,-88.22833399287693,,,-36530.43937594186,3223019.806167141,5689,-0.022310179107906003,-1.9466746042306369,-87.2549966907616,0.0,-83.05194305502116,-82.22959143701283,-0.9806
,Mixed / non conventional,11,13,49,51,-865443.38,0.19,0.0,97.01,50.891,2.527,20.13889988128215,,,-42976.98750110756,-865509.2484839194,5690,-0.0029432159922185264,-0.05918603355603835,20.10930686450413,0.0,19.462485571373602,19.358701254275687,-0.68152
,Mixed / non conventional,11,13,51,53,-1511581.38,0.18,0.0,-115.35,76.188,2.527,30.149584487534625,,,-50139.81875129532,-1511694.7016318513,5691,0.003258143680214696,0.09839196573983955,30.198780470404543,0.0,28.614851866102345,28.574420200045438,-1.03727
,Mixed / non conventional,11,13,53,55,-1510212.75,0.19,0.0,101.95,65.74,2.527,26.01503759398496,,,-58056.632238336875,-1510345.470260493,5692,0.005256985572922691,0.1371210991305567,26.08359814355024,0.0,24.0184686417853,24.02410874176561,-1.16168
,Mixed / non conventional,11,13,52,54,-1553831.75,1.71,0.0,-11.01,135.494,4.709,28.773412614143133,,,-54001.6215207197,-1553810.9378484595,5693,-0.004997233552478712,-0.1434290886077143,28.701698069839274,0.0,26.842607003891054,26.885958386907177,-1.015
,Mixed / non conventional,11,13,54,56,-1213458.38,1.72,0.0,50.44,91.703,4.709,19.473985984285413,,,-62309.563293135114,-1213415.562257458,5694,0.0017880629942351005,0.034851872360377456,19.491411920465602,0.0,17.1136186770428,17.17017398412345,-1.47364
,Mixed / non conventional,11,13,56,58,4789695.5,1.74,0.0,2.45,-315.751,4.709,-67.05266510936505,,,-71428.03597018299,4789440.175328361,5695,-0.014616956526542334,-0.9729947796947158,-66.5661677195177,0.0,-61.99241245136187,-61.678458134077886,-1.11416
,Mixed / non conventional,11,13,58,60,-1640437.63,1.75,0.0,63.85,94.904,4.709,20.15374814185602,,,-81394.73866369428,-1640409.0631002851,5696,-0.0020624462693332093,-0.04152320298071288,20.132986540365664,0.0,19.355447470817122,19.374054513064642,-0.96415
,Mixed / non conventional,11,13,60,62,-1987497.38,1.72,0.0,28.81,101.455,4.709,21.54491399447866,,,-92247.37048551715,-1987461.663327276,5697,-0.0077635847801894985,-0.16661898606587044,21.461604501445724,0.0,20.271595330739302,20.249494278035336,-1.05582
,Mixed / non conventional,11,13,62,64,-1506901.0,1.68,0.0,-48.22,68.211,4.709,14.48524102781907,,,-104023.63054750494,-1506807.3610694117,5698,-0.0019411827000144738,-0.028091234179836277,14.471195410729152,0.0,12.774513618677044,12.805214555817395,-1.48347
,Mixed / non conventional,11,13,64,66,5917004.5,1.71,0.0,53.58,-238.624,4.709,-50.6740284561478,,,-116761.21796148103,5916761.281554566,5699,-0.010332276425780312,-0.5208870948912576,-50.41358490870218,0.0,-47.02821011673152,-46.857177940834575,-1.12674
,Mixed / non conventional,11,13,66,68,-1972121.0,1.73,0.0,-4.55,71.164,4.709,15.112338076024635,,,-130497.83183930282,-1972127.352943756,5700,-0.004802498861113304,-0.07240312842795937,15.076136511810656,0.0,14.47412451361868,14.481784535964906,-0.75372
,Mixed / non conventional,11,13,68,70,-2417011.5,1.7,0.0,-50.02,78.344,4.709,16.637077935867488,,,-145271.17129280564,-2416887.798633163,5701,-0.0019746470013965373,-0.0328199521480137,16.62066795979348,0.0,15.788910505836578,15.834334145651853,-1.01184
,Mixed / non conventional,11,13,70,72,-1672343.13,1.69,0.0,165.22,48.875,4.709,10.379061371841155,,,-161118.93543384274,-1672263.3190335664,5702,-0.012765980945038844,-0.13165852459221483,10.313232109545048,0.0,9.721984435797665,9.704877733943931,-1.19557
,Mixed / non conventional,11,13,55,57,4375720.0,0.42,0.0,-70.28,-300.963,4.592,-65.54072299651568,,,-66765.12707409254,4375834.699390269,5703,-0.01776093744674941,-1.1538182346109238,-64.96381387921022,0.0,-61.25989890480202,-60.876047267177285,-1.04176
,Mixed / non conventional,11,13,57,59,-1063909.5,0.37,0.0,205.6,64.03,4.592,13.943815331010454,,,-76303.00237038826,-1063954.974254347,5704,-0.0025443577897404954,-0.035432978069277254,13.926098841975815,0.0,13.42207245155855,13.447799958406675,-1.06671
,Mixed / non conventional,11,13,59,61,-1860116.38,0.43,0.0,-137.29,98.512,4.592,21.45296167247387,,,-86707.95723907575,-1860142.4833483952,5705,-0.0076634318362856545,-0.16377576724907783,21.37107378884933,0.0,20.456192080876157,20.45303697867635,-0.77707
,Mixed / non conventional,11,13,61,63,-1927405.38,0.4,0.0,34.8,90.302,4.592,19.665069686411154,,,-98017.69079200295,-1927524.719925839,5706,3.282443874908776e-05,0.0006455054695955198,19.665392439145954,0.0,18.132266217354676,18.18092225642137,-1.25514
,Mixed / non conventional,11,13,63,65,5382462.0,0.43,0.0,149.98,-224.144,4.592,-48.811846689895475,,,-110269.90214100706,5382477.557816613,5707,-0.010760782437222184,-0.522442716385541,-48.550625331702705,0.0,-45.942291491154165,-45.84877286422115,-0.98979
,Mixed / non conventional,11,13,65,67,-1367025.13,0.5,0.0,-62.55,50.831,4.592,11.069468641114984,,,-123502.29039791677,-1367104.730665616,5708,-0.005073216981271966,-0.05601572631677776,11.041460777956594,0.0,10.619418702611625,10.628115209635626,-0.74593
,Mixed / non conventional,11,13,67,69,-2299050.25,0.41,0.0,-22.55,76.639,4.592,16.689677700348433,,,-137752.55467460307,-2299045.739918751,5709,-0.00396746553070687,-0.06608462675535876,16.656635386970756,0.0,15.929022746419545,15.957583237934996,-0.99113
,Mixed / non conventional,11,13,69,71,-2184993.0,0.43,0.0,7.7,65.558,4.592,14.276567944250873,,,-153058.3940828975,-2185148.5625624117,5710,-0.0012674985102916188,-0.018084067836893425,14.267525910332427,0.0,13.515585509688288,13.536858498788781,-1.01745
,Mixed / non conventional,11,13,71,1,82400.66,0.43,0.0,99.88,-1038.338,4.592,-226.1189024390244,,,-364.42474781641585,82403.3239978662,5711,-0.04998760720151922,-11.027523128679547,-220.60514087468462,0.0,,,-0.53522
,Mixed / non conventional,11,13,1,3,-14013.75,0.39,0.0,44.64,85.351,4.592,18.58689024390244,,,-753.9822368615518,-14014.185082397717,-4982,-0.01765093458170895,-0.33099718863418204,18.75238883821953,0.0,23.2363100252738,23.435664260479072,
,Mixed / non conventional,11,13,72,2,73912.01,0.08,0.0,0.71,-542.147,2.22,-244.21036036036037,,,-302.6913477735797,73920.36311774906,5713,-0.04233481262928839,-10.124294786589871,-239.14821296706543,0.0,-228.7743467933492,-223.6050063537852,-0.71212
,Mixed / non conventional,11,13,2,4,-112751.35,0.06,0.0,31.82,459.94,2.22,207.18018018018017,,,-544.2809272344314,-112764.22057306503,-5042,-0.002368489039236094,-0.4912857884062021,207.4258230743833,0.0,189.58511480601743,190.1566619988883,
,Mixed / non conventional,11,13,4,6,-43144.24,0.07,0.0,-32.22,387.19,2.22,174.40990990990989,,,-247.400421470196,-43149.08522029062,-5179,0.0006742204824576701,0.11755110592318374,174.3511343569483,0.0,163.83214568487728,163.57288686284147,
,Mixed / non conventional,11,13,6,8,1896.3,0.15,0.0,116.49,-51.054,2.22,-22.997297297297298,,,-82.46680715673212,1896.513681342253,-5316,-0.0038413392559703543,-0.08851042016510036,-23.041552507379848,0.0,-20.04394299287411,-20.076636117828773,
,Mixed / non conventional,11,13,10,12,2062.04,0.06,0.0,343.27,485.767,2.22,218.81396396396394,,,9.424777960769378,2062.273025076152,-5587,-0.008736006616525625,-1.9199465699466032,219.77393724893724,0.0,203.5613618368963,204.20675054932065,
,Mixed / non conventional,12,14,13,15,1804.33,0.05,0.0,-671.3,1071.653,5.598,191.4349767774205,,,9.424777960769378,1804.2321500522303,5719,-0.00027112888832052324,-0.05189651711683041,191.4090285188621,0.0,205.36609589041095,205.47443341563024,0.05608
,Mixed / non conventional,12,14,17,19,1338.98,0.07,0.0,-20.92,-90.888,5.598,-16.235798499464096,,,-82.46680715673212,1338.9144638908663,5721,-0.004175101345248051,-0.06764489201646029,-16.201976053455866,0.0,-16.090582191780822,-16.055647443329164,-1.365
,Mixed / non conventional,12,14,19,21,-32817.46,0.0,0.0,44.51,742.529,5.598,132.64183637013218,,,-247.400421470196,-32815.64622255148,5722,0.01050818822439388,1.4011873532292896,133.3424300467468,0.0,131.76609589041095,132.46665998533928,-0.78906
,Mixed / non conventional,12,14,21,23,-71630.26,0.05,0.0,95.27,736.687,5.598,131.5982493747767,,,-544.2809272344314,-71626.4171921314,5723,-0.004553520728790503,-0.5978741402551577,131.29931230464913,0.0,138.83664383561646,138.44673100871734,0.50224
,Mixed / non conventional,12,14,23,25,231692.17,0.0,0.0,-57.38,-1283.075,5.598,-229.20239371204002,,,-1010.8074362925171,231679.4839801753,5724,-0.04316691684825864,-9.684926463131717,-224.35993048047416,0.0,,,0.40219
,Mixed / non conventional,12,14,25,27,-14916.81,0.03,0.0,76.28,49.564,5.598,8.853876384423009,,,-1684.6790604875298,-14915.940148982481,5725,-0.0068445750852248605,-0.06039433492841262,8.823679216958801,0.0,8.53818493150685,8.508579038967408,1.14576
,Mixed / non conventional,12,14,27,29,-216983.67,0.03,0.0,-83.66,466.511,5.598,83.33529832082887,,,-2603.594911662535,-216971.35866998945,5726,0.003957122698637931,0.33042176030703274,83.50050920098238,0.0,86.6416095890411,86.81107750600222,-0.39942
,Mixed / non conventional,12,14,29,31,-364425.94,0.05,0.0,74.62,536.088,5.598,95.7642015005359,,,-3805.254101660642,-364407.12055217044,5727,0.0013521778912308833,0.12957784218710344,95.82899042162946,0.0,96.92071917808221,97.07004188858724,-0.4015
,Mixed / non conventional,12,14,31,33,901189.81,0.04,0.0,-145.9,-946.921,5.598,-169.15344765987854,,,-5327.355742324881,901140.5907249051,5728,-0.0374280856093377,-6.214785949841371,-166.04605468495785,0.0,-170.24400684931507,-166.67200342465753,-0.29136
,Mixed / non conventional,12,14,18,20,-913.16,0.26,0.0,160.1,51.347,8.479,6.055784880292488,,,-150.79644737231,-913.1908459990568,5730,0.0014120841319801977,0.008557319563730736,6.060063540074353,0.0,6.299315570765094,6.372204069937455,-0.11012
,Mixed / non conventional,12,14,20,22,-89261.17,0.22,0.0,-22.18,2007.673,8.479,236.7818138931478,,,-376.99111843077526,-89264.64084364548,5731,-0.0050554700893239895,-1.194025198494245,236.1848012939007,0.0,239.51063309704227,239.1357898464204,-0.70271
,Mixed / non conventional,12,14,24,26,297578.78,0.22,0.0,2.99,-1912.335,8.479,-225.53779926878173,,,-1319.46891450771,297590.11518163723,5733,-0.018856467855974494,-4.213123944106371,-223.43123729672854,0.0,-232.74028354925446,-231.5353995937312,-0.23822
,Mixed / non conventional,12,14,26,28,-68037.42,0.22,0.0,107.16,273.268,8.479,32.228800566104496,,,-2111.150263212339,-68039.84079814948,5734,0.0025079256625876404,0.08092891786913725,32.26926502503906,0.0,32.4094353458812,32.49629181555102,-0.48478
,Mixed / non conventional,12,14,28,30,-395301.16,0.22,0.0,-60.79,1058.475,8.479,124.83488618940913,,,-3166.7253948185225,-395317.804255282,5735,-0.003362247594013238,-0.4190213689444704,124.6253755049369,0.0,128.47775604986555,128.4249245365607,-0.42425
,Mixed / non conventional,12,14,30,32,-159801.47,0.22,0.0,32.56,299.523,8.479,35.32527420686402,,,-4523.893421169273,-159807.77558543277,5736,-0.004359674164816743,-0.15367170604138636,35.248438353843326,0.0,36.656807626497184,36.646113034315576,-0.51074
,Mixed / non conventional,12,14,32,34,1047855.19,0.22,0.0,-73.62,-1428.392,8.479,-168.46231866965445,,,-6220.353454107836,1047895.1658238,5737,-0.049811049842057725,-8.18737410202695,-164.36863161864096,0.0,,,-0.20832
,Mixed / non conventional,12,14,34,36,-258284.23,0.22,0.0,86.13,264.061,8.479,31.14294138459724,,,-8293.804605477077,-258293.47068367523,5738,0.0031305966245256606,0.09764883673575753,31.19176580296512,0.0,31.498288926912732,31.65173067035292,-0.52095
,Mixed / non conventional,12,14,33,35,-123119.09,0.24,0.0,157.46,62.129,3.637,17.08248556502612,,,-7207.598945498374,-123123.70494497345,5739,-0.015527660115069345,-0.2632075312319557,16.95088179941014,0.0,17.543459675121117,17.386275897309247,0.64715
,Mixed / non conventional,12,14,35,37,-509653.69,0.23,0.0,-91.08,195.459,3.637,53.74182018146824,,,-9483.682823024179,-509670.3769330445,5740,0.003227733102597188,0.17374465267697303,53.82869250780673,0.0,54.82331148475349,54.89723505615098,-0.57754
,Mixed / non conventional,12,14,37,39,-795248.69,0.23,0.0,62.74,237.216,3.637,65.22298597745394,,,-12193.306486745501,-795283.8580038,5741,-0.0014773477219693265,-0.09628590587198005,65.17484302451795,0.0,65.08777429467085,65.00971406592652,-0.78442
,Mixed / non conventional,12,14,39,41,1821021.0,0.23,0.0,-101.35,-430.805,3.637,-118.45064613692604,,,-15374.169048504882,1821080.2576137327,5742,-0.02811417896087433,-3.283979470259382,-116.80865640179636,0.0,-118.84810487318325,-117.08256978674936,-0.40965
,Mixed / non conventional,12,14,41,43,-302228.25,0.25,0.0,113.33,57.661,3.637,15.854000549903768,,,-19063.969620146378,-302240.18484114937,5743,-0.0019515464825473623,-0.030909658190109823,15.838545720808714,0.0,16.283556568823027,16.250210897963264,-0.07723
,Mixed / non conventional,12,14,43,45,-865494.63,0.25,0.0,26.64,135.103,3.637,37.1468243057465,,,-23300.40731351191,-865536.1367273577,5744,0.001452026833349839,0.05397737396337021,37.17381299272819,0.0,37.39241949273298,37.381356969624036,-0.5658
,Mixed / non conventional,12,14,45,47,-1126471.75,0.24,0.0,0.42,145.694,3.637,40.058839703051966,,,-28121.181240446072,-1126501.8915715013,5745,0.0011836969673368154,0.04744560768249784,40.08256250689321,0.0,39.95212311199772,39.91304111693754,-0.97415
,Mixed / non conventional,12,14,47,49,2708946.75,0.23,0.0,-111.44,-293.555,3.637,-80.71350013747595,,,-33563.99051278921,2709067.1528682536,5746,-0.02306433749483949,-1.8403798367240682,-79.79331021911392,0.0,-81.29467084639498,-80.32363024391462,-0.3715
,Mixed / non conventional,12,14,49,51,-531205.94,0.28,0.0,97.57,48.707,3.637,13.392081385757493,,,-39666.53424238932,-531217.4548650143,5747,-0.0034537997364919655,-0.04617382958098837,13.368994470967,0.0,13.826446280991737,13.789076536112109,-0.05953
,Mixed / non conventional,12,14,51,53,-1217541.25,0.24,0.0,-114.33,95.302,3.637,26.2034643937311,,,-46466.51154108182,-1217583.5806676326,5748,0.0028139492739523812,0.07383910935986293,26.24038394841103,0.0,26.626389284696497,26.630328598734543,-0.58666
,Mixed / non conventional,12,14,36,38,-746618.13,0.19,0.0,12.06,160.564,2.319,69.23846485554118,,,-10781.945987120022,-746525.3883035529,5749,0.002540899492967333,0.17615177221964018,69.326540741651,0.0,70.2406489409644,70.28109241705982,-0.41057
,Mixed / non conventional,12,14,38,40,-598823.94,0.21,0.0,6.05,101.184,2.319,43.63260025873221,,,-13722.476710880474,-598747.3408856101,5750,0.0038707551039258432,0.16921861205218391,43.717209564758306,0.0,43.24335286164939,43.28334148406768,-0.85623
,Mixed / non conventional,12,14,40,42,2174106.5,0.2,0.0,-101.14,-293.889,2.319,-126.73091849935318,,,-17153.095888600008,2173827.5970697575,5751,-0.04459083892904458,-5.527793499353194,-123.96702174967658,0.0,,,-0.19269
,Mixed / non conventional,12,14,42,44,-558169.94,0.22,0.0,60.89,61.304,2.319,26.4355325571367,,,-21111.502632123484,-558093.8151615774,5752,0.004638008478679001,0.12289321402269948,26.49697916414805,0.0,26.851735015772874,26.881638010531937,-0.42433
,Mixed / non conventional,12,14,44,46,-1093676.25,0.19,0.0,-87.42,98.924,2.319,42.65804225959466,,,-25635.396053292803,-1093555.8081828104,5753,-0.0060341318918394685,-0.25662998365766043,42.52972726776583,0.0,43.02839116719243,42.87500562352777,-0.84979
,Mixed / non conventional,12,14,46,48,-986821.69,0.19,0.0,15.98,74.381,2.319,32.07460112117292,,,-30762.475263951364,-986694.1235911886,5754,0.0034040512125840814,0.10936973492908209,32.12928598863746,0.0,31.14105452906715,31.24662016070844,-0.64399
,Mixed / non conventional,12,14,48,50,3280437.25,0.2,0.0,-8.79,-208.22,2.319,-89.78870202673566,,,-36530.43937594186,3280020.7360321754,5755,-0.026047486108263445,-2.308702026735645,-88.63435101336785,0.0,-89.70617395223074,-88.44671993491687,-0.37533
,Mixed / non conventional,12,14,50,52,-876906.19,0.25,0.0,63.56,47.311,2.319,20.401466149202243,,,-42976.98750110756,-876793.5556985337,5756,0.008039660470456815,0.16468285807120253,20.483807578237844,0.0,20.908066696710232,20.99689049121226,-0.38302
,Mixed / non conventional,12,14,52,54,-1407341.63,0.19,0.0,-9.11,65.082,2.319,28.064683053040103,,,-50139.81875129532,-1407158.12159198,5757,0.0018808231250492513,0.05283439095548914,28.091100248517847,0.0,28.487156376746285,28.493675275751784,-0.28381
,Mixed / non conventional,12,14,54,56,-1364949.13,0.18,0.0,51.87,54.514,2.319,23.507546356188016,,,-58056.632238336875,-1364768.9736268637,5758,0.009531842062348132,0.22514323401452785,23.620117973195278,0.0,22.717440288418207,22.797288642043615,-1.0547
,Mixed / non conventional,12,14,53,55,-1563578.25,0.06,0.0,102.66,163.498,5.647,28.953072427837785,,,-54001.6215207197,-1563512.859110081,5759,-0.001266996391082135,-0.036660214097331334,28.93474232078912,0.0,28.805942773294205,28.797838306799193,-0.56126
,Mixed / non conventional,12,14,55,57,3723691.0,0.06,0.0,-73.42,-337.451,5.647,-59.75757039135824,,,-62309.563293135114,3723468.1145443134,5760,-0.00478615944138456,-0.2853264507796638,-59.61490716596841,0.0,-60.33547322083639,-59.97347431533623,-0.44833
,Mixed / non conventional,12,14,57,59,-732800.44,0.08,0.0,206.86,57.93,5.647,10.258544359837082,,,-71428.03597018299,-732747.6755361608,5761,0.007400944819880144,0.07620491492462733,10.296646817299395,0.0,10.637564196625092,10.682043664963944,-0.52907
,Mixed / non conventional,12,14,59,61,-1515417.25,0.08,0.0,-136.45,105.132,5.647,18.617318930405524,,,-81394.73866369428,-1515351.808959006,5762,2.0159341444783188e-05,0.00037531667217294284,18.617506588741612,0.0,19.204512105649304,19.205893322381204,-0.06865
,Mixed / non conventional,12,14,61,63,-1898950.0,0.07,0.0,35.38,116.24,5.647,20.58438108730299,,,-92247.37048551715,-1898855.0283755113,5763,0.002113009333379137,0.04354099061908556,20.606151582612533,0.0,20.642333088774762,20.670397796348475,-0.73533
,Mixed / non conventional,12,14,63,65,4629514.0,0.07,0.0,148.39,-251.296,5.647,-44.500796883300865,,,-104023.63054750494,4629134.454058048,5764,-0.006793600644986924,-0.30129719599629823,-44.350148285302716,0.0,-45.27677916360968,-45.12081663750776,-0.27247
,Mixed / non conventional,12,14,65,67,-1029231.06,0.04,0.0,-62.66,49.774,5.647,8.814237648308836,,,-116761.21796148103,-1029161.12321848,5765,0.0038416854354154577,0.03392669624521716,8.831200996431445,0.0,9.12894350696992,9.146432581439555,-0.10737
